Node,Spreading Ability,Rank
224,4.61,335
246,4.18,336
100,5.36,337
2,3.93,338
88,3.86,339
464,7.42,340
231,3.06,341
432,4.52,342
69,3.44,343
233,2.49,344
153,5.69,345
403,4.71,346
123,3.78,347
471,4.52,348
157,3.71,349
430,5.23,350
226,5.07,351
392,6.51,352
333,5.34,353
103,4.8,354
349,4.49,355
341,4.29,356
417,8.33,357
451,5.6,358
82,5.37,359
425,5.17,360
243,4.49,361
396,4.2,362
77,4.03,363
86,4.01,364
71,3.53,365
121,6.91,366
321,4.08,367
75,4.77,368
204,6.39,369
434,5.78,370
439,3.95,371
413,3.51,372
234,6.52,373
9,5.52,374
124,5.14,375
76,3.89,376
89,3.41,377
120,2.83,378
404,5.11,379
163,5.68,380
315,5.22,381
1,4.95,382
355,5.54,383
379,4.36,384
91,4.17,385
92,3.99,386
374,5.08,387
438,4.61,388
431,5.14,389
347,5.26,390
125,4.27,391
448,4.24,392
210,4.16,393
369,4.08,394
165,3.37,395
85,3.37,395
5,3.16,396
117,3.08,397
393,3.15,398
466,3.04,399
238,4.53,400
390,3.39,401
337,4.9,402
447,3.18,403
4,2.96,404
380,2.75,405
383,3.65,406
216,3.94,407
477,4.54,408
418,4.18,409
376,3.64,410
375,2.31,411
465,5.34,412
94,3.65,413
473,5.22,414
354,5.01,415
152,3.15,416
360,4.17,417
122,2.6,418
382,2.11,419
353,4.11,420
132,3.84,421
79,3.78,422
450,3.09,423
435,3.09,423
449,2.87,424
463,2.26,425
405,2.86,426
262,5.19,427
336,4.5,428
470,3.62,429
459,4.01,430
424,4.87,431
156,4.08,432
313,3.16,433
334,3.1,434
455,5.56,435
469,6.36,436
442,4.25,437
452,4.79,438
385,2.84,439
389,3.62,440
387,3.4,441
443,3.14,442
433,2.72,443
131,4.68,444
339,2.69,445
343,2.5,446
484,3.24,447
456,2.9,448
444,3.13,449
453,3.88,450
474,2.37,451
338,3.33,452
479,2.66,453
457,3.93,454
145,2.68,455
118,3.6,456
476,3.88,457
475,2.97,458
445,2.25,459
485,4.52,460
440,3.76,461
146,2.62,462
388,1.96,463
87,1.57,464
480,2.76,465
211,2.85,466
482,2.02,467
483,2.99,468
357,1.57,469
358,3.58,470
437,2.58,471
335,2.37,472
458,2.57,473
454,1.36,474
478,1.99,475
351,1.93,476
310,1.28,477
486,1.29,478
481,1.02,479
487,1.03,480
