Betweenness Centrality,Global Relative Change in Avg Clustering,Leverage Centrality,PageRank Centrality,DIL Centrality,Isolating Centrality,Closeness Centrality,Eccentricity Centrality,Constraint Coefficients,Second order centrality,Clustering Coefficient,P Value,GIN Values,GSM,H-GSM_1,HCC Value,Volume Centrality,Subgraph centrality,H Values,Eigenvector Centrality,MDD Value,HVGc Index,LGC Scores,GGC Values,MCGM Values,Average Spreading Ability
0.0,0.10332232170768536,0.17849602427388428,0.08507695666381135,0.00038007537187282275,0.0,0.6652237570819276,0.44906443418918873,0.41279545096027004,0.8126579365601027,1.0,0.3925233644859813,0.2364986648941734,0.2276393388213825,3.566346475024503e-07,0.19721734626025056,0.022765917249197052,6.5381428571428e-19,1.5466259244154815e-11,1.717501418244502e-08,0.01282051282051282,9.826875028747723e-07,1.1551449737456176e-05,0.00038270199169300657,0.00010177616940182197,0.0008595988538681945
7.898053679237247e-05,0.07552580343547562,0.34687285068812346,0.10149434062018906,0.0009301844627213781,0.0,0.6588579795021963,0.44906443418918873,0.5206002226532186,0.785773691011932,0.0,0.37383177570093457,0.23332837832636508,0.22484360152769872,3.297602938166705e-07,0.18754784035092065,0.01634233893822029,2.9357821428570856e-19,8.66643836956951e-12,1.1509030122256976e-08,0.01282051282051282,5.744180042846597e-07,6.57646600968675e-06,0.0025870976772305846,7.267457258732378e-05,0.0017191977077363925
0.0038585726259913705,0.07552580343547562,0.44789894665789826,0.13722707475995966,0.0007401467767849668,0.023255813953488372,0.6588579795021963,0.44906443418918873,0.5206002226532186,0.7311403406535193,0.0,0.37383177570093457,0.23326128224842937,0.2245966201225021,3.288789000375544e-07,0.18747481183401157,0.016247874551294162,2.877235714285657e-19,6.853152803013427e-12,1.1420499121316536e-08,0.008974358974358974,5.201977627197418e-07,6.280450485382214e-06,0.002508152634212606,4.948850318912613e-05,0.00229226361031519
0.09942053903750173,0.263021181963449,0.6475057326454885,0.3113603608717792,0.031025009641704526,0.0,0.7575275319880324,0.4903846153846154,0.8241193639603847,0.8907400909349149,0.095238095,0.616822429906542,0.3139685895701328,0.3023046702145115,2.276242368154038e-06,0.3141277563605043,0.27545815227659176,1.867857142857143e-16,3.1865827235801734e-09,2.9038168308463754e-07,0.06153846153846154,6.504100343916248e-05,0.0007351095642702814,0.034721987283571835,0.0028006384239156455,0.00487106017191977
0.0,0.10332232170768536,0.17849602427388428,0.08507695666381135,0.00038007537187282275,0.0,0.6652237570819276,0.44906443418918873,0.41279545096027004,0.8126579365601027,1.0,0.3925233644859813,0.2364986648941734,0.2276393388213825,3.566346475024503e-07,0.19721734626025056,0.022765917249197052,6.5381428571428e-19,1.5466259244154815e-11,1.717501418244502e-08,0.01282051282051282,9.826875028747723e-07,1.1551449737456176e-05,0.00038270199169300657,0.00010177616940182197,0.009742120343839544
0.002505015954317368,0.09537070176661636,0.11510710168090504,0.06565400243281173,0.0010948837904062427,0.0,0.6705285717317038,0.44906443418918873,0.5206002226532186,0.8137607612072069,0.0,0.4205607476635514,0.23964778437370562,0.23060882716535536,3.791201391382471e-07,0.21175811888026427,0.03429057245418478,2.9393642857142288e-19,2.773260278262243e-11,1.1509030122256976e-08,0.01282051282051282,2.024953156919232e-06,1.4981117813665351e-05,0.0032777701251698634,0.00015966145616048475,0.0017191977077363925
0.0,0.10180634668350828,0.1540048497872269,0.10860552779785351,0.00038007537187282275,0.0,0.6599189424321515,0.44906443418918873,0.4314211067293948,0.783160897078613,1.0,0.38317757009345793,0.23403791861708442,0.2251021071694611,3.440684335185547e-07,0.19271122112924083,0.01785376912903835,2.993374999999943e-19,8.746436262211688e-12,1.1597561123197413e-08,0.01282051282051282,8.460325839058743e-07,8.77253236886574e-06,0.0004029408086968493,8.092127814577107e-05,0.001432664756446992
0.05358871966751919,0.28991865592302396,0.8876248684286387,0.6604357992170605,0.02819704468327794,0.10465116279069767,0.6609799053621066,0.44906443418918873,0.8880519981166517,0.7844777465594284,0.055555556,0.38317757009345793,0.23609863852442334,0.22589683746783767,8.670543954367671e-07,0.19402573292629735,0.01813716228981674,3.0098678571428e-19,2.986587991974723e-11,1.168609212413785e-08,0.07179487179487179,2.5791050197541733e-06,2.4328271748519813e-05,0.015258821416380521,0.00023565866267507142,0.011174785100286532
0.0,0.10332232170768536,0.17849602427388428,0.08507695666381135,0.00038007537187282275,0.0,0.6652237570819276,0.44906443418918873,0.41279545096027004,0.8126579365601027,1.0,0.3925233644859813,0.2364986648941734,0.2276393388213825,3.566346475024503e-07,0.19721734626025056,0.022765917249197052,6.5381428571428e-19,1.5466259244154815e-11,1.717501418244502e-08,0.01282051282051282,9.826875028747723e-07,1.1551449737456176e-05,0.00038270199169300657,0.00010177616940182197,0.0017191977077363925
7.898053679237247e-05,0.07552580343547562,0.34687285068812346,0.10149434062018906,0.0009301844627213781,0.0,0.6588579795021963,0.44906443418918873,0.5206002226532186,0.785773691011932,0.0,0.37383177570093457,0.23332837832636508,0.22484360152769872,3.297602938166705e-07,0.18754784035092065,0.01634233893822029,2.9357821428570856e-19,8.66643836956951e-12,1.1509030122256976e-08,0.01282051282051282,5.744180042846597e-07,6.57646600968675e-06,0.0025870976772305846,7.267457258732378e-05,0.0008595988538681945
0.01334038521654714,0.0751164258418879,0.6773104259603059,0.4309889489795832,0.03597533101795091,0.0,0.8674326819020944,0.5340659466461541,0.9727703104258539,0.989966032270434,0.772534785,0.9719626168224298,0.49965813074658516,0.4838544475458265,0.00040889128028354386,0.684216932264342,0.28140940865293784,4.428571428571429e-13,5.521075893471429e-06,1.4164960150470122e-05,0.5230769230769231,0.10189864831057725,0.09817627909974311,0.22628043611013518,0.11311170809456927,0.13753581661891118
0.09828732901126792,0.09331579369942766,0.5954433372420106,0.3777865141343989,0.1215486297592057,0.0,0.8483565684214994,0.5340659466461541,0.965198861132454,0.9892219355300061,0.960784314,0.9719626168224298,0.4936946625384453,0.4802454000621603,0.0003005875036874496,0.6780095153611692,0.2834876251653127,4.3214285714285716e-13,5.264693313938929e-06,1.3987898148589245e-05,0.5525641025641026,0.09958103353307945,0.0871221926689842,0.13634828450444916,0.10486641111368757,0.09570200573065903
0.01334038521654714,0.0751164258418879,0.6773104259603059,0.4309889489795832,0.03597533101795091,0.0,0.8674326819020944,0.5340659466461541,0.9727703104258539,0.989966032270434,0.772534785,0.9719626168224298,0.49965813074658516,0.4838544475458265,0.00040889128028354386,0.684216932264342,0.28140940865293784,4.428571428571429e-13,5.521075893471429e-06,1.4164960150470122e-05,0.5230769230769231,0.10189864831057725,0.09817627909974311,0.22628043611013518,0.11311170809456927,0.14040114613180518
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.1212034383954155
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.12922636103151863
0.01334038521654714,0.0751164258418879,0.6773104259603059,0.4309889489795832,0.03597533101795091,0.0,0.8674326819020944,0.5340659466461541,0.9727703104258539,0.989966032270434,0.772534785,0.9719626168224298,0.49965813074658516,0.4838544475458265,0.00040889128028354386,0.684216932264342,0.28140940865293784,4.428571428571429e-13,5.521075893471429e-06,1.4164960150470122e-05,0.5230769230769231,0.10189864831057725,0.09817627909974311,0.22628043611013518,0.11311170809456927,0.13352435530085963
0.09828732901126792,0.09331579369942766,0.5954433372420106,0.3777865141343989,0.1215486297592057,0.0,0.8483565684214994,0.5340659466461541,0.965198861132454,0.9892219355300061,0.960784314,0.9719626168224298,0.4936946625384453,0.4802454000621603,0.0003005875036874496,0.6780095153611692,0.2834876251653127,4.3214285714285716e-13,5.264693313938929e-06,1.3987898148589245e-05,0.5525641025641026,0.09958103353307945,0.0871221926689842,0.13634828450444916,0.10486641111368757,0.11633237822349571
0.01334038521654714,0.0751164258418879,0.6773104259603059,0.4309889489795832,0.03597533101795091,0.0,0.8674326819020944,0.5340659466461541,0.9727703104258539,0.989966032270434,0.772534785,0.9719626168224298,0.49965813074658516,0.4838544475458265,0.00040889128028354386,0.684216932264342,0.28140940865293784,4.428571428571429e-13,5.521075893471429e-06,1.4164960150470122e-05,0.5230769230769231,0.10189864831057725,0.09817627909974311,0.22628043611013518,0.11311170809456927,0.1518624641833811
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.11461318051575933
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.14212034383954156
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.12464183381088825
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.13008595988538682
0.10854916831933252,0.42449292481826767,0.7084972447640856,0.6972287580148776,0.24271454961609093,0.686046511627907,0.8440384492965817,0.5340659466461541,0.9807680906947893,0.9894959906396834,0.717708942,0.9719626168224298,0.4974167548774774,0.480806515780823,0.0004266371016020521,0.6796161407234264,0.28433780464764785,4.3571428571428575e-13,5.312861378396996e-06,1.3987898148589245e-05,0.5166666666666666,0.10121565724496318,0.09727557547988608,0.2626997119370264,0.11207928383199345,0.11002865329512895
0.09647704079472362,0.08880594206509448,0.6356782812996719,0.4120802912595859,0.06993566808148521,0.0,0.8497676491183398,0.5803167485565612,0.9691702516013606,0.9896274942628079,0.865828092,0.9719626168224298,0.4952556273659955,0.48038439667569444,0.0003429663584079212,0.6800543113224452,0.28424334026072173,4.3571428571428575e-13,5.333206175794113e-06,1.3987898148589245e-05,0.5217948717948718,0.10037926940619224,0.09139865616013534,0.1758389839779887,0.10813248269683097,0.15014326647564472
0.013389411988726795,0.10513874198838355,0.5954433372420106,0.3674206575482828,0.07510828116448869,0.0,0.8415770152990855,0.5340659466461541,0.9649544580695264,0.9889356213768004,0.961568627,0.9719626168224298,0.492979365362362,0.4797184226658915,0.00030056101378252864,0.6780095153611692,0.28329869639146044,4.3214285714285716e-13,5.2667079275353e-06,1.3987898148589245e-05,0.5525641025641026,0.09958824030574025,0.08713010537389472,0.1362452363950947,0.10484642926124609,0.12148997134670489
0.09647704079472362,0.08880594206509448,0.6356782812996719,0.4120802912595859,0.06993566808148521,0.0,0.8497676491183398,0.5803167485565612,0.9691702516013606,0.9896274942628079,0.865828092,0.9719626168224298,0.4952556273659955,0.48038439667569444,0.0003429663584079212,0.6800543113224452,0.28424334026072173,4.3571428571428575e-13,5.333206175794113e-06,1.3987898148589245e-05,0.5217948717948718,0.10037926940619224,0.09139865616013534,0.1758389839779887,0.10813248269683097,0.14928366762177653
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.13209169054441264
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.15444126074498568
0.083357147058985,0.09717451903420732,0.5947466057212437,0.38427664802941974,0.15080319965767677,0.0,0.8424363952723491,0.5340659466461541,0.965198861132454,0.9890608941937589,0.960784314,0.9719626168224298,0.49227456165663175,0.4786703597219485,0.0003006048938769895,0.6781555723949872,0.28329869639146044,4.3214285714285716e-13,5.262546703819697e-06,1.3987898148589245e-05,0.5525641025641026,0.0995672698478666,0.08714462634903358,0.13748728128313792,0.10482244934950001,0.13896848137535817
0.027893642174962128,0.09662324737696486,0.5954433372420106,0.37943644286436895,0.1215486297592057,0.0,0.841683111592081,0.5340659466461541,0.965198861132454,0.9890270320840243,0.960784314,0.9719626168224298,0.4930143432284724,0.47970022715264593,0.00030057474788351224,0.6780095153611692,0.2834876251653127,4.3214285714285716e-13,5.262545370521486e-06,1.3987898148589245e-05,0.5525641025641026,0.09957338705533364,0.0871160977476342,0.13660345102774457,0.10484842674342601,0.13982808022922638
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.12292263610315188
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.10315186246418337
0.08710817037178094,0.09063734494878727,0.611316664900801,0.42039602243473784,0.17391760308385706,0.0,0.8425424915653449,0.5340659466461541,0.9676811756609043,0.9891648383893323,0.923831071,0.9719626168224298,0.4927166510270885,0.47876133739279747,0.0003140833982032473,0.6783016289263698,0.2831097676176082,4.3214285714285716e-13,5.268845204567057e-06,1.3987898148589245e-05,0.5076923076923078,0.09981333971129729,0.08831392137544669,0.1511083090888232,0.10568861698473649,0.14641833810888255
0.09647704079472362,0.08880594206509448,0.6356782812996719,0.4120802912595859,0.06993566808148521,0.0,0.8497676491183398,0.5803167485565612,0.9691702516013606,0.9896274942628079,0.865828092,0.9719626168224298,0.4952556273659955,0.48038439667569444,0.0003429663584079212,0.6800543113224452,0.28424334026072173,4.3571428571428575e-13,5.333206175794113e-06,1.3987898148589245e-05,0.5217948717948718,0.10037926940619224,0.09139865616013534,0.1758389839779887,0.10813248269683097,0.12808022922636103
0.024205721821705405,0.09662324737696486,0.5954433372420106,0.3758792959362668,0.1215486297592057,0.0,0.8415770152990855,0.5340659466461541,0.965198861132454,0.9890052130688016,0.960784314,0.9719626168224298,0.492979365362362,0.4796638361261548,0.0003005572447459306,0.6780095153611692,0.28329869639146044,4.3214285714285716e-13,5.262586702766018e-06,1.3987898148589245e-05,0.5525641025641026,0.09957338705533364,0.08711481460629736,0.13645611522292725,0.10482844413552557,0.12779369627507164
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.1194842406876791
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.13553008595988542
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.1346704871060172
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.11289398280802296
0.083357147058985,0.09717451903420732,0.5947466057212437,0.38427664802941974,0.15080319965767677,0.0,0.8424363952723491,0.5340659466461541,0.965198861132454,0.9890608941937589,0.960784314,0.9719626168224298,0.49227456165663175,0.4786703597219485,0.0003006048938769895,0.6781555723949872,0.28329869639146044,4.3214285714285716e-13,5.262546703819697e-06,1.3987898148589245e-05,0.5525641025641026,0.0995672698478666,0.08714462634903358,0.13748728128313792,0.10482244934950001,0.13237822349570202
0.16708687631384067,0.07100273185732367,0.646082089068105,0.4105568890737833,0.11545198533767276,0.0,0.9200352239692745,0.5340659466461541,0.9723241695706458,0.9910752157685323,0.824675325,0.9719626168224298,0.5433206576065267,0.5260259198649372,0.0003771614939134362,0.6853853870275803,0.29444549404874365,4.642857142857143e-13,5.580795653627028e-06,1.4342022152350998e-05,0.5282051282051282,0.10258352060006615,0.09699317012416864,0.20736217424752926,0.11252028891076914,0.12865329512893983
0.027893642174962128,0.09662324737696486,0.5954433372420106,0.37943644286436895,0.1215486297592057,0.0,0.841683111592081,0.5340659466461541,0.965198861132454,0.9890270320840243,0.960784314,0.9719626168224298,0.4930143432284724,0.47970022715264593,0.00030057474788351224,0.6780095153611692,0.2834876251653127,4.3214285714285716e-13,5.262545370521486e-06,1.3987898148589245e-05,0.5525641025641026,0.09957338705533364,0.0871160977476342,0.13660345102774457,0.10484842674342601,0.14412607449856735
0.16708687631384067,0.07100273185732367,0.646082089068105,0.4105568890737833,0.11545198533767276,0.0,0.9200352239692745,0.5340659466461541,0.9723241695706458,0.9910752157685323,0.824675325,0.9719626168224298,0.5433206576065267,0.5260259198649372,0.0003771614939134362,0.6853853870275803,0.29444549404874365,4.642857142857143e-13,5.580795653627028e-06,1.4342022152350998e-05,0.5282051282051282,0.10258352060006615,0.09699317012416864,0.20736217424752926,0.11252028891076914,0.14498567335243553
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.14269340974212036
0.0,0.10687637140392191,0.580194653933352,0.33562803907297845,0.018623693221768316,0.0,0.8399749612748532,0.5340659466461541,0.9625759814202861,0.9887433112849271,1.0,0.9719626168224298,0.49085953002495186,0.4781536064343511,0.00028755150129523236,0.6774983162452413,0.28140940865293784,4.3214285714285716e-13,5.2562495363705454e-06,1.3987898148589245e-05,0.6282051282051282,0.09930302124320793,0.08580582646169602,0.12208465075892617,0.10370307340773767,0.10286532951289398
0.083357147058985,0.09717451903420732,0.5947466057212437,0.38427664802941974,0.15080319965767677,0.0,0.8424363952723491,0.5340659466461541,0.965198861132454,0.9890608941937589,0.960784314,0.9719626168224298,0.49227456165663175,0.4786703597219485,0.0003006048938769895,0.6781555723949872,0.28329869639146044,4.3214285714285716e-13,5.262546703819697e-06,1.3987898148589245e-05,0.5525641025641026,0.0995672698478666,0.08714462634903358,0.13748728128313792,0.10482244934950001,0.1684813753581662
0.16708687631384067,0.07100273185732367,0.646082089068105,0.4105568890737833,0.11545198533767276,0.0,0.9200352239692745,0.5340659466461541,0.9723241695706458,0.9910752157685323,0.824675325,0.9719626168224298,0.5433206576065267,0.5260259198649372,0.0003771614939134362,0.6853853870275803,0.29444549404874365,4.642857142857143e-13,5.580795653627028e-06,1.4342022152350998e-05,0.5282051282051282,0.10258352060006615,0.09699317012416864,0.20736217424752926,0.11252028891076914,0.12234957020057308
0.027893642174962128,0.09662324737696486,0.5954433372420106,0.37943644286436895,0.1215486297592057,0.0,0.841683111592081,0.5340659466461541,0.965198861132454,0.9890270320840243,0.960784314,0.9719626168224298,0.4930143432284724,0.47970022715264593,0.00030057474788351224,0.6780095153611692,0.2834876251653127,4.3214285714285716e-13,5.262545370521486e-06,1.3987898148589245e-05,0.5525641025641026,0.09957338705533364,0.0871160977476342,0.13660345102774457,0.10484842674342601,0.16475644699140402
