Node,Spreading Ability,Rank
421,1.36,261
87,1.5,262
330,1.45,263
303,1.48,264
179,1.34,265
277,1.49,266
73,1.44,267
72,1.32,268
254,1.31,269
30,1.3,270
5,1.48,271
90,1.49,272
343,1.29,273
172,1.46,274
222,1.54,275
309,1.89,276
37,1.35,277
394,1.57,278
280,1.68,279
401,1.77,280
212,1.61,281
337,1.46,282
325,1.28,283
113,1.28,283
252,1.28,283
262,1.27,284
360,1.27,284
258,1.27,285
402,1.26,286
279,1.26,286
314,1.26,286
424,1.42,287
54,1.61,288
171,1.35,289
224,1.25,290
150,1.46,291
430,1.57,292
86,1.27,293
411,1.24,294
51,1.24,294
74,1.24,294
333,1.46,295
348,1.98,296
237,1.37,297
322,1.36,298
328,1.33,299
407,1.49,300
11,1.24,301
270,1.23,302
115,1.23,302
114,1.35,303
163,1.27,304
329,1.27,304
434,1.23,305
64,1.22,306
261,1.22,306
447,1.22,306
213,1.22,306
292,1.22,306
236,1.22,306
251,1.22,306
44,1.21,307
78,1.53,308
405,1.42,309
388,1.64,310
393,1.2,311
42,1.2,311
369,1.2,311
255,1.2,311
344,1.37,312
235,1.4,313
266,1.4,314
121,1.46,315
275,1.33,316
170,1.21,317
38,1.31,318
357,1.27,319
340,1.25,320
397,1.36,321
263,1.27,322
56,1.38,323
448,1.19,324
321,1.19,324
140,1.19,324
400,1.19,324
99,1.19,324
385,1.42,325
119,1.57,326
320,1.18,327
69,1.18,327
327,1.18,327
101,1.18,327
190,1.18,327
249,1.44,328
223,1.4,329
177,1.39,330
142,1.47,331
214,1.3,332
65,1.17,333
194,1.17,333
148,1.17,333
359,1.17,333
178,1.17,333
41,1.16,334
234,1.22,335
209,1.21,336
415,1.21,337
423,1.23,338
391,1.15,339
396,1.15,339
18,1.15,339
276,1.15,339
120,1.18,340
354,1.15,341
165,1.14,342
139,1.14,342
301,1.14,342
428,1.13,343
250,1.23,344
355,1.12,345
307,1.12,345
326,1.11,346
264,1.11,346
268,1.11,346
169,1.11,346
181,1.11,346
151,1.25,347
180,1.09,348
379,1.21,349
257,1.3,350
240,1.09,351
296,1.07,352
131,1.08,353
55,1.19,354
265,1.05,355
331,1.04,356
281,1.2,357
23,1.11,358
278,1.15,359
353,1.11,360
12,1.09,361
351,1.22,362
16,1.14,363
17,1.17,364
9,1.07,365
366,1.05,366
372,1.05,366
362,1.13,367
134,1.13,368
241,1.11,369
232,1.09,370
361,1.07,371
156,1.02,372
378,1.18,373
274,1.17,374
433,1.08,375
123,1.06,376
189,1.05,377
20,1.16,378
356,1.13,379
21,1.19,380
19,1.14,381
8,1.12,382
15,1.24,383
22,1.11,384
358,1.04,385
192,1.27,386
350,1.02,387
225,1.06,388
380,1.08,389
35,1.02,390
367,1.07,391
453,1.04,392
403,1.02,393
242,1.05,394
398,1.02,395
138,1.02,396
377,1.12,397
