H-GSM_1,LGC Scores,Local Gravity Model Centrality,H Values,Laplacian Centrality,Density Centrality,GGC Values,DIL Centrality,Gravity Model Centrality,Subgraph centrality,MCGM Values,Local-Global Centrality,HVGc Index,Eccentricity Centrality,Global Relative Change in Avg Degree,Degree Centrality,EIGSM Values,DNC Scores,EHCC Value,MDD Value,Centrality Values,PE Values,PageRank Centrality,Coreness Centrality,I-GSM Values,Average Spreading Ability
0.0034579132012454625,0.004437835802253259,0.002431131082554468,0.0013715661314852572,0.010395751020143791,0.004899930474746529,0.0022740574198512028,0.0005552417734177999,0.007524993574802729,0.0029107607832838138,0.016205542928999287,0.010935435279284122,0.0049000139993320155,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.044186755538593574,0.01557557704265687,0.029343922440322044,0.022437841115827778,0.02351897188382938,0.02720792205641345,0.01560563867173429,0.02467232074016962,0.10402238028116365,0.045142296368989185
0.0036055499619597506,0.006099914384605665,0.003132267396058511,0.0022513010302780013,0.013278062050650949,0.005195775335418045,0.003091127144457065,0.0007442079395687408,0.008119990716444356,0.0053375285362738814,0.02205567573590273,0.011171963032155771,0.007981084400734025,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05263869489691189,0.014166109061939767,0.03342294940912676,0.02425712553062462,0.022232365354698757,0.027529205290911806,0.014647187582397412,0.030069390902081723,0.12358572446613018,0.013738959764474964
0.003739031865260579,0.0073091889494408535,0.004288748416534843,0.0032668002901954287,0.015285964116846944,0.006748960844645523,0.003025264456850064,0.0006567614753451361,0.010321324631354645,0.007489226639580386,0.02627006133072569,0.013968276222081709,0.011872856699410163,0.5333333327111112,0.004566077811445012,0.02118644085650675,0.06294760631150466,0.017775687630450416,0.04107069853493454,0.028502122498483932,0.02866437840614635,0.034956095052015614,0.018137481396617874,0.03700848111025443,0.13683029133111987,0.017664376840039242
0.0034482147344007687,0.004407652413654036,0.0019190652356133131,0.0012597243890493132,0.010104281365373405,0.004108545478958809,0.0019641062178533115,0.00038663541432468586,0.00602486377576309,0.0031794856582217815,0.01652889822380502,0.008612067040297272,0.004879311847924663,0.5333333327111112,0.0,0.01271186604610744,0.044242788185114124,0.01163527472694496,0.027243342335662675,0.018192844147968467,0.019925202931806846,0.022870840168530557,0.011562672360528005,0.021588280647648415,0.10410163717906991,0.09421000981354268
0.0038931253343829366,0.007490321023302788,0.005081268788877615,0.0043227634160415565,0.01573936135760088,0.008032187919207592,0.005345721793137474,0.0021430815664236972,0.012135885874572231,0.008461338403995287,0.03002229229359397,0.016577055629913476,0.01508102366837373,0.5333333327111112,0.008875318208304703,0.02542373017696064,0.06848085482816865,0.019623138659056318,0.05052582114513688,0.03456640388114009,0.03449437745006874,0.04234787053328502,0.020750135027210126,0.04626060138781804,0.13852158590681138,0.07654563297350343
0.003607846213772708,0.006103572433547197,0.003132267396058511,0.0022464297070909616,0.013278062050650949,0.005214265640372261,0.00309570030872883,0.0007442079395687408,0.008125949010090072,0.005314455624836982,0.022069011483354616,0.01118126161072854,0.007967689531828425,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05261769817746399,0.013820669988541081,0.0333960912624695,0.02425712553062462,0.02222858368824193,0.027666912419742302,0.01470930890278672,0.030069390902081723,0.12365161892217184,0.053974484789008834
0.003607846213772708,0.006103572433547197,0.003132267396058511,0.002246429713173273,0.013278062050650949,0.005214265640372261,0.00309570030872883,0.0007442079395687408,0.008125949010090072,0.005314455656026757,0.022069011571332738,0.01118126161072854,0.007967689531828425,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05261769817746399,0.013820669988541081,0.0333960912624695,0.02425712553062462,0.02222858368824193,0.027666912419742302,0.01470925387947371,0.030069390902081723,0.12365161892217184,0.05691854759568203
0.0036082536951220815,0.006110721412443086,0.003132267396058511,0.002249692646157559,0.013278062050650949,0.005214265640372261,0.003099543585393505,0.0007442079395687408,0.008132900351961746,0.005329904367361531,0.02212907872886612,0.011185363709049156,0.007983316884916321,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05265856205667549,0.013820669988541081,0.033457561065879236,0.02425712553062462,0.022245043363557447,0.027679217517175714,0.014629745192172956,0.030069390902081723,0.12372849579477273,0.07458292443572127
0.003605524755657281,0.00610327533312555,0.003132267396058511,0.0022793733768684283,0.013278062050650949,0.005195775335418045,0.0030934158096506755,0.0007442079395687408,0.008118997668218398,0.005471452958840529,0.022210818200579924,0.011171217902450578,0.008106103203724294,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05304353629821678,0.01373431022148681,0.0345557677886251,0.02425712553062462,0.022865603576413002,0.028185096508907066,0.01460614019089128,0.030069390902081723,0.12357474204957096,0.031403336604514234
0.003315045616457488,0.0034000021185310275,0.0015535290002583963,0.0006260465568363601,0.008225921367964247,0.003664778190740929,0.001290101559817255,0.0001744307242398615,0.005618190405839074,0.001829561252077822,0.01180558286182015,0.008320384423074539,0.001967629669560432,0.5333333327111112,0.0,0.01271186604610744,0.035068171317842636,0.015193556893890499,0.019879309535342723,0.014554275318374773,0.016712683920734044,0.017141456847943343,0.018328999208104484,0.013878180416345412,0.09004786075734948,0.02158979391560352
0.0034172521639242964,0.003610555182104492,0.002021478405001544,0.000901334431361924,0.00871170412591489,0.004641066223983447,0.0014155856118409891,0.0002442030139358061,0.007150812764739499,0.002025089347716982,0.014194082035438588,0.010727812470747349,0.0026017209681426638,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.03795129413147569,0.019338825753948356,0.023289984205302282,0.022437841115827778,0.02019107017623552,0.020642118742923685,0.020245002672665727,0.019275250578257516,0.09229316701912259,0.04416094210009812
0.00346967961964815,0.004538239513951019,0.0019568793289258908,0.0012696220248820664,0.010298594468553662,0.004182506693661789,0.002786602383720523,0.0006347814818782295,0.006088010561366697,0.00322964772861947,0.016828184120575698,0.00866804575424346,0.004916403412239929,0.5333333327111112,0.0,0.01271186604610744,0.04361147048840372,0.010820565551601106,0.02516999254399854,0.018192844147968467,0.01748218209006649,0.021183056452080847,0.012035579394752362,0.021588280647648415,0.10581094100345101,0.060843964671246295
0.003697471483857679,0.005507867519367933,0.003371756653704836,0.00238573971108791,0.01214456894876611,0.006748960844645523,0.0041086708700810775,0.0012937409570352052,0.009697758267135394,0.00473593128074887,0.02264831637249956,0.013880154250970925,0.008205581332422178,0.5333333327111112,0.004566077811445012,0.02118644085650675,0.05396341776782024,0.016925142978885557,0.036122782561322626,0.028502122498483932,0.026369133901866047,0.03230808458008524,0.018803006708589053,0.03392444101773323,0.11685269782617771,0.10304219823356227
0.0035446008028884577,0.006137858352741767,0.003140145332165298,0.002379408272285024,0.013310447567847657,0.005195775335418045,0.0020738113580841,0.0003616530349239795,0.008132304523598168,0.005674932944492808,0.02079284406918794,0.01117670322452621,0.008092802257586143,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05419873927191621,0.015058493329272981,0.03581853494729946,0.022437841115827778,0.023307166208849827,0.028045853625804036,0.014938132520494718,0.030840400925212026,0.12386788791498828,0.019627085377821388
0.0034781129136315573,0.005563204136446299,0.0022593920754265116,0.001556328960554976,0.011853099293995724,0.004271260151398345,0.0029393833354505864,0.0007355773689794389,0.006345578836393783,0.004852954276235283,0.017991572486449586,0.00874630423913176,0.006141421839138698,0.5333333327111112,0.0,0.01271186604610744,0.05014534972477527,0.011407900320348812,0.030574000812626033,0.01637355973317162,0.019169699273985964,0.022626354411764065,0.01207358216293856,0.021588280647648415,0.11637913275828726,0.05691854759568203
0.0034326229078669016,0.005343040000122552,0.001651215407982555,0.0011688113570051896,0.011432087570438499,0.003154445808871958,0.00080470869823925,0.000116287149493241,0.004653274221516053,0.004351536147246746,0.016664496285098723,0.006246145269429244,0.004719105564427663,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.04676000442695788,0.006773259441801816,0.025910793616507763,0.012128562765312313,0.01661815823793,0.02019493806492489,0.008010183861500894,0.016962220508866612,0.11425678200348577,0.04612365063788025
0.0034172521639242964,0.003610555182104492,0.002021478405001544,0.000901334431361924,0.00871170412591489,0.004641066223983447,0.0014155856118409891,0.0002442030139358061,0.007150812764739499,0.002025089347716982,0.014194082035438588,0.010727812470747349,0.0026017209681426638,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.03795129413147569,0.019338825753948356,0.023289984205302282,0.022437841115827778,0.02019107017623552,0.020642118742923685,0.020245002672665727,0.019275250578257516,0.09229316701912259,0.015701668302257096
0.00437316692832195,0.01335301609778846,0.008555438611970681,0.008489081829663821,0.023058488244057256,0.010365664248223744,0.003775310027443115,0.0007741952318311456,0.016157657892684762,0.022785533004601996,0.049330665616837306,0.019946483176193134,0.0331360360898543,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.102175937050034,0.024624166439608273,0.06753701542391279,0.04063068526379624,0.04417088254285673,0.051421478276360365,0.023358460157178865,0.05551272166538165,0.18648689373523883,0.049067713444553476
0.0034174294902682687,0.0036599849050703275,0.0020451122133219053,0.0009417528097112241,0.008808860677505019,0.004641066223983447,0.0017334494835240346,0.000348861448479723,0.0071669001562959436,0.0022107646966749122,0.01449193412879055,0.010734566643249467,0.003143612025604844,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.039476950940367586,0.01836419408794014,0.02549594997920049,0.02061855670103093,0.02121054200009241,0.022109268551964035,0.019321858209177506,0.019275250578257516,0.09290902674789421,0.023552502453385665
0.003273504628178717,0.003312396834772929,0.0011549054332549741,0.0005085633955770527,0.008031608264783989,0.002710678520189179,0.0006917959001880581,0.000116287149493241,0.004132042735087256,0.0017025837272783325,0.01104987617910977,0.005939790371028758,0.0017173722356671644,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.0325276422694779,0.009580171980956011,0.017443219677200385,0.012128562765312313,0.013237103827241066,0.014416809773539447,0.012032039561615327,0.01156515034695451,0.08944705002103696,0.029440628066732075
0.003521331396775579,0.005199850545575193,0.002746248526825948,0.0021394213200269644,0.011691171708012177,0.005269736550585924,0.0023954535244059415,0.0006202367178078112,0.00787226276135462,0.0045878673792321195,0.019333233020734017,0.011175254834065201,0.007927711393077023,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.0526071209784528,0.01364812162553773,0.03573206783904778,0.02425712553062462,0.026020855506160713,0.031008832048428147,0.014159864440164203,0.030840400925212026,0.1136981997860837,0.027477919528949943
0.003275900520357688,0.0033503023165347996,0.0011643589565831184,0.0006002480316707235,0.008096379299177408,0.0027217727026968104,0.0013534058101412432,0.0001938119158026871,0.004141456839247687,0.0018739597988140736,0.011368829200743585,0.005947862067255371,0.00230522713050169,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.034075814725457676,0.00863021453299582,0.01957394541724291,0.012128562765312313,0.014135540253189973,0.01576106925102534,0.008720021281550182,0.013107170393215111,0.08991048463207126,0.05986261040235523
0.00352599101430197,0.004467692506278679,0.002446886954768042,0.001430159388869513,0.01046052205453721,0.004955401389609181,0.002795460865620445,0.000723082892713523,0.00755657252955204,0.0028134115440044843,0.017758852922892778,0.010969958946218307,0.004870690154760476,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.04281301994468461,0.013762021916381555,0.027681818659468106,0.02425712553062462,0.020932325876594975,0.02586243090679073,0.015141627073113366,0.026214340786430222,0.10466358402982383,0.0353287536800785
0.004009452615515876,0.006613041792228879,0.005240403098234712,0.0037642606128661313,0.014541097221322625,0.008620179577700183,0.004837007475161415,0.0017476309715898385,0.013272035857084724,0.00641623972021315,0.028679520235741093,0.018713291204347192,0.01132345630716091,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.06168139429281527,0.02593078933095074,0.04573669699124442,0.04063068526379624,0.0341016164179713,0.04056677451742436,0.0262284578227231,0.04626060138781804,0.12777131172335907,0.038272816486751696
0.00401022254682641,0.0067117353331127465,0.0053034265870890085,0.004143982238129371,0.014703024807306172,0.008620179577700183,0.0036425615222436514,0.001236773980900079,0.01331493556790191,0.006848384717324545,0.029230841572285872,0.01873157939806837,0.012431906615605065,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.06461806236837672,0.024912977787892372,0.04944895206710636,0.04063068526379624,0.037799814147087385,0.04418415652686148,0.0251470479699112,0.04934464148033924,0.1288045647219285,0.06673209028459272
0.004012390002084594,0.006702502290075723,0.00529082188931815,0.004096783471381909,0.014670639290109462,0.00864976406655673,0.004202265680225761,0.0015402821985492456,0.013314300017266096,0.006904069818466241,0.029312200826558263,0.01874216864579042,0.012676861665970767,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.06491341974769077,0.025190562763602087,0.04968627140940738,0.04063068526379624,0.03818872986237091,0.04428761698635487,0.025164490360135662,0.04857363145720894,0.128653191023689,0.10794896957801765
0.00401022254682641,0.006712043538831632,0.0053034265870890085,0.004149056284754822,0.014703024807306172,0.008620179577700183,0.0036402460497670474,0.001236773980900079,0.01331493556790191,0.0068651666407825345,0.029248861842715256,0.01873157939806837,0.012451457525897876,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.06464657323142896,0.0252830910715667,0.0495069483011526,0.038811400848999394,0.03779910671364504,0.0439166507295158,0.025032507773326843,0.04934464148033924,0.1288045647219285,0.10991167811579979
0.00401022254682641,0.006711981897687855,0.0053034265870890085,0.0041496719951087365,0.014703024807306172,0.008620179577700183,0.003641321229827881,0.001236773980900079,0.01331493556790191,0.00686720424278041,0.02925104871484873,0.01873157939806837,0.012449013659397164,0.5333333327111112,0.013184549898221055,0.0296610175821603,0.06464239629694794,0.02509803442972954,0.04955452382204555,0.04063068526379624,0.03781299602709495,0.044056999513780566,0.02503417681382151,0.04934464148033924,0.1288045647219285,0.0578999018645731
0.003908998998787145,0.007483955170185388,0.005070239678328113,0.00397329590706562,0.01570697584040417,0.008161620049238122,0.0036522162487118326,0.0011618584716397502,0.012152549630893456,0.007907237213084346,0.02952974851530086,0.016638121512409756,0.013954061614551988,1.0,0.008875318208304703,0.02542373017696064,0.06665120663546611,0.019679566507078843,0.04611419974017439,0.03456640388114009,0.03311979939265529,0.04093376376119347,0.021903753807796675,0.04394757131842714,0.13847527125584527,0.1000981354268891
0.004059196687862279,0.0074647654413621855,0.006264534792117023,0.005672883350027612,0.01567459032320746,0.01053207697886473,0.006932932329535764,0.003009789279004283,0.015497940977472889,0.010459542011137024,0.033233021901726494,0.021692696368165894,0.018700027813711256,0.5333333327111112,0.017493790295080747,0.03389830498735995,0.07919069321638512,0.028938642842819957,0.058205266615434674,0.0430563978168587,0.042805650837190304,0.04891590564226621,0.028670300748625192,0.05474171164225135,0.13514303918391554,0.11089303238469085
0.010467932041800366,0.030151592694488135,0.05111677622249813,0.04448854744873383,0.05032709372368677,0.05654334866004695,0.0675733688151562,0.06124967166541379,0.0810069827123377,0.05837988092162851,0.10985849630261485,0.09793174059536017,0.09926487147927984,1.0,0.129533970957886,0.14406779667509337,0.19125505217359506,0.13387431877059605,0.15732969719220624,0.15706488781079442,0.12311617087081447,0.13886408603375966,0.12775813527019309,0.18350038550501158,0.25263912548671497,0.2993130520117762
0.003289031494519029,0.0035283819623207566,0.0012116265732238405,0.0008430331695276926,0.008420234471144504,0.0027772436138402703,0.002678383562308714,0.0004395044239274363,0.0041986564536706005,0.0022638838062046048,0.012228175892589963,0.005992011492490631,0.0031467008245819736,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.036610651975274175,0.00733481801422774,0.02331678032845549,0.012128562765312313,0.014278030499473356,0.016929280515531664,0.0074190317276161145,0.016962220508866612,0.09241353615410869,0.04317958783120705
0.0037037667069547736,0.008781687968551537,0.003192139710470092,0.0031283514360636528,0.01664615583910875,0.004803780896422982,0.0012550561122296276,0.0001744307242398615,0.0071346157401120805,0.010306308542197773,0.027619184129174277,0.00910306553406092,0.013157442797535775,0.5333333327111112,0.0,0.01271186604610744,0.06783218163015815,0.008867701027625673,0.03943942269863564,0.018192844147968467,0.02434496128021208,0.030269508410687995,0.009908524842585637,0.030069390902081723,0.14882043997569938,0.12463199214916583
0.0037261007428991623,0.006148899311192662,0.0036080947369084458,0.002432242018715531,0.012954206878683852,0.006638019024218201,0.004784159380666078,0.0013934607286693614,0.009840773986890214,0.005929709229700048,0.02436564500759994,0.013826819995966418,0.008954730531865053,0.5333333327111112,0.004566077811445012,0.02118644085650675,0.057667056588157684,0.018944792147091997,0.035794344003700254,0.028502122498483932,0.025152519903563986,0.029518140516612498,0.019686607751126767,0.030840400925212026,0.12185509132955101,0.02551521099116781
0.0034349959573299776,0.005374393266592729,0.0016606689313106995,0.001275825962218858,0.01149685860483192,0.0031655399909146908,0.0008054384077170715,0.000116287149493241,0.004662092495882916,0.004388430056243857,0.01674737351385681,0.006253851275534862,0.004998006796314293,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.04691110410704703,0.006686899674747542,0.025990561695236825,0.012128562765312313,0.01667740204580122,0.020326674908337148,0.007559946432237031,0.018504240555127213,0.11470928257941376,0.0804710500490677
0.003524147773080664,0.005511063147329344,0.0022404850287702227,0.0014841186568843503,0.011755942742405595,0.00425646790836477,0.0020948501125173753,0.00038231084088468704,0.006327147849365291,0.004733923711905003,0.019530197052551403,0.008735146604263538,0.006118856389434031,0.5333333327111112,0.0,0.01271186604610744,0.0501290891591293,0.011695766213120521,0.029579753107145716,0.018192844147968467,0.02045566784694421,0.023454157581761465,0.011841053642154488,0.020817270624518117,0.11568792370275213,0.029440628066732075
0.0035079286260210917,0.005452797564305425,0.00287229550453454,0.0020699789343463673,0.01220933998315953,0.0050848335149907215,0.0029630092355696423,0.000698367745833838,0.007881758294886142,0.004746722241068587,0.019245558665002604,0.011075404213969764,0.007148113685261343,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.0506427508217192,0.013731194792859171,0.035134055352721495,0.022437841115827778,0.023213330544776832,0.028392461462205164,0.015180711966455445,0.029298380878951424,0.11613764448916725,0.055937193326790965
0.003543517147863083,0.00608566318596015,0.003124389459951724,0.002143013040462833,0.013245676533454239,0.005195775335418045,0.0030896023960062793,0.0007248267481803458,0.008114628252592208,0.005358909854678229,0.020361085837767606,0.011169727641057572,0.007916843862297088,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.05272605896221167,0.014252468828994043,0.033539748238461946,0.02425712553062462,0.02264635411102136,0.02776361286368367,0.014839824201248573,0.028527370855821122,0.123380437889873,0.07262021589793914
0.0035551768009735754,0.005677004793155902,0.002919563121175262,0.0022159299992346162,0.012403653086339788,0.0053991686759674645,0.002454809355799694,0.000573169813840083,0.008031335286602062,0.005729674521157108,0.021020346162309193,0.011253220874711183,0.008818190560193086,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.057116798108490616,0.015244733989436229,0.03617755333520975,0.022437841115827778,0.025991382171996615,0.02983010693484897,0.015373256879784919,0.028527370855821122,0.11863725824259475,0.07948969578017663
0.003617843674929276,0.005728979787303619,0.002943196929495623,0.0024300386081547534,0.012500809637929917,0.0053991686759674645,0.0024606811132006634,0.0006010787297184608,0.008053380971804223,0.005918912317331636,0.023017219571720014,0.011263571274332052,0.009418699789558421,0.5333333327111112,0.00025683741458532115,0.016949153451307097,0.0578338827848196,0.01476358671029643,0.037162000603079184,0.02425712553062462,0.026281570191457233,0.03031602925779181,0.014602563675545572,0.030840400925212026,0.11931901242740801,0.05691854759568203
0.003240455733132862,0.0032881971781525505,0.0011454519099268297,0.00044966753711915677,0.007966837230390569,0.0027217727026968104,0.0013509583119423849,0.00014729705600539074,0.004126799438051816,0.0017385851567236126,0.009642503131269865,0.005939704138995218,0.001811373970038653,0.5333333327111112,0.0043092316899163525,0.008474576725653545,0.03281262372810054,0.009148373140503053,0.01783368629027083,0.010309278350515465,0.013376481899548924,0.014888896824265072,0.012352513677695147,0.010023130300693909,0.08906015361243307,0.02551521099116781
0.0033279563036178856,0.0035636998199048016,0.0016228548379981218,0.0008226340865367757,0.008582162057128051,0.00373873940544391,0.0025591616983306896,0.0005307021515244316,0.005688418822596086,0.001979774551701504,0.012232112241635385,0.008372413660715604,0.0026157943528669976,0.5333333327111112,0.0,0.01271186604610744,0.03480990890181852,0.01192422282246717,0.020174749163760813,0.014554275318374773,0.014329884046948824,0.016804245567997176,0.014412549834614595,0.017733230531996914,0.09261882127935543,0.020608439646712454
