Coreness Centrality,Node H-Index,Density Centrality,MDD Value,GSM,Degree Centrality,Leverage Centrality,Global Relative Change in Avg Degree,DIL Centrality,Societal Capital Scores,DNC Scores,H-GSM_1,Volume Centrality,GGC Values,Subgraph centrality,Eigenvector Centrality,Isolating Centrality,GIN Values,Eccentricity Centrality,Local-Global Centrality,H Values,Improved Gravity Index Values,Gravity Model Centrality,MCGM Values,Closeness Centrality,Average Spreading Ability
0.40804597701149425,0.8571428571428571,0.24256000000748573,0.43195266272189353,0.6060133742344626,0.400000000328,0.707004371619908,0.34782608583454855,0.29112519012410687,0.4732510288065844,0.39524121288076297,0.0653359216360738,0.9007633587786259,0.21147126370970054,0.2654582048151219,0.5113448466826565,0.0,0.44947631665062443,0.5,0.31054454418222865,0.2240743319092525,0.5618808927079604,0.2793561997288139,0.33749125793709467,0.598999808483164,0.7776
0.41379310344827586,0.9999999999999999,0.1619199999861034,0.4142011834319527,0.6378142690372322,0.27999999973760004,0.3957275049711314,0.2173913068722657,0.10020945528388234,0.48971193415637865,0.2474750703378256,0.04900370928917522,0.9389312977099237,0.06764344640135132,0.3120001121756239,0.5566065837530445,0.0,0.42195709967864586,0.5,0.22177174466023508,0.2468528653640394,0.6680988184747583,0.21559786175852408,0.34679779508253733,0.598999808483164,0.5439999999999999
0.7068965517241379,0.9999999999999999,0.429440000197519,0.5798816568047338,0.8344293804335758,0.5599999994752,0.7279783532470739,0.5217391287518228,0.6965638720059466,0.7325102880658436,0.5367998402631601,0.2249548263951443,0.984732824427481,0.34735676475791016,0.651655139972668,0.8071799555496192,0.0,0.6412015959357598,0.9999999999999998,0.5003227828324313,0.5825900603828493,0.8485499462943071,0.49589000323427807,0.6303167244459255,0.8392125267929498,0.8144
0.4770114942528736,0.9999999999999999,0.27328000002329395,0.46745562130177526,0.6964538636642117,0.400000000328,0.614985540486555,0.34782608583454855,0.5072070073340964,0.5555555555555556,0.3644038798521456,0.09304930807373804,0.9999999999999999,0.20072076092071078,0.37925336066699306,0.6140731502702336,0.0,0.5007967910803748,0.9999999999999998,0.33426812958045093,0.3092029157677653,0.7271750805585392,0.31495258893150285,0.4259501317548701,0.7611786038452137,0.8224
0.08045977011494254,0.14285714285714285,0.023679999999446456,0.059171597633136105,0.3246358454367656,0.040000000196800015,0.0,0.010351964843468838,0.01431563646912605,0.15226337448559674,0.01648415086596712,0.006634926291064184,0.8931297709923665,0.013990098494004516,0.03002627116470111,0.1709975077355683,0.0,0.22414240664612112,0.19999999880000008,0.032952283118155096,0.021662667243008457,0.12244897959183675,0.034155533205515454,0.06364711109592423,0.3977358563244431,0.36639999999999995
0.03448275862068966,0.14285714285714285,0.006399999996588619,0.059171597633136105,0.14632036274510807,0.040000000196800015,0.1805069199695289,0.010351964843468838,0.01431563646912605,0.045267489711934165,0.030229425635206586,0.00046212980918764927,0.2251908396946565,0.0034012735207188884,0.003817112612183154,0.0505247175625112,0.0,0.09843463239336914,0.0,0.016695458063917312,0.004229447491500741,0.031865377730039376,0.012811169258208747,0.011367068780433824,0.1652023833773999,0.019199999999999995
0.10344827586206898,0.2857142857142857,0.049919999985459776,0.12426035502958578,0.31646263728544444,0.1200000005904,0.43174908630339126,0.043478263954991436,0.23231515329234495,0.12757201646090538,0.10405505686273289,0.0015775342696695525,0.7519083969465649,0.06060231514817114,0.017912190732764177,0.13033670356000884,0.0,0.2197316309127419,0.5,0.07904037863701532,0.01947447996422937,0.10060866451843896,0.05877170486745509,0.0591402375651124,0.438679286535423,0.20800000000000002
0.0,0.14285714285714285,0.004479999997612031,0.059171597633136105,0.10176641031978712,0.040000000196800015,0.33600384458965693,0.010351964843468838,0.01431563646912605,0.012345679012345685,0.020506100397798682,0.00012101631014476344,0.1068702290076336,0.0016363956180671661,0.00022959898167730218,0.011803667901569006,0.0,0.06678661828534388,0.19999999880000008,0.013238420485473253,0.0005788230752096827,0.01217329036877909,0.00729385970183654,0.0038720135805827387,0.1595197673576504,0.07200000000000001
0.41379310344827586,0.9999999999999999,0.1619199999861034,0.4142011834319527,0.6378142690372322,0.27999999973760004,0.3957275049711314,0.2173913068722657,0.10020945528388234,0.48971193415637865,0.2474750703378256,0.04900370928917522,0.9389312977099237,0.06764344640135132,0.3120001121756239,0.5566065837530445,0.0,0.42195709967864586,0.5,0.22177174466023508,0.2468528653640394,0.6680988184747583,0.21559786175852408,0.34679779508253733,0.598999808483164,0.5504
0.3333333333333333,0.8571428571428571,0.12735999998843348,0.3550295857988166,0.5622263889616924,0.23999999954079998,0.38330627037993764,0.17391304291727427,0.0858938188147563,0.40740740740740744,0.2184694368470045,0.030424659026644697,0.916030534351145,0.05411019775148532,0.21204136056100592,0.45723259428135143,0.0,0.37445312089717747,0.5,0.18264877620036307,0.16788377422423625,0.531328320802005,0.171172120782827,0.26591412293672356,0.5445673630745516,0.5408000000000001
0.03448275862068966,0.14285714285714285,0.009279999997064923,0.059171597633136105,0.20353282080661805,0.040000000196800015,0.37841209683588867,0.010351964843468838,0.01431563646912605,0.024691358024691364,0.042419482203901834,0.0007264630015975356,0.4541984732824428,0.004816909538882563,0.003924865158176163,0.060588108845717435,0.0,0.1252423622660458,0.19999999880000008,0.020390350459302445,0.005051921088193472,0.04797708557107054,0.015484429321216357,0.021396748054601712,0.24784135763327242,0.136
0.03448275862068966,0.14285714285714285,0.009279999997064923,0.059171597633136105,0.20353282080661805,0.040000000196800015,0.37841209683588867,0.010351964843468838,0.01431563646912605,0.024691358024691364,0.042419482203901834,0.0007264630015975356,0.4541984732824428,0.004816909538882563,0.003924865158176163,0.060588108845717435,0.0,0.1252423622660458,0.19999999880000008,0.020390350459302445,0.005051921088193472,0.04797708557107054,0.015484429321216357,0.021396748054601712,0.24784135763327242,0.020799999999999985
0.09195402298850575,0.14285714285714285,0.025599999998423037,0.059171597633136105,0.3365966382471759,0.040000000196800015,0.010873910984601887,0.010351964843468838,0.01431563646912605,0.14814814814814817,0.021264440063285872,0.006619586981541985,0.916030534351145,0.013704009166242375,0.032211460874943754,0.17740865518009777,0.0,0.2255386425282403,0.19999999880000008,0.033640321724066474,0.02443273110881194,0.12352309344790548,0.03419476508199047,0.06626305695399366,0.4177898013796484,0.3104
0.11494252873563218,0.4285714285714285,0.05792000001136698,0.1775147928994083,0.37466989934782424,0.1200000005904,0.2981393337766879,0.043478263954991436,0.04294690940737815,0.1975308641975309,0.09806498759475563,0.009612254401605725,0.8969465648854962,0.025529287100719323,0.03084430386707703,0.16481367738166064,0.0,0.25838999059665635,0.19999999880000008,0.08475493110485235,0.026375860593355414,0.23511158849504712,0.07220077618485317,0.09269031684129414,0.4281267973127898,0.2288
0.03448275862068966,0.14285714285714285,0.024319999999105314,0.12426035502958578,0.11970759925699648,0.1200000005904,0.6752698625595109,0.043478263954991436,0.0572625458765042,0.03703703703703704,0.11780955721597194,0.00020620613710893983,0.09923664122137404,0.010297764223474623,0.0007929785951550951,0.0123121925143401,0.0,0.08457380460777603,0.19999999880000008,0.04980644809632122,0.0011063654876230823,0.015753669889008236,0.024161997311034546,0.007588791635057905,0.17097245449411602,0.06240000000000001
0.38505747126436785,0.8571428571428571,0.15327999999674308,0.3431952662721894,0.5925404559031534,0.27999999973760004,0.43524518614747365,0.2173913068722657,0.20360016308464685,0.4567901234567902,0.2577281204593245,0.037804487320245495,0.9122137404580153,0.08488956528366282,0.2629319738471819,0.5103738276239383,0.0,0.4053137278412699,0.5,0.2161991445453154,0.21246101266904013,0.5618808927079604,0.20575066076329498,0.30584531632548745,0.5577007602992379,0.6976
0.20689655172413796,0.2857142857142857,0.10335999999116903,0.242603550295858,0.42153297601418804,0.19999999934400003,0.4924914488827132,0.13043478541362857,0.21426373867938509,0.2880658436213992,0.18309194619538474,0.011881842786296436,0.9198473282442748,0.11131349931898644,0.09384496440646548,0.30440035549571687,0.0,0.31858092420483236,0.5,0.14561197100466755,0.07523585299785064,0.21530015514977918,0.12509864093240827,0.14735170441865045,0.5317323940852448,0.34719999999999995
0.0,0.14285714285714285,0.002559999998635447,0.059171597633136105,0.0,0.040000000196800015,0.4066842647173215,0.010351964843468838,0.01431563646912605,0.004115226337448562,0.03377475360027686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372674572296633,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14285714285714285,0.002559999998635447,0.059171597633136105,0.0,0.040000000196800015,0.4066842647173215,0.010351964843468838,0.01431563646912605,0.004115226337448562,0.03377475360027686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372674572296633,0.0,0.0,0.0,0.0,0.0,0.011199999999999988
0.11494252873563218,0.4285714285714285,0.05792000001136698,0.1775147928994083,0.37466989934782424,0.1200000005904,0.2981393337766879,0.043478263954991436,0.04294690940737815,0.1975308641975309,0.09806498759475563,0.009612254401605725,0.8969465648854962,0.025529287100719323,0.03084430386707703,0.16481367738166064,0.0,0.25838999059665635,0.19999999880000008,0.08475493110485235,0.026375860593355414,0.23511158849504712,0.07220077618485317,0.09269031684129414,0.4281267973127898,0.23520000000000002
0.11494252873563218,0.4285714285714285,0.05792000001136698,0.1775147928994083,0.37466989934782424,0.1200000005904,0.2981393337766879,0.043478263954991436,0.04294690940737815,0.1975308641975309,0.09806498759475563,0.009612254401605725,0.8969465648854962,0.025529287100719323,0.03084430386707703,0.16481367738166064,0.0,0.25838999059665635,0.19999999880000008,0.08475493110485235,0.026375860593355414,0.23511158849504712,0.07220077618485317,0.09269031684129414,0.4281267973127898,0.18399999999999994
0.41379310344827586,0.9999999999999999,0.1619199999861034,0.4142011834319527,0.6378142690372322,0.27999999973760004,0.3957275049711314,0.2173913068722657,0.10020945528388234,0.48971193415637865,0.2474750703378256,0.04900370928917522,0.9389312977099237,0.06764344640135132,0.3120001121756239,0.5566065837530445,0.0,0.42195709967864586,0.5,0.22177174466023508,0.2468528653640394,0.6680988184747583,0.21559786175852408,0.34679779508253733,0.598999808483164,0.6624
0.16091954022988506,0.4285714285714285,0.09888000000562557,0.242603550295858,0.39975816516534357,0.19999999934400003,0.5290980011648071,0.13043478541362857,0.10377132197952266,0.23868312757201648,0.18652267567762007,0.012331110737154186,0.8893129770992366,0.06711605600594474,0.03999827073913241,0.18487086196215474,0.0,0.2918077034288064,0.19999999880000008,0.1391729709871372,0.037736885945488935,0.2482396467358873,0.11314917803903485,0.11472344614415156,0.44945385274585914,0.2192
0.03448275862068966,0.14285714285714285,0.024319999999105314,0.12426035502958578,0.11970759925699648,0.1200000005904,0.6752698625595109,0.043478263954991436,0.0572625458765042,0.03703703703703704,0.11780955721597194,0.00020620613710893983,0.09923664122137404,0.010297764223474623,0.0007929785951550951,0.0123121925143401,0.0,0.08457380460777603,0.19999999880000008,0.04980644809632122,0.0011063654876230823,0.015753669889008236,0.024161997311034546,0.007588791635057905,0.17097245449411602,0.0928
0.03448275862068966,0.14285714285714285,0.011200000000064369,0.059171597633136105,0.202037721496512,0.040000000196800015,0.26532342446199236,0.010351964843468838,0.01431563646912605,0.0411522633744856,0.030548537054328084,0.0006618203486049869,0.46564885496183206,0.005700288731384721,0.006582019800807451,0.07878124034504728,0.0,0.13059459994416778,0.19999999880000008,0.02116622411922485,0.006538832555347189,0.05334765485141425,0.016932739432983294,0.024522089856579624,0.24084347591363797,0.11679999999999996
0.011494252873563225,0.0,0.0,0.0,0.17618310029626982,0.0,0.25444951347739053,0.05383022879846028,0.0,0.0,0.0,0.0005673764333716576,0.4389312977099237,0.0022365104932801755,0.00280694009440873,0.053607991378797314,0.09090909090909091,0.1089730447630764,0.19999999880000008,0.0,0.00324635062763299,0.02028881728129848,0.003984520153478246,0.012721775326932113,0.23396223374467684,0.028799999999999992
0.011494252873563225,0.0,0.0,0.0,0.17618310029626982,0.0,0.25444951347739053,0.05383022879846028,0.0,0.0,0.0,0.0005673764333716576,0.4389312977099237,0.0022365104932801755,0.00280694009440873,0.053607991378797314,0.09090909090909091,0.1089730447630764,0.19999999880000008,0.0,0.00324635062763299,0.02028881728129848,0.003984520153478246,0.012721775326932113,0.23396223374467684,0.07679999999999998
0.03448275862068966,0.14285714285714285,0.011200000000064369,0.059171597633136105,0.202037721496512,0.040000000196800015,0.26532342446199236,0.010351964843468838,0.01431563646912605,0.0411522633744856,0.030548537054328084,0.0006618203486049869,0.46564885496183206,0.005700288731384721,0.006582019800807451,0.07878124034504728,0.0,0.13059459994416778,0.19999999880000008,0.02116622411922485,0.006538832555347189,0.05334765485141425,0.016932739432983294,0.024522089856579624,0.24084347591363797,0.07040000000000002
