P Value,Subgraph centrality,HCC Value,HVGc Index,CLC Values,LGC Scores,Second order centrality,H Values,Gravity Index Centrality,Node H-Index,Coreness Centrality,DNC Scores,Clustered Local Degree,PageRank Centrality,Constraint Coefficients,Volume Centrality,MDD Value,Local Gravity Model Centrality,Leverage Centrality,Global Relative Change in Avg Degree,DIL Centrality,Closeness Centrality,Betweenness Centrality,PE Values,Eigenvector Centrality,Average Spreading Ability
1.0,0.3051794390562556,0.7677956024057004,0.3914754923104113,0.3728570376082917,0.2487085981894287,0.9376938311082925,0.2873281735783248,0.6837385556632292,0.8421052631578947,0.5196998123827392,0.42716922288443754,0.6716512999380382,0.36835400048086225,0.9657844646691635,0.9695099139543583,0.5043478260869565,0.24078105068520403,0.664496074904804,0.3372100953919229,0.1461058140127032,0.6831904937601337,0.038371750150609556,0.4183821751647831,0.5521488312633568,0.6943396226415095
0.8767123287671232,0.16821495303629538,0.6547494649916439,0.2432245075254907,0.38691147920573876,0.18541207794113057,0.9348931552969858,0.155148032881033,0.4304553146559829,0.6578947368421052,0.3775797373358349,0.3953611458564501,0.4690886203647122,0.3824825553237595,0.9723382514880603,0.979985035540591,0.46666666666666673,0.18495827920748048,0.7316597763767769,0.3139543131610882,0.2321211163106535,0.7116505272139829,0.061820513449587756,0.42500473546153045,0.4099419643839309,0.6135849056603774
0.8630136986301369,0.1623168221935094,0.645161048187575,0.23784318477623015,0.3686329200704598,0.17697106389297795,0.9306981190360033,0.14749986248058833,0.4245324635878448,0.6842105263157895,0.3653846153846154,0.3737468548917654,0.47549056081460517,0.3602378210014078,0.969096588547734,0.9803591470258136,0.45507246376811594,0.17388149656520263,0.7013428563269598,0.2906985309302535,0.17941215668581373,0.7052092421979931,0.04718404256472729,0.40827945321837317,0.40269108288602373,0.6747169811320755
1.0,0.4857112148081369,0.8386703412750773,0.5871174988739593,0.5353969052343981,0.39379622314410945,0.9576472867083501,0.45188595356394123,0.7641671126281838,0.9210526315789473,0.648217636022514,0.555721535673121,0.7856429377988213,0.48242501035668817,0.9774022537286087,0.9519266741488963,0.5927536231884059,0.39566291003990683,0.7580744607116491,0.48837269575367537,0.23135875932890632,0.7148974915106511,0.057200390524969946,0.5531260241246454,0.6965844715372976,0.6490566037735849
1.0,0.7683532709626659,0.9271948205183568,0.819927720965399,0.7572296358529027,0.662964576800797,0.9776969868979233,0.7230688573634977,0.8845477950216231,0.9999999999999999,0.825046904315197,0.7513535483775229,0.9172438831473597,0.6574882529401683,0.9869511030902194,0.9528619528619527,0.755072463768116,0.6666140036747065,0.869486529713878,0.7093026745305856,0.33085292102165736,0.7836701454152938,0.11676623250979898,0.7424669568951212,0.8761341468898275,0.9939622641509435
0.9794520547945205,0.7144999999194309,0.9727937356996341,0.9074616866704734,0.9999999999999999,1.0,1.0,0.7629851638997047,0.6953130649850302,0.9999999999999999,0.9029080675422139,0.9999999999999999,0.9093678748933828,1.0,0.9999999999999999,0.9979423868312757,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.8449005832696023,0.909433962264151
0.7808219178082191,0.12729158853876535,0.5850106653246873,0.20387040544713395,0.3124432686547555,0.14066806183423647,0.9121259846122819,0.10673524287822936,0.39309579253388105,0.631578947368421,0.2983114446529081,0.28657516818601725,0.4563250397178707,0.27624683850993054,0.9657892696909364,0.9865319865319865,0.39565217391304347,0.12632974054699292,0.568967427743172,0.19767537028426097,0.13310794014390814,0.6649446876221675,0.019704612630346726,0.334305529518662,0.35660861470110417,0.48452830188679236
1.0,0.25949158857607263,0.7387011080491885,0.31477882654569583,0.3265134966968815,0.19884331454035697,0.9357980971419988,0.2594610885382649,0.6223947410289417,0.7894736842105263,0.5089118198874296,0.4351266098384095,0.598731176145127,0.3733900159354311,0.9598480783039626,0.8054620276842498,0.49565217391304356,0.2142359770155297,0.7069896248369822,0.3372100953919229,0.0862905654132168,0.5662379800979812,0.01461676298206295,0.3962297401277044,0.5091364985125549,0.6898113207547171
1.0,0.6296196260637017,0.8965835521122817,0.6894218394411198,0.7236200567199328,0.5954003068885632,0.9767098090926154,0.6214785541395359,0.868608889338868,0.9473684210526315,0.7833020637898687,0.7362883357971753,0.8250640094587488,0.6731666361387763,0.9881865369697993,0.9790497568275345,0.7492753623188407,0.6098784070030075,0.8890659630891842,0.6976747675538414,0.47783282150140416,0.8445316140703923,0.26215430455087585,0.7211185111672838,0.7930967904789561,0.9199999999999999
0.9863013698630136,0.2781813082075152,0.7528295303275361,0.3448513051697871,0.4354322417820239,0.24494651047896177,0.9416461280106581,0.2501310523162576,0.4679667047541909,0.7105263157894737,0.4737335834896811,0.4389794069091853,0.5825268106455568,0.3952204827360626,0.9754381162874689,0.9489337822671156,0.5202898550724638,0.2439496073681377,0.7185866190658631,0.3604658776227576,0.2088968103668087,0.6739970940745307,0.04132438722092713,0.44664235748940717,0.5271686161702772,0.5698113207547171
0.9657534246575341,0.3106728970017311,0.7770557125972619,0.44047821825893174,0.5337941771773631,0.3169555314974674,0.9549852094761987,0.2839117327313773,0.5007701875931095,0.7894736842105263,0.5089118198874296,0.5049697674144902,0.6265573779376447,0.47828802316932684,0.9839761657642081,0.997568275346053,0.5695652173913044,0.3188685648749547,0.7686877152262606,0.44186113129200594,0.3700941424735626,0.7483417273135936,0.11694913800069345,0.5394752210883828,0.5571171999127602,0.7011320754716982
0.8356164383561643,0.09123598105195481,0.5723455505253644,0.12468695117921358,0.24917576714184347,0.10108597045331874,0.9020823080600217,0.08442021354135072,0.317845210373306,0.5263157894736842,0.2786116322701689,0.27642472178301036,0.35123352769942373,0.2735798555291549,0.9546678194842739,0.9440703329592217,0.34492753623188405,0.09374305141078304,0.636089979169909,0.17441958805342625,0.10182048991824091,0.6189190946037127,0.0438833097789581,0.272336409077381,0.3018931720014754,0.340377358490566
0.21232876712328766,0.012396728693257496,0.16433975746341406,0.019383841680370478,0.09085514360617426,0.022568624247985936,0.8023003962254368,0.012562061956296982,0.1407563025210084,0.26315789473684215,0.11163227016885553,0.10793762636517744,0.13513954764990202,0.1036426782209939,0.9062590724939769,0.8716797605686494,0.15507246376811593,0.014628608877810156,0.3772910261956248,0.019733362213637227,0.027931998858543007,0.522873863242057,0.005669004388924135,0.11190370099261568,0.11127168151350376,0.11320754716981128
0.5890410958904109,0.03854803711185244,0.3961689482177801,0.06169710965165513,0.15993761459631714,0.04687913104908031,0.8663408038209196,0.038237697202093905,0.24846324071797393,0.4736842105263158,0.19371482176360225,0.18782370497384762,0.2366691913503101,0.17512395750875542,0.9406394424421389,0.7934904601571268,0.26666666666666666,0.042586806165080926,0.492822366662113,0.06976855215334324,0.06220650919122281,0.4914973756032267,0.009504783234452006,0.1924106185534767,0.19623062144809336,0.20301886792452828
0.6369863013698629,0.07640009319730078,0.46185644973868495,0.11057921682476242,0.23746403274745012,0.08778338276794062,0.8933552466723633,0.069617804806307,0.3080171827767252,0.5,0.25093808630394,0.2407466381609763,0.3216040652876445,0.23882139164488494,0.9584455428594323,0.9494949494949494,0.3188405797101449,0.07795878243162589,0.583519019053121,0.13953589884584736,0.11599666077444779,0.6161624022317215,0.02669098804144054,0.2584849047178366,0.27625937165199266,0.42113207547169806
0.958904109589041,0.2354766352982675,0.72207005505401,0.3189711406732063,0.40100500222715196,0.2134921174964594,0.935867651631252,0.204916736300925,0.43873211935376566,0.7368421052631579,0.42166979362101314,0.40758284488268226,0.5520868796952679,0.3792488144931513,0.9730403784649162,0.9324728769173213,0.4942028985507247,0.21281700195438213,0.6996872650728237,0.3255821884151788,0.171046910777989,0.653088896233558,0.08797613766864475,0.4165014696944661,0.48502160887351264,0.6437735849056603
0.6232876712328766,0.05338467263005808,0.4307574118382335,0.08681986074856554,0.19880995446397012,0.06074342956280854,0.8814970646672284,0.05181346824663194,0.2672080880544989,0.5,0.22326454033771106,0.2166336173712832,0.2673455330300892,0.20246593349453254,0.9518764595562904,0.8198653198653197,0.30144927536231886,0.05732074102681131,0.5292880043891504,0.10465224136092215,0.10003080566400958,0.5298557749088807,0.013363560149955891,0.22623823595336584,0.2309303489576459,0.2792452830188679
0.5273972602739725,0.0281990651463151,0.3488844157583539,0.040105641481721174,0.12867842630516532,0.035697735113658896,0.8622035835633414,0.030187886485805344,0.18804148165290213,0.368421052631579,0.17870544090056284,0.19189263133732337,0.19751586130879728,0.19299913452471787,0.9258468143677783,0.7117471006359894,0.2536231884057971,0.03556507390373205,0.5826927823963562,0.06976855215334324,0.04687126212921985,0.45386271104352394,0.011942207928847441,0.1735268074717923,0.1678277112059518,0.2656603773584906
1.0,0.5454261680960167,0.8564579703358635,0.6110736256855727,0.5789844665383527,0.4430339733335569,0.9623183958079929,0.5079022064513162,0.7923747812377964,0.9210526315789473,0.6876172607879925,0.5992290976353561,0.8115293670124577,0.5197274296099917,0.9800031096459721,0.9556677890011223,0.6202898550724638,0.4458682957085513,0.787526589973534,0.5348842602153449,0.22896209252904604,0.7313936997997713,0.06259373583680676,0.5874348331039598,0.7381652730648421,0.6550943396226415
0.17123287671232876,0.005787924953074711,0.12606019468496923,0.009672407740380168,0.0663784647309503,0.013049284530167023,0.7745892504353119,0.006304175258163703,0.10758761335859646,0.23684210526315788,0.08161350844277673,0.08895851802696239,0.09069313014914565,0.08943858122896467,0.8856533123782013,0.7553310886644219,0.13043478260869565,0.008472890262027641,0.3801672326300998,0.042989176167125595,0.020155782886661942,0.45185493078056227,0.004548586613690695,0.09381917835355263,0.0760267649381483,0.0430188679245283
0.14383561643835616,0.0033040090645232736,0.10219514923715425,0.004939339940195679,0.029301856644195885,0.006973338596198824,0.7329005299068081,0.00384799505241502,0.061882584359044826,0.18421052631578946,0.06566604127579738,0.07333720211637379,0.08963736699396575,0.07454763865595307,0.7907787718884334,0.5340441451552562,0.10144927536231885,0.005090755889477934,0.34765111904533674,0.06624495839796031,0.002631784519478108,0.3450507255200499,8.407469450069542e-05,0.06366695489979504,0.05743548985384898,0.11471698113207544
0.1506849315068493,0.004123896915221939,0.1091955748721437,0.006372458411968189,0.03718308114325589,0.008078750356579581,0.7528082900646287,0.004840155709340965,0.06382070900649417,0.18421052631578946,0.07410881801125704,0.08337198591179175,0.09358110364428902,0.08489755219150844,0.8174645700673213,0.5368499812944256,0.10724637681159421,0.006386850636051914,0.3758679723737977,0.054617051421216124,0.006172369655813092,0.3482258198893844,0.00036410300768017703,0.07417993957041175,0.06416938516204483,0.058867924528301876
0.3356164383561644,0.01723943897499796,0.24112119382353267,0.026752584263031128,0.11254017968542346,0.031158218751249883,0.7925196706995872,0.01376927609981607,0.14994431507542777,0.26315789473684215,0.10365853658536585,0.09296806374888414,0.17718818073411904,0.09326553883473615,0.9074724678076994,0.9470632248410025,0.14492753623188406,0.01701307212489321,0.29718583523468806,0.03136126919038141,0.022784139810167928,0.5712830658887015,0.003321539617644442,0.12046978446900036,0.13122413271914182,0.2633962264150943
0.9315068493150684,0.13131775676420063,0.6438769021177037,0.18469348807536873,0.26213251939512405,0.12142491446824968,0.9047459348697967,0.1082373803686245,0.3831484400989312,0.6052631578947368,0.2978424015009381,0.2727372250238629,0.4412452011558929,0.2534526021586138,0.9566771175323232,0.9552936775158997,0.3710144927536232,0.10833655162728645,0.5568817049569273,0.17441958805342625,0.09856087572037686,0.6272715703624901,0.011277872201088876,0.30845018397488766,0.3621944191165919,0.5350943396226415
0.14383561643835616,0.0033040090645232736,0.10219514923715425,0.004939339940195679,0.029301856644195885,0.006973338596198824,0.7329005299068081,0.00384799505241502,0.061882584359044826,0.18421052631578946,0.06566604127579738,0.07333720211637379,0.08963736699396575,0.07454763865595307,0.7907787718884334,0.5340441451552562,0.10144927536231885,0.005090755889477934,0.34765111904533674,0.06624495839796031,0.002631784519478108,0.3450507255200499,8.407469450069542e-05,0.06366695489979504,0.05743548985384898,0.13358490566037734
0.32191780821917804,0.020579719349772374,0.2442185281799216,0.03482440480909371,0.1316908133222035,0.0392268115733854,0.858527107915289,0.02323717049160575,0.21689639711306208,0.368421052631579,0.16088180112570355,0.17433404014763654,0.18724717544359362,0.1929446828233131,0.9331119918249022,0.9094650205761315,0.2391304347826087,0.032952404358155156,0.5749151110370624,0.05814064517659906,0.06324726606354637,0.5637335191270137,0.034383014941582586,0.18132150265735747,0.1433712454796443,0.2558490566037736
0.547945205479452,0.04159411187906719,0.3817441127065828,0.06296707594550632,0.1680212960453155,0.053710227099994415,0.8820054399013434,0.04706986678467334,0.22063885795281968,0.4473684210526315,0.2298311444652908,0.23754779873147044,0.2429173313908966,0.24027816638880536,0.941750022042174,0.78675645342312,0.2898550724637681,0.05391520088005711,0.6267526583988172,0.11628011661501267,0.07169382554565007,0.5091883642129879,0.032313863889318936,0.20457529853333528,0.20382889165838533,0.2852830188679245
1.0,0.3385299063553869,0.7815844620571226,0.42409630286343225,0.41481644703301573,0.28148744779231455,0.9447996821263341,0.32087069129315643,0.6990482940164018,0.8421052631578947,0.551125703564728,0.4844909521812463,0.6788560093379936,0.4289409770399161,0.9683598037663333,0.9534231200897867,0.5420289855072464,0.2821214993738955,0.7299694442903869,0.39534956683033656,0.12336773276291585,0.6893992314953249,0.08210406972231003,0.44957089571091485,0.5815370979058946,0.3833962264150943
1.0,0.19191028014578604,0.708503505201712,0.2527083490699529,0.2732118772635724,0.1552106936254768,0.9248384441764628,0.19544378371515386,0.5761509423046327,0.7368421052631579,0.4455909943714822,0.38698993233845297,0.5343882074734099,0.34406457920658257,0.9543833768340891,0.7985409652076317,0.4536231884057971,0.16553148661774858,0.6828281600598203,0.2790706239535093,0.06279974073718801,0.5489466249058138,0.02930079233978114,0.34111275754640785,0.43784212295167874,0.6135849056603774
0.9452054794520547,0.11308130816092338,0.6338851379356037,0.15901024164568672,0.2092938451695269,0.10027687065856447,0.8907373423747368,0.09241172187278318,0.3657595568347821,0.5789473684210527,0.27392120075046905,0.2334532950275897,0.4307356850361758,0.20974002891564295,0.9490590848837372,0.9326599326599325,0.3347826086956522,0.0847610855598076,0.48056647879723746,0.12790802359175685,0.0520497426002155,0.5999019456150646,0.0037922056455905796,0.26598015235319683,0.3361031513871882,0.44226415094339616
1.0,0.21511214931121217,0.7271184658817476,0.28375666318363846,0.31735078940894146,0.18843743875930613,0.9327344169302741,0.2255956145218677,0.6412697609164147,0.7894736842105263,0.48592870544090055,0.41121932463771255,0.5612480063030186,0.36260576699759073,0.9612460427408676,0.9169472502805835,0.47536231884057967,0.1944346920385259,0.6927529841217105,0.3139543131610882,0.142471438620759,0.632908553070677,0.03975368656612296,0.38202391381299733,0.46355855478139907,0.539622641509434
1.0,0.1776850464969118,0.7002301895112693,0.23536706971165716,0.23329914978268343,0.13914818705794185,0.9162995488397174,0.17839113810107868,0.562099538610625,0.7368421052631579,0.42260787992495313,0.34237772801774646,0.5517225529067743,0.30093576399252153,0.9464126910503099,0.8017209128320238,0.43478260869565216,0.14253531346183101,0.6118601106351764,0.2325590594918399,0.0352225545397757,0.5465222737264605,0.01855533803674096,0.3096831837449069,0.4213012787067102,0.4852830188679245
1.0,0.1776850464969118,0.7002301895112693,0.23536706971165716,0.23329914978268343,0.13914818705794185,0.9162995488397174,0.17839113810107868,0.562099538610625,0.7368421052631579,0.42260787992495313,0.34237772801774646,0.5517225529067743,0.30093576399252153,0.9464126910503099,0.8017209128320238,0.43478260869565216,0.14253531346183101,0.6118601106351764,0.2325590594918399,0.0352225545397757,0.5465222737264605,0.01855533803674096,0.3096831837449069,0.4213012787067102,0.5373584905660378
1.0,0.2050457941681845,0.7131917175434419,0.263419804424752,0.26079370208187164,0.15750902517820894,0.9233536542736692,0.20562579031867054,0.5814988646060834,0.7631578947368421,0.4535647279549719,0.3754115070141462,0.5714939323828053,0.3192114677839577,0.9498436487563433,0.7987280209502431,0.4521739130434783,0.16496389659328956,0.6457778478706174,0.2674427169767651,0.04373266410408022,0.5465222737264605,0.008056156388040967,0.3386136123991982,0.4525795943123211,0.5516981132075472
1.0,0.17412429883235556,0.6949904229240572,0.2312846696794591,0.2121644858232725,0.13122336713519936,0.911109157296136,0.17210186675805655,0.553500918439665,0.7368421052631579,0.41181988742964354,0.32158175755053975,0.5599351535021369,0.27114678478680826,0.9419732014379288,0.7996632996632995,0.427536231884058,0.1307797633676228,0.5763372311694005,0.20930327726100514,0.026167391540888166,0.5345634840343475,0.003484101680491614,0.3001479848716126,0.4170589368771392,0.6067924528301888
1.0,0.1652514016335899,0.6887854360307121,0.2234539864886486,0.19220069612547824,0.12269268112284734,0.9047599045090222,0.16042805127318832,0.5415467391775988,0.7368421052631579,0.39399624765478425,0.2980551843128267,0.5626131108315262,0.2662676694812402,0.9393278725235084,0.8000374111485222,0.41594202898550725,0.11883111563622746,0.546292736525187,0.18604749503017043,0.01482473498257787,0.5298557749088807,0.012639743230851753,0.28224544612850816,0.4062936509788952,0.5003773584905661
1.0,0.17135700911194843,0.694438868678575,0.22868058373261274,0.2015574649335585,0.12859017639843873,0.9085122608480032,0.16879104023602656,0.5503550817917529,0.7368421052631579,0.4071294559099437,0.31123350596402527,0.5728063669477255,0.2600307128047266,0.9399276600621668,0.7998503554059109,0.4217391304347826,0.12642043792203536,0.5488400858759249,0.19767537028426097,0.020303833141990572,0.5322045939989984,0.0022542477812588823,0.28761290567291814,0.41373175318711625,0.4935849056603773
1.0,0.18599345771420975,0.7013332985042859,0.24766993307341578,0.21461315967871084,0.1369610657447515,0.9115000722222906,0.1811015462546722,0.5603168978434747,0.7631578947368421,0.41932457786116323,0.3209215060452234,0.5859156313482435,0.2665892029434085,0.9422995511767405,0.803030303030303,0.427536231884058,0.13508642582125008,0.55742211143325,0.20930327726100514,0.02487635759630783,0.5369333605554035,0.0021073355276872733,0.29983960880352667,0.43104046279560376,0.34792452830188675
1.0,0.20418878482214825,0.7151221581557082,0.2766959824141074,0.2363778165011556,0.16218386218233025,0.9145029149556877,0.19419625785079367,0.6087627822213223,0.7631578947368421,0.42917448405253283,0.3289296931656879,0.6170878573051465,0.275623392093025,0.9455388007817375,0.9365881032547698,0.43768115942028984,0.14886657538414724,0.5599646467649405,0.22093115251509565,0.03603977226916095,0.6216895200828382,0.007709536944784123,0.3124750034660254,0.45163466013321896,0.569056603773585
1.0,0.21166355117939786,0.7185693728175374,0.28321445306418686,0.24799935074107204,0.16779872063743836,0.9171001784292002,0.20224177782075042,0.6153690391819379,0.7631578947368421,0.43902439024390244,0.340082410123403,0.6162281415359512,0.2847956917200309,0.9478128729516718,0.9364010475121586,0.43043478260869567,0.15576542733092252,0.5753940050477786,0.2325590594918399,0.04279499567104319,0.6244736786690971,0.008623144211655224,0.3215798631602104,0.4598271964060315,0.7667924528301887
0.5821917808219177,0.03660205580289206,0.38406664418040987,0.04816792284215324,0.10705862671121348,0.03933940466604226,0.8241633470293214,0.03152685353738043,0.18708688294594947,0.3421052631578947,0.16369606003752343,0.1279744626838688,0.2626130032697608,0.11237731910243656,0.9083344604671147,0.8013468013468013,0.18840579710144928,0.027472527472527472,0.3251961224589163,0.0,0.01465826265724322,0.48717053131560417,0.0004792919592008148,0.1371488392423882,0.19120772913934989,0.24377358490566037
1.0,0.22808598109057437,0.72505013708465,0.2981457970723475,0.3023210884248294,0.17395533771947744,0.9284931692006251,0.2278273520108937,0.5986961049480033,0.7894736842105263,0.47654784240150094,0.39140936525978376,0.5727464287620664,0.33606541975679016,0.9595915431295156,0.8017209128320238,0.4681159420289855,0.18346616110194383,0.6610034864818636,0.2906985309302535,0.13999777741332564,0.553830117802593,0.01578906874591816,0.36647611392257196,0.47733318356436943,0.6550943396226415
1.0,0.20691962594441424,0.7133296062303255,0.27760644710479176,0.24124738576847476,0.15359710413067942,0.9148437498464728,0.19655582162139792,0.5807648360549039,0.7894736842105263,0.43151969981238275,0.33060965311243984,0.6031514691898231,0.2741533878864394,0.9485480938587901,0.8468013468013467,0.42898550724637685,0.14761144074243115,0.5566768816494637,0.22093115251509565,0.09504712078475475,0.5687548008653688,0.010117972419713532,0.31372076734039617,0.45464603244633955,0.5350943396226415
1.0,0.4028392521679277,0.8132988394562145,0.48114156900495614,0.5131613466983954,0.3539476539394673,0.956503194981635,0.39311114273103953,0.7581900229971507,0.8684210526315789,0.6191369606003753,0.5524539882911035,0.706701951954008,0.492572711235853,0.9780563088388498,0.9820426487093152,0.5869565217391305,0.3591499022808927,0.7802714597309867,0.47674478877693116,0.23849276954970272,0.7693025687319125,0.12123099599106701,0.5352495614380522,0.6343796015773896,0.7426415094339622
1.0,0.23153831754014678,0.7276700206292822,0.30146138709999065,0.3129725602668545,0.17883704136067763,0.9305280978501631,0.23292436859944404,0.6034148599198715,0.7894736842105263,0.4835834896810507,0.40052294999733884,0.5708070630107548,0.3466928324560773,0.9612286153877093,0.8015338570894126,0.4739130434782609,0.19027724139545224,0.6750295852954558,0.30232640618434403,0.1546489914187076,0.556288801749781,0.018336161266226864,0.37760257863418145,0.4809328572265804,0.709433962264151
1.0,0.27737196241289425,0.7597980635869727,0.35402503028774124,0.4179146161134286,0.2583265694924764,0.9492332002448696,0.2909357077836631,0.6930712043853686,0.7894736842105263,0.5520637898686679,0.5133925234385349,0.5834958287133031,0.4749339389657782,0.9721895030238659,0.9328469884025439,0.5376811594202899,0.2757317230160681,0.7991179624302417,0.4302332243152618,0.2590485684036647,0.686286851648568,0.12283683589613967,0.4711332481429665,0.526388479181199,0.45735849056603767
0.5821917808219177,0.03660205580289206,0.38406664418040987,0.04816792284215324,0.10705862671121348,0.03933940466604226,0.8241633470293214,0.03152685353738043,0.18708688294594947,0.3421052631578947,0.16369606003752343,0.1279744626838688,0.2626130032697608,0.11237731910243656,0.9083344604671147,0.8013468013468013,0.18840579710144928,0.027472527472527472,0.3251961224589163,0.0,0.01465826265724322,0.48717053131560417,0.0004792919592008148,0.1371488392423882,0.19120772913934989,0.3132075471698113
0.9931506849315068,0.34397383159056805,0.7863045667744052,0.45743016103695333,0.4854807194950392,0.29088193793638567,0.947143144236796,0.30669969930876934,0.49249338289532685,0.8421052631578947,0.5225140712945591,0.46913382080870364,0.6558031722464119,0.41472256410761144,0.9786692320967594,0.9509913954358398,0.5420289855072464,0.29040714344228724,0.7117150016116335,0.39534956683033656,0.236409360473973,0.686286851648568,0.038505779777763975,0.49394221799692617,0.5862096215219179,0.7441509433962263
