Local-Global Centrality,Density Centrality,PE Values,Local Gravity Model Centrality,Subgraph centrality,HVGc Index,Extended Improved Gravity Index Values,DNC Scores,Degree Centrality,Coreness Centrality,MCGM Values,EIGSM Values,GGC Values,DIL Centrality,Clustering Coefficient,Leverage Centrality,HCC Value,P Value,K-Shell Value,Gravity Index Centrality,Clustered Local Degree,Volume Centrality,Closeness Centrality,H-GSM_1,Global Relative Change in Avg Clustering,Average Spreading Ability
0.20706910999541756,0.14695355164576065,0.272336409077381,0.09374305141078304,0.09123598105195481,0.12468695117921358,0.2880912490188063,0.27642472178301036,0.2828282834714825,0.2786116322701689,0.1862434466739785,0.3113464112720785,0.10136725908033668,0.10182048991824091,0.480295567,0.636089979169909,0.5723455505253644,0.8356164383561643,0.6071428571428571,0.317845210373306,0.35123352769942373,0.9440703329592217,0.6189190946037127,8.433211483759327e-05,0.10802116811132997,0.340377358490566
0.07342769015991572,0.04354406561333569,0.11190370099261568,0.014628608877810156,0.012396728693257496,0.019383841680370478,0.10399603466211721,0.10793762636517744,0.11111111221661055,0.11163227016885553,0.06070056964054892,0.11360989986474974,0.026925974197472325,0.027931998858543007,0.515151515,0.3772910261956248,0.16433975746341406,0.21232876712328766,0.35714285714285715,0.1407563025210084,0.13513954764990202,0.8716797605686494,0.522873863242057,3.3709156733654814e-07,0.30933993986955205,0.11320754716981128
0.12739808858879414,0.07512322827219836,0.1924106185534767,0.042586806165080926,0.03854803711185244,0.06169710965165513,0.18981135740368066,0.18782370497384762,0.1919191929241914,0.19371482176360225,0.112921738777189,0.19715854350836207,0.04849246123652568,0.06220650919122281,0.515789474,0.492822366662113,0.3961689482177801,0.5890410958904109,0.6071428571428571,0.24846324071797393,0.2366691913503101,0.7934904601571268,0.4914973756032267,1.5411850144473177e-06,0.28123004478982133,0.20301886792452828
0.18334675342008275,0.1280142351801993,0.2584849047178366,0.07795878243162589,0.07640009319730078,0.11057921682476242,0.2624809241098729,0.2407466381609763,0.2525252519624528,0.25093808630394,0.16905025034328874,0.2877832134768763,0.0924966045355152,0.11599666077444779,0.461538462,0.583519019053121,0.46185644973868495,0.6369863013698629,0.6071428571428571,0.3080171827767252,0.3216040652876445,0.9494949494949494,0.6161624022317215,6.158091309913359e-05,0.3812556062402242,0.42113207547169806
0.32550049007359716,0.24553617083918175,0.4165014696944661,0.21281700195438213,0.2354766352982675,0.3189711406732063,0.454123923456916,0.40758284488268226,0.4141414153675135,0.42166979362101314,0.32152052943044457,0.49631319165166854,0.17525043500899748,0.171046910777989,0.483159117,0.6996872650728237,0.72207005505401,0.958904109589041,0.7142857142857143,0.43873211935376566,0.5520868796952679,0.9324728769173213,0.653088896233558,0.0005040487534841277,0.21144296547382402,0.6437735849056603
0.15184953332559673,0.09441024279096732,0.22623823595336584,0.05732074102681131,0.05338467263005808,0.08681986074856554,0.22179540702570852,0.2166336173712832,0.2222222224433221,0.22326454033771106,0.13327727027783284,0.23329410414781607,0.06710542789690736,0.10003080566400958,0.462450593,0.5292880043891504,0.4307574118382335,0.6232876712328766,0.6071428571428571,0.2672080880544989,0.2673455330300892,0.8198653198653197,0.5298557749088807,2.0448439125798025e-06,0.33612865917515206,0.2792452830188679
0.12213981327044314,0.06980549362210907,0.1735268074717923,0.03556507390373205,0.0281990651463151,0.040105641481721174,0.1648546156789244,0.19189263133732337,0.1919191929241914,0.17870544090056284,0.08969103577346021,0.16318301621573966,0.04212049722559097,0.04687126212921985,0.515789474,0.5826927823963562,0.3488844157583539,0.5273972602739725,0.5,0.18804148165290213,0.19751586130879728,0.7117471006359894,0.45386271104352394,1.1486728203104674e-06,0.14857532007218055,0.2656603773584906
0.5178657991566008,0.42323031927488397,0.5874348331039598,0.4458682957085513,0.5454261680960167,0.6110736256855727,0.723952323065007,0.5992290976353561,0.5959595964620957,0.6876172607879925,0.5977712413109326,0.7297167279614392,0.29944523411356927,0.22896209252904604,0.485875706,0.787526589973534,0.8564579703358635,1.0,0.9999999999999999,0.7923747812377964,0.8115293670124577,0.9556677890011223,0.7313936997997713,0.03989899720026421,0.16632475174779468,0.6550943396226415
0.0568160907092254,0.030127012041769142,0.09381917835355263,0.008472890262027641,0.005787924953074711,0.009672407740380168,0.0735297220650396,0.08895851802696239,0.0909090905472911,0.08161350844277673,0.042334083241142954,0.07669845801140487,0.02045973705977488,0.020155782886661942,0.466666667,0.3801672326300998,0.12606019468496923,0.17123287671232876,0.3214285714285714,0.10758761335859646,0.09069313014914565,0.7553310886644219,0.45185493078056227,1.8234874257511314e-08,0.35980117285926133,0.0430188679245283
0.03985037545692796,0.01654633587764938,0.06366695489979504,0.005090755889477934,0.0033040090645232736,0.004939339940195679,0.05689719344144907,0.07333720211637379,0.07070707086787062,0.06566604127579738,0.02422012319758534,0.055122061588583245,0.0045807641080998565,0.002631784519478108,0.928571429,0.34765111904533674,0.10219514923715425,0.14383561643835616,0.25,0.061882584359044826,0.08963736699396575,0.5340441451552562,0.3450507255200499,9.710446984328761e-09,0.18197574047446258,0.11471698113207544
0.045656468214095275,0.019368825805532085,0.07417993957041175,0.006386850636051914,0.004123896915221939,0.006372458411968189,0.06394704699584419,0.08337198591179175,0.08080808070758086,0.07410881801125704,0.026502572754647142,0.061761420095633866,0.00677920967548886,0.006172369655813092,0.805555556,0.3758679723737977,0.1091955748721437,0.1506849315068493,0.25,0.06382070900649417,0.09358110364428902,0.5368499812944256,0.3482258198893844,1.0174732906946943e-08,0.07770427373928147,0.058867924528301876
0.06938124378417314,0.04350315996455458,0.12046978446900036,0.01701307212489321,0.01723943897499796,0.026752584263031128,0.12013130629248328,0.09296806374888414,0.10101010038700131,0.10365853658536585,0.06821805743702707,0.15096752273921135,0.026461363164801594,0.022784139810167928,0.563636364,0.29718583523468806,0.24112119382353267,0.3356164383561644,0.35714285714285715,0.14994431507542777,0.17718818073411904,0.9470632248410025,0.5712830658887015,1.0550162643224998e-05,0.23149471191625612,0.2633962264150943
0.21108366228817746,0.14813981553754912,0.30845018397488766,0.10833655162728645,0.13131775676420063,0.18469348807536873,0.33785413904060907,0.2727372250238629,0.2828282834714825,0.2978424015009381,0.22247293982544913,0.3713375608055837,0.08364456267847727,0.09856087572037686,0.608374384,0.5568817049569273,0.6438769021177037,0.9315068493150684,0.7142857142857143,0.3831484400989312,0.4412452011558929,0.9552936775158997,0.6272715703624901,1.145386283126575e-05,0.07097603421515641,0.5350943396226415
0.03985037545692796,0.01654633587764938,0.06366695489979504,0.005090755889477934,0.0033040090645232736,0.004939339940195679,0.05689719344144907,0.07333720211637379,0.07070707086787062,0.06566604127579738,0.02422012319758534,0.055122061588583245,0.0045807641080998565,0.002631784519478108,0.928571429,0.34765111904533674,0.10219514923715425,0.14383561643835616,0.25,0.061882584359044826,0.08963736699396575,0.5340441451552562,0.3450507255200499,9.710446984328761e-09,0.18197574047446258,0.13358490566037734
0.12412107029562504,0.08029779313869771,0.18132150265735747,0.032952404358155156,0.020579719349772374,0.03482440480909371,0.15224123583345078,0.17433404014763654,0.18181818308448117,0.16088180112570355,0.0949174470530803,0.15580481704781932,0.05232572917316323,0.06324726606354637,0.473684211,0.5749151110370624,0.2442185281799216,0.32191780821917804,0.5,0.21689639711306208,0.18724717544359362,0.9094650205761315,0.5637335191270137,2.347446684691614e-05,0.5201340088618035,0.2558490566037736
0.15572458105145162,0.09803039290093614,0.20457529853333528,0.05391520088005711,0.04159411187906719,0.06296707594550632,0.21404095351172214,0.23754779873147044,0.2323232322830323,0.2298311444652908,0.11658383286889935,0.20421817569456835,0.06306039049742124,0.07169382554565007,0.474637681,0.6267526583988172,0.3817441127065828,0.547945205479452,0.5,0.22063885795281968,0.2429173313908966,0.78675645342312,0.5091883642129879,3.43357430629574e-05,0.27913582765008943,0.2852830188679245
0.387811024912755,0.3022314032895226,0.44957089571091485,0.2821214993738955,0.3385299063553869,0.42409630286343225,0.5800172349023345,0.4844909521812463,0.47474747440577486,0.551125703564728,0.44025714714372777,0.5742361304067383,0.1758642496354609,0.12336773276291585,0.571808511,0.7299694442903869,0.7815844620571226,1.0,0.9999999999999999,0.6990482940164018,0.6788560093379936,0.9534231200897867,0.6893992314953249,0.006896517327834514,0.1896223892011605,0.3833962264150943
0.2747791665725873,0.19027263617331605,0.34111275754640785,0.16553148661774858,0.19191028014578604,0.2527083490699529,0.45970238383711476,0.38698993233845297,0.37373737401877355,0.4455909943714822,0.29848282042448004,0.42225704403803255,0.08737867108194732,0.06279974073718801,0.669985775,0.6828281600598203,0.708503505201712,1.0,0.9999999999999999,0.5761509423046327,0.5343882074734099,0.7985409652076317,0.5489466249058138,0.0015490780042872894,0.09950400268648778,0.6135849056603774
0.1768321554213613,0.11899453909686684,0.26598015235319683,0.0847610855598076,0.11308130816092338,0.15901024164568672,0.31554000847292774,0.2334532950275897,0.24242424212274255,0.27392120075046905,0.19761055071710948,0.34030055884793814,0.05276770257895947,0.0520497426002155,0.73,0.48056647879723746,0.6338851379356037,0.9452054794520547,0.7142857142857143,0.3657595568347821,0.4307356850361758,0.9326599326599325,0.5999019456150646,7.312431638683567e-06,0.03874334575909055,0.44226415094339616
0.3135089346639766,0.23213957010486183,0.38202391381299733,0.1944346920385259,0.21511214931121217,0.28375666318363846,0.49462743735173703,0.41121932463771255,0.40404040353790427,0.48592870544090055,0.3408636443023397,0.45304587420281256,0.11830162074015443,0.142471438620759,0.61097561,0.6927529841217105,0.7271184658817476,1.0,0.9999999999999999,0.6412697609164147,0.5612480063030186,0.9169472502805835,0.632908553070677,0.0024037828714183673,0.14088932436635399,0.539622641509434
0.2427404715007802,0.16397030251576158,0.3096831837449069,0.14253531346183101,0.1776850464969118,0.23536706971165716,0.44392230265540633,0.34237772801774646,0.3333333326700336,0.42260787992495313,0.27916686379356104,0.4064800710475198,0.060486210438593736,0.0352225545397757,0.79144385,0.6118601106351764,0.7002301895112693,1.0,0.9999999999999999,0.562099538610625,0.5517225529067743,0.8017209128320238,0.5465222737264605,0.0008623176378262577,0.23476229541448987,0.4852830188679245
0.2427404715007802,0.16397030251576158,0.3096831837449069,0.14253531346183101,0.1776850464969118,0.23536706971165716,0.44392230265540633,0.34237772801774646,0.3333333326700336,0.42260787992495313,0.27916686379356104,0.4064800710475198,0.060486210438593736,0.0352225545397757,0.79144385,0.6118601106351764,0.7002301895112693,1.0,0.9999999999999999,0.562099538610625,0.5517225529067743,0.8017209128320238,0.5465222737264605,0.0008623176378262577,0.23476229541448987,0.5373584905660378
0.26791917373700225,0.18299143027888515,0.3386136123991982,0.16496389659328956,0.2050457941681845,0.263419804424752,0.4715887144148357,0.3754115070141462,0.3636363641790633,0.4535647279549719,0.3036072621996506,0.4345597350139702,0.0741692215713043,0.04373266410408022,0.744744745,0.6457778478706174,0.7131917175434419,1.0,0.9999999999999999,0.5814988646060834,0.5714939323828053,0.7987280209502431,0.5465222737264605,0.0013381711059902537,0.23425125422017476,0.5516981132075472
0.22607494807926537,0.14842615507901688,0.3001479848716126,0.1307797633676228,0.17412429883235556,0.2312846696794591,0.4398990590464016,0.32158175755053975,0.31313131299061314,0.41181988742964354,0.270400102178323,0.4014019973977778,0.04848495430840999,0.026167391540888166,0.864919355,0.5763372311694005,0.6949904229240572,1.0,0.9999999999999999,0.553500918439665,0.5599351535021369,0.7996632996632995,0.5345634840343475,0.0006433665622769365,0.26502387863926685,0.6067924528301888
0.20976492481686299,0.1354590636697546,0.28224544612850816,0.11883111563622746,0.1652514016335899,0.2234539864886486,0.4277091328892096,0.2980551843128267,0.2929292933111927,0.39399624765478425,0.25895978312142365,0.3909295863831504,0.039107030358064634,0.01482473498257787,0.933333333,0.546292736525187,0.6887854360307121,1.0,0.9999999999999999,0.5415467391775988,0.5626131108315262,0.8000374111485222,0.5298557749088807,0.0004800059923273047,0.2808588309270636,0.5003773584905661
0.21840872796205357,0.14188125091407014,0.28761290567291814,0.12642043792203536,0.17135700911194843,0.22868058373261274,0.43581877685185355,0.31123350596402527,0.30303030315090296,0.4071294559099437,0.2663575490016778,0.3980746187002707,0.0427604944071925,0.020303833141990572,0.911827957,0.5488400858759249,0.694438868678575,1.0,0.9999999999999999,0.5503550817917529,0.5728063669477255,0.7998503554059109,0.5322045939989984,0.000555717922379788,0.2685460436659439,0.4935849056603773
0.22731610636126018,0.14908064551093883,0.29983960880352667,0.13508642582125008,0.18599345771420975,0.24766993307341578,0.45054383689893546,0.3209215060452234,0.31313131299061314,0.41932457786116323,0.2782638255563361,0.4142925933258597,0.047153506432543256,0.02487635759630783,0.889112903,0.55742211143325,0.7013332985042859,1.0,0.9999999999999999,0.5603168978434747,0.5859156313482435,0.803030303030303,0.5369333605554035,0.0006434445206590198,0.26335637432330705,0.34792452830188675
0.24650008143911545,0.17331724378934288,0.3124750034660254,0.14886657538414724,0.20418878482214825,0.2766959824141074,0.46492146258880607,0.3289296931656879,0.3232323228303234,0.42917448405253283,0.31007191892424346,0.44325439741008255,0.058671668818169355,0.03603977226916095,0.861742424,0.5599646467649405,0.7151221581557082,1.0,0.9999999999999999,0.6087627822213223,0.6170878573051465,0.9365881032547698,0.6216895200828382,0.0007661225826691305,0.24974457330971386,0.569056603773585
0.25515726738257133,0.18065980816980146,0.3215798631602104,0.15576542733092252,0.21166355117939786,0.28321445306418686,0.4734032062429503,0.340082410123403,0.3333333326700336,0.43902439024390244,0.3176104061203438,0.45055268952601635,0.06462185576952253,0.04279499567104319,0.830659537,0.5753940050477786,0.7185693728175374,1.0,0.9999999999999999,0.6153690391819379,0.6162281415359512,0.9364010475121586,0.6244736786690971,0.0008869627343499589,0.21402878508548528,0.7667924528301887
0.08646848756079357,0.048534555047464005,0.1371488392423882,0.027472527472527472,0.03660205580289206,0.04816792284215324,0.185233529169022,0.1279744626838688,0.131313131896031,0.16369606003752343,0.0902395152755308,0.1922572663656529,0.018393975366001347,0.01465826265724322,0.824175824,0.3251961224589163,0.38406664418040987,0.5821917808219177,0.4642857142857143,0.18708688294594947,0.2626130032697608,0.8013468013468013,0.48717053131560417,1.5728344780158656e-05,0.04848364818429186,0.24377358490566037
0.2862082971724992,0.19847421922960212,0.36647611392257196,0.18346616110194383,0.22808598109057437,0.2981457970723475,0.49737530974986943,0.39140936525978376,0.3838383838584838,0.47654784240150094,0.32402748730994135,0.45922270002177923,0.0965173183343809,0.13999777741332564,0.657219973,0.6610034864818636,0.72505013708465,1.0,0.9999999999999999,0.5986961049480033,0.5727464287620664,0.8017209128320238,0.553830117802593,0.0017936953329707169,0.032339836196366024,0.6550943396226415
0.23981650009020802,0.16116826540712698,0.31372076734039617,0.14761144074243115,0.20691962594441424,0.27760644710479176,0.46887644295818676,0.33060965311243984,0.3232323228303234,0.43151969981238275,0.2993306542797362,0.44035268485802054,0.057915983632049424,0.09504712078475475,0.835227273,0.5566768816494637,0.7133296062303255,1.0,0.9999999999999999,0.5807648360549039,0.6031514691898231,0.8468013468013467,0.5687548008653688,0.0007453410746462156,0.1490331160703956,0.5350943396226415
0.46473226798503403,0.3856993843969688,0.5352495614380522,0.3591499022808927,0.4028392521679277,0.48114156900495614,0.6439129279013973,0.5524539882911035,0.5454545452736456,0.6191369606003753,0.5101972922515294,0.6340049778626865,0.2624618152207032,0.23849276954970272,0.472727273,0.7802714597309867,0.8132988394562145,1.0,0.9999999999999999,0.7581900229971507,0.706701951954008,0.9820426487093152,0.7693025687319125,0.019206288609073287,0.06169859875922728,0.7426415094339622
0.2947459483486998,0.20602131185396627,0.37760257863418145,0.19027724139545224,0.23153831754014678,0.30146138709999065,0.5023342944784626,0.40052294999733884,0.39393939369819403,0.4835834896810507,0.32933116147448477,0.46328928348244885,0.10457070773992704,0.1546489914187076,0.633333333,0.6750295852954558,0.7276700206292822,1.0,0.9999999999999999,0.6034148599198715,0.5708070630107548,0.8015338570894126,0.556288801749781,0.0020765584167104748,0.04429727985599944,0.709433962264151
0.4083788290280659,0.32634528464729545,0.4711332481429665,0.2757317230160681,0.27737196241289425,0.35402503028774124,0.5492388961916049,0.5133925234385349,0.5050505059148046,0.5520637898686679,0.4139799326165046,0.5166796342509077,0.2104739658422531,0.2590485684036647,0.469019608,0.7991179624302417,0.7597980635869727,1.0,0.9999999999999999,0.6930712043853686,0.5834958287133031,0.9328469884025439,0.686286851648568,0.010394524995423543,0.23400268273150296,0.45735849056603767
0.08646848756079357,0.048534555047464005,0.1371488392423882,0.027472527472527472,0.03660205580289206,0.04816792284215324,0.185233529169022,0.1279744626838688,0.131313131896031,0.16369606003752343,0.0902395152755308,0.1922572663656529,0.018393975366001347,0.01465826265724322,0.824175824,0.3251961224589163,0.38406664418040987,0.5821917808219177,0.4642857142857143,0.18708688294594947,0.2626130032697608,0.8013468013468013,0.48717053131560417,1.5728344780158656e-05,0.04848364818429186,0.3132075471698113
0.3897149904229823,0.3022314032895226,0.49394221799692617,0.29040714344228724,0.34397383159056805,0.45743016103695333,0.5662531112284214,0.46913382080870364,0.47474747440577486,0.5225140712945591,0.40618546049606313,0.5936358036397783,0.22236123643948322,0.236409360473973,0.475177305,0.7117150016116335,0.7863045667744052,0.9931506849315068,0.7142857142857143,0.49249338289532685,0.6558031722464119,0.9509913954358398,0.686286851648568,0.00012120218336541402,0.14441111376554533,0.7441509433962263
