Starting Node,Average Spreading Ability,Rank
428,5.58,255.0
39,5.57,256.0
73,5.56,257.0
332,5.54,258.0
339,5.53,259.0
33,5.52,260.0
431,5.52,260.0
292,5.51,261.0
382,5.51,261.0
356,5.49,262.0
287,5.46,263.0
273,5.46,263.0
280,5.43,264.0
37,5.42,265.0
402,5.42,265.0
103,5.42,265.0
158,5.39,266.0
74,5.32,267.0
385,5.29,268.0
381,5.19,269.0
323,5.19,269.0
414,5.15,270.0
207,5.14,271.0
298,5.13,272.0
43,5.11,273.0
282,5.11,273.0
47,5.1,274.0
483,5.06,275.0
404,5.05,276.0
357,5.05,276.0
340,5.04,277.0
468,5.04,277.0
75,5.04,277.0
82,5.04,277.0
379,5.03,278.0
49,5.03,278.0
322,4.95,279.0
467,4.94,280.0
225,4.93,281.0
484,4.92,282.0
5,4.89,283.0
134,4.89,283.0
230,4.88,284.0
345,4.87,285.0
183,4.84,286.0
313,4.84,286.0
291,4.82,287.0
108,4.8,288.0
294,4.77,289.0
34,4.77,289.0
301,4.76,290.0
76,4.76,290.0
427,4.75,291.0
116,4.75,291.0
327,4.74,292.0
478,4.72,293.0
184,4.71,294.0
442,4.66,295.0
464,4.62,296.0
10,4.58,297.0
316,4.55,298.0
213,4.53,299.0
425,4.51,300.0
202,4.5,301.0
361,4.46,302.0
389,4.45,303.0
337,4.44,304.0
426,4.43,305.0
113,4.43,305.0
121,4.42,306.0
441,4.41,307.0
221,4.41,307.0
205,4.38,308.0
235,4.33,309.0
144,4.31,310.0
479,4.31,310.0
412,4.27,311.0
182,4.27,311.0
79,4.23,312.0
191,4.18,313.0
111,4.15,314.0
188,4.13,315.0
45,4.12,316.0
293,4.11,317.0
128,4.11,317.0
109,4.11,317.0
224,4.1,318.0
336,4.09,319.0
229,4.09,319.0
20,4.08,320.0
231,4.07,321.0
296,4.05,322.0
354,4.05,322.0
127,4.01,323.0
123,4.0,324.0
481,4.0,324.0
429,3.94,325.0
469,3.9,326.0
110,3.9,326.0
491,3.89,327.0
72,3.89,327.0
347,3.84,328.0
19,3.81,329.0
440,3.81,329.0
204,3.78,330.0
232,3.72,331.0
219,3.72,331.0
362,3.72,331.0
334,3.71,332.0
78,3.7,333.0
200,3.65,334.0
410,3.63,335.0
96,3.62,336.0
8,3.61,337.0
92,3.61,337.0
119,3.59,338.0
91,3.58,339.0
171,3.58,339.0
6,3.58,339.0
233,3.57,340.0
22,3.53,341.0
482,3.51,342.0
413,3.49,343.0
206,3.46,344.0
100,3.45,345.0
409,3.45,345.0
133,3.45,345.0
145,3.41,346.0
295,3.39,347.0
149,3.36,348.0
368,3.34,349.0
95,3.32,350.0
64,3.32,350.0
130,3.32,350.0
485,3.27,351.0
335,3.22,352.0
388,3.22,352.0
237,3.21,353.0
30,3.19,354.0
124,3.19,354.0
152,3.18,355.0
228,3.17,356.0
70,3.15,357.0
190,3.13,358.0
369,3.1,359.0
125,3.06,360.0
297,3.03,361.0
411,3.02,362.0
199,3.02,362.0
226,2.98,363.0
94,2.93,364.0
493,2.93,364.0
120,2.92,365.0
93,2.91,366.0
148,2.91,366.0
396,2.9,367.0
150,2.87,368.0
189,2.85,369.0
126,2.81,370.0
438,2.74,371.0
40,2.73,372.0
41,2.72,373.0
23,2.72,373.0
406,2.71,374.0
71,2.71,374.0
299,2.66,375.0
21,2.65,376.0
192,2.65,376.0
115,2.62,377.0
98,2.59,378.0
223,2.58,379.0
458,2.56,380.0
132,2.54,381.0
300,2.52,382.0
439,2.5,383.0
36,2.48,384.0
333,2.48,384.0
194,2.44,385.0
352,2.44,385.0
222,2.43,386.0
492,2.43,386.0
85,2.39,387.0
415,2.39,387.0
201,2.38,388.0
457,2.35,389.0
220,2.35,389.0
459,2.29,390.0
353,2.29,390.0
407,2.29,390.0
218,2.26,391.0
455,2.23,392.0
90,2.23,392.0
355,2.19,393.0
187,2.18,394.0
151,2.18,394.0
447,2.14,395.0
236,2.13,396.0
405,2.13,396.0
437,2.07,397.0
494,2.05,398.0
351,1.93,399.0
203,1.85,400.0
456,1.79,401.0
114,1.74,402.0
401,1.58,403.0
