Starting Node,Average Spreading Ability,Rank
538,3.56,236.0
337,3.55,237.0
779,3.55,237.0
214,3.55,237.0
459,3.53,238.0
345,3.5,239.0
568,3.49,240.0
517,3.48,241.0
483,3.47,242.0
238,3.46,243.0
701,3.46,243.0
606,3.4,244.0
514,3.37,245.0
217,3.37,245.0
186,3.37,245.0
451,3.36,246.0
719,3.35,247.0
174,3.34,248.0
447,3.34,248.0
672,3.34,248.0
304,3.3,249.0
776,3.29,250.0
89,3.29,250.0
107,3.28,251.0
342,3.27,252.0
191,3.27,252.0
137,3.26,253.0
143,3.26,253.0
54,3.26,253.0
818,3.26,253.0
278,3.25,254.0
661,3.24,255.0
679,3.24,255.0
449,3.24,255.0
145,3.22,256.0
542,3.22,256.0
616,3.21,257.0
523,3.21,257.0
360,3.2,258.0
599,3.2,258.0
747,3.2,258.0
334,3.19,259.0
498,3.17,260.0
735,3.17,260.0
800,3.17,260.0
69,3.16,261.0
417,3.13,262.0
170,3.12,263.0
86,3.12,263.0
431,3.11,264.0
456,3.1,265.0
761,3.09,266.0
558,3.08,267.0
608,3.07,268.0
597,3.05,269.0
193,3.05,269.0
457,3.04,270.0
636,3.02,271.0
177,3.0,272.0
73,3.0,272.0
38,2.99,273.0
592,2.99,273.0
477,2.98,274.0
562,2.98,274.0
549,2.97,275.0
783,2.96,276.0
1,2.96,276.0
49,2.96,276.0
48,2.96,276.0
660,2.94,277.0
563,2.94,277.0
480,2.94,277.0
194,2.92,278.0
64,2.91,279.0
833,2.9,280.0
196,2.9,280.0
308,2.88,281.0
810,2.88,281.0
399,2.86,282.0
299,2.86,282.0
474,2.84,283.0
543,2.83,284.0
570,2.82,285.0
742,2.82,285.0
163,2.8,286.0
135,2.8,286.0
754,2.78,287.0
468,2.77,288.0
609,2.77,288.0
66,2.76,289.0
786,2.76,289.0
816,2.76,289.0
651,2.76,289.0
525,2.75,290.0
224,2.75,290.0
819,2.74,291.0
418,2.74,291.0
189,2.72,292.0
566,2.71,293.0
758,2.71,293.0
591,2.71,293.0
438,2.7,294.0
846,2.69,295.0
219,2.67,296.0
740,2.67,296.0
489,2.66,297.0
475,2.66,297.0
689,2.65,298.0
12,2.61,299.0
638,2.6,300.0
463,2.6,300.0
644,2.59,301.0
55,2.57,302.0
454,2.56,303.0
291,2.56,303.0
756,2.56,303.0
741,2.55,304.0
374,2.55,304.0
486,2.54,305.0
61,2.53,306.0
297,2.52,307.0
567,2.51,308.0
511,2.49,309.0
445,2.49,309.0
239,2.49,309.0
362,2.47,310.0
213,2.47,310.0
370,2.47,310.0
696,2.47,310.0
808,2.47,310.0
680,2.46,311.0
796,2.46,311.0
669,2.45,312.0
325,2.44,313.0
751,2.43,314.0
151,2.42,315.0
824,2.41,316.0
444,2.41,316.0
386,2.4,317.0
389,2.4,317.0
648,2.39,318.0
820,2.39,318.0
803,2.38,319.0
667,2.38,319.0
172,2.38,319.0
612,2.37,320.0
464,2.37,320.0
67,2.37,320.0
39,2.37,320.0
392,2.36,321.0
365,2.35,322.0
167,2.35,322.0
663,2.35,322.0
70,2.34,323.0
708,2.33,324.0
450,2.32,325.0
621,2.32,325.0
368,2.32,325.0
184,2.31,326.0
702,2.31,326.0
52,2.3,327.0
864,2.28,328.0
209,2.27,329.0
620,2.26,330.0
339,2.26,330.0
485,2.25,331.0
435,2.23,332.0
582,2.23,332.0
524,2.23,332.0
848,2.23,332.0
611,2.23,332.0
413,2.22,333.0
405,2.22,333.0
467,2.2,334.0
144,2.2,334.0
78,2.19,335.0
75,2.19,335.0
573,2.18,336.0
403,2.18,336.0
441,2.18,336.0
400,2.17,337.0
204,2.17,337.0
757,2.16,338.0
58,2.16,338.0
150,2.15,339.0
753,2.15,339.0
577,2.15,339.0
484,2.14,340.0
809,2.14,340.0
424,2.14,340.0
168,2.14,340.0
529,2.14,340.0
831,2.13,341.0
847,2.12,342.0
546,2.12,342.0
834,2.11,343.0
488,2.11,343.0
700,2.1,344.0
491,2.1,344.0
736,2.1,344.0
628,2.1,344.0
175,2.08,345.0
434,2.08,345.0
396,2.08,345.0
746,2.08,345.0
215,2.08,345.0
544,2.06,346.0
664,2.06,346.0
455,2.04,347.0
376,2.03,348.0
658,2.03,348.0
534,2.03,348.0
228,2.02,349.0
6,2.01,350.0
11,2.01,350.0
726,2.0,351.0
338,1.98,352.0
557,1.98,352.0
357,1.97,353.0
51,1.97,353.0
695,1.96,354.0
540,1.96,354.0
730,1.96,354.0
141,1.95,355.0
465,1.95,355.0
659,1.95,355.0
790,1.95,355.0
359,1.94,356.0
369,1.93,357.0
395,1.93,357.0
821,1.93,357.0
27,1.92,358.0
289,1.91,359.0
3,1.9,360.0
673,1.9,360.0
293,1.9,360.0
4,1.9,360.0
581,1.89,361.0
589,1.89,361.0
439,1.88,362.0
356,1.88,362.0
705,1.87,363.0
237,1.87,363.0
409,1.86,364.0
41,1.85,365.0
473,1.85,365.0
652,1.84,366.0
830,1.83,367.0
341,1.83,367.0
80,1.82,368.0
770,1.82,368.0
731,1.82,368.0
744,1.81,369.0
882,1.81,369.0
749,1.81,369.0
826,1.8,370.0
46,1.79,371.0
725,1.79,371.0
430,1.79,371.0
791,1.79,371.0
294,1.79,371.0
404,1.78,372.0
152,1.77,373.0
865,1.77,373.0
129,1.76,374.0
138,1.76,374.0
453,1.76,374.0
762,1.76,374.0
802,1.76,374.0
290,1.76,374.0
179,1.75,375.0
559,1.75,375.0
633,1.74,376.0
632,1.74,376.0
343,1.74,376.0
596,1.73,377.0
126,1.72,378.0
787,1.72,378.0
635,1.71,379.0
697,1.71,379.0
688,1.71,379.0
601,1.7,380.0
724,1.69,381.0
843,1.69,381.0
560,1.68,382.0
68,1.66,383.0
125,1.66,383.0
704,1.65,384.0
814,1.65,384.0
614,1.65,384.0
624,1.65,384.0
20,1.64,385.0
817,1.63,386.0
149,1.63,386.0
180,1.62,387.0
883,1.61,388.0
670,1.6,389.0
203,1.6,389.0
385,1.59,390.0
711,1.59,390.0
832,1.59,390.0
640,1.59,390.0
835,1.59,390.0
842,1.57,391.0
645,1.56,392.0
147,1.56,392.0
295,1.56,392.0
600,1.56,392.0
17,1.55,393.0
550,1.54,394.0
31,1.52,395.0
859,1.52,395.0
541,1.52,395.0
36,1.51,396.0
682,1.51,396.0
579,1.51,396.0
822,1.51,396.0
19,1.51,396.0
623,1.51,396.0
738,1.5,397.0
722,1.5,397.0
629,1.5,397.0
839,1.5,397.0
452,1.5,397.0
30,1.5,397.0
13,1.49,398.0
564,1.49,398.0
729,1.49,398.0
402,1.49,398.0
580,1.49,398.0
148,1.48,399.0
637,1.48,399.0
18,1.48,399.0
5,1.48,399.0
733,1.48,399.0
734,1.47,400.0
142,1.47,400.0
650,1.47,400.0
533,1.46,401.0
799,1.46,401.0
373,1.45,402.0
378,1.45,402.0
617,1.45,402.0
585,1.45,402.0
25,1.45,402.0
666,1.44,403.0
602,1.43,404.0
371,1.43,404.0
556,1.43,404.0
208,1.42,405.0
657,1.42,405.0
381,1.41,406.0
777,1.41,406.0
603,1.41,406.0
631,1.41,406.0
397,1.4,407.0
630,1.4,407.0
681,1.39,408.0
21,1.39,408.0
469,1.39,408.0
212,1.39,408.0
136,1.39,408.0
442,1.39,408.0
7,1.39,408.0
437,1.38,409.0
553,1.38,409.0
425,1.38,409.0
604,1.38,409.0
366,1.38,409.0
187,1.37,410.0
662,1.37,410.0
687,1.36,411.0
812,1.36,411.0
43,1.36,411.0
583,1.36,411.0
797,1.36,411.0
866,1.35,412.0
880,1.35,412.0
766,1.35,412.0
37,1.35,412.0
836,1.35,412.0
9,1.34,413.0
390,1.34,413.0
388,1.34,413.0
699,1.34,413.0
782,1.34,413.0
466,1.34,413.0
718,1.33,414.0
169,1.33,414.0
472,1.33,414.0
760,1.33,414.0
14,1.32,415.0
211,1.32,415.0
775,1.32,415.0
698,1.32,415.0
801,1.32,415.0
694,1.32,415.0
140,1.31,416.0
823,1.31,416.0
598,1.31,416.0
29,1.31,416.0
57,1.31,416.0
856,1.3,417.0
32,1.3,417.0
789,1.3,417.0
646,1.3,417.0
292,1.3,417.0
91,1.3,417.0
384,1.29,418.0
737,1.29,418.0
851,1.29,418.0
788,1.29,418.0
47,1.28,419.0
422,1.28,419.0
87,1.28,419.0
22,1.28,419.0
34,1.28,419.0
874,1.27,420.0
785,1.27,420.0
773,1.26,421.0
642,1.26,421.0
10,1.26,421.0
2,1.26,421.0
692,1.26,421.0
428,1.25,422.0
837,1.25,422.0
354,1.25,422.0
59,1.25,422.0
634,1.25,422.0
869,1.25,422.0
15,1.24,423.0
383,1.24,423.0
618,1.24,423.0
537,1.24,423.0
755,1.24,423.0
536,1.23,424.0
858,1.23,424.0
26,1.23,424.0
361,1.23,424.0
863,1.23,424.0
686,1.23,424.0
676,1.23,424.0
139,1.22,425.0
8,1.22,425.0
840,1.22,425.0
286,1.22,425.0
703,1.22,425.0
723,1.21,426.0
668,1.21,426.0
433,1.21,426.0
531,1.2,427.0
426,1.2,427.0
712,1.2,427.0
671,1.2,427.0
829,1.2,427.0
436,1.2,427.0
728,1.2,427.0
828,1.19,428.0
878,1.19,428.0
552,1.19,428.0
860,1.19,428.0
207,1.18,429.0
535,1.18,429.0
157,1.18,429.0
372,1.18,429.0
432,1.17,430.0
825,1.17,430.0
850,1.17,430.0
876,1.17,430.0
752,1.17,430.0
128,1.17,430.0
427,1.17,430.0
607,1.17,430.0
647,1.16,431.0
353,1.16,431.0
528,1.16,431.0
40,1.16,431.0
220,1.16,431.0
763,1.16,431.0
131,1.15,432.0
33,1.15,432.0
693,1.15,432.0
42,1.15,432.0
160,1.15,432.0
772,1.15,432.0
132,1.15,432.0
554,1.15,432.0
56,1.15,432.0
765,1.14,433.0
176,1.14,433.0
717,1.14,433.0
811,1.14,433.0
720,1.14,433.0
655,1.14,433.0
706,1.14,433.0
218,1.14,433.0
739,1.14,433.0
727,1.14,433.0
221,1.14,433.0
879,1.14,433.0
715,1.14,433.0
721,1.13,434.0
526,1.13,434.0
53,1.13,434.0
159,1.13,434.0
784,1.13,434.0
23,1.13,434.0
867,1.13,434.0
394,1.13,434.0
367,1.12,435.0
161,1.12,435.0
350,1.12,435.0
881,1.12,435.0
565,1.12,435.0
767,1.12,435.0
164,1.11,436.0
206,1.11,436.0
134,1.11,436.0
181,1.11,436.0
391,1.11,436.0
574,1.11,436.0
677,1.11,436.0
845,1.11,436.0
153,1.11,436.0
841,1.11,436.0
674,1.11,436.0
844,1.11,436.0
764,1.1,437.0
162,1.1,437.0
45,1.1,437.0
627,1.1,437.0
852,1.1,437.0
205,1.1,437.0
888,1.1,437.0
838,1.1,437.0
16,1.09,438.0
861,1.09,438.0
780,1.09,438.0
854,1.09,438.0
156,1.09,438.0
807,1.09,438.0
532,1.09,438.0
382,1.08,439.0
423,1.08,439.0
853,1.08,439.0
855,1.08,439.0
158,1.08,439.0
24,1.08,439.0
804,1.08,439.0
774,1.08,439.0
798,1.08,439.0
716,1.08,439.0
887,1.08,439.0
285,1.07,440.0
792,1.07,440.0
748,1.07,440.0
625,1.07,440.0
886,1.07,440.0
795,1.07,440.0
35,1.07,440.0
691,1.07,440.0
877,1.07,440.0
683,1.07,440.0
555,1.07,440.0
875,1.06,441.0
649,1.06,441.0
857,1.06,441.0
732,1.06,441.0
849,1.06,441.0
872,1.06,441.0
572,1.06,441.0
769,1.06,441.0
771,1.06,441.0
778,1.06,441.0
815,1.06,441.0
781,1.06,441.0
358,1.06,441.0
871,1.05,442.0
678,1.05,442.0
355,1.05,442.0
675,1.05,442.0
133,1.05,442.0
873,1.05,442.0
421,1.04,443.0
862,1.04,443.0
710,1.04,443.0
665,1.04,443.0
539,1.04,443.0
868,1.04,443.0
884,1.04,443.0
684,1.04,443.0
155,1.04,443.0
793,1.04,443.0
885,1.03,444.0
685,1.03,444.0
870,1.03,444.0
827,1.03,444.0
806,1.03,444.0
575,1.03,444.0
713,1.03,444.0
889,1.03,444.0
813,1.02,445.0
805,1.02,445.0
768,1.02,445.0
626,1.02,445.0
709,1.02,445.0
707,1.02,445.0
656,1.02,445.0
527,1.01,446.0
794,1.01,446.0
743,1.01,446.0
