HVGc Index,LGC Scores,H Values,Local Gravity Model Centrality,MCGM Values,Subgraph centrality,DIL Centrality,Density Centrality,Gravity Model Centrality,GGC Values,Local-Global Centrality,K-Shell Value,Laplacian Centrality,Improved Gravity Index Values,EIGSM Values,Gravity Index Centrality,Node H-Index,Isolating Centrality,MDD Value,EHCC Value,Clustering Coefficient,Semi local centrality,Global Relative Change in Avg Degree,DNC Scores,PE Values,Average Spreading Ability
0.09341119476817732,0.0964269876737748,0.06758718086377043,0.0805500982318271,0.1340664450286549,0.09169282032967671,0.03411222457567192,0.05964467006601652,0.11037128480570002,0.11769371043035556,0.11437831030956558,0.5,0.14761904761904762,0.37886872998932764,0.1963841682811644,0.2613390928725702,0.25,0.0,0.1559633027522936,0.2045852458262962,0.0,0.42366159947124915,0.1004016019140417,0.1128024990337913,0.179150831272227,0.4544405997693195
0.014596898531279552,0.038847198722171274,0.01887590143078194,0.01473477406679764,0.05041238492320896,0.03029697267185805,0.0,0.009517766498793082,0.023970204942072287,0.02425209407246799,0.019581573914701087,0.0,0.07142857142857142,0.12379935965848454,0.09001827430202866,0.0777537796976242,0.0,0.0,0.0,0.11784886196425179,0.0,0.2650363516192994,0.0,0.0024019459539521143,0.07809546443216456,0.23990772779700115
0.014596898531279552,0.038847198722171274,0.01887590143078194,0.01473477406679764,0.05041238492320896,0.03029697267185805,0.0,0.009517766498793082,0.023970204942072287,0.02425209407246799,0.019581573914701087,0.0,0.07142857142857142,0.12379935965848454,0.09001827430202866,0.0777537796976242,0.0,0.0,0.0,0.11784886196425179,0.0,0.2650363516192994,0.0,0.0024019459539521143,0.07809546443216456,0.19492502883506346
0.014596898531279552,0.038847198722171274,0.01887590143078194,0.01473477406679764,0.05041238492320896,0.03029697267185805,0.0,0.009517766498793082,0.023970204942072287,0.02425209407246799,0.019581573914701087,0.0,0.07142857142857142,0.12379935965848454,0.09001827430202866,0.0777537796976242,0.0,0.0,0.0,0.11784886196425179,0.0,0.2650363516192994,0.0,0.0024019459539521143,0.07809546443216456,0.28719723183391005
0.22310268983823692,0.18882847043729467,0.12342466215018404,0.18958742632612965,0.22287846492022043,0.17263913247196208,0.11052173407420729,0.14593908634939334,0.22586459155572222,0.20311967649529947,0.223448958229327,0.5,0.24285714285714288,0.4898612593383138,0.30956404340081156,0.3434125269978402,0.75,0.049019607843137254,0.3119266055045871,0.3013296739607759,0.1,0.5677461996034369,0.22891566516040066,0.23465359869632751,0.28651229656625643,0.6032295271049597
0.11184465224300406,0.11479649314659583,0.0833025564494687,0.11591355599214144,0.15842503196725624,0.11540463813986444,0.07007267696754309,0.09073604061172344,0.15105909943943652,0.1628017600775671,0.15933125444958088,0.5,0.1761904761904762,0.38954108858057634,0.22415880828023307,0.27429805615550756,0.5,0.0392156862745098,0.22018348623853207,0.21785832582773193,0.0,0.4534038334434897,0.16465862981734167,0.1672466073959647,0.19817523128099768,0.4971164936562861
0.014596898531279552,0.038847198722171274,0.01887590143078194,0.01473477406679764,0.05041238492320896,0.03029697267185805,0.0,0.009517766498793082,0.023970204942072287,0.02425209407246799,0.019581573914701087,0.0,0.07142857142857142,0.12379935965848454,0.09001827430202866,0.0777537796976242,0.0,0.0,0.0,0.11784886196425179,0.0,0.2650363516192994,0.0,0.0024019459539521143,0.07809546443216456,0.26528258362168394
0.014596898531279552,0.038847198722171274,0.01887590143078194,0.01473477406679764,0.05041238492320896,0.03029697267185805,0.0,0.009517766498793082,0.023970204942072287,0.02425209407246799,0.019581573914701087,0.0,0.07142857142857142,0.12379935965848454,0.09001827430202866,0.0777537796976242,0.0,0.0,0.0,0.11784886196425179,0.0,0.2650363516192994,0.0,0.0024019459539521143,0.07809546443216456,0.28719723183391005
0.2881725604341458,0.2935518730437553,0.1886042408814409,0.36738703339882123,0.312579753674451,0.25406959351513336,0.4103886646717539,0.3217005077278066,0.39846782886540877,0.4295953570614642,0.39576045606196736,0.5,0.380952380952381,0.5517609391675561,0.40107989639510727,0.42548596112311016,0.75,0.0784313725490196,0.47706422018348615,0.36135428003096515,0.035714286,0.6318572372769332,0.4216867488703005,0.408615487783452,0.3743615154829355,0.7047289504036909
0.20317791559646078,0.18620794567218754,0.10861184783916158,0.24950884086444006,0.19788807643423176,0.21831298678924874,0.15430861549150748,0.25571065993477254,0.31954034255311925,0.2870281510863383,0.3615243715713741,0.5,0.30952380952380953,0.40875133404482394,0.37102971874016566,0.3390928725701944,0.5,0.3137254901960784,0.47706422018348615,0.3481521790161061,0.071428571,0.44415069398545937,0.4216867488703005,0.409183220492184,0.3626405607792483,0.621683967704729
0.004691860242005101,0.007099526841722313,0.0034015778055399154,0.005893909626719056,0.009836686920097324,0.008375205778206652,0.0,0.0038071065979218737,0.0136781664282171,0.010864018009039019,0.013295349811603848,0.0,0.02857142857142857,0.05549626467449306,0.05074139119009869,0.030237580993520523,0.0,0.0,0.0,0.06548999197531641,0.0,0.0865829477858559,0.0,0.0038888648596791947,0.05149242633535034,0.20645905420991922
0.03956255880134288,0.040112972458657845,0.017937521203814696,0.05697445972495088,0.04940592314308198,0.06504397673490427,0.013148985242853966,0.048223350264274115,0.08196784919744834,0.03666066035867257,0.09793826820562937,0.5,0.10952380952380952,0.2486659551760939,0.14128790311966885,0.17926565874730022,0.25,0.029411764705882353,0.1559633027522936,0.14768371742815142,0.333333333,0.22273628552544614,0.1004016019140417,0.11574676024671005,0.1343746293716039,0.23414071510957324
0.004691860242005101,0.007099526841722313,0.0034015778055399154,0.005893909626719056,0.009836686920097324,0.008375205778206652,0.0,0.0038071065979218737,0.0136781664282171,0.010864018009039019,0.013295349811603848,0.0,0.02857142857142857,0.05549626467449306,0.05074139119009869,0.030237580993520523,0.0,0.0,0.0,0.06548999197531641,0.0,0.0865829477858559,0.0,0.0038888648596791947,0.05149242633535034,0.18685121107266434
0.004691860242005101,0.007099526841722313,0.0034015778055399154,0.005893909626719056,0.009836686920097324,0.008375205778206652,0.0,0.0038071065979218737,0.0136781664282171,0.010864018009039019,0.013295349811603848,0.0,0.02857142857142857,0.05549626467449306,0.05074139119009869,0.030237580993520523,0.0,0.0,0.0,0.06548999197531641,0.0,0.0865829477858559,0.0,0.0038888648596791947,0.05149242633535034,0.1510957324106113
0.004691860242005101,0.007099526841722313,0.0034015778055399154,0.005893909626719056,0.009836686920097324,0.008375205778206652,0.0,0.0038071065979218737,0.0136781664282171,0.010864018009039019,0.013295349811603848,0.0,0.02857142857142857,0.05549626467449306,0.05074139119009869,0.030237580993520523,0.0,0.0,0.0,0.06548999197531641,0.0,0.0865829477858559,0.0,0.0038888648596791947,0.05149242633535034,0.23183391003460208
0.0260374351791419,0.029739942336974225,0.011834434505221392,0.060903732809430254,0.039830855613674436,0.056156699695233334,0.04876684086142519,0.06789340103216898,0.09659998406174518,0.08082407716936105,0.1315553734881367,0.5,0.10952380952380952,0.2017075773745998,0.12123112715055556,0.183585313174946,0.25,0.0392156862745098,0.19266055045871555,0.11403965361375124,0.0,0.15465961665565103,0.16465862981734167,0.16630200374920426,0.11761647236231133,0.2422145328719723
0.0011295219101462358,0.0014222015565285653,0.0007270587080130671,0.0019646365422396855,0.0024937615270904457,0.0021685047670007077,0.0,0.0012690355326406243,0.006776864459067964,0.004684019618961269,0.007838354198711945,0.0,0.009523809523809525,0.021344717182497332,0.024798935666944237,0.017278617710583154,0.0,0.0,0.0,0.03239010082431761,0.0,0.02247191011235955,0.0,0.0,0.03211063662280986,0.07612456747404842
0.0028703173585806203,0.002489929062136287,0.0011419027354727786,0.007858546168958742,0.004833214700102941,0.01347239648876088,0.005917043359115226,0.010786802031433706,0.020948554372432454,0.013589411837228185,0.03741607354236533,0.0,0.02380952380952381,0.024546424759871937,0.03708036722714077,0.02591792656587473,0.0,0.0196078431372549,0.06422018348623852,0.036932759191625746,0.0,0.025776602775941834,0.036144574010741747,0.05444410836217339,0.04116128532278836,0.11995386389850055
0.0058427816701894465,0.004740193482556863,0.0016606265453814727,0.013752455795677798,0.01005575316247191,0.0163005357523273,0.008452919084450321,0.014593908629355577,0.027196387350375075,0.022032157039812546,0.042416499976991595,0.5,0.0380952380952381,0.09711846318036287,0.047683307133985144,0.09719222462203025,0.25,0.0,0.09174311926605504,0.05749302039989771,0.0,0.0403172504957039,0.036144574010741747,0.05444410836217339,0.05740659723780786,0.11418685121107264
0.0006082041053543508,0.0010935596226788766,0.0012145224518029518,0.0,0.003942099748496886,0.0006493366669792465,0.0,0.0,0.00733243986321492,0.0031199102828601928,0.009382083934688056,0.0,0.0,0.014941302027748134,0.03180072133232677,0.004319654427645788,0.0,0.0,0.0,0.0385889367462524,0.0,0.021810971579643092,0.0,0.0,0.03659217301195829,0.05074971164936562
0.0010209140339265063,0.0018039428421356273,0.001324675542522681,0.0029469548133595285,0.0034842474397271924,0.0034847924822925293,0.0,0.0019035532949725391,0.007432947018689919,0.0040632868299577424,0.008187320067369035,0.0,0.014285714285714287,0.02347918890074707,0.024257699115209433,0.019438444924406047,0.0,0.0,0.0,0.028746510220899503,0.0,0.03701255783212161,0.0,0.005444410836217342,0.019816400706507687,0.1291810841983852
0.034508115815970276,0.0358564136123776,0.024881739862434155,0.0667976424361493,0.05468281993237385,0.08256614222101107,0.032787080095386605,0.08248730963759418,0.11931945461368249,0.0847226984609247,0.1711058413166328,0.5,0.12380952380952381,0.19316969050160088,0.1688882894711521,0.15766738660907129,0.25,0.14705882352941177,0.2568807339449541,0.14368523164044206,0.1,0.14871116986120292,0.22891566516040066,0.23786890200833166,0.1642383606528727,0.2768166089965398
0.0010209140339265063,0.0018039428421356273,0.001324675542522681,0.0029469548133595285,0.0034842474397271924,0.0034847924822925293,0.0,0.0019035532949725391,0.007432947018689919,0.0040632868299577424,0.008187320067369035,0.0,0.014285714285714287,0.02347918890074707,0.024257699115209433,0.019438444924406047,0.0,0.0,0.0,0.028746510220899503,0.0,0.03701255783212161,0.0,0.005444410836217342,0.019816400706507687,0.04613610149942329
0.0010209140339265063,0.0018039428421356273,0.001324675542522681,0.0029469548133595285,0.0034842474397271924,0.0034847924822925293,0.0,0.0019035532949725391,0.007432947018689919,0.0040632868299577424,0.008187320067369035,0.0,0.014285714285714287,0.02347918890074707,0.024257699115209433,0.019438444924406047,0.0,0.0,0.0,0.028746510220899503,0.0,0.03701255783212161,0.0,0.005444410836217342,0.019816400706507687,0.1257208765859285
0.027286711493008944,0.024498892806759976,0.016665767395896407,0.03929273084479371,0.04016643373947558,0.05060717585692974,0.012021929366054309,0.03680203046253169,0.07000797822816464,0.0317850342424535,0.092607227182472,0.5,0.08095238095238096,0.19743863393810032,0.12535688621442423,0.13174946004319654,0.25,0.029411764705882353,0.1559633027522936,0.11784886196425179,0.333333333,0.14077990746860541,0.1004016019140417,0.11627706001762578,0.12407351752108946,0.314878892733564
0.0006733688313223699,0.0009170401560259871,0.0012414401883321202,0.0009823182711198425,0.0026584654514184907,0.0016084333466541735,0.0,0.0006345177623319148,0.006218153080317188,0.001664502471240191,0.00768277535674888,0.0,0.004761904761904762,0.014941302027748134,0.023968604334980104,0.015118790496760258,0.0,0.0,0.0,0.022926229131481096,0.0,0.029081295439524125,0.0,0.018148036102576426,0.014793751882951733,0.05305651672433678
0.024198052172638197,0.025451810903162567,0.01425727398405451,0.045186640471512766,0.036824088934729916,0.05039193634879599,0.03905248617016049,0.05774111676306719,0.09124710847352101,0.08219839007417318,0.13122358310890872,0.0,0.09047619047619049,0.0864461045891142,0.12719038256970527,0.06263498920086394,0.25,0.0784313725490196,0.19266055045871555,0.10675247244881633,0.0,0.11368142762723066,0.16465862981734167,0.16527675754358184,0.12694279540503456,0.1926182237600923
0.006777131462353547,0.009501913729339688,0.005071901442176999,0.005893909626719056,0.015241129495610257,0.008952524629339532,0.0,0.0038071065979218737,0.015875288409552754,0.015024565736524265,0.015260381383686416,0.0,0.02857142857142857,0.07150480256136606,0.06670866578785664,0.03455723542116631,0.0,0.0,0.0,0.07729617185933435,0.0,0.08856576338400528,0.0,0.0019444324570616484,0.07548256561613417,0.1522491349480969
0.01928783905962168,0.017610328254452093,0.010946496145800622,0.027504911591355596,0.028264643732511235,0.03400490655783811,0.01728152346116719,0.032994923864609824,0.063288649287717,0.055006338614445274,0.0903360185272267,0.0,0.06190476190476191,0.07790821771611527,0.10370348659406695,0.05183585313174947,0.0,0.058823529411764705,0.12844036697247707,0.09111342452417145,0.0,0.10178453403833443,0.1004016019140417,0.11083264918140845,0.10086420952786362,0.2133794694348327
0.01763593602809189,0.02159995522433041,0.0112005359971677,0.03929273084479371,0.030744315427608537,0.05219430136499127,0.010143502901340386,0.03680203046253169,0.06430409366419532,0.022662158252647658,0.0870363178030083,0.5,0.08095238095238096,0.17182497331910354,0.1088814723383632,0.1447084233261339,0.25,0.029411764705882353,0.12844036697247707,0.12042776701479616,0.333333333,0.15135492399206874,0.1004016019140417,0.16630200374920426,0.08915376364248091,0.29527104959630907
0.004843911268476542,0.011869857794195523,0.003485476051894182,0.008840864440078585,0.012050467909859103,0.012938074822569593,0.0,0.005710659900871207,0.015796184444233505,0.012694459222393886,0.014180748648058194,0.0,0.04285714285714286,0.07150480256136606,0.054707499773024824,0.047516198704103674,0.0,0.0,0.0,0.07585293143204294,0.0,0.11698612029081294,0.0,0.00296967866268405,0.054107651837805984,0.07266435986159167
0.017183592577354027,0.02151384816742656,0.010585481391415276,0.027504911591355596,0.02953596488336981,0.04165748479102099,0.0033811676337801287,0.0209390863005355,0.0430776333080889,0.002413156437916326,0.05157237965710157,0.5,0.07142857142857142,0.19103521878335114,0.1021932351007197,0.14038876889848811,0.25,0.0,0.09174311926605504,0.12388208018100544,1.0,0.16787838730998017,0.036144574010741747,0.06648780504892361,0.09695548009897775,0.35063437139561704
0.013209471508031725,0.018332192414829356,0.008686883391898903,0.02554027504911591,0.02500130085377044,0.03898399894881974,0.0033811676337801287,0.01967005076789487,0.041037159118038284,0.0018706711505073305,0.05060591212331439,0.5,0.06666666666666667,0.17395944503735325,0.0909771321142537,0.13174946004319654,0.25,0.0,0.09174311926605504,0.11460748592537776,1.0,0.14540647719762062,0.036144574010741747,0.07556182312743387,0.08498513223259736,0.14994232987312572
0.05883146161911453,0.05291996205549025,0.03327216488406365,0.07269155206286836,0.0713940393791792,0.082976286975715,0.03689559845825545,0.06789340103216898,0.11583458427446618,0.07307975040559395,0.14236999704218775,0.5,0.12380952380952381,0.2700106723585913,0.1877189607663562,0.20518358531317496,0.25,0.0392156862745098,0.22018348623853207,0.1924478304062122,0.166666667,0.23727693324520818,0.16465862981734167,0.22619052294759495,0.16900152548055508,0.38062283737024216
0.009710566563374778,0.015077345663863881,0.0054327608806373695,0.02161100196463654,0.017652567386918613,0.024783411690474644,0.006454956391454686,0.01967005076789487,0.03898719434959676,0.02961029104607995,0.050100862441057825,0.0,0.05714285714285715,0.07470651013874066,0.07152847101153612,0.05615550755939525,0.0,0.0196078431372549,0.06422018348623852,0.08039558984125236,0.0,0.12491738268341042,0.036144574010741747,0.05741378702485744,0.06315830053778448,0.20069204152249132
0.004843911268476542,0.011869857794195523,0.003485476051894182,0.008840864440078585,0.012050467909859103,0.012938074822569593,0.0,0.005710659900871207,0.015796184444233505,0.012694459222393886,0.014180748648058194,0.0,0.04285714285714286,0.07150480256136606,0.054707499773024824,0.047516198704103674,0.0,0.0,0.0,0.07585293143204294,0.0,0.11698612029081294,0.0,0.00296967866268405,0.054107651837805984,0.19146482122260666
0.00549555852461401,0.009903746661557649,0.0055184467468597075,0.006876227897838899,0.015646100687678775,0.010339261616782034,0.0,0.004441624368230583,0.015064057074883029,0.012307879616680058,0.014642060087078714,0.0,0.03333333333333334,0.06296691568836713,0.055342840740384085,0.0367170626349892,0.0,0.0,0.0,0.07914162685116982,0.0,0.10508922670191671,0.0,0.003024672710984798,0.055862507575742876,0.14417531718569776
0.00549555852461401,0.009903746661557649,0.0055184467468597075,0.006876227897838899,0.015646100687678775,0.010339261616782034,0.0,0.004441624368230583,0.015064057074883029,0.012307879616680058,0.014642060087078714,0.0,0.03333333333333334,0.06296691568836713,0.055342840740384085,0.0367170626349892,0.0,0.0,0.0,0.07914162685116982,0.0,0.10508922670191671,0.0,0.003024672710984798,0.055862507575742876,0.09573241061130333
0.03661388743996778,0.03495946510296251,0.02203187199580611,0.06483300589390961,0.0526521658230159,0.056550431240313545,0.05727127125710759,0.07043147209745024,0.10497892839934315,0.09715651331302026,0.14055012826835267,0.5,0.1142857142857143,0.22305229455709713,0.13240600179388345,0.19654427645788336,0.25,0.0392156862745098,0.22018348623853207,0.13296739695752302,0.0,0.1599471249173827,0.16465862981734167,0.16635699779750496,0.13621142700096533,0.3679354094579008
0.00549555852461401,0.009903746661557649,0.0055184467468597075,0.006876227897838899,0.015646100687678775,0.010339261616782034,0.0,0.004441624368230583,0.015064057074883029,0.012307879616680058,0.014642060087078714,0.0,0.03333333333333334,0.06296691568836713,0.055342840740384085,0.0367170626349892,0.0,0.0,0.0,0.07914162685116982,0.0,0.10508922670191671,0.0,0.003024672710984798,0.055862507575742876,0.12110726643598618
0.010928202545532874,0.01309831847269043,0.008595059731341172,0.01768172888015717,0.02189853288769547,0.022038604320080212,0.006386649975293706,0.01713197969463683,0.037522939610895804,0.0288371318346523,0.051023485319098866,0.0,0.047619047619047616,0.06616862326574173,0.07220051492123492,0.04535637149028078,0.0,0.0196078431372549,0.06422018348623852,0.08368428526037924,0.0,0.11169861202908128,0.036144574010741747,0.05746878107315817,0.0649131570064646,0.17185697808535177
0.00549555852461401,0.009903746661557649,0.0055184467468597075,0.006876227897838899,0.015646100687678775,0.010339261616782034,0.0,0.004441624368230583,0.015064057074883029,0.012307879616680058,0.014642060087078714,0.0,0.03333333333333334,0.06296691568836713,0.055342840740384085,0.0367170626349892,0.0,0.0,0.0,0.07914162685116982,0.0,0.10508922670191671,0.0,0.003024672710984798,0.055862507575742876,0.182237600922722
0.0023459301213272997,0.003194571811132781,0.003916330399185204,0.0019646365422396855,0.008891454592413162,0.003367825480896678,0.0,0.0012690355326406243,0.010660785436365169,0.007965458818336019,0.011628597983535664,0.0,0.009523809523809525,0.03628601921024546,0.04593419091167007,0.021598272138228944,0.0,0.0,0.0,0.05276108455347945,0.0,0.048909451421017845,0.0,0.0,0.05110106584058269,0.132641291810842
0.01789167995932822,0.013838839162063526,0.019802321762139752,0.02161100196463654,0.03599302428810941,0.03635366164088123,0.021639472856192825,0.027284263963738616,0.05549426255116574,0.041438334450268795,0.08470169989915237,0.5,0.05238095238095239,0.13340448239060834,0.12175297368284854,0.11015118790496761,0.25,0.029411764705882353,0.1559633027522936,0.12662660293673095,0.0,0.10508922670191671,0.1004016019140417,0.1270362528269232,0.11810563991464,0.2572087658592849
0.0015639534138442463,0.002510020708747185,0.0026553559593162413,0.0029469548133595285,0.005979181756732815,0.0035355859747303216,0.0,0.0019035532949725391,0.009182794539739615,0.006073889831301219,0.010102412728746148,0.0,0.014285714285714287,0.028815368196371403,0.03324810632793993,0.021598272138228944,0.0,0.0,0.0,0.03511096393181798,0.0,0.05023132848645076,0.0,0.0,0.03437281961293534,0.18685121107266434
0.0015639534138442463,0.002510020708747185,0.0026553559593162413,0.0029469548133595285,0.005979181756732815,0.0035355859747303216,0.0,0.0019035532949725391,0.009182794539739615,0.006073889831301219,0.010102412728746148,0.0,0.014285714285714287,0.028815368196371403,0.03324810632793993,0.021598272138228944,0.0,0.0,0.0,0.03511096393181798,0.0,0.05023132848645076,0.0,0.0,0.03437281961293534,0.06805074971164937
0.0015639534138442463,0.002510020708747185,0.0026553559593162413,0.0029469548133595285,0.005979181756732815,0.0035355859747303216,0.0,0.0019035532949725391,0.009182794539739615,0.006073889831301219,0.010102412728746148,0.0,0.014285714285714287,0.028815368196371403,0.03324810632793993,0.021598272138228944,0.0,0.0,0.0,0.03511096393181798,0.0,0.05023132848645076,0.0,0.0,0.03437281961293534,0.1522491349480969
0.003380086918912911,0.0031457778122206,0.00402365072988183,0.012770137524557955,0.011545861812804583,0.025463443155231847,0.01577878229210099,0.023477157365816743,0.03721608695826148,0.019625770849206813,0.07178001086277964,0.5,0.0380952380952381,0.05656350053361793,0.05683481454521958,0.09719222462203025,0.25,0.029411764705882353,0.10091743119266054,0.04457483558275321,0.0,0.028420356906807664,0.1004016019140417,0.10888821672434679,0.058035923532731584,0.06689734717416379
0.00627753522973525,0.010104663127666629,0.005971996451800545,0.006876227897838899,0.017353769619946238,0.010609133137467305,0.0,0.004441624368230583,0.015951604279289384,0.014040667291219243,0.01532052628971833,0.0,0.03333333333333334,0.0672358591248666,0.06130741488034377,0.038876889848812095,0.0,0.0,0.0,0.07585293143204294,0.0,0.12954395241242564,0.0,0.0015123363554923885,0.06261634701792612,0.1395617070357555
