Starting Node,Average Spreading Ability,Node,Rank
199,14.17,199,128.0
200,5.34,200,418.0
201,20.25,201,47.0
202,7.43,202,330.0
203,4.31,203,468.0
204,7.9,204,311.0
205,14.39,205,122.0
206,7.88,206,312.0
207,5.0,207,434.0
208,17.27,208,80.0
209,14.33,209,126.0
210,2.42,210,581.0
211,10.52,211,223.0
212,3.8,212,500.0
213,7.79,213,317.0
214,14.34,214,125.0
215,13.43,215,146.0
216,9.43,216,249.0
217,12.67,217,160.0
218,8.51,218,286.0
219,14.04,219,131.0
220,18.68,220,64.0
221,8.89,221,271.0
222,5.12,222,429.0
223,19.42,223,57.0
224,1.39,224,649.0
225,2.81,225,551.0
226,14.44,226,121.0
227,7.81,227,316.0
228,2.47,228,577.0
229,6.66,229,367.0
230,1.12,230,672.0
231,10.97,231,205.0
232,8.25,232,298.0
233,5.25,233,421.0
234,6.13,234,392.0
235,14.34,235,125.0
236,8.96,236,266.0
237,4.89,237,440.0
238,8.71,238,279.0
239,6.87,239,357.0
240,12.56,240,163.0
241,3.55,241,511.0
242,6.11,242,393.0
243,22.9,243,24.0
244,6.07,244,394.0
245,3.35,245,522.0
246,20.96,246,44.0
247,11.87,247,182.0
248,2.17,248,598.0
249,4.92,249,438.0
250,12.15,250,173.0
251,10.26,251,230.0
252,4.03,252,485.0
253,7.72,253,318.0
254,4.78,254,446.0
255,14.02,255,133.0
256,17.29,256,79.0
257,14.38,257,123.0
258,3.53,258,513.0
259,3.28,259,527.0
260,4.01,260,487.0
261,4.97,261,435.0
262,16.86,262,86.0
263,18.12,263,68.0
264,22.13,264,32.0
265,3.46,265,517.0
266,4.57,266,456.0
267,11.1,267,203.0
268,6.21,268,389.0
269,12.99,269,154.0
270,2.51,270,574.0
271,13.52,271,141.0
272,4.96,272,436.0
273,11.63,273,190.0
274,5.92,274,400.0
275,8.41,275,290.0
276,13.96,276,135.0
277,17.03,277,83.0
278,15.04,278,112.0
279,8.97,279,265.0
280,10.11,280,233.0
281,11.51,281,193.0
282,23.05,282,19.0
283,7.9,283,311.0
284,16.6,284,89.0
285,8.42,285,289.0
286,8.55,286,285.0
287,6.07,287,394.0
288,12.44,288,166.0
289,8.77,289,277.0
290,6.13,290,392.0
291,5.66,291,409.0
292,12.24,292,171.0
293,7.05,293,350.0
294,8.94,294,267.0
295,7.41,295,332.0
296,3.41,296,519.0
297,6.33,297,383.0
298,23.89,298,16.0
299,16.97,299,85.0
300,4.68,300,450.0
301,2.49,301,576.0
302,8.29,302,295.0
303,11.19,303,200.0
304,13.01,304,153.0
305,6.41,305,376.0
306,5.67,306,408.0
307,7.71,307,319.0
308,2.8,308,552.0
309,7.38,309,334.0
310,3.1,310,534.0
311,7.52,311,326.0
312,8.73,312,278.0
313,17.62,313,72.0
314,11.6,314,192.0
315,9.28,315,255.0
316,15.53,316,104.0
317,7.14,317,345.0
318,7.02,318,351.0
319,12.38,319,167.0
320,4.82,320,443.0
321,9.26,321,257.0
322,6.54,322,372.0
323,13.41,323,147.0
324,9.4,324,250.0
325,7.1,325,347.0
326,4.73,326,449.0
327,4.53,327,459.0
328,12.9,328,156.0
329,4.81,329,444.0
330,6.37,330,379.0
331,12.35,331,168.0
332,1.32,332,655.0
333,4.87,333,442.0
334,2.95,334,544.0
335,5.62,335,412.0
336,1.02,336,682.0
337,22.3,337,31.0
338,16.28,338,91.0
339,6.63,339,368.0
340,2.75,340,556.0
341,4.07,341,482.0
342,6.75,342,362.0
343,1.07,343,677.0
344,10.23,344,231.0
345,10.89,345,208.0
346,4.0,346,488.0
347,8.84,347,273.0
348,14.98,348,114.0
349,3.91,349,494.0
350,7.37,350,335.0
351,2.61,351,566.0
352,5.95,352,398.0
353,7.39,353,333.0
354,5.53,354,413.0
355,3.4,355,520.0
356,10.79,356,215.0
357,5.43,357,415.0
358,2.88,358,547.0
359,11.41,359,196.0
360,12.12,360,175.0
361,3.96,361,491.0
362,15.42,362,105.0
363,18.71,363,63.0
364,10.84,364,210.0
365,19.99,365,52.0
366,2.63,366,565.0
367,9.18,367,260.0
368,7.27,368,340.0
369,17.53,369,73.0
370,5.22,370,423.0
371,3.54,371,512.0
372,30.21,372,6.0
373,2.8,373,552.0
374,10.65,374,218.0
375,6.37,375,379.0
376,10.85,376,209.0
377,14.05,377,130.0
378,9.02,378,264.0
379,9.29,379,254.0
380,3.62,380,508.0
381,22.46,381,30.0
382,3.31,382,524.0
383,5.14,383,427.0
384,10.37,384,227.0
385,4.54,385,458.0
386,15.68,386,101.0
387,9.63,387,242.0
388,6.03,388,395.0
389,7.36,389,336.0
390,9.68,390,241.0
391,7.66,391,322.0
392,14.45,392,120.0
393,8.44,393,288.0
394,6.26,394,387.0
395,18.99,395,60.0
396,2.74,396,557.0
397,19.11,397,59.0
398,7.69,398,321.0
399,5.65,399,410.0
400,2.87,400,548.0
401,3.51,401,515.0
402,7.49,402,328.0
403,10.8,403,214.0
404,6.67,404,366.0
405,15.84,405,99.0
406,16.26,406,92.0
407,30.63,407,5.0
408,7.23,408,342.0
409,6.02,409,396.0
410,22.06,410,34.0
411,15.16,411,108.0
412,7.15,412,344.0
413,4.31,413,468.0
414,1.94,414,611.0
415,12.93,415,155.0
416,5.19,416,424.0
417,9.56,417,244.0
418,9.32,418,253.0
419,14.1,419,129.0
420,9.48,420,247.0
421,8.17,421,300.0
422,7.57,422,324.0
423,17.51,423,75.0
424,20.12,424,49.0
425,11.07,425,204.0
426,7.02,426,351.0
427,7.26,427,341.0
428,7.99,428,308.0
429,23.13,429,18.0
430,8.57,430,284.0
431,8.79,431,276.0
432,12.2,432,172.0
433,11.96,433,178.0
434,14.88,434,115.0
435,5.13,435,428.0
436,10.26,436,230.0
437,9.29,437,254.0
438,11.63,438,190.0
439,14.03,439,132.0
440,3.18,440,529.0
441,21.04,441,42.0
442,7.27,442,340.0
443,12.13,443,174.0
444,4.94,444,437.0
445,8.46,445,287.0
446,22.74,446,25.0
447,24.83,447,13.0
448,10.32,448,229.0
449,7.33,449,337.0
450,5.18,450,425.0
451,15.11,451,110.0
452,17.12,452,81.0
453,9.35,453,251.0
454,15.13,454,109.0
455,14.45,455,120.0
456,4.27,456,472.0
457,1.19,457,668.0
458,5.12,458,429.0
459,2.45,459,579.0
460,5.64,460,411.0
461,8.16,461,301.0
462,9.28,462,255.0
463,3.11,463,533.0
464,3.46,464,517.0
465,7.56,465,325.0
466,3.09,466,535.0
467,4.06,467,483.0
468,8.9,468,270.0
469,5.15,469,426.0
470,2.95,470,544.0
471,7.99,471,308.0
472,3.65,472,507.0
473,9.82,473,238.0
474,9.46,474,248.0
475,15.61,475,102.0
476,3.78,476,502.0
477,16.37,477,90.0
478,4.62,478,454.0
479,5.7,479,407.0
480,3.93,480,492.0
481,8.37,481,292.0
482,12.29,482,169.0
483,3.01,483,540.0
484,11.8,484,184.0
485,1.89,485,615.0
486,5.01,486,433.0
487,10.81,487,213.0
488,5.04,488,432.0
489,6.9,489,355.0
490,4.58,490,455.0
491,1.71,491,628.0
492,13.34,492,149.0
493,1.13,493,671.0
494,17.46,494,77.0
495,10.97,495,205.0
496,3.05,496,538.0
497,9.84,497,237.0
498,10.0,498,235.0
499,3.96,499,491.0
500,11.81,500,183.0
501,5.23,501,422.0
502,1.72,502,627.0
503,3.81,503,499.0
504,11.4,504,197.0
505,5.12,505,429.0
506,13.48,506,142.0
507,15.9,507,98.0
508,4.26,508,473.0
509,8.15,509,302.0
510,4.56,510,457.0
511,8.42,511,289.0
512,10.33,512,228.0
513,3.33,513,523.0
514,8.9,514,270.0
515,9.49,515,246.0
516,4.31,516,468.0
517,7.7,517,320.0
518,6.32,518,384.0
519,1.35,519,652.0
520,4.64,520,453.0
521,8.68,521,281.0
522,5.26,522,420.0
523,7.08,523,349.0
524,8.86,524,272.0
525,13.39,525,148.0
526,11.66,526,188.0
527,3.58,527,510.0
528,8.81,528,275.0
529,1.92,529,613.0
530,12.06,530,176.0
531,6.92,531,354.0
532,7.84,532,315.0
533,8.3,533,294.0
534,7.87,534,313.0
535,8.12,535,304.0
536,3.58,536,510.0
537,11.48,537,194.0
538,3.65,538,507.0
539,16.2,539,93.0
540,15.08,540,111.0
541,3.11,541,533.0
542,4.05,542,484.0
543,12.46,543,165.0
544,4.28,544,471.0
545,5.94,545,399.0
546,4.08,546,481.0
547,2.91,547,545.0
548,9.15,548,261.0
549,11.07,549,204.0
550,1.09,550,675.0
551,1.69,551,629.0
552,6.61,552,370.0
553,9.26,553,257.0
554,2.97,554,542.0
555,5.43,555,415.0
556,2.28,556,590.0
557,9.27,557,256.0
558,6.38,558,378.0
559,4.44,559,463.0
560,6.31,560,385.0
561,3.74,561,503.0
562,7.63,562,323.0
563,4.01,563,487.0
564,2.64,564,564.0
565,1.65,565,631.0
566,8.18,566,299.0
567,8.14,567,303.0
568,7.3,568,339.0
569,1.62,569,634.0
570,2.49,570,576.0
571,6.53,571,373.0
572,11.7,572,187.0
573,1.6,573,635.0
574,1.64,574,632.0
575,2.39,575,582.0
576,1.86,576,617.0
577,16.69,577,88.0
578,3.7,578,504.0
579,3.79,579,501.0
580,11.3,580,199.0
581,6.83,581,359.0
582,2.83,582,550.0
583,11.13,583,202.0
584,2.17,584,598.0
585,3.38,585,521.0
586,1.57,586,637.0
587,6.15,587,391.0
588,2.59,588,568.0
589,3.4,589,520.0
590,4.33,590,466.0
591,2.1,591,602.0
592,3.82,592,498.0
593,4.27,593,472.0
594,11.91,594,181.0
595,6.81,595,361.0
596,9.68,596,241.0
597,6.15,597,391.0
598,4.02,598,486.0
599,7.2,599,343.0
600,2.75,600,556.0
601,12.58,601,162.0
602,1.13,602,671.0
603,1.98,603,608.0
604,10.52,604,223.0
605,5.64,605,411.0
606,5.9,606,402.0
607,14.35,607,124.0
608,6.0,608,397.0
609,3.66,609,506.0
610,1.08,610,676.0
611,3.23,611,528.0
612,1.21,612,666.0
613,1.47,613,644.0
614,6.11,614,393.0
615,12.59,615,161.0
616,6.33,616,383.0
617,2.75,617,556.0
618,1.02,618,682.0
619,10.9,619,207.0
620,2.73,620,558.0
621,2.86,621,549.0
622,2.77,622,555.0
623,3.78,623,502.0
624,3.29,624,526.0
625,2.18,625,597.0
626,5.76,626,405.0
627,12.48,627,164.0
628,6.95,628,353.0
629,3.3,629,525.0
630,6.67,630,366.0
631,5.09,631,431.0
632,2.6,632,567.0
633,5.39,633,416.0
634,4.5,634,460.0
635,4.33,635,466.0
636,4.07,636,482.0
637,1.14,637,670.0
638,6.19,638,390.0
639,4.67,639,451.0
640,2.8,640,552.0
641,5.35,641,417.0
642,4.3,642,469.0
643,1.91,643,614.0
644,1.58,644,636.0
645,1.48,645,643.0
646,8.07,646,305.0
647,6.36,647,380.0
648,1.08,648,676.0
649,1.25,649,662.0
650,2.47,650,577.0
651,4.13,651,478.0
652,4.56,652,457.0
653,1.12,653,672.0
654,3.97,654,490.0
655,1.98,655,608.0
656,3.08,656,536.0
657,1.46,657,645.0
658,2.54,658,572.0
659,13.96,659,135.0
660,2.71,660,559.0
661,3.99,661,489.0
662,7.98,662,309.0
663,6.72,663,363.0
664,7.32,664,338.0
665,12.25,665,170.0
666,2.58,666,569.0
667,2.64,667,564.0
668,1.19,668,668.0
669,1.22,669,665.0
670,1.1,670,674.0
671,2.1,671,602.0
672,9.72,672,240.0
673,2.46,673,578.0
674,4.88,674,441.0
675,2.1,675,602.0
676,1.79,676,623.0
677,6.59,677,371.0
678,6.26,678,387.0
679,8.69,679,280.0
680,2.45,680,579.0
681,1.94,681,611.0
682,5.44,682,414.0
683,1.12,683,672.0
684,1.09,684,675.0
685,1.64,685,632.0
686,1.0,686,684.0
687,3.84,687,497.0
688,2.64,688,564.0
689,1.75,689,625.0
690,1.19,690,668.0
691,3.53,691,513.0
692,1.96,692,610.0
693,1.34,693,653.0
694,6.34,694,382.0
695,2.0,695,607.0
696,3.12,696,532.0
697,4.07,697,482.0
698,3.03,698,539.0
699,1.42,699,647.0
700,3.92,700,493.0
701,3.92,701,493.0
702,1.55,702,638.0
703,2.98,703,541.0
704,1.03,704,681.0
705,3.17,705,530.0
706,1.58,706,636.0
707,4.29,707,470.0
708,3.79,708,501.0
709,2.7,709,560.0
710,2.52,710,573.0
711,2.31,711,588.0
712,2.33,712,586.0
713,2.42,713,581.0
714,4.8,714,445.0
715,2.24,715,593.0
716,1.32,716,655.0
717,10.43,717,225.0
718,1.36,718,651.0
719,4.15,719,477.0
720,8.37,720,292.0
721,1.91,721,614.0
722,7.11,722,346.0
723,1.11,723,673.0
724,3.61,724,509.0
725,1.13,725,671.0
726,4.17,726,475.0
727,7.42,727,331.0
728,4.18,728,474.0
729,4.76,729,448.0
730,9.87,730,236.0
731,2.35,731,585.0
732,9.08,732,263.0
733,1.18,733,669.0
734,6.97,734,352.0
735,3.99,735,489.0
736,2.74,736,557.0
737,1.69,737,629.0
738,1.26,738,661.0
739,2.13,739,600.0
740,1.97,740,609.0
741,1.96,741,610.0
742,2.03,742,605.0
743,2.37,743,583.0
744,6.4,744,377.0
745,1.62,745,634.0
746,3.11,746,533.0
747,8.17,747,300.0
748,4.66,748,452.0
749,3.18,749,529.0
750,5.1,750,430.0
751,4.46,751,462.0
752,1.51,752,641.0
753,7.9,753,311.0
754,4.39,754,465.0
755,5.88,755,403.0
756,4.31,756,468.0
757,1.89,757,615.0
758,1.51,758,641.0
759,1.93,759,612.0
760,4.12,760,479.0
761,5.91,761,401.0
762,2.61,762,566.0
763,1.87,763,616.0
764,4.32,764,467.0
765,4.68,765,450.0
766,3.67,766,505.0
767,1.19,767,668.0
768,2.35,768,585.0
769,4.02,769,486.0
770,3.52,770,514.0
771,5.88,771,403.0
772,1.25,772,662.0
773,1.48,773,643.0
774,1.24,774,663.0
775,3.43,775,518.0
776,6.49,776,375.0
777,1.29,777,658.0
778,6.89,778,356.0
779,2.01,779,606.0
780,2.27,780,591.0
781,1.27,781,660.0
782,1.1,782,674.0
783,3.07,783,537.0
784,1.6,784,635.0
785,3.51,785,515.0
786,1.96,786,610.0
787,2.9,787,546.0
788,1.82,788,620.0
789,1.08,789,676.0
790,2.44,790,580.0
791,2.49,791,576.0
792,2.21,792,595.0
793,2.69,793,561.0
794,1.01,794,683.0
795,1.05,795,679.0
796,2.13,796,600.0
797,2.81,797,551.0
798,2.78,798,554.0
799,1.39,799,649.0
800,1.75,800,625.0
801,2.66,801,562.0
802,4.53,802,459.0
803,3.47,803,516.0
804,1.39,804,649.0
805,2.87,805,548.0
806,2.07,806,603.0
807,3.96,807,491.0
808,6.85,808,358.0
809,4.26,809,473.0
810,2.27,810,591.0
811,5.88,811,403.0
812,1.57,812,637.0
813,1.0,813,684.0
814,2.97,814,542.0
815,1.96,815,610.0
816,1.72,816,627.0
817,1.19,817,668.0
818,2.69,818,561.0
819,3.9,819,495.0
820,1.29,820,658.0
821,1.81,821,621.0
822,3.88,822,496.0
823,3.18,823,529.0
824,3.07,824,537.0
825,2.28,825,590.0
826,2.06,826,604.0
827,1.5,827,642.0
828,2.35,828,585.0
829,2.35,829,585.0
830,2.13,830,600.0
831,1.52,831,640.0
832,1.2,832,667.0
833,1.27,833,660.0
834,1.85,834,618.0
835,1.41,835,648.0
836,1.08,836,676.0
837,1.48,837,643.0
838,1.12,838,672.0
839,2.63,839,565.0
840,1.14,840,670.0
841,2.46,841,578.0
842,1.2,842,667.0
843,1.82,843,620.0
844,1.22,844,665.0
845,6.29,845,386.0
846,2.25,846,592.0
847,2.32,847,587.0
848,1.14,848,670.0
849,1.97,849,609.0
850,1.65,850,631.0
851,1.47,851,644.0
852,2.15,852,599.0
853,1.33,853,654.0
854,1.87,854,616.0
855,1.66,855,630.0
856,1.43,856,646.0
857,1.12,857,672.0
858,4.91,858,439.0
859,1.09,859,675.0
860,2.11,860,601.0
861,2.56,861,570.0
862,1.78,862,624.0
863,1.87,863,616.0
864,1.47,864,644.0
865,1.53,865,639.0
866,2.36,866,584.0
867,2.79,867,553.0
868,1.0,868,684.0
869,1.69,869,629.0
870,1.97,870,609.0
871,1.08,871,676.0
872,1.0,872,684.0
873,2.2,873,596.0
874,4.54,874,458.0
875,1.84,875,619.0
876,1.63,876,633.0
877,1.11,877,673.0
878,1.31,878,656.0
879,1.23,879,664.0
880,1.09,880,675.0
881,3.55,881,511.0
882,1.2,882,667.0
883,2.5,883,575.0
884,1.38,884,650.0
885,1.32,885,655.0
886,2.36,886,584.0
887,2.01,887,606.0
888,1.43,888,646.0
889,1.34,889,653.0
890,1.74,890,626.0
891,1.42,891,647.0
892,1.94,892,611.0
893,1.69,893,629.0
894,1.11,894,673.0
895,1.06,895,678.0
896,3.23,896,528.0
897,1.02,897,682.0
898,1.12,898,672.0
899,1.13,899,671.0
900,1.03,900,681.0
901,1.3,901,657.0
902,1.13,902,671.0
903,1.19,903,668.0
904,1.03,904,681.0
905,2.01,905,606.0
906,4.77,906,447.0
907,1.72,907,627.0
908,1.06,908,678.0
909,4.16,909,476.0
910,3.96,910,491.0
911,7.14,911,345.0
912,1.04,912,680.0
913,2.91,913,545.0
914,1.22,914,665.0
915,1.89,915,615.0
916,5.15,916,426.0
917,4.3,917,469.0
918,1.82,918,620.0
919,2.27,919,591.0
920,2.17,920,598.0
921,1.8,921,622.0
922,2.29,922,589.0
923,1.27,923,660.0
924,1.02,924,682.0
925,2.45,925,579.0
926,1.02,926,682.0
927,1.04,927,680.0
928,1.07,928,677.0
929,1.03,929,681.0
930,1.03,930,681.0
931,1.08,931,676.0
932,2.22,932,594.0
933,1.01,933,683.0
934,1.0,934,684.0
935,1.01,935,683.0
936,1.01,936,683.0
937,1.02,937,682.0
938,2.65,938,563.0
939,1.02,939,682.0
940,1.46,940,645.0
941,1.03,941,681.0
942,1.03,942,681.0
943,3.61,943,509.0
944,1.11,944,673.0
945,1.04,945,680.0
946,1.01,946,683.0
947,1.0,947,684.0
948,1.19,948,668.0
949,1.0,949,684.0
950,1.0,950,684.0
951,1.11,951,673.0
952,1.48,952,643.0
953,1.04,953,680.0
954,1.05,954,679.0
955,1.84,955,619.0
956,1.28,956,659.0
957,1.01,957,683.0
958,1.07,958,677.0
959,1.0,959,684.0
960,1.03,960,681.0
961,1.04,961,680.0
962,1.02,962,682.0
