LGC Scores,Local Gravity Model Centrality,HVGc Index,H Values,Subgraph centrality,Density Centrality,MCGM Values,Gravity Model Centrality,GGC Values,Laplacian Centrality,Local-Global Centrality,EIGSM Values,DIL Centrality,MDD Value,Degree Centrality,Extended Coreness,Extended Degree,Improved Gravity Index Values,Gravity Index Centrality,Societal Capital Scores,CLC Values,Semi local centrality,Centrality Values,Coreness Centrality,Constraint Coefficients,Average Spreading Ability
0.001421717770862531,0.007157588256702657,0.0017225225699727103,5.142086875341117e-06,0.0005646206096723055,0.011746729058966622,0.005056900507356235,0.022901445522987913,0.005783665618472096,0.03300624442462088,0.04899001261915007,0.026075515632009032,0.005452978522454629,0.10843373493975905,0.08333336691666546,0.046268005237887384,0.063913470993117,0.03114873035066505,0.03708509028003028,0.06313645621181262,0.015869751868796897,0.019408661513924674,0.02664695256200961,0.06565656565656566,0.6880159260118635,0.03167667941015839
1.8373599194660934e-06,0.0,1.2499531728914993e-06,0.0,4.6577401649701736e-07,0.0,2.74805404428245e-05,0.0,0.00014967454127468743,0.0,0.0,0.0,0.0,0.0,0.0,0.0013094718463553035,0.0,0.00014510278113663843,0.00032435939020434646,0.0,0.00016875980863650258,0.00014722119985277878,0.0010821230621877547,0.0,0.007273856301412973,0.0
0.0001636532207338404,0.0009705204415868009,0.00016567682188330899,1.0977852822987488e-06,7.022336767337701e-05,0.002387546556446749,0.0011523851585063351,0.0074805022718042995,0.002676864377196861,0.008028545941123996,0.016918642359540693,0.009493811471565252,0.0012350361189795798,0.040160642570281124,0.027777803898147213,0.01134875600174596,0.016715830875122906,0.008029020556227328,0.009838901502865174,0.016293279022403257,0.006778518980232854,0.005913384860753282,0.01036260270911878,0.025252525252525252,0.5309915435210776,0.016657564172583288
8.31654617811048e-05,0.001152493024384326,9.248123606998773e-05,6.274832372596269e-07,7.81346783897805e-05,0.004106580077856788,0.0009067313743645226,0.011678157214107806,0.002868615571805374,0.008920606601248885,0.029965230868936266,0.010039656721900261,0.0032934296507768843,0.056224899598393566,0.05555556301851825,0.006983849847228284,0.01573254670599803,0.004546553808948004,0.007244026381230404,0.014256619144602849,0.0034877027118210536,0.0030425714636240953,0.008178910413735575,0.025252525252525252,0.7055641062767776,0.025395958492626984
0.0007559240543087131,0.0033361640179546278,0.0006848948131771835,7.5776101476732605e-06,0.00019097181427493715,0.0075446471206768685,0.002842938235629707,0.017874363142466952,0.007562643482427979,0.019625334522747548,0.03641359252993829,0.020364103658757376,0.004833741361849242,0.06827309236947791,0.05555556301851825,0.026625927542557836,0.03933136676499509,0.01683192261185006,0.01870472483511731,0.038696537678207736,0.016707221055013755,0.014574898785425103,0.020331335376803063,0.03535353535353536,0.7055641062767776,0.033315128345166575
2.87425761045161e-05,0.00048526022079340043,2.9662412578047e-05,5.600623147190536e-07,3.6527258523660796e-05,0.0016235316585758845,0.00046289555482658973,0.007395007237570099,0.0013067218234044072,0.0044603033006244425,0.01744903511742485,0.006344184691826016,0.0010703646366136406,0.040160642570281124,0.027777803898147213,0.004364906154517678,0.008849557522123895,0.0028053204353083437,0.004649151259595632,0.008146639511201629,0.002278257416592785,0.001987486198012514,0.004029282319317517,0.015151515151515152,0.5309915435210776,0.011196067722555977
0.019362098831333694,0.06102147276477011,0.021561203969444685,0.0004718927101534471,0.004156749829096036,0.101518479606817,0.03132122425039729,0.13100040589236553,0.07534628591265231,0.14183764495985726,0.21553895067537687,0.13102749389065785,0.11032644624383245,0.3092369477911646,0.30555557421296226,0.13443910955914448,0.19370698131760075,0.11908101571946794,0.13698778246296897,0.1894093686354379,0.08774970546491231,0.0864433811802233,0.1354292499041195,0.22222222222222224,0.9312529387697907,0.10841070453304208
0.007324485766399997,0.019531723886934367,0.008426533638215146,0.00021734302736209086,0.001802392596622328,0.033903161116431206,0.01545902359563725,0.058190421109631456,0.02904656446905662,0.06422836752899197,0.09933535265873555,0.07330216585614652,0.026237656215995053,0.17670682730923695,0.13888888515740755,0.09384548232213007,0.11701081612586035,0.09083434099153566,0.1010920099470213,0.1160896130346232,0.059759888881791595,0.059600049073733286,0.0681708879066724,0.11616161616161616,0.8559688260356578,0.08246859639541235
0.013982878711143008,0.05459177483925755,0.016880075009050685,9.695635962666257e-05,0.0033053242677685735,0.08566517047239477,0.02548838207866801,0.10167251988251026,0.0579633343133481,0.12934879571810884,0.17825941192087086,0.09951004557490911,0.0882081636898218,0.29317269076305225,0.27777777031481504,0.1204714098646879,0.18682399213372664,0.10553808948004836,0.1162287814898908,0.18329938900203663,0.06691624059737147,0.06754999386578335,0.10338517694507325,0.18181818181818182,0.907160240881604,0.08328782086291645
0.006316587027321713,0.028023777750818876,0.008202166351755096,3.9478099197912204e-05,0.0021186118814529157,0.04383535479115364,0.014389836733427887,0.06223198019955129,0.023940501495756106,0.08117752007136485,0.11873654349430302,0.06573191923872633,0.02032480747440618,0.2208835341365462,0.1944444481759258,0.08511567001309471,0.13077679449360863,0.07438935912938331,0.0781706130392475,0.12830957230142565,0.041237863490697066,0.04794503741872163,0.07491626026964313,0.12121212121212122,0.8214371316315775,0.06444565811032224
0.004314505654610462,0.021715394880504668,0.005656992306684749,2.480475761332884e-05,0.0014172061577291584,0.040015280301799315,0.010684670735947832,0.05564863706241612,0.024240937148480225,0.0695807314897413,0.112618052126305,0.059583295294885194,0.027284586834156212,0.2208835341365462,0.1944444481759258,0.06154517677869926,0.10521140609636184,0.045078597339782346,0.04973510649799979,0.10183299389002036,0.034966668615842446,0.036510857563489145,0.06336596268951364,0.11111111111111112,0.8584397690288106,0.05707263790278536
0.013179311486829534,0.050588378017711995,0.01633567106149552,0.00015615526777515814,0.0032238490209325786,0.08251360901687657,0.02448727965678361,0.10611574194946677,0.054924265435275836,0.1239964317573595,0.1856295739707134,0.10454066519115011,0.05741591736889474,0.3052208835341365,0.27777777031481504,0.11828895678742907,0.1750245821042281,0.09934703748488512,0.11449886474213429,0.1710794297352342,0.06493970569245679,0.06799165746534168,0.10616677020604888,0.18686868686868688,0.8989368707966019,0.07755324959038778
0.0018129330027073,0.007400218367099356,0.002174199265245529,8.270911005047189e-06,0.0005264677507512171,0.013656766303643784,0.005500122202842935,0.026436711491773124,0.010547275172745367,0.03389830508474577,0.05254225187322953,0.03163175774757936,0.007413745389914603,0.10843373493975905,0.08333336691666546,0.04146660846791794,0.06588003933136675,0.03709794437726723,0.03481457454859985,0.06517311608961303,0.022746047404799005,0.02348178137651822,0.03485608942047319,0.05050505050505051,0.7640959220409103,0.03167667941015839
0.006347380609847958,0.028023777750818876,0.008389738547317659,4.011424026827369e-05,0.001643610742530718,0.046891414377834714,0.013072748609784489,0.06629731837416294,0.03305071453713568,0.08117752007136485,0.12354436367759339,0.06732764887678214,0.042483143736738824,0.2208835341365462,0.1944444481759258,0.07682234831951112,0.13077679449360863,0.05726723095525998,0.057195372472699756,0.12830957230142565,0.044049604920630994,0.044362654888970676,0.06753839383664327,0.10606060606060606,0.8744590214943155,0.06772255598033863
0.001438239767037575,0.006672328035909256,0.00192901634267649,4.0453622392628235e-06,0.000503392957132222,0.012128736510303243,0.0048320388088306096,0.021782640771779126,0.008992331084936493,0.031222123104371096,0.04695834997627305,0.027566946403563598,0.007258875778129134,0.10843373493975905,0.08333336691666546,0.03753819292885203,0.0599803343166175,0.0324546553808948,0.030922261866147695,0.05906313645621181,0.01953187529358933,0.020169304379830697,0.03023747259731476,0.05050505050505051,0.755421105214654,0.029765155652648825
0.00598576254011676,0.021533422297707144,0.007022288299193496,8.727228141897378e-05,0.001336167583907812,0.0376277337369484,0.012465143065089645,0.06267317009600397,0.0244360440450615,0.06779661016949153,0.11201466224527423,0.06972951878651859,0.021150462342415632,0.20481927710843373,0.16666668905555476,0.07551287647315581,0.11406096361848574,0.058137847642079805,0.06141204454535626,0.11201629327902239,0.043194921038551236,0.04787142681879524,0.07102379648039538,0.11111111111111112,0.8117971952820884,0.07072637902785364
0.0009783015769647138,0.004064054349144728,0.0012551815368195916,4.801759213658261e-06,0.00034963552211056544,0.007258141533374997,0.002971727683782038,0.017048397579106127,0.004278455511566955,0.0231935771632471,0.03473346143718359,0.024471935060910287,0.003092023760452825,0.08032128514056225,0.05555556301851825,0.03142732431252728,0.0471976401179941,0.01857315598548972,0.01805600605470862,0.04684317718940936,0.014741149457933648,0.018034596981965405,0.028401924996855413,0.04040404040404041,0.64973189493265,0.01966138722009831
0.0006722458409221759,0.0033361640179546278,0.0007730892500153385,3.1625428130400854e-06,0.000278722852968526,0.006398624772669977,0.003254234785219734,0.015565186876974568,0.003267618344298978,0.019625334522747548,0.03381423859959917,0.019125138406083906,0.0027462136471385424,0.08032128514056225,0.05555556301851825,0.02968136185072021,0.03933136676499509,0.02273276904474002,0.027678667964104228,0.038696537678207736,0.010932116321973351,0.013397129186602873,0.02093668585202731,0.04545454545454546,0.6198942371193985,0.014199890770071
0.008226643729958,0.02207934004609972,0.011431209116107607,0.00023101783219559342,0.002440518762964531,0.031611116420417425,0.015431435345461991,0.055535584708808,0.020663889197226,0.0704727921498662,0.09464421975460797,0.0797810115018426,0.017859466748741434,0.1887550200803213,0.13888888515740755,0.1069402007856831,0.13077679449360863,0.09334945586457073,0.09676721807763002,0.13034623217922603,0.053859315157508164,0.06566065513433936,0.0828318511800619,0.12626262626262627,0.80764066900749,0.08874931731294375
0.0040664620654825385,0.02220065510129807,0.004570108472453909,3.5083603466717626e-05,0.001383880406147291,0.040015280301799315,0.01149365117650265,0.06250627864216757,0.02090511985420027,0.0704727921498662,0.12353870233598233,0.05619806889810272,0.020909484377227085,0.2208835341365462,0.1944444481759258,0.0663465735486687,0.10717797443461159,0.05717049576783555,0.06606119580495189,0.10386965376782076,0.029953917602854672,0.03361550729971782,0.05273490195305725,0.11111111111111112,0.8199049735414735,0.03468050245767341
0.002342135388813988,0.00934125925027296,0.003088437176644653,2.2692460110132678e-05,0.0008898717762665385,0.014038773754980406,0.007139583600727777,0.02946256994123131,0.003034082693853062,0.04103479036574487,0.056313070934487175,0.040194391924912753,0.0023289252527917744,0.12048192771084337,0.08333336691666546,0.056307289393278045,0.08161258603736479,0.052914147521160824,0.055249216131473676,0.08146639511201628,0.014549864023190522,0.02949331370384002,0.041661202147368306,0.07575757575757576,0.634250439780668,0.03058438012015293
0.005673169221104959,0.012495450685430062,0.006019888673313082,0.0001407905164078575,0.0010415126923938977,0.019768885489011893,0.0117225727236482,0.04185947773487579,0.01372511704232288,0.052631578947368425,0.06775533078826484,0.05681890226265785,0.008505105879159874,0.12048192771084337,0.08333336691666546,0.08380619816673941,0.10717797443461159,0.08696493349455864,0.08682019677803006,0.10794297352342158,0.04281513443026646,0.052214452214452214,0.06137044526455729,0.08080808080808081,0.744322941906095,0.05324959038776624
0.0049682497084366185,0.013829916292611913,0.006458344006870006,0.00016930492939857945,0.00184545298837983,0.020532900391685135,0.011231562146624196,0.042222774248841966,0.009443592183180888,0.05173951828724354,0.07485138827027292,0.0644869730303313,0.009604403011854522,0.14859437751004018,0.11111112603703649,0.08162374508948057,0.09832841691248768,0.074776299879081,0.0768731754784301,0.09775967413441954,0.03604983027122879,0.05199362041467304,0.06577544945136392,0.10606060606060606,0.7210499983650058,0.09257236482796288
0.008004479853804264,0.038578187553075335,0.006992065574991178,9.311134441417365e-05,0.0020815196498935535,0.06780632222445826,0.016377203555886767,0.10130623055221595,0.03790563247409613,0.1079393398751115,0.18618068976218555,0.08714818304997848,0.05541651141830388,0.28112449799196787,0.27777777031481504,0.07682234831951112,0.13962635201573254,0.053929866989117295,0.06270948210617364,0.13441955193482685,0.04369149106575728,0.04411728622254938,0.08246981120508326,0.15656565656565657,0.8719910364586603,0.052976515565264885
0.001922263039465608,0.007885478587892757,0.002222770131408856,1.5873524448506533e-05,0.000591007401892889,0.013656766303643784,0.005696953279991154,0.028802908952233433,0.005351561321309331,0.03568242640499554,0.055279015689077365,0.03773137209800375,0.0044308617248586465,0.12048192771084337,0.08333336691666546,0.044085552160628545,0.06981317600786627,0.037533252720677146,0.03740944967023462,0.06924643584521384,0.017233018289709905,0.024929456508403877,0.037945705308254585,0.060606060606060615,0.6750704155975009,0.05270344074276353
0.0005961591999160683,0.002062355938371952,0.0005612528359165581,2.054734835061219e-06,0.00022844176956003144,0.0035335689044536404,0.0020429248652691057,0.009209026446835113,0.0005724303434204926,0.016057091882247992,0.018458469087381774,0.017086683284760557,0.0004940144475918318,0.040160642570281124,0.027777803898147213,0.024443474465298997,0.0344149459193707,0.01567110036275695,0.015028651746134717,0.03462321792260692,0.005375742898256764,0.013127223653539445,0.020357354831692855,0.030303030303030307,0.40105585193664717,0.018296013107591484
0.003172892691315529,0.018136600752153342,0.0040363861613635366,1.9740097912080967e-05,0.0012945686599595582,0.02960557730690314,0.008507498292927082,0.04842593370860233,0.014535977796245655,0.06066012488849242,0.09918173884964322,0.05056438658519457,0.01846009542747652,0.19277108433734938,0.16666668905555476,0.056307289393278045,0.09832841691248768,0.03912938331318017,0.043247918693912854,0.09572301425661914,0.026188656016291393,0.030474788369525215,0.050718109842959075,0.10101010101010101,0.7795622815542759,0.0685417804478427
0.004141437744676876,0.02365643576367827,0.0057112183367050975,2.392611499547813e-05,0.001619306382286508,0.038487250496452824,0.010146438388865189,0.05685315626986758,0.02030860808792017,0.07314897413024085,0.11528816985745013,0.05757937331968263,0.026880784666187943,0.2208835341365462,0.1944444481759258,0.0624181580096028,0.11307767944936084,0.043047158403869405,0.04681587198616067,0.10997963340122198,0.030238683185214252,0.033934486566065514,0.05965167729091524,0.11111111111111112,0.8230986657968261,0.04096122337520481
0.0066057362034851325,0.017348052893364066,0.006503032788747864,0.00016694896281484517,0.0010887889034910348,0.0310381052434125,0.012362754447201882,0.06437376326349213,0.026703799745539377,0.058876003568242644,0.10572803720456814,0.06924497124741685,0.021075766616918075,0.1646586345381526,0.13888888515740755,0.07202095154954168,0.10521140609636184,0.06524788391777508,0.06206076332576495,0.10386965376782076,0.04700060534143358,0.05012881854987118,0.07593187328758463,0.09595959595959597,0.7883218641830794,0.06826870562534135
0.008381865035402508,0.01534635448259129,0.006367616668545116,0.0003110779248670639,0.0014137598419066125,0.02626301212571662,0.013435670688406197,0.061504415617103965,0.020630427113657607,0.05619982158786798,0.09411057295041403,0.07032767871634878,0.015541224031759431,0.13654618473895583,0.11111112603703649,0.08686163247490178,0.10816125860373646,0.07830713422007254,0.07211590442209968,0.10794297352342158,0.05227624028685342,0.06163660900503006,0.07039828150275075,0.08585858585858586,0.6845576882411655,0.08137629710540689
0.021539498523802374,0.043552104816207686,0.024050020897399733,0.0013340982386417866,0.008333719668255036,0.057587622955230386,0.030504274680657913,0.10752460508240515,0.02610302354094975,0.10972346119536129,0.1590178857098548,0.14396153021950747,0.02224648349240324,0.24497991967871485,0.1944444481759258,0.17415975556525534,0.19370698131760075,0.17460701330108827,0.17947886257973833,0.19348268839103866,0.08439006303994526,0.12594773647405227,0.1334327544490837,0.19191919191919193,0.7771219990894037,0.17422173675587113
0.042527760585564615,0.07861215576853087,0.049022967492878856,0.0024855996774473944,0.01193983037214124,0.10877662114619496,0.048691551333677426,0.16740431786307527,0.09264525888556818,0.16146297948260482,0.23218077441199367,0.19928136880384686,0.0802712316372057,0.3172690763052209,0.27777777031481504,0.21999127018769096,0.2576204523107178,0.2343409915356711,0.2281327711103903,0.2566191446028513,0.15474331821554838,0.17104649736228686,0.20068063956036053,0.23737373737373738,0.9107079725781294,0.25150191152375756
0.0016666990934580102,0.007157588256702657,0.001513189606729827,1.4828779699294277e-05,0.0005403311875755521,0.012510743961639866,0.005252101727600328,0.026155378565068273,0.004698020222649186,0.03300624442462088,0.0524886687567699,0.03306805423492311,0.003561247006918988,0.10843373493975905,0.08333336691666546,0.04146660846791794,0.063913470993117,0.03419588875453446,0.0351389339388042,0.06313645621181262,0.01585118531686159,0.022941970310391364,0.03374745497408824,0.05555555555555556,0.6030729089210458,0.05871108683779356
0.001974022465413979,0.009583889360669659,0.001792596840305073,1.7453706431583085e-05,0.0006458514920690793,0.017190335210498616,0.006117428879295934,0.033491192006758395,0.007166939445877381,0.039250669045495096,0.06823518499922461,0.03615822386407617,0.006022271360884229,0.12449799196787148,0.11111112603703649,0.04364906154517678,0.07079646017699115,0.034921402660217656,0.03708509028003028,0.06924643584521384,0.018185922765554738,0.02377622377622378,0.035559801708189676,0.06565656565656566,0.6459136714301588,0.036318951392681605
0.016418562781748105,0.040822516074244815,0.018385818242457747,0.0006915379400245779,0.004171327594453716,0.06742431477312164,0.02587611707729377,0.10602458132507046,0.054502637230600524,0.10437109723461195,0.16709719824732008,0.11996739899069217,0.05036510471209026,0.24899598393574296,0.222222252074073,0.1313836752509821,0.16715830875122908,0.11946795646916565,0.1317980322196994,0.164969450101833,0.08991034022005547,0.09270028217396639,0.1189119106744475,0.17676767676767677,0.8896875670905271,0.1103222282905516
0.00032636639685772146,0.001213150551983501,0.0002821133995865163,9.573697002187904e-06,0.0001055718408660986,0.002769554006582776,0.001554899079070501,0.01167760643016731,0.003611774261133431,0.009812667261373774,0.021988569299564262,0.015187833677069133,0.0011801456248575998,0.040160642570281124,0.027777803898147213,0.01658664338716718,0.02064896755162242,0.011124546553808947,0.012433776624499945,0.02036659877800407,0.012066326317509935,0.010526315789473686,0.015669203868026532,0.025252525252525252,0.5309915435210776,0.05925723648279629
0.04000020851898621,0.09583889360669658,0.04134548555545593,0.0020017602182596057,0.012772541083879378,0.13456212393132772,0.04907088453143166,0.1776711623068772,0.09749071637184407,0.19179304192685104,0.2675554552361992,0.1966249036153375,0.0876483171239511,0.3775100401606426,0.36111113723148053,0.20820602357049323,0.25663716814159293,0.19443772672309553,0.21894258838793382,0.2525458248472505,0.14081514286825686,0.15141700404858302,0.19401811834483645,0.297979797979798,0.9095375337253635,0.18787547788093942
0.039291728231280146,0.09414048283391968,0.03691772092739774,0.002331210846064863,0.013332423313414598,0.12653996747727056,0.04767431605220139,0.19603908285552674,0.08936899027119102,0.19000892060660124,0.2888178446929266,0.20197891996460407,0.074600655381204,0.3775100401606426,0.36111113723148053,0.21300742034046266,0.25270403146509335,0.18863361547763,0.20867120769812952,0.2484725050916497,0.13712331273591738,0.15072997178260336,0.18523975375746135,0.2878787878787879,0.8977390048485564,0.1553795740032769
0.004014531722332358,0.012313478102632537,0.0048840602260007545,0.0001777275621455341,0.0018604899133210341,0.017667844518666417,0.009625096948560919,0.041583686686585374,0.008092193580401435,0.04727921498661909,0.07516527650648716,0.06318604597492829,0.005645772956462219,0.14859437751004018,0.11111112603703649,0.07507638585770406,0.08849557522123892,0.06278113663845222,0.06735863336576928,0.0875763747454175,0.033934431639043916,0.04895104895104895,0.063092036888559,0.10101010101010101,0.7116559621337617,0.06444565811032224
0.0011191943236574162,0.003882081766347203,0.0012162275020124796,2.6080953456384653e-05,0.00033478181840323974,0.0075446471206768685,0.004155112567969063,0.020616652072437652,0.004485845315529098,0.02230151650312221,0.03902384412311339,0.028772064882087396,0.00331538584822807,0.08032128514056225,0.05555556301851825,0.03404626800523789,0.04523107177974434,0.03027811366384522,0.03254405881716942,0.04480651731160896,0.01730065849514797,0.021150779045515888,0.029047563621244783,0.05050505050505051,0.6270567416135902,0.02676133260513381
0.014883897226688939,0.031905859517166076,0.013340116657435359,0.0007442260261274579,0.0030452193895018254,0.057587622955230386,0.02365529190044883,0.0966596780517165,0.04883070057925356,0.08831400535236396,0.14994298043478443,0.10464887342010058,0.02932387424999177,0.2208835341365462,0.1944444481759258,0.11305106940200785,0.14650934119960668,0.1196614268440145,0.11968861498540383,0.14460285132382888,0.08187935921000608,0.08543736964789597,0.10632371837068705,0.12626262626262627,0.8490678986249602,0.12834516657564174
0.011128561440902658,0.01837923086255004,0.011718930784913534,0.0004983975685492738,0.0031013769305095994,0.03008308661507094,0.017427701068944982,0.057137692213565315,0.02280563157045425,0.06512042818911686,0.08802187000860677,0.09422767044034458,0.012631086860877211,0.14859437751004018,0.11111112603703649,0.10999563509384547,0.127826941986234,0.11482466747279321,0.11449886474213429,0.12830957230142565,0.07498826894316898,0.08838179364495155,0.09990649509889966,0.10606060606060606,0.7841702514278224,0.17012561441835064
0.11694291681656342,0.1854907193982773,0.0843514410702156,0.00633508364734705,0.015881353382304425,0.29175818927991337,0.10429112253352939,0.33312961408887887,0.29697614108679,0.30151650312221234,0.419954197907944,0.30406470734262775,0.3172473916910337,0.5020080321285141,0.4722222184907408,0.306416412047141,0.3805309734513274,0.3465538089480048,0.36112012109417235,0.37678207739307534,0.26137257859559154,0.2498834498834499,0.3030650340538537,0.3636363636363637,0.9607570072701201,0.23129437465865646
0.03330667784617093,0.0666019653038942,0.034529059764140176,0.001799365420738598,0.010460034592336102,0.09024925986442235,0.04083518441727921,0.1323558041096466,0.06011070561546588,0.14451382694023193,0.1922844378617026,0.16043835906386103,0.04259974243460062,0.30120481927710846,0.250000011194444,0.19947621126145787,0.23893805309734512,0.20652962515114873,0.20867120769812952,0.2382892057026476,0.12131346279404533,0.1477855477855478,0.15962441024188312,0.22222222222222224,0.8573453121855419,0.14172583287820864
0.0015701308744349085,0.004246026931942254,0.0012137429829971187,5.380698564482302e-05,0.0005450326209244482,0.0075446471206768685,0.004719077935576411,0.021473156955800914,0.0023933214082440604,0.02408563782337199,0.03944691406386888,0.03253122418051053,0.0018913695995633056,0.08032128514056225,0.05555556301851825,0.04015713662156264,0.049164208456243856,0.0343409915356711,0.03611201210941724,0.04887983706720977,0.014808506000634707,0.025371120107962216,0.030787952261266523,0.05050505050505051,0.5126172206007172,0.029219006007646098
