Extended Degree,Extended Improved Gravity Index Values,EIGSM Values,PE Values,Isolating Centrality,Local Gravity Model Centrality,Degree Centrality,HCC Value,Second order centrality,Gravity Model Centrality,Semi local centrality,Node H-Index,GGC Values,CLC Values,Volume Centrality,PageRank Centrality,Coreness Centrality,Subgraph centrality,Gravity Index Centrality,H-GSM_1,Leverage Centrality,Betweenness Centrality,Clustering Coefficient,Laplacian Centrality,I-GSM Values,Average Spreading Ability
0.08452722063037249,0.05872221459506009,0.05503091948426099,0.06670777410483424,0.0,0.005524861878453039,0.02777778833333313,0.2764771577130157,0.7444564802999791,0.018202198662798708,0.06473935806965628,0.09090909090909091,0.010280833539395297,0.06774564420519338,0.201010101010101,0.027359042277612586,0.05813953488372093,0.004242896821892664,0.05757242390905757,0.3976757889543477,0.10454606480309259,0.005898377630059383,0.0,0.03236245954692556,0.29356036910130756,0.13965936739659368
0.39541547277936967,0.22834891354542391,0.3379556608313706,0.31307841703807526,0.22972972972972974,0.18765479138883598,0.4444444444444444,0.6977850391593741,0.9142707854786102,0.28958429894842025,0.28905076257682677,0.36363636363636365,0.24769257673453238,0.29586795376339775,0.505050505050505,0.45968525251112446,0.37209302325581395,0.062015284895177984,0.3138980564723139,0.6529084250441068,0.8771969069971255,0.3168149160523693,0.022058824,0.2869471413160733,0.5611381271454225,0.38734793187347927
0.05587392550143266,0.037018084694781773,0.04368383385756212,0.043673374841832396,0.0,0.0036197370927795775,0.02777778833333313,0.23692428588856662,0.7100783737767624,0.015189192866502998,0.04183928977919417,0.09090909090909091,0.006432337314770098,0.04378217090335634,0.12424242424242424,0.02992799053261727,0.046511627906976744,0.002523465419931129,0.037037037037037035,0.35467709803232655,0.22325374786205232,0.0011560059131486215,0.0,0.02157497303128371,0.2403110778113236,0.023357664233576637
0.053008595988538694,0.031601412827777293,0.03526430611736236,0.03700662617483673,0.0,0.0034292246142122312,0.02777778833333313,0.22500155094510726,0.5974812403884222,0.015049114490322636,0.03437286592305941,0.09090909090909091,0.006412422499382932,0.03596903050275739,0.1202020202020202,0.040126150500973776,0.03488372093023256,0.001956619450228154,0.016134946828016136,0.3526284372706872,0.26124020669163006,0.03377056053685983,0.0,0.020496224379719524,0.2378354522275723,0.06763990267639902
0.5888252148997135,0.6123584988080826,0.5131559125917429,0.5209180880134344,0.060810810810810814,0.3118689274147457,0.4722222327777776,0.7968585195099563,0.9719538473894677,0.39900356511436397,0.5527885272023674,0.6363636363636364,0.3493847477904122,0.5418414854449245,0.7878787878787878,0.38855483507948885,0.6395348837209303,0.25222181382433717,0.6611661166116611,0.7549452910850418,0.7583904855462914,0.36303950236135785,0.065359477,0.3775620280474649,0.7470310553469368,0.6150851581508515
0.02578796561604585,0.016462189383822372,0.033516911107764676,0.01973620900558545,0.005067567567567568,0.0020956372642408076,0.05555555555555555,0.0711331252249242,0.6496009089036594,0.01603414875190432,0.012519918051445481,0.09090909090909091,0.003633755320570894,0.013101302501004346,0.048484848484848485,0.06422126831233765,0.05813953488372093,0.0014437884772835177,0.025302530253025302,0.2585684933575458,0.6252771020515431,0.012025898625786145,0.0,0.01186623516720604,0.15165801685373828,0.032603406326034055
0.015759312320916905,0.013429352370730003,0.028504699137991522,0.021373882249117872,0.0,0.0009525623928367307,0.02777778833333313,0.06307778203824305,0.6437836712573495,0.011355616121213538,0.014340997040746642,0.09090909090909091,0.002279226014628844,0.015006946501150432,0.047474747474747475,0.030464556822742246,0.03488372093023256,0.0008176837968744963,0.0187018701870187,0.2854573963009785,0.4258481941934045,0.004463361244488097,0.0,0.006472491909385113,0.17255971639614176,0.06861313868613139
0.13753581661891118,0.09592751145114387,0.09681009427331062,0.09058722379404728,0.008445945945945946,0.020765860163840733,0.11111111111111112,0.416809711771787,0.8057616219500662,0.051992997397745884,0.10339175961757342,0.1818181818181818,0.021621692934544714,0.08852907050870415,0.2585858585858586,0.10335897683487481,0.13953488372093023,0.017527784656530796,0.14228089475614228,0.4087570223785126,0.5304137836563733,0.030964072192799594,0.2,0.060409924487594385,0.32399627425713534,0.21703163017031632
0.0028653295128939823,0.0017223518839783833,0.006759717362464243,0.0027853009731326553,0.0,9.525623928367306e-05,0.0,0.011922734943459374,0.44726294898933927,0.0020922072783633667,0.0019121329387662193,0.0,0.00022758784700946182,0.002000926200153391,0.00606060606060606,0.00836890712873517,0.011627906976744186,4.4054886487976744e-05,0.002933626696002934,0.15176018203019126,0.2549091303149999,0.0,0.0,0.0010787486515641855,0.07385465607023356,0.007785888077858877
0.12034383954154726,0.1286022740037193,0.08651782124951585,0.09672821838790759,0.0,0.011526004953324443,0.05555555555555555,0.3953012221990894,0.7810420002959587,0.03501103719420792,0.1267470976553608,0.09090909090909091,0.02289375190652745,0.13263282241016766,0.3454545454545454,0.04662814313609939,0.10465116279069767,0.017266930217941897,0.10451045104510451,0.4466891097225018,0.299678885384495,0.016272472841973508,0.0,0.04746494066882416,0.37553956405947486,0.22627737226277375
0.5257879656160459,0.5319321543127441,0.4703622281684386,0.45287085877759875,0.030405405405405407,0.27414745665841117,0.4722222327777776,0.7354765994650609,0.9626121526094517,0.3457467885207127,0.5106305486000455,0.6363636363636364,0.2573191920575728,0.4844154199300463,0.5898989898989899,0.364974982588703,0.627906976744186,0.3187064927387199,0.579024569123579,0.6710532169884713,0.7989231991104951,0.09943340253039519,0.098039216,0.3538295577130528,0.64022957804034,0.7722627737226277
0.6934097421203439,0.678207256343372,0.5888704702561581,0.5849873543093717,0.07094594594594594,0.42789102686225955,0.5555555555555555,0.8434947161240077,0.9771917111539826,0.5005723310696444,0.6686091509219212,0.7272727272727273,0.46658380820639106,0.6639372022842154,0.8393939393939394,0.4714979874754148,0.686046511627907,0.37286702410187894,0.7462412907957462,0.8040038100880824,0.7999789609339772,0.4629207352709532,0.052380952,0.47680690399136993,0.8102627906024817,0.5785888077858881
0.5787965616045846,0.5478327072126605,0.41075106267249106,0.45322695866341256,0.04391891891891892,0.23013907410935416,0.3333333333333333,0.8091845388892477,0.9517899339471492,0.29833670222464487,0.5687684953334851,0.6363636363636364,0.2512785819263857,0.5302883767235609,0.8565656565656565,0.2754341756733304,0.46511627906976744,0.2245921830594583,0.6376971030436377,0.7382428567214361,0.6145842317012095,0.2545873502920469,0.115384615,0.2955771305285868,0.7710401192641574,0.6301703163017032
0.03151862464183381,0.07021704129900279,0.03794584965309685,0.047800890233266925,0.0,0.0010478186321204038,0.0,0.1657911606636424,0.6062589137141803,0.008209205745388007,0.05545185522422035,0.0,0.003958593006141646,0.05802685980444834,0.19595959595959597,0.0013455540160828769,0.03488372093023256,0.0030300269454229976,0.0187018701870187,0.39993292352046644,0.05141024482687018,0.0,0.0,0.01186623516720604,0.289783939358764,0.1318734793187348
0.05873925501432665,0.09290715524880497,0.06265885452791958,0.07421437437411536,0.0,0.0038102495713469233,0.02777778833333313,0.30080863628578586,0.7442066585510818,0.020573627082767536,0.075301616207603,0.09090909090909091,0.011687161864593358,0.07879837940604069,0.2808080808080808,0.021962775272525693,0.06976744186046513,0.006015136441604764,0.06197286395306197,0.43524670134869964,0.15994298352595399,0.004536289797276166,0.0,0.022653721682847894,0.3354709698847101,0.1240875912408759
0.6361031518624642,0.5520262596258253,0.8162882052748544,0.860476269596682,1.0,0.5989712326157364,0.9999999999999999,0.8214278329931439,0.9743551939334831,0.7669876082807977,0.5394491236057364,0.5454545454545454,0.7483016271715043,0.5611174565880243,0.6898989898989899,1.0,0.7906976744186046,0.35252595824507843,0.7169050238357169,0.9025283875813899,1.0,0.6736260695335322,0.006006006,0.9385113268608414,0.7124556747189117,0.716301703163017
0.19054441260744986,0.16932715949228064,0.17068810960319541,0.16284634119297592,0.04054054054054054,0.044008382549056965,0.1944444549999998,0.4601472505903069,0.8434433671702296,0.10795915520865061,0.15806965627134076,0.2727272727272727,0.0785189682426871,0.16540989921268034,0.406060606060606,0.19193232194362364,0.19767441860465115,0.025508619649566362,0.19728639530619727,0.5187635207548336,0.7010686476659548,0.15407317783256608,0.0,0.09816612729234088,0.4315433421978299,0.20875912408759126
1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5912162162162162,1.0000000000000002,0.9444444444444444,1.0,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.8137280899157553,1.0,0.9999999999999999,1.0,1.0,0.9150030199861396,1.0,0.045378151,0.9999999999999999,0.9999999999999998,0.9999999999999999
0.03151862464183381,0.07021704129900279,0.03794584965309685,0.047800890233266925,0.0,0.0010478186321204038,0.0,0.1657911606636424,0.6062589137141803,0.008209205745388007,0.05545185522422035,0.0,0.003958593006141646,0.05802685980444834,0.19595959595959597,0.0013455540160828769,0.03488372093023256,0.0030300269454229976,0.0187018701870187,0.39993292352046644,0.05141024482687018,0.0,0.0,0.01186623516720604,0.289783939358764,0.10364963503649635
0.5401146131805158,0.4599428378867491,0.4575770023413302,0.4298179243270829,0.18243243243243246,0.28272051819394173,0.4722222327777776,0.7812338428478213,0.9359646701794965,0.3865699673224346,0.5233781015251536,0.4545454545454545,0.3479861914054766,0.5163784003751756,0.7818181818181817,0.43771234003019993,0.4767441860465116,0.2027820053510719,0.6024935826916025,0.7531201006498918,0.8244737595619651,0.3305122784358277,0.058823529,0.35922330097087374,0.7220966395608326,0.6720194647201946
0.512893982808023,0.44102192878449387,0.40126184745981464,0.40521514570245787,0.05067567567567568,0.22842446180224804,0.3888888888888889,0.7724546565775592,0.9594717634678306,0.3026205587217739,0.45668108354199866,0.5454545454545454,0.27435211382012314,0.46001434216259174,0.6686868686868687,0.3331598031456784,0.4883720930232558,0.14279779774454013,0.5658232489915658,0.7024060610198406,0.7138869475560992,0.46937258331689363,0.038095238,0.2988133764832794,0.672879106935361,0.45790754257907534
0.09455587392550144,0.10372801817206045,0.07966786946673267,0.08658000021683236,0.0,0.00895408649266527,0.05555555555555555,0.2983889312088574,0.7894417033997612,0.03193430367832899,0.0876849533348509,0.1818181818181818,0.009221721166299095,0.06566556193625513,0.2676767676767676,0.04550445283294875,0.10465116279069767,0.00903320347351507,0.11477814448111477,0.43355876976234714,0.22386250574288302,0.01631916186959353,0.333333333,0.037756202804746494,0.3392415239400066,0.15328467153284672
0.43839541547277944,0.40511463624677063,0.3500347322390155,0.3404688326560527,0.08783783783783784,0.16946084968565442,0.3333333333333333,0.6960891776787144,0.9317091866366627,0.2523191126640216,0.42485772820396084,0.5454545454545454,0.21592670413091192,0.42234786731805013,0.701010101010101,0.28399119859336613,0.3953488372093023,0.1466706894728494,0.5188852218555189,0.6639018172908211,0.7083315328226769,0.13729453262694313,0.051282051,0.24271844660194172,0.6440991074733753,0.4846715328467153
0.3280802292263611,0.2566429115235326,0.2983866431254641,0.28280014329338954,0.07094594594594594,0.1291674604686607,0.3611111216666664,0.5463363185161194,0.9150984472310928,0.21710567219722415,0.25481447757796494,0.36363636363636365,0.16321594615361068,0.2551680523604655,0.4444444444444444,0.34049323934815184,0.36046511627906974,0.06122220766442499,0.28089475614228093,0.5864243479812008,0.8052152666229514,0.19037584397033064,0.043956044,0.2146709816612729,0.5046057966822899,0.43503649635036495
0.30229226361031525,0.17651610648627736,0.3455349636119238,0.3341990878074529,0.37162162162162166,0.15031434558963613,0.5277777672222224,0.4517610073274206,0.9023764424166931,0.2858490616877344,0.18716139312542682,0.36363636363636365,0.22182282048856664,0.19482296652992626,0.3818181818181818,0.5781340414836382,0.36046511627906974,0.051243290480981925,0.2566923359002567,0.6133100564087146,0.9511430873547972,0.3530989769171395,0.005263158,0.30852211434735705,0.46383117196453555,0.34598540145985396
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.026763990267639905
0.14040114613180515,0.040337980355203876,0.10695858865813664,0.09366292969145258,0.060810810810810814,0.0332444275100019,0.2222222222222222,0.3459971457072996,0.792127971468463,0.08094373906759274,0.055633963123150464,0.09090909090909091,0.04585885817653267,0.05821742420446295,0.15252525252525254,0.26532128374270864,0.15116279069767444,0.009155143986766893,0.07297396406307297,0.39961213740913165,0.8392535931872707,0.11900379082222814,0.0,0.08737864077669902,0.27082516745155427,0.10802919708029196
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.032603406326034055
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.038929440389294405
0.14469914040114615,0.090098972829275,0.06406987758694954,0.0811848367245971,0.0,0.009525623928367309,0.02777778833333313,0.48182119020110714,0.7496611497148519,0.023416505702671158,0.11946278169815616,0.09090909090909091,0.016952021129357144,0.1250102464095833,0.32828282828282823,0.029227753238533327,0.06976744186046513,0.01053626472460909,0.0891089108910891,0.4572121996162573,0.056343551338572884,0.042645992002383164,0.0,0.05501618122977346,0.38571357874550827,0.2316301703163017
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.05158150851581509
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.05985401459854014
0.10458452722063039,0.06561162213097363,0.05899945172914009,0.07573003168018377,0.0,0.0068584492284244625,0.02777778833333313,0.3356875479944805,0.7445339324759993,0.020423773315295886,0.07338948326883679,0.09090909090909091,0.012538886621265313,0.0767974532058873,0.23636363636363636,0.030118351908056798,0.05813953488372093,0.004637712648643099,0.06050605060506051,0.43213252133715224,0.0817890258609299,0.021555971504115846,0.0,0.03991370010787486,0.3328225822364759,0.19367396593673963
0.07593123209169056,0.02604745204248468,0.047884003179911615,0.04140374084320043,0.013513513513513514,0.00895408649266527,0.08333334388888869,0.3153889107039032,0.6688766288368241,0.030012374207244723,0.037058957432278626,0.09090909090909091,0.013332660182572125,0.038779855402972865,0.10404040404040404,0.1093458324685161,0.06976744186046513,0.003312519311472537,0.042170883755042174,0.34452331156119925,0.6632635608811208,0.05117481984140597,0.0,0.03344120819848975,0.22370990227512383,0.07737226277372261
0.08022922636103152,0.025148833668235088,0.05463809975528418,0.04210821138987652,0.033783783783783786,0.011240236235473424,0.11111111111111112,0.31691932214646024,0.5912464061596642,0.037148745137475805,0.03755975415433644,0.0,0.015880533970156673,0.03930390750301304,0.09494949494949495,0.16174300957677473,0.06976744186046513,0.00404460986800555,0.019801980198019802,0.33816193815930967,0.7753236134882103,0.04505715475101365,0.0,0.038834951456310676,0.21864391880827955,0.044768856447688556
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.05985401459854014
0.05157593123209169,0.023002134218638844,0.02247775841496226,0.029256821011690075,0.0,0.0017146123071061156,0.0,0.30467602804256405,0.5889411220682305,0.006023046916250341,0.033189164580013655,0.0,0.0028608292187051847,0.03473036190266243,0.09494949494949495,0.007164824913408668,0.023255813953488372,0.0014306349248547582,0.013934726806013934,0.3238982479535701,0.024277059867200856,0.0,0.0,0.019417475728155338,0.21261280528511572,0.044282238442822384
