Leverage Centrality,Global Relative Change in Avg Clustering,Betweenness Centrality,Volume Centrality,Isolating Centrality,Closeness Centrality,Eccentricity Centrality,Constraint Coefficients,GSM,Clustering Coefficient,P Value,GIN Values,Second order centrality,PageRank Centrality,HCC Value,DIL Centrality,Centrality Values,Node H-Index,DNC Scores,K-Shell Value,Global Relative Change in Avg Degree,Degree Centrality,PE Values,I-GSM Values,MDD Value,Average Spreading Ability
0.5937045196614434,0.00847344353620935,0.03137338621892301,0.7759150877889098,0.0,0.7069108652559171,1.0,0.984459737394031,0.8629861940067436,0.023809524,0.9936170212765958,0.802166830139834,0.938126099835207,0.15606650833841976,0.8909850072372955,0.21651867577251238,0.32228612034042614,1.0,0.2654681384847677,1.0,0.28999990916494894,0.303921570741782,0.36306141182466256,0.7639037451068649,0.3009845288326301,0.8728110599078341
0.39795974982210014,0.005951384185083886,0.018949274000011285,0.6037099494097807,0.0,0.596976319965663,0.5555555599999997,0.9221599625357213,0.47792635694306856,0.0,0.8744680851063831,0.5274157075914051,0.8224602212554233,0.05917392749997835,0.5198016245914994,0.011210092728572965,0.09729464758992917,0.29268292682926833,0.06539462671986078,0.2631578947368421,0.059999854363637035,0.07843137170328719,0.10832683949832152,0.2335269810486038,0.09985935302391,0.2095238095238095
0.6247326661270415,0.009524086083522006,0.03694925766128443,0.8024997520087293,0.0,0.7214645138335902,1.0,0.9861375137003197,0.8745225855936378,0.021071115,0.9936170212765958,0.8205776243828687,0.94208972960545,0.17195483447802343,0.9003828515709513,0.24807852814888137,0.3421018102309833,1.0,0.2819144579308246,1.0,0.3099999106663547,0.32352940904628025,0.3854044650190443,0.7844243820746725,0.3206751054852321,0.8442396313364054
0.6561907805713412,0.012091148082015318,0.05705548361046588,0.8692590020831267,0.0,0.7636288678424794,1.0,0.9879620523673579,0.9020391785110713,0.01826484,0.9936170212765958,0.8577942560998931,0.9469567926313742,0.19182231622310242,0.9142627442380907,0.29353964541700234,0.3657021741032983,1.0,0.3031590224425119,1.0,0.3349998937755394,0.348039214629109,0.41131773009677225,0.8184854588316661,0.34528832630098455,0.7517665130568356
0.6618101502698499,0.008854020193064138,0.07248895737867857,0.8622160499950401,0.0,0.7554682073090151,1.0,0.987837134744268,0.8933485760767279,0.018645358,0.9936170212765958,0.852298173138582,0.9465545627421869,0.19901531847247506,0.9094915309610038,0.28446405534045277,0.3584503771630173,1.0,0.30347413483162927,1.0,0.3349998937755394,0.348039214629109,0.40378454324962265,0.8096381232983964,0.34528832630098455,0.6801843317972349
0.6943026712262029,0.004294024940530709,0.07188412554296308,0.9149885924015474,0.0,0.7985587539320829,1.0,0.9899553457649121,0.9247179296147019,0.015506329,0.9936170212765958,0.8921708539340781,0.952634392502289,0.21833731481665353,0.934070508449027,0.361209546483049,0.4034021175872723,1.0,0.33280676744058557,1.0,0.3699999151705721,0.3823529424450692,0.452817487452552,0.860449197739675,0.379746835443038,0.8384024577572965
0.7557302497731009,0.01737441718630553,0.1129863061625374,0.9841285586747346,0.0,0.871106743698784,1.0,0.9931350155837483,0.9648654482127281,0.01145395,0.9936170212765958,0.9464461092691369,0.9615574061210429,0.2738091575061999,0.9622640409474266,0.49273614052224735,0.4701407264242725,1.0,0.386941868196543,1.0,0.43499993881771354,0.44607843079865916,0.5264591254476396,0.9230407223753719,0.4437412095639944,0.8006144393241167
0.6543234641805487,0.007159228236862942,0.05278862766884018,0.8821545481599047,0.0,0.764995566699987,1.0,0.9878345287166503,0.9026958989672906,0.018645358,0.9936170212765958,0.8633787477923646,0.9469239850651391,0.1904889721240884,0.9164314775458574,0.29446196079992193,0.36572454497049933,1.0,0.30313542201166427,1.0,0.3349998937755394,0.348039214629109,0.4117314967327096,0.8237839715133719,0.34528832630098455,0.8629800307219662
0.739610546302037,0.015722284920318238,0.1090348546534949,0.9649836325761333,0.0,0.84756789726039,1.0,0.9922749317928035,0.9535479634445736,0.012512768,0.9936170212765958,0.9296198448836651,0.9590650857012799,0.25901689404438905,0.9525770321727353,0.44851204010279794,0.4483118413971551,1.0,0.37038155218389196,1.0,0.4149999373163078,0.4264705863323962,0.5023306194371525,0.9022352323995928,0.4240506329113924,1.0
0.7989511268429589,0.03606844045896843,0.09173766303066426,0.779982144628509,0.0,0.8465569919071094,1.0,0.9868330005301805,0.643463755313125,0.000932401,0.9553191489361703,0.7021178953485253,0.9409548210153926,0.24910141118433474,0.6800625726452636,0.22384973889514662,0.3417605529553377,0.4634146341463415,0.2691669819519143,0.2631578947368421,0.29999990991565184,0.31372549297491353,0.3771641387198702,0.4526456287030165,0.3108298171589311,0.39170506912442393
0.8233006719266801,0.046905659713320835,0.18302050641651954,1.0,0.0,0.9566496676436866,1.0,0.9964408209905524,1.0,0.007901391,0.9936170212765958,1.0,0.9724065664782974,0.35903399547361314,1.0,0.7168804577518927,0.5715421369462556,1.0,0.47376758293151244,1.0,0.5349999463247426,0.5441176469682093,0.6361349682540027,0.9999999999999999,0.5421940928270043,0.78678955453149
0.7687030757314604,0.028704387135149893,0.05763431264586791,0.6779089376053963,0.0,0.764995566699987,1.0,0.9810324869280315,0.5727289625065588,0.0,0.9148936170212767,0.6243578604746353,0.9252978107279898,0.20180690311447502,0.6074503738340223,0.13265016854422224,0.2811991556199065,0.3658536585365854,0.21351440895155488,0.2631578947368421,0.2349998862685104,0.24999999845955884,0.30856262177699717,0.3522628707469399,0.2489451476793249,0.37910906298003066
0.20045453087824516,0.0017475680588721597,0.005711555033689861,0.48903878583473864,0.0,0.5197408919686675,0.5555555599999997,0.8743886937594507,0.38823266830494313,0.03030303,0.8595744680851064,0.4541192261179011,0.77301672506801,0.03202629968498018,0.4984525714026596,0.003626616206820673,0.07139095097752006,0.21951219512195125,0.040807067441278294,0.21052631578947367,0.02999985211152833,0.04901960500389273,0.07823705763103656,0.19380201854455953,0.06821378340365683,0.17388632872503837
0.20045453087824516,0.0017475680588721597,0.007301390469465999,0.4876500347187779,0.0,0.5171204445724549,0.5555555599999997,0.8743886937594507,0.3834703568961875,0.03030303,0.8595744680851064,0.44960480889892196,0.7729539092043235,0.0324488526512198,0.4984525714026596,0.003626616206820673,0.07119816564051963,0.21951219512195125,0.040807067441278294,0.21052631578947367,0.02999985211152833,0.04901960500389273,0.07799379125873863,0.1930404696960392,0.06821378340365683,0.07434715821812596
0.30845568631230186,0.003957810588940255,0.011803261215034834,0.5472671361968058,0.0,0.5728670744173174,0.5555555599999997,0.8973523399678437,0.43119943234159125,0.028571429,0.8617021276595745,0.5032397938578858,0.8014705545070306,0.0465090498275709,0.5061703763345583,0.006292629237640456,0.0821333936060341,0.2439024390243903,0.05390508480201116,0.2631578947368421,0.04499987200515523,0.06372548835358996,0.09048573698255309,0.21506520161323184,0.08509142053445852,0.1271889400921659
0.36433822684817924,0.0089021352008886,0.00631568590194398,0.4913203055252455,0.0,0.5661747680282827,0.5555555599999997,0.9169158566910045,0.42428009676495887,0.0,0.7680851063829788,0.4689210660079909,0.8187729382261965,0.05058960650637005,0.4543055726331582,0.00991598007842691,0.09532386953051387,0.29268292682926833,0.06219496743934364,0.2631578947368421,0.05499987275585814,0.07352941058672144,0.1053729699068926,0.1978867268788044,0.0949367088607595,0.09892473118279568
0.39888077213824613,0.010129417854817718,0.008342126136878378,0.5612538438646959,0.0,0.5991788511823075,0.5555555599999997,0.9268520590969589,0.4473887938933791,0.0,0.8531914893617022,0.5007919595947045,0.8322754655882227,0.05896399672694211,0.5029143602232924,0.013300852136542855,0.10534678342755742,0.3170731707317073,0.07087775911290965,0.2631578947368421,0.06499987350656104,0.08333333281985293,0.11593837898413185,0.216756792608851,0.10689170182841069,0.19385560675883254
0.46494472397320774,0.012487549627443756,0.007090569351285281,0.5336772145620474,0.0,0.5984446741100928,0.5555555599999997,0.9383690226542254,0.4466394845779997,0.0,0.8574468085106384,0.4951930102502643,0.8487251980069466,0.0698905079357251,0.5109762768406828,0.018777526910127556,0.1232175890501934,0.34146341463414637,0.08337226233545754,0.2631578947368421,0.07999985586504285,0.09803921616955016,0.1357695956625221,0.2221402584357624,0.11744022503516176,0.14347158218125958
0.4478264841871137,0.008624231691856063,0.01526852478537188,0.5529213371689317,0.0,0.6110216921087259,0.5555555599999997,0.9342754362805956,0.45207304702127177,0.004761905,0.8510638297872342,0.5021046019704306,0.8422131342652063,0.06947421070284691,0.5069077151533341,0.01607082434119137,0.11004039483907141,0.34146341463414637,0.07877380265428605,0.2631578947368421,0.07499987425726394,0.09313725505298442,0.12272957697900111,0.2235602360080468,0.11673699015471169,0.1474654377880184
0.9999999999999999,0.09688437082032515,0.9999999999999999,0.9188572562245808,0.0,1.0,0.5555555599999997,1.0,0.7267955070276269,0.007246034,0.9319148936170213,0.9833303289489065,0.9999999999999999,1.0,0.8528122318390922,1.0,1.0,0.48780487804878053,1.0000000000000002,0.2631578947368421,1.0,0.9999999999999999,1.0,0.8259522108417104,0.9999999999999999,0.5342549923195083
0.39514557432415925,0.0005455714721934049,0.0053903470028602825,0.3676222596964587,0.0,0.5032275553597749,0.5555555599999997,0.7729866074138575,0.3402456820926076,0.107142857,0.41702127659574467,0.3962012037675853,0.6820513321884136,0.028587319381156672,0.23082382416730202,0.0006198218829117771,0.03330834118415431,0.09756097560975611,0.027795502293166956,0.07894736842105263,0.009999850610122525,0.02941176669939447,0.034445014783368595,0.10845631477640809,0.03375527426160338,0.027649769585253454
0.36409462773956125,0.0053967486455957885,0.003907403950771158,0.3257613332010713,0.0,0.4468427562136794,0.5555555599999997,0.6767739581020948,0.3121107352271513,0.2,0.35319148936170214,0.36320630786966623,0.6199122724568752,0.019263803475700007,0.19013820377584018,0.00020778355840538,0.02435710262067224,0.04878048780487805,0.01974840753052931,0.05263157894736842,0.0,0.019607844466262975,0.024564274607743783,0.08789323072734095,0.0239099859353024,0.03164362519201228
0.958719127881821,1.0,0.0252897720884189,0.22150580299573455,0.0,0.4896113944281608,0.5555555599999997,0.9810324869280315,0.31663928657463253,0.0,0.6468085106382979,0.3556022553366446,0.9136415217550448,0.29426256869577194,0.37020752917324745,0.04094611648416012,0.19556327079877542,0.09756097560975611,0.3012393290175887,0.07894736842105263,0.2349998862685104,0.24999999845955884,0.16715186129067688,0.11721529256473193,0.24683544303797472,0.10875576036866358
0.48332271490212764,0.01546897253361753,0.01185350924283582,0.1914492609860133,0.0,0.463796599065901,0.5555555599999997,0.8775850524250998,0.30630226900293395,0.0,0.4148936170212766,0.3357336877582333,0.7619090217886353,0.04880868650767066,0.23293760972804478,0.002731726652084211,0.025052790862741963,0.14634146341463417,0.04214902887200832,0.10526315789473684,0.02999985211152833,0.04901960500389273,0.03142677961668465,0.08922089648212134,0.055555555555555566,0.009523809523809525
0.17323984255197106,0.005218271898837464,0.0007074617187366514,0.10455311973018551,0.0,0.21443618024611877,0.23809523999999982,0.20896138150941468,0.1475690349252084,0.0,0.03829787234042553,0.18140499036697266,0.27126281981069855,0.0017569154404520025,0.021085981565022335,6.2220040636907045e-06,0.0030267082335374094,0.0,0.00048465233323724197,0.0,0.019721640865383284,0.0,0.003480726673938736,0.02998124516985144,0.0,0.0
0.1451304823664642,0.010021046158663423,0.0043082594093993495,0.4711834143438151,0.0,0.5543601646815648,0.5555555599999997,0.8828227779953042,0.41519846853435344,0.10989011,0.9765957446808511,0.5239116118013044,0.7939281427983789,0.039750748305732816,0.6428760875449555,0.004492220726959989,0.08180811751687182,0.2439024390243903,0.04906459729542458,0.2631578947368421,0.03999985286223124,0.058823527237024206,0.09126389212350328,0.3298004464369983,0.08016877637130802,0.14807987711213516
0.8912143540445856,0.01454289389906119,0.0634710883006907,0.5850610058525939,0.0,0.7700331509185685,1.0,0.9925828201554393,0.553285458071225,0.010964912,0.9808510638297873,0.6680809089286915,0.9591811788439131,0.3511896695437948,0.7418802198628957,0.291767719676885,0.35319312078313536,0.29268292682926833,0.4066133277208625,0.2631578947368421,0.44999992117619536,0.4607843141483564,0.40813043845412145,0.508812461200013,0.46272855133614627,0.323195084485407
0.8932146355758066,0.022168559237464743,0.07164794074186014,0.5878385080845153,0.0,0.7718742411150454,1.0,0.9928426285922864,0.5557902918938586,0.010738832,0.9808510638297873,0.6712077534546658,0.9597759201894808,0.35535344202451824,0.743615206509109,0.2978881301663589,0.35606329599486897,0.29268292682926833,0.41054982624524194,0.2631578947368421,0.45499994031911933,0.4656862752649222,0.41178558494934114,0.5123197774765021,0.4676511954992968,0.22365591397849455
0.8931810418252377,0.01986042875172778,0.07385102477706078,0.5910127963495685,0.0,0.7751046202327905,1.0,0.9928407125842966,0.5562612862552343,0.010738832,0.9808510638297873,0.6724542985109464,0.9598785902826623,0.3560687051192048,0.743615206509109,0.2981167345227119,0.3564949451854197,0.29268292682926833,0.4102061636247403,0.2631578947368421,0.45499994031911933,0.4656862752649222,0.41258094654344546,0.5127775203337867,0.4676511954992968,0.2666666666666666
0.8941717250949603,0.015015282707439882,0.08486192474377255,0.629501041563337,0.0,0.8134456059502226,1.0,0.9933073279270894,0.6059083758972397,0.011111111,0.9808510638297873,0.7237266440881683,0.9617917010993412,0.3677287374351595,0.7589409213814261,0.3194640339391733,0.3756381140866062,0.3170731707317073,0.4229811439438454,0.2631578947368421,0.46999992267760116,0.4803921586146194,0.43325219977395746,0.548195202483487,0.48241912798874825,0.3892473118279569
0.8861054365212528,0.02062878963702109,0.11134625362399532,0.8887015177065767,0.0,0.8654196951470894,1.0,0.9931972088179714,0.7079171958259434,0.011131725,0.9872340425531916,0.8096616833606419,0.9615374806882956,0.3629244796957444,0.773419403448623,0.3312276989414283,0.38021850805642066,0.3170731707317073,0.4188532524638153,0.2631578947368421,0.4649999410698223,0.4754901974980536,0.4368121268921088,0.6011840312623273,0.47749648382559784,0.3834101382488479
0.8955803873810257,0.022837786230128086,0.053378161920545696,0.4685051086201766,0.0,0.6632216819431973,0.5555555599999997,0.9920910752606189,0.5233601878185572,0.007405638,0.9787234042553192,0.6028102534656842,0.9563027985965111,0.33725087723930697,0.7055351352684759,0.3022236538219022,0.3256483031501438,0.29268292682926833,0.3891431426652753,0.2631578947368421,0.42999991967478957,0.44117646968209345,0.37945040266912305,0.43322598676131796,0.43881856540084396,0.21167434715821812
0.8978716558162347,0.021161549303251953,0.09958264861225323,0.6390239063584962,0.0,0.8202565101739998,1.0,0.9936111307316499,0.6114789551133364,0.01125995,0.9808510638297873,0.7305906330577928,0.9632022272833407,0.376942778006791,0.7624108946738529,0.33112879425641556,0.3890410159440493,0.3170731707317073,0.4323816713696201,0.2631578947368421,0.47999992342830405,0.49019608084775096,0.44655824966796104,0.555714502137816,0.4880450070323489,0.301689708141321
0.8909678941190006,0.019524963947870896,0.08195623422033979,0.8278940581291538,0.0,0.8295862065070678,1.0,0.992963048250221,0.6924129171204108,0.011150852,0.9872340425531916,0.7795948122862698,0.9607311554952773,0.3581121476958279,0.756792448089078,0.31274657966619734,0.3704831847087936,0.29268292682926833,0.4151130576040066,0.2631578947368421,0.45999992192689826,0.4705882363814879,0.4259664501864072,0.5649374985700857,0.4725738396624473,0.2930875576036866
0.8956545764506847,0.022327825721117665,0.09252515358596526,0.619680587243329,0.0,0.8139256448051322,1.0,0.9934876461028103,0.6042684590853018,0.011485149,0.9808510638297873,0.7230476843806896,0.9625285132391759,0.37382182172920253,0.7613988191302284,0.32396736476574217,0.388491769693585,0.3170731707317073,0.4281659969582465,0.2631578947368421,0.4749999418205252,0.48529411973118514,0.4444968753995538,0.5512322975956119,0.48523206751054854,0.304147465437788
0.8969358749720011,0.027386781497379453,0.09469323563564978,0.6319809542704097,0.0,0.8178167832878707,1.0,0.9935687169902935,0.607783790017099,0.011089109,0.9808510638297873,0.7255969267647965,0.9625714565002113,0.37530115718701196,0.7593746680429795,0.3248879614936978,0.38885648657481453,0.3170731707317073,0.4281996013146663,0.2631578947368421,0.4749999418205252,0.48529411973118514,0.44490961499090875,0.5494458694976966,0.48523206751054854,0.3330261136712749
0.23885378135145158,0.03688108422724967,0.00493206375412453,0.5446880269814502,0.0,0.6314600522959977,0.5555555599999997,0.6787830834383657,0.4151568145661552,0.333333333,0.6851063829787235,0.4786798594535897,0.6691477317529249,0.020280869334533266,0.38955852409205644,0.0003256645380247618,0.03293182869126692,0.09756097560975611,0.0238059089016818,0.07894736842105263,0.004999869002343621,0.02450980558282873,0.03524645371628034,0.17098280933171262,0.030942334739803103,0.050998463901689696
0.17323984255197106,0.005100319890591844,0.0007706467195379964,0.1044539232219026,0.0,0.21562215859354272,0.23809523999999982,0.20896138150941468,0.14842831752616975,0.0,0.03404255319148936,0.18253938071076337,0.2661332303892957,0.0022234040223929052,0.018951935486293186,6.2220040636907045e-06,0.0030801271691968577,0.0,0.00044059303021567325,0.0,0.019721640865383284,0.0,0.0035481896773980888,0.03012990605018753,0.0,0.004608294930875577
0.14327105830131354,0.01125144613694143,0.003015989815148953,0.47108421783553217,0.0,0.5672252059931437,0.5555555599999997,0.8811324609834539,0.39969847174610956,0.120879121,0.9765957446808511,0.5100459340330715,0.794076303274263,0.03961515892217787,0.6430206697654732,0.004261732800589507,0.08330846101941412,0.2439024390243903,0.0492635317255554,0.2631578947368421,0.03999985286223124,0.058823527237024206,0.09282708261656239,0.3279474279181681,0.08016877637130802,0.20737327188940088
0.29832583800597334,0.03565947530219122,0.003809479827251723,0.5088780874913202,0.0,0.5835634696078931,0.5555555599999997,0.6787830834383657,0.3996321179323293,0.333333333,0.6851063829787235,0.45826939513320186,0.6649878670366511,0.021358383035498595,0.38507647525600514,0.0002750505542724275,0.029457246608846247,0.09756097560975611,0.023991129279048395,0.07894736842105263,0.004999869002343621,0.02450980558282873,0.03140359457900984,0.1584742674195493,0.030942334739803103,0.0703533026113671
0.17323984255197106,0.005100319890591844,0.000785727828302556,0.1044539232219026,0.0,0.21522683247773466,0.23809523999999982,0.20896138150941468,0.14838947999943758,0.0,0.03404255319148936,0.1822799550304972,0.26580718956487803,0.002299345715757368,0.018951935486293186,6.2220040636907045e-06,0.0030805400057826605,0.0,0.00044059303021567325,0.0,0.019721640865383284,0.0,0.0035481896773980888,0.030079182428081757,0.0,0.0012288786482334904
0.14327105830131354,0.011446303728208235,0.0036848003942323466,0.47108421783553217,0.0,0.5682812914739452,1.0,0.8811342373828214,0.3979900465477592,0.120879121,0.9765957446808511,0.5079679100592459,0.7940273411285265,0.04003363838762401,0.6430206697654732,0.004261605738537129,0.08336868019143968,0.2439024390243903,0.04920278331331663,0.2631578947368421,0.03999985286223124,0.058823527237024206,0.09292795518277656,0.3276440715828959,0.08016877637130802,0.06697388632872503
0.2875345372717541,0.03688617718072413,0.005649643113498512,0.5035214760440432,0.0,0.5735730139098318,0.5555555599999997,0.6787830834383657,0.396247001614265,0.333333333,0.6851063829787235,0.4550396258268703,0.6657531102165045,0.02235704539967553,0.3853656396970407,0.0002850800533560927,0.02876492553250696,0.09756097560975611,0.02380020563529453,0.07894736842105263,0.004999869002343621,0.02450980558282873,0.030644933534266713,0.15799806960700866,0.030942334739803103,0.024270353302611368
0.23838390455304187,0.007400384051381449,0.0009596502254834503,0.11764705882352941,0.0,0.2687539885581327,0.23809523999999982,0.476410850196628,0.1771208302294957,0.0,0.06382978723404255,0.21890570374125096,0.42081621126064395,0.006759538120293243,0.03519149651435388,3.735678859166571e-05,0.00499976547988519,0.024390243902439032,0.004879567804626847,0.0,0.014721621722459284,0.004901961116565743,0.005941027771611396,0.03746890463382049,0.004922644163150495,0.029493087557603687
