Starting Node,Average Spreading Ability,Node,Rank
361,1.07,361,146.0
362,1.13,362,141.0
372,1.05,372,148.0
398,1.02,398,150.0
35,1.02,35,150.0
189,1.05,189,148.0
123,1.06,123,147.0
225,1.06,225,147.0
274,1.17,274,137.0
433,1.08,433,145.0
134,1.13,134,141.0
380,1.08,380,145.0
156,1.02,156,150.0
120,1.18,120,136.0
234,1.22,234,132.0
423,1.23,423,131.0
301,1.14,301,140.0
138,1.02,138,150.0
453,1.04,453,149.0
242,1.05,242,148.0
377,1.12,377,142.0
