Starting Node,Average Spreading Ability,Node,Rank
472,6.54,472,48.0
485,6.54,485,48.0
532,2.95,532,167.0
540,3.52,540,137.0
707,7.42,707,33.0
534,1.4,534,299.0
133,1.64,133,275.0
232,1.8,232,259.0
335,1.75,335,264.0
605,2.04,605,236.0
636,1.92,636,247.0
281,1.36,281,303.0
222,2.4,222,204.0
375,2.63,375,187.0
307,2.05,307,235.0
552,2.37,552,207.0
628,1.54,628,285.0
23,1.17,23,322.0
27,1.34,27,305.0
24,2.84,24,176.0
360,1.29,360,310.0
414,1.45,414,294.0
429,2.9,429,170.0
674,3.0,674,166.0
463,1.3,463,309.0
186,2.51,186,193.0
350,1.4,350,299.0
524,1.5,524,289.0
125,1.27,125,312.0
140,1.4,140,299.0
147,1.39,147,300.0
234,1.77,234,262.0
458,5.67,458,60.0
470,1.6,470,279.0
550,1.42,550,297.0
722,1.26,722,313.0
391,1.21,391,318.0
29,1.4,29,299.0
106,1.11,106,328.0
685,1.06,685,332.0
30,5.23,30,70.0
37,3.03,37,164.0
39,3.82,39,116.0
71,3.57,71,134.0
74,3.77,74,121.0
80,2.84,80,176.0
131,3.81,131,117.0
136,3.08,136,160.0
138,6.5,138,50.0
168,5.14,168,74.0
194,2.88,194,172.0
238,8.19,238,28.0
264,3.13,264,159.0
268,3.67,268,126.0
275,4.0,275,110.0
304,3.3,304,149.0
403,3.45,403,140.0
437,1.46,437,293.0
449,3.29,449,150.0
515,4.41,515,90.0
539,3.9,539,114.0
549,4.5,549,87.0
557,4.45,557,89.0
581,2.68,581,184.0
701,3.5,701,138.0
706,2.3,706,212.0
759,5.49,759,65.0
272,1.57,272,282.0
428,1.26,428,313.0
518,3.2,518,155.0
553,1.72,553,267.0
76,2.23,76,219.0
32,1.08,32,330.0
153,1.33,153,306.0
162,1.46,162,293.0
225,1.24,225,315.0
615,2.04,615,236.0
656,2.31,656,211.0
35,1.67,35,272.0
98,4.66,98,83.0
156,4.36,156,94.0
196,3.63,196,130.0
219,4.62,219,84.0
249,3.08,249,160.0
341,3.45,341,140.0
410,3.38,410,145.0
442,2.56,442,191.0
443,2.28,443,214.0
718,1.54,718,285.0
36,1.16,36,323.0
316,1.22,316,317.0
342,1.97,342,242.0
554,1.13,554,326.0
164,1.11,164,328.0
558,1.64,558,275.0
38,1.25,38,314.0
366,1.4,366,299.0
415,1.18,415,321.0
670,1.2,670,319.0
690,1.3,690,309.0
54,3.36,54,147.0
40,3.54,40,136.0
267,1.58,267,281.0
338,1.53,338,286.0
457,1.51,457,288.0
86,3.64,86,129.0
261,1.24,261,315.0
159,6.52,159,49.0
246,1.95,246,244.0
556,1.42,556,297.0
541,1.15,541,324.0
126,2.67,126,185.0
177,2.53,177,192.0
41,1.89,41,250.0
165,2.75,165,181.0
221,3.6,221,131.0
551,5.27,551,69.0
560,4.27,560,98.0
47,1.48,47,291.0
44,1.12,44,327.0
444,1.24,444,315.0
45,4.48,45,88.0
51,3.45,51,140.0
108,3.64,108,129.0
110,5.97,110,53.0
154,5.09,154,75.0
241,4.0,241,110.0
340,5.03,340,76.0
367,3.91,367,113.0
370,3.7,370,124.0
505,6.9,505,43.0
516,3.24,516,153.0
566,3.6,566,131.0
568,8.19,568,28.0
590,3.77,590,121.0
689,4.05,689,108.0
103,1.66,103,273.0
482,2.19,482,222.0
155,3.58,155,133.0
48,1.35,48,304.0
60,1.52,60,287.0
150,1.89,150,250.0
244,1.75,244,264.0
426,2.16,426,225.0
473,3.37,473,146.0
546,2.03,546,237.0
614,1.26,614,313.0
667,1.51,667,288.0
729,1.5,729,289.0
132,4.52,132,86.0
52,2.48,52,196.0
203,2.37,203,207.0
459,3.73,459,123.0
460,1.49,460,290.0
502,1.96,502,243.0
334,3.42,334,142.0
438,3.84,438,115.0
53,1.17,53,322.0
64,2.05,64,235.0
163,1.55,163,284.0
174,2.05,174,235.0
262,1.43,262,296.0
269,1.31,269,308.0
276,1.8,276,259.0
290,1.6,290,279.0
319,1.84,319,255.0
413,2.17,413,224.0
474,1.87,474,252.0
629,1.94,629,245.0
682,1.87,682,252.0
731,2.28,731,214.0
697,2.13,697,228.0
216,1.45,216,294.0
400,1.31,400,308.0
254,1.27,254,312.0
531,1.14,531,325.0
57,3.92,57,112.0
151,3.69,151,125.0
349,3.63,349,130.0
388,3.52,388,137.0
490,2.04,490,236.0
537,6.13,537,51.0
62,2.77,62,179.0
58,3.69,58,125.0
92,1.23,92,316.0
390,1.88,390,251.0
523,1.36,523,303.0
309,1.31,309,308.0
471,1.35,471,304.0
65,2.16,65,225.0
292,1.81,292,258.0
364,1.34,364,305.0
445,1.91,445,248.0
190,2.25,190,217.0
59,1.19,59,320.0
381,2.12,381,229.0
63,4.21,63,102.0
230,1.81,230,258.0
259,3.0,259,166.0
310,2.0,310,240.0
379,2.0,379,240.0
420,4.31,420,96.0
637,1.9,637,249.0
127,1.74,127,265.0
664,1.44,664,295.0
66,1.68,66,271.0
352,1.19,352,320.0
649,1.24,649,315.0
305,1.57,305,282.0
317,1.78,317,261.0
331,1.4,331,299.0
721,1.18,721,321.0
742,1.04,742,333.0
129,5.3,129,68.0
169,11.28,169,14.0
326,2.95,326,167.0
665,3.06,665,162.0
754,3.66,754,127.0
68,1.44,68,295.0
122,3.55,122,135.0
270,2.75,270,181.0
465,1.99,465,241.0
652,2.23,652,219.0
747,1.24,747,315.0
130,2.38,130,206.0
488,1.43,488,296.0
744,1.78,744,261.0
70,2.49,70,195.0
497,3.22,497,154.0
395,1.37,395,302.0
73,1.41,73,298.0
75,1.37,75,302.0
631,1.18,631,321.0
104,1.17,104,322.0
210,1.83,210,256.0
501,1.14,501,325.0
607,1.58,607,281.0
489,2.37,489,207.0
559,1.34,559,305.0
642,2.18,642,223.0
199,1.26,199,313.0
242,1.52,242,287.0
511,1.34,511,305.0
625,2.53,625,192.0
299,1.39,299,300.0
663,3.66,663,127.0
78,3.47,78,139.0
384,3.78,384,120.0
450,2.07,450,233.0
555,3.44,555,141.0
183,1.54,183,285.0
116,1.64,116,275.0
175,1.93,175,246.0
467,1.95,467,244.0
719,1.95,719,244.0
758,1.37,758,302.0
332,1.17,332,322.0
646,1.31,646,308.0
79,1.18,79,321.0
82,1.21,82,318.0
504,1.43,504,296.0
85,1.23,85,316.0
500,1.31,500,308.0
714,1.61,714,278.0
212,1.5,212,289.0
89,1.51,89,288.0
328,2.12,328,229.0
380,1.24,380,315.0
484,1.17,484,322.0
597,1.34,597,305.0
634,1.58,634,281.0
716,1.27,716,312.0
627,1.22,627,317.0
354,1.54,354,285.0
320,1.38,320,301.0
202,1.63,202,276.0
96,1.07,96,331.0
97,1.5,97,289.0
263,1.86,263,253.0
655,1.52,655,287.0
412,1.34,412,305.0
584,3.16,584,157.0
591,3.29,591,150.0
702,3.91,702,113.0
100,1.27,100,312.0
214,2.28,214,214.0
495,1.57,495,282.0
698,1.93,698,246.0
700,2.14,700,227.0
101,2.5,101,194.0
179,3.29,179,150.0
431,2.89,431,171.0
433,2.57,433,190.0
526,2.81,526,178.0
578,1.95,578,244.0
658,1.6,658,279.0
751,2.26,751,216.0
102,1.14,102,325.0
113,1.22,113,317.0
626,1.84,626,255.0
107,1.14,107,325.0
681,1.64,681,275.0
109,2.11,109,230.0
517,1.25,517,314.0
709,1.53,709,286.0
632,1.57,632,282.0
653,2.06,653,234.0
231,1.31,231,308.0
173,1.4,173,299.0
616,1.18,616,321.0
111,2.87,111,173.0
148,2.39,148,205.0
333,1.82,333,257.0
355,1.49,355,290.0
486,1.47,486,292.0
596,2.4,596,204.0
635,2.34,635,208.0
724,2.37,724,207.0
112,2.33,112,209.0
283,1.39,283,300.0
427,1.15,427,324.0
436,1.44,436,295.0
114,1.17,114,322.0
619,1.41,619,298.0
115,2.07,115,233.0
128,2.11,128,230.0
182,1.71,182,268.0
236,2.56,236,191.0
278,4.38,278,93.0
294,2.7,294,182.0
432,1.59,432,280.0
678,1.67,678,272.0
680,2.26,680,216.0
732,2.13,732,228.0
117,1.28,117,311.0
321,1.38,321,301.0
666,2.47,666,197.0
118,1.21,118,318.0
215,1.32,215,307.0
282,1.22,282,317.0
647,1.27,647,312.0
699,1.24,699,315.0
119,1.42,119,297.0
730,1.29,730,310.0
204,1.62,204,277.0
123,1.9,123,249.0
208,2.13,208,228.0
386,1.2,386,319.0
530,1.87,530,252.0
633,1.22,633,317.0
455,2.23,455,219.0
723,1.47,723,292.0
418,1.13,418,326.0
365,1.75,365,264.0
398,2.06,398,234.0
563,1.13,563,326.0
608,1.8,608,259.0
638,2.64,638,186.0
650,1.47,650,292.0
247,1.58,247,281.0
314,2.15,314,226.0
325,1.57,325,282.0
217,1.12,217,327.0
301,1.57,301,282.0
197,1.51,197,288.0
274,1.39,274,300.0
218,1.95,218,244.0
368,1.41,368,298.0
543,2.85,543,175.0
594,1.86,594,253.0
198,1.69,198,270.0
573,1.36,573,303.0
369,1.66,369,273.0
570,2.17,570,224.0
654,4.02,654,109.0
694,1.29,694,310.0
146,1.21,146,318.0
359,3.6,359,131.0
394,2.88,394,172.0
454,2.93,454,168.0
343,1.15,343,324.0
166,2.44,166,200.0
593,1.23,593,316.0
323,2.21,323,221.0
240,1.36,240,303.0
602,1.69,602,270.0
748,1.73,748,266.0
733,1.48,733,291.0
453,1.31,453,308.0
609,1.71,609,268.0
421,1.88,421,251.0
167,1.17,167,322.0
466,1.48,466,291.0
479,1.64,479,275.0
601,1.25,601,314.0
266,1.41,266,298.0
404,1.17,404,322.0
510,1.29,510,310.0
205,2.12,205,229.0
401,1.44,401,295.0
392,1.4,392,299.0
617,1.15,617,324.0
519,1.19,519,320.0
447,1.19,447,320.0
424,1.57,424,282.0
260,1.28,260,311.0
178,2.19,178,222.0
356,1.43,356,296.0
704,1.76,704,263.0
224,1.21,224,318.0
287,1.54,287,285.0
322,1.67,322,272.0
348,1.75,348,264.0
481,1.32,481,307.0
713,1.49,713,290.0
574,1.23,574,316.0
738,1.22,738,317.0
237,1.12,237,327.0
683,1.53,683,286.0
476,1.27,476,312.0
185,1.67,185,272.0
757,1.15,757,324.0
187,1.48,187,291.0
188,1.36,188,303.0
258,1.57,258,282.0
575,1.3,575,309.0
251,1.2,251,319.0
318,1.17,318,322.0
456,1.17,456,322.0
207,1.72,207,267.0
195,1.19,195,320.0
396,1.21,396,318.0
416,1.22,416,317.0
311,1.32,311,307.0
227,1.1,227,329.0
313,2.23,313,219.0
363,1.38,363,301.0
487,1.27,487,312.0
522,1.16,522,323.0
235,1.19,235,320.0
405,1.2,405,319.0
468,1.84,468,255.0
469,1.33,469,306.0
662,1.22,662,317.0
668,1.16,668,323.0
743,1.35,743,304.0
613,2.81,613,178.0
389,1.24,389,315.0
717,1.34,717,305.0
339,1.53,339,286.0
660,1.31,660,308.0
710,1.24,710,315.0
715,1.25,715,314.0
746,1.84,746,255.0
387,1.29,387,310.0
451,1.18,451,321.0
434,1.27,434,312.0
327,1.41,327,298.0
621,1.28,621,311.0
344,1.61,344,278.0
752,1.91,752,248.0
576,1.21,576,318.0
372,1.58,372,281.0
582,1.75,582,264.0
382,1.18,382,321.0
446,1.17,446,322.0
406,1.45,406,294.0
726,1.19,726,320.0
407,1.1,407,329.0
622,1.63,622,276.0
739,1.43,739,296.0
422,1.11,422,328.0
641,1.58,641,281.0
648,1.18,648,321.0
592,1.15,592,324.0
727,1.27,727,312.0
675,1.22,675,317.0
760,1.48,760,291.0
745,1.11,745,328.0
