P Value,GGC Values,I-GSM Values,Improved Gravity Index Values,H Values,Clustering Coefficient,HCC Value,K-Shell Value,Leverage Centrality,GSM,Constraint Coefficients,Betweenness Centrality,Second order centrality,Extended Improved Gravity Index Values,HVGc Index,Closeness Centrality,DIL Centrality,Node H-Index,EIGSM Values,EHCC Value,H-GSM_1,Subgraph centrality,Global Relative Change in Avg Clustering,Isolating Centrality,MDD Value,Average Spreading Ability
0.9090909090909091,0.9452135370740868,0.9436492025810583,0.9750401924652465,0.9463086662014459,0.06263775989623355,0.918721854811183,1.0,0.9575138038005166,0.9780068682680327,0.9856691835787572,0.9166666666666667,0.9590071342220958,0.9532150680251079,0.9570516583777924,0.9408371256722781,0.7343296784394786,1.0,0.9544260338539656,0.9565193869642674,0.15786163522012583,0.9465020576131684,0.0036811682520083424,0.9877300613496933,0.8513119533527691,0.26963657678780784
0.9999999999999999,0.9701840733745399,0.9723669902223722,0.9881233139227759,0.9743664567054064,0.08351695268689241,0.9951786436378532,1.0,0.9778190628003813,0.9895132087144027,0.9809453155963865,0.9154929577464788,0.979559998207395,0.9785228144756517,0.9864991589758529,0.9702383604366229,0.7364377680992096,1.0,0.9793427073650323,0.9828737833591568,0.39811320754716994,0.9753086419753083,0.020667763920914312,0.9938650306748467,0.7317784256559765,0.3634232121922626
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.5345838218053928
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.5838218053927317
0.9999999999999999,0.9309459973727128,0.9478265979312273,0.978820356656869,0.9537843805316994,0.3938349459797479,0.9913927460622237,1.0,0.950659764710898,0.9808470408478307,0.9138440327503474,0.573943661971831,0.9589585231199682,0.9636457508429506,0.9756058187662469,0.9408371256722781,0.7132231675837959,1.0,0.9662505448197054,0.9751555404959182,0.15786163522012583,0.9547325102880657,0.005410873816205033,0.0,0.8513119533527691,0.6025791324736226
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.46189917936694014
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.604923798358734
0.9999999999999999,0.9618470874806198,0.9748708721868353,0.9903753266326782,0.9787861150977271,0.27839005406791273,0.9960846705029561,1.0,0.9735807081854256,0.9911881820062494,0.9392248723759593,0.686619718309859,0.9795285608216031,0.9844169762330996,0.9887648710508394,0.9702383604366229,0.7079580089120521,1.0,0.9858744221728855,0.989974482356871,0.39811320754716994,0.9794238683127572,0.032953108569183126,0.0,0.7317784256559765,0.22860492379835873
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.2778429073856977
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4044548651817118
0.9999999999999999,0.8989498107268017,0.9213778896120766,0.9675871027824738,0.9295256524792992,0.5407973507623325,0.9868302543967064,1.0,0.9269997208931154,0.9707243745919336,0.8804974881691621,0.43192488262910794,0.9382560903936281,0.9437206931744746,0.9627141820778122,0.9117899309423034,0.6964292399219882,1.0,0.9476320071538824,0.9616412980615587,0.06264150943396228,0.9300411522633742,0.008825933519875425,0.0,0.9358600583090375,0.20633059788980068
0.9999999999999999,0.9718006225335989,0.9719198683713643,0.9877211687960072,0.9733710688827151,0.048718207273665826,0.9950168535226352,1.0,0.9784968728704778,0.98907625890936,0.9882707831559969,0.943661971830986,0.9795644076751024,0.9770354144230695,0.9859385704212171,0.9702383604366229,0.7163412337661264,1.0,0.9779252396048199,0.9794511536903743,0.39811320754716994,0.9711934156378599,0.01893805835671762,0.9938650306748467,0.7317784256559765,0.5486518171160609
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.5943728018757327
0.9999999999999999,0.9618470874806198,0.9748708721868353,0.9903753266326782,0.9787861150977271,0.27839005406791273,0.9960846705029561,1.0,0.9735807081854256,0.9911881820062494,0.9392248723759593,0.686619718309859,0.9795285608216031,0.9844169762330996,0.9887648710508394,0.9702383604366229,0.7079580089120521,1.0,0.9858744221728855,0.989974482356871,0.39811320754716994,0.9794238683127572,0.032953108569183126,0.0,0.7317784256559765,0.4056271981242675
0.9999999999999999,0.8182862944639564,0.839189772996547,0.9299463189169594,0.8504239689990312,0.6416612156443904,0.9715572330265744,1.0,0.8622147830726672,0.9377346775704751,0.8508805804819062,0.3591549295774647,0.8754048675877915,0.8737295476027427,0.905882030370553,0.8267121216943005,0.6883287114588681,0.9705882352941178,0.8792643738553494,0.9033893457338449,0.0038805031446540895,0.8518518518518514,0.10332551417715469,0.9631901840490797,0.9970845481049553,0.46307151230949606
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.11254396248534582
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.41500586166471287
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.11957796014068
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4490035169988277
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4923798358733883
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.7221570926143025
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.21453692848769057
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.38804220398593203
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.42203985932004684
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.541617819460727
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.37983587338804237
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.21336459554513487
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.5123094958968349
0.9999999999999999,0.9722308638574275,0.9717410195640981,0.9875603107453002,0.9732521811806094,0.034798745413226584,0.994952137135028,1.0,0.9787620310721236,0.98907625890936,0.9920868012858932,0.960093896713615,0.979566096793854,0.976882185886645,0.9717656466928426,0.9702383604366229,0.7494498768124371,1.0,0.9774477892869013,0.9813627771010909,0.39811320754716994,0.9711934156378599,0.017474461340858883,0.9938650306748467,0.7317784256559765,0.31184056271981253
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.3716295427901525
0.9090909090909091,0.9419460931161074,0.9445380099672218,0.9758444827187833,0.9482071961419247,0.13310520574368923,0.9190454358954195,1.0,0.9560798938461262,0.9788079425262848,0.9712841671663242,0.8532863849765258,0.9589973445983655,0.9559861995800083,0.9579619413020011,0.9408371256722781,0.7729606431529268,1.0,0.9570840688748601,0.9633738169728532,0.15723270440251577,0.9465020576131684,0.00031045997306094336,0.9877300613496933,0.8513119533527691,0.2450175849941384
0.9999999999999999,0.833540074118361,0.8697100886539784,0.9456031691858062,0.8824205735946442,0.890089601282881,0.977899420228494,1.0,0.8782203239105341,0.9509159913086918,0.7982964265268322,0.09741784037558684,0.8964487343791401,0.9052462318231917,0.9374486255684855,0.8547337937179771,0.5833526203975463,1.0,0.9117110539629367,0.9340333963830174,0.009811320754716983,0.8847736625514402,0.05406216916609121,0.0,1.0,0.160609613130129
0.9999999999999999,0.9031827776353714,0.920141123576824,0.9664610964275224,0.9272810613444145,0.44090191781289434,0.9863772413910551,1.0,0.9292094414065389,0.969850475558339,0.9017404972171761,0.5528169014084507,0.9382730945926703,0.9407543132585681,0.9615920178888853,0.9117899309423034,0.7222663485025622,1.0,0.9444672299747796,0.957573156460505,0.06264150943396228,0.9259259259259258,0.015035132981094317,0.9815950920245399,0.9358600583090375,0.12895662368112548
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.716295427901524
0.9090909090909091,0.9729886609038805,0.9715621707568318,0.9873994526945926,0.9728589516403268,0.020879192790658863,0.9237373603361522,1.0,0.9790238719652123,0.9889306093586736,0.9946579133680871,0.9683098591549295,0.9795677354610297,0.976290674453085,0.971124791901061,0.9702383604366229,0.721125543651274,1.0,0.9767949394433879,0.9771425034912848,0.39811320754716994,0.9711934156378599,0.017164001367797936,0.9938650306748467,0.7317784256559765,0.18053927315357565
0.9999999999999999,0.869448496452069,0.8944627169090942,0.9557104167052495,0.9042998952545342,0.6337380446987169,0.9820088988883603,1.0,0.9043251575221971,0.9602375833063368,0.8581857230448193,0.346244131455399,0.9174308322974429,0.9222435076501263,0.9491851901183643,0.8830912070776185,0.6764958790424185,1.0,0.9269671674673003,0.9445150814207159,0.024779874213836484,0.9053497942386828,0.03694473679425241,0.0,0.9766763848396494,0.25205158264947247
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.34466588511137164
0.9090909090909091,0.8688528446697372,0.8946383238520954,0.955871274755957,0.9048231931333655,0.6481894634061263,0.9109235540108988,1.0,0.9038315713184704,0.9605288829842018,0.8560109483982288,0.31220657276995306,0.9174259344584832,0.9228098530562487,0.9348766611865165,0.8830912070776185,0.6655572121992597,1.0,0.9269612584809175,0.9416412270768642,0.024779874213836484,0.9053497942386828,0.03596900545034658,0.0,0.9766763848396494,0.33411488862837035
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.6225087924970693
0.8181818181818182,0.9463065963847761,0.9432936796934559,0.9747184763638319,0.9458287703659825,0.034450763404834106,0.8474423624785002,1.0,0.9580424948558404,0.9778612187173463,0.992681307439284,0.9448356807511737,0.9590104680622118,0.9525099618036181,0.9564179734669092,0.9408371256722781,0.7645888777145036,0.9705882352941178,0.9533432657055418,0.9522207168794705,0.15786163522012583,0.9465020576131684,0.005898739488157947,0.9877300613496933,0.8513119533527691,0.638921453692849
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4302461899179367
0.9999999999999999,0.9341715562725414,0.9468489095724264,0.9779356373779786,0.9521656822746103,0.3163207283189138,0.991036807637984,1.0,0.9521705323081208,0.9802644414921011,0.9315284736266278,0.646713615023474,0.9589686315976564,0.9612991621197446,0.9605981910596835,0.9408371256722781,0.7307573365308384,1.0,0.9633197156951634,0.9713372594579623,0.15786163522012583,0.9506172839506173,0.000354811397783936,0.0,0.8513119533527691,0.324736225087925
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.34349355216881594
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.22391559202813605
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.3974208675263776
0.09090909090909091,0.2105889048610432,0.20529336839291346,0.24537396410149204,0.21273768767692092,0.6251859829506969,0.12360253461401649,0.29032258064516103,0.26136872284286694,0.24198666349173337,0.4096977334241245,0.20657276995305163,0.2701517583192423,0.24036282136228682,0.22363024357219996,0.19902300862425637,0.2111753707769788,0.2647058823529411,0.24461320657971486,0.24252504605095826,3.018866547169812e-21,0.21399176954732524,0.8053983667144332,0.803680981595092,0.2827988338192413,0.13833528722157096
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.41617819460726857
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.7104337631887457
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.5744431418522861
0.9090909090909091,0.9446403310322231,0.9438269641920174,0.9752010505159541,0.9464669978844957,0.07673121276087613,0.9187865711987903,1.0,0.9572519562461657,0.9780068682680327,0.9823392716198711,0.9049295774647887,0.9590054895007314,0.9534245938066239,0.9572306970948807,0.9408371256722781,0.72819268773301,1.0,0.9549898481733337,0.9566596760935449,0.15786163522012583,0.9465020576131684,0.0027054369081025162,0.9877300613496933,0.8513119533527691,0.3294255568581478
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.0
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4747948417350528
0.9999999999999999,0.9701840733745399,0.9723669902223722,0.9881233139227759,0.9743664567054064,0.08351695268689241,0.9951786436378532,1.0,0.9778190628003813,0.9895132087144027,0.9809453155963865,0.9154929577464788,0.979559998207395,0.9785228144756517,0.9864991589758529,0.9702383604366229,0.7364377680992096,1.0,0.9793427073650323,0.9828737833591568,0.39811320754716994,0.9753086419753083,0.020667763920914312,0.9938650306748467,0.7317784256559765,0.5744431418522861
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.11606096131301291
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.6295427901524034
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.3223915592028136
0.9999999999999999,0.8989498107268017,0.9213778896120766,0.9675871027824738,0.9295256524792992,0.5407973507623325,0.9868302543967064,1.0,0.9269997208931154,0.9707243745919336,0.8804974881691621,0.43192488262910794,0.9382560903936281,0.9437206931744746,0.9627141820778122,0.9117899309423034,0.6964292399219882,1.0,0.9476320071538824,0.9616412980615587,0.06264150943396228,0.9300411522633742,0.008825933519875425,0.0,0.9358600583090375,0.29191090269636577
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.42555685814771416
0.9999999999999999,0.87248179254818,0.8935846828627207,0.9549061264517131,0.9026659767719083,0.5614809511617267,0.9816853178041235,1.0,0.9059658596991642,0.9595821591752638,0.8734040643218464,0.4389671361502347,0.9174438710026429,0.9201232960658294,0.9483434556356067,0.8830912070776185,0.7040709566401047,1.0,0.9248102151946931,0.9417516392462555,0.024779874213836484,0.9053497942386828,0.041468582115997604,0.9754601226993865,0.9766763848396494,0.055099648300117265
0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,0.0008538901239205643,1.0,1.0,1.0,1.0,0.9978049003567051,1.0,1.0,1.0,0.9999999999999998,1.0,0.6984645992581893,1.0,1.0,1.0000000000000004,1.0,0.9999999999999998,0.05079302564975945,1.0,0.5072886297376096,0.4091441969519344
