Starting Node,Average Spreading Ability,Node,Rank
86,12.77,86,98.0
87,11.43,87,104.0
88,6.23,88,149.0
89,21.65,89,71.0
90,1.11,90,458.0
91,1.29,91,440.0
92,2.99,92,288.0
93,1.1,93,459.0
94,2.74,94,307.0
95,1.42,95,427.0
96,30.44,96,7.0
97,9.42,97,114.0
98,1.14,98,455.0
99,2.27,99,343.0
100,1.53,100,416.0
101,23.92,101,53.0
102,2.75,102,306.0
103,1.09,103,460.0
104,3.58,104,251.0
105,1.49,105,420.0
106,20.28,106,82.0
107,2.19,107,350.0
108,1.62,108,407.0
109,24.24,109,51.0
110,25.69,110,37.0
111,20.08,111,83.0
112,20.47,112,81.0
113,22.96,113,60.0
114,28.18,114,20.0
115,24.96,115,45.0
116,19.08,116,87.0
117,26.63,117,31.0
118,20.56,118,80.0
119,25.25,119,43.0
120,19.62,120,85.0
121,24.73,121,47.0
122,22.84,122,61.0
123,23.22,123,55.0
124,22.26,124,65.0
125,24.86,125,46.0
126,20.08,126,83.0
127,23.1,127,57.0
128,24.44,128,49.0
129,19.85,129,84.0
130,24.73,130,47.0
131,20.91,131,77.0
132,21.96,132,67.0
133,21.37,133,74.0
134,21.87,134,68.0
135,22.98,135,59.0
136,20.66,136,79.0
137,28.31,137,17.0
138,22.45,138,63.0
139,23.06,139,58.0
140,24.56,140,48.0
141,21.21,141,75.0
142,24.04,142,52.0
143,26.7,143,30.0
144,20.77,144,78.0
145,22.31,145,64.0
146,21.69,146,70.0
147,26.15,147,34.0
148,21.55,148,73.0
149,28.41,149,15.0
150,32.38,150,2.0
151,25.16,151,44.0
152,21.99,152,66.0
153,28.23,153,19.0
154,21.18,154,76.0
155,22.55,155,62.0
156,19.39,156,86.0
157,17.11,157,89.0
158,26.8,158,28.0
159,3.37,159,263.0
160,8.06,160,119.0
161,9.84,161,112.0
162,1.54,162,415.0
163,1.25,163,444.0
164,1.43,164,426.0
165,1.81,165,388.0
166,7.6,166,125.0
167,11.21,167,105.0
168,3.04,168,284.0
169,2.5,169,326.0
170,1.53,170,416.0
171,7.6,171,125.0
172,8.16,172,118.0
173,5.19,173,177.0
174,8.29,174,117.0
175,8.48,175,115.0
176,9.93,176,111.0
177,5.37,177,169.0
178,1.76,178,393.0
179,4.7,179,197.0
180,2.11,180,358.0
181,2.88,181,298.0
182,5.92,182,154.0
183,8.33,183,116.0
184,2.5,184,326.0
185,2.9,185,296.0
186,1.7,186,399.0
187,1.08,187,461.0
188,5.19,188,177.0
189,2.64,189,315.0
190,2.08,190,361.0
191,4.75,191,193.0
192,7.35,192,126.0
193,3.42,193,261.0
194,7.64,194,124.0
195,10.78,195,108.0
196,6.92,196,133.0
197,2.24,197,345.0
198,1.17,198,452.0
199,6.2,199,150.0
200,3.15,200,278.0
201,1.52,201,417.0
202,4.02,202,227.0
203,6.44,203,143.0
204,4.38,204,215.0
205,6.47,205,141.0
206,7.6,206,125.0
207,6.11,207,151.0
208,5.27,208,175.0
209,4.5,209,210.0
210,4.63,210,201.0
211,3.98,211,231.0
212,3.15,212,278.0
213,2.23,213,346.0
214,7.02,214,132.0
215,1.76,215,393.0
216,2.98,216,289.0
217,1.11,217,458.0
218,1.25,218,444.0
219,4.76,219,192.0
220,5.56,220,164.0
221,3.35,221,264.0
222,5.81,222,158.0
223,4.82,223,189.0
224,5.72,224,160.0
225,5.35,225,171.0
226,3.6,226,249.0
227,5.29,227,173.0
228,1.54,228,415.0
229,1.2,229,449.0
230,1.19,230,450.0
231,6.45,231,142.0
232,7.09,232,130.0
233,2.54,233,323.0
234,5.14,234,180.0
235,5.32,235,172.0
236,4.88,236,185.0
237,1.77,237,392.0
238,1.83,238,386.0
239,3.26,239,271.0
240,1.06,240,463.0
241,1.13,241,456.0
242,3.97,242,232.0
243,2.91,243,295.0
244,2.81,244,303.0
245,7.23,245,128.0
246,1.15,246,454.0
247,2.04,247,365.0
248,1.12,248,457.0
249,1.91,249,378.0
250,1.17,250,452.0
251,2.61,251,317.0
252,1.15,252,454.0
253,1.52,253,417.0
254,1.32,254,437.0
255,6.52,255,139.0
256,1.12,256,457.0
257,7.7,257,123.0
258,1.13,258,456.0
259,1.12,259,457.0
260,5.93,260,153.0
261,1.12,261,457.0
262,1.49,262,420.0
263,1.55,263,414.0
264,3.29,264,269.0
265,1.61,265,408.0
266,1.14,266,455.0
267,3.8,267,240.0
268,2.08,268,361.0
269,3.58,269,251.0
270,3.34,270,265.0
271,6.59,271,138.0
272,2.24,272,345.0
273,2.97,273,290.0
274,2.5,274,326.0
275,2.67,275,313.0
276,1.69,276,400.0
277,1.4,277,429.0
278,4.78,278,191.0
279,3.26,279,271.0
280,4.85,280,187.0
281,4.86,281,186.0
282,2.86,282,299.0
283,3.46,283,258.0
284,3.93,284,233.0
285,4.99,285,182.0
286,2.64,286,315.0
287,3.76,287,244.0
288,28.4,288,16.0
289,1.43,289,426.0
290,1.38,290,431.0
291,2.39,291,335.0
292,1.23,292,446.0
293,1.36,293,433.0
294,3.19,294,276.0
295,1.9,295,379.0
296,1.05,296,464.0
297,4.14,297,223.0
298,1.8,298,389.0
299,1.08,299,461.0
300,3.82,300,239.0
301,2.42,301,333.0
302,1.02,302,467.0
303,3.33,303,266.0
304,1.88,304,381.0
305,2.08,305,361.0
306,3.82,306,239.0
307,2.21,307,348.0
308,1.17,308,452.0
309,6.4,309,144.0
310,1.46,310,423.0
311,1.17,311,452.0
312,4.72,312,195.0
313,1.57,313,412.0
314,2.22,314,347.0
315,4.01,315,228.0
316,1.47,316,422.0
317,1.08,317,461.0
318,5.91,318,155.0
319,1.21,319,448.0
320,1.1,320,459.0
321,5.67,321,162.0
322,3.16,322,277.0
323,1.52,323,417.0
324,2.24,324,345.0
325,6.28,325,146.0
326,1.14,326,455.0
327,4.51,327,209.0
328,4.68,328,199.0
329,4.22,329,220.0
330,4.11,330,225.0
331,3.2,331,275.0
332,4.78,332,191.0
333,5.41,333,167.0
334,3.46,334,258.0
335,4.9,335,183.0
336,4.8,336,190.0
337,1.33,337,436.0
338,3.0,338,287.0
339,1.84,339,385.0
340,1.62,340,407.0
341,1.43,341,426.0
342,4.26,342,218.0
343,2.63,343,316.0
344,1.14,344,455.0
345,5.44,345,166.0
346,1.26,346,443.0
347,1.07,347,462.0
348,4.89,348,184.0
349,1.26,349,443.0
350,1.08,350,461.0
351,4.26,351,218.0
352,2.56,352,321.0
353,1.11,353,458.0
354,5.28,354,174.0
355,2.1,355,359.0
356,1.24,356,445.0
357,2.67,357,313.0
358,1.74,358,395.0
359,1.21,359,448.0
360,3.77,360,243.0
361,2.1,361,359.0
362,1.1,362,459.0
363,5.27,363,175.0
364,1.39,364,430.0
365,1.12,365,457.0
366,1.12,366,457.0
367,1.32,367,437.0
368,1.15,368,454.0
369,1.06,369,463.0
370,3.12,370,280.0
371,4.01,371,228.0
372,5.22,372,176.0
373,2.86,373,299.0
374,6.25,374,148.0
375,5.38,375,168.0
376,5.88,376,156.0
377,3.34,377,265.0
378,3.54,378,252.0
379,3.51,379,255.0
380,4.76,380,192.0
381,1.81,381,388.0
382,1.18,382,451.0
383,2.51,383,325.0
384,2.03,384,366.0
385,1.16,385,453.0
386,1.12,386,457.0
387,2.73,387,308.0
388,1.1,388,459.0
389,1.2,389,449.0
390,1.28,390,441.0
391,1.07,391,462.0
392,1.18,392,451.0
393,1.31,393,438.0
394,1.1,394,459.0
395,1.49,395,420.0
396,1.79,396,390.0
397,1.06,397,463.0
398,1.29,398,440.0
399,1.74,399,395.0
400,1.14,400,455.0
401,1.37,401,432.0
402,1.35,402,434.0
403,1.07,403,462.0
404,1.37,404,432.0
405,1.61,405,408.0
406,1.09,406,460.0
407,1.2,407,449.0
408,1.52,408,417.0
409,1.07,409,462.0
410,2.84,410,301.0
411,2.44,411,331.0
412,1.68,412,401.0
413,1.23,413,446.0
414,2.68,414,312.0
415,4.65,415,200.0
416,4.56,416,205.0
417,3.92,417,234.0
418,4.0,418,229.0
419,4.76,419,192.0
420,3.65,420,247.0
421,5.17,421,178.0
422,3.05,422,283.0
423,5.36,423,170.0
424,4.61,424,202.0
425,2.33,425,338.0
426,1.25,426,444.0
427,1.16,427,453.0
428,1.36,428,433.0
429,1.29,429,440.0
430,1.46,430,423.0
431,1.86,431,383.0
432,1.13,432,456.0
433,1.19,433,450.0
434,2.26,434,344.0
435,1.67,435,402.0
436,1.09,436,460.0
437,1.41,437,428.0
438,1.06,438,463.0
439,1.16,439,453.0
440,2.12,440,357.0
441,1.25,441,444.0
442,1.82,442,387.0
443,1.43,443,426.0
444,2.13,444,356.0
445,1.73,445,396.0
446,2.5,446,326.0
447,1.08,447,461.0
448,1.27,448,442.0
449,1.95,449,374.0
450,1.67,450,402.0
451,1.11,451,458.0
452,1.14,452,455.0
453,1.06,453,463.0
454,1.16,454,453.0
455,1.41,455,428.0
456,1.34,456,435.0
457,1.19,457,450.0
458,1.58,458,411.0
459,6.78,459,135.0
460,3.79,460,241.0
461,3.05,461,283.0
462,2.24,462,345.0
463,1.07,463,462.0
464,1.38,464,431.0
465,1.14,465,455.0
466,1.33,466,436.0
467,1.12,467,457.0
468,2.54,468,323.0
469,1.63,469,406.0
470,1.21,470,448.0
471,1.39,471,430.0
472,1.37,472,432.0
473,1.52,473,417.0
474,1.23,474,446.0
475,1.99,475,370.0
476,1.27,476,442.0
477,1.99,477,370.0
478,1.21,478,448.0
479,2.94,479,293.0
480,1.25,480,444.0
481,1.32,481,437.0
482,1.17,482,452.0
483,2.17,483,352.0
484,1.14,484,455.0
485,2.07,485,362.0
486,1.45,486,424.0
487,1.44,487,425.0
488,1.5,488,419.0
489,1.92,489,377.0
490,1.55,490,414.0
491,1.6,491,409.0
492,1.41,492,428.0
493,1.31,493,438.0
494,1.23,494,446.0
495,1.4,495,429.0
496,1.88,496,381.0
497,1.17,497,452.0
498,1.11,498,458.0
499,1.9,499,379.0
500,1.49,500,420.0
501,1.14,501,455.0
502,2.33,502,338.0
503,1.86,503,383.0
504,1.08,504,461.0
505,1.37,505,432.0
506,1.2,506,449.0
507,1.73,507,396.0
508,2.13,508,356.0
509,1.26,509,443.0
510,1.43,510,426.0
511,1.08,511,461.0
512,1.25,512,444.0
513,1.18,513,451.0
514,2.15,514,354.0
515,3.02,515,285.0
516,2.56,516,321.0
517,28.66,517,13.0
518,29.1,518,12.0
519,1.3,519,439.0
520,7.7,520,123.0
521,1.23,521,446.0
522,1.05,522,464.0
523,1.1,523,459.0
524,1.54,524,415.0
525,1.46,525,423.0
526,1.13,526,456.0
527,1.14,527,455.0
528,1.9,528,379.0
529,2.02,529,367.0
530,1.62,530,407.0
531,2.72,531,309.0
532,2.88,532,298.0
533,3.6,533,249.0
534,1.16,534,453.0
535,5.28,535,174.0
536,3.98,536,231.0
537,7.32,537,127.0
538,1.13,538,456.0
539,4.09,539,226.0
540,2.06,540,363.0
541,30.11,541,8.0
542,29.25,542,11.0
543,4.5,543,210.0
544,1.47,544,422.0
545,1.85,545,384.0
546,2.19,546,350.0
547,1.1,547,459.0
548,1.07,548,462.0
549,1.78,549,391.0
550,1.17,550,452.0
551,2.05,551,364.0
552,4.65,552,200.0
553,2.92,553,294.0
554,1.12,554,457.0
555,3.76,555,244.0
556,2.32,556,339.0
557,3.53,557,253.0
558,1.85,558,384.0
559,1.32,559,437.0
560,3.01,560,286.0
561,6.31,561,145.0
562,1.15,562,454.0
563,2.24,563,345.0
564,1.34,564,435.0
565,1.42,565,427.0
566,1.48,566,421.0
567,1.46,567,423.0
568,1.29,568,440.0
569,1.23,569,446.0
570,1.21,570,448.0
571,1.38,571,431.0
572,1.26,572,443.0
573,1.25,573,444.0
574,1.88,574,381.0
575,1.62,575,407.0
576,1.15,576,454.0
577,2.37,577,337.0
578,1.17,578,452.0
579,2.13,579,356.0
580,1.26,580,443.0
581,1.77,581,392.0
582,1.38,582,431.0
583,1.18,583,451.0
584,1.45,584,424.0
585,1.48,585,421.0
586,1.2,586,449.0
587,1.85,587,384.0
588,1.47,588,422.0
589,1.18,589,451.0
590,2.01,590,368.0
591,1.22,591,447.0
592,1.48,592,421.0
593,1.28,593,441.0
594,1.58,594,411.0
595,2.92,595,294.0
596,2.48,596,328.0
597,3.62,597,248.0
598,1.68,598,401.0
599,25.76,599,35.0
600,1.28,600,441.0
601,1.11,601,458.0
602,1.01,602,468.0
603,1.3,603,439.0
604,1.48,604,421.0
605,3.24,605,273.0
606,3.97,606,232.0
607,6.88,607,134.0
608,7.08,608,131.0
609,1.11,609,458.0
610,1.87,610,382.0
611,21.64,611,72.0
612,25.37,612,42.0
613,1.7,613,399.0
614,1.15,614,454.0
615,1.07,615,462.0
616,1.46,616,423.0
617,1.51,617,418.0
618,1.07,618,462.0
619,1.06,619,463.0
620,4.14,620,223.0
621,2.09,621,360.0
622,1.75,622,394.0
623,3.99,623,230.0
624,1.33,624,436.0
625,2.58,625,320.0
626,1.12,626,457.0
627,1.09,627,460.0
628,1.92,628,377.0
629,1.26,629,443.0
630,1.17,630,452.0
631,2.03,631,366.0
632,25.68,632,38.0
633,1.71,633,398.0
634,1.06,634,463.0
635,1.1,635,459.0
636,2.15,636,354.0
637,1.87,637,382.0
638,2.48,638,328.0
639,2.92,639,294.0
640,3.0,640,287.0
641,2.1,641,359.0
642,2.29,642,341.0
643,1.13,643,456.0
644,1.07,644,462.0
645,1.56,645,413.0
646,6.51,646,140.0
647,4.6,647,203.0
648,1.37,648,432.0
649,27.08,649,25.0
650,1.02,650,467.0
651,1.08,651,461.0
652,1.17,652,452.0
653,2.12,653,357.0
654,2.13,654,356.0
655,2.1,655,359.0
656,1.68,656,401.0
657,25.43,657,41.0
658,1.07,658,462.0
659,1.08,659,461.0
660,1.2,660,449.0
661,3.84,661,237.0
662,1.17,662,452.0
663,5.72,663,160.0
664,3.45,664,259.0
665,1.77,665,392.0
666,1.5,666,419.0
667,1.06,667,463.0
668,1.07,668,462.0
669,1.44,669,425.0
670,1.27,670,442.0
671,1.14,671,455.0
672,1.08,672,461.0
673,1.13,673,456.0
674,1.14,674,455.0
675,3.1,675,281.0
676,2.95,676,292.0
677,2.23,677,346.0
678,1.22,678,447.0
679,1.08,679,461.0
680,2.96,680,291.0
681,1.16,681,453.0
682,25.73,682,36.0
683,1.89,683,380.0
684,1.11,684,458.0
685,1.13,685,456.0
686,1.49,686,420.0
687,2.49,687,327.0
688,1.21,688,448.0
689,4.69,689,198.0
690,4.02,690,227.0
691,2.56,691,321.0
692,2.6,692,318.0
693,3.15,693,278.0
694,1.77,694,392.0
695,1.05,695,464.0
696,1.07,696,462.0
697,1.33,697,436.0
698,1.49,698,420.0
699,1.25,699,444.0
700,1.14,700,455.0
701,1.06,701,463.0
702,2.05,702,364.0
703,2.92,703,294.0
704,1.07,704,462.0
705,4.49,705,211.0
706,1.49,706,420.0
707,1.75,707,394.0
708,2.09,708,360.0
709,3.49,709,257.0
710,1.07,710,462.0
711,1.07,711,462.0
712,2.11,712,358.0
713,3.08,713,282.0
714,1.86,714,383.0
715,1.25,715,444.0
716,1.1,716,459.0
717,1.05,717,464.0
718,1.64,718,405.0
719,4.13,719,224.0
720,1.9,720,379.0
721,2.21,721,348.0
722,2.55,722,322.0
723,1.2,723,449.0
724,1.28,724,441.0
725,1.08,725,461.0
726,1.1,726,459.0
727,1.15,727,454.0
728,2.85,728,300.0
729,1.97,729,372.0
730,2.43,730,332.0
731,1.08,731,461.0
732,1.15,732,454.0
733,1.57,733,412.0
734,1.61,734,408.0
735,1.19,735,450.0
736,1.14,736,455.0
737,1.07,737,462.0
738,2.71,738,310.0
739,1.18,739,451.0
740,5.45,740,165.0
741,2.76,741,305.0
742,1.34,742,435.0
743,1.03,743,466.0
744,1.1,744,459.0
745,2.24,745,345.0
746,1.48,746,421.0
747,27.97,747,22.0
748,1.66,748,403.0
749,1.54,749,415.0
750,1.16,750,453.0
751,1.06,751,463.0
752,1.86,752,383.0
753,2.51,753,325.0
754,1.93,754,376.0
755,2.03,755,366.0
756,1.73,756,396.0
757,2.89,757,297.0
758,2.39,758,335.0
759,1.07,759,462.0
760,1.22,760,447.0
761,4.49,761,211.0
762,1.67,762,402.0
763,1.44,763,425.0
764,1.18,764,451.0
765,1.1,765,459.0
766,3.91,766,235.0
767,1.52,767,417.0
768,1.05,768,464.0
769,1.12,769,457.0
770,1.11,770,458.0
771,2.47,771,329.0
772,1.1,772,459.0
773,1.15,773,454.0
774,1.84,774,385.0
775,1.54,775,415.0
776,23.76,776,54.0
777,1.15,777,454.0
778,1.05,778,464.0
779,1.95,779,374.0
780,1.67,780,402.0
781,2.12,781,357.0
782,1.38,782,431.0
783,1.16,783,453.0
784,1.05,784,464.0
785,1.07,785,462.0
786,1.08,786,461.0
787,3.24,787,273.0
788,2.28,788,342.0
789,1.45,789,424.0
790,2.59,790,319.0
791,1.21,791,448.0
792,1.1,792,459.0
793,2.84,793,301.0
794,1.27,794,442.0
795,1.09,795,460.0
796,1.1,796,459.0
797,2.01,797,368.0
798,2.33,798,338.0
799,1.06,799,463.0
800,1.09,800,460.0
801,1.06,801,463.0
802,1.58,802,411.0
803,1.14,803,455.0
804,1.14,804,455.0
805,2.01,805,368.0
806,1.48,806,421.0
807,1.38,807,431.0
808,1.08,808,461.0
809,1.1,809,459.0
810,1.3,810,439.0
811,4.71,811,196.0
812,2.42,812,333.0
813,1.95,813,374.0
814,1.19,814,450.0
815,1.06,815,463.0
816,2.04,816,365.0
817,1.77,817,392.0
818,1.13,818,456.0
819,1.17,819,452.0
820,2.3,820,340.0
821,1.38,821,431.0
822,2.03,822,366.0
823,1.24,823,445.0
824,1.32,824,437.0
825,3.25,825,272.0
826,1.14,826,455.0
827,1.42,827,427.0
828,1.96,828,373.0
829,1.3,829,439.0
830,1.13,830,456.0
831,1.04,831,465.0
832,1.33,832,436.0
833,2.08,833,361.0
834,1.39,834,430.0
835,1.31,835,438.0
836,1.99,836,370.0
837,1.11,837,458.0
838,1.23,838,446.0
839,1.59,839,410.0
840,1.82,840,387.0
841,1.25,841,444.0
842,1.08,842,461.0
843,1.09,843,460.0
844,2.52,844,324.0
845,2.11,845,358.0
846,2.72,846,309.0
847,1.83,847,386.0
848,26.71,848,29.0
849,1.59,849,410.0
850,1.27,850,442.0
851,1.31,851,438.0
852,1.07,852,462.0
853,1.03,853,466.0
854,3.69,854,246.0
855,1.15,855,454.0
856,1.23,856,446.0
857,1.99,857,370.0
858,1.15,858,454.0
859,1.14,859,455.0
860,1.09,860,460.0
861,1.24,861,445.0
862,1.07,862,462.0
863,2.07,863,362.0
864,4.31,864,216.0
865,5.74,865,159.0
866,4.19,866,222.0
867,1.31,867,438.0
868,1.27,868,442.0
869,2.16,869,353.0
870,2.69,870,311.0
871,1.1,871,459.0
872,1.07,872,462.0
873,2.28,873,342.0
874,1.14,874,455.0
875,2.86,875,299.0
876,1.22,876,447.0
877,1.31,877,438.0
878,1.08,878,461.0
879,1.08,879,461.0
880,2.4,880,334.0
881,1.13,881,456.0
882,1.43,882,426.0
883,1.35,883,434.0
884,1.04,884,465.0
885,1.14,885,455.0
886,2.24,886,345.0
887,2.48,887,328.0
888,1.2,888,449.0
889,1.05,889,464.0
890,1.67,890,402.0
891,1.25,891,444.0
892,1.09,892,460.0
893,1.71,893,398.0
894,1.06,894,463.0
895,1.13,895,456.0
896,1.15,896,454.0
897,1.13,897,456.0
898,1.29,898,440.0
899,1.15,899,454.0
900,2.52,900,324.0
901,1.1,901,459.0
902,1.72,902,397.0
903,1.14,903,455.0
904,1.16,904,453.0
905,2.29,905,341.0
906,1.94,906,375.0
907,1.7,907,399.0
908,1.24,908,445.0
909,1.51,909,418.0
910,2.83,910,302.0
911,1.85,911,384.0
912,1.59,912,410.0
913,1.45,913,424.0
914,1.42,914,427.0
915,2.1,915,359.0
916,1.37,916,432.0
917,1.91,917,378.0
918,2.05,918,364.0
919,1.37,919,432.0
920,2.38,920,336.0
921,1.33,921,436.0
922,1.57,922,412.0
923,1.42,923,427.0
924,1.17,924,452.0
925,1.52,925,417.0
926,1.14,926,455.0
927,1.15,927,454.0
928,1.15,928,454.0
929,1.38,929,431.0
930,1.07,930,462.0
931,1.12,931,457.0
932,1.02,932,467.0
933,1.35,933,434.0
934,1.08,934,461.0
935,1.05,935,464.0
936,1.11,936,458.0
937,1.08,937,461.0
938,1.17,938,452.0
939,1.28,939,441.0
940,1.2,940,449.0
941,1.19,941,450.0
942,1.68,942,401.0
943,1.19,943,450.0
944,1.14,944,455.0
945,1.28,945,441.0
946,1.26,946,443.0
947,1.18,947,451.0
948,1.22,948,447.0
949,1.16,949,453.0
950,1.13,950,456.0
951,1.08,951,461.0
952,1.16,952,453.0
953,1.08,953,461.0
954,1.11,954,458.0
955,1.26,955,443.0
956,1.21,956,448.0
957,1.2,957,449.0
958,1.08,958,461.0
959,1.22,959,447.0
960,1.28,960,441.0
961,1.23,961,446.0
962,1.22,962,447.0
963,1.13,963,456.0
964,1.26,964,443.0
965,1.11,965,458.0
966,1.24,966,445.0
967,1.21,967,448.0
968,1.33,968,436.0
969,1.15,969,454.0
970,1.18,970,451.0
971,1.14,971,455.0
972,1.07,972,462.0
973,1.29,973,440.0
974,1.19,974,450.0
975,1.17,975,452.0
976,1.26,976,443.0
977,1.26,977,443.0
978,1.21,978,448.0
979,2.3,979,340.0
980,1.21,980,448.0
981,1.23,981,446.0
982,1.28,982,441.0
983,1.1,983,459.0
984,1.56,984,413.0
985,1.13,985,456.0
986,1.13,986,456.0
987,2.18,987,351.0
988,1.79,988,390.0
989,2.92,989,294.0
990,1.4,990,429.0
991,2.96,991,291.0
992,3.46,992,258.0
993,1.57,993,412.0
994,1.09,994,460.0
995,1.57,995,412.0
996,1.17,996,452.0
997,1.65,997,404.0
998,1.03,998,466.0
999,1.22,999,447.0
1000,1.07,1000,462.0
1001,2.0,1001,369.0
1002,1.09,1002,460.0
1003,2.98,1003,289.0
1004,1.04,1004,465.0
1005,2.79,1005,304.0
1006,1.42,1006,427.0
1007,1.36,1007,433.0
1008,1.05,1008,464.0
1009,1.93,1009,376.0
1010,1.78,1010,391.0
1011,1.43,1011,426.0
1012,1.79,1012,390.0
1013,1.15,1013,454.0
1014,3.59,1014,250.0
1015,1.09,1015,460.0
1016,1.17,1016,452.0
1017,1.88,1017,381.0
1018,1.02,1018,467.0
1019,2.48,1019,328.0
1020,1.62,1020,407.0
1021,1.05,1021,464.0
1022,1.81,1022,388.0
1023,1.03,1023,466.0
1024,1.07,1024,462.0
1025,1.26,1025,443.0
1026,1.94,1026,375.0
1027,1.04,1027,465.0
1028,1.1,1028,459.0
1029,5.12,1029,181.0
1030,1.7,1030,399.0
1031,1.08,1031,461.0
1032,1.36,1032,433.0
1033,1.4,1033,429.0
1034,1.04,1034,465.0
1035,1.11,1035,458.0
1036,3.14,1036,279.0
1037,1.1,1037,459.0
1038,1.85,1038,384.0
1039,2.68,1039,312.0
1040,1.92,1040,377.0
1041,1.09,1041,460.0
1042,1.27,1042,442.0
1043,2.56,1043,321.0
1044,1.11,1044,458.0
1045,1.07,1045,462.0
1046,4.02,1046,227.0
1047,1.22,1047,447.0
1048,1.96,1048,373.0
1049,1.1,1049,459.0
1050,1.04,1050,465.0
1051,1.2,1051,449.0
1052,3.52,1052,254.0
1053,1.02,1053,467.0
1054,1.19,1054,450.0
1055,2.43,1055,332.0
1056,1.08,1056,461.0
1057,1.07,1057,462.0
1058,1.18,1058,451.0
1059,1.78,1059,391.0
1060,1.06,1060,463.0
1061,2.84,1061,301.0
1062,4.21,1062,221.0
1063,1.03,1063,466.0
1064,1.07,1064,462.0
1065,1.99,1065,370.0
1066,1.05,1066,464.0
1067,1.06,1067,463.0
1068,1.39,1068,430.0
1069,1.04,1069,465.0
1070,1.75,1070,394.0
1071,1.1,1071,459.0
1072,1.58,1072,411.0
1073,2.0,1073,369.0
1074,1.22,1074,447.0
1075,1.5,1075,419.0
1076,1.11,1076,458.0
1077,1.3,1077,439.0
1078,1.28,1078,441.0
1079,1.06,1079,463.0
1080,1.21,1080,448.0
1081,1.02,1081,467.0
1082,1.24,1082,445.0
1083,2.6,1083,318.0
1084,1.04,1084,465.0
1085,1.06,1085,463.0
1086,1.14,1086,455.0
1087,1.09,1087,460.0
1088,1.17,1088,452.0
1089,1.96,1089,373.0
1090,1.05,1090,464.0
1091,1.18,1091,451.0
1092,1.06,1092,463.0
1093,1.17,1093,452.0
1094,1.12,1094,457.0
1095,1.11,1095,458.0
1096,1.19,1096,450.0
1097,1.98,1097,371.0
1098,1.99,1098,370.0
1099,2.04,1099,365.0
1100,1.11,1100,458.0
1101,10.71,1101,109.0
1102,1.86,1102,383.0
1103,1.43,1103,426.0
1104,12.08,1104,100.0
1105,1.29,1105,440.0
1106,2.0,1106,369.0
1107,1.2,1107,449.0
1108,3.39,1108,262.0
1109,1.02,1109,467.0
1110,1.18,1110,451.0
1111,6.1,1111,152.0
1112,1.07,1112,462.0
1113,2.64,1113,315.0
1114,1.18,1114,451.0
1115,1.33,1115,436.0
1116,1.2,1116,449.0
1117,1.08,1117,461.0
1118,1.06,1118,463.0
1119,1.19,1119,450.0
1120,1.16,1120,453.0
1121,1.05,1121,464.0
1122,1.13,1122,456.0
1123,1.86,1123,383.0
1124,3.25,1124,272.0
1125,1.29,1125,440.0
1126,2.18,1126,351.0
1127,2.39,1127,335.0
1128,1.3,1128,439.0
1129,1.32,1129,437.0
1130,1.39,1130,430.0
1131,27.05,1131,27.0
1132,1.39,1132,430.0
1133,2.32,1133,339.0
1134,21.75,1134,69.0
1135,2.45,1135,330.0
1136,25.62,1136,39.0
1137,1.25,1137,444.0
1138,31.09,1138,6.0
1139,24.28,1139,50.0
