Betweenness Centrality,Eccentricity Centrality,Closeness Centrality,GIN Values,H-GSM_1,GSM,Second order centrality,I-GSM Values,Leverage Centrality,Volume Centrality,PageRank Centrality,Eigenvector Centrality,EIGSM Values,Extended Improved Gravity Index Values,PE Values,Centrality Values,Local-Global Centrality,CLC Values,Improved Gravity Index Values,Semi local centrality,P Value,Extended Coreness,EHCC Value,Gravity Model Centrality,HCC Value,Average Spreading Ability
0.37926120429141547,0.6800000101546668,0.8148668913197975,0.6568681462741608,0.6258609030842315,0.6938430594318282,0.8468892507184844,0.4211792713502608,0.5471264369525168,0.2727272727272727,0.2614684081379468,0.00042532716076140655,0.23584033626765338,0.17964071856287425,0.2157970814194356,0.17877412031782064,0.26268393882322294,0.19521831068465556,0.2804878048780488,0.15853658536585366,0.5555555555555556,0.25,0.25596297610617247,0.18184550817976802,0.4169811322936703,0.6175488793514544
0.07394958157648432,0.07555554459496272,0.29570733432398333,0.6247544225030917,0.6464612039219786,0.6200090136022335,0.7626401239963507,0.6981714101761625,1.0,0.6666666666666666,1.0,0.37497401779784273,0.7120929501080704,0.627245508982036,0.8515130504262584,0.7258796821793416,0.7228645439394589,0.7358228633498556,0.6951219512195121,0.5975609756097561,0.7777777777777777,0.59375,0.772872908442476,0.731708063709213,0.805660377043802,0.797806390081068
0.05723799946322991,0.11724139481747153,0.31082211484512867,0.5509404702466425,0.5154136787064365,0.5271013589012332,0.7270710793952105,0.5226885407497502,0.7885057472307571,0.5151515151515151,0.5253778662108555,0.22693347008098205,0.3846761010258854,0.33083832335329344,0.4361218747428689,0.38393870601589103,0.367750438147069,0.45050379388766665,0.48780487804878053,0.36585365853658536,0.7407407407407407,0.40625,0.4542541830054006,0.33971875571772964,0.6264150943045353,0.6852646638054363
0.0466534505698355,0.07555554459496272,0.2927421850293964,0.5606665234275414,0.5199902958123758,0.5324270260438795,0.7276023670220595,0.539211947035832,0.7885057472307571,0.5454545454545455,0.5213454764852357,0.25110146782041964,0.4006375216721334,0.35179640718562877,0.4551127755996478,0.4052213393870601,0.37055970034866675,0.4655205870172555,0.5,0.3780487804878049,0.7777777777777777,0.40625,0.4749021003798491,0.3486733680118679,0.6471698114490423,0.7358130662851691
0.050764059832759736,0.07555554459496272,0.2878439080123639,0.5399532898924326,0.5049616332861437,0.516350554076215,0.7263577331395145,0.5195274314739818,0.7885057472307571,0.5151515151515151,0.5255718373777459,0.22693335012756488,0.38323466941024004,0.33083832335329344,0.4361218747428689,0.38393870601589103,0.3628516641338701,0.45050379388766665,0.48780487804878053,0.36585365853658536,0.7407407407407407,0.40625,0.4542541830054006,0.3380056399590703,0.6264150943045353,0.6905102527420123
0.07324488114624116,0.11724139481747153,0.34977030294168643,0.6957296031654385,0.5661350904798521,0.6115833821317699,0.7533032046746263,0.720577552548226,0.22988505731589376,0.9393939393939393,0.20116851808306535,0.41716804687363257,0.397928517221002,0.4251497005988024,0.41719477657567183,0.4432463110102156,0.25273672832304866,0.6382137080075277,0.7317073170731707,0.5182926829268293,0.8148148148148149,0.53125,0.4766820932342711,0.2908839424265201,0.6943396226656319,0.7348593228421553
0.0,0.03655915787928343,0.2385329991873043,0.4287084683507895,0.3370003276953353,0.40297422091034585,0.6587542604794647,0.351971738194201,0.0,0.36363636363636365,0.0,0.11376736866904323,0.14333932489085513,0.16467065868263475,0.17420898155988318,0.1804767309875142,0.05750594377108441,0.24777708663821668,0.12804878048780488,0.20121951219512196,0.5185185185185186,0.21875,0.207903168378895,0.06460742862340596,0.36981132049594867,0.4730567477348593
0.08300051548199767,0.16190477468444464,0.36731126926751967,0.6134190795748853,0.5206712512612274,0.5693855142664038,0.7390592683058077,0.5495721515330856,0.3862068964451843,0.6363636363636364,0.22415481852136931,0.3041404832407756,0.32747671829459907,0.3323353293413174,0.3229875269534246,0.32406356413166854,0.23525244852986998,0.41296181106369445,0.5,0.33536585365853655,0.7037037037037037,0.34375,0.3923104307724074,0.2286051575651547,0.5528301884347312,0.6824034334763948
0.0,0.07555554459496272,0.2518115634021688,0.3662810749983105,0.298621240515228,0.36711147473029504,0.6287377487447936,0.23264218594220157,0.16091954050733254,0.18181818181818182,0.01596579290207273,0.06885176701711462,0.10474335887499905,0.11377245508982037,0.10438001344984355,0.1007377979568672,0.05034244806108698,0.12013434503671111,0.05487804878048781,0.0975609756097561,0.48148148148148145,0.09375,0.16019935920057243,0.042703466807391996,0.2962264152072766,0.5593705293276108
0.233902144042088,0.2098765450008231,0.4343535668501749,0.7816152421015479,0.7115953521225291,0.7394331140964058,0.8040962306309758,0.8551622472343395,0.7509578544135289,0.8181818181818182,0.6528716802686944,0.7755049069094387,0.7588892452273083,0.7455089820359282,0.7252403058933415,0.7338251986379114,0.6326104342732951,0.8193276053678068,0.8292682926829269,0.7926829268292683,0.8518518518518519,0.8125,0.7767888928099222,0.6970052773140063,0.8735849054048984,0.8836432999523127
0.11624929178577183,0.03655915787928343,0.18845019943349328,0.23649073611327037,0.2551859527023599,0.33263505685593153,0.5659042096091755,0.18464503717397315,0.6436781610638129,0.1515151515151515,0.3139811025341376,2.0371036464767e-09,0.11533771266209683,0.11976047904191617,0.15635167895883062,0.11918274687854709,0.1421362266194508,0.09010075877753335,0.1951219512195122,0.07317073170731707,0.5185185185185186,0.1875,0.22321110708043018,0.09570165185874564,0.36981132049594867,0.21697663328564612
0.1380989378225634,0.07555554459496272,0.21438505455942702,0.22842838029884943,0.2510783756497603,0.3275932949606918,0.5542524729546184,0.16872491138630039,0.6436781610638129,0.12121212121212122,0.32910688806884947,4.078416184784962e-09,0.10090139400233439,0.10179640718562875,0.13457224382968816,0.09931895573212259,0.1403752684856806,0.08259236221273888,0.18292682926829268,0.06707317073170732,0.5185185185185186,0.1875,0.21431114269867302,0.08990367070185518,0.36981132049594867,0.19599427753934193
0.09874728302955828,0.0,0.16516595654968158,0.26494649397805986,0.2704488870298112,0.34891082702451615,0.5839210782357893,0.2446012056237634,0.5471264369525168,0.24242424242424243,0.2870905733978374,1.8266590548985283e-09,0.13739530422938936,0.14670658682634732,0.17703478638693676,0.13904653802497163,0.1484665061993813,0.1501679312958889,0.2682926829268293,0.12195121951219512,0.5555555555555556,0.25,0.2588109647171066,0.1175372038581928,0.4169811322936703,0.19742489270386263
0.16061744877908524,0.11724139481747153,0.24291441531812452,0.22915848227182362,0.25327194629533767,0.3289658644650548,0.5486662643259327,0.1630439967298781,0.6436781610638129,0.12121212121212122,0.3371839858282083,9.865642453184678e-09,0.0971280642098005,0.09880239520958084,0.13457224382968816,0.09931895573212259,0.14087092399067597,0.07508396564794445,0.18292682926829268,0.06097560975609756,0.5185185185185186,0.1875,0.21431114269867302,0.08783472754455016,0.36981132049594867,0.12827849308536002
0.18380482720572583,0.16190477468444464,0.27440212457027435,0.2356895911189975,0.2601558639303919,0.3351087010910968,0.5490086572686721,0.16180806198141087,0.6436781610638129,0.12121212121212122,0.34164017597631247,2.47440750777614e-08,0.09621708258352121,0.09880239520958084,0.13457224382968816,0.09931895573212259,0.14295742510377585,0.07508396564794445,0.18292682926829268,0.06097560975609756,0.5185185185185186,0.1875,0.21431114269867302,0.08738461011387133,0.36981132049594867,0.11683357176919407
0.3933830503880764,0.6800000101546668,0.7143085455466655,0.555045491802544,0.5332866727154362,0.603895084390445,0.8106028836350145,0.36307383017167993,0.5471264369525168,0.2727272727272727,0.26361052817108466,4.061550734326705e-05,0.2031723077057968,0.17065868263473055,0.1968061769335861,0.15891032917139614,0.23321747620836136,0.18020151755506666,0.2804878048780488,0.14634146341463414,0.5555555555555556,0.25,0.28337486645900145,0.16068397609162824,0.4169811322936703,0.5259895088221268
0.36484473985165106,0.5936508163318521,0.6305838827813915,0.4559297222240121,0.4569675101469399,0.5279331152021033,0.7419677052511721,0.2610943845745217,0.6436781610638129,0.1515151515151515,0.3010170113303966,1.599349012862099e-05,0.15276205704423143,0.1227544910179641,0.15635167895883062,0.11918274687854709,0.20681664686403212,0.09760915534232778,0.1951219512195122,0.07926829268292683,0.5185185185185186,0.1875,0.22321110708043018,0.12354388634618654,0.36981132049594867,0.46447305674773476
0.42520995698139646,0.7754386099798831,0.8124407055151096,0.6959241404628178,0.6761786150206996,0.7311503088038108,0.9019362837199479,0.551586078523269,0.7080459774598494,0.4545454545454546,0.4577762568323369,0.00010311755104198397,0.4258010051507342,0.36227544910179643,0.4302184221079175,0.3575482406356413,0.44328350632042374,0.3979450179341056,0.4634146341463415,0.323170731707317,0.8518518518518519,0.4375,0.5179779280928156,0.35537934311361596,0.688679245156924,0.7405817835002383
0.3369752942349559,0.5151515063595957,0.558366175535478,0.392328487587806,0.40310768393260443,0.4744832367511248,0.6882323471524012,0.22040818691966882,0.6436781610638129,0.12121212121212122,0.32186650716988807,6.313038916025103e-06,0.12531914947828132,0.10179640718562875,0.13457224382968816,0.09931895573212259,0.1889397323938864,0.08259236221273888,0.18292682926829268,0.06707317073170732,0.5185185185185186,0.1875,0.21431114269867302,0.10872630194767122,0.36981132049594867,0.3080591320934668
0.3097747160883796,0.4434782722226087,0.4954893686476268,0.34629038628402714,0.36250115827843454,0.43437209714815617,0.6456665861702244,0.19761396649895976,0.6436781610638129,0.12121212121212122,0.333290978602677,2.5039918084601994e-06,0.11319777555408278,0.09880239520958084,0.13457224382968816,0.09931895573212259,0.17568977016190296,0.07508396564794445,0.18292682926829268,0.06097560975609756,0.5185185185185186,0.1875,0.21431114269867302,0.10042483111406195,0.36981132049594867,0.28993800667620406
0.47879307867476817,0.881481510763457,0.8903064781031206,0.7879675514329518,0.749419620331254,0.8013586882531832,0.9273885316415421,0.6539562645848804,0.6436781610638129,0.5757575757575758,0.435431520879912,0.00013321112763766248,0.47234932326162943,0.4131736526946108,0.48769283642555605,0.41713961407491484,0.48009455986892974,0.47302898358205003,0.5487804878048781,0.38414634146341464,0.9259259259259258,0.5,0.578141687471387,0.41085733082580145,0.7566037735180206,0.8664759179780638
0.42238558776206425,0.7754386099798831,0.8100230207118398,0.69533539223849,0.6757288268654431,0.7306923638703503,0.9017445387748164,0.5514479776071092,0.7080459774598494,0.4545454545454546,0.4577856221213865,0.00010311755104198397,0.425764206984971,0.36227544910179643,0.4302184221079175,0.3575482406356413,0.44305156066346857,0.3979450179341056,0.4634146341463415,0.323170731707317,0.8518518518518519,0.4375,0.5179779280928156,0.3553045014453256,0.688679245156924,0.7134000953743442
0.6211390536987563,0.9999999999999998,0.9711118969814644,0.8938061647773039,0.8382160542845287,0.8861577267468091,0.9527223145152728,0.7759723297550847,0.6275862067234245,0.7575757575757576,0.43681935547068296,0.0001877162768564089,0.522031480760787,0.45508982035928147,0.5320421218817033,0.4767309875141884,0.523200531959796,0.5931633286187611,0.6585365853658536,0.4817073170731707,0.962962962962963,0.5625,0.5824136702781405,0.47698210798473806,0.8037735847346101,0.9456366237482117
0.3791699003787855,0.881481510763457,0.8769667066780465,0.7803857196236477,0.7434564376921311,0.795398247323505,0.9256823845644868,0.6503367527969027,0.6436781610638129,0.5757575757575758,0.4372461932842103,0.0001300544587639899,0.47108756907249577,0.4131736526946108,0.48769283642555605,0.41713961407491484,0.4770734351555522,0.47302898358205003,0.5487804878048781,0.38414634146341464,0.9259259259259258,0.5,0.578141687471387,0.4088957906028908,0.7566037735180206,0.8860276585598472
0.5505529169844143,0.9999999999999998,0.9563167541136347,0.8837230739279573,0.8305685099092672,0.878511680239019,0.9470492568191592,0.7702355580538919,0.6275862067234245,0.7575757575757576,0.44322226016148625,0.00017719404727750034,0.5163411023432016,0.45508982035928147,0.5320421218817033,0.4767309875141884,0.5192643135295225,0.5931633286187611,0.6585365853658536,0.4817073170731707,0.962962962962963,0.5625,0.5824136702781405,0.47387315056760637,0.8037735847346101,0.8335717691940866
0.39027998745219,0.6800000101546668,0.7122087981964275,0.5543784180150002,0.5327826825186628,0.6033737631812942,0.809936971271935,0.36290652086893027,0.5471264369525168,0.2727272727272727,0.26362563075432677,4.061550734326705e-05,0.20309634095695267,0.17065868263473055,0.1968061769335861,0.15891032917139614,0.23304117011681313,0.18020151755506666,0.2804878048780488,0.14634146341463414,0.5555555555555556,0.25,0.28337486645900145,0.16062304353546655,0.4169811322936703,0.608488316642823
0.3970233322838569,0.881481510763457,0.8984232342569954,0.7133807775655869,0.6704117935284915,0.7373510861616343,0.8749130674042616,0.47083053826170473,0.5471264369525168,0.33333333333333337,0.24397455442528038,0.0001176382278608778,0.2758926393014163,0.22155688622754494,0.2518078986190976,0.2185017026106697,0.2780249269212263,0.23276029350862776,0.3048780487804878,0.18902439024390244,0.5555555555555556,0.25,0.3050907795899621,0.19992809843738896,0.4169811322936703,0.5903671912255603
0.2056159853278387,0.4434782722226087,0.6168853690964794,0.5025023275914198,0.4931215033488632,0.5626535323699479,0.7506052485295573,0.2833521266121808,0.6436781610638129,0.1515151515151515,0.3031236107627251,0.004465000496236828,0.16388708845348035,0.1227544910179641,0.15635167895883062,0.11918274687854709,0.2187069830693657,0.10511755190712224,0.1951219512195122,0.08536585365853658,0.5185185185185186,0.1875,0.22321110708043018,0.13164997602261314,0.36981132049594867,0.4706723891273247
0.1842122517879225,0.3777777955081483,0.5616560630842312,0.474360079571752,0.46456238550027307,0.5326501034206106,0.7246460202842151,0.26345082802419895,0.6436781610638129,0.12121212121212122,0.31000802630583135,0.012961284200914174,0.14734246155363964,0.10179640718562875,0.13457224382968816,0.09931895573212259,0.20973406336351663,0.08259236221273888,0.18292682926829268,0.06707317073170732,0.5185185185185186,0.1875,0.21431114269867302,0.12440208394932492,0.36981132049594867,0.440629470672389
0.0745786349298415,0.11724139481747153,0.34755324177188074,0.6446488484220636,0.5374429196310303,0.5872550520469504,0.7423526742226192,0.615485947607731,0.3402298855613159,0.7575757575757576,0.21691545008608892,0.3764649314468916,0.36030396713355956,0.37125748502994016,0.3473658048365617,0.36379114642451754,0.24179117432672914,0.5030625698412278,0.5853658536585367,0.4085365853658537,0.8148148148148149,0.40625,0.43681025279084096,0.252610429273636,0.6415094339403347,0.7024320457796851
0.0,0.03655915787928343,0.23592659215255551,0.3700755343323506,0.2999667321441253,0.36918594938797133,0.6291901447184632,0.2392995986173672,0.16091954050733254,0.18181818181818182,0.014815634160423363,0.07618435526374215,0.10837754168479877,0.11676646706586827,0.10438001344984355,0.10102156640181613,0.05066658144801485,0.12764274160150557,0.05487804878048781,0.10365853658536586,0.48148148148148145,0.09375,0.1641153435680187,0.043925491955254886,0.2962264152072766,0.4310920362422508
0.1916143773027124,0.16190477468444464,0.4131163651078097,0.8357366847188195,0.785757905464836,0.7950330022744624,0.8135075533350891,0.9878932946201534,0.8521072799028669,0.9090909090909091,0.8620681072506151,0.9897162399189302,0.9793139723399713,0.970059880239521,0.9582318365462842,0.9602724177071508,0.8473387492886904,0.9877052896984169,0.975609756097561,0.9878048780487805,0.8888888888888888,1.0,0.9900320398617307,0.9892384898053883,1.0,0.8364329995231281
0.08160173443972898,0.07555554459496272,0.06103208958015249,0.0827273602055763,0.10221820406103088,0.06708224843213972,0.0962604266305902,0.1028086934655785,0.6436781610638129,0.09090909090909091,0.4078866870897465,1.9108368915297973e-09,0.06128341488471268,0.029940119760479045,0.111417067969592,0.07945516458569808,0.09637520921573768,0.06006717251835555,0.05487804878048781,0.04878048780487805,0.07407407407407407,0.0625,0.06835172655277112,0.06589751692634957,0.12075471708639372,0.09203624225083448
0.12139930172960954,0.11724139481747153,0.0953591333059034,0.11443427437127124,0.13112264535873175,0.09065823218272101,0.14613842294566326,0.12110367945350306,0.6436781610638129,0.12121212121212122,0.38095295950305585,5.256905897622723e-09,0.07603690482801997,0.037425149700598806,0.13457224382968816,0.09931895573212259,0.10595293175845734,0.06757556908314999,0.06097560975609756,0.0548780487804878,0.1111111111111111,0.0625,0.0850836596694209,0.07256040295935175,0.14150943423090068,0.09871244635193133
0.04113529967972959,0.03655915787928343,0.02934035629397136,0.03653798485853266,0.06543590467811711,0.04015569876632136,0.04759324997130965,0.04645573545620957,0.8045977015711454,0.030303030303030304,0.45492026553209985,5.68200397261063e-10,0.04704204389406743,0.02245508982035928,0.08641176653258567,0.05959137343927355,0.08324575681686995,0.030033586259177784,0.024390243902439032,0.02439024390243902,0.037037037037037035,0.03125,0.04165183340749949,0.045374225058308904,0.07358490586980419,0.049117787315212186
0.1605280015493713,0.16190477468444464,0.13264622572539042,0.14181114491231478,0.1569608104302639,0.11358192969088526,0.19739283116204853,0.1318298753460749,0.6436781610638129,0.12121212121212122,0.366431952273812,1.361155618327613e-08,0.08190113593431503,0.038922155688622756,0.13457224382968816,0.09931895573212259,0.11433396645204001,0.07508396564794445,0.06097560975609756,0.06097560975609756,0.14814814814814814,0.0625,0.09683161266211222,0.07646679682261194,0.16226415079427553,0.1254172627563185
0.19898783389901417,0.2098765450008231,0.17327421170213853,0.1679713419788565,0.18184062096413067,0.13718630273079102,0.2502268947168145,0.14019757493578575,0.6436781610638129,0.12121212121212122,0.35755897368919076,3.463497088193546e-08,0.0859830243566912,0.038922155688622756,0.13457224382968816,0.09931895573212259,0.12234439312320845,0.07508396564794445,0.06097560975609756,0.06097560975609756,0.18518518518518517,0.0625,0.10857956565480355,0.07951424535984686,0.18301886793878247,0.19170243204577966
