Starting Node,Average Spreading Ability,Rank
58,6.75,130.0
61,6.72,131.0
286,6.61,132.0
1066,6.56,133.0
66,6.43,134.0
65,6.4,135.0
38,6.39,136.0
28,6.3,137.0
1019,6.25,138.0
34,6.24,139.0
36,6.21,140.0
43,6.11,141.0
68,6.1,142.0
53,6.06,143.0
52,6.03,144.0
54,5.98,145.0
30,5.96,146.0
23,5.9,147.0
62,5.89,148.0
40,5.88,149.0
39,5.85,150.0
21,5.8,151.0
63,5.78,152.0
47,5.73,153.0
48,5.7,154.0
26,5.66,155.0
59,5.63,156.0
50,5.62,157.0
37,5.61,158.0
4,5.59,159.0
60,5.58,160.0
32,5.54,161.0
25,5.51,162.0
51,5.49,163.0
44,5.47,164.0
45,5.46,165.0
31,5.35,166.0
1004,5.31,167.0
41,5.29,168.0
57,5.27,169.0
35,5.24,170.0
24,5.23,171.0
69,5.2,172.0
46,5.17,173.0
1016,5.15,174.0
1010,5.14,175.0
1037,5.07,176.0
27,5.06,177.0
29,5.0,178.0
1071,5.0,178.0
67,4.99,179.0
49,4.94,180.0
1000,4.9,181.0
33,4.84,182.0
990,4.65,183.0
3,4.61,184.0
42,4.6,185.0
55,4.59,186.0
1018,4.58,187.0
1027,4.54,188.0
1014,4.49,189.0
1012,4.41,190.0
1034,4.4,191.0
22,4.34,192.0
1007,4.3,193.0
1031,4.28,194.0
64,4.24,195.0
1013,3.87,196.0
1002,3.84,197.0
1009,3.74,198.0
1026,3.7,199.0
1008,3.59,200.0
1050,3.48,201.0
1032,3.44,202.0
1005,3.4,203.0
1036,3.33,204.0
1006,3.3,205.0
1025,3.14,206.0
1015,3.07,207.0
1011,3.05,208.0
1017,3.05,208.0
119,2.96,209.0
1061,2.89,210.0
837,2.86,211.0
1035,2.84,212.0
1033,2.83,213.0
1068,2.68,214.0
1040,2.66,215.0
1046,2.66,215.0
840,2.62,216.0
1057,2.61,217.0
1003,2.47,218.0
92,2.46,219.0
865,2.4,220.0
120,2.4,220.0
1054,2.39,221.0
863,2.36,222.0
1052,2.35,223.0
1030,2.3,224.0
1043,2.29,225.0
123,2.29,225.0
233,2.19,226.0
828,2.18,227.0
235,2.16,228.0
124,2.14,229.0
839,2.12,230.0
98,2.11,231.0
1055,2.11,231.0
841,2.1,232.0
121,2.1,232.0
829,2.09,233.0
834,2.06,234.0
1059,2.04,235.0
242,2.01,236.0
832,2.0,237.0
838,2.0,237.0
833,1.99,238.0
185,1.99,238.0
238,1.98,239.0
1051,1.96,240.0
1069,1.95,241.0
245,1.92,242.0
231,1.91,243.0
830,1.9,244.0
836,1.89,245.0
184,1.88,246.0
1060,1.87,247.0
866,1.86,248.0
236,1.85,249.0
181,1.83,250.0
122,1.83,250.0
232,1.82,251.0
244,1.82,251.0
97,1.81,252.0
1049,1.8,253.0
243,1.8,253.0
229,1.78,254.0
1045,1.77,255.0
234,1.75,256.0
182,1.75,256.0
239,1.72,257.0
1047,1.72,257.0
241,1.68,258.0
230,1.67,259.0
835,1.66,260.0
1072,1.66,260.0
1042,1.63,261.0
1073,1.62,262.0
1062,1.62,262.0
1041,1.62,262.0
1044,1.59,263.0
827,1.59,263.0
248,1.59,263.0
1063,1.58,264.0
246,1.58,264.0
831,1.57,265.0
868,1.57,265.0
341,1.57,265.0
183,1.56,266.0
860,1.55,267.0
490,1.53,268.0
1070,1.52,269.0
110,1.51,270.0
345,1.49,271.0
247,1.49,271.0
99,1.48,272.0
498,1.48,272.0
683,1.47,273.0
507,1.47,273.0
862,1.46,274.0
499,1.46,274.0
493,1.45,275.0
446,1.44,276.0
445,1.44,276.0
343,1.44,276.0
107,1.43,277.0
506,1.43,277.0
95,1.42,278.0
216,1.42,278.0
819,1.41,279.0
344,1.41,279.0
439,1.41,279.0
682,1.41,279.0
135,1.41,279.0
129,1.41,279.0
505,1.41,279.0
240,1.41,279.0
324,1.4,280.0
503,1.4,280.0
96,1.4,280.0
437,1.4,280.0
514,1.4,280.0
18,1.39,281.0
109,1.39,281.0
870,1.39,281.0
496,1.39,281.0
504,1.39,281.0
93,1.38,282.0
161,1.37,283.0
489,1.37,283.0
512,1.37,283.0
83,1.37,283.0
479,1.36,284.0
508,1.36,284.0
510,1.36,284.0
497,1.36,284.0
502,1.36,284.0
180,1.36,284.0
327,1.36,284.0
111,1.36,284.0
509,1.35,285.0
675,1.35,285.0
72,1.35,285.0
441,1.35,285.0
488,1.35,285.0
491,1.35,285.0
494,1.35,285.0
820,1.34,286.0
15,1.34,286.0
194,1.34,286.0
444,1.33,287.0
440,1.33,287.0
1,1.33,287.0
205,1.33,287.0
513,1.32,288.0
112,1.32,288.0
531,1.32,288.0
100,1.31,289.0
473,1.31,289.0
495,1.31,289.0
171,1.31,289.0
492,1.31,289.0
115,1.3,290.0
130,1.3,290.0
442,1.3,290.0
739,1.3,290.0
118,1.3,290.0
867,1.29,291.0
864,1.29,291.0
825,1.29,291.0
500,1.29,291.0
156,1.28,292.0
679,1.28,292.0
438,1.28,292.0
177,1.27,293.0
443,1.27,293.0
533,1.27,293.0
126,1.26,294.0
821,1.26,294.0
114,1.26,294.0
678,1.26,294.0
511,1.25,295.0
680,1.25,295.0
824,1.25,295.0
989,1.25,295.0
436,1.24,296.0
167,1.24,296.0
105,1.24,296.0
676,1.24,296.0
857,1.23,297.0
970,1.23,297.0
822,1.23,297.0
456,1.23,297.0
472,1.23,297.0
315,1.22,298.0
85,1.22,298.0
468,1.22,298.0
466,1.22,298.0
594,1.22,298.0
823,1.22,298.0
991,1.22,298.0
992,1.22,298.0
101,1.21,299.0
128,1.21,299.0
104,1.21,299.0
764,1.21,299.0
993,1.21,299.0
530,1.2,300.0
387,1.2,300.0
995,1.2,300.0
994,1.2,300.0
523,1.2,300.0
521,1.19,301.0
103,1.19,301.0
200,1.19,301.0
826,1.19,301.0
10,1.18,302.0
626,1.18,302.0
144,1.18,302.0
328,1.18,302.0
973,1.18,302.0
6,1.18,302.0
711,1.18,302.0
1058,1.17,303.0
14,1.17,303.0
1021,1.17,303.0
534,1.17,303.0
735,1.17,303.0
681,1.17,303.0
525,1.17,303.0
113,1.16,304.0
677,1.16,304.0
1129,1.16,304.0
1158,1.16,304.0
1001,1.16,304.0
417,1.16,304.0
544,1.16,304.0
1117,1.16,304.0
145,1.16,304.0
996,1.15,305.0
748,1.15,305.0
1024,1.15,305.0
151,1.15,305.0
1089,1.15,305.0
220,1.14,306.0
1130,1.14,306.0
108,1.14,306.0
1105,1.14,306.0
707,1.14,306.0
454,1.14,306.0
529,1.14,306.0
619,1.13,307.0
1107,1.13,307.0
367,1.13,307.0
871,1.13,307.0
125,1.13,307.0
569,1.13,307.0
532,1.13,307.0
377,1.13,307.0
983,1.13,307.0
1127,1.13,307.0
780,1.13,307.0
1115,1.13,307.0
999,1.13,307.0
526,1.13,307.0
1101,1.13,307.0
974,1.13,307.0
796,1.13,307.0
720,1.13,307.0
1141,1.13,307.0
551,1.12,308.0
1133,1.12,308.0
137,1.12,308.0
94,1.12,308.0
173,1.12,308.0
1029,1.12,308.0
407,1.12,308.0
527,1.12,308.0
623,1.12,308.0
1074,1.12,308.0
1116,1.11,309.0
1118,1.11,309.0
1125,1.11,309.0
856,1.11,309.0
844,1.11,309.0
843,1.11,309.0
522,1.11,309.0
1132,1.11,309.0
975,1.11,309.0
979,1.11,309.0
358,1.11,309.0
255,1.11,309.0
402,1.11,309.0
700,1.11,309.0
397,1.11,309.0
1078,1.11,309.0
1090,1.11,309.0
381,1.11,309.0
211,1.11,309.0
1028,1.11,309.0
1099,1.11,309.0
1104,1.11,309.0
968,1.11,309.0
127,1.11,309.0
601,1.1,310.0
610,1.1,310.0
976,1.1,310.0
382,1.1,310.0
349,1.1,310.0
74,1.1,310.0
1113,1.1,310.0
450,1.1,310.0
117,1.1,310.0
1147,1.1,310.0
576,1.1,310.0
1075,1.1,310.0
1084,1.1,310.0
1088,1.1,310.0
1146,1.1,310.0
1098,1.1,310.0
1097,1.1,310.0
1124,1.1,310.0
1123,1.1,310.0
723,1.09,311.0
540,1.09,311.0
5,1.09,311.0
1167,1.09,311.0
726,1.09,311.0
1145,1.09,311.0
1144,1.09,311.0
621,1.09,311.0
116,1.09,311.0
1109,1.09,311.0
998,1.09,311.0
987,1.09,311.0
1092,1.09,311.0
1096,1.09,311.0
427,1.09,311.0
982,1.09,311.0
332,1.09,311.0
150,1.09,311.0
89,1.09,311.0
1126,1.09,311.0
524,1.09,311.0
360,1.09,311.0
850,1.09,311.0
197,1.08,312.0
1053,1.08,312.0
411,1.08,312.0
249,1.08,312.0
323,1.08,312.0
188,1.08,312.0
687,1.08,312.0
539,1.08,312.0
986,1.08,312.0
997,1.08,312.0
980,1.08,312.0
673,1.08,312.0
978,1.08,312.0
667,1.08,312.0
604,1.08,312.0
644,1.08,312.0
642,1.08,312.0
172,1.08,312.0
1108,1.08,312.0
1163,1.08,312.0
776,1.08,312.0
1106,1.08,312.0
142,1.08,312.0
1091,1.08,312.0
13,1.08,312.0
1114,1.08,312.0
1128,1.08,312.0
781,1.08,312.0
1087,1.08,312.0
773,1.08,312.0
1086,1.08,312.0
760,1.08,312.0
133,1.08,312.0
632,1.07,313.0
1103,1.07,313.0
641,1.07,313.0
630,1.07,313.0
851,1.07,313.0
958,1.07,313.0
651,1.07,313.0
624,1.07,313.0
1157,1.07,313.0
972,1.07,313.0
741,1.07,313.0
981,1.07,313.0
1102,1.07,313.0
985,1.07,313.0
747,1.07,313.0
802,1.07,313.0
791,1.07,313.0
1173,1.07,313.0
786,1.07,313.0
692,1.07,313.0
1048,1.07,313.0
728,1.07,313.0
729,1.07,313.0
1085,1.07,313.0
736,1.07,313.0
1079,1.07,313.0
737,1.07,313.0
588,1.07,313.0
605,1.07,313.0
486,1.07,313.0
351,1.07,313.0
370,1.07,313.0
176,1.07,313.0
192,1.07,313.0
481,1.07,313.0
432,1.07,313.0
348,1.07,313.0
76,1.07,313.0
372,1.07,313.0
342,1.07,313.0
353,1.07,313.0
337,1.07,313.0
585,1.07,313.0
352,1.07,313.0
401,1.07,313.0
222,1.07,313.0
146,1.07,313.0
143,1.07,313.0
400,1.07,313.0
595,1.07,313.0
483,1.07,313.0
131,1.07,313.0
599,1.06,314.0
165,1.06,314.0
984,1.06,314.0
365,1.06,314.0
560,1.06,314.0
977,1.06,314.0
869,1.06,314.0
356,1.06,314.0
1080,1.06,314.0
154,1.06,314.0
166,1.06,314.0
873,1.06,314.0
1022,1.06,314.0
179,1.06,314.0
215,1.06,314.0
254,1.06,314.0
457,1.06,314.0
528,1.06,314.0
319,1.06,314.0
221,1.06,314.0
326,1.06,314.0
719,1.06,314.0
212,1.06,314.0
1056,1.06,314.0
329,1.06,314.0
462,1.06,314.0
713,1.06,314.0
336,1.06,314.0
338,1.06,314.0
204,1.06,314.0
749,1.06,314.0
732,1.06,314.0
557,1.06,314.0
971,1.06,314.0
1143,1.06,314.0
646,1.06,314.0
516,1.06,314.0
79,1.06,314.0
543,1.06,314.0
1138,1.06,314.0
1140,1.06,314.0
636,1.06,314.0
19,1.06,314.0
858,1.06,314.0
631,1.06,314.0
16,1.06,314.0
1152,1.06,314.0
1153,1.06,314.0
12,1.06,314.0
1162,1.06,314.0
1171,1.06,314.0
647,1.06,314.0
731,1.06,314.0
662,1.06,314.0
657,1.06,314.0
670,1.06,314.0
663,1.06,314.0
485,1.06,314.0
549,1.06,314.0
1100,1.06,314.0
140,1.06,314.0
1112,1.06,314.0
967,1.06,314.0
384,1.05,315.0
420,1.05,315.0
451,1.05,315.0
799,1.05,315.0
617,1.05,315.0
361,1.05,315.0
320,1.05,315.0
577,1.05,315.0
563,1.05,315.0
792,1.05,315.0
313,1.05,315.0
408,1.05,315.0
448,1.05,315.0
969,1.05,315.0
757,1.05,315.0
380,1.05,315.0
359,1.05,315.0
375,1.05,315.0
340,1.05,315.0
374,1.05,315.0
347,1.05,315.0
769,1.05,315.0
568,1.05,315.0
429,1.05,315.0
756,1.05,315.0
956,1.05,315.0
571,1.05,315.0
371,1.05,315.0
753,1.05,315.0
412,1.05,315.0
251,1.05,315.0
487,1.05,315.0
174,1.05,315.0
475,1.05,315.0
1076,1.05,315.0
250,1.05,315.0
477,1.05,315.0
596,1.05,315.0
1150,1.05,315.0
598,1.05,315.0
1095,1.05,315.0
91,1.05,315.0
813,1.05,315.0
17,1.05,315.0
655,1.05,315.0
1119,1.05,315.0
652,1.05,315.0
1122,1.05,315.0
515,1.05,315.0
546,1.05,315.0
75,1.05,315.0
1131,1.05,315.0
1067,1.05,315.0
175,1.05,315.0
633,1.05,315.0
581,1.05,315.0
224,1.05,315.0
724,1.05,315.0
721,1.05,315.0
584,1.05,315.0
1164,1.05,315.0
1039,1.05,315.0
209,1.05,315.0
710,1.05,315.0
587,1.05,315.0
709,1.05,315.0
208,1.05,315.0
613,1.05,315.0
518,1.05,315.0
198,1.05,315.0
627,1.05,315.0
703,1.05,315.0
538,1.05,315.0
196,1.05,315.0
195,1.05,315.0
225,1.05,315.0
422,1.04,316.0
419,1.04,316.0
421,1.04,316.0
874,1.04,316.0
854,1.04,316.0
430,1.04,316.0
482,1.04,316.0
480,1.04,316.0
476,1.04,316.0
435,1.04,316.0
416,1.04,316.0
465,1.04,316.0
461,1.04,316.0
458,1.04,316.0
474,1.04,316.0
616,1.04,316.0
393,1.04,316.0
392,1.04,316.0
157,1.04,316.0
153,1.04,316.0
152,1.04,316.0
149,1.04,316.0
1094,1.04,316.0
147,1.04,316.0
139,1.04,316.0
136,1.04,316.0
1110,1.04,316.0
1111,1.04,316.0
90,1.04,316.0
1120,1.04,316.0
82,1.04,316.0
81,1.04,316.0
80,1.04,316.0
77,1.04,316.0
1142,1.04,316.0
1156,1.04,316.0
8,1.04,316.0
158,1.04,316.0
1083,1.04,316.0
1077,1.04,316.0
330,1.04,316.0
391,1.04,316.0
379,1.04,316.0
955,1.04,316.0
369,1.04,316.0
966,1.04,316.0
988,1.04,316.0
346,1.04,316.0
333,1.04,316.0
321,1.04,316.0
164,1.04,316.0
318,1.04,316.0
316,1.04,316.0
1038,1.04,316.0
210,1.04,316.0
206,1.04,316.0
199,1.04,316.0
191,1.04,316.0
169,1.04,316.0
848,1.04,316.0
1174,1.04,316.0
556,1.04,316.0
660,1.04,316.0
654,1.04,316.0
795,1.04,316.0
562,1.04,316.0
759,1.04,316.0
816,1.04,316.0
782,1.04,316.0
685,1.04,316.0
566,1.04,316.0
708,1.04,316.0
777,1.04,316.0
800,1.04,316.0
567,1.04,316.0
714,1.04,316.0
767,1.04,316.0
716,1.04,316.0
609,1.04,316.0
808,1.04,316.0
772,1.04,316.0
690,1.04,316.0
612,1.04,316.0
2,1.04,316.0
618,1.04,316.0
789,1.04,316.0
606,1.04,316.0
705,1.04,316.0
600,1.04,316.0
738,1.04,316.0
671,1.04,316.0
542,1.04,316.0
698,1.04,316.0
592,1.04,316.0
548,1.04,316.0
745,1.04,316.0
746,1.04,316.0
550,1.04,316.0
552,1.04,316.0
666,1.04,316.0
787,1.04,316.0
394,1.03,317.0
717,1.03,317.0
608,1.03,317.0
388,1.03,317.0
954,1.03,317.0
1151,1.03,317.0
778,1.03,317.0
202,1.03,317.0
390,1.03,317.0
378,1.03,317.0
389,1.03,317.0
383,1.03,317.0
203,1.03,317.0
385,1.03,317.0
141,1.03,317.0
362,1.03,317.0
214,1.03,317.0
754,1.03,317.0
734,1.03,317.0
575,1.03,317.0
607,1.03,317.0
325,1.03,317.0
574,1.03,317.0
742,1.03,317.0
253,1.03,317.0
73,1.03,317.0
573,1.03,317.0
71,1.03,317.0
643,1.03,317.0
645,1.03,317.0
1134,1.03,317.0
752,1.03,317.0
1135,1.03,317.0
20,1.03,317.0
350,1.03,317.0
727,1.03,317.0
1023,1.03,317.0
227,1.03,317.0
582,1.03,317.0
357,1.03,317.0
570,1.03,317.0
765,1.03,317.0
725,1.03,317.0
398,1.03,317.0
649,1.03,317.0
768,1.03,317.0
218,1.03,317.0
771,1.03,317.0
704,1.03,317.0
625,1.03,317.0
460,1.03,317.0
818,1.03,317.0
9,1.03,317.0
688,1.03,317.0
788,1.03,317.0
809,1.03,317.0
810,1.03,317.0
686,1.03,317.0
469,1.03,317.0
470,1.03,317.0
160,1.03,317.0
812,1.03,317.0
815,1.03,317.0
872,1.03,317.0
159,1.03,317.0
447,1.03,317.0
1169,1.03,317.0
555,1.03,317.0
554,1.03,317.0
484,1.03,317.0
155,1.03,317.0
855,1.03,317.0
853,1.03,317.0
541,1.03,317.0
674,1.03,317.0
148,1.03,317.0
1093,1.03,317.0
672,1.03,317.0
453,1.03,317.0
317,1.03,317.0
415,1.03,317.0
561,1.03,317.0
659,1.03,317.0
426,1.03,317.0
190,1.03,317.0
1154,1.03,317.0
11,1.03,317.0
431,1.03,317.0
425,1.03,317.0
88,1.03,317.0
187,1.03,317.0
405,1.03,317.0
84,1.03,317.0
694,1.03,317.0
314,1.03,317.0
178,1.03,317.0
1159,1.03,317.0
132,1.02,318.0
591,1.02,318.0
730,1.02,318.0
693,1.02,318.0
252,1.02,318.0
134,1.02,318.0
699,1.02,318.0
696,1.02,318.0
597,1.02,318.0
201,1.02,318.0
86,1.02,318.0
669,1.02,318.0
733,1.02,318.0
228,1.02,318.0
653,1.02,318.0
163,1.02,318.0
691,1.02,318.0
718,1.02,318.0
715,1.02,318.0
689,1.02,318.0
1121,1.02,318.0
722,1.02,318.0
1065,1.02,318.0
223,1.02,318.0
589,1.02,318.0
661,1.02,318.0
162,1.02,318.0
712,1.02,318.0
648,1.02,318.0
207,1.02,318.0
603,1.02,318.0
1082,1.02,318.0
213,1.02,318.0
658,1.02,318.0
702,1.02,318.0
635,1.02,318.0
78,1.02,318.0
793,1.02,318.0
622,1.02,318.0
798,1.02,318.0
797,1.02,318.0
418,1.02,318.0
414,1.02,318.0
413,1.02,318.0
578,1.02,318.0
478,1.02,318.0
1172,1.02,318.0
409,1.02,318.0
406,1.02,318.0
404,1.02,318.0
399,1.02,318.0
537,1.02,318.0
424,1.02,318.0
428,1.02,318.0
433,1.02,318.0
803,1.02,318.0
804,1.02,318.0
517,1.02,318.0
545,1.02,318.0
547,1.02,318.0
614,1.02,318.0
807,1.02,318.0
459,1.02,318.0
463,1.02,318.0
859,1.02,318.0
811,1.02,318.0
467,1.02,318.0
814,1.02,318.0
553,1.02,318.0
395,1.02,318.0
785,1.02,318.0
628,1.02,318.0
1149,1.02,318.0
640,1.02,318.0
639,1.02,318.0
334,1.02,318.0
335,1.02,318.0
572,1.02,318.0
750,1.02,318.0
842,1.02,318.0
761,1.02,318.0
637,1.02,318.0
355,1.02,318.0
519,1.02,318.0
766,1.02,318.0
363,1.02,318.0
364,1.02,318.0
602,1.02,318.0
845,1.02,318.0
770,1.02,318.0
783,1.02,318.0
376,1.02,318.0
565,1.02,318.0
1148,1.02,318.0
779,1.02,318.0
847,1.02,318.0
957,1.02,318.0
774,1.02,318.0
960,1.02,318.0
961,1.02,318.0
963,1.02,318.0
964,1.02,318.0
846,1.02,318.0
7,1.01,319.0
1170,1.01,319.0
1168,1.01,319.0
87,1.01,319.0
615,1.01,319.0
106,1.01,319.0
1165,1.01,319.0
620,1.01,319.0
102,1.01,319.0
1161,1.01,319.0
1160,1.01,319.0
1155,1.01,319.0
611,1.01,319.0
629,1.01,319.0
634,1.01,319.0
650,1.01,319.0
70,1.01,319.0
1139,1.01,319.0
638,1.01,319.0
535,1.01,319.0
740,1.01,319.0
758,1.01,319.0
564,1.01,319.0
339,1.01,319.0
751,1.01,319.0
755,1.01,319.0
762,1.01,319.0
354,1.01,319.0
763,1.01,319.0
366,1.01,319.0
368,1.01,319.0
965,1.01,319.0
962,1.01,319.0
775,1.01,319.0
386,1.01,319.0
790,1.01,319.0
331,1.01,319.0
410,1.01,319.0
423,1.01,319.0
434,1.01,319.0
805,1.01,319.0
455,1.01,319.0
464,1.01,319.0
817,1.01,319.0
559,1.01,319.0
558,1.01,319.0
501,1.01,319.0
852,1.01,319.0
849,1.01,319.0
744,1.01,319.0
449,1.01,319.0
586,1.01,319.0
219,1.01,319.0
186,1.01,319.0
189,1.01,319.0
322,1.01,319.0
1064,1.01,319.0
697,1.01,319.0
170,1.01,319.0
168,1.01,319.0
706,1.01,319.0
695,1.01,319.0
1081,1.01,319.0
226,1.01,319.0
684,1.01,319.0
590,1.01,319.0
593,1.01,319.0
580,1.01,319.0
1166,1.0,320.0
801,1.0,320.0
471,1.0,320.0
452,1.0,320.0
806,1.0,320.0
664,1.0,320.0
138,1.0,320.0
520,1.0,320.0
743,1.0,320.0
403,1.0,320.0
656,1.0,320.0
583,1.0,320.0
536,1.0,320.0
579,1.0,320.0
1136,1.0,320.0
1137,1.0,320.0
665,1.0,320.0
1020,1.0,320.0
217,1.0,320.0
794,1.0,320.0
959,1.0,320.0
701,1.0,320.0
373,1.0,320.0
784,1.0,320.0
193,1.0,320.0
396,1.0,320.0
668,1.0,320.0
