EHCC Value,Laplacian Centrality,Gravity Model Centrality,Density Centrality,Coreness Centrality,DNC Scores,Degree Centrality,Subgraph centrality,Global Relative Change in Avg Degree,PageRank Centrality,MCGM Values,HVGc Index,Isolating Centrality,Global Relative Change in Avg Clustering,Betweenness Centrality,Eccentricity Centrality,Leverage Centrality,K-Shell Value,Improved Gravity Index Values,Node H-Index,GGC Values,Gravity Index Centrality,LGC Scores,CLC Values,Clustered Local Degree,Average Spreading Ability
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.35294117647058826
0.12239152037346121,0.08571428571428572,0.055335235331607883,0.027284263963738616,0.10344827586206896,0.05684605431612552,0.06250000148437501,0.0428255923897109,0.036144574010741747,0.0847736759393995,0.06327840574808978,0.026900721627140918,0.0196078431372549,0.013834456159081278,0.05003523347226401,0.6666666699999999,0.4206436667005744,0.0,0.12700106723585913,0.0,0.05272556075616079,0.08639308855291578,0.045623824100504154,0.289519344786076,0.23529411764705882,0.29411764705882354
0.2045852458262962,0.14761904761904762,0.11037128480570002,0.05964467006601652,0.2068965517241379,0.1128024990337913,0.12499999703125003,0.09169282032967671,0.1004016019140417,0.1213038592196524,0.1340664450286549,0.09341119476817732,0.0,0.016943203839080715,0.16932135555781044,0.6666666699999999,0.3536384808431988,0.5,0.37886872998932764,0.25,0.11769371043035556,0.2613390928725702,0.0964269876737748,0.44291622913573914,0.38235294117647056,0.4544405997693195
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.23990772779700115
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.19492502883506346
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.28719723183391005
0.3013296739607759,0.24285714285714288,0.22586459155572222,0.14593908634939334,0.3103448275862069,0.23465359869632751,0.25,0.17263913247196208,0.22891566516040066,0.242642150117495,0.22287846492022043,0.22310268983823692,0.049019607843137254,0.019741079011691684,0.1829251592203718,0.6666666699999999,0.5296451648549164,0.5,0.4898612593383138,0.75,0.20311967649529947,0.3434125269978402,0.18882847043729467,0.5363422240681902,0.6014705882352941,0.6032295271049597
0.21785832582773193,0.1761904761904762,0.15105909943943652,0.09073604061172344,0.24137931034482757,0.1672466073959647,0.187499998515625,0.11540463813986444,0.16465862981734167,0.1911949349102445,0.15842503196725624,0.11184465224300406,0.0392156862745098,0.016943203839080715,0.108663142379862,0.6666666699999999,0.52431762434396,0.5,0.38954108858057634,0.5,0.1628017600775671,0.27429805615550756,0.11479649314659583,0.4740101921795898,0.4117647058823529,0.4971164936562861
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.26528258362168394
0.11784886196425179,0.07142857142857142,0.023970204942072287,0.009517766498793082,0.06896551724137931,0.0024019459539521143,0.0,0.03029697267185805,0.0,0.0011245651231571174,0.05041238492320896,0.014596898531279552,0.0,0.013834456159081278,0.0,0.6666666699999999,0.0,0.0,0.12379935965848454,0.0,0.02425209407246799,0.0777537796976242,0.038847198722171274,0.2770817595685357,0.22058823529411764,0.28719723183391005
0.36135428003096515,0.380952380952381,0.39846782886540877,0.3217005077278066,0.44827586206896547,0.408615487783452,0.437499998515625,0.25406959351513336,0.4216867488703005,0.4723037008733446,0.312579753674451,0.2881725604341458,0.0784313725490196,0.1422527293046101,0.7331758429026014,0.6666666699999999,0.7299651026633402,0.5,0.5517609391675561,0.75,0.4295953570614642,0.42548596112311016,0.2935518730437553,0.6371316914981501,0.6864495798529411,0.7047289504036909
0.3481521790161061,0.30952380952380953,0.31954034255311925,0.25571065993477254,0.3793103448275862,0.409183220492184,0.437499998515625,0.21831298678924874,0.4216867488703005,0.46861148560885735,0.19788807643423176,0.20317791559646078,0.3137254901960784,0.1764921992820068,0.36113321800414055,0.42857142999999986,0.8506540934539212,0.5,0.40875133404482394,0.5,0.2870281510863383,0.3390928725701944,0.18620794567218754,0.43180247181321013,0.4747899160294118,0.621683967704729
0.06548999197531641,0.02857142857142857,0.0136781664282171,0.0038071065979218737,0.034482758620689655,0.0038888648596791947,0.0,0.008375205778206652,0.0,0.005461469671218147,0.009836686920097324,0.004691860242005101,0.0,0.020856570959256866,0.0,0.25,0.07072769604132995,0.0,0.05549626467449306,0.0,0.010864018009039019,0.030237580993520523,0.007099526841722313,0.09051798130543187,0.08823529411764705,0.20645905420991922
0.14768371742815142,0.10952380952380952,0.08196784919744834,0.048223350264274115,0.13793103448275862,0.11574676024671005,0.12499999703125003,0.06504397673490427,0.1004016019140417,0.13810309650602842,0.04940592314308198,0.03956255880134288,0.029411764705882353,0.10778883034178971,0.05003523347226401,0.42857142999999986,0.45421877595808124,0.5,0.2486659551760939,0.25,0.03666066035867257,0.17926565874730022,0.040112972458657845,0.16469635872729274,0.3627450980882353,0.23414071510957324
0.06548999197531641,0.02857142857142857,0.0136781664282171,0.0038071065979218737,0.034482758620689655,0.0038888648596791947,0.0,0.008375205778206652,0.0,0.005461469671218147,0.009836686920097324,0.004691860242005101,0.0,0.020856570959256866,0.0,0.25,0.07072769604132995,0.0,0.05549626467449306,0.0,0.010864018009039019,0.030237580993520523,0.007099526841722313,0.09051798130543187,0.08823529411764705,0.18685121107266434
0.06548999197531641,0.02857142857142857,0.0136781664282171,0.0038071065979218737,0.034482758620689655,0.0038888648596791947,0.0,0.008375205778206652,0.0,0.005461469671218147,0.009836686920097324,0.004691860242005101,0.0,0.020856570959256866,0.0,0.25,0.07072769604132995,0.0,0.05549626467449306,0.0,0.010864018009039019,0.030237580993520523,0.007099526841722313,0.09051798130543187,0.08823529411764705,0.1510957324106113
0.06548999197531641,0.02857142857142857,0.0136781664282171,0.0038071065979218737,0.034482758620689655,0.0038888648596791947,0.0,0.008375205778206652,0.0,0.005461469671218147,0.009836686920097324,0.004691860242005101,0.0,0.020856570959256866,0.0,0.25,0.07072769604132995,0.0,0.05549626467449306,0.0,0.010864018009039019,0.030237580993520523,0.007099526841722313,0.09051798130543187,0.08823529411764705,0.23183391003460208
0.11403965361375124,0.10952380952380952,0.09659998406174518,0.06789340103216898,0.1724137931034483,0.16630200374920426,0.187499998515625,0.056156699695233334,0.16465862981734167,0.2297821332875343,0.039830855613674436,0.0260374351791419,0.0392156862745098,0.016278231411792715,0.2213970321897568,0.25,0.6931314219688923,0.5,0.2017075773745998,0.25,0.08082407716936105,0.183585313174946,0.029739942336974225,0.16168860782802336,0.20588235294117646,0.2422145328719723
0.03239010082431761,0.009523809523809525,0.006776864459067964,0.0012690355326406243,0.034482758620689655,0.0,0.0,0.0021685047670007077,0.0,0.013102023875054644,0.0024937615270904457,0.0011295219101462358,0.0,0.011530323398035603,0.0,0.11111110999999996,0.1838920099620775,0.0,0.021344717182497332,0.0,0.004684019618961269,0.017278617710583154,0.0014222015565285653,0.023493216522020487,0.029411764705882353,0.07612456747404842
0.036932759191625746,0.02380952380952381,0.020948554372432454,0.010786802031433706,0.06896551724137931,0.05444410836217339,0.06250000148437501,0.01347239648876088,0.036144574010741747,0.10352593462255544,0.004833214700102941,0.0028703173585806203,0.0196078431372549,0.011530323398035603,0.05003523347226401,0.11111110999999996,0.5658215689671886,0.0,0.024546424759871937,0.0,0.013589411837228185,0.02591792656587473,0.002489929062136287,0.026948101304670558,0.04411764705882353,0.11995386389850055
0.05749302039989771,0.0380952380952381,0.027196387350375075,0.014593908629355577,0.10344827586206896,0.05444410836217339,0.06250000148437501,0.0163005357523273,0.036144574010741747,0.07981999290621439,0.01005575316247191,0.0058427816701894465,0.0,0.011530323398035603,0.058285722580984,0.25,0.3536384808431988,0.5,0.09711846318036287,0.25,0.022032157039812546,0.09719222462203025,0.004740193482556863,0.04214959434833088,0.08823529411764705,0.11418685121107264
0.0385889367462524,0.0,0.00733243986321492,0.0,0.0,0.0,0.0,0.0006493366669792465,0.0,0.017488390370817536,0.003942099748496886,0.0006082041053543508,0.0,0.011530323398035603,0.0,0.42857142999999986,0.3536384808431988,0.0,0.014941302027748134,0.0,0.0031199102828601928,0.004319654427645788,0.0010935596226788766,0.022802239565490472,0.0,0.05074971164936562
0.028746510220899503,0.014285714285714287,0.007432947018689919,0.0019035532949725391,0.034482758620689655,0.005444410836217342,0.0,0.0034847924822925293,0.0,0.014465371432445057,0.0034842474397271924,0.0010209140339265063,0.0,0.037643819734311204,0.0,0.25,0.14145539208265984,0.0,0.02347918890074707,0.0,0.0040632868299577424,0.019438444924406047,0.0018039428421356273,0.0386947095656808,0.04411764705882353,0.1291810841983852
0.14368523164044206,0.12380952380952381,0.11931945461368249,0.08248730963759418,0.2068965517241379,0.23786890200833166,0.25,0.08256614222101107,0.22891566516040066,0.31546875030510646,0.05468281993237385,0.034508115815970276,0.14705882352941177,0.14766561200626668,0.14850882772369534,0.42857142999999986,0.8228895414724056,0.5,0.19316969050160088,0.25,0.0847226984609247,0.15766738660907129,0.0358564136123776,0.13995159955171213,0.19705882352941176,0.2768166089965398
0.028746510220899503,0.014285714285714287,0.007432947018689919,0.0019035532949725391,0.034482758620689655,0.005444410836217342,0.0,0.0034847924822925293,0.0,0.014465371432445057,0.0034842474397271924,0.0010209140339265063,0.0,0.037643819734311204,0.0,0.25,0.14145539208265984,0.0,0.02347918890074707,0.0,0.0040632868299577424,0.019438444924406047,0.0018039428421356273,0.0386947095656808,0.04411764705882353,0.04613610149942329
0.028746510220899503,0.014285714285714287,0.007432947018689919,0.0019035532949725391,0.034482758620689655,0.005444410836217342,0.0,0.0034847924822925293,0.0,0.014465371432445057,0.0034842474397271924,0.0010209140339265063,0.0,0.037643819734311204,0.0,0.25,0.14145539208265984,0.0,0.02347918890074707,0.0,0.0040632868299577424,0.019438444924406047,0.0018039428421356273,0.0386947095656808,0.04411764705882353,0.1257208765859285
0.11784886196425179,0.08095238095238096,0.07000797822816464,0.03680203046253169,0.13793103448275862,0.11627706001762578,0.12499999703125003,0.05060717585692974,0.1004016019140417,0.15347890098597672,0.04016643373947558,0.027286711493008944,0.029411764705882353,0.14766561200626668,0.05003523347226401,0.42857142999999986,0.522420482832344,0.5,0.19743863393810032,0.25,0.0317850342424535,0.13174946004319654,0.024498892806759976,0.10330313732939335,0.2450980392647059,0.314878892733564
0.022926229131481096,0.004761904761904762,0.006218153080317188,0.0006345177623319148,0.034482758620689655,0.018148036102576426,0.0,0.0016084333466541735,0.0,0.013489407126450928,0.0026584654514184907,0.0006733688313223699,0.0,0.2726653003244604,0.0,0.25,0.24754693646292936,0.0,0.014941302027748134,0.0,0.001664502471240191,0.015118790496760258,0.0009170401560259871,0.030402986087320626,0.014705882352941173,0.05305651672433678
0.10675247244881633,0.09047619047619049,0.09124710847352101,0.05774111676306719,0.13793103448275862,0.16527675754358184,0.187499998515625,0.05039193634879599,0.16465862981734167,0.2584527217139868,0.036824088934729916,0.024198052172638197,0.0784313725490196,0.016193447178646233,0.19641490156628635,0.42857142999999986,0.7567863484697441,0.0,0.0864461045891142,0.25,0.08219839007417318,0.06263498920086394,0.025451810903162567,0.11884803652316248,0.14705882352941174,0.1926182237600923
0.07729617185933435,0.02857142857142857,0.015875288409552754,0.0038071065979218737,0.034482758620689655,0.0019444324570616484,0.0,0.008952524629339532,0.0,0.005845879114820679,0.015241129495610257,0.006777131462353547,0.0,0.016193447178646233,0.0,0.42857142999999986,0.07072769604132995,0.0,0.07150480256136606,0.0,0.015024565736524265,0.03455723542116631,0.009501913729339688,0.09259091217502192,0.08823529411764705,0.1522491349480969
0.09111342452417145,0.06190476190476191,0.063288649287717,0.032994923864609824,0.10344827586206896,0.11083264918140845,0.12499999703125003,0.03400490655783811,0.1004016019140417,0.17826474696505448,0.028264643732511235,0.01928783905962168,0.058823529411764705,0.016193447178646233,0.0995381752546046,0.42857142999999986,0.6815577990844737,0.0,0.07790821771611527,0.0,0.055006338614445274,0.05183585313174947,0.017610328254452093,0.10641045130562221,0.11764705882352941,0.2133794694348327
0.12042776701479616,0.08095238095238096,0.06430409366419532,0.03680203046253169,0.13793103448275862,0.16630200374920426,0.12499999703125003,0.05219430136499127,0.1004016019140417,0.14393835231951366,0.030744315427608537,0.01763593602809189,0.029411764705882353,0.4901650459095942,0.05003523347226401,0.25,0.5931022518442036,0.5,0.17182497331910354,0.25,0.022662158252647658,0.1447084233261339,0.02159995522433041,0.11122484326941094,0.2450980392647059,0.29527104959630907
0.07585293143204294,0.04285714285714286,0.015796184444233505,0.005710659900871207,0.034482758620689655,0.00296967866268405,0.0,0.012938074822569593,0.0,0.0031771732520177315,0.012050467909859103,0.004843911268476542,0.0,0.016278231411792715,0.0,0.25,0.035363848338939574,0.0,0.07150480256136606,0.0,0.012694459222393886,0.047516198704103674,0.011869857794195523,0.12230292130581252,0.1323529411764706,0.07266435986159167
0.12388208018100544,0.07142857142857142,0.0430776333080889,0.0209390863005355,0.10344827586206896,0.06648780504892361,0.06250000148437501,0.04165748479102099,0.036144574010741747,0.06107258905385421,0.02953596488336981,0.017183592577354027,0.0,0.424881301677988,0.0,0.25,0.23938604833574723,0.5,0.19103521878335114,0.25,0.002413156437916326,0.14038876889848811,0.02151384816742656,0.05976125088498169,0.4117647058823529,0.35063437139561704
0.11460748592537776,0.06666666666666667,0.041037159118038284,0.01967005076789487,0.10344827586206896,0.07556182312743387,0.06250000148437501,0.03898399894881974,0.036144574010741747,0.06688622206006808,0.02500130085377044,0.013209471508031725,0.0,0.4901650459095942,0.0,0.25,0.28182266621516483,0.5,0.17395944503735325,0.25,0.0018706711505073305,0.13174946004319654,0.018332192414829356,0.051118579519422974,0.38235294117647056,0.14994232987312572
0.1924478304062122,0.12380952380952381,0.11583458427446618,0.06789340103216898,0.2068965517241379,0.22619052294759495,0.187499998515625,0.082976286975715,0.16465862981734167,0.19152620993266492,0.0713940393791792,0.05883146161911453,0.0392156862745098,0.39876780534171236,0.06896193264399755,0.42857142999999986,0.6224037259275624,0.5,0.2700106723585913,0.25,0.07307975040559395,0.20518358531317496,0.05291996205549025,0.20881201890016832,0.2965686275,0.38062283737024216
0.08039558984125236,0.05714285714285715,0.03898719434959676,0.01967005076789487,0.06896551724137931,0.05741378702485744,0.06250000148437501,0.024783411690474644,0.036144574010741747,0.08798508381005474,0.017652567386918613,0.009710566563374778,0.0196078431372549,0.016278231411792715,0.05003523347226401,0.25,0.4515691370962862,0.0,0.07470651013874066,0.0,0.02961029104607995,0.05615550755939525,0.015077345663863881,0.1305946447841727,0.14705882352941174,0.20069204152249132
0.07585293143204294,0.04285714285714286,0.015796184444233505,0.005710659900871207,0.034482758620689655,0.00296967866268405,0.0,0.012938074822569593,0.0,0.0031771732520177315,0.012050467909859103,0.004843911268476542,0.0,0.016278231411792715,0.0,0.25,0.035363848338939574,0.0,0.07150480256136606,0.0,0.012694459222393886,0.047516198704103674,0.011869857794195523,0.12230292130581252,0.1323529411764706,0.19146482122260666
0.07914162685116982,0.03333333333333334,0.015064057074883029,0.004441624368230583,0.034482758620689655,0.003024672710984798,0.0,0.010339261616782034,0.0,0.006193653396144944,0.015646100687678775,0.00549555852461401,0.0,0.017747823279257422,0.0,0.6666666699999999,0.05658215696037383,0.0,0.06296691568836713,0.0,0.012307879616680058,0.0367170626349892,0.009903746661557649,0.10986533608827229,0.10294117647058823,0.14417531718569776
0.07914162685116982,0.03333333333333334,0.015064057074883029,0.004441624368230583,0.034482758620689655,0.003024672710984798,0.0,0.010339261616782034,0.0,0.006193653396144944,0.015646100687678775,0.00549555852461401,0.0,0.017747823279257422,0.0,0.6666666699999999,0.05658215696037383,0.0,0.06296691568836713,0.0,0.012307879616680058,0.0367170626349892,0.009903746661557649,0.10986533608827229,0.10294117647058823,0.09573241061130333
0.13296739695752302,0.1142857142857143,0.10497892839934315,0.07043147209745024,0.2068965517241379,0.16635699779750496,0.187499998515625,0.056550431240313545,0.16465862981734167,0.22120551037985217,0.0526521658230159,0.03661388743996778,0.0392156862745098,0.017747823279257422,0.3758852473185264,0.6666666699999999,0.6354611464218144,0.5,0.22305229455709713,0.25,0.09715651331302026,0.19654427645788336,0.03495946510296251,0.16721642348026347,0.22058823529411764,0.3679354094579008
0.07914162685116982,0.03333333333333334,0.015064057074883029,0.004441624368230583,0.034482758620689655,0.003024672710984798,0.0,0.010339261616782034,0.0,0.006193653396144944,0.015646100687678775,0.00549555852461401,0.0,0.017747823279257422,0.0,0.6666666699999999,0.05658215696037383,0.0,0.06296691568836713,0.0,0.012307879616680058,0.0367170626349892,0.009903746661557649,0.10986533608827229,0.10294117647058823,0.12110726643598618
0.08368428526037924,0.047619047619047616,0.037522939610895804,0.01713197969463683,0.06896551724137931,0.05746878107315817,0.06250000148437501,0.022038604320080212,0.036144574010741747,0.09270913872094988,0.02189853288769547,0.010928202545532874,0.0196078431372549,0.017747823279257422,0.05003523347226401,0.6666666699999999,0.46937471032393463,0.0,0.06616862326574173,0.0,0.0288371318346523,0.04535637149028078,0.01309831847269043,0.11677510565357242,0.11764705882352941,0.17185697808535177
0.07914162685116982,0.03333333333333334,0.015064057074883029,0.004441624368230583,0.034482758620689655,0.003024672710984798,0.0,0.010339261616782034,0.0,0.006193653396144944,0.015646100687678775,0.00549555852461401,0.0,0.017747823279257422,0.0,0.6666666699999999,0.05658215696037383,0.0,0.06296691568836713,0.0,0.012307879616680058,0.0367170626349892,0.009903746661557649,0.10986533608827229,0.10294117647058823,0.182237600922722
0.05276108455347945,0.009523809523809525,0.010660785436365169,0.0012690355326406243,0.034482758620689655,0.0,0.0,0.003367825480896678,0.0,0.00489297077648039,0.008891454592413162,0.0023459301213272997,0.0,0.011530323398035603,0.0,0.42857142999999986,0.1838920099620775,0.0,0.03628601921024546,0.0,0.007965458818336019,0.021598272138228944,0.003194571811132781,0.051132294783221066,0.029411764705882353,0.132641291810842
0.12662660293673095,0.05238095238095239,0.05549426255116574,0.027284263963738616,0.13793103448275862,0.1270362528269232,0.12499999703125003,0.03635366164088123,0.1004016019140417,0.13943317682803952,0.03599302428810941,0.01789167995932822,0.029411764705882353,0.2726653003244604,0.05092238153545593,0.42857142999999986,0.6416012433426528,0.5,0.13340448239060834,0.25,0.041438334450268795,0.11015118790496761,0.013838839162063526,0.10986533608827229,0.08823529411764705,0.2572087658592849
0.03511096393181798,0.014285714285714287,0.009182794539739615,0.0019035532949725391,0.034482758620689655,0.0,0.0,0.0035355859747303216,0.0,0.010419255125998186,0.005979181756732815,0.0015639534138442463,0.0,0.011530323398035603,0.0,0.25,0.14145539208265984,0.0,0.028815368196371403,0.0,0.006073889831301219,0.021598272138228944,0.002510020708747185,0.05251424869628109,0.04411764705882353,0.18685121107266434
0.03511096393181798,0.014285714285714287,0.009182794539739615,0.0019035532949725391,0.034482758620689655,0.0,0.0,0.0035355859747303216,0.0,0.010419255125998186,0.005979181756732815,0.0015639534138442463,0.0,0.011530323398035603,0.0,0.25,0.14145539208265984,0.0,0.028815368196371403,0.0,0.006073889831301219,0.021598272138228944,0.002510020708747185,0.05251424869628109,0.04411764705882353,0.06805074971164937
0.03511096393181798,0.014285714285714287,0.009182794539739615,0.0019035532949725391,0.034482758620689655,0.0,0.0,0.0035355859747303216,0.0,0.010419255125998186,0.005979181756732815,0.0015639534138442463,0.0,0.011530323398035603,0.0,0.25,0.14145539208265984,0.0,0.028815368196371403,0.0,0.006073889831301219,0.021598272138228944,0.002510020708747185,0.05251424869628109,0.04411764705882353,0.1522491349480969
0.04457483558275321,0.0380952380952381,0.03721608695826148,0.023477157365816743,0.13793103448275862,0.10888821672434679,0.12499999703125003,0.025463443155231847,0.1004016019140417,0.1629888875072825,0.011545861812804583,0.003380086918912911,0.029411764705882353,0.011530323398035603,0.08924724060952875,0.25,0.7567863484697441,0.5,0.05656350053361793,0.25,0.019625770849206813,0.09719222462203025,0.0031457778122206,0.029712009130790615,0.04411764705882353,0.06689734717416379
