Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
31,0.004538578,0.000905388,0.2,0,117.45843,61.86753876,0.485309741,0.001889023,6,12,0.001803408,0.001512859,0,6,7,23.72702942,15,70.85924516,18,24,0.000119119,35,0.05,3.579545455,2.1,1.090043736,0.308078209,19,4.2,1.52E-08,35,10.5,-0.333333333,64.48781795,0.018882896,9.13E-08,12,167.1311122,1464,3,72.26568986,9,15,41.5,2,0.925926205,22.5,3.076826786,-3783.461973,2
32,0.003025719,0.004379238,-0.266666667,0,132.8960871,69.73849578,0.368554199,0.001220809,4,14,0.000697986,0.001512859,0,7,3.416666667,30.9873838,13,61.7878152,14,20,0.000134174,50,0.052631579,2.068181818,2,1.109853357,0.331746848,23,4,5.47E-08,50,11.2,-0.5,67.93143389,0.018792522,2.19E-07,19,191.9987777,1860,2,66.32218821,9,20,44.5,2,0.814815726,20,2.448933771,-3432.332161,2
33,0.006051437,0.027293052,0.19047619,0,158.9581471,83.89860208,0.881696739,0.002226123,8,22,0.002908831,0.001512859,0,11,17.05,43.8715182,23,174.428931,44,42,0.000158604,91,0.058823529,7.318181818,2.8,1.935425778,0.462181631,23,6.8,1.10E-06,91,22.4,-0.25,224.2946255,0.037494377,8.83E-06,27,230.6008672,6027,4,154.1144384,15,30,94,3,1.962991103,60,4.179912401,-2920.423029,2
34,0.003025719,0.000213978,-0.1,0,114.7941121,60.78001416,0.319993934,0.001299293,4,9,0.000697986,0.001512859,0,5,3.166666667,24.1050535,10.5,48.06467692,10,16,0.000115181,35,0.047619048,1.75,2,0.746719835,0.181759712,5,3.2,1.79E-08,35,10.5,-0.5,45.48979948,0.01773749,7.14E-08,16,165.940682,1192,2,56.14165561,7,15.5,41,2,0.641975542,15.5,2.342862783,-3900.980852,2
35,0.004538578,0.006764753,0.05,0,120.2530513,64.09374498,0.503889317,0.001877998,5,17,0.001803408,0.001512859,0,9,8.333333333,29.38006826,15.5,87.74168155,27,30,0.000117481,68,0.047619048,4.295454545,2.4,1.262155904,0.343709802,14,5.4,2.13E-08,68,14.7,-0.333333333,135.4244177,0.024711301,1.07E-07,21,174.1113317,3420,3,81.75860406,12,24,53.75,2,1.219136165,36,3.261109467,-3695.569807,2
36,0.003025719,0.002489705,-0.166666667,0,121.683153,64.30764619,0.339150319,0.001271569,4,12,0.000697986,0.001512859,0,6,3.25,26.76158735,12,53.36171727,12,18,0.000122369,42,0.047619048,1.909090909,2,0.786210445,0.221250322,8,3.6,5.44E-08,42,9.8,-0.5,50.94857542,0.016674901,2.18E-07,16,176.3919626,1404,2,58.02361642,8,17,39,2,0.716050127,17,2.395215474,-3738.274225,2
37,0.003025719,0.003025719,0.066666667,2,107.4281199,56.89387328,0.299506064,0.00148982,3,6,0.000697986,0.001512859,0,4,2.666666667,20.37714856,4,40.63135815,8,14,0.000109051,25,0.045454545,1.590909091,1.7,0.563030615,0.148186262,3,2.8,5.38E-09,25,7.7,-0.5,26.68734903,0.01322712,1.61E-08,11,154.8245054,749,2,44.44427591,6,5.75,26.75,1,0.361111163,11.5,2.288206437,-4636.589716,1
38,0.007564297,0.019553962,0.357142857,0,135.5593215,72.16669098,0.937964749,0.002744114,10,23,0.004014254,0.001512859,0,12,25.26666667,37.276402,26.5,184.9795937,60,54,0.000127129,108,0.05,10.73863636,3.5,2.608567018,0.588500129,37,7.8,6.72E-08,108,29.4,-0.2,412.6402996,0.048847092,6.72E-07,29,193.9915626,8937,5,159.3318533,17,32.5,123.5,2,2.549384308,81.25,5.178022374,-3056.323272,2
39,0.006051437,0.011107103,0.285714286,0,136.3401314,72.33465104,0.755484775,0.002318478,8,18,0.002908831,0.001512859,0,9,14.35,33.91856292,21,134.8569394,36,38,0.000132784,70,0.05,6.681818182,2.8,1.538590172,0.383200412,17,6,2.15E-07,70,18.9,-0.25,189.2485903,0.032451266,1.72E-06,20,195.903857,4180,4,121.5114206,13,23.5,78.5,2,1.648152481,47,4.056014842,-3150.930643,2
40,0.009077156,0.007035559,0.404040404,0,149.2141431,79.41516982,1.244634231,0.003008936,12,32,0.005119676,0.053088169,0.133333333,18.13333333,22.07142857,44.64556528,30,265.4565054,96,74,0.000143493,165,0.047619048,14.31818182,4.2,5.316053512,1.081811165,102,10,3.56E-06,144.4035976,41.04,-0.256697531,779.7909865,0.054415009,4.27E-05,30,218.2578156,17205,7.533333333,239.2482698,22,39,184.5,2,3.407511748,67.38264738,8.121229408,-2709.325265,2
41,0.003025719,0.000447258,-0.25,0,135.5268986,71.34225746,0.379751012,0.001175344,4,16,0.000697986,0.0036969,0,8,3.333333333,34.58257002,14,68.95649724,16,22,0.000135245,71,0.045454545,2.227272727,2,1.654489323,0.412657577,33,4.4,1.44E-06,71,11.7,-0.5,97.04490555,0.017099316,5.75E-06,24,201.0028139,3014,2.133333333,76.80139841,10,24,53,2,0.93829788,18.77240114,2.581164485,-3402.247209,2
42,0.003025719,0.00025524,-0.25,0,133.1827602,70.12258625,0.372885842,0.001148289,4,16,0.000697986,0.0036969,0,8,3.333333333,34.25647594,14,68.30627647,16,22,0.000132591,77,0.045454545,2.227272727,2,2.078723952,0.501414973,48,4.4,9.48E-07,77,14.5,-0.5,116.4538867,0.021299994,3.79E-06,28,197.0436452,3454,2.133333333,80.90892844,10,26,64,2,0.987671713,20.77240114,2.592996449,-3320.208068,2
43,0.004538578,0.001410043,-0.127777778,0,145.8790826,77.02855862,0.614030381,0.001534287,6,26,0.001803408,0.011591387,0.333333333,17.33333333,5.761904762,43.01948819,19,128.4749307,39,38,0.000143472,133,0.047619048,4.534090909,2.7,3.649987137,0.945459223,101,7,2.79E-06,95.29866431,24.9,-0.422345679,340.8638506,0.034419138,1.68E-05,33,217.4192591,8398,3.333333333,136.4218114,16,36,113.5,2,1.697591046,22.35649878,4.384750734,-2921.754717,2
44,0.007564297,0.017984841,0.217532468,0,163.5441647,86.85769984,1.145891451,0.002404364,10,34,0.004014254,0.053088169,0.2,20.4,18.33333333,53.34850148,28,264.7354251,85,64,0.000157456,184,0.05,11.13636364,3.8,5.783509133,1.081811165,102,9.8,9.16E-06,150.6464586,39.87428571,-0.323333333,694.7832672,0.052437995,9.16E-05,39,243.4781626,17504,6.466666667,236.7229096,22,45,182.5,3,3.154604962,60.01540255,7.08468351,-2554.627479,2
45,0.003025719,0,-0.464285714,0,142.1682855,74.90940093,0.400081014,0.001061354,4,22,0.000697986,0.033431799,1,22,2,39.45866418,14,78.67926722,22,28,0.000142816,109,0.047619048,2.227272727,2,3.043864163,0.880241832,101,5.6,2.47E-06,40.09885909,18.4,-0.700277778,169.2885575,0.024038536,9.89E-06,26,212.7414502,5096,2.333333333,97.99406676,13,29.5,84,2,1.074116675,3.067301952,3.496361924,-3168.650664,2
46,0.003025719,0.000447258,-0.25,0,135.5268986,71.34225746,0.379751012,0.001175344,4,16,0.000697986,0.0036969,0,8,3.333333333,34.58257002,14,68.95649724,16,22,0.000135245,71,0.045454545,2.227272727,2,1.654489323,0.412657577,33,4.4,1.44E-06,71,11.7,-0.5,97.04490555,0.017099316,5.75E-06,24,201.0028139,3014,2.133333333,76.80139841,10,24,53,2,0.93829788,18.77240114,2.581164485,-3402.247209,2
47,0.003025719,0.001225649,0,0,137.9725589,72.64965427,0.386235339,0.001230943,4,8,0.000697986,0.001512859,0,4,3,32.15583313,10,64.1176644,8,14,0.000138313,36,0.045454545,1.590909091,2,0.985335734,0.160020581,5,2.8,3.86E-06,36,11.71428571,-0.5,38.81796222,0.018792522,1.54E-05,16,204.1234949,1141,2,76.66291475,6,14,48.5,2,0.592656607,13.29778502,2.295113081,-3580.55922,2
48,0.003025719,0.000888306,-0.25,0,139.0815434,73.19651968,0.389134043,0.001165753,4,16,0.000697986,0.001512859,0,8,3.333333333,36.26336316,14,72.30794299,16,22,0.000137268,74,0.047619048,2.227272727,2,1.739387703,0.495497813,47,4.4,1.28E-06,74,16,-0.5,106.7493961,0.024434047,5.11E-06,26,205.5843322,3179,2,81.76497926,10,25,63,2,0.962986563,24.29778502,2.534739683,-3294.94316,2
49,0.003025719,0.00047573,-0.35,0,140.554123,73.96583612,0.394036935,0.001112474,4,18,0.000697986,0.023353271,0,9,3.5,38.42774469,15,76.62364795,18,24,0.000137855,88,0.047619048,2.386363636,2,2.228839722,0.540905583,51,4.8,1.64E-06,88,17.3,-0.5,147.3869503,0.023933626,6.55E-06,32,208.7070194,4224,2.333333333,90.52799151,11,29.5,73,2,1.098796895,25.05408784,2.626604212,-3157.945608,2
50,0.004538578,0.023349009,-0.1,0,166.740685,88.09444039,0.703446238,0.001576851,6,23,0.001803408,0.005880942,0,12,9.666666667,51.61751255,20.5,154.1523766,36,36,0.000165344,126,0.052631579,5.011363636,2.7,3.170311294,0.882299974,94,6.6,1.03E-05,126,22.3,-0.333333333,275.1480233,0.032815596,6.20E-05,38,249.6895761,7758,3.2,151.0080926,15,37,102.5,2,1.774940677,47.10966966,3.521050293,-2674.700628,2
51,0.004538578,0.031256339,-0.130952381,0,176.636827,93.34164352,0.747783266,0.001477477,6,24,0.001803408,0.005880942,0,12,10.06666667,57.98167945,21,173.1585512,36,36,0.000172921,145,0.052631579,5.011363636,3,3.616413687,0.911885773,99,6.6,2.84E-05,145,28.03857143,-0.333333333,352.5334048,0.040407823,0.000170671,46,266.6206444,9270,3.2,178.2554977,15,41,131.5,3,1.91429036,52.63274098,3.560321505,-2521.615791,2
52,0.003025719,0.001225649,0,0,137.9725589,72.64965427,0.386235339,0.001230943,4,8,0.000697986,0.001512859,0,4,3,32.15583313,10,64.1176644,8,14,0.000138313,36,0.045454545,1.590909091,2,0.985335734,0.160020581,5,2.8,3.86E-06,36,11.71428571,-0.5,38.81796222,0.018792522,1.54E-05,16,204.1234949,1141,2,76.66291475,6,14,48.5,2,0.592656607,13.29778502,2.295113081,-3580.55922,2
53,0.006051437,0.018001979,0.238095238,0,143.8424337,75.88298107,0.795881809,0.002221938,8,20,0.002908831,0.001512859,0,10,15.7,37.81157824,22,150.3351933,40,40,0.000140726,86,0.055555556,7,2.8,2.095060458,0.511448418,35,6.4,2.12E-07,86,21.7,-0.25,241.4282428,0.036401397,1.70E-06,25,207.3294273,5420,4,135.2606084,14,27.5,92.5,2,1.833338539,55,4.12459986,-3288.175839,2
54,0.003025719,0.001661257,-0.166666667,0,129.1788917,67.80255107,0.358589467,0.001219033,4,12,0.000697986,0.001512859,0,6,3.25,29.4798626,12,58.78186794,12,18,0.000129668,46,0.052631579,1.909090909,2,1.249807049,0.369179316,33,3.6,4.76E-08,46,11.2,-0.5,58.22694333,0.018701855,1.90E-07,18,186.9917124,1575,2,65.19945255,8,18,45,2,0.74074151,18,2.398396591,-3709.05474,2
55,0.003025719,0.005577233,-0.166666667,0,127.3463296,66.85950538,0.353503197,0.001253311,4,12,0.000697986,0.001512859,0,6,3.25,28.36451486,12,56.55790156,12,18,0.000128966,43,0.052631579,1.909090909,2,0.892719321,0.221250322,8,3.6,4.53E-08,43,9.8,-0.5,50.94857542,0.01654055,1.81E-07,16,184.332052,1413,2,60.64456838,8,17,39.5,2,0.71605011,17,2.39493992,-3963.689383,2
56,0.004538578,0.007647176,0.085714286,0,130.0353938,68.4901891,0.540202288,0.00175745,6,16,0.001803408,0.001512859,0,8,8.066666667,31.20604569,17,93.19484553,24,28,0.000129216,62,0.052631579,4.056818182,2.4,1.546179573,0.434396707,33,5,8.95E-08,62,16.1,-0.333333333,131.8417611,0.027035527,5.37E-07,22,187.4449531,3136,3,96.22788238,11,23,65,2,1.234569717,34.5,3.206397889,-3547.213796,2
57,0.004538578,0.057580133,-0.095238095,0,157.6848011,82.97496899,0.659436841,0.001584558,6,22,0.001803408,0.001512859,0,11,9.8,46.21018527,20,138.003742,33,34,0.000154178,102,0.058823529,4.772727273,2.7,2.253022897,0.558785696,43,6.2,8.76E-07,102,23.1,-0.333333333,252.2190213,0.036826444,5.26E-06,36,231.2358016,6256,3,133.5940176,14,34.5,97.5,3,1.682118983,51.75,3.39643149,-3023.408262,2
58,0.003025719,0.00055501,-0.166666667,0,122.4382011,64.2958125,0.339321634,0.001221123,4,12,0.000697986,0.001512859,0,6,3.25,27.38787432,12,54.61051271,12,18,0.000121418,47,0.05,1.909090909,2,1.239902238,0.369179316,33,3.6,2.09E-08,47,10.5,-0.5,54.58775937,0.01773749,8.34E-08,17,176.3485612,1521,2,64.11297399,8,17.5,43.5,2,0.72839539,17.5,2.39664411,-3662.313629,2
59,0.003025719,0.002654664,0,0,116.5946578,61.23024761,0.322703503,0.001303415,4,8,0.000697986,0.001512859,0,4,3,22.83299014,10,45.5282248,8,14,0.000119175,26,0.05,1.590909091,2,0.602521225,0.160020581,5,2.8,1.01E-08,26,8.4,-0.5,29.11347167,0.014713776,4.04E-08,12,167.5449202,770,2,51.19080018,6,12,33,2,0.543210025,12,2.286404409,-4237.366652,2
