Node,Spreading Ability,Rank
514,1.4,281
18,1.39,282
109,1.39,282
496,1.39,282
504,1.39,282
870,1.39,282
93,1.38,283
83,1.37,284
161,1.37,284
489,1.37,284
512,1.37,284
111,1.36,285
180,1.36,285
327,1.36,285
479,1.36,285
497,1.36,285
502,1.36,285
508,1.36,285
510,1.36,285
72,1.35,286
441,1.35,286
488,1.35,286
491,1.35,286
494,1.35,286
509,1.35,286
675,1.35,286
15,1.34,287
194,1.34,287
820,1.34,287
1,1.33,288
205,1.33,288
440,1.33,288
444,1.33,288
112,1.32,289
513,1.32,289
531,1.32,289
100,1.31,290
171,1.31,290
473,1.31,290
492,1.31,290
495,1.31,290
115,1.3,291
118,1.3,291
130,1.3,291
442,1.3,291
739,1.3,291
500,1.29,292
825,1.29,292
864,1.29,292
867,1.29,292
156,1.28,293
438,1.28,293
679,1.28,293
177,1.27,294
443,1.27,294
533,1.27,294
114,1.26,295
126,1.26,295
678,1.26,295
821,1.26,295
511,1.25,296
680,1.25,296
824,1.25,296
989,1.25,296
105,1.24,297
167,1.24,297
436,1.24,297
676,1.24,297
456,1.23,298
472,1.23,298
822,1.23,298
857,1.23,298
970,1.23,298
85,1.22,299
315,1.22,299
466,1.22,299
468,1.22,299
594,1.22,299
823,1.22,299
991,1.22,299
992,1.22,299
101,1.21,300
104,1.21,300
128,1.21,300
764,1.21,300
993,1.21,300
387,1.2,301
523,1.2,301
530,1.2,301
994,1.2,301
995,1.2,301
103,1.19,302
200,1.19,302
521,1.19,302
826,1.19,302
6,1.18,303
10,1.18,303
144,1.18,303
328,1.18,303
626,1.18,303
711,1.18,303
973,1.18,303
14,1.17,304
1058,1.17,304
525,1.17,304
534,1.17,304
681,1.17,304
735,1.17,304
1021,1.17,304
1129,1.16,305
113,1.16,305
145,1.16,305
417,1.16,305
1117,1.16,305
544,1.16,305
677,1.16,305
1158,1.16,305
1001,1.16,305
1024,1.15,306
1089,1.15,306
151,1.15,306
748,1.15,306
996,1.15,306
1130,1.14,307
108,1.14,307
220,1.14,307
1105,1.14,307
454,1.14,307
529,1.14,307
707,1.14,307
1107,1.13,308
1115,1.13,308
1127,1.13,308
1141,1.13,308
125,1.13,308
367,1.13,308
377,1.13,308
1101,1.13,308
526,1.13,308
532,1.13,308
569,1.13,308
619,1.13,308
720,1.13,308
780,1.13,308
796,1.13,308
871,1.13,308
974,1.13,308
983,1.13,308
999,1.13,308
1029,1.12,309
1074,1.12,309
94,1.12,309
1133,1.12,309
137,1.12,309
173,1.12,309
407,1.12,309
527,1.12,309
551,1.12,309
623,1.12,309
1028,1.11,310
1078,1.11,310
1090,1.11,310
1116,1.11,310
1118,1.11,310
1125,1.11,310
1132,1.11,310
127,1.11,310
211,1.11,310
255,1.11,310
358,1.11,310
381,1.11,310
397,1.11,310
402,1.11,310
1099,1.11,310
1104,1.11,310
522,1.11,310
700,1.11,310
843,1.11,310
844,1.11,310
856,1.11,310
968,1.11,310
975,1.11,310
979,1.11,310
1075,1.1,311
1084,1.1,311
1088,1.1,311
74,1.1,311
1098,1.1,311
1113,1.1,311
1123,1.1,311
1124,1.1,311
117,1.1,311
1146,1.1,311
1147,1.1,311
349,1.1,311
382,1.1,311
1097,1.1,311
576,1.1,311
601,1.1,311
976,1.1,311
5,1.09,312
1092,1.09,312
1096,1.09,312
89,1.09,312
1109,1.09,312
1126,1.09,312
116,1.09,312
1144,1.09,312
1145,1.09,312
150,1.09,312
332,1.09,312
427,1.09,312
524,1.09,312
540,1.09,312
621,1.09,312
723,1.09,312
850,1.09,312
982,1.09,312
987,1.09,312
998,1.09,312
13,1.08,313
1053,1.08,313
1086,1.08,313
1087,1.08,313
1091,1.08,313
1108,1.08,313
1114,1.08,313
1128,1.08,313
133,1.08,313
142,1.08,313
172,1.08,313
188,1.08,313
197,1.08,313
249,1.08,313
323,1.08,313
411,1.08,313
1106,1.08,313
539,1.08,313
604,1.08,313
642,1.08,313
644,1.08,313
667,1.08,313
673,1.08,313
773,1.08,313
776,1.08,313
781,1.08,313
978,1.08,313
980,1.08,313
986,1.08,313
997,1.08,313
450,1.1,314
1048,1.07,315
1079,1.07,315
1085,1.07,315
76,1.07,315
131,1.07,315
1157,1.07,315
143,1.07,315
146,1.07,315
176,1.07,315
192,1.07,315
337,1.07,315
342,1.07,315
352,1.07,315
353,1.07,315
370,1.07,315
372,1.07,315
400,1.07,315
401,1.07,315
432,1.07,315
481,1.07,315
486,1.07,315
595,1.07,315
605,1.07,315
630,1.07,315
632,1.07,315
651,1.07,315
692,1.07,315
737,1.07,315
741,1.07,315
747,1.07,315
786,1.07,315
802,1.07,315
851,1.07,315
958,1.07,315
972,1.07,315
981,1.07,315
985,1.07,315
726,1.09,316
791,1.07,317
687,1.08,318
12,1.06,319
16,1.06,319
19,1.06,319
1056,1.06,319
1080,1.06,319
1100,1.06,319
79,1.06,319
1112,1.06,319
1138,1.06,319
1140,1.06,319
1143,1.06,319
1152,1.06,319
1153,1.06,319
140,1.06,319
1162,1.06,319
1171,1.06,319
154,1.06,319
165,1.06,319
166,1.06,319
179,1.06,319
204,1.06,319
212,1.06,319
215,1.06,319
254,1.06,319
319,1.06,319
326,1.06,319
329,1.06,319
336,1.06,319
457,1.06,319
462,1.06,319
485,1.06,319
528,1.06,319
543,1.06,319
557,1.06,319
631,1.06,319
646,1.06,319
657,1.06,319
670,1.06,319
713,1.06,319
719,1.06,319
858,1.06,319
869,1.06,319
873,1.06,319
967,1.06,319
971,1.06,319
977,1.06,319
984,1.06,319
1022,1.06,319
1039,1.05,320
17,1.05,320
1067,1.05,320
1076,1.05,320
1095,1.05,320
75,1.05,320
91,1.05,320
1119,1.05,320
1122,1.05,320
1131,1.05,320
1150,1.05,320
174,1.05,320
175,1.05,320
195,1.05,320
196,1.05,320
198,1.05,320
208,1.05,320
209,1.05,320
224,1.05,320
225,1.05,320
250,1.05,320
251,1.05,320
320,1.05,320
340,1.05,320
361,1.05,320
371,1.05,320
380,1.05,320
412,1.05,320
420,1.05,320
448,1.05,320
451,1.05,320
475,1.05,320
477,1.05,320
487,1.05,320
538,1.05,320
546,1.05,320
568,1.05,320
571,1.05,320
581,1.05,320
596,1.05,320
598,1.05,320
617,1.05,320
655,1.05,320
703,1.05,320
709,1.05,320
710,1.05,320
724,1.05,320
753,1.05,320
769,1.05,320
792,1.05,320
799,1.05,320
813,1.05,320
956,1.05,320
969,1.05,320
760,1.08,321
610,1.1,322
1167,1.09,323
1163,1.08,324
1102,1.07,325
1103,1.07,325
585,1.07,325
588,1.07,325
728,1.07,325
729,1.07,325
516,1.06,326
560,1.06,326
663,1.06,326
732,1.06,326
1164,1.05,327
515,1.05,327
563,1.05,327
584,1.05,327
613,1.05,327
756,1.05,327
757,1.05,327
2,1.04,328
8,1.04,328
1038,1.04,328
1077,1.04,328
1083,1.04,328
1094,1.04,328
77,1.04,328
80,1.04,328
81,1.04,328
82,1.04,328
1110,1.04,328
1111,1.04,328
90,1.04,328
1120,1.04,328
1142,1.04,328
1156,1.04,328
136,1.04,328
139,1.04,328
147,1.04,328
149,1.04,328
152,1.04,328
153,1.04,328
157,1.04,328
158,1.04,328
164,1.04,328
169,1.04,328
191,1.04,328
199,1.04,328
206,1.04,328
210,1.04,328
318,1.04,328
346,1.04,328
391,1.04,328
392,1.04,328
421,1.04,328
422,1.04,328
430,1.04,328
435,1.04,328
458,1.04,328
461,1.04,328
474,1.04,328
480,1.04,328
542,1.04,328
548,1.04,328
550,1.04,328
556,1.04,328
567,1.04,328
592,1.04,328
600,1.04,328
606,1.04,328
609,1.04,328
618,1.04,328
654,1.04,328
660,1.04,328
666,1.04,328
671,1.04,328
685,1.04,328
698,1.04,328
705,1.04,328
714,1.04,328
716,1.04,328
738,1.04,328
745,1.04,328
767,1.04,328
772,1.04,328
777,1.04,328
782,1.04,328
787,1.04,328
789,1.04,328
795,1.04,328
800,1.04,328
808,1.04,328
816,1.04,328
848,1.04,328
854,1.04,328
874,1.04,328
955,1.04,328
966,1.04,328
988,1.04,328
736,1.07,329
222,1.07,330
221,1.06,331
365,1.06,331
1173,1.07,332
360,1.09,333
351,1.07,334
356,1.06,335
624,1.07,336
549,1.06,337
599,1.06,337
313,1.05,338
347,1.05,338
359,1.05,338
375,1.05,338
408,1.05,338
429,1.05,338
749,1.06,339
641,1.07,340
721,1.05,341
566,1.04,342
616,1.04,342
708,1.04,342
746,1.04,342
316,1.04,342
330,1.04,342
333,1.04,342
369,1.04,342
379,1.04,342
419,1.04,342
9,1.03,343
11,1.03,343
20,1.03,343
541,1.03,343
554,1.03,343
555,1.03,343
570,1.03,343
573,1.03,343
574,1.03,343
575,1.03,343
1093,1.03,343
71,1.03,343
582,1.03,343
73,1.03,343
84,1.03,343
88,1.03,343
607,1.03,343
1134,1.03,343
1135,1.03,343
625,1.03,343
1151,1.03,343
1154,1.03,343
643,1.03,343
645,1.03,343
1159,1.03,343
649,1.03,343
141,1.03,343
1169,1.03,343
148,1.03,343
659,1.03,343
155,1.03,343
159,1.03,343
160,1.03,343
672,1.03,343
674,1.03,343
686,1.03,343
688,1.03,343
178,1.03,343
694,1.03,343
187,1.03,343
190,1.03,343
704,1.03,343
202,1.03,343
203,1.03,343
717,1.03,343
214,1.03,343
725,1.03,343
218,1.03,343
742,1.03,343
752,1.03,343
754,1.03,343
253,1.03,343
765,1.03,343
768,1.03,343
771,1.03,343
788,1.03,343
809,1.03,343
812,1.03,343
815,1.03,343
818,1.03,343
317,1.03,343
325,1.03,343
853,1.03,343
855,1.03,343
350,1.03,343
872,1.03,343
362,1.03,343
378,1.03,343
385,1.03,343
388,1.03,343
389,1.03,343
390,1.03,343
398,1.03,343
405,1.03,343
415,1.03,343
425,1.03,343
431,1.03,343
954,1.03,343
447,1.03,343
460,1.03,343
469,1.03,343
470,1.03,343
484,1.03,343
1023,1.03,343
519,1.02,344
537,1.02,344
545,1.02,344
1065,1.02,344
1082,1.02,344
78,1.02,344
591,1.02,344
86,1.02,344
1121,1.02,344
635,1.02,344
1148,1.02,344
1149,1.02,344
132,1.02,344
134,1.02,344
648,1.02,344
669,1.02,344
162,1.02,344
163,1.02,344
689,1.02,344
691,1.02,344
693,1.02,344
696,1.02,344
699,1.02,344
702,1.02,344
712,1.02,344
201,1.02,344
718,1.02,344
207,1.02,344
213,1.02,344
223,1.02,344
228,1.02,344
252,1.02,344
766,1.02,344
770,1.02,344
774,1.02,344
779,1.02,344
783,1.02,344
785,1.02,344
793,1.02,344
797,1.02,344
798,1.02,344
803,1.02,344
804,1.02,344
807,1.02,344
811,1.02,344
814,1.02,344
842,1.02,344
845,1.02,344
334,1.02,344
846,1.02,344
335,1.02,344
847,1.02,344
859,1.02,344
395,1.02,344
399,1.02,344
409,1.02,344
418,1.02,344
428,1.02,344
957,1.02,344
960,1.02,344
961,1.02,344
963,1.02,344
964,1.02,344
459,1.02,344
463,1.02,344
467,1.02,344
478,1.02,344
7,1.01,345
775,1.01,345
1161,1.01,345
650,1.01,345
1168,1.01,345
1170,1.01,345
790,1.01,345
410,1.01,345
805,1.01,345
1064,1.01,345
168,1.01,345
170,1.01,345
684,1.01,345
559,1.01,345
817,1.01,345
695,1.01,345
1081,1.01,345
697,1.01,345
186,1.01,345
189,1.01,345
449,1.01,345
580,1.01,345
962,1.01,345
70,1.01,345
455,1.01,345
965,1.01,345
464,1.01,345
593,1.01,345
849,1.01,345
852,1.01,345
87,1.01,345
740,1.01,345
102,1.01,345
744,1.01,345
106,1.01,345
620,1.01,345
751,1.01,345
368,1.01,345
1139,1.01,345
629,1.01,345
634,1.01,345
763,1.01,345
638,1.01,345
465,1.04,346
453,1.03,347
193,1.0,348
579,1.0,348
452,1.0,348
138,1.0,348
1166,1.0,348
656,1.0,348
784,1.0,348
471,1.0,348
536,1.0,348
217,1.0,348
668,1.0,348
801,1.0,348
806,1.0,348
1136,1.0,348
1137,1.0,348
1020,1.0,348
701,1.0,348
959,1.0,348
778,1.03,349
577,1.05,350
652,1.05,350
627,1.05,350
482,1.04,351
552,1.04,351
690,1.04,352
810,1.03,353
731,1.06,354
759,1.04,355
1172,1.02,356
602,1.02,356
1155,1.01,357
1160,1.01,357
1165,1.01,357
706,1.01,357
794,1.0,358
384,1.05,359
374,1.05,359
348,1.07,360
662,1.06,361
338,1.06,361
483,1.07,362
518,1.05,363
587,1.05,363
393,1.04,364
416,1.04,364
562,1.04,364
321,1.04,364
612,1.04,364
394,1.03,365
426,1.03,365
314,1.03,365
357,1.03,365
227,1.03,365
383,1.03,365
578,1.02,366
653,1.02,366
722,1.02,366
404,1.02,366
406,1.02,366
603,1.02,366
413,1.02,366
414,1.02,366
355,1.02,366
424,1.02,366
553,1.02,366
363,1.02,366
364,1.02,366
750,1.02,366
433,1.02,366
628,1.02,366
376,1.02,366
637,1.02,366
386,1.01,367
423,1.01,367
434,1.01,367
322,1.01,367
331,1.01,367
339,1.01,367
219,1.01,367
354,1.01,367
226,1.01,367
366,1.01,367
727,1.03,368
755,1.01,369
403,1.0,370
396,1.0,370
373,1.0,370
1174,1.04,371
636,1.06,372
561,1.03,373
517,1.02,374
661,1.02,374
730,1.02,374
586,1.01,375
611,1.01,375
758,1.01,375
715,1.02,376
743,1.0,377
647,1.06,378
476,1.04,379
547,1.02,380
572,1.02,380
597,1.02,380
622,1.02,380
633,1.05,381
608,1.03,382
614,1.02,383
589,1.02,383
658,1.02,383
761,1.02,383
733,1.02,383
639,1.02,383
558,1.01,384
564,1.01,384
501,1.01,384
520,1.0,385
664,1.0,385
583,1.0,385
734,1.03,386
762,1.01,387
640,1.02,388
565,1.02,388
615,1.01,389
590,1.01,389
535,1.01,389
665,1.0,390
