Node,Spreading Ability,Rank
664,3.45,259
193,3.42,260
705,4.49,261
159,3.37,262
270,3.34,263
377,3.34,263
303,3.33,264
1180,3.31,265
74,3.27,266
279,3.26,267
719,4.13,268
1173,3.21,269
331,3.2,270
294,3.19,271
59,3.19,271
264,3.29,272
200,3.15,273
693,3.15,273
422,3.05,274
640,3.0,275
13,2.99,276
236,4.88,277
676,2.95,278
595,2.92,279
243,2.91,280
373,2.86,281
282,2.86,281
728,2.85,282
1165,2.86,283
357,2.67,284
286,2.64,285
275,2.67,286
104,3.58,287
184,2.5,288
757,2.89,289
1167,2.6,290
1182,2.86,291
1161,2.45,292
713,3.08,293
32,5.15,294
269,3.58,295
16,4.88,296
17,2.44,297
15,4.47,298
291,2.39,299
692,2.6,300
788,2.28,301
675,3.1,302
1169,2.89,303
33,4.23,304
539,4.09,305
875,2.86,306
1254,2.12,307
1186,2.69,308
597,3.62,309
239,3.26,310
758,2.39,311
1190,3.54,312
324,2.24,313
483,2.17,314
1184,2.11,315
475,1.99,316
477,1.99,316
720,1.9,317
30,6.67,318
918,2.05,319
234,5.14,320
31,3.43,321
1171,2.99,322
276,1.69,323
491,1.6,324
812,2.42,325
473,1.52,326
455,1.41,327
94,2.74,328
620,4.14,329
753,2.51,330
508,2.13,331
99,2.27,332
1192,2.08,333
244,2.81,334
857,1.99,335
237,1.77,336
1098,1.99,337
881,1.13,338
272,2.24,339
54,2.67,340
1012,1.79,341
902,1.72,342
265,1.61,343
905,2.29,344
722,2.55,345
729,1.97,346
485,2.07,347
370,3.12,348
707,1.75,349
414,2.68,350
3,1.48,351
458,1.58,352
446,2.5,353
215,1.76,354
1001,2.0,355
268,2.08,356
2,1.5,357
180,2.11,358
57,3.3,359
72,2.2,360
440,2.12,361
66,3.83,362
605,3.24,363
1073,2.0,364
553,2.92,365
558,1.85,366
60,1.8,367
989,2.92,368
63,1.75,369
789,1.45,370
443,1.43,371
449,1.95,372
817,1.77,373
746,1.48,374
515,3.02,375
709,3.49,376
189,2.64,377
741,2.76,378
1039,2.68,379
168,3.04,380
690,4.02,381
771,2.47,382
479,2.94,383
434,2.26,384
845,2.11,385
540,2.06,386
730,2.43,387
755,2.03,388
631,2.03,388
790,2.59,389
610,1.87,390
714,1.86,391
598,1.68,392
636,2.15,393
708,2.09,394
813,1.95,395
628,1.92,396
247,2.04,397
469,1.63,398
431,1.86,399
641,2.1,400
656,1.68,401
734,1.61,402
775,1.54,403
228,1.54,403
170,1.53,404
767,1.52,405
798,2.33,406
325,6.28,407
555,3.76,408
75,2.5,409
617,1.51,410
840,1.82,411
108,1.62,412
802,1.58,413
677,2.23,414
666,1.5,415
301,2.42,416
698,1.49,417
806,1.48,418
355,2.1,419
694,1.77,420
532,2.88,421
596,2.48,422
606,3.97,423
352,2.56,424
489,1.92,425
78,1.83,426
361,2.1,427
358,1.74,428
307,2.21,429
763,1.44,430
399,1.74,431
827,1.42,432
437,1.41,433
277,1.4,434
471,1.39,435
364,1.39,435
387,2.73,436
295,1.9,437
821,1.38,438
384,2.03,439
69,1.37,440
648,1.37,440
742,1.34,441
428,1.36,442
310,1.46,443
396,1.79,444
624,1.33,445
304,1.88,446
340,1.62,447
625,2.58,448
316,1.47,449
481,1.32,450
367,1.32,450
298,1.8,451
402,1.35,452
835,1.31,453
393,1.31,453
867,1.31,453
405,1.61,454
211,3.98,455
411,2.44,456
313,1.57,457
603,1.3,458
390,1.28,459
600,1.28,459
868,1.27,460
794,1.27,460
670,1.27,460
346,1.26,461
349,1.26,461
408,1.52,462
292,1.23,463
343,2.63,464
319,1.21,465
723,1.2,466
653,2.12,467
250,1.17,468
681,1.16,469
783,1.16,469
452,1.14,470
326,1.14,470
501,1.14,470
890,1.67,471
876,1.22,472
895,1.13,473
92,2.99,474
706,1.49,475
887,2.48,476
637,1.87,477
1014,3.59,478
1152,1.68,479
164,1.43,480
642,2.29,481
721,2.21,482
516,2.56,483
70,1.58,484
464,1.38,485
916,1.37,486
41,1.32,487
238,1.83,488
217,1.11,489
661,3.84,490
251,2.61,491
185,2.9,492
1197,1.31,493
991,2.96,494
687,2.49,495
920,2.38,496
1198,2.08,497
923,1.42,498
910,2.83,499
993,1.57,500
1029,5.12,501
273,2.97,502
1036,3.14,503
1106,2.0,504
165,1.81,505
907,1.7,506
1194,1.93,507
912,1.59,508
425,2.33,509
488,1.5,510
289,1.43,511
381,1.81,512
917,1.91,513
613,1.7,514
793,2.84,515
197,2.24,516
1048,1.96,517
787,3.24,518
1043,2.56,519
502,2.33,520
1062,4.21,521
221,3.35,522
820,2.3,523
528,1.9,524
1127,2.39,525
216,2.98,526
1126,2.18,527
1172,2.14,528
1052,3.52,529
1196,2.2,530
1083,2.6,531
797,2.01,532
322,3.16,533
507,1.73,534
780,1.67,535
762,1.67,535
869,2.16,536
1020,1.62,537
38,1.91,538
461,3.05,539
486,1.45,540
914,1.42,541
645,1.56,542
337,1.33,543
697,1.33,543
906,1.94,544
909,1.51,545
1124,3.25,546
911,1.85,547
519,1.3,548
921,1.33,549
915,2.1,550
908,1.24,551
233,2.54,552
922,1.57,553
913,1.45,554
680,2.96,555
849,1.59,556
660,1.2,557
262,1.49,558
1108,3.39,559
550,1.17,560
652,1.17,560
864,4.31,561
816,2.04,562
545,1.85,563
805,2.01,564
873,2.28,565
745,2.24,566
546,2.19,567
514,2.15,568
712,2.11,569
822,2.03,570
579,2.13,571
779,1.95,572
752,1.86,573
847,1.83,574
718,1.64,575
733,1.57,576
686,1.49,577
633,1.71,578
201,1.52,579
585,1.48,580
592,1.48,580
846,2.72,581
567,1.46,582
587,1.85,583
577,2.37,584
560,3.01,585
1149,2.63,586
249,1.91,587
581,1.77,588
524,1.54,589
584,1.45,590
594,1.58,591
181,2.88,592
565,1.42,593
213,2.23,594
588,1.47,595
212,3.15,596
590,2.01,597
566,1.48,598
582,1.38,599
655,2.1,600
574,1.88,601
564,1.34,602
162,1.54,603
854,3.69,604
571,1.38,605
1129,1.32,606
559,1.32,606
254,1.32,606
525,1.46,607
568,1.29,608
639,2.92,609
593,1.28,610
190,2.08,611
580,1.26,612
572,1.26,612
665,1.77,613
699,1.25,614
573,1.25,614
861,1.24,615
575,1.62,616
749,1.54,617
91,1.29,618
521,1.23,619
569,1.23,619
591,1.22,620
760,1.22,620
1133,2.32,621
263,1.55,622
570,1.21,623
586,1.2,624
230,1.19,625
583,1.18,626
589,1.18,626
1123,1.86,627
1137,1.25,628
383,2.51,629
1088,1.17,630
578,1.17,630
576,1.15,631
1159,1.15,631
855,1.15,631
727,1.15,631
858,1.15,631
782,1.38,632
1055,2.43,633
248,1.12,634
544,1.47,635
554,1.12,636
290,1.38,637
426,1.25,638
487,1.44,639
95,1.42,640
503,1.86,641
338,3.0,642
39,2.04,643
462,2.24,644
382,1.18,645
1003,2.98,646
832,1.33,647
810,1.3,648
748,1.66,649
801,1.06,650
619,1.06,650
510,1.43,651
339,1.84,652
198,1.17,653
1102,1.86,654
1132,1.39,655
259,1.12,656
1115,1.33,657
851,1.31,658
1099,2.04,659
756,1.73,660
844,2.52,661
829,1.3,662
1140,1.66,663
218,1.25,664
531,2.72,665
323,1.52,666
178,1.76,667
533,3.6,668
186,1.7,669
169,2.5,670
534,1.16,671
187,1.08,672
105,1.49,673
107,2.19,674
1156,1.4,675
703,2.92,676
702,2.05,677
1113,2.64,678
229,1.2,679
457,1.19,680
836,1.99,681
1166,1.28,682
823,1.24,683
1075,1.5,684
604,1.48,685
841,1.25,686
870,2.69,687
1150,1.92,688
919,1.37,689
102,2.75,690
888,1.2,691
1135,2.45,692
618,1.07,693
100,1.53,694
410,2.84,695
807,1.38,696
1142,1.14,697
1064,1.07,698
527,1.14,699
900,2.52,700
715,1.25,701
1168,1.35,702
1059,1.78,703
1128,1.3,704
1082,1.24,705
1093,1.17,706
1061,2.84,707
622,1.75,708
1065,1.99,709
1164,1.64,710
1144,1.63,711
992,3.46,712
929,1.38,713
1068,1.39,714
883,1.35,715
877,1.31,716
1125,1.29,717
1080,1.21,718
1130,1.39,719
834,1.39,720
828,1.96,721
691,2.56,722
1007,1.36,723
999,1.22,724
995,1.57,725
1119,1.19,726
1005,2.79,727
1058,1.18,728
1091,1.18,728
563,2.24,729
1078,1.28,730
662,1.17,731
1016,1.17,731
1013,1.15,732
1019,2.48,733
1032,1.36,734
1089,1.96,735
1176,2.65,736
654,2.13,737
974,1.19,738
1022,1.81,739
1070,1.75,740
1042,1.27,741
669,1.44,742
562,1.15,743
833,2.08,744
1038,1.85,745
825,3.25,746
556,2.32,747
616,1.46,748
766,3.91,749
839,1.59,750
880,2.4,751
738,2.71,752
1009,1.93,753
1077,1.3,754
551,2.05,755
933,1.35,756
893,1.71,757
774,1.84,758
850,1.27,759
1025,1.26,760
1103,1.43,761
898,1.29,762
886,2.24,763
1047,1.22,764
1074,1.22,764
529,2.02,765
1051,1.2,766
1116,1.2,766
973,1.29,767
492,1.41,768
1096,1.19,769
1054,1.19,769
1040,1.92,770
988,1.79,771
530,1.62,772
246,1.15,773
638,2.48,774
1201,2.96,775
683,1.89,776
754,1.93,777
925,1.52,778
1146,2.28,779
863,2.07,780
979,2.3,781
781,2.12,782
509,1.26,783
688,1.21,784
968,1.33,785
987,2.18,786
990,1.4,787
1033,1.4,788
1255,1.2,789
924,1.17,790
996,1.17,790
497,1.17,790
621,2.09,791
927,1.15,792
928,1.15,792
903,1.14,793
926,1.14,793
674,1.14,793
1122,1.13,794
538,1.13,794
256,1.12,795
261,1.12,795
966,1.24,796
1010,1.78,797
997,1.65,798
1107,1.2,799
1017,1.88,800
258,1.13,801
1006,1.42,802
770,1.11,803
936,1.11,803
1076,1.11,803
1044,1.11,803
1028,1.1,804
901,1.1,804
1071,1.1,804
904,1.16,805
1026,1.94,806
395,1.49,807
1030,1.7,808
472,1.37,809
1072,1.58,810
1011,1.43,811
454,1.16,812
476,1.27,813
470,1.21,814
445,1.73,815
439,1.16,816
442,1.82,817
1002,1.09,818
366,1.12,819
401,1.37,820
494,1.23,821
468,2.54,822
496,1.88,823
495,1.4,824
1114,1.18,825
474,1.23,826
389,1.2,827
451,1.11,828
493,1.31,829
398,1.29,830
448,1.27,831
435,1.67,832
490,1.55,833
978,1.21,834
499,1.9,835
480,1.25,836
392,1.18,837
484,1.14,838
466,1.33,839
948,1.22,840
386,1.12,841
949,1.16,842
407,1.2,843
404,1.37,844
413,1.23,845
430,1.46,846
478,1.21,847
735,1.19,848
482,1.17,849
433,1.19,850
498,1.11,851
436,1.09,852
241,1.13,853
953,1.08,854
500,1.49,855
1112,1.07,856
1067,1.06,857
240,1.06,857
369,1.06,857
1085,1.06,857
1021,1.05,858
1160,1.8,859
961,1.23,860
859,1.14,861
967,1.21,862
1069,1.04,863
1023,1.03,864
266,1.14,865
975,1.17,866
671,1.14,867
971,1.14,868
1109,1.02,869
512,1.25,870
1105,1.29,871
1187,1.07,872
1086,1.14,873
1120,1.16,874
977,1.26,875
513,1.18,876
549,1.78,877
951,1.08,878
962,1.22,879
1147,1.2,880
952,1.16,881
862,1.07,882
955,1.26,883
950,1.13,884
1095,1.11,885
1035,1.11,885
954,1.11,885
784,1.05,886
959,1.22,887
940,1.2,888
432,1.13,889
960,1.28,890
1185,1.35,891
739,1.18,892
511,1.08,893
947,1.18,894
450,1.67,895
939,1.28,896
946,1.26,897
943,1.19,898
965,1.11,899
970,1.18,900
969,1.15,901
506,1.2,902
956,1.21,903
609,1.11,904
891,1.25,905
964,1.26,906
958,1.08,907
957,1.2,908
972,1.07,909
403,1.07,909
976,1.26,910
963,1.13,911
397,1.06,912
505,1.37,913
896,1.15,914
724,1.28,915
985,1.13,916
986,1.13,916
938,1.17,917
942,1.68,918
984,1.56,919
982,1.28,920
983,1.1,921
253,1.52,922
252,1.15,923
630,1.17,924
945,1.28,925
944,1.14,926
980,1.21,927
1195,1.31,928
981,1.23,929
1181,1.09,930
447,1.08,931
73,1.1,932
368,1.15,933
400,1.14,934
76,1.38,935
412,1.68,936
438,1.06,937
444,2.13,938
941,1.19,939
311,1.17,940
344,1.14,941
1183,1.2,942
1177,1.13,943
296,1.05,944
314,2.22,945
385,1.16,946
67,1.27,947
362,1.1,948
894,1.06,949
293,1.36,950
365,1.12,951
359,1.21,952
889,1.05,953
394,1.1,954
320,1.1,955
1154,1.05,956
429,1.29,957
305,2.08,958
302,1.02,959
874,1.14,960
341,1.43,961
274,2.5,962
308,1.17,963
353,1.11,964
299,1.08,965
350,1.08,965
406,1.09,966
103,1.09,967
356,1.24,968
899,1.15,969
409,1.07,970
347,1.07,970
391,1.07,971
317,1.08,972
1097,1.98,973
388,1.1,974
1179,1.04,975
1193,1.1,976
441,1.25,977
79,1.34,978
64,1.3,979
61,1.97,980
819,1.17,981
98,1.14,982
1191,1.13,983
163,1.25,984
526,1.13,985
856,1.23,986
809,1.1,987
93,1.1,987
90,1.11,988
704,1.07,989
815,1.06,990
751,1.06,990
635,1.1,991
523,1.1,992
726,1.1,993
1056,1.08,994
732,1.15,995
804,1.14,996
737,1.07,997
765,1.1,998
769,1.12,999
711,1.07,1000
685,1.13,1001
453,1.06,1002
456,1.34,1003
465,1.14,1004
467,1.12,1005
744,1.1,1006
792,1.1,1006
673,1.13,1007
643,1.13,1007
860,1.09,1008
55,1.16,1009
672,1.08,1010
684,1.11,1011
679,1.08,1012
651,1.08,1012
644,1.07,1013
548,1.07,1013
615,1.07,1013
658,1.07,1013
773,1.15,1014
629,1.26,1015
882,1.43,1016
678,1.22,1017
547,1.1,1018
1049,1.1,1018
800,1.09,1019
627,1.09,1019
796,1.1,1020
601,1.11,1021
786,1.08,1022
659,1.08,1022
504,1.08,1022
614,1.15,1023
696,1.07,1024
668,1.07,1024
667,1.06,1025
701,1.06,1025
1257,1.05,1026
778,1.05,1026
522,1.05,1026
717,1.05,1026
695,1.05,1026
58,1.05,1026
1189,1.03,1027
634,1.06,1028
1117,1.08,1029
427,1.16,1030
626,1.12,1031
1256,1.11,1032
772,1.1,1033
808,1.08,1034
824,1.32,1035
795,1.09,1036
818,1.13,1037
826,1.14,1038
463,1.07,1039
791,1.21,1040
777,1.15,1041
768,1.05,1042
750,1.16,1043
852,1.07,1044
799,1.06,1045
736,1.14,1046
700,1.14,1047
764,1.18,1048
716,1.1,1049
837,1.11,1050
785,1.07,1051
725,1.08,1052
731,1.08,1053
803,1.14,1054
814,1.19,1055
710,1.07,1056
842,1.08,1057
743,1.03,1058
759,1.07,1059
830,1.13,1060
871,1.1,1061
650,1.02,1062
1170,1.02,1062
602,1.01,1063
42,1.01,1063
1246,1.03,1064
853,1.03,1065
1207,1.05,1066
838,1.23,1067
843,1.09,1068
1223,1.09,1069
1216,1.41,1070
1220,1.08,1071
872,1.07,1072
1209,1.07,1072
1218,1.05,1073
935,1.05,1073
937,1.08,1074
1247,1.08,1074
994,1.09,1075
931,1.12,1076
1204,1.09,1077
1235,1.04,1078
884,1.04,1078
1242,1.04,1078
831,1.04,1078
1243,1.07,1079
885,1.14,1080
1234,1.09,1081
1236,1.08,1082
930,1.07,1083
1244,1.05,1084
897,1.13,1085
1249,1.06,1086
1250,1.06,1086
892,1.09,1087
1100,1.11,1088
1205,1.77,1089
1230,1.06,1090
1224,1.08,1091
1202,1.04,1092
1237,1.04,1092
1239,1.04,1092
1248,1.05,1093
1225,1.07,1094
1227,1.08,1095
934,1.08,1096
1245,1.05,1097
1212,1.09,1098
1211,1.06,1099
1240,1.05,1100
1252,1.04,1101
1226,1.04,1101
1228,1.04,1101
1219,1.03,1102
1222,1.03,1102
1203,1.03,1102
1238,1.03,1102
1206,1.03,1102
1241,1.03,1102
1213,1.03,1102
1214,1.03,1102
1215,1.03,1102
932,1.02,1103
1231,1.02,1103
1251,1.01,1104
1217,1.06,1105
1208,1.08,1106
1253,1.1,1107
1066,1.05,1108
1094,1.12,1109
1221,1.07,1110
1084,1.04,1111
1233,1.03,1112
1063,1.03,1113
1229,1.03,1113
878,1.08,1114
1232,1.06,1115
1210,1.07,1116
879,1.08,1117
1110,1.18,1118
1092,1.06,1119
1081,1.02,1120
1018,1.02,1120
1024,1.07,1121
1087,1.09,1122
1008,1.05,1123
1090,1.05,1124
1079,1.06,1125
1000,1.07,1126
1050,1.04,1127
1121,1.05,1128
1004,1.04,1129
1045,1.07,1130
998,1.03,1131
1060,1.06,1132
1037,1.1,1133
1015,1.09,1134
1034,1.04,1135
1027,1.04,1136
1041,1.09,1137
1258,1.08,1138
1031,1.08,1139
1057,1.07,1140
1118,1.06,1141
1053,1.02,1142
