Starting Node,Average Spreading Ability,Rank
169,11.61,191.0
314,11.6,192.0
281,11.51,193.0
537,11.48,194.0
115,11.42,195.0
359,11.41,196.0
504,11.4,197.0
83,11.35,198.0
580,11.3,199.0
303,11.19,200.0
70,11.14,201.0
583,11.13,202.0
148,11.1,203.0
267,11.1,203.0
425,11.07,204.0
549,11.07,204.0
231,10.97,205.0
495,10.97,205.0
147,10.94,206.0
619,10.9,207.0
345,10.89,208.0
376,10.85,209.0
364,10.84,210.0
2,10.83,211.0
14,10.83,211.0
39,10.82,212.0
487,10.81,213.0
403,10.8,214.0
356,10.79,215.0
177,10.78,216.0
181,10.68,217.0
374,10.65,218.0
106,10.61,219.0
16,10.55,220.0
113,10.54,221.0
94,10.53,222.0
604,10.52,223.0
211,10.52,223.0
187,10.44,224.0
717,10.43,225.0
158,10.38,226.0
384,10.37,227.0
512,10.33,228.0
179,10.32,229.0
448,10.32,229.0
251,10.26,230.0
436,10.26,230.0
344,10.23,231.0
136,10.12,232.0
280,10.11,233.0
170,10.07,234.0
498,10.0,235.0
730,9.87,236.0
497,9.84,237.0
473,9.82,238.0
152,9.76,239.0
672,9.72,240.0
390,9.68,241.0
596,9.68,241.0
387,9.63,242.0
151,9.59,243.0
417,9.56,244.0
164,9.55,245.0
19,9.49,246.0
515,9.49,246.0
420,9.48,247.0
474,9.46,248.0
216,9.43,249.0
324,9.4,250.0
453,9.35,251.0
172,9.34,252.0
418,9.32,253.0
379,9.29,254.0
437,9.29,254.0
462,9.28,255.0
315,9.28,255.0
31,9.27,256.0
557,9.27,256.0
553,9.26,257.0
321,9.26,257.0
56,9.24,258.0
67,9.2,259.0
367,9.18,260.0
548,9.15,261.0
149,9.11,262.0
732,9.08,263.0
378,9.02,264.0
279,8.97,265.0
236,8.96,266.0
294,8.94,267.0
71,8.93,268.0
87,8.91,269.0
514,8.9,270.0
468,8.9,270.0
221,8.89,271.0
524,8.86,272.0
347,8.84,273.0
97,8.83,274.0
528,8.81,275.0
431,8.79,276.0
289,8.77,277.0
312,8.73,278.0
238,8.71,279.0
679,8.69,280.0
521,8.68,281.0
182,8.64,282.0
50,8.58,283.0
430,8.57,284.0
286,8.55,285.0
218,8.51,286.0
445,8.46,287.0
393,8.44,288.0
285,8.42,289.0
511,8.42,289.0
275,8.41,290.0
24,8.38,291.0
481,8.37,292.0
720,8.37,292.0
96,8.31,293.0
533,8.3,294.0
302,8.29,295.0
189,8.28,296.0
73,8.26,297.0
232,8.25,298.0
99,8.25,298.0
566,8.18,299.0
421,8.17,300.0
747,8.17,300.0
461,8.16,301.0
1,8.16,301.0
509,8.15,302.0
154,8.14,303.0
567,8.14,303.0
535,8.12,304.0
646,8.07,305.0
111,8.06,306.0
102,8.06,306.0
178,8.03,307.0
471,7.99,308.0
428,7.99,308.0
662,7.98,309.0
139,7.96,310.0
283,7.9,311.0
753,7.9,311.0
204,7.9,311.0
206,7.88,312.0
534,7.87,313.0
20,7.86,314.0
532,7.84,315.0
227,7.81,316.0
213,7.79,317.0
253,7.72,318.0
307,7.71,319.0
517,7.7,320.0
398,7.69,321.0
166,7.66,322.0
391,7.66,322.0
562,7.63,323.0
422,7.57,324.0
465,7.56,325.0
311,7.52,326.0
192,7.52,326.0
135,7.5,327.0
22,7.49,328.0
402,7.49,328.0
7,7.47,329.0
202,7.43,330.0
727,7.42,331.0
295,7.41,332.0
57,7.41,332.0
353,7.39,333.0
309,7.38,334.0
175,7.38,334.0
350,7.37,335.0
389,7.36,336.0
449,7.33,337.0
68,7.33,337.0
664,7.32,338.0
76,7.32,338.0
568,7.3,339.0
442,7.27,340.0
368,7.27,340.0
427,7.26,341.0
190,7.26,341.0
408,7.23,342.0
599,7.2,343.0
412,7.15,344.0
911,7.14,345.0
317,7.14,345.0
722,7.11,346.0
325,7.1,347.0
195,7.09,348.0
523,7.08,349.0
293,7.05,350.0
426,7.02,351.0
318,7.02,351.0
734,6.97,352.0
142,6.97,352.0
628,6.95,353.0
531,6.92,354.0
489,6.9,355.0
778,6.89,356.0
126,6.89,356.0
239,6.87,357.0
808,6.85,358.0
581,6.83,359.0
162,6.82,360.0
51,6.82,360.0
595,6.81,361.0
342,6.75,362.0
663,6.72,363.0
191,6.7,364.0
74,6.68,365.0
404,6.67,366.0
630,6.67,366.0
229,6.66,367.0
339,6.63,368.0
78,6.62,369.0
552,6.61,370.0
677,6.59,371.0
322,6.54,372.0
571,6.53,373.0
155,6.51,374.0
122,6.51,374.0
776,6.49,375.0
305,6.41,376.0
744,6.4,377.0
72,6.38,378.0
558,6.38,378.0
330,6.37,379.0
375,6.37,379.0
647,6.36,380.0
98,6.35,381.0
694,6.34,382.0
297,6.33,383.0
616,6.33,383.0
59,6.32,384.0
518,6.32,384.0
194,6.31,385.0
560,6.31,385.0
845,6.29,386.0
394,6.26,387.0
678,6.26,387.0
46,6.22,388.0
268,6.21,389.0
638,6.19,390.0
597,6.15,391.0
587,6.15,391.0
25,6.15,391.0
144,6.15,391.0
234,6.13,392.0
290,6.13,392.0
614,6.11,393.0
242,6.11,393.0
244,6.07,394.0
287,6.07,394.0
388,6.03,395.0
409,6.02,396.0
608,6.0,397.0
352,5.95,398.0
161,5.95,398.0
545,5.94,399.0
274,5.92,400.0
761,5.91,401.0
606,5.9,402.0
811,5.88,403.0
755,5.88,403.0
771,5.88,403.0
138,5.8,404.0
626,5.76,405.0
95,5.71,406.0
479,5.7,407.0
306,5.67,408.0
291,5.66,409.0
399,5.65,410.0
460,5.64,411.0
605,5.64,411.0
186,5.62,412.0
335,5.62,412.0
354,5.53,413.0
682,5.44,414.0
357,5.43,415.0
555,5.43,415.0
633,5.39,416.0
641,5.35,417.0
200,5.34,418.0
43,5.34,418.0
35,5.3,419.0
522,5.26,420.0
233,5.25,421.0
501,5.23,422.0
370,5.22,423.0
416,5.19,424.0
450,5.18,425.0
469,5.15,426.0
916,5.15,426.0
383,5.14,427.0
435,5.13,428.0
505,5.12,429.0
222,5.12,429.0
458,5.12,429.0
750,5.1,430.0
631,5.09,431.0
488,5.04,432.0
486,5.01,433.0
207,5.0,434.0
261,4.97,435.0
272,4.96,436.0
444,4.94,437.0
249,4.92,438.0
858,4.91,439.0
237,4.89,440.0
674,4.88,441.0
333,4.87,442.0
320,4.82,443.0
329,4.81,444.0
714,4.8,445.0
254,4.78,446.0
906,4.77,447.0
729,4.76,448.0
326,4.73,449.0
300,4.68,450.0
765,4.68,450.0
639,4.67,451.0
748,4.66,452.0
520,4.64,453.0
47,4.64,453.0
478,4.62,454.0
490,4.58,455.0
266,4.57,456.0
652,4.56,457.0
510,4.56,457.0
197,4.54,458.0
3,4.54,458.0
385,4.54,458.0
874,4.54,458.0
802,4.53,459.0
327,4.53,459.0
634,4.5,460.0
176,4.47,461.0
751,4.46,462.0
559,4.44,463.0
188,4.41,464.0
754,4.39,465.0
590,4.33,466.0
635,4.33,466.0
764,4.32,467.0
516,4.31,468.0
203,4.31,468.0
756,4.31,468.0
413,4.31,468.0
917,4.3,469.0
642,4.3,469.0
707,4.29,470.0
544,4.28,471.0
456,4.27,472.0
593,4.27,472.0
809,4.26,473.0
508,4.26,473.0
728,4.18,474.0
726,4.17,475.0
909,4.16,476.0
719,4.15,477.0
651,4.13,478.0
760,4.12,479.0
33,4.1,480.0
157,4.1,480.0
546,4.08,481.0
697,4.07,482.0
636,4.07,482.0
341,4.07,482.0
467,4.06,483.0
542,4.05,484.0
252,4.03,485.0
598,4.02,486.0
769,4.02,486.0
563,4.01,487.0
260,4.01,487.0
346,4.0,488.0
735,3.99,489.0
661,3.99,489.0
654,3.97,490.0
910,3.96,491.0
361,3.96,491.0
807,3.96,491.0
499,3.96,491.0
480,3.93,492.0
40,3.92,493.0
701,3.92,493.0
700,3.92,493.0
349,3.91,494.0
819,3.9,495.0
822,3.88,496.0
687,3.84,497.0
592,3.82,498.0
503,3.81,499.0
212,3.8,500.0
708,3.79,501.0
579,3.79,501.0
623,3.78,502.0
476,3.78,502.0
561,3.74,503.0
578,3.7,504.0
766,3.67,505.0
609,3.66,506.0
472,3.65,507.0
538,3.65,507.0
380,3.62,508.0
943,3.61,509.0
724,3.61,509.0
536,3.58,510.0
527,3.58,510.0
241,3.55,511.0
881,3.55,511.0
371,3.54,512.0
258,3.53,513.0
691,3.53,513.0
770,3.52,514.0
401,3.51,515.0
785,3.51,515.0
803,3.47,516.0
464,3.46,517.0
265,3.46,517.0
775,3.43,518.0
296,3.41,519.0
589,3.4,520.0
355,3.4,520.0
585,3.38,521.0
196,3.35,522.0
245,3.35,522.0
513,3.33,523.0
382,3.31,524.0
629,3.3,525.0
624,3.29,526.0
259,3.28,527.0
896,3.23,528.0
611,3.23,528.0
823,3.18,529.0
749,3.18,529.0
440,3.18,529.0
705,3.17,530.0
198,3.16,531.0
696,3.12,532.0
541,3.11,533.0
746,3.11,533.0
463,3.11,533.0
310,3.1,534.0
466,3.09,535.0
656,3.08,536.0
824,3.07,537.0
783,3.07,537.0
496,3.05,538.0
698,3.03,539.0
483,3.01,540.0
703,2.98,541.0
814,2.97,542.0
554,2.97,542.0
62,2.96,543.0
470,2.95,544.0
334,2.95,544.0
913,2.91,545.0
547,2.91,545.0
787,2.9,546.0
358,2.88,547.0
805,2.87,548.0
400,2.87,548.0
621,2.86,549.0
582,2.83,550.0
225,2.81,551.0
797,2.81,551.0
373,2.8,552.0
640,2.8,552.0
308,2.8,552.0
867,2.79,553.0
798,2.78,554.0
622,2.77,555.0
617,2.75,556.0
600,2.75,556.0
340,2.75,556.0
736,2.74,557.0
396,2.74,557.0
620,2.73,558.0
660,2.71,559.0
709,2.7,560.0
818,2.69,561.0
793,2.69,561.0
801,2.66,562.0
938,2.65,563.0
667,2.64,564.0
564,2.64,564.0
688,2.64,564.0
366,2.63,565.0
839,2.63,565.0
762,2.61,566.0
351,2.61,566.0
632,2.6,567.0
588,2.59,568.0
666,2.58,569.0
861,2.56,570.0
54,2.55,571.0
658,2.54,572.0
710,2.52,573.0
270,2.51,574.0
883,2.5,575.0
570,2.49,576.0
301,2.49,576.0
791,2.49,576.0
228,2.47,577.0
650,2.47,577.0
841,2.46,578.0
673,2.46,578.0
680,2.45,579.0
925,2.45,579.0
459,2.45,579.0
790,2.44,580.0
713,2.42,581.0
210,2.42,581.0
575,2.39,582.0
5,2.37,583.0
743,2.37,583.0
886,2.36,584.0
866,2.36,584.0
768,2.35,585.0
828,2.35,585.0
829,2.35,585.0
731,2.35,585.0
712,2.33,586.0
847,2.32,587.0
711,2.31,588.0
922,2.29,589.0
556,2.28,590.0
825,2.28,590.0
810,2.27,591.0
919,2.27,591.0
780,2.27,591.0
846,2.25,592.0
715,2.24,593.0
932,2.22,594.0
792,2.21,595.0
873,2.2,596.0
625,2.18,597.0
920,2.17,598.0
584,2.17,598.0
248,2.17,598.0
852,2.15,599.0
796,2.13,600.0
830,2.13,600.0
739,2.13,600.0
860,2.11,601.0
591,2.1,602.0
671,2.1,602.0
675,2.1,602.0
806,2.07,603.0
826,2.06,604.0
742,2.03,605.0
779,2.01,606.0
887,2.01,606.0
905,2.01,606.0
695,2.0,607.0
603,1.98,608.0
655,1.98,608.0
740,1.97,609.0
870,1.97,609.0
849,1.97,609.0
786,1.96,610.0
815,1.96,610.0
741,1.96,610.0
692,1.96,610.0
892,1.94,611.0
414,1.94,611.0
681,1.94,611.0
129,1.93,612.0
759,1.93,612.0
529,1.92,613.0
643,1.91,614.0
185,1.91,614.0
721,1.91,614.0
915,1.89,615.0
485,1.89,615.0
757,1.89,615.0
763,1.87,616.0
863,1.87,616.0
854,1.87,616.0
576,1.86,617.0
834,1.85,618.0
955,1.84,619.0
875,1.84,619.0
38,1.82,620.0
843,1.82,620.0
918,1.82,620.0
788,1.82,620.0
821,1.81,621.0
921,1.8,622.0
676,1.79,623.0
862,1.78,624.0
689,1.75,625.0
800,1.75,625.0
890,1.74,626.0
907,1.72,627.0
816,1.72,627.0
502,1.72,627.0
491,1.71,628.0
551,1.69,629.0
893,1.69,629.0
737,1.69,629.0
869,1.69,629.0
855,1.66,630.0
850,1.65,631.0
565,1.65,631.0
574,1.64,632.0
685,1.64,632.0
876,1.63,633.0
569,1.62,634.0
745,1.62,634.0
784,1.6,635.0
573,1.6,635.0
644,1.58,636.0
706,1.58,636.0
586,1.57,637.0
812,1.57,637.0
702,1.55,638.0
865,1.53,639.0
831,1.52,640.0
758,1.51,641.0
752,1.51,641.0
827,1.5,642.0
837,1.48,643.0
645,1.48,643.0
773,1.48,643.0
952,1.48,643.0
851,1.47,644.0
613,1.47,644.0
864,1.47,644.0
940,1.46,645.0
657,1.46,645.0
888,1.43,646.0
856,1.43,646.0
891,1.42,647.0
699,1.42,647.0
835,1.41,648.0
224,1.39,649.0
804,1.39,649.0
799,1.39,649.0
28,1.38,650.0
884,1.38,650.0
718,1.36,651.0
519,1.35,652.0
889,1.34,653.0
693,1.34,653.0
853,1.33,654.0
885,1.32,655.0
332,1.32,655.0
716,1.32,655.0
878,1.31,656.0
901,1.3,657.0
777,1.29,658.0
820,1.29,658.0
956,1.28,659.0
923,1.27,660.0
781,1.27,660.0
833,1.27,660.0
738,1.26,661.0
649,1.25,662.0
772,1.25,662.0
774,1.24,663.0
879,1.23,664.0
53,1.22,665.0
669,1.22,665.0
914,1.22,665.0
844,1.22,665.0
612,1.21,666.0
842,1.2,667.0
882,1.2,667.0
832,1.2,667.0
690,1.19,668.0
903,1.19,668.0
948,1.19,668.0
668,1.19,668.0
767,1.19,668.0
457,1.19,668.0
817,1.19,668.0
733,1.18,669.0
848,1.14,670.0
840,1.14,670.0
637,1.14,670.0
602,1.13,671.0
899,1.13,671.0
493,1.13,671.0
725,1.13,671.0
902,1.13,671.0
230,1.12,672.0
857,1.12,672.0
838,1.12,672.0
898,1.12,672.0
653,1.12,672.0
683,1.12,672.0
877,1.11,673.0
723,1.11,673.0
894,1.11,673.0
951,1.11,673.0
944,1.11,673.0
782,1.1,674.0
670,1.1,674.0
550,1.09,675.0
859,1.09,675.0
684,1.09,675.0
880,1.09,675.0
8,1.09,675.0
931,1.08,676.0
648,1.08,676.0
871,1.08,676.0
789,1.08,676.0
610,1.08,676.0
836,1.08,676.0
958,1.07,677.0
928,1.07,677.0
343,1.07,677.0
895,1.06,678.0
908,1.06,678.0
954,1.05,679.0
795,1.05,679.0
927,1.04,680.0
912,1.04,680.0
961,1.04,680.0
945,1.04,680.0
953,1.04,680.0
942,1.03,681.0
904,1.03,681.0
930,1.03,681.0
929,1.03,681.0
960,1.03,681.0
704,1.03,681.0
900,1.03,681.0
941,1.03,681.0
336,1.02,682.0
939,1.02,682.0
926,1.02,682.0
618,1.02,682.0
897,1.02,682.0
937,1.02,682.0
924,1.02,682.0
962,1.02,682.0
933,1.01,683.0
946,1.01,683.0
935,1.01,683.0
957,1.01,683.0
794,1.01,683.0
936,1.01,683.0
947,1.0,684.0
949,1.0,684.0
950,1.0,684.0
934,1.0,684.0
872,1.0,684.0
868,1.0,684.0
813,1.0,684.0
959,1.0,684.0
686,1.0,684.0
