feature,PC1,PC2,PC3,PC4,PC5
Volume Centrality,0.13414772003861353,-0.011656795654229416,-0.29697429728271696,0.13239614161086036,0.021788886285070794
GIN Values,0.15029221800951648,-0.03702836050597024,-0.15842345174064787,0.0902585743947613,0.029626514475844263
LGC Scores,0.14954680924871774,0.17114821836939087,0.0053534219259424145,0.012286107084101208,-0.048046955954360065
DNC Scores,0.1493518476453784,-0.0734613451090228,0.18527997687862577,-0.0348634677609393,-0.007392542011596182
EIGSM Values,0.1560698705292926,0.06381586589890657,-0.02500112788374777,-0.03620589145646121,-0.012178156996666085
Societal Capital Scores,0.1554045284412375,-0.0008961202763750469,0.013524686771466846,-0.07822206983769443,-0.04538535633701621
Improved Gravity Index Values,0.1529061338501081,-0.04975427107299982,-0.11501984866733404,-0.01406952893363596,-0.026968021522325514
Extended Improved Gravity Index Values,0.15517906845400842,0.07327728266464686,-0.059859330806312304,-0.01835478735820832,-0.02691777624957243
Node H-Index,0.14622516073944883,-0.1584420853457124,-0.038083042281419205,-0.12508880001766184,-0.003192385763290378
MCGM Values,0.14875011820319922,0.16932097947760796,-0.08715982501216217,0.010408763621564879,-0.012086694386624646
GGC Values,0.1432660255306897,0.11789719419311467,0.027367705882813318,0.23619212334178402,0.03333784277650143
Subgraph centrality,0.14496662835441304,0.1672857938590128,0.08897053251765472,-0.1151577850060217,-0.06144659183303891
Second order centrality,0.13895430605250075,-0.2277348775275529,-0.12238683451400635,-0.020330526723184042,0.056833037414556684
K-Shell Value,0.12911437194819453,-0.3065776083508188,-0.06464471269574999,-0.11831085421907435,0.028235838640210856
