Node,Spreading Ability,Rank
50,6.28,239
84,6.28,239
393,6.54,240
421,8.24,241
422,8.16,242
391,6.43,243
117,6.22,244
350,6.18,245
395,6.16,246
227,6.04,247
367,6.01,248
89,6.0,249
487,5.98,250
424,6.86,251
423,6.1,252
488,5.81,253
465,8.7,254
466,8.26,255
375,5.8,256
408,5.8,256
328,5.7,257
80,5.68,258
46,5.66,259
283,5.64,260
9,5.63,261
290,5.62,262
477,5.62,262
153,6.25,263
428,5.58,264
39,5.57,265
480,6.69,266
332,5.54,267
292,5.51,268
356,5.49,269
287,5.46,270
37,5.42,271
103,5.42,271
402,5.42,271
462,6.1,272
463,5.64,273
158,5.39,274
74,5.32,275
323,5.19,276
381,5.19,276
366,7.76,277
365,5.83,278
414,5.15,279
433,6.31,280
432,6.01,281
431,5.52,282
207,5.14,283
298,5.13,284
282,5.11,285
43,5.11,285
416,8.79,286
358,5.66,287
404,5.05,288
75,5.04,289
82,5.04,289
49,5.03,290
379,5.03,290
322,4.95,291
225,4.93,292
339,5.53,293
484,4.92,294
33,5.52,295
193,6.2,296
5,4.89,297
134,4.89,297
230,4.88,298
3,5.61,299
345,4.87,300
291,4.82,301
273,5.46,302
108,4.8,303
34,4.77,304
294,4.77,304
313,4.84,305
301,4.76,306
76,4.76,306
427,4.75,307
116,4.75,307
183,4.84,308
184,4.71,309
10,4.58,310
202,4.5,311
389,4.45,312
419,7.52,313
337,4.44,314
47,5.1,315
426,4.43,316
113,4.43,316
121,4.42,317
441,4.41,318
221,4.41,318
205,4.38,319
235,4.33,320
144,4.31,321
182,4.27,322
79,4.23,323
191,4.18,324
111,4.15,325
188,4.13,326
128,4.11,327
293,4.11,327
109,4.11,327
224,4.1,328
336,4.09,329
229,4.09,329
20,4.08,330
275,6.36,331
359,5.67,332
382,5.51,333
483,5.06,334
467,4.94,335
361,4.46,336
231,4.07,337
309,6.43,338
384,7.68,339
385,5.29,340
478,4.72,341
316,4.55,342
479,4.31,343
327,4.74,344
464,4.62,345
296,4.05,346
354,4.05,346
489,5.94,347
490,5.82,348
127,4.01,349
280,5.43,350
481,4.0,351
342,5.76,352
341,5.59,353
340,5.04,354
213,4.53,355
429,3.94,356
110,3.9,357
491,3.89,358
123,4.0,359
347,3.84,360
19,3.81,361
440,3.81,361
73,5.56,362
357,5.05,363
45,4.12,364
72,3.89,365
204,3.78,366
219,3.72,367
232,3.72,367
362,3.72,367
334,3.71,368
78,3.7,369
200,3.65,370
410,3.63,371
96,3.62,372
8,3.61,373
92,3.61,373
119,3.59,374
6,3.58,375
171,3.58,375
91,3.58,375
22,3.53,376
133,3.45,377
100,3.45,377
295,3.39,378
206,3.46,379
368,3.34,380
130,3.32,381
64,3.32,381
95,3.32,381
145,3.41,382
469,3.9,383
335,3.22,384
485,3.27,385
237,3.21,386
442,4.66,387
233,3.57,388
30,3.19,389
124,3.19,389
152,3.18,390
228,3.17,391
190,3.13,392
369,3.1,393
425,4.51,394
125,3.06,395
297,3.03,396
199,3.02,397
412,4.27,398
413,3.49,399
409,3.45,400
226,2.98,401
468,5.04,402
482,3.51,403
94,2.93,404
493,2.93,404
120,2.92,405
148,2.91,406
93,2.91,406
396,2.9,407
70,3.15,408
150,2.87,409
189,2.85,410
438,2.74,411
126,2.81,412
40,2.73,413
23,2.72,414
41,2.72,414
149,3.36,415
71,2.71,416
406,2.71,416
388,3.22,417
299,2.66,418
411,3.02,419
192,2.65,420
21,2.65,420
115,2.62,421
98,2.59,422
223,2.58,423
458,2.56,424
132,2.54,425
300,2.52,426
439,2.5,427
36,2.48,428
194,2.44,429
352,2.44,429
222,2.43,430
492,2.43,430
85,2.39,431
415,2.39,431
333,2.48,432
201,2.38,433
457,2.35,434
220,2.35,434
459,2.29,435
407,2.29,435
353,2.29,435
218,2.26,436
455,2.23,437
90,2.23,437
355,2.19,438
151,2.18,439
187,2.18,439
447,2.14,440
236,2.13,441
405,2.13,441
437,2.07,442
494,2.05,443
351,1.93,444
203,1.85,445
456,1.79,446
114,1.74,447
401,1.58,448
