Node,Spreading Ability,Rank
858,6.98,317
153,6.98,317
253,6.91,318
1388,6.83,319
641,11.52,320
1465,7.23,321
1491,7.18,322
657,6.8,323
572,7.02,324
1345,8.1,325
191,7.19,326
1133,7.34,327
1313,7.86,328
81,6.93,329
683,6.79,330
275,6.78,331
1324,6.77,332
1376,6.76,333
1294,9.07,334
50,6.75,335
857,7.24,336
1171,8.55,337
601,6.7,338
1296,6.67,339
1190,6.66,340
426,6.64,341
913,6.6,342
695,6.6,342
539,8.28,343
755,8.03,344
770,6.88,345
1168,7.06,346
478,8.16,347
1325,8.13,348
1265,7.62,349
671,11.5,350
237,7.61,351
358,7.06,352
1184,7.27,353
707,6.56,354
1154,6.53,355
1270,6.52,356
1177,6.63,357
1338,6.48,358
753,6.46,359
269,6.43,360
1431,7.8,361
697,6.84,362
670,7.61,363
672,7.48,364
589,6.69,365
817,6.44,366
1464,6.4,367
303,6.39,368
184,6.37,369
452,6.33,370
1123,6.32,371
577,8.39,372
360,8.73,373
1486,8.02,374
763,6.31,375
728,7.68,376
526,6.95,377
61,6.8,378
1191,7.33,379
1099,6.42,380
356,6.29,381
769,8.37,382
385,7.62,383
225,7.49,384
918,6.96,385
613,8.74,386
132,6.75,387
1320,6.28,388
699,6.28,388
1056,6.26,389
814,6.26,389
56,6.25,390
497,7.42,391
1378,6.73,392
1188,6.24,393
1416,7.46,394
792,7.95,395
673,7.2,396
1480,6.39,397
326,6.19,398
79,6.09,399
386,7.11,400
185,6.07,401
489,8.53,402
771,6.39,403
775,6.05,404
1391,6.05,404
669,6.03,405
630,5.99,406
789,5.96,407
403,7.73,408
172,6.04,409
721,11.13,410
1215,6.56,411
647,5.95,412
651,5.94,413
798,6.14,414
937,5.9,415
1204,6.44,416
715,8.64,417
1434,5.88,418
848,7.64,419
892,5.87,420
660,5.87,420
639,5.86,421
276,5.78,422
741,7.65,423
53,5.76,424
579,6.62,425
607,5.75,426
706,5.75,426
325,5.71,427
451,5.7,428
486,5.7,428
231,5.7,428
940,7.48,429
1425,5.68,430
1138,6.25,431
1264,5.67,432
1262,6.0,433
925,7.29,434
1297,6.66,435
308,6.35,436
547,7.83,437
631,5.93,438
1379,6.61,439
584,6.75,440
1387,5.65,441
1219,5.61,442
904,5.6,443
758,6.68,444
239,10.91,445
796,6.37,446
759,5.54,447
679,10.32,448
309,8.38,449
95,6.29,450
808,5.53,451
570,7.23,452
1104,5.5,453
1459,6.26,454
878,6.05,455
322,5.51,456
731,8.05,457
784,6.13,458
495,7.05,459
257,7.78,460
1257,5.49,461
1453,6.69,462
324,5.47,463
600,5.47,463
528,6.26,464
273,6.56,465
645,5.46,466
1362,5.74,467
147,5.45,468
890,5.41,469
795,5.39,470
1246,5.6,471
331,5.36,472
573,5.32,473
943,7.63,474
1295,5.34,475
1504,5.3,476
400,5.33,477
1247,6.85,478
800,5.29,479
965,10.68,480
879,5.25,481
457,5.23,482
471,5.21,483
713,9.59,484
295,6.33,485
938,5.74,486
820,5.75,487
1422,5.44,488
1408,5.34,489
1251,5.2,490
602,5.18,491
1452,5.18,491
1515,5.18,491
158,8.17,492
227,5.17,493
1252,5.17,493
1415,6.25,494
317,5.16,495
1235,5.15,496
1237,5.15,496
767,5.15,496
1492,6.01,497
133,5.14,498
47,5.1,499
114,6.95,500
1227,5.09,501
957,7.27,502
129,5.49,503
939,5.08,504
865,5.05,505
464,5.05,505
409,5.44,506
432,5.04,507
1243,5.04,507
1418,5.52,508
712,8.44,509
19,5.03,510
807,5.33,511
458,5.01,512
1201,5.93,513
1280,5.11,514
1301,6.07,515
166,5.5,516
1489,4.97,517
559,9.64,518
1375,5.06,519
791,4.96,520
568,6.23,521
633,4.95,522
1291,7.32,523
1098,4.93,524
1470,4.93,524
898,4.91,525
1438,8.09,526
1432,4.87,527
834,6.77,528
1427,4.86,529
384,7.16,530
493,7.04,531
437,5.31,532
1222,5.09,533
216,4.82,534
1511,4.82,534
786,4.81,535
829,4.75,536
135,4.73,537
911,4.71,538
399,6.31,539
1180,7.46,540
867,4.69,541
1209,4.68,542
242,5.33,543
352,5.0,544
463,4.66,545
1260,4.66,545
690,5.27,546
255,7.6,547
154,6.67,548
1521,4.64,549
510,4.64,549
214,6.47,550
408,6.85,551
494,6.23,552
668,6.98,553
1536,4.63,554
801,4.61,555
1396,4.59,556
997,4.59,556
621,5.99,557
881,4.58,558
334,4.57,559
250,4.57,559
54,7.29,560
549,6.07,561
785,7.98,562
548,4.57,563
468,6.31,564
1403,4.56,565
60,5.74,566
835,7.06,567
910,4.53,568
407,4.53,568
648,4.51,569
698,4.51,569
1003,5.05,570
1543,4.5,571
312,4.52,572
1242,4.47,573
662,4.46,574
942,4.46,574
1519,4.46,574
797,4.45,575
396,4.45,575
685,4.45,575
531,6.92,576
1407,6.64,577
850,6.31,578
1401,6.19,579
1157,6.17,580
1406,6.39,581
842,5.85,582
851,4.5,583
442,4.44,584
542,4.43,585
1232,4.43,585
628,4.39,586
1469,4.39,586
804,4.37,587
1354,4.37,587
833,8.11,588
174,5.29,589
772,4.36,590
398,6.46,591
1323,6.25,592
31,4.31,593
1529,4.31,593
150,4.96,594
1468,4.27,595
787,4.26,596
466,4.26,596
760,4.26,596
1451,4.25,597
449,4.24,598
774,4.18,599
9,4.17,600
1321,4.17,600
1553,4.16,601
826,4.16,601
65,4.16,601
1210,4.16,601
217,4.56,602
811,4.25,603
529,7.3,604
340,4.67,605
278,6.42,606
453,4.12,607
1560,4.35,608
21,4.11,609
634,4.11,609
1542,5.98,610
979,8.0,611
1309,5.54,612
1363,6.19,613
1217,5.22,614
277,4.77,615
211,4.39,616
1522,6.02,617
1004,4.55,618
443,4.09,619
680,6.09,620
20,4.08,621
176,4.05,622
1436,4.02,623
906,4.91,624
1019,4.0,625
1478,6.6,626
703,6.84,627
410,5.81,628
693,3.99,629
852,3.95,630
649,3.95,630
812,3.94,631
1347,3.93,632
24,3.9,633
42,4.04,634
258,4.59,635
970,3.88,636
10,3.8,637
305,3.79,638
206,3.79,638
80,3.78,639
155,3.78,639
1433,3.77,640
927,5.04,641
1288,4.86,642
921,4.54,643
1381,4.26,644
520,3.79,645
1392,5.86,646
1496,3.75,647
296,3.74,648
1139,3.73,649
889,4.18,650
8,3.72,651
428,3.72,651
1254,3.72,651
194,4.56,652
916,8.21,653
931,6.36,654
777,4.68,655
580,3.7,656
1060,3.69,657
945,5.88,658
665,4.74,659
946,3.75,660
490,8.65,661
1256,3.74,662
439,4.45,663
880,3.73,664
794,3.68,665
415,3.68,665
994,5.05,666
1146,5.11,667
617,4.54,668
846,8.38,669
28,3.65,670
578,3.65,670
173,3.65,670
513,4.95,671
321,3.64,672
313,3.62,673
491,3.62,673
314,3.6,674
1554,3.59,675
477,7.17,676
1383,4.25,677
527,4.12,678
1439,3.58,679
39,3.57,680
932,4.2,681
41,3.56,682
1571,4.09,683
928,3.95,684
745,3.94,685
819,5.14,686
694,4.37,687
883,3.55,688
1456,3.55,688
1429,4.17,689
26,3.54,690
1495,3.54,690
1461,6.78,691
1395,3.64,692
1326,3.53,693
35,4.45,694
1001,5.51,695
152,4.31,696
481,3.5,697
1479,6.83,698
156,6.1,699
952,3.53,700
1497,3.49,701
271,4.75,702
450,4.14,703
682,5.15,704
956,4.6,705
841,4.89,706
962,6.12,707
917,5.77,708
487,4.48,709
1286,4.45,710
743,6.38,711
742,5.52,712
1573,4.42,713
1142,4.79,714
915,5.56,715
919,6.27,716
887,4.62,717
810,4.23,718
122,4.23,718
1351,3.87,719
204,3.62,720
934,4.91,721
413,5.78,722
1025,3.5,723
926,4.88,724
282,4.08,725
1023,5.03,726
872,3.48,727
765,3.67,728
247,3.47,729
1377,3.81,730
22,3.42,731
297,3.42,731
51,3.42,731
1565,3.41,732
843,6.5,733
844,6.37,734
935,5.16,735
1366,4.99,736
1365,4.6,737
967,5.39,738
614,6.58,739
1367,4.5,740
1368,4.41,741
941,4.3,742
1269,4.25,743
912,5.44,744
896,4.32,745
126,4.11,746
903,6.26,747
936,3.89,748
592,4.97,749
1544,3.78,750
423,3.53,751
455,3.4,752
1024,3.39,753
330,3.39,753
888,3.39,753
953,3.39,753
1070,3.38,754
990,3.68,755
1444,5.54,756
987,3.43,757
1490,5.03,758
1556,3.37,759
1369,3.36,760
351,3.36,760
1442,3.36,760
4,3.33,761
521,3.33,761
181,3.33,761
1101,4.16,762
813,3.31,763
914,3.29,764
354,3.94,765
642,4.39,766
1546,4.01,767
955,6.34,768
922,4.8,769
1502,3.49,770
1435,3.27,771
1477,6.16,772
1042,3.26,773
870,3.26,773
1307,3.52,774
113,3.25,775
565,4.5,776
1462,4.84,777
1258,4.47,778
1318,4.97,779
998,4.11,780
948,3.53,781
84,3.52,782
159,3.4,783
430,8.12,784
996,4.64,785
1393,4.21,786
590,4.3,787
196,4.2,788
644,3.98,789
895,3.89,790
551,5.93,791
646,3.84,792
306,3.42,793
1097,3.3,794
1094,3.57,795
1046,3.27,796
517,3.73,797
1125,4.12,798
1045,3.24,799
302,3.24,799
1561,3.23,800
281,3.21,801
192,3.21,801
280,3.2,802
709,3.2,802
1481,3.2,802
593,3.19,803
1253,3.19,803
1319,3.17,804
891,3.16,805
776,4.04,806
847,3.85,807
475,4.11,808
1512,3.96,809
160,3.86,810
148,3.61,811
1037,3.5,812
1038,3.47,813
653,3.37,814
1022,3.28,815
961,6.23,816
23,3.15,817
1100,3.14,818
640,3.14,818
1524,3.14,818
454,3.76,819
837,3.13,820
885,3.13,820
1244,3.13,820
485,3.13,820
1005,3.13,820
783,3.11,821
1430,3.11,821
923,3.11,821
1285,3.2,822
392,3.09,823
1501,3.09,823
128,3.08,824
125,3.77,825
1510,4.44,826
556,3.11,827
283,3.06,828
902,3.06,828
907,3.06,828
414,3.06,828
978,3.06,828
1463,4.43,829
988,3.73,830
248,3.05,831
766,5.37,832
1310,3.33,833
972,3.25,834
1581,3.14,835
34,3.01,836
875,3.01,836
1428,3.49,837
259,3.0,838
36,3.0,838
827,3.0,838
773,3.02,839
1272,2.99,840
809,2.98,841
821,2.97,842
971,3.82,843
654,5.03,844
1333,4.51,845
1332,3.72,846
1361,5.09,847
1370,6.39,848
1550,2.94,849
370,2.94,849
1216,2.94,849
381,3.89,850
882,3.63,851
288,4.64,852
1111,3.12,853
167,4.91,854
944,5.41,855
806,2.92,856
378,2.92,856
83,2.91,857
37,2.99,858
1196,3.45,859
1195,3.44,860
586,2.9,861
1103,2.9,861
1517,2.9,861
929,3.43,862
1311,2.88,863
1140,2.88,863
195,2.88,863
1268,2.88,863
692,2.87,864
1582,2.86,865
1530,4.51,866
1353,3.82,867
85,2.84,868
1455,2.84,868
950,3.47,869
1505,3.46,870
591,2.83,871
343,2.83,871
1385,2.83,871
924,4.29,872
1028,3.91,873
1348,3.66,874
1580,4.25,875
1508,2.82,876
1572,2.81,877
550,2.81,877
868,2.81,877
1147,2.81,877
210,2.81,877
1518,2.81,877
1371,4.57,878
310,2.8,879
960,6.6,880
1051,3.65,881
416,2.77,882
200,2.77,882
643,2.76,883
832,5.3,884
831,3.99,885
1118,2.98,886
1205,2.75,887
1197,2.74,888
1449,2.72,889
663,4.08,890
1533,3.43,891
472,3.38,892
401,4.54,893
1248,4.3,894
1405,3.24,895
974,2.74,896
909,3.03,897
555,7.32,898
1126,2.71,899
876,2.71,899
920,2.71,899
69,2.68,900
1026,2.64,901
3,2.63,902
964,5.22,903
118,2.81,904
1074,2.62,905
1589,2.62,905
205,2.62,905
1230,2.62,905
1458,2.61,906
228,2.6,907
469,2.59,908
999,2.59,908
1175,2.58,909
171,2.58,909
1165,2.84,910
815,2.57,911
757,2.57,911
1537,3.96,912
1384,3.99,913
1305,2.69,914
40,2.56,915
1012,2.56,915
1397,2.55,916
287,2.81,917
1102,2.98,918
1499,2.92,919
73,3.41,920
1117,2.97,921
606,3.24,922
828,2.54,923
516,2.52,924
609,4.28,925
779,3.16,926
995,3.92,927
823,2.51,928
440,4.21,929
1283,2.5,930
1214,2.5,930
1590,2.48,931
1036,2.46,932
1352,2.45,933
220,2.45,933
864,2.44,934
1127,2.44,934
446,4.31,935
1058,2.42,936
11,2.4,937
1509,3.98,938
1273,2.96,939
514,2.77,940
1075,2.67,941
46,2.39,942
873,2.39,942
989,2.74,943
582,2.38,944
1240,2.38,944
1513,2.38,944
1349,2.37,945
379,2.37,945
265,2.36,946
1335,3.07,947
1226,2.73,948
1281,3.57,949
1221,2.63,950
1541,2.61,951
1015,3.87,952
45,3.21,953
958,3.82,954
959,2.63,955
1487,3.23,956
249,3.2,957
1303,2.57,958
1476,5.01,959
1008,4.37,960
1559,2.8,961
1109,2.35,962
980,2.5,963
1567,2.34,964
131,2.34,964
1552,3.54,965
32,2.33,966
901,2.32,967
1207,2.31,968
328,2.3,969
886,2.3,969
524,3.36,970
1282,4.14,971
1271,3.19,972
7,2.29,973
571,2.29,973
1532,2.86,974
581,2.49,975
985,3.63,976
818,2.71,977
951,2.36,978
17,2.28,979
1143,2.27,980
722,2.27,980
1566,2.26,981
1593,2.26,981
1136,2.26,981
149,2.26,981
224,2.26,981
355,5.14,982
270,2.25,983
389,2.25,983
1357,2.89,984
1358,2.86,985
830,2.24,986
93,2.24,986
371,2.24,986
1010,3.18,987
1072,2.23,988
71,2.23,988
13,2.22,989
25,2.22,989
1211,2.22,989
704,2.22,989
976,2.22,989
1498,3.88,990
1528,3.5,991
58,3.68,992
1137,2.21,993
1059,2.2,994
333,2.2,994
1000,2.2,994
183,3.13,995
1011,2.19,996
33,2.18,997
1336,2.18,997
1134,2.18,997
12,2.17,998
394,2.17,998
143,2.17,998
27,2.15,999
1274,2.15,999
304,2.14,1000
110,2.14,1000
511,2.14,1000
1208,3.05,1001
1555,2.83,1002
1164,5.31,1003
1163,4.6,1004
2,2.15,1005
1212,2.13,1006
209,3.48,1007
1128,2.12,1008
975,2.12,1008
349,2.11,1009
1096,2.1,1010
347,2.1,1010
388,2.1,1010
395,2.1,1010
1241,2.1,1010
1203,2.72,1011
1300,2.5,1012
1156,3.98,1013
583,2.45,1014
1346,2.39,1015
869,3.55,1016
1359,2.33,1017
1259,2.09,1018
1047,2.08,1019
1520,3.91,1020
1574,2.07,1021
1594,2.07,1021
157,2.07,1021
1006,2.49,1022
854,3.05,1023
1275,2.07,1024
1382,2.06,1025
1588,2.77,1026
1029,2.68,1027
1030,2.61,1028
438,2.12,1029
1013,2.05,1030
1534,2.05,1030
52,2.04,1031
63,2.04,1031
16,1.99,1032
293,1.99,1032
1488,2.35,1033
1447,2.47,1034
492,2.18,1035
986,2.51,1036
1043,3.45,1037
1483,5.73,1038
1238,2.59,1039
1473,2.43,1040
1276,3.31,1041
1266,2.72,1042
816,5.01,1043
1067,1.98,1044
1122,1.98,1044
756,1.97,1045
1539,2.66,1046
1236,2.29,1047
1587,4.79,1048
1570,2.18,1049
372,1.96,1050
1576,1.95,1051
1485,1.95,1051
1564,1.97,1052
595,1.94,1053
72,1.92,1054
1471,1.92,1054
1,1.91,1055
1454,1.9,1056
1049,1.88,1057
301,1.87,1058
1329,1.86,1059
1076,1.86,1059
202,1.86,1059
348,1.86,1059
1034,2.17,1060
1129,2.11,1061
1535,2.14,1062
897,2.02,1063
1130,2.01,1064
1050,1.85,1065
1398,2.69,1066
285,2.14,1067
522,1.84,1068
711,1.84,1068
1592,1.83,1069
75,1.83,1069
1328,2.92,1070
70,1.82,1071
1608,1.82,1071
856,1.81,1072
369,1.81,1072
1033,2.44,1073
57,2.13,1074
859,1.92,1075
264,1.8,1076
261,1.79,1077
1069,1.79,1077
1007,1.79,1077
1176,3.28,1078
124,1.79,1079
145,2.61,1080
1575,2.46,1081
822,2.18,1082
1039,2.16,1083
397,2.01,1084
291,2.38,1085
290,1.83,1086
179,3.23,1087
1027,2.55,1088
1277,2.41,1089
1124,1.95,1090
1040,3.77,1091
1066,1.91,1092
424,2.3,1093
781,1.89,1094
29,1.78,1095
1474,1.78,1095
585,1.78,1095
222,1.78,1095
1507,1.78,1095
1586,2.39,1096
365,3.23,1097
973,2.1,1098
1446,1.94,1099
1457,1.92,1100
780,2.18,1101
6,1.77,1102
1202,1.77,1102
1402,2.49,1103
853,1.75,1104
137,1.74,1105
368,3.01,1106
445,1.73,1107
223,1.73,1107
1526,1.73,1107
1018,1.73,1107
38,1.73,1108
969,1.72,1109
1531,2.53,1110
169,2.53,1111
1602,1.78,1112
782,1.71,1113
1048,1.71,1113
1278,1.78,1114
376,2.6,1115
1213,1.7,1116
710,1.7,1116
618,1.7,1116
417,2.66,1117
554,1.83,1118
393,1.69,1119
1514,1.69,1119
1031,1.85,1120
266,1.68,1121
1484,1.68,1121
899,1.67,1122
519,1.67,1122
863,1.67,1122
329,1.66,1123
650,1.65,1124
418,1.65,1124
1073,1.65,1124
954,1.65,1124
140,1.64,1125
448,1.64,1125
735,5.02,1126
112,2.46,1127
76,2.02,1128
1597,1.66,1129
1132,1.7,1130
1113,2.12,1131
48,3.23,1132
1603,1.86,1133
263,1.63,1134
180,1.63,1134
1516,2.11,1135
337,2.13,1136
286,1.62,1137
1144,1.62,1137
292,1.6,1138
1071,1.59,1139
732,2.0,1140
15,1.67,1141
30,1.58,1142
198,1.58,1142
509,1.58,1142
1448,1.88,1143
342,2.39,1144
1607,1.93,1145
1612,1.8,1146
1538,1.57,1147
1068,1.57,1147
1330,1.89,1148
981,1.69,1149
1540,1.56,1150
117,1.56,1150
1604,1.59,1151
66,1.55,1152
1563,1.54,1153
67,1.54,1153
96,1.53,1154
364,1.53,1154
119,1.53,1154
64,1.56,1155
1578,1.51,1156
144,1.5,1157
1558,1.5,1157
459,2.21,1158
1206,1.49,1159
289,1.48,1160
1472,1.48,1160
1373,1.48,1160
18,1.47,1161
1079,1.47,1161
1110,1.47,1161
778,1.46,1162
1044,1.46,1162
87,1.46,1162
406,1.45,1163
900,1.42,1164
523,1.42,1164
982,1.42,1164
860,1.42,1164
350,1.42,1164
165,1.41,1165
5,1.4,1166
1557,1.4,1166
1082,1.4,1166
473,1.4,1166
1083,1.39,1167
1599,1.39,1167
1611,1.39,1167
983,1.39,1167
1016,1.39,1167
515,1.38,1168
1052,1.38,1168
284,1.38,1168
1506,1.38,1168
447,1.37,1169
992,1.36,1170
139,1.35,1171
1106,1.35,1171
262,1.34,1172
1233,1.34,1172
142,1.69,1173
949,1.32,1174
1613,1.51,1175
1054,1.3,1176
861,1.3,1176
1032,1.29,1177
1609,1.29,1177
1355,1.29,1177
77,1.28,1178
947,1.28,1178
74,1.26,1179
1356,1.26,1179
588,1.25,1180
1053,1.24,1181
825,1.24,1181
700,4.18,1182
688,3.56,1183
993,2.15,1184
229,2.66,1185
1569,1.94,1186
427,2.23,1187
1091,1.23,1188
1089,1.21,1189
1035,1.21,1189
1085,1.19,1190
1088,1.18,1191
1081,1.18,1191
1306,1.35,1192
1595,1.26,1193
1596,1.24,1194
341,2.86,1195
120,1.6,1196
178,1.38,1197
1255,2.93,1198
1107,1.41,1199
702,3.18,1200
708,2.51,1201
1086,1.39,1202
558,4.53,1203
467,2.79,1204
1426,3.56,1205
465,1.88,1206
168,3.18,1207
596,4.38,1208
344,1.56,1209
366,3.05,1210
367,1.49,1211
484,1.55,1212
411,4.27,1213
562,2.81,1214
968,5.39,1215
635,2.18,1216
874,2.12,1217
599,4.74,1218
136,1.9,1219
390,2.03,1220
893,2.9,1221
212,1.57,1222
1284,3.47,1223
1316,4.1,1224
1314,1.93,1225
374,3.34,1226
382,4.78,1227
652,1.72,1228
272,2.3,1229
373,1.21,1230
726,1.69,1231
855,1.35,1232
1394,2.38,1233
332,2.41,1234
377,1.34,1235
1417,2.85,1236
1424,2.06,1237
977,2.46,1238
1261,2.01,1239
1441,3.73,1240
1055,1.9,1241
1057,1.35,1242
991,2.01,1243
78,3.03,1244
1218,2.14,1245
569,2.85,1246
1223,2.09,1247
1220,1.68,1248
963,5.96,1249
730,2.76,1250
1404,1.93,1251
1078,1.64,1252
1239,2.21,1253
1061,1.82,1254
294,1.97,1255
488,2.92,1256
1399,2.5,1257
1093,1.48,1258
474,1.32,1259
594,1.25,1260
1077,1.21,1261
1009,1.86,1262
221,2.41,1263
1250,1.65,1264
557,1.43,1265
905,2.97,1266
1523,2.0,1267
1267,1.63,1268
483,1.47,1269
525,1.27,1270
1413,1.69,1271
564,1.24,1272
553,2.09,1273
1020,1.35,1274
966,2.29,1275
764,2.62,1276
479,2.47,1277
422,1.1,1278
1584,2.18,1279
1500,2.14,1280
908,1.53,1281
1585,1.43,1282
1344,2.14,1283
91,1.39,1284
199,1.29,1285
215,1.18,1286
476,2.61,1287
1605,3.05,1288
207,2.08,1289
1017,1.58,1290
208,1.24,1291
1494,2.37,1292
604,1.88,1293
530,1.9,1294
97,1.72,1295
141,1.42,1296
444,1.36,1297
664,1.31,1298
1598,1.5,1299
123,1.33,1300
405,1.21,1301
404,1.17,1302
1299,1.23,1303
1279,1.3,1304
598,2.03,1305
1302,1.16,1306
1568,1.34,1307
984,2.16,1308
1231,1.89,1309
1606,1.42,1310
429,1.27,1311
1014,1.37,1312
146,1.66,1313
1374,1.3,1314
1041,3.2,1315
1467,2.72,1316
1263,1.57,1317
1583,1.26,1318
1562,1.2,1319
1002,1.25,1320
1249,1.96,1321
111,1.21,1322
1601,1.95,1323
1600,1.62,1324
94,1.19,1325
421,1.15,1326
1021,1.15,1326
1466,1.4,1327
1548,1.59,1328
1304,1.79,1329
1549,1.37,1330
1450,1.26,1331
1245,1.23,1332
299,1.41,1333
1610,1.22,1334
1591,1.51,1335
1551,1.7,1336
566,1.21,1337
300,1.2,1338
1116,1.2,1338
567,1.15,1339
1525,1.16,1340
587,1.14,1341
420,1.12,1342
1327,1.12,1342
1063,1.11,1343
1577,1.09,1344
1527,1.32,1345
1547,1.07,1346
1062,1.09,1347
89,1.92,1348
1308,1.23,1349
68,1.21,1350
1112,1.26,1351
115,1.22,1352
1064,1.19,1353
1065,1.28,1354
1380,1.29,1355
1087,1.17,1356
1090,1.14,1357
1445,1.11,1358
1440,1.07,1359
1579,1.21,1360
862,1.1,1361
1108,1.18,1362
177,1.18,1363
1114,1.14,1364
1119,1.09,1365
1084,1.07,1366
88,1.14,1367
1493,1.13,1368
1080,1.23,1369
116,1.09,1370
90,1.21,1371
1092,1.08,1372
267,1.28,1373
