Eccentricity Centrality,Global Relative Change in Avg Clustering,Second order centrality,Volume Centrality,Leverage Centrality,Closeness Centrality,GIN Values,H-GSM_1,GSM,I-GSM Values,EHCC Value,P Value,Betweenness Centrality,PE Values,HCC Value,Extended Improved Gravity Index Values,Centrality Values,Extended Coreness,CLC Values,Coreness Centrality,Societal Capital Scores,Clustered Local Degree,Eigenvector Centrality,Semi local centrality,Extended Degree,Average Spreading Ability
0.3541666729404762,0.01923423756852161,0.6451096513429043,0.19999999999999998,0.012582213619156346,0.37215882877618167,0.415707875282932,0.3978978755315602,0.4185153075919504,0.29012689900427463,0.09265789524757355,0.8934911242603549,0.0,0.054985867001108246,0.5404248176541622,0.050886408404464865,0.05098287453380114,0.14035087719298245,0.14514292918465427,0.030303030303030304,0.14084507042253522,0.1609574907093409,2.6509637420956095e-05,0.13785557986870897,0.12987012987012989,0.1618887015177066
0.3541666729404762,0.01923423756852161,0.6451096513429043,0.19999999999999998,0.012582213619156346,0.37215882877618167,0.415707875282932,0.3978978755315602,0.4185153075919504,0.29012689900427463,0.09265789524757355,0.8934911242603549,0.0,0.054985867001108246,0.5404248176541622,0.050886408404464865,0.05098287453380114,0.14035087719298245,0.14514292918465427,0.030303030303030304,0.14084507042253522,0.1609574907093409,2.6509637420956095e-05,0.13785557986870897,0.12987012987012989,0.15050590219224286
0.3541666729404762,0.01923423756852161,0.6451096513429043,0.19999999999999998,0.012582213619156346,0.37215882877618167,0.415707875282932,0.3978978755315602,0.4185153075919504,0.29012689900427463,0.09265789524757355,0.8934911242603549,0.0,0.054985867001108246,0.5404248176541622,0.050886408404464865,0.05098287453380114,0.14035087719298245,0.14514292918465427,0.030303030303030304,0.14084507042253522,0.1609574907093409,2.6509637420956095e-05,0.13785557986870897,0.12987012987012989,0.1703204047217538
0.3541666729404762,0.03506130314403909,0.6462508325075708,0.2588235294117647,0.18109399932778514,0.37215882877618167,0.4288996422685572,0.414279878683802,0.4308616294096305,0.32668917799348735,0.10794077729045749,0.8934911242603549,0.03576123721775146,0.07327622710370482,0.5832423811972355,0.06533158240315168,0.06599203739343931,0.21052631578947367,0.17355715341657071,0.09090909090909091,0.22535211267605637,0.24143623606401132,2.8104202190674164e-05,0.1648431801604668,0.21428571428571427,0.21500843170320405
0.3541666729404762,0.08386197532929722,0.7439346253244572,0.4529411764705882,0.4043414766858764,0.3829237535754928,0.5017758898092815,0.4839757996322148,0.4949114606884059,0.4595453863890956,0.23330255274195105,0.9053254437869822,0.42449333980515214,0.18349164008139265,0.682226513192286,0.16480630334865395,0.16718288444297258,0.3596491228070175,0.26906642765501826,0.21212121212121213,0.4084507042253521,0.4936029715622978,5.700568864181417e-05,0.3026987600291758,0.396103896103896,0.4460370994940978
0.3541666729404762,0.018514810618705305,0.6786841430790626,0.1,0.4293680295562182,0.3660074431765754,0.38448515177659387,0.37989566629158245,0.4031847258390459,0.22691525849277533,0.042291316761052945,0.09467455621301775,0.005344706063547611,0.04709377956241276,0.08538325934798506,0.04136572554169402,0.03618954823581291,0.08771929824561403,0.052220736426224816,0.09090909090909091,0.07042253521126761,0.06438299628373637,2.870216397931844e-05,0.04959883296863603,0.07142857142857142,0.11677908937605397
0.49675322817625167,0.026428343406464043,0.7053672532432733,0.12352941176470589,0.09346787075929819,0.4998000799680127,0.47006122209083717,0.4667564961864039,0.48697643979619826,0.26687329009553296,0.04274992717615741,0.1242603550295858,0.0,0.03713100174926498,0.09377885994951415,0.03578463558765594,0.03333255338698886,0.07894736842105263,0.05452459244502885,0.030303030303030304,0.05633802816901409,0.06438299628373637,2.65096205404948e-06,0.05178701677607586,0.051948051948051945,0.10581787521079258
0.5782313081375126,0.05652431235703403,0.8457046337233769,0.2529411764705882,0.5978049212128345,0.5705410143634853,0.5664283678502355,0.5748125611828189,0.5847622974640438,0.39182379646999355,0.14612939014359466,0.6390532544378698,0.03145922547050665,0.1388734605661361,0.44966837373108837,0.11326329612606698,0.1141536193670445,0.2368421052631579,0.1293040997544836,0.18181818181818182,0.22535211267605637,0.2494841105994784,5.321858043327246e-06,0.14587892049598833,0.22727272727272727,0.29131534569983136
0.6678571471591839,0.040697246781516545,0.9006293551357496,0.3764705882352941,0.6173216499405503,0.6535847199581704,0.6573821442345404,0.6678062359210309,0.6765856759846165,0.49262588034999966,0.20217282178382984,0.650887573964497,0.3109946214550098,0.1996790888361722,0.498698681856595,0.1664478003939593,0.16561178068654378,0.30701754385964913,0.1871768800848195,0.2727272727272727,0.3098591549295775,0.32191498141868174,9.88629969664522e-06,0.19693654266958427,0.3116883116883116,0.3309443507588533
0.5782313081375126,0.026428343406464043,0.8246474063373452,0.2352941176470588,0.4751283413396292,0.618214252760434,0.5999639944086657,0.6016190267952858,0.6192008789668431,0.39440175041060016,0.11644985964198704,0.5798816568047337,0.053193515550900516,0.1010812997108497,0.3900596089849568,0.08273145108338804,0.08138783987841083,0.18421052631578946,0.11058508890259372,0.15151515151515152,0.16901408450704225,0.1609574907093409,5.6607030568923364e-06,0.1050328227571116,0.1688311688311688,0.25590219224283306
0.233516455801412,0.018514810618705305,0.5588360170457256,0.04117647058823529,0.22490706330533716,0.2660474271829728,0.28456765421169133,0.2759849247180307,0.3001212263287573,0.14902581459429493,0.009488277556890183,0.01775147928994083,0.0,0.01728062140357555,0.016455377728203664,0.01969796454366382,0.013697103604167465,0.02631578947368421,0.02380651219430837,0.030303030303030304,0.014084507042253523,0.01609574907093409,1.2716652162894793e-05,0.02261123267687819,0.012987012987012991,0.09148397976391232
0.29142856303959164,0.026428343406464043,0.6832994407176275,0.21176470588235294,0.6065675338856682,0.3383262079783471,0.3949738124703959,0.38845229181542307,0.4090879022169857,0.2720486678537182,0.07125814188994321,0.1242603550295858,0.008997698377647278,0.08845139119085718,0.12946016316611697,0.07386736703873933,0.07745693626225365,0.14035087719298245,0.08908243272708939,0.12121212121212122,0.1267605633802817,0.11267024349653862,6.119142116232411e-05,0.08460977388767323,0.12987012987012989,0.2103709949409781
0.29142856303959164,0.018514810618705305,0.6520947852754125,0.07058823529411765,0.47026022305174753,0.2983422015809061,0.32058316418642335,0.3171637414213412,0.3389816690372091,0.18133312807553914,0.021474122607812368,0.07692307692307691,1.264930334879901e-05,0.03714236004083902,0.06892788214786467,0.0325016414970453,0.02688017531236148,0.06140350877192982,0.0383976003134006,0.09090909090909091,0.05633802816901409,0.04828724721280226,1.8696270049337555e-05,0.03646973012399708,0.05844155844155844,0.13069139966273188
0.233516455801412,0.018514810618705305,0.5891569188531709,0.08823529411764705,0.8587360591124363,0.2660474271829728,0.28787696006632907,0.29842753027051794,0.31247176801247595,0.1804893442300199,0.06532099632160959,0.10059171597633136,0.028672171820302284,0.09798033511464872,0.13130719518227507,0.04432042022324359,0.06816460308379539,0.09649122807017543,0.06527592053278101,0.15151515151515152,0.15492957746478875,0.11267024349653862,1.3254817772674642e-05,0.06199854121079504,0.1688311688311688,0.12183811129848232
0.17989416635071764,0.018514810618705305,0.4800039436453041,0.05294117647058824,0.12267657987320518,0.20299572478700822,0.21060769198484314,0.20340974352172714,0.22137458908727353,0.11205609415532398,0.012971237674307046,0.07692307692307691,0.0,0.01728062140357555,0.06179162129331081,0.005252790544977019,0.013120592710904704,0.03508771929824561,0.021502656175504335,0.0,0.04225352112676056,0.04828724721280226,2.7506223521568592e-06,0.020423048869438368,0.03896103896103897,0.04721753794266443
