Starting Node,Average Spreading Ability,Rank
52,1.47,107.0
121,1.46,108.0
333,1.46,108.0
172,1.46,108.0
91,1.46,108.0
1,1.46,108.0
150,1.46,108.0
337,1.46,108.0
437,1.46,108.0
259,1.45,109.0
3,1.45,109.0
330,1.45,109.0
152,1.45,109.0
102,1.44,110.0
412,1.44,110.0
249,1.44,110.0
294,1.44,110.0
73,1.44,110.0
418,1.44,110.0
253,1.44,110.0
364,1.44,110.0
33,1.44,110.0
2,1.44,110.0
310,1.43,111.0
385,1.42,112.0
10,1.42,112.0
175,1.42,112.0
338,1.42,112.0
424,1.42,112.0
267,1.42,112.0
405,1.42,112.0
195,1.42,112.0
36,1.41,113.0
80,1.41,113.0
34,1.41,113.0
313,1.4,114.0
223,1.4,114.0
266,1.4,114.0
352,1.4,114.0
235,1.4,114.0
141,1.39,115.0
420,1.39,115.0
244,1.39,115.0
247,1.39,115.0
31,1.39,115.0
177,1.39,115.0
210,1.38,116.0
315,1.38,116.0
56,1.38,116.0
289,1.38,116.0
79,1.38,116.0
308,1.38,116.0
344,1.37,117.0
25,1.37,117.0
237,1.37,117.0
256,1.37,117.0
201,1.36,118.0
322,1.36,118.0
421,1.36,118.0
419,1.36,118.0
260,1.36,118.0
334,1.36,118.0
397,1.36,118.0
217,1.35,119.0
13,1.35,119.0
114,1.35,119.0
37,1.35,119.0
404,1.35,119.0
171,1.35,119.0
50,1.34,120.0
179,1.34,120.0
328,1.33,121.0
275,1.33,121.0
72,1.32,122.0
226,1.32,122.0
332,1.32,122.0
97,1.32,122.0
373,1.31,123.0
254,1.31,123.0
38,1.31,123.0
399,1.3,124.0
257,1.3,124.0
53,1.3,124.0
214,1.3,124.0
30,1.3,124.0
432,1.3,124.0
218,1.3,124.0
75,1.3,124.0
343,1.29,125.0
325,1.28,126.0
94,1.28,126.0
113,1.28,126.0
252,1.28,126.0
360,1.27,127.0
192,1.27,127.0
163,1.27,127.0
86,1.27,127.0
329,1.27,127.0
263,1.27,127.0
104,1.27,127.0
357,1.27,127.0
262,1.27,127.0
258,1.27,127.0
279,1.26,128.0
314,1.26,128.0
402,1.26,128.0
71,1.26,128.0
151,1.25,129.0
224,1.25,129.0
340,1.25,129.0
117,1.25,129.0
411,1.24,130.0
15,1.24,130.0
96,1.24,130.0
11,1.24,130.0
51,1.24,130.0
74,1.24,130.0
270,1.23,131.0
423,1.23,131.0
250,1.23,131.0
434,1.23,131.0
115,1.23,131.0
292,1.22,132.0
318,1.22,132.0
261,1.22,132.0
234,1.22,132.0
236,1.22,132.0
251,1.22,132.0
213,1.22,132.0
447,1.22,132.0
64,1.22,132.0
351,1.22,132.0
170,1.21,133.0
44,1.21,133.0
209,1.21,133.0
415,1.21,133.0
379,1.21,133.0
42,1.2,134.0
281,1.2,134.0
255,1.2,134.0
369,1.2,134.0
393,1.2,134.0
21,1.19,135.0
99,1.19,135.0
55,1.19,135.0
321,1.19,135.0
448,1.19,135.0
140,1.19,135.0
400,1.19,135.0
101,1.18,136.0
320,1.18,136.0
327,1.18,136.0
120,1.18,136.0
378,1.18,136.0
190,1.18,136.0
69,1.18,136.0
148,1.17,137.0
17,1.17,137.0
194,1.17,137.0
65,1.17,137.0
178,1.17,137.0
359,1.17,137.0
274,1.17,137.0
20,1.16,138.0
41,1.16,138.0
278,1.15,139.0
391,1.15,139.0
396,1.15,139.0
18,1.15,139.0
354,1.15,139.0
276,1.15,139.0
301,1.14,140.0
139,1.14,140.0
16,1.14,140.0
19,1.14,140.0
165,1.14,140.0
134,1.13,141.0
428,1.13,141.0
362,1.13,141.0
356,1.13,141.0
307,1.12,142.0
8,1.12,142.0
355,1.12,142.0
377,1.12,142.0
326,1.11,143.0
264,1.11,143.0
268,1.11,143.0
353,1.11,143.0
241,1.11,143.0
23,1.11,143.0
181,1.11,143.0
22,1.11,143.0
169,1.11,143.0
180,1.09,144.0
232,1.09,144.0
240,1.09,144.0
12,1.09,144.0
433,1.08,145.0
131,1.08,145.0
380,1.08,145.0
367,1.07,146.0
296,1.07,146.0
9,1.07,146.0
361,1.07,146.0
123,1.06,147.0
225,1.06,147.0
366,1.05,148.0
242,1.05,148.0
265,1.05,148.0
189,1.05,148.0
372,1.05,148.0
331,1.04,149.0
358,1.04,149.0
453,1.04,149.0
35,1.02,150.0
156,1.02,150.0
403,1.02,150.0
138,1.02,150.0
350,1.02,150.0
398,1.02,150.0
