Extended Coreness,MCGM Values,Eigenvector Centrality,Semi local centrality,MDD Value,I-GSM Values,EHCC Value,PE Values,Coreness Centrality,Clustered Local Degree,Betweenness Centrality,P Value,GIN Values,Leverage Centrality,Global Relative Change in Avg Clustering,Node H-Index,Closeness Centrality,K-Shell Value,PageRank Centrality,Constraint Coefficients,Clustering Coefficient,Eccentricity Centrality,Degree Centrality,GSM,Volume Centrality,Average Spreading Ability
0.07554166060782318,0.015362353594250432,0.05750399346926463,0.09629703130397711,0.021881838074398245,0.19221351357776287,0.03617300132301078,0.02650425690845231,0.03444034440344404,0.12386752438522848,0.0002300606926399835,0.6411149825783973,0.46289202326896944,0.14476504936568574,0.005117041391592574,0.09523809523809523,0.6955461356759782,0.20000000000000004,0.013472690364381975,0.6621074978999784,0.333333333,0.613636369721591,0.015267176654623852,0.5381785155390163,0.7319668900275916,0.12094281298299844
0.5106150937908972,0.23397971938423376,0.46317952942293333,0.5244426804260104,0.2483588621444201,0.5115850401550508,0.30525112073538035,0.25337170051786234,0.3530135301353014,0.663382765936899,0.02094551423746172,0.9860627177700348,0.6639906805035802,0.6229816766337735,0.04257964908858854,0.857142857142857,0.8240069922797704,1.0,0.1713199050359242,0.9481299478241763,0.340229885,0.7875000033468751,0.22137404731647337,0.7231410716429882,0.9160425699645249,0.5131375579598145
0.49374727352043046,0.22636418180575252,0.45288846816929285,0.502502701153227,0.2472647702407002,0.4966695298030696,0.2936577225436968,0.23771724475311157,0.3407134071340714,0.6180446579557858,0.02422240729072795,0.9965156794425087,0.6579704602580216,0.6244044595130241,0.010389953448025605,0.7619047619047619,0.8160564928665872,1.0,0.16467774527090964,0.9529124552347601,0.305418719,0.613636369721591,0.21374045898916144,0.7209983347962309,0.9243200630666141,0.5452086553323029
0.7096117493092918,0.4042414818017618,0.6627093533134016,0.722339823451155,0.36870897155361054,0.6631377899232879,0.4541905677724088,0.37504950442513957,0.5325953259532595,0.8446403322648921,0.06066153177678594,1.0,0.7535825878686757,0.7574785717207901,0.06809198110319872,0.9999999999999998,0.8535632400204023,1.0,0.27385629471865713,0.9658279696030245,0.250693802,0.7875000033468751,0.35114503943039443,0.8003574694485154,0.9530942057548285,0.7109737248840804
0.7232805002181184,0.44176405116623213,0.6674603706391108,0.7400535085591644,0.42122538293216627,0.6965639466370548,0.4982658839056053,0.40902540726537456,0.5682656826568266,0.830538811585374,0.12393379229365041,1.0,0.7749865078152507,0.8233327402293888,0.15084258749202406,0.9523809523809523,0.8380509762945869,1.0,0.34287179385799726,0.9719787321214988,0.181818182,0.613636369721591,0.4198473296510109,0.8150546671307575,0.992905005912495,0.7666151468315302
0.27875527119383453,0.08798951416497575,0.23630294168245292,0.29259185758491174,0.09518599562363238,0.3441208683274914,0.12537359755268906,0.1014177580774729,0.1303813038130381,0.464483302146209,0.0003108077089114132,0.8989547038327527,0.5597445265741321,0.23398438485962098,0.015284244256995823,0.38095238095238093,0.7385471706522331,0.8,0.05051198821603056,0.8868316748463239,0.644444444,0.613636369721591,0.06870229022061651,0.6203526395107402,0.8967284193929838,0.38562596599690885
0.13348843972662497,0.036264692481700396,0.12014972665878951,0.12557238723144656,0.08533916849015317,0.2073791130116793,0.087632130936589,0.0696027623853871,0.0971709717097171,0.14147184780934646,0.0426231101778719,0.7770034843205575,0.4783398539056573,0.47482699792487104,0.025737072037789435,0.23809523809523808,0.721007046752205,0.5000000000000001,0.06529181643909729,0.8940362437641172,0.2,0.613636369721591,0.06870229022061651,0.5569491967752919,0.6645644461962947,0.1267387944358578
0.4443071106587175,0.19929879101149559,0.4000790567251308,0.46308423923029995,0.24945295404814005,0.46163775284037595,0.2830096756482812,0.23436048948042534,0.3075030750307503,0.5223750849302311,0.025388583512771623,0.9721254355400697,0.624906577418652,0.6919212351618707,0.08014883205085405,0.6666666666666665,0.7454503137117023,1.0,0.19809603846331517,0.9589330726506887,0.202150538,0.613636369721591,0.22900763091859447,0.6814959622223494,0.872684272763106,0.6240340030911902
0.45681256361785666,0.20592027119470566,0.4170535936236689,0.46918480298119114,0.24945295404814005,0.46770106817620416,0.2841466381529046,0.22680987156307028,0.3234932349323493,0.5405537137387334,0.16355544208054018,0.9825783972125436,0.6502784128489147,0.6914485570958689,0.11390907751951262,0.7142857142857142,0.8440974165209942,1.0,0.1856722375723764,0.9541467791081082,0.247311828,0.613636369721591,0.22900763091859447,0.7170699856225689,0.8797792668506109,0.44899536321483774
0.270612185546023,0.09052375756084717,0.23352427350840418,0.2876893563537739,0.12144420131291028,0.33351518070237324,0.13758239037254513,0.10754520612498834,0.15129151291512916,0.3580607859615115,0.012949699135771434,0.9094076655052266,0.5614807871087371,0.38876520134535886,0.013726632468495039,0.4761904761904761,0.7783937564686016,0.9,0.07241908455970385,0.9161691194087523,0.333333333,0.613636369721591,0.0916030552025523,0.6310412393309899,0.8443042964130862,0.3809891808346213
0.38257961320343176,0.14917801412116002,0.3392346822959928,0.3998772537173013,0.19584245076586432,0.40923209007242656,0.21575890813767445,0.17157632081812627,0.24354243542435425,0.505393155131144,0.00629612098867248,0.9686411149825784,0.5908325487599719,0.5214401689583849,0.004675292124310874,0.6190476190476191,0.7339937703343122,1.0,0.12030110285091936,0.9372907176683929,0.352380952,0.613636369721591,0.15267175709585687,0.6528865389426772,0.85297595585337,0.32380216383307575
0.07779555038534244,0.013623867391777057,0.05848999384234086,0.09861965557540076,0.018599562363238516,0.18968714765757555,0.030506724413549128,0.02118570874786309,0.02706027060270603,0.09439422277819569,0.009288544709963572,0.6445993031358885,0.45692206433234556,0.30974913205847293,0.022904015221116233,0.047619047619047616,0.6859540351693845,0.1,0.024373426922989255,0.6794314936609007,0.0,0.613636369721591,0.015267176654623852,0.5289574687042659,0.69925108395743,0.06723338485316846
0.584193689108623,0.27439160867433654,0.5202531557886514,0.5923794403651518,0.2636761487964989,0.5672801073111301,0.3281225533443412,0.2723891894603731,0.38130381303813043,0.7562041061449867,0.02318025807414005,0.9930313588850175,0.6943550228416386,0.6153402391998235,0.00613910646373643,0.9047619047619047,0.8245393365257481,1.0,0.18056480184651022,0.9554998305774725,0.338709677,0.613636369721591,0.2366412192459064,0.7402645720478964,0.9491525423728813,0.6367851622874806
0.16656972517085938,0.04433448748995548,0.14053210732943752,0.19028981352855137,0.06564551422319474,0.25318005673165384,0.08327868671769119,0.06545339860084567,0.09225092250922509,0.23618470085548665,0.00024006333145041754,0.818815331010453,0.4949464450837909,0.2019292006426634,0.005523875309503209,0.2857142857142857,0.6951252123186935,0.6000000000000001,0.03434130624623405,0.8537061517161346,0.333333333,0.613636369721591,0.045801525238680724,0.5665717656894061,0.7500985415845486,0.24034003091190106
0.7635596917260433,0.46317091918072967,0.7084242409336401,0.7768259428311025,0.41684901531728663,0.7082262645093231,0.5068537630862373,0.40582259703093176,0.5928659286592867,0.8679388463634319,0.12606562040855657,1.0,0.7773624942359427,0.8080284257546733,0.09410822906450617,0.9999999999999998,0.8315266642566741,1.0,0.3239896853956927,0.9720245213878439,0.199326599,0.613636369721591,0.412213741323699,0.8181770154186324,0.96491919590067,0.7870942812982998
0.14781154573215063,0.03976024894052582,0.13160853769457637,0.1410112235672863,0.07330415754923414,0.2154946599912562,0.08284733496308877,0.060517980810450754,0.0947109471094711,0.1930131418008756,0.002290358508464344,0.8118466898954704,0.46697821387737265,0.30034892340806846,0.0031706475216437447,0.2857142857142857,0.6543327869583088,0.6000000000000001,0.040916977440888014,0.8600015719938519,0.464285714,0.613636369721591,0.053435113565992655,0.5402571048482613,0.69925108395743,0.17233384853168468
0.3199796422858805,0.11863882376107283,0.2790313580196142,0.33709289762078015,0.15098468271334792,0.36927891788107803,0.1685532477181308,0.13360168131147815,0.19557195571955718,0.43779801551811265,0.010857038496550116,0.9198606271777003,0.5749565904416434,0.4447641266428929,0.0030887733639598583,0.5714285714285714,0.7431401872861338,1.0,0.09169019957262535,0.923551727234487,0.391666667,0.613636369721591,0.11450381545929723,0.6453410368887418,0.8912100906582577,0.28979907264296756
0.07437836265813581,0.01820849291646149,0.06523932132462543,0.07174777476424628,0.04814004376367615,0.1635479258076327,0.047859924056260855,0.03879773221644805,0.05412054120541206,0.08268455969938154,0.0034509418264645855,0.5644599303135889,0.4295317117261634,0.3941927269169609,0.01434002105362187,0.14285714285714285,0.6173930483269534,0.30000000000000004,0.033504550815846634,0.8343613989609544,0.2,0.4687499988046875,0.0381679369113688,0.5014110790278558,0.6314544737879385,0.06877897990726431
0.36811109495419514,0.1441333102423515,0.3222919397973425,0.3851807751391002,0.1849015317286652,0.40650081623060574,0.20271998146517584,0.16709883668153244,0.23862238622386223,0.47832275710091876,0.01287660556713839,0.9407665505226481,0.5953572800579312,0.5035015405145207,0.004561026135814674,0.6666666666666665,0.7468418368104903,1.0,0.11581235779646065,0.9419920928054963,0.315789474,0.613636369721591,0.14503816876854494,0.6610834809870595,0.8955459203783996,0.4370170015455951
0.23280500218118366,0.08005213811764109,0.19694079379224416,0.24752486163480408,0.12472647702407003,0.3070934731985588,0.13356884303585825,0.10706798173506278,0.15867158671586715,0.3102662427826782,0.0032849123116953944,0.867595818815331,0.5399852566321817,0.39885142491809056,0.0015709904424471735,0.5238095238095237,0.7285811911635807,0.9,0.06910724368363624,0.9095733666308848,0.333333333,0.613636369721591,0.0916030552025523,0.6201482386749902,0.8608592826172644,0.32612055641421944
0.26028791624254766,0.09874094886237593,0.23293899700434711,0.2726951996648365,0.14551422319474835,0.32641147457521086,0.16519405466996337,0.13272506519249067,0.18696186961869618,0.3195205783620537,0.005863612602302917,0.8780487804878049,0.5557699650165657,0.5375940615516516,0.019714715025257814,0.5238095238095237,0.7566840153117063,0.9,0.09455574398914879,0.9302855286017462,0.242647059,0.613636369721591,0.12213740378660914,0.6402098774509937,0.8517934568387859,0.2921174652241113
0.29242402210266105,0.1015950827565165,0.24959158803523676,0.30989026335325204,0.1400437636761488,0.34888434901327764,0.14763037578531477,0.11692019790986816,0.17097170971709716,0.3760861565488837,0.0249362670436606,0.9128919860627178,0.5645909838321179,0.4544651547353354,0.021216168511863878,0.4761904761904761,0.7501027548195724,0.9,0.08826434370879135,0.9289433290121933,0.304761905,0.613636369721591,0.1068702271319853,0.6316926652825474,0.8742609381158849,0.3643740340030912
0.41718772720663083,0.16785742991064687,0.37509469957304503,0.43170676133565594,0.20459518599562362,0.42733543563087273,0.2300871012630308,0.1766517993775514,0.2693726937269373,0.5334333851555028,0.0321428453642396,0.9790940766550523,0.6115447727140748,0.5623166880670656,0.008695096964998945,0.7142857142857142,0.7999697925590654,1.0,0.1372377751100763,0.9429773768401353,0.351778656,0.613636369721591,0.16793892902528987,0.6767014461057659,0.8490342924714229,0.5351622874806801
0.0048713101643158355,0.00020269069948652464,8.917902343972227e-05,0.001411214747194108,0.018599562363238516,0.027219810166342295,0.005372545602579492,0.003297252506684209,0.012300123001230012,0.008961476846031236,0.01708945124969054,0.10801393728222997,0.18829739951892221,0.4019002986506005,0.04234084946201054,0.09523809523809523,0.35924818136349457,0.1,0.030326534325632214,0.6794314936609007,0.0,0.24107142686383942,0.015267176654623852,0.2323199072612337,0.034686637761135196,0.010432766615146832
0.01941253453540788,0.0011104842474582118,0.00019721669471826377,0.0052553049179363915,0.06345733041575492,0.045628948803172774,0.018284245098086526,0.010099492563010355,0.04305043050430505,0.05086704952433703,0.0010634605530477287,0.22996515679442509,0.1905117594040603,0.5726354340651574,0.00516888701362234,0.19047619047619047,0.3291917776336185,0.4,0.07348120719520912,0.7602638789894164,0.428571429,0.24107142686383942,0.053435113565992655,0.23497848375038244,0.04493496255419787,0.021638330757341583
0.015559110077068488,0.0007456105791678674,0.00043145706940185427,0.004876775962308805,0.04048140043763676,0.04546732082385412,0.01246043732778902,0.006833091549318629,0.02829028290282903,0.04564378873578577,0.002540464489280438,0.2264808362369338,0.2102757852737765,0.39360739180203874,0.009078097652076941,0.14285714285714285,0.3651683445827164,0.30000000000000004,0.04188925174739265,0.6892878398737952,0.6,0.24107142686383942,0.03053434858405687,0.25744954802158315,0.05281828931809223,0.010046367851622877
0.026683146720953906,0.001801591955230884,0.0005342590689184357,0.007890307453712891,0.07986870897155361,0.06032520712759097,0.024538316966276664,0.014099593514280162,0.06027060270602706,0.07088799747830732,0.010124590982810877,0.23693379790940766,0.21958370547278933,0.6619474743817806,0.09132673747891176,0.19047619047619047,0.36709963998672857,0.4,0.10296049638881935,0.7709551575020771,0.436363636,0.24107142686383942,0.07633587854792842,0.2698027356975356,0.052424122979897514,0.036707882534775894
0.08877417478551694,0.021180059563798526,0.07256449598758623,0.08005336155762827,0.06345733041575492,0.17775402146512492,0.05627912376359785,0.049556443865549867,0.06519065190651907,0.09610117077447253,0.08275638922412176,0.5853658536585367,0.44520149016134186,0.45178191742844087,0.03643739156464118,0.19047619047619047,0.6665024240233339,0.4,0.05593847225161243,0.8882605488320482,0.071428571,0.4687499988046875,0.053435113565992655,0.5180835166810213,0.5991328340559716,0.08462132921174653
0.005380253017304057,0.0002164353371944134,0.000327827207256245,0.0022197231961073993,0.010940919037199124,0.032796407549949814,0.0038150324834744943,0.0023706371389893726,0.007380073800738007,0.010753772215237484,0.003068009375936336,0.11846689895470383,0.20193531947529403,0.26807058288877844,0.023140812055187292,0.047619047619047616,0.3601964969272595,0.1,0.019099124251121032,0.5095736199908887,0.0,0.24107142686383942,0.007633588327311927,0.24671155082834967,0.04769412692156089,0.007727975270479137
0.012505452959139159,0.0005360562051688706,0.00038722874817460044,0.004145443319882692,0.029540481400437635,0.042954789854076976,0.010047502018949538,0.006112468671011341,0.020910209102091022,0.04590267584267967,2.3663385528684017e-05,0.20209059233449478,0.20817013713874238,0.3270365174757993,0.040131876142451256,0.14285714285714285,0.3619099025933832,0.20000000000000004,0.03569818949767037,0.5956741863280544,0.833333333,0.24107142686383942,0.02290076498193578,0.25393481157831416,0.05360662199448167,0.010046367851622877
0.005380253017304057,0.0002164353371944134,0.000327827207256245,0.0022197231961073993,0.010940919037199124,0.032796407549949814,0.0038150324834744943,0.0023706371389893726,0.007380073800738007,0.010753772215237484,0.003068009375936336,0.11846689895470383,0.20193531947529403,0.26807058288877844,0.023140812055187292,0.047619047619047616,0.3601964969272595,0.1,0.019099124251121032,0.5095736199908887,0.0,0.24107142686383942,0.007633588327311927,0.24671155082834967,0.04769412692156089,0.01893353941267388
0.08877417478551694,0.021180059563798526,0.07256449598758623,0.08005336155762827,0.06345733041575492,0.17775402146512492,0.05627912376359785,0.049556443865549867,0.06519065190651907,0.09610117077447253,0.08275638922412176,0.5853658536585367,0.44520149016134186,0.45178191742844087,0.03643739156464118,0.19047619047619047,0.6665024240233339,0.4,0.05593847225161243,0.8882605488320482,0.071428571,0.4687499988046875,0.053435113565992655,0.5180835166810213,0.5991328340559716,0.15340030911901084
0.009960738694198052,0.00047894417695515856,0.0003656531777269627,0.0034692362535188493,0.029540481400437635,0.03907134155781928,0.008011867322016062,0.00490229700787624,0.015990159901599015,0.029274157697035376,0.009233916012574585,0.18815331010452963,0.20611819169712625,0.46765022802818457,0.002103172467392435,0.09523809523809523,0.36133794203142566,0.20000000000000004,0.043473398419242304,0.6500045231283231,0.5,0.24107142686383942,0.02290076498193578,0.251554974840056,0.0520299566417028,0.01816074188562597
0.005380253017304057,0.0002164353371944134,0.000327827207256245,0.0022197231961073993,0.010940919037199124,0.032796407549949814,0.0038150324834744943,0.0023706371389893726,0.007380073800738007,0.010753772215237484,0.003068009375936336,0.11846689895470383,0.20193531947529403,0.26807058288877844,0.023140812055187292,0.047619047619047616,0.3601964969272595,0.1,0.019099124251121032,0.5095736199908887,0.0,0.24107142686383942,0.007633588327311927,0.24671155082834967,0.04769412692156089,0.006955177743431219
0.08797440744510687,0.013712335998584109,0.06757878759749965,0.1122062725555482,0.010940919037199124,0.19410299820474353,0.0329202941950495,0.024546420672562064,0.025830258302583026,0.21268571714580803,0.0,0.6794425087108015,0.453066310726104,0.02225827093216748,0.04316199438985774,0.047619047619047616,0.6708924070378386,0.1,0.0066853289217413785,0.4947412588426604,1.0,0.613636369721591,0.007633588327311927,0.5194718659338129,0.676783602680331,0.1588098918083462
0.08215791769667005,0.017020749202886206,0.06429763877143903,0.10462834336618818,0.021881838074398245,0.2007918890067368,0.038090518085962616,0.03058375684999414,0.031980319803198036,0.20671139924845386,0.0,0.6585365853658537,0.4660484704677435,0.11016344060762845,0.042942474979146585,0.09523809523809523,0.6806107845516176,0.20000000000000004,0.015040537653691777,0.6172150678771069,1.0,0.613636369721591,0.015267176654623852,0.5369271556282945,0.7564052029956642,0.0911901081916538
