Node,Spreading Ability,Rank
278,2.12,268
238,1.75,269
249,1.64,270
8,1.68,271
372,1.62,272
231,1.69,273
412,1.82,274
341,1.72,275
227,1.69,276
476,2.21,277
260,1.6,278
294,1.6,278
545,1.59,279
291,1.59,279
211,1.59,279
376,1.59,279
289,1.58,280
177,1.58,280
415,1.66,281
172,1.89,282
174,1.75,283
357,1.74,284
4,1.85,285
530,1.65,286
212,2.07,287
274,1.86,288
563,1.59,289
280,1.58,290
124,1.57,291
6,1.56,292
524,1.56,292
429,1.56,292
373,1.56,292
297,2.1,293
439,1.58,294
451,1.69,295
250,1.54,296
440,1.68,297
370,1.53,298
71,1.52,299
202,1.52,299
104,1.52,299
264,1.51,300
542,1.5,301
246,1.5,301
374,1.5,302
512,2.6,303
549,1.71,304
49,1.57,305
262,1.49,306
188,1.48,307
343,1.8,308
432,1.47,309
469,1.47,309
279,1.47,310
295,1.46,311
448,1.76,312
375,1.54,313
356,1.45,314
548,1.53,315
531,1.98,316
236,1.49,317
339,1.94,318
396,1.52,319
499,1.99,320
13,1.44,321
281,1.44,321
316,1.44,321
498,1.44,321
265,1.43,322
494,1.43,322
186,1.73,323
257,1.43,324
180,1.42,325
258,1.4,326
461,1.39,327
228,1.44,328
419,1.55,329
413,1.41,330
229,1.41,330
292,1.35,331
351,1.35,331
555,2.01,332
298,1.57,333
299,1.42,334
9,1.33,335
533,1.84,336
420,1.48,337
302,1.32,338
571,1.32,338
364,1.32,338
371,1.32,338
377,1.32,338
435,1.98,339
444,1.97,340
529,1.31,341
276,1.31,341
425,1.31,341
554,1.31,341
271,1.29,342
414,1.29,342
360,1.29,342
310,1.29,342
456,1.42,343
495,2.07,344
331,1.44,345
423,1.48,346
223,1.34,347
361,1.67,348
318,1.33,349
233,1.45,350
362,1.43,351
242,1.41,352
293,1.4,353
564,1.64,354
259,1.37,355
454,1.32,356
193,1.48,357
21,2.19,358
385,1.27,359
54,1.27,359
301,1.26,360
247,1.26,360
478,1.39,361
317,1.34,362
410,1.52,363
50,1.27,364
207,1.27,364
434,1.99,365
411,1.77,366
422,1.56,367
446,1.6,368
452,1.44,369
491,1.35,370
424,1.32,371
190,1.26,372
205,1.57,373
442,1.43,374
443,1.38,375
11,1.29,376
475,1.31,377
384,1.25,378
515,1.25,378
587,1.25,378
489,1.25,378
514,1.66,379
379,1.44,380
266,1.24,381
553,1.24,381
353,1.24,381
596,1.23,382
380,1.23,382
450,1.54,383
382,1.55,384
311,1.22,385
471,1.22,385
300,1.21,386
327,1.21,386
539,1.39,387
559,1.2,388
566,1.2,388
447,1.2,388
513,1.19,389
565,1.19,389
449,1.75,390
230,1.18,391
378,1.18,391
181,1.18,391
430,1.35,392
500,1.54,393
426,1.19,394
437,1.17,395
57,1.48,396
551,1.16,397
436,1.16,397
508,1.8,398
455,1.15,399
395,1.14,400
608,1.14,400
573,1.14,400
490,1.16,401
593,1.13,402
537,1.13,402
606,1.13,402
567,1.13,402
523,1.11,403
477,1.11,403
614,1.11,403
308,1.11,403
568,1.11,403
586,1.22,404
235,1.27,405
597,1.67,406
173,1.41,407
192,1.45,408
239,1.29,409
96,1.1,410
528,1.1,410
509,1.28,411
222,1.14,412
221,1.13,413
532,1.09,414
577,1.42,415
501,1.08,416
562,1.07,417
484,1.06,418
522,1.06,418
557,1.06,418
210,1.06,418
538,1.24,419
417,1.34,420
550,1.16,421
594,1.14,422
607,1.12,423
458,1.27,424
303,1.17,425
611,1.03,426
502,1.03,426
350,1.03,426
580,1.09,427
493,1.13,428
479,1.28,429
482,1.19,430
615,1.52,431
387,1.18,432
480,1.17,433
481,1.12,434
526,1.06,435
570,1.19,436
613,1.18,437
492,1.06,438
189,1.06,439
208,1.56,440
578,1.02,441
556,1.02,441
599,1.41,442
315,1.34,443
185,1.14,444
483,1.17,445
486,1.19,446
610,1.2,447
506,1.15,448
517,1.22,449
48,1.28,450
363,1.2,451
55,1.5,452
53,1.21,453
58,1.19,454
603,1.13,455
383,1.2,456
307,1.11,457
592,1.09,458
510,1.09,459
574,1.08,460
591,1.01,461
588,1.46,462
391,1.08,463
441,1.06,464
433,1.05,465
620,1.04,466
589,1.04,466
460,1.06,467
459,1.04,468
541,1.04,469
585,1.1,470
617,1.45,471
203,1.16,472
582,1.13,473
462,1.06,474
605,1.13,475
204,1.05,476
575,1.02,477
381,1.18,478
507,1.17,479
601,1.05,480
534,1.07,481
427,1.2,482
616,1.09,483
576,1.06,484
225,1.08,485
590,1.18,486
598,1.07,487
584,1.02,488
535,1.05,489
536,1.05,489
10,1.1,490
485,1.19,491
518,1.18,492
465,1.08,493
467,1.08,493
602,1.07,494
313,1.72,495
314,1.06,496
466,1.05,497
388,1.05,497
389,1.05,497
390,1.05,497
464,1.04,498
609,1.02,499
579,1.02,499
386,1.03,500
540,1.15,501
366,1.03,502
572,1.05,503
367,1.02,504
595,1.06,505
320,1.05,506
525,1.06,507
319,1.03,508
511,1.07,509
453,1.11,510
583,1.04,511
569,1.04,511
612,1.07,512
392,1.05,513
619,1.03,514
237,1.03,514
527,1.01,515
604,1.07,516
224,1.1,517
581,1.11,518
457,1.06,519
600,1.06,520
552,1.09,521
618,1.05,522
468,1.1,523
505,1.07,524
558,1.1,525
561,1.07,526
560,1.05,527
519,1.1,528
516,1.02,529
