Eigenvector Centrality,Gravity Index Centrality,Betweenness Centrality,Extended Coreness,CLC Values,Coreness Centrality,PE Values,Degree Centrality,Local-Global Centrality,HCC Value,MDD Value,Improved Gravity Index Values,P Value,Node H-Index,DIL Centrality,Global Relative Change in Avg Clustering,K-Shell Value,Leverage Centrality,Clustering Coefficient,Second order centrality,Clustered Local Degree,H Values,Subgraph centrality,GSM,HVGc Index,Average Spreading Ability
0.713398085411477,0.7545946221983695,0.2593798880134926,0.7298690373663009,0.6738020282571161,0.6726879950622364,0.6616314224443086,0.6507276500113416,0.5523586582248555,0.8109292658964324,0.6959761549925484,0.8021026506878504,0.8868894601542415,0.8982035928143713,0.6998691007966155,0.16497548221045902,1.0,0.8561482610551033,0.1358250489484819,0.9698947176420769,0.7792746964833636,0.4839436975570988,0.5147641346244312,0.7294534112420178,0.6127157708649009,0.5438485804416403
0.6161094242637932,0.6479576634490658,0.07381005995308443,0.6460338380330601,0.49277945961530306,0.5304598292356754,0.49812775973427637,0.4802494803503097,0.37783573577746,0.8220560327484844,0.5615499254843518,0.7399044279954454,0.9922879177377891,0.8922155688622755,0.2777503957612288,0.03413459768877062,1.0,0.7003233109164547,0.4300223750430612,0.9469051780490942,0.7841008816314419,0.3314814716364426,0.38512096448592037,0.6118917438218451,0.5125099994290646,0.49337539432176647
0.6778750669003779,0.6991242759431263,0.11557561066046299,0.7066437005139603,0.56850839382102,0.5987038370538011,0.566352020323506,0.5467775464855615,0.4474617680340578,0.8554744292885325,0.6166915052160954,0.784177827727763,0.9999999999999999,0.9520958083832336,0.3849400139000367,0.014516276349637175,1.0,0.7539001646525937,0.34431598168196553,0.9569532235868905,0.8259890193675785,0.4102423987121379,0.46290686656902685,0.668300257014867,0.5994360081724323,0.3722397476340694
0.7156729160960202,0.7450307693957413,0.21573132866538927,0.7375969995832755,0.6511618210980578,0.6599321057504373,0.640999295409123,0.6257796250843228,0.5285909987984917,0.8504300723000268,0.6736214605067065,0.8073157613382119,0.9588688946015423,0.9281437125748504,0.5574180601925052,0.05463656824561141,1.0,0.8285924940651089,0.2022043187223217,0.9670282953194972,0.810733919482693,0.4763813496699132,0.5184682251998172,0.7189097640537093,0.6322881570859299,0.5438485804416403
0.4661312222302254,0.5408445336441768,0.03804717611375228,0.4930877066259203,0.37252734848009045,0.39391009155436685,0.3721805331462107,0.35550935571521564,0.25525715215814543,0.621114649074536,0.4453055141579732,0.6207552454420754,0.74293059125964,0.7724550898203594,0.28423702810357115,0.2802525802638951,0.9911504424778761,0.5976107678007829,0.45296663547642124,0.9219674556553897,0.6057059269601569,0.1882805798173393,0.22251138822647404,0.4966460692193081,0.3199096583145372,0.2517350157728706
0.7851081159331564,0.7977245132244151,0.21329487911572179,0.8059712737880261,0.69668117581553,0.730212941055447,0.6924733578479388,0.6756756759487554,0.5915137796916513,0.904334097543275,0.7201192250372578,0.8572831073792433,0.9999999999999999,0.970059880239521,0.3874848124262444,0.24957623826083875,1.0,0.8432197079421038,0.23008985750972688,0.9725662034907482,0.8952593461442913,0.5767873566030932,0.6221827613106259,0.7770018593593394,0.7301284970314268,0.6498422712933754
0.5457577762441718,0.583123996788669,0.04810458492898403,0.5843226003611612,0.42693558780568236,0.4439872441106882,0.4243555744533992,0.40124740074115345,0.30178156446281595,0.7735680266609334,0.5001490312965723,0.6963431519596744,0.9537275064267351,0.8622754491017965,0.2463124826516713,0.1295182734895692,1.0,0.6138696560464294,0.506061271786292,0.9323492909455984,0.7356626737245064,0.24707697052424718,0.30326056276988933,0.5404160187265349,0.4303808266541896,0.3646687697160883
0.8374119530485666,0.8454512238233367,0.3025576952014148,0.8551529934713155,0.7707932130084211,0.7938689435243288,0.7600679526929273,0.746361745901712,0.6758028177024629,0.9293980808665006,0.7821162444113263,0.8947578560941016,0.9999999999999999,0.9760479041916168,0.37546782710281584,0.35057862528610906,1.0,0.8838001587065949,0.16721629744383326,0.9796657887666066,0.9247891253620618,0.6676526363410241,0.7036727539691183,0.8296180607346114,0.7925485395741679,0.7085173501577287
0.4701505918381285,0.5266818396841265,0.024613808933739812,0.5071448812335047,0.34322146437715634,0.3687069231560539,0.3510903806532626,0.3305613307881968,0.23632402361382668,0.6925043684027599,0.4336810730253353,0.6386185268481401,0.8688946015424164,0.7664670658682635,0.1436710402289507,0.10683812533314067,1.0,0.538368231602234,0.6262731352899897,0.9155502071548816,0.6699118430100753,0.1779915887424463,0.22621547880186008,0.4781914937966075,0.3291422780818511,0.3570977917981072
0.9425439666821833,0.9411668796948005,0.5264826931388731,0.9485404083900542,0.9086070124725502,0.921530706717416,0.899072617683636,0.8939708935549726,0.8613322758595148,0.9748091869886544,0.9177347242921012,0.9625404676034439,0.9999999999999999,1.0,0.2215055264254285,0.6655361809504206,1.0,0.9557989068615753,0.06867058645900204,0.9922391043376657,0.9775396562282035,0.8697835976836654,0.8888772827384194,0.9351395632061258,0.932010637776911,0.6984227129337539
0.5843667983559949,0.6232459018525977,0.07228368551610533,0.6173498541464092,0.48445333484353625,0.4975002571751877,0.4747499415908153,0.45322245250404347,0.3506600667308496,0.7639332984687596,0.5380029806259314,0.7205066654236972,0.9023136246786632,0.8802395209580839,0.36949037525600514,0.19217939087913694,1.0,0.6754947139065446,0.39436431094889557,0.9423413755988297,0.7417607952963847,0.29545371282232297,0.3465984225019058,0.5846483196342956,0.47663388865595946,0.32807570977917977
0.4704224086602968,0.5205654037974499,0.04832633544979531,0.5025572440616752,0.3948283229354641,0.392037856187635,0.38159656753349935,0.3617463614417728,0.261039936268604,0.5991682008622237,0.44709388971684055,0.6083489259412164,0.6863753213367608,0.7664670658682635,0.33791503196627887,0.3243606084937748,0.9557522123893805,0.6066890156579177,0.4035525505948824,0.9235050568397801,0.6091163593727769,0.18909428861698646,0.22658588785939868,0.4856521428101078,0.3268032357866371,0.3974763406940063
0.5978798514196292,0.626454420212189,0.05895757674323441,0.632057230170857,0.4695266407345458,0.5017796522991462,0.4722611320405783,0.45114345059519106,0.3503886157546501,0.8196903085016322,0.5385991058122206,0.730643776676677,0.9999999999999999,0.9101796407185629,0.25344297247612607,0.06541676152513329,1.0,0.6628087810641844,0.474381593744176,0.9419515908604222,0.7829618599691383,0.30472237434768706,0.3628964210336043,0.5881855434314857,0.4982454399548673,0.5779179810725551
0.894487929414988,0.8960162391249739,0.36133748489885814,0.9087145436866232,0.8307459748645256,0.8613105647567123,0.8214373108671551,0.8087318082192592,0.7557526884159635,0.9552653193846561,0.8402384500745156,0.9334955592280494,0.9999999999999999,0.9940119760479043,0.2719816622501811,0.5534888603215328,1.0,0.9111285350149445,0.14192492436363036,0.9852772763821375,0.9697258402315893,0.7724663031156432,0.8036831995045409,0.885363344432225,0.8695330188084415,0.6851735015772871
0.455016901699008,0.5122432433810246,0.054517390485268845,0.4849203500486179,0.3940501821375658,0.3869766484929534,0.3788450677190863,0.35966735953292045,0.257758377504876,0.5709548434661037,0.4423248882265276,0.590159625161475,0.6478149100257069,0.7365269461077845,0.407351328013884,0.4107921897514686,0.9469026548672566,0.6174219495207182,0.35307279518626744,0.9230038503266529,0.5754559098164661,0.1807216133051068,0.21213993461539318,0.4791695455048993,0.302309264674704,0.3583596214511041
0.6172640120468493,0.6466619156500001,0.09146435725181262,0.6505766912071121,0.5148670145331673,0.5287316119740768,0.5096786125800725,0.4885654879857193,0.38616153164967193,0.7924994563359409,0.568107302533532,0.745917916988507,0.9254498714652956,0.9041916167664672,0.32259525450461485,0.07106410069402318,1.0,0.7088633484979812,0.38189040220244086,0.9482906172263047,0.7782877582969558,0.33102871465599315,0.38512096448592037,0.6104632497297967,0.522347171666526,0.43974763406940054
0.9952088380979456,0.9953414781509778,0.7403063811456184,0.9962198083067092,0.987138635735604,0.9937866474642527,0.9850773700323564,0.9833679827083909,0.979594906100542,0.9981579482572717,0.9913561847988077,0.9973127981878172,0.9999999999999999,1.0,0.028053637259835864,0.9737882540907289,1.0,0.9921041957895019,0.01479809622946704,0.9988082342457483,0.9996690627348489,0.9891289962242532,0.9925918188492281,0.9948642233412283,0.9940000566355589,0.7047318611987381
0.9993612644167167,0.9993984028075765,0.8178150477184548,0.9995129323517155,0.996941927076692,0.999197613414258,0.9963379833685189,0.9958419951719003,0.995171970661494,0.9997644591506339,0.9976154992548434,0.9996682842610103,0.9999999999999999,1.0,0.016494755413376968,0.9984589986490338,1.0,0.9978652970661022,0.004511235176025141,0.9996919264931635,0.9978616737963936,0.998573052416211,1.0,0.999336770504592,0.9991951295486726,0.6283911671924289
0.9169592365862728,0.9223476854702741,0.5202514162007215,0.9268332824003334,0.8861177615305895,0.8964304083941982,0.8803275294172102,0.8711018705368061,0.8298599599223226,0.9646386453436693,0.8974664679582713,0.9472998031918789,0.9999999999999999,0.9820359281437128,0.24238290334061446,0.6948023922055651,1.0,0.9482113189371721,0.07394855486357077,0.990454476427072,0.9588047177084158,0.8235968567789936,0.8444281958337871,0.9143923861010949,0.8897603368721304,0.8050473186119873
0.9886785464499248,0.9875515657875469,0.6948510165134919,0.9900523961661342,0.9749307726226838,0.9833967698796421,0.9708358934382575,0.968814968336029,0.9603692952201056,0.9950777961711273,0.9812220566318927,0.9927418161698118,0.9999999999999999,1.0,0.06384852882078541,0.9058854964017402,1.0,0.986165072855617,0.024437918173542017,0.9977818397589688,0.9981266274231736,0.972523453752995,0.9777754565476839,0.9862762524037733,0.9862032489848456,0.5798107255520505
0.5249605981599632,0.582784634269866,0.06878618840974383,0.5566448673426865,0.440048514547061,0.44353461578026954,0.433522217878906,0.4137214132046628,0.30947144605083265,0.6777517250743341,0.49925484351713856,0.6763306501285141,0.7892030848329048,0.8203592814371259,0.3287331856272869,0.2381542337321706,1.0,0.6579434542969841,0.3904553194878845,0.9348814338632461,0.670219140399366,0.2375952942978857,0.2810360193175732,0.5400418892195774,0.39452990556734063,0.310410094637224
0.9918292225376886,0.9935521121427443,0.7807537759168584,0.9914907070426447,0.9872902603055472,0.9914000617220451,0.9857888505144935,0.9854469856276383,0.9805815992197299,0.9957179846241887,0.992548435171386,0.9936121895767023,0.9999999999999999,1.0,0.0836386736603504,0.9083829437433628,1.0,0.9945796063857653,0.0069919716818569455,0.9989731967616531,0.9909131062355946,0.9834581848818227,0.9851836376984558,0.9928915409726894,0.9846162987507081,0.5665615141955835
0.9631981863186628,0.9623616115509473,0.6042329405659341,0.9671018752604529,0.9400514309582707,0.9497994033535645,0.9324530214058706,0.9293139290366483,0.9074276267821243,0.9840134061933384,0.9496274217585694,0.9762473271301388,0.9999999999999999,1.0,0.15684905626118992,0.7754764848701314,1.0,0.9709675401061452,0.04579968316179228,0.9949113683536058,0.9857808033253429,0.9156332714750549,0.9296222790676656,0.9585056460574185,0.956268305641584,0.8776025236593059
0.9621601334912558,0.9618988444798524,0.5590675477903241,0.9676512849006806,0.9320576513793078,0.9491821829029936,0.9248612631861283,0.9189189184819914,0.895886298873788,0.9842912241089135,0.940983606557377,0.976728162788491,0.9999999999999999,1.0,0.1295767817200678,0.8045897411079561,1.0,0.9642098029675662,0.059846368106484915,0.9941250044242849,0.9930482946708902,0.9140680801819094,0.9259181884922796,0.9579954694813383,0.9542627268120467,0.49337539432176647
0.9998742536000029,0.9998920210167445,0.8286762086323188,0.9999115432698987,0.99851780056347,0.9998559818948669,0.9981793368240772,0.9979209980911475,0.9977074111735045,0.9999577234372935,0.9988077496274219,0.9999482645177722,0.9999999999999999,1.0,0.015201833456675888,1.0,1.0,0.998868289241809,0.002669432503647484,0.9998382386870869,0.9973444063098448,0.9997328116821299,1.0,0.9998809587810827,0.9998464628647245,0.5981072555205047
0.9927442675026072,0.9944622207158976,0.7634182605816812,0.9922371440477845,0.9889623478671878,0.9926139286081679,0.9877607512488584,0.9875259875364907,0.9833484533936598,0.9960743156527169,0.9937406855439641,0.9941386741899612,0.9999999999999999,1.0,0.08149172123654572,0.9218999685092613,1.0,0.9954564921254576,0.005488118819778176,0.9991059206290331,0.9908976843803837,0.9855505629585063,0.9851836376984558,0.9938948880071642,0.9857390390524109,0.7905362776025237
0.9456149535916911,0.9460413595103335,0.5179517834796985,0.9515792748992916,0.9089800104755194,0.9280320954634298,0.9006313033301142,0.8939708935549726,0.8626711241933499,0.9762405516187296,0.9177347242921012,0.9647042280660283,0.9999999999999999,1.0,0.2104974039707668,0.6977794257779645,1.0,0.9541160277591758,0.07266982014928691,0.9922310761668016,0.9823890830352234,0.8786832969037985,0.8962854638891914,0.9405134220352521,0.9290118656035597,0.7078864353312302
0.9012004017049774,0.9039604071787698,0.4342791259113301,0.9099311571051535,0.8591416731097532,0.8719061824915133,0.8459392494774429,0.8399168398832301,0.7905345075734569,0.9560987726278789,0.8706408345752609,0.9345728745638509,0.9999999999999999,0.9940119760479043,0.4026055575608459,0.4581749821756966,1.0,0.9334507217361714,0.09303177632995374,0.9879252554954915,0.9495837135362156,0.7876712583585469,0.814795471230699,0.8941213738717334,0.878828013036961,0.6914826498422713
0.986867320743341,0.9885388022058827,0.7156565907578549,0.9874928184470065,0.9772121822903452,0.98471350684086,0.9746322394303396,0.9729729731641288,0.9648056436499489,0.9937551427022983,0.9827123695976154,0.9907180458356084,0.9999999999999999,1.0,0.09503955205060102,0.9007924487662039,1.0,0.9889899120936224,0.01670813075617139,0.9980762255132051,0.9916747413443096,0.9720480148133699,0.9740713659722979,0.9873646289567547,0.9783860496833535,0.816403785488959
0.9940484677005628,0.9958813730672552,1.0,0.9934709820808446,0.9936919673552734,0.9945067379899188,0.9934007470131103,0.9937629932630477,0.9906593879910782,0.9966782670520294,0.9964232488822653,0.9950151341241726,0.9999999999999999,1.0,0.07520810161021838,0.9289034543023029,1.0,0.9985317119255659,0.0,0.9995926304223649,0.989431051469238,0.988696875441901,0.9888877282738421,0.9954594291683351,0.9872072379084836,0.5917981072555205
0.9768897535525594,0.976815369738145,0.6377230686455677,0.9779616057785804,0.957964244698302,0.9690772554263966,0.9519536709133304,0.9501039501459625,0.9349859152670975,0.9889960056152944,0.9660208643815202,0.9836576741433498,0.9999999999999999,1.0,0.143625157921405,0.79482952059099,1.0,0.9792978710064622,0.032469498139595876,0.9964348470450679,0.9896108056812484,0.9471797157409962,0.9555509130953678,0.9744401581925389,0.9667172274024092,0.770347003154574
1.0000000000000002,0.9999999999999999,0.8724521061591333,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.015056176890949319,0.9990833604844395,1.0,0.9999999999999999,0.000510148807244537,0.9999999999999999,0.9963661059009202,1.0,1.0,1.0,1.0,0.7501577287066246
0.9897394468278713,0.9889398670008317,0.7543548628186799,0.9903702180858452,0.9810548503701895,0.9852484312313549,0.9778271033394722,0.9771309769818336,0.9700497918547634,0.9952408629129962,0.9859910581222057,0.9929396283077414,0.9999999999999999,1.0,0.06795700288183767,0.8997533907073693,1.0,0.9907549004372587,0.015284383523317291,0.9983903269310869,0.993994401052024,0.9753727236918258,0.98147954712307,0.9878067818645336,0.9881152661225744,0.6151419558359621
0.996617804330024,0.9961436077408757,0.811242102865926,0.9968830115293791,0.9932452635849537,0.9948564962452424,0.9922017040351641,0.9916839913541954,0.9892179064416173,0.9984418051783025,0.995230998509687,0.997693206145374,0.9999999999999999,1.0,0.03379534050120629,0.9683991117157819,1.0,0.9965743568756184,0.00615902252263667,0.9994146844182359,0.9960034352725503,0.9915718021204173,0.9925918188492281,0.9957485291567857,0.9959948398852722,0.7318611987381702
0.9942148621449076,0.9959585009124378,0.7637959099500818,0.9935448812335047,0.9907898562003647,0.994609608065014,0.9896742105206471,0.989604989445343,0.986258913882988,0.9967084651003223,0.9940387481371089,0.9950851291883631,0.9999999999999999,1.0,0.0757310050809151,0.9213663981547245,1.0,0.9961386798079164,0.004608272099832056,0.999249610695267,0.9917465823915373,0.9889620444899059,0.9888877282738421,0.9955444586868419,0.9874459401734824,0.5917981072555205
0.9891476285029023,0.9891866761054156,0.6837628045179985,0.9910667592721211,0.9752290477841999,0.9855776154716593,0.9717359286309031,0.968814968336029,0.9609981208337761,0.9956696685525238,0.9812220566318927,0.993636535685986,0.9999999999999999,1.0,0.04647677151066345,0.9399344829043459,1.0,0.9856473151021576,0.02580728474940186,0.9977725044606683,0.9999999999999999,0.9751181906374244,0.98147954712307,0.9880788760027789,0.9866158800358987,0.810725552050473
