Starting Node,Average Spreading Ability,Node,Rank
86,1.07,86,180.0
87,1.02,87,185.0
88,1.12,88,175.0
89,1.14,89,173.0
90,1.05,90,182.0
91,1.13,91,174.0
92,1.4,92,151.0
93,1.12,93,175.0
94,1.14,94,173.0
95,1.15,95,172.0
96,1.17,96,170.0
97,1.21,97,166.0
98,1.33,98,155.0
99,1.02,99,185.0
100,1.59,100,136.0
101,1.65,101,133.0
102,1.73,102,126.0
103,1.13,103,174.0
104,1.46,104,145.0
105,1.53,105,140.0
106,2.01,106,110.0
107,2.37,107,91.0
108,1.37,108,153.0
109,1.53,109,140.0
110,1.76,110,123.0
111,2.21,111,102.0
112,2.03,112,109.0
113,5.18,113,39.0
114,3.11,114,69.0
115,1.75,115,124.0
116,4.5,116,47.0
117,2.31,117,95.0
118,2.52,118,85.0
119,4.14,119,52.0
120,2.51,120,86.0
121,8.29,121,12.0
122,2.23,122,101.0
123,5.04,123,41.0
124,4.46,124,48.0
125,7.66,125,17.0
126,6.49,126,26.0
127,6.81,127,22.0
128,7.94,128,14.0
129,2.88,129,75.0
130,7.7,130,16.0
131,2.96,131,73.0
132,3.21,132,65.0
133,6.35,133,27.0
134,4.3,134,50.0
135,5.89,135,30.0
136,5.65,136,34.0
137,6.64,137,25.0
138,5.24,138,38.0
139,2.6,139,81.0
140,1.07,140,180.0
141,3.81,141,58.0
142,4.51,142,46.0
143,1.54,143,139.0
144,2.98,144,72.0
145,3.65,145,60.0
146,2.14,146,103.0
147,1.78,147,121.0
148,1.99,148,111.0
149,2.27,149,98.0
150,2.6,150,81.0
151,4.67,151,45.0
152,4.86,152,43.0
153,6.65,153,24.0
154,4.67,154,45.0
155,5.87,155,31.0
156,1.28,156,159.0
157,1.67,157,131.0
158,1.11,158,176.0
159,2.06,159,107.0
160,1.74,160,125.0
161,1.46,161,145.0
162,3.28,162,64.0
163,1.77,163,122.0
164,1.09,164,178.0
165,1.35,165,154.0
166,2.64,166,80.0
167,1.96,167,112.0
168,2.28,168,97.0
169,1.27,169,160.0
170,1.02,170,185.0
171,1.67,171,131.0
172,1.7,172,128.0
173,2.09,173,106.0
174,1.58,174,137.0
175,1.86,175,116.0
176,2.35,176,93.0
177,2.72,177,77.0
178,1.41,178,150.0
179,1.69,179,129.0
180,1.15,180,172.0
181,1.16,181,171.0
182,1.95,182,113.0
183,1.47,183,144.0
184,1.25,184,162.0
185,2.26,185,99.0
186,1.7,186,128.0
187,2.1,187,105.0
188,1.46,188,145.0
189,1.83,189,117.0
190,1.8,190,119.0
191,2.49,191,87.0
192,1.87,192,115.0
193,3.17,193,67.0
194,3.56,194,62.0
195,3.18,195,66.0
196,3.4,196,63.0
197,1.83,197,117.0
198,2.24,198,100.0
199,2.46,199,88.0
200,2.73,200,76.0
201,3.94,201,55.0
202,2.42,202,89.0
203,3.15,203,68.0
204,2.65,204,79.0
205,3.97,205,54.0
206,3.01,206,71.0
207,2.58,207,83.0
208,3.78,208,59.0
209,1.43,209,148.0
210,1.16,210,171.0
211,1.35,211,154.0
212,1.59,212,136.0
213,1.14,213,173.0
214,2.98,214,72.0
215,1.27,215,160.0
216,1.12,216,175.0
217,1.0,217,187.0
218,1.03,218,184.0
219,1.02,219,185.0
220,1.01,220,186.0
221,1.27,221,160.0
222,1.8,222,119.0
223,1.54,223,139.0
224,1.54,224,139.0
225,1.09,225,178.0
226,1.04,226,183.0
227,1.68,227,130.0
228,1.43,228,148.0
229,1.27,229,160.0
230,1.1,230,177.0
231,1.07,231,180.0
232,1.11,232,176.0
233,1.23,233,164.0
234,1.09,234,178.0
235,1.12,235,175.0
236,1.05,236,182.0
237,1.01,237,186.0
238,1.08,238,179.0
239,1.03,239,184.0
240,1.0,240,187.0
241,1.17,241,170.0
242,1.14,242,173.0
243,1.41,243,150.0
244,1.74,244,125.0
245,1.16,245,171.0
246,1.21,246,166.0
247,1.22,247,165.0
248,2.13,248,104.0
249,1.92,249,114.0
250,1.24,250,163.0
251,2.29,251,96.0
252,1.49,252,143.0
253,1.8,253,119.0
254,1.25,254,162.0
255,1.13,255,174.0
256,1.45,256,146.0
257,1.3,257,157.0
258,1.05,258,182.0
259,1.31,259,156.0
260,1.19,260,168.0
261,1.01,261,186.0
262,1.46,262,145.0
263,1.44,263,147.0
264,1.81,264,118.0
265,2.36,265,92.0
266,1.95,266,113.0
267,1.27,267,160.0
268,1.33,268,155.0
269,1.12,269,175.0
270,1.0,270,187.0
271,1.13,271,174.0
272,1.28,272,159.0
273,1.52,273,141.0
274,1.53,274,140.0
275,1.0,275,187.0
276,1.13,276,174.0
277,1.03,277,184.0
278,1.04,278,183.0
279,1.49,279,143.0
280,1.49,280,143.0
281,1.42,281,149.0
282,1.38,282,152.0
283,1.02,283,185.0
284,1.4,284,151.0
285,1.86,285,116.0
286,1.59,286,136.0
287,1.64,287,134.0
288,2.58,288,83.0
289,1.8,289,119.0
290,1.66,290,132.0
291,2.05,291,108.0
292,1.13,292,174.0
293,1.3,293,157.0
294,1.86,294,116.0
295,1.72,295,127.0
296,1.05,296,182.0
297,1.0,297,187.0
298,1.22,298,165.0
299,1.13,299,174.0
300,1.12,300,175.0
301,1.18,301,169.0
302,1.12,302,175.0
303,1.31,303,156.0
304,1.19,304,168.0
305,1.33,305,155.0
306,1.09,306,178.0
307,1.95,307,113.0
308,1.23,308,164.0
309,2.01,309,110.0
310,1.15,310,172.0
311,1.0,311,187.0
312,1.04,312,183.0
313,1.5,313,142.0
314,1.42,314,149.0
315,1.33,315,155.0
316,1.25,316,162.0
317,1.53,317,140.0
318,1.29,318,158.0
319,1.25,319,162.0
320,1.79,320,120.0
321,1.13,321,174.0
322,1.27,322,160.0
323,1.08,323,179.0
324,1.01,324,186.0
325,1.1,325,177.0
326,1.03,326,184.0
327,1.02,327,185.0
328,1.13,328,174.0
329,1.1,329,177.0
330,1.05,330,182.0
331,1.02,331,185.0
332,1.02,332,185.0
