Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.098360656,0.00330471,-0.2162052,0,91.29700326,55.32192907,6.042946414,0.01662311,24,214,0.021961027,0.035835756,0.6,91.2,17.21018565,81.82690719,165,576.5207823,342,156,0.005405405,1570,0.142857143,21,6,11.60463193,1.497932175,32,26.4,0.207993169,861.6342687,147.8052597,-0.293515623,15385.48569,0.576391885,4.991836062,169,167.3636529,319956,7.48997114,603.1886581,63,340,2364,6,28.72767172,91.67081421,65.42614694,-133.9634767,4
12,0.098360656,0.007383043,-0.205216189,0,89.51926529,54.40862749,5.927669989,0.016901708,24,207,0.021961027,0.025083894,0.533333333,85.86666667,30.13721695,80.35929535,166,564.2341156,336,154,0.005128205,1462,0.142857143,21.47727273,6,11.82216708,1.641025641,38,26,0.19321181,857.6767729,131.6892641,-0.289943427,13912.5033,0.512206036,4.637083436,170,163.7650551,309309,7.823015873,552.2039577,62,338,2155,6,27.76276953,98.69529152,59.27526921,-137.5408747,4
13,0.163934426,0.05716644,0.208815041,10,101.2955095,78.78937412,11.07223972,0.028416738,36,268,0.047530673,0.031651939,0.333333333,94.66666667,59.81667076,103.3422197,211,1090.863889,710,252,0.005988024,1970,0.166666667,47.72727273,7.6,16.36311001,1.768403639,35,34.4,0.281097017,1411.566682,216.2104545,-0.197426414,27477.63709,0.841837788,10.11949262,181,190.4129724,595602,12.93917749,835.8715113,81,394,3234.5,6,47.15363257,292.5087751,116.6883439,-111.1060276,4
14,0.081967213,0.03269476,-0.1160831,0,83.53882144,44.58294178,4.672335995,0.015916761,17,142,0.015568615,0.011181942,0.3,50.7,21.8967033,60.79706028,98.25,393.2464853,195,108,0.005181347,1053,0.142857143,15.11363636,4.4,7.521918941,1.216708023,29,18.6,0.138827251,780.0815864,96.70614719,-0.2478955,6930.320474,0.398311042,2.360063269,143,149.781082,167670,5.993939394,405.6122271,44,195,1467.75,4,16.48006304,108.5789301,31.93081144,-155.9370508,3
15,0.180327869,0.138569789,0.221387407,0,108.4953483,89.18285728,12.98567145,0.029868955,41,303,0.053923085,0.00977825,0.236363636,100.1454545,122.3797677,118.2149802,241,1327.623611,891,294,0.006535948,2203,0.166666667,58.625,8,17.70967742,1.912324235,36,39,0.300560928,1739.254254,243.247619,-0.158441052,34703.07676,0.956242372,12.32299807,200,206.2862603,761313,14.13571429,922.0578972,92,443,3620.5,6,55.66414714,448.5188065,126.8846201,-98.6552012,4
16,0.131147541,0.045352239,0.160504202,8,92.63030674,63.17423541,8.056054443,0.023934211,28,199,0.03474585,0.018008859,0.285714286,68.14285714,40.37350427,78.86894975,174,725.0832653,424,178,0.005405405,1462,0.142857143,31.81818182,6.5,11.41935484,1.450785773,31,26,0.196616539,1098.659802,159.6045887,-0.20601653,12855.09477,0.642554313,5.50526309,154,166.6878153,328410,10.06789322,602.7860578,61,313,2343.75,5,29.81032781,207.1798787,62.54482001,-126.3576917,4
17,0.114754098,0.062830604,0.036799106,0,91.56366396,60.12630243,7.127156892,0.021686544,24,196,0.028353438,0.006162275,0.238095238,66.85714286,54.74076277,80.3767284,168,657.6353571,378,164,0.005524862,1434,0.142857143,27.84090909,6.4,10.6674938,1.502067825,33,25.8,0.19033796,1130.175018,131.4295238,-0.188167412,13131.34459,0.546605024,4.568111048,172,168.219081,322506,8.362987013,550.6804495,61,334,2026.5,5,28.91203134,218.955189,55.10686359,-133.312107,4
18,0.114754098,0.033411035,-0.115639306,0,98.67461584,63.3358936,7.557138883,0.019227658,28,238,0.028353438,0.019892137,0.238095238,79.23809524,68.54233512,93.7365061,204,746.2534127,448,184,0.005747126,1706,0.142857143,30.625,6.4,12.66914806,1.712158809,37,29.8,0.217690513,1344.545733,152.7968831,-0.19599438,20096.66806,0.593308417,6.095334373,206,181.0003086,426512,9.216666667,641.1604649,71,398,2502,6,35.85082739,245.6550935,66.37746266,-121.6460942,4
19,0.06557377,0.019234345,-0.387820513,0,88.49579615,47.04939501,3.897967133,0.012070151,16,139,0.009176204,0.006048088,0.333333333,49.33333333,16.30974026,61.37619107,139,331.4566667,148,94,0.005617978,994,0.166666667,11.77272727,4,7.738626964,1.184449959,29,17.2,0.129563591,712.2321227,95.81839827,-0.306857639,5798.487806,0.372522864,2.073017456,171,155.0720831,157497,5.043290043,378.9341478,41,282,1495,4,17.54368977,84.45166271,25.93183053,-160.6138164,4
20,0.114754098,0.0148549,-0.07069238,0,95.1191399,60.76266567,7.257031617,0.019390898,28,216,0.028353438,0.03758967,0.523809524,88.38095238,36.25606061,85.45021752,187,690.3506349,406,172,0.005524862,1521,0.142857143,27.84090909,6.1,13.00413565,1.698924731,39,27.4,0.202493001,900.8274848,152.1479221,-0.283510939,15987.5473,0.590397423,5.669804035,183,172.790469,359222,9.247186147,601.6195951,65,357,2422,6,31.78883006,125.9303147,68.24336908,-128.8722475,4
21,0.180327869,0.040670441,0.240278839,0,103.3856215,83.86212969,12.19496958,0.029507137,43,289,0.053923085,0.077171501,0.309090909,100.8,79.29720134,110.3207617,233,1229.593656,847,286,0.005681818,2070,0.142857143,55.125,8,18.3738627,1.946236559,39,37.4,0.285003105,1519.616041,230.4149134,-0.196489737,30896.63516,0.892314226,12.2551335,178,193.1621837,684255,14.69747475,876.1063611,88,409,3555.25,6,51.40582689,338.076838,124.3718877,-104.6590188,4
22,0.032786885,0.00087747,-0.611111111,0,68.87931549,30.72418527,1.542852167,0.007492839,8,57,0.003608619,0.026291184,0,17,3.757142857,31.86565481,36.5,103.6791497,34,40,0.004444444,413,0.142857143,3.181818182,2,3.338296112,0.383788255,7,8,0.052109344,413,37.67205628,-0.5,917.6808881,0.157193182,0.416874751,87,117.1447542,31420,2.482539683,152.024286,19,69,607,2,4.037459091,39.23080957,6.837845169,-231.7938215,2
23,0.081967213,0.020332775,-0.109848485,0,88.67356995,49.45141914,4.804698073,0.014765351,19,129,0.015568615,0.023371087,0.3,44.2,23.55238095,57.45008863,135,389.4375,170,98,0.005617978,905,0.166666667,14.31818182,4.7,7.260545906,1.034739454,24,16.6,0.111818657,670.4404897,106.3099134,-0.291780514,5024.614654,0.431575337,2.124554483,145,152.9323847,139797,6.194805195,377.8496908,39,247,1548.75,4,15.80183172,104.5472367,22.9556682,-148.7826344,4
24,0.081967213,0.118238619,-0.057264957,0,92.51348396,50.70971076,4.941285881,0.01564572,19,114,0.015568615,0.022874705,0.2,34.8,30.75324675,54.15956826,146,383.2819444,145,88,0.005988024,646,0.2,15.11363636,4.4,5.215880893,0.698924731,13,14.6,0.04290802,528.9000665,82.605671,-0.277130612,3802.662705,0.327044547,0.815252381,154,154.269301,111188,6.830952381,293.6445434,34,241,1125.75,4,10.89239172,105.6615562,12.77178423,-148.4234431,4
25,0.114754098,0.248237196,0.091666667,0,104.1221129,66.01879458,7.887381789,0.020612335,25,177,0.028353438,0.077949446,0.047619048,48.19047619,95.97967033,80.03545647,205,700.5716667,322,148,0.006849315,1227,0.2,31.18181818,6.1,9.398676592,1.210918114,25,22.6,0.132765506,1169.940764,143.3122294,-0.152157299,10070.91231,0.59576123,3.319137658,226,183.2660111,304436,8.401443001,515.879279,53,364,1975.75,5,26.63048518,347.7360551,30.23548295,-113.2846043,4
26,0.081967213,0.033050461,-0.014141414,0,84.70921427,45.66074225,4.45171521,0.015302368,20,102,0.015568615,0.012173086,0.3,33.8,18.17460317,44.42343517,118,318.9513889,130,82,0.005291005,583,0.2,11.93181818,4.4,4.583126551,0.692307692,14,13.4,0.040750651,431.8970227,83.65980519,-0.3037,2936.091222,0.33620456,0.81501302,91,137.7565781,67568,6.733333333,271.76676,31,169,1159,4,8.060483983,63.54628664,12.33132477,-147.3031576,4
27,0.147540984,0.10264574,0.189350356,0,106.0065152,74.75495851,10.14616355,0.024636468,35,214,0.041138262,0.019659195,0.138888889,63.77777778,124.4911755,90.27269627,227,931.9875,504,202,0.006410256,1490,0.166666667,42.95454545,6.3,12.53928867,1.391232423,27,27.8,0.184477873,1296.783841,191.5108658,-0.159245927,16072.46924,0.748534829,6.456725567,210,187.9830842,429654,11.82857143,657.4484331,65,378,2754.75,6,36.44499579,363.4979916,53.91008708,-105.4339428,4
28,0.081967213,0.066756955,-0.13966034,0,94.07789337,51.38164241,5.014743712,0.014845201,20,132,0.015568615,0.002627041,0.3,44.2,25.07070707,59.33809648,156,405.4083333,170,98,0.005988024,815,0.2,15.90909091,4.7,6.113316791,0.8808933,18,16.6,0.068226972,603.7668499,95.46404762,-0.283698765,4813.134057,0.394221691,1.364539441,158,157.9367876,133868,6.248412698,337.3426485,39,260,1388,5,13.44053369,105.2313433,15.434065,-139.1953719,4
29,0.147540984,0.114300163,0.314262372,18,84.99365235,62.11166646,8.313456775,0.031741123,28,172,0.041138262,0.018955802,0.222222222,58.66666667,46.82344322,67.33514144,149,676.8475,432,186,0.005076142,840,0.166666667,34.36363636,6.6,8.125723739,1.151364764,21,24.6,0.017534968,672.6194185,115.1378139,-0.184594286,9402.772406,0.489632103,0.490979113,96,148.1318266,221247,12.12777778,428.0728482,57,240,1425,5,11.67833199,171.7364787,46.19937833,-159.4497239,4
30,0.131147541,0.213324436,0.194337036,0,97.63336931,64.5941018,8.278192532,0.024657779,30,165,0.03474585,0.066384573,0.142857143,51.42857143,86.41414141,71.05908855,178,688.0977778,360,162,0.006097561,913,0.2,31.18181818,5.9,8.023986766,1.05707196,19,22.8,0.042091441,791.4595225,129.3707359,-0.182518198,8453.337565,0.519446788,1.262743243,140,166.5252829,225585,11.11746032,442.9453328,53,275,1710.25,5,15.01671374,223.0253833,29.18924187,-128.2945503,4
31,0.098360656,0.029372537,-0.032783883,0,74.9672102,45.18231301,4.910940954,0.020063144,22,147,0.021961027,0.022343403,0.533333333,64.4,16.4527972,55.66497958,120,392.835,252,126,0.004385965,705,0.166666667,17.18181818,5.7,6.971877585,1.054590571,21,20.4,0.01221198,413.5855848,81.58428571,-0.300954358,6394.56381,0.341314431,0.268663566,84,128.2092294,132993,7.988095238,339.857492,48,210,1196,5,7.568258009,55.0406641,38.30129775,-180.4122583,4
32,0.114754098,0.02089438,0.085664336,0,72.80852838,46.87834696,5.573979698,0.023470216,25,152,0.028353438,0.061381703,0.523809524,67.04761905,17.48119975,56.82080151,122,445.8348016,308,144,0.004132231,729,0.142857143,21.15909091,5.8,7.591397849,1.086848635,21,21.8,0.01222017,431.7575519,90.47714286,-0.331748866,6532.209865,0.366162234,0.305504244,75,124.7815659,149616,10.05,370.5782256,51,207,1282.75,5,8.166097887,60.76274183,46.77726606,-177.6236728,4
33,0.131147541,0.052846328,0.14714893,0,78.87823373,53.55173042,6.833891208,0.026169926,29,176,0.03474585,0.086553116,0.5,75,21.01390831,65.26963392,142,568.8911111,400,172,0.004444444,848,0.166666667,27.36363636,6.2,8.663358147,1.162117452,21,24.8,0.015030415,514.3379994,104.7742857,-0.313723171,8829.305287,0.4240591,0.435882049,83,136.0152419,199520,11.4547619,426.7263187,58,233,1497.75,5,10.20154196,82.15561514,58.30988047,-168.9133582,4
34,0.016393443,0,-0.8,0,56.92022787,24.54030642,0.647325409,0.005417443,4,28,0.010001031,0.02041283,0,9,1,18.96235287,10.75,35.41985261,9,20,0.003891051,145,0.142857143,0.954545455,1,1.361455749,0.210090984,4,4.2,0.002438238,145,16.69690476,-1,142.3693437,0.071954716,0.00975295,56,94.2169628,8440,1.222222222,67.33514144,10,20.75,240,1,0.586131972,11.24153909,2.726128066,-338.6801064,1
35,0.049180328,0.001644115,-0.25,0,64.58396306,30.87954931,2.142487852,0.011508034,10,56,0.002783792,0.007170216,0.666666667,28.33333333,4.266666667,28.13916546,49.5,131.855,51,46,0.0041841,289,0.166666667,4.772727273,3,2.617866005,0.420181969,8,8.6,0.005952326,148.3775474,39.19357143,-0.551824417,851.7533978,0.161374762,0.059523264,62,106.1472069,25116,4.288888889,141.5433627,20,84.75,458.25,3,2.514139422,11.5514985,7.358276636,-225.8205672,3
36,0.081967213,0.02923686,-0.003296703,0,81.342207,41.98886078,4.40236952,0.017135508,18,97,0.015568615,0.088412083,0.4,39.2,16.81818182,46.00244172,88.5,319.9513889,140,86,0.005181347,514,0.2,13.125,4.4,4.373862696,0.611248966,10,14.2,0.016326687,344.5445037,72.039329,-0.377052469,2746.263862,0.302060553,0.293880372,101,135.5886057,77873,6.898412698,248.8987433,33,138.75,920.25,3,6.052120685,58.21409922,14.29231445,-177.5129653,3
37,0.016393443,0,-0.8,0,56.92022787,24.54030642,0.647325409,0.005417443,4,28,0.010001031,0.02041283,0,9,1,18.96235287,10.75,35.41985261,9,20,0.003891051,145,0.142857143,0.954545455,1,1.361455749,0.210090984,4,4.2,0.002438238,145,16.69690476,-1,142.3693437,0.071954716,0.00975295,56,94.2169628,8440,1.222222222,67.33514144,10,20.75,240,1,0.586131972,11.24153909,2.726128066,-338.6801064,1
38,0.147540984,0.084204683,0.290612982,9,83.89145481,60.89225538,8.16396384,0.030108941,30,178,0.041138262,0.052940989,0.361111111,66.69444444,29.63180946,67.1920317,148,667.335,441,188,0.004950495,866,0.166666667,32.93181818,6.6,8.862696443,1.162117452,21,25,0.017401974,603.5167515,117.4394805,-0.24300485,9618.259195,0.496755649,0.52205921,88,145.7230223,223626,12.26031746,453.7530745,58,235,1542.25,5,11.43791315,126.4241552,59.09798942,-159.6531154,4
39,0.06557377,0.013314394,-0.207070707,0,81.86483352,41.97300849,3.49065035,0.012930942,16,97,0.009176204,0.024604308,0.5,37.5,9.20952381,42.96523544,110,251.0722222,100,70,0.005181347,508,0.2,8.909090909,4,4.139784946,0.619520265,12,12.4,0.020682546,308.1175751,66.28885281,-0.394063297,2258.943099,0.280527361,0.330920735,102,133.7747822,61005,5.023809524,234.2390176,29,177,926,4,6.161841931,37.12990964,11.24041569,-170.8328041,4
40,0.049180328,0.004362477,-0.234848485,0,68.97469295,32.33266074,2.254498792,0.011213416,10,58,0.002783792,0.008928698,0.666666667,26.66666667,4.222222222,28.20577957,51,138.1108333,48,44,0.004545455,301,0.166666667,4.534090909,3,2.523573201,0.435070306,9,8.2,0.008949192,154.5385528,43.16186147,-0.556304012,761.3744735,0.178046312,0.089491923,58,112.1123021,22220,4.20952381,145.2006957,19,79.5,498.5,3,2.621361835,11.99478734,6.899069511,-221.5196808,3
41,0.081967213,0.023251601,-0.216117216,0,79.48266464,44.27260993,4.307838042,0.016144656,20,142,0.015568615,0.018524985,0.6,62.4,12.69212121,54.46625606,118,342.4152778,195,108,0.004878049,693,0.166666667,12.72727273,5,6.526054591,0.985938792,20,18.6,0.015262103,380.3264638,79.01924242,-0.345118103,5551.083714,0.319614569,0.305242062,93,134.9020811,115236,6.908730159,324.9384813,44,210,1191,5,7.119665166,40.288859,30.7637533,-177.5284536,4
42,0.114754098,0.099121647,0.060664336,0,88.44246401,55.03707582,6.578435778,0.021659452,28,166,0.028353438,0.024252612,0.380952381,62.14285714,27.72825841,64.59692559,152,540.8277778,315,146,0.005319149,832,0.2,22.82954545,5.8,7.812241522,1.071960298,20,22.2,0.023022377,568.4310717,109.0881385,-0.269594199,8015.683287,0.436327424,0.644626543,106,149.8295734,176660,9.837301587,410.7767935,52,241,1581,5,10.65593295,100.358735,38.44382602,-150.5585981,4
43,0.098360656,0.022365738,-0.045513963,0,95.48230637,56.85793973,6.215229589,0.017095255,23,170,0.021961027,0.024216072,0.266666667,55.73333333,33.1953602,72.17802518,171,547.6916667,264,130,0.005952381,1189,0.166666667,21.47727273,5.1,8.956989247,1.204301075,26,21.2,0.143102217,910.6887943,126.8993074,-0.24998787,8844.947784,0.505811943,3.291350985,188,168.454773,241865,7.617676768,479.6379022,50,320,1893.75,5,23.44909431,166.4794815,33.33621694,-133.8958424,4
44,0.049180328,0.042182786,-0.503296703,0,81.48215058,39.28393368,2.726715622,0.009861996,12,99,0.002783792,0.001549114,0.333333333,37.33333333,7.96969697,48.05040632,76.5,210.9333333,84,68,0.005464481,709,0.166666667,6.681818182,3,5.732009926,0.897435897,22,13,0.087362023,508.0206992,69.89238095,-0.377786961,2993.724541,0.284340448,1.048344271,123,141.3430178,81974,3.601154401,271.1063356,31,155.25,1081,3,9.057954022,50.53674518,14.55931647,-184.0697676,3
45,0.032786885,0.070516779,-0.595959596,0,77.83748715,34.67974283,1.74501931,0.007766174,8,55,0.003608619,0.024130763,0,16,3.746031746,35.17551361,41.5,119.1355556,32,38,0.005494505,331,0.2,3.5,2,2.746071133,0.373035567,7,7.6,0.020875971,331,42.7554329,-0.5,805.4727161,0.178267518,0.167007766,107,131.1979936,31711,2.408730159,147.2274882,18,77.5,599,2,2.950270452,46.12066692,4.668102662,-226.3313211,2
46,0.06557377,0.012037806,-0.207264957,0,81.08980875,40.41245849,3.582778701,0.012828387,14,93,0.009176204,0.032320265,0.166666667,30.33333333,18.58831169,46.60487116,87.75,269.374966,104,72,0.005102041,653,0.142857143,10.5,3.7,5.105045492,0.604631927,11,12.8,0.07780213,552.7525664,74.78781385,-0.281262056,2865.336584,0.315134687,1.089229815,131,138.6737202,82512,4.891269841,264.2734127,30,156.75,991,4,9.970962162,92.14827107,12.88541942,-166.9610175,3
47,0.049180328,0.014194983,-0.171428571,0,75.0588064,34.66922393,2.528538903,0.011037303,9,60,0.002783792,0.030269464,0,17,10.06666667,35.78375727,43,173.9478912,51,46,0.004950495,436,0.142857143,5.965909091,2.7,3.005789909,0.394540943,7,8.6,0.051991172,436,43.904329,-0.333333333,1230.28426,0.200188761,0.467920548,110,128.7580914,42458,3.403030303,176.0545907,20,80.5,596,2,5.378749346,74.26095372,6.69199119,-206.3249343,2
48,0.032786885,0.001193078,-0.377777778,0,63.83957549,28.93508352,1.452213171,0.008179721,6,33,0.003608619,0.022422524,0,10,3.523809524,23.50490415,24.5,86.45644274,20,26,0.004255319,227,0.125,2.386363636,2,2.153846154,0.257237386,5,5.2,0.033686655,227,34.9061039,-0.5,406.375542,0.158730556,0.202119928,66,108.68945,14079,2.238095238,116.1604857,12,48,414.5,2,2.472082196,31.69705152,3.984169507,-247.9596861,2
49,0.163934426,0.084677255,0.369944555,20,92.89696744,72.71391894,10.12028585,0.031292342,31,208,0.047530673,0.034826341,0.244444444,65.95555556,51.58552933,80.75011743,177,895.2429705,530,216,0.005405405,1440,0.142857143,42.95454545,7.3,13.82216708,1.677419355,39,27.2,0.210680209,1127.720873,179.0545455,-0.180686665,16011.15513,0.725983838,6.531086477,149,169.9982935,402948,12.72099567,662.6136026,63,308,2462.25,6,33.90281549,259.0157236,77.39100303,-123.3548301,4
50,0.016393443,0,-0.818181818,0,60.68401866,26.3637994,0.694094478,0.005079102,4,31,0.010001031,0.020262103,0,10,1,22.0941025,11.5,41.14544359,10,22,0.004081633,230,0.125,1.034090909,1,1.923904053,0.246484698,5,4.6,0.029287057,230,18.73329004,-1,169.2245429,0.07844704,0.117148229,62,103.6645495,11836,1.244444444,80.75011743,11,23,308,1,1.389570045,12.84818714,3.217506171,-323.2590511,1
51,0.016393443,0,-0.818181818,0,60.68401866,26.3637994,0.694094478,0.005079102,4,31,0.010001031,0.020262103,0,10,1,22.0941025,11.5,41.14544359,10,22,0.004081633,230,0.125,1.034090909,1,1.923904053,0.246484698,5,4.6,0.029287057,230,18.73329004,-1,169.2245429,0.07844704,0.117148229,62,103.6645495,11836,1.244444444,80.75011743,11,23,308,1,1.389570045,12.84818714,3.217506171,-323.2590511,1
52,0.098360656,0.012700654,-0.227526395,0,91.20811637,55.88886903,6.081787569,0.016934973,24,212,0.021961027,0.017684568,0.533333333,88.93333333,22.62937063,82.98716941,166,582.3541156,348,158,0.005464481,1534,0.142857143,21.95454545,6,12.37551696,1.662531017,38,26.8,0.207349617,899.9153007,136.5570563,-0.277191714,15737.22625,0.524748352,4.976390813,172,168.0980607,328008,7.897041847,583.733683,64,346,2255,6,29.22050523,102.3935397,63.94295665,-135.4691984,4
53,0.06557377,0.0043803,-0.164335664,0,62.94962195,31.87411753,2.797941991,0.014434748,14,91,0.009176204,0.003904464,0.5,39,8.484848485,35.65627188,57.75,190.3271882,104,72,0.00390625,423,0.142857143,7.318181818,3.7,4.298593879,0.604631927,11,12.8,0.006572752,256.5624691,48.97309524,-0.3567418,2217.451746,0.206132454,0.09201853,59,105.9811189,50184,5.384920635,207.925425,30,102.75,715,3,3.389511795,23.62784597,18.16138208,-213.1965083,3
54,0.049180328,0.032786885,-0.118181818,3,56.36787509,26.27200552,1.899107565,0.013313929,9,56,0.002783792,0.011871632,0.333333333,21.33333333,4.722222222,24.99391098,29.5,113.3955782,48,44,0.003546099,255,0.142857143,4.295454545,2.7,2.701406121,0.383788255,7,8.2,0.003864344,182.7154842,30.70857143,-0.396860828,837.172365,0.126812053,0.034779094,56,93.8621596,23342,4.023809524,130.0139471,19,52,446.75,2,1.818267905,16.96019771,8.504528987,-260.1610924,2
55,0.032786885,0.000136612,-0.416666667,0,54.38837243,24.09331129,1.211088076,0.008329736,7,36,0.003608619,0.064927545,0,10,3.583333333,18.64295784,24,65.05538549,20,26,0.003496503,165,0.142857143,2.068181818,2,1.94210091,0.282878412,6,5.2,0.002612314,165,22.93571429,-0.5,388.1796222,0.091024222,0.018286199,50,88.48745736,10582,3.033333333,91.32125146,12,40,312.75,2,1.16653326,16.47665295,4.757566922,-271.3403535,2
