Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.042296073,0.065299521,0.625596595,56,900.5508523,262.698958,14.96499513,0.010751949,40,363,0.003583883,0.000843954,0.120879121,59.34146341,149.5034971,69.49450549,302.25,8416.698889,868,334,0.000967118,4667,0.2,91.31818182,10.1,1.704780545,0.114097969,20,33.2,0.000731323,4135.620369,418.7621442,-0.156633546,45078.22345,0.076696191,0.029252934,704,1603.233979,8548396,22.78735632,1690.955736,76,667.5,15444.75,3,0.59627585,1304.614453,4.32123E+11,-4062.854197,3
12,0.006042296,0.000960784,-0.435483871,0,879.9013435,221.8835441,2.065363246,0.001542973,11,257,0.002077572,0.003064347,0,3.465517241,114.451242,31,147,1154.941111,62,68,0.00094697,3478,0.2,5.727272727,2,0.98141074,0.078782305,15,13.6,0.000693728,3478,220.5198885,-0.5,11638.71683,0.039192569,0.007631003,691,1532.571271,1700442,2.120689655,1000.641184,33,392,13396,2,0.154280548,229.5407228,3.88841E+11,-4743.637107,2
13,0.006042296,0,-0.435483871,0,879.5659961,221.8796987,2.063775757,0.001511847,11,263,0.002077572,0.00661275,1,2,114.3503273,62,146,1154.385556,62,68,0.000946074,3635,0.2,5.568181818,2,1.0475382,0.083411935,16,13.6,0.000708351,1337.241769,238.7737981,-0.830038644,8650.883525,0.040514843,0.007791857,689,1532.235924,1702142,3.120689655,1063.936457,33,391,13715.5,2,0.154241375,30.69558416,4.05405E+11,-4757.003843,2
14,0.006042296,0,-0.435483871,0,879.5659961,221.8796987,2.063775757,0.001511847,11,263,0.002077572,0.00661275,1,2,114.3503273,62,146,1154.385556,62,68,0.000946074,3635,0.2,5.568181818,2,1.0475382,0.083411935,16,13.6,0.000708351,1337.241769,238.7737981,-0.830038644,8650.883525,0.040514843,0.007791857,689,1532.235924,1702142,3.120689655,1063.936457,33,391,13715.5,2,0.154241375,30.69558416,4.05405E+11,-4757.003843,2
15,0.003021148,0,-0.933333333,0,876.4191785,218.8726199,1.030043383,0.000868783,9,252,0.00254936,0.003064347,0,1,112.1884492,29,71.75,575.9427778,29,60,0.00094518,3369,0.2,2.545454545,1,0.958647739,0.077933409,15,12.2,0.00069117,3369,213.3826289,-1,6497.118811,0.036628456,0.006220531,690,1527.126191,1498950,1.120689655,949.5861296,30,194.25,13324.5,1,0.08257483,113.0203614,3.8598E+11,-5730.896634,1
16,0.006042296,0,-0.535483871,0,879.5659961,221.8858642,2.064648317,0.001454881,11,265,0.002077572,0.000169874,1,2,115.2934919,64,146,1155.885556,64,70,0.000946074,3664,0.2,5.568181818,2,1.062841917,0.08832453,17,14,0.000708778,1347.910272,238.8737981,-0.711983089,10096.02982,0.041179874,0.00779656,689,1532.738945,1752800,2.787356322,1067.056367,34,392.5,13719.5,2,0.154471924,30.80117022,4.05895E+11,-4598.19526,2
17,0.006042296,0,-0.435483871,0,879.5659961,221.8796987,2.063775757,0.001511847,11,263,0.002077572,0.00661275,1,2,114.3503273,62,146,1154.385556,62,68,0.000946074,3635,0.2,5.568181818,2,1.0475382,0.083411935,16,13.6,0.000708351,1337.241769,238.7737981,-0.830038644,8650.883525,0.040514843,0.007791857,689,1532.235924,1702142,3.120689655,1063.936457,33,391,13715.5,2,0.154241375,30.69558416,4.05405E+11,-4757.003843,2
18,0.006042296,0,-0.435483871,0,879.5659961,221.8796987,2.063775757,0.001511847,11,263,0.002077572,0.00661275,1,2,114.3503273,62,146,1154.385556,62,68,0.000946074,3635,0.2,5.568181818,2,1.0475382,0.083411935,16,13.6,0.000708351,1337.241769,238.7737981,-0.830038644,8650.883525,0.040514843,0.007791857,689,1532.235924,1702142,3.120689655,1063.936457,33,391,13715.5,2,0.154241375,30.69558416,4.05405E+11,-4757.003843,2
19,0.009063444,9.15E-06,-0.204166667,0,880.5720383,224.2530889,3.102807335,0.002066554,13,276,0.001605784,0.003404096,0.666666667,3.333333333,117.4702372,56.66666667,149,1737.578333,102,80,0.00094697,3930,0.2,9.068181818,2.7,1.161557568,0.093803056,18,15.4,0.000725979,2017.729278,264.2649672,-0.611268919,12472.53969,0.04506626,0.009437727,688,1537.867127,2007320,4.787356322,1183.295868,37,395,14113.5,2,0.183376473,90.0464378,4.25833E+11,-4084.891908,2
20,0.009063444,9.15E-06,-0.270833333,0,880.5720383,224.2592916,3.104116175,0.002040979,13,278,0.001605784,0.00303878,0.666666667,3.666666667,118.416247,58.33333333,149,1739.828333,105,82,0.00094697,3959,0.2,9.068181818,2.4,1.167036094,0.098715651,19,15.8,0.000726386,2032.618374,264.3649672,-0.546454104,13719.38713,0.045731291,0.009443023,688,1538.371665,2057954,4.454022989,1184.526604,38,396.5,14114.5,3,0.183646304,90.35491812,4.2631E+11,-4016.118734,2
21,0.006042296,0,-0.535483871,0,879.5659961,221.8858642,2.064648317,0.001454881,11,265,0.002077572,0.000169874,1,2,115.2934919,64,146,1155.885556,64,70,0.000946074,3664,0.2,5.568181818,2,1.062841917,0.08832453,17,14,0.000708778,1347.910272,238.8737981,-0.711983089,10096.02982,0.041179874,0.00779656,689,1532.738945,1752800,2.787356322,1067.056367,34,392.5,13719.5,2,0.154471924,30.80117022,4.05895E+11,-4598.19526,2
22,0.009063444,9.15E-06,-0.204166667,0,880.5720383,224.2530889,3.102807335,0.002066554,13,276,0.001605784,0.003404096,0.666666667,3.333333333,117.4702372,56.66666667,149,1737.578333,102,80,0.00094697,3930,0.2,9.068181818,2.7,1.161557568,0.093803056,18,15.4,0.000725979,2017.729278,264.2649672,-0.611268919,12472.53969,0.04506626,0.009437727,688,1537.867127,2007320,4.787356322,1183.295868,37,395,14113.5,2,0.183376473,90.0464378,4.25833E+11,-4084.891908,2
23,0.123867069,0.04360847,0.278093254,0,1618.839223,561476.8129,72.6861632,0.00960011,592,23973,0.016322157,0.007570604,0.332926829,741.0080549,1788.670752,1883.42561,17748,85807.80667,57933,4548,0.001453488,314751,0.2,1278.454545,32.9,42.98550588,1.254024398,182,589.8,0.068679831,225620.6436,7007.784873,-0.064875791,48859494.93,0.985090721,40.65845977,4073,3154.689898,1315813716,64.6723673,68398.79838,1454,35326,1430805,20,39.84723825,19099.89062,3.81134E+15,-936.948416,17
24,0.235649547,0.065155305,0.44721948,234,2094.700565,33009151.03,165.8519446,0.015847913,1372,54023,0.033778311,0.001401522,0.310689311,1867.918386,3658.37993,3683.036963,42796,245156.7083,219180,11782,0.001631321,655141,0.25,3331.840909,56.7,99.79587185,1.817204301,216,1170.8,0.164068226,480180.065,15758.76751,-0.040474143,217485564.5,2.114820977,225.1016063,4117,4404.674028,5253140193,124.0093983,153142.5183,2888,81555.5,3415380.75,34,126.8953399,53478.16114,2.18E+16,-638.5887103,26
25,0.211480363,0.0321,0.348844966,0,2099.693311,17699950.71,146.812576,0.012636276,1390,54933,0.030004007,0.006275316,0.400828157,1218.897595,3570.200871,3936.327122,42997.5,219870.8556,196700,10590,0.001582278,658530,0.2,2817.5,51.4,98.60693737,1.814940577,216,1166,0.168140161,441060.4412,14802.82653,-0.048427482,217412271.6,1.960156149,233.7148231,4099,4298.509396,4767210285,112.8335152,153014.0508,2880,81438.5,3497105.75,35,124.9504088,40092.37317,2.28E+16,-670.7614427,26
26,0.419939577,0.20830587,0.732904024,278,2392.823418,1099654836,335.4335564,0.028936742,1920,67299,0.062557375,0.039329744,0.147325618,3573.857261,5224.904184,3895.170472,53547,495960.6875,471905,26250,0.001834862,803503,0.25,8038.306818,97.3,152.2955417,2,216,1441.4,0.211249233,693433.4697,26219.15452,-0.029722321,291696054.7,3.418673477,405.5985278,4067,5694.097081,13100981250,232.7840883,205619.3677,3534,92638,4282326.5,35,212.0108692,137810.2213,3.61E+16,-473.7445631,26
27,0.178247734,0.048750288,0.390755294,0,1826.29712,3527005.835,114.0945872,0.01219169,924,35909,0.02481434,0.005689464,0.295733489,1543.682516,2525.856346,2566.848042,28671.5,148733.1656,116879,7502,0.001533742,453440,0.2,2177.636364,45.2,69.03376721,1.498545872,199,827.8,0.106460068,337352.8676,11404.2436,-0.049002374,101062971.2,1.538334395,98.36910305,4102,3668.287526,2643614776,94.95526934,104153.4338,2040,55247.5,2212757,25,71.61209656,34276.104,9.15799E+15,-744.7301542,22
28,0.205438066,0.094228636,0.419456782,272,1949.964984,15101788.36,137.9903151,0.016273595,1103,45483,0.029060431,0.032724269,0.297190518,1751.980135,3132.026798,3172.928007,37576.5,195370.1389,166328,9584,0.001610306,563372,0.25,2753.227273,50.3,79.64844683,1.711375212,216,1019.2,0.13483677,418530.4462,12755.9157,-0.039622885,164294199.7,1.766590696,148.724957,4131,4057.566797,3887907736,105.706972,127653.7787,2514,74548.5,2805202.25,33,98.46670936,45623.11409,1.47E+16,-705.4814187,26
29,0.178247734,0.035130453,0.264025163,59,1969.972019,7476529.748,119.1310543,0.011759974,1142,47044,0.02481434,0.009939615,0.419053185,1168.340939,3105.686454,3543.375804,38298,171852.6597,147323,8534,0.001584786,578652,0.25,2257.420455,45.8,81.36714771,1.723259762,216,1034.2,0.140830759,380561.6072,12637.93535,-0.048412786,174661718.3,1.709683418,160.8287267,4134,3983.689938,3540223225,91.98128636,130672.5289,2556,75562.5,2942120,33,98.00267543,31413.05265,1.60E+16,-727.1973632,26
30,0.072507553,0.068126673,0.054182809,24,1478.611904,178652.074,39.82514009,0.007307373,360,16869,0.008301762,0.003834317,0.355072464,385.8518992,1318.486605,1402.5,11267.75,43464.66667,24840,2670,0.001438849,226241,0.333333333,660.5454545,21,26.07475005,1.100586367,173,428.4,0.048132857,158622.6862,3963.009618,-0.082763017,24778871.28,0.583925152,17.32782852,4068,2800.107615,684830970,36.18347531,47019.91429,1059,23312.25,986437.75,14,22.97154609,9694.531667,1.87202E+15,-1295.898287,13
31,0.006042296,4.70E-05,-0.3,0,733.656331,13.69916633,1.727408436,0.001584853,5,58,0.002077572,0.003423828,0,3.375,51.05505409,10,32.5,797.3566667,20,26,0.000801925,1017,0.166666667,2.386363636,2,0.313227064,0.021914104,4,5.2,0.000105435,1017,95.15815801,-0.5,788.4898576,0.020916361,0.000527174,113,1282.133814,76817,2.25,385.0632108,12,71.5,2325.5,2,0.024447211,43.40349928,8980752638,-4921.948103,2
32,0.003021148,0,-0.777777778,0,730.6140003,12.56095246,0.861065978,0.000928533,3,47,0.00254936,0.003423828,0,1,48.98292637,8,14.5,397.1505556,8,18,0.000800641,771,0.166666667,0.875,1,0.224336603,0.011805949,2,3.8,8.86E-05,771,68.76698888,-1,291.3605174,0.013647302,0.000265827,112,1277.441928,51993,1.25,270.6119688,9,34,1933.5,1,0.011641854,19.95174964,6343147912,-6165.518357,1
33,0.012084592,0.002404431,-0.264832162,0,1029.292272,363.8853032,4.737202936,0.002176243,32,1020,0.001133996,0.002854013,0.666666667,6.422881356,233.3398929,120,792.75,3324.41,288,164,0.00105042,13230,0.2,23.22727273,3.7,2.162917374,0.183542413,35,31.2,0.002890049,6792.508485,402.7355589,-0.439029016,92274.35059,0.064652887,0.09248158,2213,1838.973368,13917450,5.403508772,3261.870084,76,1821.75,67460,3,1.037950339,307.6169663,6.74871E+12,-3487.753339,3
34,0.009063444,0.000227044,-0.132467532,0,735.1653945,14.83350582,2.599388092,0.002030115,8,84,0.001605784,0.003193725,0.333333333,5.755555556,54.93003799,18.66666667,37,1204.285,42,40,0.000802568,1298,0.166666667,4.295454545,2.7,0.435837578,0.027958561,5,7.4,0.000160496,930.0576411,124.6937666,-0.425347222,1628.62871,0.023786536,0.001283971,112,1287.5151,121040,3.916666667,549.7893715,17,77,3803.75,2,0.031654866,34.821199,20810532784,-4334.657194,2
35,0.012084592,0.005796942,-0.217213115,0,1029.292272,363.8789874,4.735457816,0.002228091,32,1017,0.001133996,0.000597528,0.5,8.622881356,232.3910294,106.5,792.75,3321.41,284,162,0.00105042,13159,0.2,23.22727273,3.7,2.146764761,0.183259448,35,30.8,0.002888,7981.336951,399.769352,-0.362668682,95254.55475,0.063384441,0.092415986,2213,1838.467308,13745619,5.236842105,3253.726419,75,1819.5,67433.75,3,1.037380793,429.2076435,6.73914E+12,-3545.392472,3
36,0.009063444,0,-0.821212121,0,1053.846481,367.6156294,3.619730526,0.001054137,52,1775,0.001605784,0.001534581,1,3,278.6936125,230,902.25,2634.5575,345,242,0.001060445,23479,0.2,19.09090909,3,3.934218386,0.288019556,55,47.8,0.005085163,8637.441399,663.9253547,-0.379727279,282566.5222,0.098408586,0.264428496,2319,1873.301171,22297154,4.020749327,5297.331574,118,1998,113561.25,3,1.199241443,127.3428683,2.08934E+13,-3249.08497,3
37,0.003021148,0,-0.965517241,0,1018.931119,348.8841185,1.172106457,0.000649783,24,933,0.00254936,0.003077408,0,1,216.9215975,57,257,819.4913889,57,116,0.001042753,11861,0.2,4.772727273,1,1.710927184,0.155300887,30,23.4,0.002727503,11861,275.0755854,-1,37870.24543,0.039597904,0.065460077,2208,1815.075536,9800318,1.320175439,2703.937048,58,594.75,63630,1,0.419859432,284.2296757,6.01096E+12,-5569.954469,1
38,0.057401813,0.008147586,0.009558792,0,1364.434994,86999.83462,29.0906384,0.004507385,246,9543,0.005942823,0.000298979,0.444444444,191.2654544,896.8044505,927.3333333,5868,28210.87806,12198,1664,0.001267427,132061,0.2,389.9318182,15.4,18.15478998,0.849077218,143,268.2,0.026397147,84674.92328,2905.729955,-0.125830308,8328445.225,0.426925963,6.493698242,3850,2510.241676,331800768,30.12836427,28007.50853,661,11552,555204.75,10,11.99111619,4908.220045,5.63025E+14,-1403.012976,8
39,0.009063444,2.20E-05,-0.635497835,0,1037.701247,366.8310831,3.571486349,0.001171835,44,1562,0.001605784,0.001536718,0.666666667,4.771428571,261.9418427,170,830.25,2568.640833,306,216,0.001051525,20233,0.2,17.18181818,3,3.264211155,0.247303968,47,42.6,0.00446793,10387.96857,565.7652134,-0.410540167,211424.2819,0.08313569,0.196588925,2231,1851.942372,19067508,4.319768935,4727.591608,105,1902.75,100778.5,3,1.0872834,239.1233795,1.61293E+13,-3391.184183,3
40,0.012084592,1.22E-05,-0.314832162,0,1031.142246,363.9975714,4.730973108,0.001519633,37,1108,0.001133996,0.002998963,0.666666667,6.1125,234.9838087,123.3333333,801,3327.632222,296,168,0.00104712,14335,0.2,22.27272727,3.7,2.621258568,0.207256492,40,32,0.003081001,7359.834401,438.3799037,-0.398986347,107302.272,0.065696138,0.113997055,2208,1839.142055,14304948,6.429699248,3553.075886,78,1822.5,72090.25,3,1.055044571,303.1134345,7.66985E+12,-3094.157278,3
41,0.021148036,2.98E-05,-0.37493744,0,1069.69147,411.3874919,8.579712805,0.002023743,74,2230,0.000281368,0.001082432,0.904761905,9.623076923,322.0145975,300.952381,1869,6347.578611,1106,372,0.001067236,29627,0.2,52.34090909,7,5.890625983,0.34761523,65,67.4,0.006112186,11988.21643,1074.576812,-0.27509976,561241.9812,0.157561584,0.452301734,2296,1912.688942,34353642,10.64437211,7231.424959,165,4155,134007.5,7,2.257063901,367.3133292,3.01844E+13,-2250.621599,6
42,0.018126888,3.42E-05,-0.314986491,0,1051.585133,394.5795733,7.218809817,0.001920233,61,1815,0.00019042,0.000217051,0.8,9.282738095,288.9481107,230.4,1445,5249.781667,768,298,0.001054852,24055,0.2,38.65909091,5.7,4.38118594,0.301806263,57,54.8,0.004957308,10808.60823,764.2621547,-0.316375866,327589.0702,0.113604364,0.302395799,2228,1880.462348,26590093,9.428499093,5757.873784,134,3265,113176,5,1.790866616,372.0942969,1.98557E+13,-2499.330046,5
43,0.024169184,6.86E-05,-0.25508226,0,1072.237061,420.12577,9.831841285,0.002297473,79,2286,0.000753155,0.001179971,0.821428571,12.94904762,327.7237826,296.8928571,1891.5,7282.375556,1304,398,0.001068376,30426,0.2,61.72727273,7.1,6.192432245,0.349313023,65,70,0.006229574,13381.44351,1128.957537,-0.271952012,574400.1569,0.165505028,0.492136334,2295,1920.507517,36833308,12.52770544,7514.663885,171,4176,137251.5,7,2.388158461,496.7042633,3.13549E+13,-2144.859541,6
44,0.03021148,0.000526141,-0.134267108,0,1122.130654,497.3962864,12.78977606,0.00280605,104,3213,0.001696731,0.000743178,0.644444444,30.25991267,404.3095086,366.7111111,2331,9998.941667,2230,556,0.001094092,43330,0.2,96.25,8.5,7.856670125,0.403893919,73,95.2,0.008797854,22746.26125,1406.137515,-0.231439864,1081024.576,0.205950116,0.914976785,2617,2017.821551,60856146,16.00042306,10145.12197,233,4929,192970,7,3.377314988,1013.945112,6.25382E+13,-1952.427924,6
45,0.024169184,0.000201765,-0.067628007,0,1056.153417,409.0372183,9.671796733,0.002499795,70,1908,0.000753155,0.000120245,0.642857143,14.38132298,298.2488847,223.4285714,1478.75,7043.708889,1088,344,0.001057082,25567,0.2,55.36363636,6.8,4.894493177,0.309265547,58,59.2,0.0051495,13442.82242,864.4363728,-0.293465633,369088.9171,0.127242871,0.360465001,2226,1894.89779,30808296,13.49040386,6251.77507,144,3292.5,118527.5,6,2.031454362,679.6978673,2.1425E+13,-2250.093445,5
46,0.01510574,0.000219841,-0.57219109,0,1098.185092,599.4370552,6.255755636,0.0016129,75,2776,0.000662208,0.000219835,0.8,9.188920188,359.6291961,325.8,1448,4862.109722,905,392,0.001084599,36263,0.2,40.96590909,5,5.57282431,0.362816764,67,75.4,0.008017531,16294.01623,931.7779032,-0.286180182,741357.3518,0.137803105,0.601314842,2642,1972.263551,43159396,7.050292786,8289.753928,186,3185,179019.5,5,2.165104443,369.9486068,5.19384E+13,-2616.147848,4
47,0.027190332,0.001298478,-0.142885908,0,1168.274476,1496.624214,11.95200765,0.002747459,112,4256,0.001224943,0.000255374,0.5,40.89413601,474.0910364,411,1863,9874.735,2466,638,0.001131222,56949,0.2,105.9545455,7.5,8.106811608,0.510634786,93,115,0.01214477,34541.31454,1333.920768,-0.230303642,1650375.953,0.197856154,1.360214234,3041,2110.990287,85268700,13.813318,12671.30749,283,3863,266348.75,5,3.772662798,1419.808619,1.19176E+14,-2086.978742,4
48,0.045317221,0.007291475,-0.075348009,0,1343.776482,78500.03747,22.56432121,0.003967236,206,8670,0.004055671,0.005116717,0.438095238,122.5846306,811.7305331,813.9619048,5626,21429.6625,8490,1372,0.001257862,119547,0.2,291.1363636,12.9,15.3668726,0.82181035,142,235.4,0.024301149,77139.4144,2504.360594,-0.133041195,6848025.186,0.369613294,5.006036669,3853,2442.341085,266641340,22.72384299,25207.35512,581,11102,511220.5,9,10.34493019,3782.489751,4.77165E+14,-1571.288012,8
49,0.009063444,0,-0.823297491,0,1083.782435,410.8995161,3.712138542,0.001050261,54,2063,0.001605784,0.001497248,1,3,307.713825,262,1035,2785.015833,393,274,0.001077586,27463,0.2,22.19318182,3,4.20093693,0.324954411,62,54.2,0.005898851,10103.07309,711.8696469,-0.379990167,349925.7499,0.103642955,0.318537946,2593,1927.623154,28328449,4.054004166,6041.523927,134,2239.5,129979.5,3,1.428893894,138.1348299,2.81151E+13,-3252.11463,3
50,0.102719033,0.003156705,-0.153415358,0,1762.367484,1052099.18,61.57712693,0.006122691,798,36680,0.013019642,0.000743626,0.71657754,240.428071,2298.113593,3333.593583,30914,84416.51278,66028,5074,0.001410437,450208,0.2,995.2727273,32.2,55.5237691,1.535991637,211,797.2,0.108799123,219891.0416,7904.225107,-0.064885673,110660347.4,1.083436691,86.82170047,4028,3373.678136,1837404491,51.20009378,97830.72341,1976,64051,2256732.75,29,62.78258899,8708.939386,9.56524E+15,-963.7583957,26
51,0.151057402,0.004329377,0.081574548,0,1958.832967,3701846.34,97.87587271,0.008436686,1151,48180,0.020568249,0.000967618,0.604081633,517.7430619,3003.344049,3984.538776,37999,144530.8194,124200,7518,0.001461988,579518,0.2,1690.340909,41.3,78.49546469,1.717034522,216,1023.6,0.145498112,316750.7196,11181.62123,-0.05770343,176903318,1.502945903,167.4683265,4050,3853.355744,3142020294,77.99381811,129763.5956,2534,74763,3039442.75,34,95.38932311,18030.99394,1.71E+16,-796.3593427,26
52,0.078549849,0.004051439,-0.18637356,0,1610.852348,96041.59143,43.64640875,0.004940327,580,25651,0.009245338,0.001166012,0.624615385,293.2166182,1614.585337,2152.615385,21215.25,52321.52611,34450,3352,0.001333333,308997,0.2,643.2045455,24.5,40.32527668,1.298953028,198,545.6,0.076717247,165457.801,5654.364545,-0.073547816,54019819.34,0.771595507,44.49600313,3966,2951.434267,966264280,40.21846611,68501.67699,1351,41690.25,1591816,22,38.73709779,6171.726493,4.75591E+15,-1114.158653,21
53,0.135951662,0.002259516,0.003355887,0,1913.231346,2500540.474,86.14619207,0.007577482,1073,45753,0.018209309,0.001431252,0.67979798,290.6776821,2810.464992,3942.485859,36354.5,125372.7375,105615,6764,0.001438849,548744,0.2,1446.136364,39.6,72.84063541,1.676853424,216,965.8,0.138091431,278059.2028,10281.59369,-0.062394321,163795198.4,1.377542634,148.1721053,4033,3715.97878,2743732050,70.19202871,122739.2929,2392,71981,2892645.75,33,87.04548092,13459.75183,1.54E+16,-838.055453,26
54,0.051359517,0.0075227,-0.056006467,17,1339.779629,20395.55583,24.99730759,0.004106099,250,9670,0.004999247,0.004703564,0.367647059,263.8006639,804.7237741,775.4558824,7499.25,23718.04111,9639,1440,0.001207729,126216,0.2,294.7954545,14.6,19.68606552,0.836548136,145,237,0.02853061,87387.09927,3338.402161,-0.092930944,9173059.841,0.462583133,7.132652483,3610,2413.8566,267949440,25.73137687,28953.87082,584,14605.25,591821.5,12,12.23822258,4637.407415,6.57719E+14,-1430.045411,11
