GSM,Closeness Centrality,MDD Value,LGC Scores,Improved Gravity Index Values,HCC Value,P Value,Gravity Model Centrality,Extended Improved Gravity Index Values,H Values,Isolating Centrality,PageRank Centrality,Betweenness Centrality,Eigenvector Centrality,Degree Centrality,Semi local centrality,Global Relative Change in Avg Degree,GGC Values,Coreness Centrality,DNC Scores,Clustered Local Degree,Extended Coreness,Constraint Coefficients,I-GSM Values,Node H-Index,Average Spreading Ability
0.435152063284684,0.49434014982178465,0.06827309236947791,0.002539757085223014,0.0528680941052075,0.19607883650660207,0.31292517006802717,0.024064534573306002,0.03498371254196673,0.0017983026267971275,0.0,0.05368056052346491,0.01941382178868496,0.022349783724661558,0.05555555555555555,0.0359207830639654,0.03670888692651007,0.010830709331711468,0.06976744186046513,0.05432269146529735,0.07060029124147671,0.05520702634880802,0.6888352151443338,0.24639721545961396,0.1818181818181818,0.08369829683698296
0.28165662008746556,0.3338820757566603,0.0,0.00033967449102683057,0.008987575997885276,0.15733253355381716,0.2789115646258503,0.003838529369804689,0.005641326460566878,8.27062291944646e-05,0.0,0.007927874403837513,0.0,0.0035973939760772975,0.0,0.011290689733667198,0.0,0.0013151084843355788,0.011627906976744186,0.00040288769532897256,0.03209104147339851,0.018820577164366373,0.007101393517242149,0.13549960824979837,0.0,0.017518248175182473
0.28165662008746556,0.3338820757566603,0.0,0.00033967449102683057,0.008987575997885276,0.15733253355381716,0.2789115646258503,0.003838529369804689,0.005641326460566878,8.27062291944646e-05,0.0,0.007927874403837513,0.0,0.0035973939760772975,0.0,0.011290689733667198,0.0,0.0013151084843355788,0.011627906976744186,0.00040288769532897256,0.03209104147339851,0.018820577164366373,0.007101393517242149,0.13549960824979837,0.0,0.02238442822384428
0.7106053305532183,0.7717596508185826,0.45783132530120485,0.10659187792060267,0.330954269098599,0.567038239729841,0.7619047619047619,0.26761060393418123,0.23935698862998142,0.054330365628737554,0.13513513513513514,0.4111765288979411,0.2783208035168787,0.14771014065459948,0.41666667722222206,0.2638743455497382,0.40502607721931505,0.2226840596078625,0.36046511627906974,0.41169884994243733,0.33567229381174835,0.30112923462986196,0.9612757934826406,0.5494242227124355,0.36363636363636365,0.42725060827250605
0.4225462238020535,0.5013479429710624,0.0,0.0014318981379769983,0.020750726936293946,0.21887990414950312,0.3877551020408163,0.006584599961943208,0.031202026883666363,0.0005604851260281706,0.0,0.004790472563934181,0.0,0.016253640980511797,0.0,0.03323469155474618,0.0,0.0029034719657580607,0.023255813953488372,0.0006647647039404563,0.044927458062757906,0.037641154328732745,0.007101393517242149,0.23243555772314067,0.0,0.04671532846715328
0.7486697395486308,0.7830944541774904,0.6345381526104419,0.21326051970775026,0.36822627544277026,0.6164147000685697,0.7687074829931972,0.427965681114164,0.3648140983238271,0.12578975264857317,0.3648648648648649,0.6110149751590275,0.31957145580046564,0.2233404888633772,0.6388888783333335,0.34468472569997727,0.631682809707195,0.3644181250745448,0.5581395348837209,0.6780111149456216,0.4081840949986172,0.37264742785445415,0.9776123289783616,0.5948646038687007,0.5454545454545454,0.45547445255474445
0.5132120611764128,0.5876162931190719,0.13654618473895583,0.0073122157894894,0.12595823420565688,0.28719003986166686,0.45578231292517,0.051252125631366593,0.06604845050734495,0.004497524949526768,0.008445945945945946,0.11771974404190387,0.060253605482528776,0.032606472440703645,0.11111111111111112,0.06123378101525154,0.09337307004848007,0.029279892625113407,0.12790697674418605,0.10702711733441374,0.10269133271487521,0.08281053952321203,0.8251819790607118,0.31873817267673304,0.1818181818181818,0.1493917274939173
0.4225462238020535,0.5013479429710624,0.0,0.0014318981379769983,0.020750726936293946,0.21887990414950312,0.3877551020408163,0.006584599961943208,0.031202026883666363,0.0005604851260281706,0.0,0.004790472563934181,0.0,0.016253640980511797,0.0,0.03323469155474618,0.0,0.0029034719657580607,0.023255813953488372,0.0006647647039404563,0.044927458062757906,0.037641154328732745,0.007101393517242149,0.23243555772314067,0.0,0.06666666666666668
0.4225462238020535,0.5013479429710624,0.0,0.0014318981379769983,0.020750726936293946,0.21887990414950312,0.3877551020408163,0.006584599961943208,0.031202026883666363,0.0005604851260281706,0.0,0.004790472563934181,0.0,0.016253640980511797,0.0,0.03323469155474618,0.0,0.0029034719657580607,0.023255813953488372,0.0006647647039404563,0.044927458062757906,0.037641154328732745,0.007101393517242149,0.23243555772314067,0.0,0.05060827250608272
0.589967259840664,0.6521249924484988,0.10843373493975905,0.015595971255062251,0.19693365054189796,0.39908588919316035,0.6394557823129251,0.049642682566941466,0.13361955992661284,0.013793794297672198,0.0,0.06594536365470743,0.014789956825601948,0.09231176830945087,0.08333334388888869,0.12724789437741862,0.06504097848749509,0.016950727350987387,0.13953488372093023,0.09458341726098514,0.19468565161598125,0.15181932245922208,0.6953831689646501,0.3976310405879208,0.1818181818181818,0.23260340632603407
0.4225462238020535,0.5013479429710624,0.0,0.0014318981379769983,0.020750726936293946,0.21887990414950312,0.3877551020408163,0.006584599961943208,0.031202026883666363,0.0005604851260281706,0.0,0.004790472563934181,0.0,0.016253640980511797,0.0,0.03323469155474618,0.0,0.0029034719657580607,0.023255813953488372,0.0006647647039404563,0.044927458062757906,0.037641154328732745,0.007101393517242149,0.23243555772314067,0.0,0.04282238442822384
0.4225462238020535,0.5013479429710624,0.0,0.0014318981379769983,0.020750726936293946,0.21887990414950312,0.3877551020408163,0.006584599961943208,0.031202026883666363,0.0005604851260281706,0.0,0.004790472563934181,0.0,0.016253640980511797,0.0,0.03323469155474618,0.0,0.0029034719657580607,0.023255813953488372,0.0006647647039404563,0.044927458062757906,0.037641154328732745,0.007101393517242149,0.23243555772314067,0.0,0.03649635036496351
0.7876719091721442,0.8433743128133872,0.47389558232931733,0.18733321075514744,0.44990748083531584,0.6802163257030815,0.8639455782312925,0.34045663792491127,0.2937483618935886,0.08897119507670817,0.14358108108108109,0.4277920550591567,0.5811195885573832,0.21501322159629066,0.4444444444444444,0.3635784202139768,0.43335816878030003,0.3078599312165237,0.40697674418604646,0.4471951746378757,0.4693550777703381,0.39021329987452946,0.9597335131943491,0.6690171448709561,0.5454545454545454,0.42919708029197073
0.4326575722278468,0.50417975593548,0.14056224899598393,0.0036970903605098937,0.022733280465239227,0.23418402165120136,0.3877551020408163,0.048462008278449875,0.033947805249429,0.001590975327899535,0.05067567567567568,0.19429493309602852,0.05628426613179781,0.017301290306207626,0.1388888994444442,0.03801502390166173,0.12170516160946508,0.01967956427186551,0.08139534883720931,0.13361770549203206,0.06097297879945716,0.043914680050188205,0.8592686697841562,0.24011386904968457,0.0,0.09099756690997568
0.4841481088668344,0.5601326043617468,0.040160642570281124,0.0047752518687956234,0.0761300555114988,0.2764771577130157,0.45578231292517,0.018202198662798708,0.05872221459506009,0.00245878855073853,0.0,0.027359042277612586,0.005898377630059383,0.035651909147019045,0.02777778833333313,0.06473935806965628,0.008376795365525078,0.010280833539395297,0.05813953488372093,0.028424169924600926,0.0898549161255158,0.07779171894604767,0.5184017594819107,0.29356036910130756,0.09090909090909091,0.13965936739659368
0.711604643564735,0.7849294689784329,0.47389558232931733,0.13073387315893137,0.33650541897964575,0.6977850391593741,0.9795918367346939,0.28958429894842025,0.22834891354542391,0.047125709337042576,0.22972972972972974,0.45968525251112446,0.3168149160523693,0.12423994969517073,0.4444444444444444,0.28905076257682677,0.43335816878030003,0.24769257673453238,0.37209302325581395,0.4643227965513017,0.3740494039029036,0.29611041405269756,0.9620418737983647,0.5611381271454225,0.36363636363636365,0.38734793187347927
0.4283215442634401,0.5033302120461546,0.040160642570281124,0.002080104940796631,0.04810996563573883,0.23692428588856662,0.4081632653061224,0.015189192866502998,0.037018084694781773,0.0011364436515960976,0.0,0.02992799053261727,0.0011560059131486215,0.019773606503671385,0.02777778833333313,0.04183928977919417,0.008376795365525078,0.006432337314770098,0.046511627906976744,0.03168711756335868,0.057763874652117304,0.047678795483061476,0.5184017594819107,0.2403110778113236,0.09090909090909091,0.023357664233576637
0.42608519562990427,0.5030470307497129,0.040160642570281124,0.001884294475695247,0.02246893999471319,0.22500155094510726,0.3877551020408163,0.015049114490322636,0.031601412827777293,0.0007567074494332345,0.0,0.040126150500973776,0.03377056053685983,0.016457903076186796,0.02777778833333313,0.03437286592305941,0.008376795365525078,0.006412422499382932,0.03488372093023256,0.02725535286155877,0.05455477050477746,0.04140526976160602,0.5184017594819107,0.2378354522275723,0.09090909090909091,0.06763990267639902
0.849634047841906,0.8751132725185767,0.5020080321285141,0.26865016022009114,0.7018239492466296,0.7968585195099563,0.9727891156462585,0.39900356511436397,0.6123584988080826,0.29900112148450286,0.060810810810810814,0.38855483507948885,0.36303950236135785,0.4645192556109086,0.4722222327777776,0.5527885272023674,0.461690260341285,0.3493847477904122,0.6395348837209303,0.5123326533632447,0.6158124035812225,0.5972396486825595,0.9576107065609443,0.7470310553469368,0.6363636363636364,0.6150851581508515
0.32225504923775344,0.3574956201292817,0.056224899598393566,0.0004635689958351991,0.018768173407348664,0.0711331252249242,0.11564625850340136,0.01603414875190432,0.016462189383822372,0.0009102893852796624,0.005067567567567568,0.06422126831233765,0.012025898625786145,0.013198654912530607,0.05555555555555555,0.012519918051445481,0.03670888692651007,0.003633755320570894,0.05813953488372093,0.0584992939467603,0.019254624884039104,0.021329987452948555,0.6888352151443338,0.15165801685373828,0.09090909090909091,0.032603406326034055
0.3590858528246373,0.40881939829638114,0.040160642570281124,0.0003099449467271288,0.0169177901136664,0.06307778203824305,0.10884353741496598,0.011355616121213538,0.013429352370730003,0.0007052468743206784,0.0,0.030464556822742246,0.004463361244488097,0.015338636141422234,0.02777778833333313,0.014340997040746642,0.008376795365525078,0.002279226014628844,0.03488372093023256,0.026590588157618316,0.012836416589359403,0.01756587202007528,0.5184017594819107,0.17255971639614176,0.09090909090909091,0.06861313868613139
0.5023475505019961,0.5324676795746995,0.13654618473895583,0.013176962351384786,0.1541104943166799,0.416809711771787,0.6802721088435374,0.051992997397745884,0.09592751145114387,0.015417093635402746,0.008445945945945946,0.10335897683487481,0.030964072192799594,0.10317539341729905,0.11111111111111112,0.10339175961757342,0.09337307004848007,0.021621692934544714,0.13953488372093023,0.11224832054177579,0.16302249068486438,0.13676286072772897,0.7811747666250264,0.32399627425713534,0.1818181818181818,0.21703163017031632
0.19325498263229562,0.2228221470428321,0.0,1.2938451784859424e-05,0.0011895321173671688,0.011922734943459374,0.02040816326530612,0.0020922072783633667,0.0017223518839783833,3.337666051883384e-05,0.0,0.00836890712873517,0.0,0.0014515576451174159,0.0,0.0019121329387662193,0.0,0.00022758784700946182,0.011627906976744186,0.0,0.003209104147339851,0.005018820577164367,0.007101393517242149,0.07385465607023356,0.0,0.007785888077858877
0.5696302380904248,0.6123512354256025,0.06827309236947791,0.013233531959436702,0.12265397832408141,0.3953012221990894,0.6530612244897959,0.03501103719420792,0.1286022740037193,0.014507158465269109,0.0,0.04662814313609939,0.016272472841973508,0.1262117679147717,0.05555555555555555,0.1267470976553608,0.03670888692651007,0.02289375190652745,0.10465116279069767,0.057180937053124395,0.12515506174625415,0.1468005018820577,0.6888352151443338,0.37553956405947486,0.09090909090909091,0.22627737226277375
0.7619885532827615,0.7479233371594273,0.48995983935742965,0.2121836745183806,0.563309542690986,0.7354765994650609,0.9183673469387754,0.3457467885207127,0.5319321543127441,0.33705488930384275,0.030405405405405407,0.364974982588703,0.09943340253039519,0.5331592523926593,0.4722222327777776,0.5106305486000455,0.461690260341285,0.2573191920575728,0.627906976744186,0.52991723320463,0.5573773438339578,0.5457967377666247,0.9461973421927968,0.64022957804034,0.6363636363636364,0.7722627737226277
0.8833653274230024,0.9012565698060774,0.5863453815261044,0.37995648249663455,0.7795400475812847,0.8434947161240077,0.9591836734693877,0.5005723310696444,0.678207256343372,0.41281013567115876,0.07094594594594594,0.4714979874754148,0.4629207352709532,0.5985744391122026,0.5555555555555555,0.6686091509219212,0.54668653502424,0.46658380820639106,0.686046511627907,0.5666188858615356,0.7163026085523331,0.6988707653701379,0.9732886340100648,0.8102627906024817,0.7272727272727273,0.5785888077858881
0.8525054122107183,0.9028876940735816,0.39759036144578314,0.23537278328282685,0.7441184245307956,0.8091845388892477,1.0,0.29833670222464487,0.5478327072126605,0.21277111540009722,0.04391891891891892,0.2754341756733304,0.2545873502920469,0.4514895785795884,0.3333333333333333,0.5687684953334851,0.32002980253636004,0.2512785819263857,0.46511627906976744,0.3375572734345944,0.6593474753191764,0.5834378920953576,0.9395361251154121,0.7710401192641574,0.6363636363636364,0.6301703163017032
0.5005600920930922,0.5820093034495258,0.0,0.0022106773562036363,0.03000264340470526,0.1657911606636424,0.2925170068027211,0.008209205745388007,0.07021704129900279,0.002284149860585457,0.0,0.0013455540160828769,0.0,0.0496797990730996,0.0,0.05545185522422035,0.0,0.003958593006141646,0.03488372093023256,0.0030681447771903486,0.035300145620738355,0.04893350062735257,0.007101393517242149,0.289783939358764,0.0,0.1318734793187348
0.5444198741968551,0.618267836645925,0.040160642570281124,0.005188832851159294,0.08987575997885276,0.30080863628578586,0.5306122448979591,0.020573627082767536,0.09290715524880497,0.005804093285013165,0.0,0.021962775272525693,0.004536289797276166,0.07213607067677305,0.02777778833333313,0.075301616207603,0.008376795365525078,0.011687161864593358,0.06976744186046513,0.03155806067554745,0.06097297879945716,0.07653701380175658,0.5184017594819107,0.3354709698847101,0.09090909090909091,0.1240875912408759
0.8484376461477934,0.8642013532290217,0.9999999999999998,0.596544142738798,0.6315093840867037,0.8214278329931439,1.0,0.7669876082807977,0.5520262596258253,0.3153616405735124,1.0,1.0,0.6736260695335322,0.39762950478249626,0.9999999999999999,0.5394491236057364,0.9999999999999999,0.7483016271715043,0.7906976744186046,1.0,0.542406059478716,0.5734002509410288,0.9999999999999998,0.7124556747189117,0.5454545454545454,0.716301703163017
0.61931061171833,0.6755724037938741,0.2208835341365462,0.03123833472558138,0.22865450700502246,0.4601472505903069,0.7142857142857143,0.10795915520865061,0.16932715949228064,0.02608112169374749,0.04054054054054054,0.19193232194362364,0.15407317783256608,0.12605821532469272,0.1944444549999998,0.15806965627134076,0.17836934473143504,0.0785189682426871,0.19767441860465115,0.19295448931758355,0.17970983225103163,0.18695106649937265,0.9018770339554121,0.4315433421978299,0.2727272727272727,0.20875912408759126
1.0,0.9999999999999999,0.9437751004016064,1.0,1.0,1.0,0.9659863945578231,0.9999999999999998,0.9999999999999999,1.0,0.5912162162162162,0.8137280899157553,1.0,1.0,0.9444444444444444,0.9999999999999999,0.9433358168780299,0.9999999999999999,1.0,0.9903597851496433,1.0,0.9999999999999999,0.9904702426602493,0.9999999999999998,0.9999999999999999,0.9999999999999999
0.5005600920930922,0.5820093034495258,0.0,0.0022106773562036363,0.03000264340470526,0.1657911606636424,0.2925170068027211,0.008209205745388007,0.07021704129900279,0.002284149860585457,0.0,0.0013455540160828769,0.0,0.0496797990730996,0.0,0.05545185522422035,0.0,0.003958593006141646,0.03488372093023256,0.0030681447771903486,0.035300145620738355,0.04893350062735257,0.007101393517242149,0.289783939358764,0.0,0.10364963503649635
0.8275187419815655,0.8709372923337159,0.5020080321285141,0.2611490366134749,0.6716891356066613,0.7812338428478213,0.9931972789115646,0.3865699673224346,0.4599428378867491,0.19760406629701496,0.18243243243243246,0.43771234003019993,0.3305122784358277,0.4093223310593738,0.4722222327777776,0.5233781015251536,0.461690260341285,0.3479861914054766,0.4767441860465116,0.5192733768131108,0.5542311634798286,0.5282308657465495,0.9577775725031791,0.7220966395608326,0.4545454545454545,0.6720194647201946
0.7901885892236922,0.8290189089591008,0.44176706827309237,0.1780968898690863,0.6045466560930478,0.7724546565775592,1.0,0.3026205587217739,0.44102192878449387,0.15611405207939083,0.05067567567567568,0.3331598031456784,0.46937258331689363,0.3158582245116576,0.3888888888888889,0.45668108354199866,0.37669398565833,0.27435211382012314,0.4883720930232558,0.3991696963872019,0.5265987091454303,0.480552070263488,0.9535516463456606,0.672879106935361,0.5454545454545454,0.45790754257907534
0.5383336778764616,0.6006954932640608,0.08032128514056225,0.007968513137841995,0.14340470526037535,0.2983889312088574,0.4897959183673469,0.03193430367832899,0.10372801817206045,0.008247527924348972,0.0,0.04550445283294875,0.01631916186959353,0.07175294549644032,0.05555555555555555,0.0876849533348509,0.03670888692651007,0.009221721166299095,0.10465116279069767,0.061419713248958646,0.13050356866918425,0.10790464240903386,0.6383223855812346,0.3392415239400066,0.1818181818181818,0.15328467153284672
0.7664152397024493,0.7983673654322477,0.39759036144578314,0.1490545282542558,0.584985461274121,0.6960891776787144,0.9251700680272108,0.2523191126640216,0.40511463624677063,0.14950615383741117,0.08783783783783784,0.28399119859336613,0.13729453262694313,0.37162918337410106,0.3333333333333333,0.42485772820396084,0.32002980253636004,0.21592670413091192,0.3953488372093023,0.34293814831094654,0.4557750735617007,0.4567126725219573,0.9407748259244156,0.6440991074733753,0.5454545454545454,0.4846715328467153
0.6713678152029827,0.7178834652328884,0.38955823293172687,0.0806803647949928,0.29011366640232616,0.5463363185161194,0.7482993197278911,0.21710567219722415,0.2566429115235326,0.06483981634592902,0.07094594594594594,0.34049323934815184,0.19037584397033064,0.17628272633671566,0.3611111216666664,0.25481447757796494,0.348361894097345,0.16321594615361068,0.36046511627906974,0.3560865533217142,0.31854766784077926,0.28356336260978665,0.9487948380407617,0.5046057966822899,0.36363636363636365,0.43503649635036495
0.6507732793313741,0.7141756781248111,0.5220883534136547,0.09317113972702822,0.24411842453079566,0.4517610073274206,0.5986394557823129,0.2858490616877344,0.17651610648627736,0.03467177639667213,0.37162162162162166,0.5781340414836382,0.3530989769171395,0.09426331626462169,0.5277777672222224,0.18716139312542682,0.518354443463255,0.22182282048856664,0.36046511627906974,0.5082979618460426,0.24843533105776572,0.22584692597239647,0.9776628045504896,0.46383117196453555,0.36363636363636365,0.34598540145985396
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.026763990267639905
0.4499870774287876,0.5101756479188061,0.22489959839357426,0.009266082535700255,0.07057890563045202,0.3459971457072996,0.5442176870748299,0.08094373906759274,0.040337980355203876,0.00214883880699621,0.060810810810810814,0.26532128374270864,0.11900379082222814,0.013352894806720762,0.2222222222222222,0.055633963123150464,0.20670143629242005,0.04585885817653267,0.15116279069767444,0.212864655727733,0.11873685345157445,0.07779171894604767,0.9160798220124974,0.27082516745155427,0.09090909090909091,0.10802919708029196
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.032603406326034055
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.038929440389294405
0.561432892445062,0.6295762097504983,0.040160642570281124,0.015971218462162592,0.1260904044409199,0.48182119020110714,0.7959183673469388,0.023416505702671158,0.090098972829275,0.006981935162242453,0.0,0.029227753238533327,0.042645992002383164,0.08677497135425809,0.02777778833333313,0.11946278169815616,0.008376795365525078,0.016952021129357144,0.06976744186046513,0.027531115475306168,0.15724610321965266,0.12296110414052695,0.5184017594819107,0.38571357874550827,0.09090909090909091,0.2316301703163017
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.05158150851581509
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.05985401459854014
0.5188334522085234,0.6058078596024888,0.040160642570281124,0.007310610522518574,0.09093312186095691,0.3356875479944805,0.5510204081632653,0.020423773315295886,0.06561162213097363,0.002347055202774821,0.0,0.030118351908056798,0.021555971504115846,0.03403177454808948,0.02777778833333313,0.07338948326883679,0.008376795365525078,0.012538886621265313,0.05813953488372093,0.027708133780386713,0.11231864515689476,0.08281053952321203,0.5184017594819107,0.3328225822364759,0.09090909090909091,0.19367396593673963
0.40306296804218683,0.47333187337642724,0.08433734939759037,0.0027019532599552964,0.04599524187153053,0.3153889107039032,0.5442176870748299,0.030012374207244723,0.02604745204248468,0.0008689804540619273,0.013513513513513514,0.1093458324685161,0.05117481984140597,0.010799627722769555,0.08333334388888869,0.037058957432278626,0.06504097848749509,0.013332660182572125,0.06976744186046513,0.07991171493964142,0.07060029124147671,0.047678795483061476,0.7740519424642449,0.22370990227512383,0.09090909090909091,0.07737226277372261
0.3965191313173099,0.4669584063311786,0.11244979919678713,0.003024611921091369,0.021147237642083004,0.31691932214646024,0.5442176870748299,0.037148745137475805,0.025148833668235088,0.0008771079814836313,0.033783783783783786,0.16174300957677473,0.04505715475101365,0.010900640599714073,0.11111111111111112,0.03755975415433644,0.09337307004848007,0.015880533970156673,0.06976744186046513,0.10650230309725973,0.07060029124147671,0.04265997490589711,0.8251819790607118,0.21864391880827955,0.0,0.044768856447688556
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.05985401459854014
0.38843005263726377,0.4648553132362714,0.0,0.0015746705823622834,0.019561194818926778,0.30467602804256405,0.5442176870748299,0.006023046916250341,0.023002134218638844,0.0003576885611340482,0.0,0.007164824913408668,0.0,0.010372535906719335,0.0,0.033189164580013655,0.0,0.0028608292187051847,0.023255813953488372,0.00013995046678647385,0.057763874652117304,0.037641154328732745,0.007101393517242149,0.21261280528511572,0.0,0.044282238442822384
