Starting Node,Average Spreading Ability,Node,Rank
91,1.05,91,315.0
92,2.46,92,219.0
93,1.38,93,282.0
94,1.12,94,308.0
95,1.42,95,278.0
96,1.4,96,280.0
97,1.81,97,252.0
98,2.11,98,231.0
99,1.48,99,272.0
100,1.31,100,289.0
101,1.21,101,299.0
102,1.01,102,319.0
103,1.19,103,301.0
104,1.21,104,299.0
105,1.24,105,296.0
106,1.01,106,319.0
107,1.43,107,277.0
108,1.14,108,306.0
109,1.39,109,281.0
110,1.51,110,270.0
111,1.36,111,284.0
112,1.32,112,288.0
113,1.16,113,304.0
114,1.26,114,294.0
115,1.3,115,290.0
116,1.09,116,311.0
117,1.1,117,310.0
118,1.3,118,290.0
119,2.96,119,209.0
120,2.4,120,220.0
121,2.1,121,232.0
122,1.83,122,250.0
123,2.29,123,225.0
124,2.14,124,229.0
125,1.13,125,307.0
126,1.26,126,294.0
127,1.11,127,309.0
128,1.21,128,299.0
129,1.41,129,279.0
130,1.3,130,290.0
131,1.07,131,313.0
132,1.02,132,318.0
133,1.08,133,312.0
134,1.02,134,318.0
135,1.41,135,279.0
136,1.04,136,316.0
137,1.12,137,308.0
138,1.0,138,320.0
139,1.04,139,316.0
140,1.06,140,314.0
141,1.03,141,317.0
142,1.08,142,312.0
143,1.07,143,313.0
144,1.18,144,302.0
145,1.16,145,304.0
146,1.07,146,313.0
147,1.04,147,316.0
148,1.03,148,317.0
149,1.04,149,316.0
150,1.09,150,311.0
151,1.15,151,305.0
152,1.04,152,316.0
153,1.04,153,316.0
154,1.06,154,314.0
155,1.03,155,317.0
156,1.28,156,292.0
157,1.04,157,316.0
158,1.04,158,316.0
159,1.03,159,317.0
160,1.03,160,317.0
161,1.37,161,283.0
162,1.02,162,318.0
163,1.02,163,318.0
164,1.04,164,316.0
165,1.06,165,314.0
166,1.06,166,314.0
167,1.24,167,296.0
168,1.01,168,319.0
169,1.04,169,316.0
170,1.01,170,319.0
171,1.31,171,289.0
172,1.08,172,312.0
173,1.12,173,308.0
174,1.05,174,315.0
175,1.05,175,315.0
176,1.07,176,313.0
177,1.27,177,293.0
178,1.03,178,317.0
179,1.06,179,314.0
180,1.36,180,284.0
181,1.83,181,250.0
182,1.75,182,256.0
183,1.56,183,266.0
184,1.88,184,246.0
185,1.99,185,238.0
186,1.01,186,319.0
187,1.03,187,317.0
188,1.08,188,312.0
189,1.01,189,319.0
190,1.03,190,317.0
191,1.04,191,316.0
192,1.07,192,313.0
193,1.0,193,320.0
194,1.34,194,286.0
195,1.05,195,315.0
196,1.05,196,315.0
197,1.08,197,312.0
198,1.05,198,315.0
199,1.04,199,316.0
200,1.19,200,301.0
201,1.02,201,318.0
202,1.03,202,317.0
203,1.03,203,317.0
204,1.06,204,314.0
205,1.33,205,287.0
206,1.04,206,316.0
207,1.02,207,318.0
208,1.05,208,315.0
209,1.05,209,315.0
210,1.04,210,316.0
211,1.11,211,309.0
212,1.06,212,314.0
213,1.02,213,318.0
214,1.03,214,317.0
215,1.06,215,314.0
216,1.42,216,278.0
217,1.0,217,320.0
218,1.03,218,317.0
219,1.01,219,319.0
220,1.14,220,306.0
221,1.06,221,314.0
222,1.07,222,313.0
223,1.02,223,318.0
224,1.05,224,315.0
225,1.05,225,315.0
226,1.01,226,319.0
227,1.03,227,317.0
228,1.02,228,318.0
229,1.78,229,254.0
230,1.67,230,259.0
231,1.91,231,243.0
232,1.82,232,251.0
233,2.19,233,226.0
234,1.75,234,256.0
235,2.16,235,228.0
236,1.85,236,249.0
237,8.04,237,115.0
238,1.98,238,239.0
239,1.72,239,257.0
240,1.41,240,279.0
241,1.68,241,258.0
242,2.01,242,236.0
243,1.8,243,253.0
244,1.82,244,251.0
245,1.92,245,242.0
246,1.58,246,264.0
247,1.49,247,271.0
248,1.59,248,263.0
249,1.08,249,312.0
250,1.05,250,315.0
251,1.05,251,315.0
252,1.02,252,318.0
253,1.03,253,317.0
254,1.06,254,314.0
255,1.11,255,309.0
256,9.82,256,84.0
257,9.22,257,92.0
258,7.24,258,125.0
259,10.56,259,80.0
260,8.6,260,104.0
261,8.56,261,106.0
262,9.66,262,85.0
263,9.34,263,89.0
264,7.66,264,122.0
265,8.77,265,100.0
266,9.52,266,88.0
267,8.33,267,110.0
268,9.14,268,93.0
269,7.22,269,126.0
270,8.02,270,116.0
271,9.58,271,86.0
272,8.73,272,101.0
273,8.14,273,113.0
274,8.4,274,109.0
275,8.96,275,98.0
276,9.32,276,90.0
277,8.59,277,105.0
278,7.72,278,121.0
279,11.37,279,78.0
280,9.9,280,83.0
281,7.81,281,119.0
282,7.32,282,124.0
283,7.18,283,128.0
284,8.41,284,108.0
285,10.39,285,81.0
286,6.61,286,132.0
287,8.23,287,112.0
288,12.87,288,77.0
289,8.31,289,111.0
290,7.77,290,120.0
291,8.71,291,102.0
292,9.05,292,96.0
293,9.08,293,95.0
294,11.15,294,79.0
295,9.82,295,84.0
296,9.22,296,92.0
297,7.95,297,117.0
298,7.94,298,118.0
299,9.24,299,91.0
300,9.24,300,91.0
301,9.58,301,86.0
302,9.09,302,94.0
303,8.49,303,107.0
304,7.2,304,127.0
305,8.61,305,103.0
306,8.99,306,97.0
307,10.0,307,82.0
308,7.52,308,123.0
309,8.06,309,114.0
310,8.04,310,115.0
311,8.88,311,99.0
312,9.55,312,87.0
313,1.05,313,315.0
314,1.03,314,317.0
315,1.22,315,298.0
316,1.04,316,316.0
317,1.03,317,317.0
318,1.04,318,316.0
319,1.06,319,314.0
320,1.05,320,315.0
321,1.04,321,316.0
322,1.01,322,319.0
323,1.08,323,312.0
324,1.4,324,280.0
325,1.03,325,317.0
326,1.06,326,314.0
327,1.36,327,284.0
328,1.18,328,302.0
329,1.06,329,314.0
330,1.04,330,316.0
331,1.01,331,319.0
332,1.09,332,311.0
333,1.04,333,316.0
334,1.02,334,318.0
335,1.02,335,318.0
336,1.06,336,314.0
337,1.07,337,313.0
338,1.06,338,314.0
339,1.01,339,319.0
340,1.05,340,315.0
341,1.57,341,265.0
342,1.07,342,313.0
343,1.44,343,276.0
344,1.41,344,279.0
345,1.49,345,271.0
346,1.04,346,316.0
347,1.05,347,315.0
348,1.07,348,313.0
349,1.1,349,310.0
350,1.03,350,317.0
351,1.07,351,313.0
352,1.07,352,313.0
353,1.07,353,313.0
354,1.01,354,319.0
355,1.02,355,318.0
356,1.06,356,314.0
357,1.03,357,317.0
358,1.11,358,309.0
359,1.05,359,315.0
360,1.09,360,311.0
361,1.05,361,315.0
362,1.03,362,317.0
363,1.02,363,318.0
364,1.02,364,318.0
365,1.06,365,314.0
366,1.01,366,319.0
367,1.13,367,307.0
368,1.01,368,319.0
369,1.04,369,316.0
370,1.07,370,313.0
371,1.05,371,315.0
372,1.07,372,313.0
373,1.0,373,320.0
374,1.05,374,315.0
375,1.05,375,315.0
376,1.02,376,318.0
377,1.13,377,307.0
378,1.03,378,317.0
379,1.04,379,316.0
380,1.05,380,315.0
381,1.11,381,309.0
382,1.1,382,310.0
383,1.03,383,317.0
384,1.05,384,315.0
385,1.03,385,317.0
386,1.01,386,319.0
387,1.2,387,300.0
388,1.03,388,317.0
389,1.03,389,317.0
390,1.03,390,317.0
391,1.04,391,316.0
392,1.04,392,316.0
393,1.04,393,316.0
394,1.03,394,317.0
395,1.02,395,318.0
396,1.0,396,320.0
397,1.11,397,309.0
398,1.03,398,317.0
399,1.02,399,318.0
400,1.07,400,313.0
401,1.07,401,313.0
402,1.11,402,309.0
403,1.0,403,320.0
404,1.02,404,318.0
405,1.03,405,317.0
406,1.02,406,318.0
407,1.12,407,308.0
408,1.05,408,315.0
409,1.02,409,318.0
410,1.01,410,319.0
411,1.08,411,312.0
412,1.05,412,315.0
413,1.02,413,318.0
414,1.02,414,318.0
415,1.03,415,317.0
416,1.04,416,316.0
417,1.16,417,304.0
418,1.02,418,318.0
419,1.04,419,316.0
420,1.05,420,315.0
421,1.04,421,316.0
422,1.04,422,316.0
423,1.01,423,319.0
424,1.02,424,318.0
425,1.03,425,317.0
426,1.03,426,317.0
427,1.09,427,311.0
428,1.02,428,318.0
429,1.05,429,315.0
430,1.04,430,316.0
431,1.03,431,317.0
432,1.07,432,313.0
433,1.02,433,318.0
434,1.01,434,319.0
435,1.04,435,316.0
436,1.24,436,296.0
437,1.4,437,280.0
438,1.28,438,292.0
439,1.41,439,279.0
440,1.33,440,287.0
441,1.35,441,285.0
442,1.3,442,290.0
443,1.27,443,293.0
444,1.33,444,287.0
445,1.44,445,276.0
446,1.44,446,276.0
447,1.03,447,317.0
448,1.05,448,315.0
449,1.01,449,319.0
450,1.1,450,310.0
451,1.05,451,315.0
452,1.0,452,320.0
453,1.03,453,317.0
454,1.14,454,306.0
455,1.01,455,319.0
456,1.23,456,297.0
457,1.06,457,314.0
458,1.04,458,316.0
459,1.02,459,318.0
460,1.03,460,317.0
461,1.04,461,316.0
462,1.06,462,314.0
463,1.02,463,318.0
464,1.01,464,319.0
465,1.04,465,316.0
466,1.22,466,298.0
467,1.02,467,318.0
468,1.22,468,298.0
469,1.03,469,317.0
470,1.03,470,317.0
471,1.0,471,320.0
472,1.23,472,297.0
473,1.31,473,289.0
474,1.04,474,316.0
475,1.05,475,315.0
476,1.04,476,316.0
477,1.05,477,315.0
478,1.02,478,318.0
479,1.36,479,284.0
480,1.04,480,316.0
481,1.07,481,313.0
482,1.04,482,316.0
483,1.07,483,313.0
484,1.03,484,317.0
485,1.06,485,314.0
486,1.07,486,313.0
487,1.05,487,315.0
488,1.35,488,285.0
489,1.37,489,283.0
490,1.53,490,268.0
491,1.35,491,285.0
492,1.31,492,289.0
493,1.45,493,275.0
494,1.35,494,285.0
495,1.31,495,289.0
496,1.39,496,281.0
497,1.36,497,284.0
498,1.48,498,272.0
499,1.46,499,274.0
500,1.29,500,291.0
501,1.01,501,319.0
502,1.36,502,284.0
503,1.4,503,280.0
504,1.39,504,281.0
505,1.41,505,279.0
506,1.43,506,277.0
507,1.47,507,273.0
508,1.36,508,284.0
509,1.35,509,285.0
510,1.36,510,284.0
511,1.25,511,295.0
512,1.37,512,283.0
513,1.32,513,288.0
514,1.4,514,280.0
515,1.05,515,315.0
516,1.06,516,314.0
517,1.02,517,318.0
518,1.05,518,315.0
519,1.02,519,318.0
520,1.0,520,320.0
521,1.19,521,301.0
522,1.11,522,309.0
523,1.2,523,300.0
524,1.09,524,311.0
525,1.17,525,303.0
526,1.13,526,307.0
527,1.12,527,308.0
528,1.06,528,314.0
529,1.14,529,306.0
530,1.2,530,300.0
531,1.32,531,288.0
532,1.13,532,307.0
533,1.27,533,293.0
534,1.17,534,303.0
535,1.01,535,319.0
536,1.0,536,320.0
537,1.02,537,318.0
538,1.05,538,315.0
539,1.08,539,312.0
540,1.09,540,311.0
541,1.03,541,317.0
542,1.04,542,316.0
543,1.06,543,314.0
544,1.16,544,304.0
545,1.02,545,318.0
546,1.05,546,315.0
547,1.02,547,318.0
548,1.04,548,316.0
549,1.06,549,314.0
550,1.04,550,316.0
551,1.12,551,308.0
552,1.04,552,316.0
553,1.02,553,318.0
554,1.03,554,317.0
555,1.03,555,317.0
556,1.04,556,316.0
557,1.06,557,314.0
558,1.01,558,319.0
559,1.01,559,319.0
560,1.06,560,314.0
561,1.03,561,317.0
562,1.04,562,316.0
563,1.05,563,315.0
564,1.01,564,319.0
565,1.02,565,318.0
566,1.04,566,316.0
567,1.04,567,316.0
568,1.05,568,315.0
569,1.13,569,307.0
570,1.03,570,317.0
571,1.05,571,315.0
572,1.02,572,318.0
573,1.03,573,317.0
574,1.03,574,317.0
575,1.03,575,317.0
576,1.1,576,310.0
577,1.05,577,315.0
578,1.02,578,318.0
579,1.0,579,320.0
580,1.01,580,319.0
581,1.05,581,315.0
582,1.03,582,317.0
583,1.0,583,320.0
584,1.05,584,315.0
585,1.07,585,313.0
586,1.01,586,319.0
587,1.05,587,315.0
588,1.07,588,313.0
589,1.02,589,318.0
590,1.01,590,319.0
591,1.02,591,318.0
592,1.04,592,316.0
593,1.01,593,319.0
594,1.22,594,298.0
595,1.07,595,313.0
596,1.05,596,315.0
597,1.02,597,318.0
598,1.05,598,315.0
599,1.06,599,314.0
600,1.04,600,316.0
601,1.1,601,310.0
602,1.02,602,318.0
603,1.02,603,318.0
604,1.08,604,312.0
605,1.07,605,313.0
606,1.04,606,316.0
607,1.03,607,317.0
608,1.03,608,317.0
609,1.04,609,316.0
610,1.1,610,310.0
611,1.01,611,319.0
612,1.04,612,316.0
613,1.05,613,315.0
614,1.02,614,318.0
615,1.01,615,319.0
616,1.04,616,316.0
617,1.05,617,315.0
618,1.04,618,316.0
619,1.13,619,307.0
620,1.01,620,319.0
621,1.09,621,311.0
622,1.02,622,318.0
623,1.12,623,308.0
624,1.07,624,313.0
625,1.03,625,317.0
626,1.18,626,302.0
627,1.05,627,315.0
628,1.02,628,318.0
629,1.01,629,319.0
630,1.07,630,313.0
631,1.06,631,314.0
632,1.07,632,313.0
633,1.05,633,315.0
634,1.01,634,319.0
635,1.02,635,318.0
636,1.06,636,314.0
637,1.02,637,318.0
638,1.01,638,319.0
639,1.02,639,318.0
640,1.02,640,318.0
641,1.07,641,313.0
642,1.08,642,312.0
643,1.03,643,317.0
644,1.08,644,312.0
645,1.03,645,317.0
646,1.06,646,314.0
647,1.06,647,314.0
648,1.02,648,318.0
649,1.03,649,317.0
650,1.01,650,319.0
651,1.07,651,313.0
652,1.05,652,315.0
653,1.02,653,318.0
654,1.04,654,316.0
655,1.05,655,315.0
656,1.0,656,320.0
657,1.06,657,314.0
658,1.02,658,318.0
659,1.03,659,317.0
660,1.04,660,316.0
661,1.02,661,318.0
662,1.06,662,314.0
663,1.06,663,314.0
664,1.0,664,320.0
665,1.0,665,320.0
666,1.04,666,316.0
667,1.08,667,312.0
668,1.0,668,320.0
669,1.02,669,318.0
670,1.06,670,314.0
671,1.04,671,316.0
672,1.03,672,317.0
673,1.08,673,312.0
674,1.03,674,317.0
675,1.35,675,285.0
676,1.24,676,296.0
677,1.16,677,304.0
678,1.26,678,294.0
679,1.28,679,292.0
680,1.25,680,295.0
681,1.17,681,303.0
682,1.41,682,279.0
683,1.47,683,273.0
684,1.01,684,319.0
685,1.04,685,316.0
686,1.03,686,317.0
687,1.08,687,312.0
688,1.03,688,317.0
689,1.02,689,318.0
690,1.04,690,316.0
691,1.02,691,318.0
692,1.07,692,313.0
693,1.02,693,318.0
694,1.03,694,317.0
695,1.01,695,319.0
696,1.02,696,318.0
697,1.01,697,319.0
698,1.04,698,316.0
699,1.02,699,318.0
700,1.11,700,309.0
701,1.0,701,320.0
702,1.02,702,318.0
703,1.05,703,315.0
704,1.03,704,317.0
705,1.04,705,316.0
706,1.01,706,319.0
707,1.14,707,306.0
708,1.04,708,316.0
709,1.05,709,315.0
710,1.05,710,315.0
711,1.18,711,302.0
712,1.02,712,318.0
713,1.06,713,314.0
714,1.04,714,316.0
715,1.02,715,318.0
716,1.04,716,316.0
717,1.03,717,317.0
718,1.02,718,318.0
719,1.06,719,314.0
720,1.13,720,307.0
721,1.05,721,315.0
722,1.02,722,318.0
723,1.09,723,311.0
724,1.05,724,315.0
725,1.03,725,317.0
726,1.09,726,311.0
727,1.03,727,317.0
728,1.07,728,313.0
729,1.07,729,313.0
730,1.02,730,318.0
731,1.06,731,314.0
732,1.06,732,314.0
733,1.02,733,318.0
734,1.03,734,317.0
735,1.17,735,303.0
736,1.07,736,313.0
737,1.07,737,313.0
738,1.04,738,316.0
739,1.3,739,290.0
740,1.01,740,319.0
741,1.07,741,313.0
742,1.03,742,317.0
743,1.0,743,320.0
744,1.01,744,319.0
745,1.04,745,316.0
746,1.04,746,316.0
747,1.07,747,313.0
748,1.15,748,305.0
749,1.06,749,314.0
750,1.02,750,318.0
751,1.01,751,319.0
752,1.03,752,317.0
753,1.05,753,315.0
754,1.03,754,317.0
755,1.01,755,319.0
756,1.05,756,315.0
757,1.05,757,315.0
758,1.01,758,319.0
759,1.04,759,316.0
760,1.08,760,312.0
761,1.02,761,318.0
762,1.01,762,319.0
763,1.01,763,319.0
764,1.21,764,299.0
765,1.03,765,317.0
766,1.02,766,318.0
767,1.04,767,316.0
768,1.03,768,317.0
769,1.05,769,315.0
770,1.02,770,318.0
771,1.03,771,317.0
772,1.04,772,316.0
773,1.08,773,312.0
774,1.02,774,318.0
775,1.01,775,319.0
776,1.08,776,312.0
777,1.04,777,316.0
778,1.03,778,317.0
779,1.02,779,318.0
780,1.13,780,307.0
781,1.08,781,312.0
782,1.04,782,316.0
783,1.02,783,318.0
784,1.0,784,320.0
785,1.02,785,318.0
786,1.07,786,313.0
787,1.04,787,316.0
788,1.03,788,317.0
789,1.04,789,316.0
790,1.01,790,319.0
791,1.07,791,313.0
792,1.05,792,315.0
793,1.02,793,318.0
794,1.0,794,320.0
795,1.04,795,316.0
796,1.13,796,307.0
797,1.02,797,318.0
798,1.02,798,318.0
799,1.05,799,315.0
800,1.04,800,316.0
801,1.0,801,320.0
802,1.07,802,313.0
803,1.02,803,318.0
804,1.02,804,318.0
805,1.01,805,319.0
806,1.0,806,320.0
807,1.02,807,318.0
808,1.04,808,316.0
809,1.03,809,317.0
810,1.03,810,317.0
811,1.02,811,318.0
812,1.03,812,317.0
813,1.05,813,315.0
814,1.02,814,318.0
815,1.03,815,317.0
816,1.04,816,316.0
817,1.01,817,319.0
818,1.03,818,317.0
819,1.41,819,279.0
820,1.34,820,286.0
821,1.26,821,294.0
822,1.23,822,297.0
823,1.22,823,298.0
824,1.25,824,295.0
825,1.29,825,291.0
826,1.19,826,301.0
827,1.59,827,263.0
828,2.18,828,227.0
829,2.09,829,233.0
830,1.9,830,244.0
831,1.57,831,265.0
832,2.0,832,237.0
833,1.99,833,238.0
834,2.06,834,234.0
835,1.66,835,260.0
836,1.89,836,245.0
837,2.86,837,211.0
838,2.0,838,237.0
839,2.12,839,230.0
840,2.62,840,216.0
841,2.1,841,232.0
842,1.02,842,318.0
843,1.11,843,309.0
844,1.11,844,309.0
845,1.02,845,318.0
846,1.02,846,318.0
847,1.02,847,318.0
848,1.04,848,316.0
849,1.01,849,319.0
850,1.09,850,311.0
851,1.07,851,313.0
852,1.01,852,319.0
853,1.03,853,317.0
854,1.04,854,316.0
855,1.03,855,317.0
856,1.11,856,309.0
857,1.23,857,297.0
858,1.06,858,314.0
859,1.02,859,318.0
860,1.55,860,267.0
861,27.75,861,70.0
862,1.46,862,274.0
863,2.36,863,222.0
864,1.29,864,291.0
865,2.4,865,220.0
866,1.86,866,248.0
867,1.29,867,291.0
868,1.57,868,265.0
869,1.06,869,314.0
870,1.39,870,281.0
871,1.13,871,307.0
872,1.03,872,317.0
873,1.06,873,314.0
874,1.04,874,316.0
875,29.11,875,59.0
876,33.15,876,16.0
877,32.74,877,19.0
878,26.44,878,72.0
879,29.19,879,58.0
880,29.37,880,54.0
881,29.82,881,47.0
882,34.01,882,8.0
883,31.84,883,24.0
884,29.26,884,56.0
885,30.42,885,42.0
886,27.81,886,69.0
887,31.31,887,30.0
888,32.96,888,18.0
889,31.55,889,27.0
890,24.98,890,76.0
891,25.88,891,74.0
892,35.36,892,2.0
893,34.62,893,4.0
894,30.81,894,33.0
895,28.1,895,65.0
896,34.55,896,5.0
897,31.07,897,32.0
898,29.4,898,52.0
899,33.55,899,12.0
900,28.76,900,61.0
901,30.52,901,40.0
902,27.85,902,68.0
903,29.45,903,51.0
904,29.36,904,55.0
905,33.49,905,13.0
906,29.56,906,49.0
907,30.57,907,39.0
908,30.02,908,45.0
909,27.88,909,67.0
910,26.93,910,71.0
911,30.65,911,38.0
912,32.29,912,20.0
913,34.33,913,6.0
914,29.39,914,53.0
915,30.79,915,34.0
916,32.1,916,21.0
917,31.76,917,25.0
918,26.29,918,73.0
919,31.71,919,26.0
920,29.87,920,46.0
921,30.44,921,41.0
922,33.4,922,14.0
923,30.76,923,35.0
924,29.53,924,50.0
925,28.68,925,62.0
926,31.3,926,31.0
927,25.72,927,75.0
928,28.44,928,64.0
929,30.76,929,35.0
930,31.3,930,31.0
931,30.44,931,41.0
932,31.46,932,28.0
933,30.34,933,43.0
934,34.09,934,7.0
935,28.0,935,66.0
936,30.74,936,36.0
937,34.93,937,3.0
938,30.25,938,44.0
939,29.01,939,60.0
940,31.37,940,29.0
941,29.26,941,56.0
942,29.24,942,57.0
943,35.9,943,1.0
944,31.94,944,22.0
945,34.0,945,9.0
946,33.73,946,11.0
947,28.5,947,63.0
948,31.92,948,23.0
949,29.65,949,48.0
950,33.13,950,17.0
951,33.98,951,10.0
952,30.66,952,37.0
953,33.29,953,15.0
954,1.03,954,317.0
955,1.04,955,316.0
956,1.05,956,315.0
957,1.02,957,318.0
958,1.07,958,313.0
959,1.0,959,320.0
960,1.02,960,318.0
961,1.02,961,318.0
962,1.01,962,319.0
963,1.02,963,318.0
964,1.02,964,318.0
965,1.01,965,319.0
966,1.04,966,316.0
967,1.06,967,314.0
968,1.11,968,309.0
969,1.05,969,315.0
970,1.23,970,297.0
971,1.06,971,314.0
972,1.07,972,313.0
973,1.18,973,302.0
974,1.13,974,307.0
975,1.11,975,309.0
976,1.1,976,310.0
977,1.06,977,314.0
978,1.08,978,312.0
979,1.11,979,309.0
980,1.08,980,312.0
981,1.07,981,313.0
982,1.09,982,311.0
983,1.13,983,307.0
984,1.06,984,314.0
985,1.07,985,313.0
986,1.08,986,312.0
987,1.09,987,311.0
988,1.04,988,316.0
989,1.25,989,295.0
990,4.65,990,183.0
991,1.22,991,298.0
992,1.22,992,298.0
993,1.21,993,299.0
994,1.2,994,300.0
995,1.2,995,300.0
996,1.15,996,305.0
997,1.08,997,312.0
998,1.09,998,311.0
999,1.13,999,307.0
1000,4.9,1000,181.0
1001,1.16,1001,304.0
1002,3.84,1002,197.0
1003,2.47,1003,218.0
1004,5.31,1004,167.0
1005,3.4,1005,203.0
1006,3.3,1006,205.0
1007,4.3,1007,193.0
1008,3.59,1008,200.0
1009,3.74,1009,198.0
1010,5.14,1010,175.0
1011,3.05,1011,208.0
1012,4.41,1012,190.0
1013,3.87,1013,196.0
1014,4.49,1014,189.0
1015,3.07,1015,207.0
1016,5.15,1016,174.0
1017,3.05,1017,208.0
1018,4.58,1018,187.0
1019,6.25,1019,138.0
1020,1.0,1020,320.0
1021,1.17,1021,303.0
1022,1.06,1022,314.0
1023,1.03,1023,317.0
1024,1.15,1024,305.0
1025,3.14,1025,206.0
1026,3.7,1026,199.0
1027,4.54,1027,188.0
1028,1.11,1028,309.0
1029,1.12,1029,308.0
1030,2.3,1030,224.0
1031,4.28,1031,194.0
1032,3.44,1032,202.0
1033,2.83,1033,213.0
1034,4.4,1034,191.0
1035,2.84,1035,212.0
1036,3.33,1036,204.0
1037,5.07,1037,176.0
1038,1.04,1038,316.0
1039,1.05,1039,315.0
1040,2.66,1040,215.0
1041,1.62,1041,262.0
1042,1.63,1042,261.0
1043,2.29,1043,225.0
1044,1.59,1044,263.0
1045,1.77,1045,255.0
1046,2.66,1046,215.0
1047,1.72,1047,257.0
1048,1.07,1048,313.0
1049,1.8,1049,253.0
1050,3.48,1050,201.0
1051,1.96,1051,240.0
1052,2.35,1052,223.0
1053,1.08,1053,312.0
1054,2.39,1054,221.0
1055,2.11,1055,231.0
1056,1.06,1056,314.0
1057,2.61,1057,217.0
1058,1.17,1058,303.0
1059,2.04,1059,235.0
1060,1.87,1060,247.0
1061,2.89,1061,210.0
1062,1.62,1062,262.0
1063,1.58,1063,264.0
1064,1.01,1064,319.0
1065,1.02,1065,318.0
1066,6.56,1066,133.0
1067,1.05,1067,315.0
1068,2.68,1068,214.0
1069,1.95,1069,241.0
1070,1.52,1070,269.0
1071,5.0,1071,178.0
1072,1.66,1072,260.0
1073,1.62,1073,262.0
1074,1.12,1074,308.0
1075,1.1,1075,310.0
1076,1.05,1076,315.0
1077,1.04,1077,316.0
1078,1.11,1078,309.0
1079,1.07,1079,313.0
1080,1.06,1080,314.0
1081,1.01,1081,319.0
1082,1.02,1082,318.0
1083,1.04,1083,316.0
1084,1.1,1084,310.0
1085,1.07,1085,313.0
1086,1.08,1086,312.0
1087,1.08,1087,312.0
1088,1.1,1088,310.0
1089,1.15,1089,305.0
1090,1.11,1090,309.0
1091,1.08,1091,312.0
1092,1.09,1092,311.0
1093,1.03,1093,317.0
1094,1.04,1094,316.0
1095,1.05,1095,315.0
1096,1.09,1096,311.0
1097,1.1,1097,310.0
1098,1.1,1098,310.0
1099,1.11,1099,309.0
1100,1.06,1100,314.0
1101,1.13,1101,307.0
1102,1.07,1102,313.0
1103,1.07,1103,313.0
1104,1.11,1104,309.0
1105,1.14,1105,306.0
1106,1.08,1106,312.0
1107,1.13,1107,307.0
1108,1.08,1108,312.0
1109,1.09,1109,311.0
1110,1.04,1110,316.0
1111,1.04,1111,316.0
1112,1.06,1112,314.0
1113,1.1,1113,310.0
1114,1.08,1114,312.0
1115,1.13,1115,307.0
1116,1.11,1116,309.0
1117,1.16,1117,304.0
1118,1.11,1118,309.0
1119,1.05,1119,315.0
1120,1.04,1120,316.0
1121,1.02,1121,318.0
1122,1.05,1122,315.0
1123,1.1,1123,310.0
1124,1.1,1124,310.0
1125,1.11,1125,309.0
1126,1.09,1126,311.0
1127,1.13,1127,307.0
1128,1.08,1128,312.0
1129,1.16,1129,304.0
1130,1.14,1130,306.0
1131,1.05,1131,315.0
1132,1.11,1132,309.0
1133,1.12,1133,308.0
1134,1.03,1134,317.0
1135,1.03,1135,317.0
1136,1.0,1136,320.0
1137,1.0,1137,320.0
1138,1.06,1138,314.0
1139,1.01,1139,319.0
