feature,PC1,PC2,PC3,PC4,PC5
H Values,0.1455414668790597,0.15967622704172804,0.0019253853250080514,0.12227422108660867,-0.009025565164028063
Volume Centrality,0.1113567747133824,-0.2937744003943822,0.16908732435215257,-0.0322794558474519,0.10203500829451535
GIN Values,0.1528892694954443,-0.10286343915192732,0.05278144469933779,0.007318111797746676,0.02842138089491654
LGC Scores,0.1475591471603997,0.14925937377411436,0.04516398403187878,0.11015746068465512,0.022570231795461387
DNC Scores,0.15685033472214244,0.034419451482182,-0.013548473298130482,-0.014443878346221593,-0.009540687851511137
EIGSM Values,0.15703130941046295,-0.0018454204693245254,-0.08125945570938084,0.024522378592966184,-0.03350050276950431
Societal Capital Scores,0.15712315451489597,-0.007860366207863775,-0.07721936552104669,0.018247049214113676,-0.030339036059371122
Improved Gravity Index Values,0.1475992432299418,-0.1367661409899011,-0.07437074195253777,-0.0652325725797372,0.007221926312977398
Extended Improved Gravity Index Values,0.15741307760160797,0.008610678692177461,-0.06818478362422767,0.01427613656335868,-0.031717071035057984
Node H-Index,0.15004446690317103,-0.12048154157272137,-0.0933598573077464,-0.03933109397910585,-0.022035436795011496
MCGM Values,0.1567437879628794,0.05073191833393673,-0.04065801124351153,0.03807981585148956,-0.012799983131138256
GGC Values,0.14711331803803893,0.153943534553888,0.07577868489288295,0.015756386620933035,0.02468553629540797
Subgraph centrality,0.145819478078361,0.14602165824490546,-0.03563557944001133,0.13682957505984616,-0.019550060297783705
Second order centrality,0.10577854226271503,-0.29437206242661834,0.2596365179078112,0.07243020371595482,0.03384058699532413
K-Shell Value,0.12672673524363104,-0.24525976831924254,-0.009686013528696061,-0.08980786856832465,0.03699273979579707
