Starting Node,Average Spreading Ability,Rank
319,5.63,331.0
544,5.63,331.0
515,5.58,332.0
566,5.58,332.0
468,5.56,333.0
385,5.56,333.0
611,5.47,334.0
308,5.45,335.0
270,5.44,336.0
91,5.41,337.0
292,5.41,337.0
513,5.4,338.0
336,5.39,339.0
31,5.39,339.0
355,5.37,340.0
543,5.36,341.0
405,5.36,341.0
642,5.33,342.0
352,5.32,343.0
552,5.31,344.0
606,5.31,344.0
373,5.28,345.0
409,5.25,346.0
280,5.24,347.0
546,5.22,348.0
622,5.21,349.0
476,5.19,350.0
550,5.19,350.0
494,5.14,351.0
384,5.13,352.0
656,5.13,352.0
605,5.09,353.0
157,5.08,354.0
590,5.04,355.0
490,5.0,356.0
29,4.99,357.0
472,4.98,358.0
540,4.97,359.0
116,4.97,359.0
404,4.89,360.0
443,4.77,361.0
603,4.75,362.0
152,4.75,362.0
631,4.73,363.0
282,4.71,364.0
674,4.7,365.0
413,4.67,366.0
275,4.66,367.0
329,4.65,368.0
345,4.65,368.0
545,4.64,369.0
362,4.63,370.0
281,4.61,371.0
54,4.61,371.0
555,4.6,372.0
434,4.58,373.0
432,4.57,374.0
59,4.53,375.0
591,4.51,376.0
290,4.5,377.0
237,4.45,378.0
227,4.44,379.0
324,4.44,379.0
537,4.43,380.0
334,4.43,380.0
318,4.41,381.0
621,4.38,382.0
469,4.36,383.0
341,4.36,383.0
244,4.36,383.0
178,4.34,384.0
124,4.32,385.0
488,4.25,386.0
304,4.24,387.0
454,4.2,388.0
565,4.2,388.0
353,4.17,389.0
175,4.14,390.0
118,4.14,390.0
541,4.11,391.0
456,4.08,392.0
335,4.05,393.0
219,4.04,394.0
640,4.04,394.0
463,4.01,395.0
516,3.99,396.0
459,3.95,397.0
261,3.94,398.0
636,3.91,399.0
418,3.9,400.0
279,3.89,401.0
50,3.86,402.0
467,3.85,403.0
486,3.84,404.0
391,3.83,405.0
465,3.83,405.0
226,3.8,406.0
439,3.77,407.0
619,3.75,408.0
577,3.74,409.0
556,3.7,410.0
250,3.68,411.0
485,3.66,412.0
661,3.62,413.0
33,3.56,414.0
430,3.55,415.0
378,3.54,416.0
289,3.51,417.0
574,3.5,418.0
671,3.49,419.0
32,3.49,419.0
538,3.46,420.0
509,3.46,420.0
528,3.45,421.0
232,3.45,421.0
105,3.44,422.0
567,3.44,422.0
521,3.43,423.0
523,3.41,424.0
136,3.41,424.0
466,3.4,425.0
375,3.4,425.0
464,3.36,426.0
446,3.34,427.0
497,3.32,428.0
326,3.29,429.0
202,3.28,430.0
437,3.27,431.0
548,3.27,431.0
613,3.25,432.0
120,3.22,433.0
712,3.22,433.0
553,3.2,434.0
129,3.2,434.0
492,3.19,435.0
618,3.16,436.0
531,3.12,437.0
473,3.09,438.0
524,3.09,438.0
561,3.08,439.0
357,3.08,439.0
369,3.06,440.0
696,3.06,440.0
651,3.06,440.0
522,3.02,441.0
392,3.02,441.0
187,3.0,442.0
554,3.0,442.0
562,2.96,443.0
420,2.92,444.0
658,2.91,445.0
260,2.91,445.0
689,2.91,445.0
673,2.9,446.0
165,2.89,447.0
442,2.88,448.0
701,2.88,448.0
639,2.87,449.0
627,2.86,450.0
535,2.85,451.0
265,2.83,452.0
377,2.82,453.0
505,2.81,454.0
444,2.79,455.0
431,2.75,456.0
629,2.74,457.0
641,2.69,458.0
496,2.68,459.0
274,2.62,460.0
714,2.59,461.0
578,2.58,462.0
628,2.56,463.0
616,2.55,464.0
286,2.53,465.0
458,2.52,466.0
455,2.5,467.0
383,2.48,468.0
717,2.47,469.0
725,2.46,470.0
650,2.44,471.0
602,2.42,472.0
520,2.39,473.0
412,2.39,473.0
517,2.35,474.0
632,2.34,475.0
453,2.34,475.0
669,2.33,476.0
637,2.33,476.0
685,2.33,476.0
478,2.32,477.0
502,2.31,478.0
536,2.3,479.0
558,2.29,480.0
248,2.29,480.0
518,2.26,481.0
436,2.24,482.0
503,2.24,482.0
247,2.23,483.0
666,2.23,483.0
499,2.22,484.0
479,2.22,484.0
356,2.21,485.0
623,2.21,485.0
597,2.2,486.0
583,2.16,487.0
143,2.15,488.0
243,2.15,488.0
394,2.13,489.0
706,2.13,489.0
287,2.13,489.0
525,2.11,490.0
694,2.1,491.0
698,2.08,492.0
624,2.05,493.0
672,2.02,494.0
633,2.01,495.0
349,2.0,496.0
663,1.94,497.0
599,1.93,498.0
487,1.92,499.0
204,1.89,500.0
563,1.87,501.0
750,1.87,501.0
482,1.85,502.0
601,1.85,502.0
683,1.83,503.0
625,1.82,504.0
587,1.82,504.0
648,1.8,505.0
366,1.8,505.0
343,1.75,506.0
722,1.74,507.0
617,1.73,508.0
675,1.73,508.0
269,1.72,509.0
654,1.71,510.0
576,1.7,511.0
474,1.7,511.0
728,1.69,512.0
678,1.65,513.0
638,1.63,514.0
719,1.61,515.0
346,1.61,515.0
359,1.61,515.0
390,1.59,516.0
560,1.57,517.0
655,1.56,518.0
589,1.55,519.0
644,1.54,520.0
598,1.54,520.0
710,1.52,521.0
667,1.52,521.0
657,1.52,521.0
643,1.46,522.0
739,1.43,523.0
475,1.43,523.0
680,1.4,524.0
634,1.39,525.0
438,1.37,526.0
595,1.32,527.0
581,1.32,527.0
569,1.31,528.0
593,1.31,528.0
484,1.3,529.0
700,1.3,529.0
481,1.28,530.0
647,1.27,531.0
724,1.27,531.0
757,1.27,531.0
691,1.25,532.0
500,1.25,532.0
729,1.25,532.0
720,1.25,532.0
653,1.25,532.0
697,1.23,533.0
713,1.23,533.0
612,1.23,533.0
395,1.23,533.0
564,1.23,533.0
547,1.23,533.0
662,1.22,534.0
596,1.22,534.0
559,1.21,535.0
626,1.19,536.0
586,1.18,537.0
670,1.17,538.0
393,1.16,539.0
660,1.15,540.0
682,1.15,540.0
570,1.15,540.0
652,1.14,541.0
276,1.14,541.0
457,1.14,541.0
705,1.14,541.0
699,1.14,541.0
690,1.14,541.0
571,1.14,541.0
588,1.14,541.0
635,1.13,542.0
733,1.13,542.0
716,1.13,542.0
659,1.12,543.0
676,1.12,543.0
665,1.12,543.0
271,1.11,544.0
741,1.1,545.0
735,1.09,546.0
734,1.09,546.0
692,1.09,546.0
747,1.08,547.0
702,1.08,547.0
745,1.08,547.0
726,1.08,547.0
708,1.07,548.0
731,1.07,548.0
681,1.07,548.0
749,1.06,549.0
693,1.06,549.0
760,1.06,549.0
687,1.06,549.0
718,1.05,550.0
592,1.05,550.0
688,1.04,551.0
501,1.04,551.0
630,1.04,551.0
704,1.04,551.0
620,1.04,551.0
715,1.03,552.0
751,1.03,552.0
754,1.03,552.0
744,1.03,552.0
557,1.03,552.0
759,1.03,552.0
723,1.03,552.0
709,1.03,552.0
695,1.02,553.0
730,1.02,553.0
707,1.02,553.0
756,1.02,553.0
679,1.02,553.0
573,1.02,553.0
758,1.02,553.0
755,1.01,554.0
753,1.01,554.0
761,1.01,554.0
748,1.01,554.0
746,1.01,554.0
762,1.01,554.0
737,1.01,554.0
721,1.01,554.0
703,1.01,554.0
740,1.01,554.0
727,1.01,554.0
686,1.01,554.0
742,1.01,554.0
736,1.01,554.0
677,1.0,555.0
732,1.0,555.0
684,1.0,555.0
743,1.0,555.0
752,1.0,555.0
738,1.0,555.0
579,1.0,555.0
668,1.0,555.0
646,1.0,555.0
711,1.0,555.0
664,1.0,555.0
