Eigenvector Centrality,EHCC Value,Coreness Centrality,Closeness Centrality,DNC Scores,PE Values,Extended Coreness,MDD Value,Gravity Model Centrality,I-GSM Values,H-GSM_1,Isolating Centrality,Eccentricity Centrality,Node H-Index,H Values,K-Shell Value,Subgraph centrality,Societal Capital Scores,Global Relative Change in Avg Clustering,GIN Values,Clustered Local Degree,Leverage Centrality,Extended Improved Gravity Index Values,Global Relative Change in Avg Degree,LGC Scores,Average Spreading Ability
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.5943728018757327
0.9819762705306032,0.989974482356871,0.9809478822232718,0.9702383604366229,0.9761425952297045,0.9762291033468786,0.9820249659833045,0.7317784256559765,0.9761043126989202,0.9748708721868353,0.39811320754716994,0.0,0.0,1.0,0.9787861150977271,1.0,0.9794238683127572,0.9819860056572876,0.032953108569183126,0.9742637682753204,0.987915400086242,0.9735807081854256,0.9844169762330996,0.9761904092896834,0.9771489979282764,0.4056271981242675
0.869305415243876,0.9033893457338449,0.8653755314123761,0.8267121216943005,0.8572616471771619,0.8570472538420333,0.8694489591582419,0.9970845481049553,0.8476431202183894,0.839189772996547,0.0038805031446540895,0.9631901840490797,0.0,0.9705882352941178,0.8504239689990312,1.0,0.8518518518518514,0.8691380080393034,0.10332551417715469,0.8398502243704256,0.8814782546362614,0.8622147830726672,0.8737295476027427,0.8571427679418,0.8454316829708739,0.46307151230949606
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.11254396248534582
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.41500586166471287
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.11957796014068
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4490035169988277
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4923798358733883
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.7221570926143025
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.21453692848769057
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.38804220398593203
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.42203985932004684
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.541617819460727
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.37983587338804237
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.21336459554513487
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.5123094958968349
0.9768376947613535,0.9813627771010909,0.97638167217761,0.9702383604366229,0.9762583808551,0.9761357605466623,0.9768311251281179,0.7317784256559765,0.973611423149755,0.9717410195640981,0.39811320754716994,0.9938650306748467,0.0,1.0,0.9732521811806094,1.0,0.9711934156378599,0.9767753461366682,0.017474461340858883,0.9722154958523097,0.9772782788252998,0.9787620310721236,0.976882185886645,0.9761904092896834,0.972478202585777,0.31184056271981253
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.3716295427901525
0.9549789687171768,0.9633738169728532,0.9541804440245629,0.9408371256722781,0.9524640447786199,0.9523140657897837,0.9549952702475859,0.8513119533527691,0.9479959205130222,0.9445380099672218,0.15723270440251577,0.9877300613496933,0.0,1.0,0.9482071961419247,1.0,0.9465020576131684,0.954890576150067,0.00031045997306094336,0.9451781767804315,0.9573112354778655,0.9560798938461262,0.9559861995800083,0.9523811307830659,0.9463523259807449,0.2450175849941384
0.8983477242904199,0.9340333963830174,0.8938749803180603,0.8547337937179771,0.8808863863845828,0.8810055631193849,0.8985581660804667,1.0,0.8761554162019063,0.8697100886539784,0.009811320754716983,0.0,0.0,1.0,0.8824205735946442,1.0,0.8847736625514402,0.8983177013547716,0.05406216916609121,0.8688373597412617,0.9164303577335309,0.8782203239105341,0.9052462318231917,0.8809523586521164,0.8771988522428902,0.160609613130129
0.9373452111382368,0.957573156460505,0.9348134152102032,0.9117899309423034,0.9285483045726712,0.928590187943712,0.937472475605734,0.9358600583090375,0.9245485429786029,0.920141123576824,0.06264150943396228,0.9815950920245399,0.0,1.0,0.9272810613444145,1.0,0.9259259259259258,0.9373232097662649,0.015035132981094317,0.9200330583870002,0.9462538830259049,0.9292094414065389,0.9407543132585681,0.9285715400727494,0.9243233661633228,0.12895662368112548
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.716295427901524
0.9764624640763775,0.9771425034912848,0.976066761139978,0.9702383604366229,0.9761753636643666,0.9762026498037311,0.9764707160193455,0.7317784256559765,0.973468972318374,0.9715621707568318,0.39811320754716994,0.9938650306748467,0.0,1.0,0.9728589516403268,1.0,0.9711934156378599,0.9764775941640615,0.017164001367797936,0.9720984514149733,0.976670875503086,0.9790238719652123,0.976290674453085,0.9761904092896834,0.9721790766980931,0.18053927315357565
0.9172827779141604,0.9445150814207159,0.9140292867264996,0.8830912070776185,0.9047618652242204,0.9047620619404477,0.9174199052469638,0.9766763848396494,0.9000153442407874,0.8944627169090942,0.024779874213836484,0.0,0.0,1.0,0.9042998952545342,1.0,0.9053497942386828,0.9172249516153048,0.03694473679425241,0.8941047228713654,0.9300744892144492,0.9043251575221971,0.9222435076501263,0.904761949362433,0.9001384842072608,0.25205158264947247
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.34466588511137164
0.9175839055022221,0.9416412270768642,0.9146591088017635,0.8830912070776185,0.9047482114111123,0.9047729811016736,0.9177102073784136,0.9766763848396494,0.9001551570938096,0.8946383238520954,0.024779874213836484,0.0,0.0,1.0,0.9048231931333655,1.0,0.9053497942386828,0.9175227035879114,0.03596900545034658,0.8942196455203213,0.9306897691857547,0.9038315713184704,0.9228098530562487,0.904761949362433,0.9003489802022975,0.33411488862837035
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.6225087924970693
0.9528279439254472,0.9522207168794705,0.9521335222799561,0.9408371256722781,0.9524051896641934,0.9523614665143985,0.9528397275504621,0.8513119533527691,0.9470049199761938,0.9432936796934559,0.15786163522012583,0.9877300613496933,0.0,0.9705882352941178,0.9458287703659825,1.0,0.9465020576131684,0.9528063123418193,0.005898739488157947,0.9443638485220283,0.9530446928391392,0.9580424948558404,0.9525099618036181,0.9523811307830659,0.9444401360468853,0.638921453692849
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4302461899179367
0.9588139652919563,0.9713372594579623,0.9573295544008817,0.9408371256722781,0.9524004528220393,0.9523652772541187,0.9588560911114223,0.8513119533527691,0.9498363500814182,0.9468489095724264,0.15786163522012583,0.0,0.0,1.0,0.9521656822746103,1.0,0.9506172839506173,0.9587613517939557,0.000354811397783936,0.9466905010624926,0.9652409677587532,0.9521705323081208,0.9612991621197446,0.9523811307830659,0.949800028804715,0.324736225087925
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.34349355216881594
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.22391559202813605
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.3974208675263776
0.2411017964119413,0.24252504605095826,0.2379152889308771,0.19902300862425637,0.2378509797988353,0.23829160401681637,0.24123020959023922,0.2827988338192413,0.21703278142429427,0.20529336839291346,3.018866547169812e-21,0.803680981595092,0.0,0.2647058823529411,0.21273768767692092,0.29032258064516103,0.21399176954732524,0.24132797379782644,0.8053983667144332,0.2088367166754974,0.24448031910080736,0.26136872284286694,0.24036282136228682,0.23809528269576652,0.20827138473128515,0.13833528722157096
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.41617819460726857
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.7104337631887457
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.5744431418522861
0.9536419860503527,0.9566596760935449,0.952448433317588,0.9408371256722781,0.9523179576994072,0.9524316312130736,0.9536721244783939,0.8513119533527691,0.9474296344919775,0.9438269641920174,0.15786163522012583,0.9877300613496933,0.0,1.0,0.9464669978844957,1.0,0.9465020576131684,0.9536995682596401,0.0027054369081025162,0.9447128465338577,0.954872927246134,0.9572519562461657,0.9534245938066239,0.9523811307830659,0.9452444523226571,0.3294255568581478
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.0
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4747948417350528
0.9778477899557894,0.9828737833591568,0.9773264052905053,0.9702383604366229,0.9762193607445266,0.9761672664450676,0.9778679184547237,0.7317784256559765,0.9741100010595878,0.9723669902223722,0.39811320754716994,0.9938650306748467,0.0,1.0,0.9743664567054064,1.0,0.9753086419753083,0.9778174780407922,0.020667763920914312,0.9726251500753933,0.9794045580757227,0.9778190628003813,0.9785228144756517,0.9761904092896834,0.9734309739317328,0.5744431418522861
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.11606096131301291
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.6295427901524034
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.3223915592028136
0.9394349383246827,0.9616412980615587,0.9367028814359943,0.9117899309423034,0.9285438568391688,0.9285937548083605,0.9395519867922402,0.9358600583090375,0.925533388232594,0.9213778896120766,0.06264150943396228,0.0,0.0,1.0,0.9295256524792992,1.0,0.9300411522633742,0.9394074735745126,0.008825933519875425,0.9208424365322894,0.9505435687499606,0.9269997208931154,0.9437206931744746,0.9285715400727494,0.9261513576991678,0.29191090269636577
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.42555685814771416
0.9157867689094181,0.9417516392462555,0.9126121870571562,0.8830912070776185,0.9047630336054628,0.904761140890256,0.9159348222343784,0.9766763848396494,0.8993162799756778,0.8935846828627207,0.024779874213836484,0.9754601226993865,0.0,1.0,0.9026659767719083,1.0,0.9053497942386828,0.9157361917522704,0.041468582115997604,0.8935301100624504,0.926998816984145,0.9059658596991642,0.9201232960658294,0.904761949362433,0.8988511350165627,0.055099648300117265
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4091441969519344
0.9624646719813761,0.9781977246172842,0.9604786647772006,0.9408371256722781,0.9522954968244184,0.9524498405517554,0.962566823798455,0.8513119533527691,0.9516059938971837,0.9490709282049932,0.15786163522012583,0.0,0.0,1.0,0.956023582868512,1.0,0.9547325102880657,0.9624832514515411,0.011708776126869911,0.9481446592271809,0.9728732525354369,0.9485723383095183,0.9667195865243401,0.9523811307830659,0.9531435915048247,0.399765533411489
1.0000000000000004,1.0000000000000004,1.0,1.0,1.0,1.0,1.0,0.5072886297376096,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0,0.05079302564975945,1.0,0.9999999999999996,1.0,1.0,1.0,0.9999999999999998,0.4372801875732709
0.9790261929878921,0.9864857575656409,0.9781136828845853,0.9702383604366229,0.9761998698038616,0.9761829864174527,0.9790607244914282,0.7317784256559765,0.9746798043851113,0.9730823851171215,0.39811320754716994,0.9938650306748467,0.0,1.0,0.97548634379129,1.0,0.9753086419753083,0.9790084859312196,0.024171526474030685,0.9730933269530091,0.9818352921375357,0.9766880337752638,0.9800749429414606,0.9761904092896834,0.9745144743693428,0.2719812426729191
