Clustering Coefficient,Leverage Centrality,Eccentricity Centrality,Isolating Centrality,Constraint Coefficients,Closeness Centrality,PageRank Centrality,Second order centrality,GSM,Betweenness Centrality,GIN Values,Global Relative Change in Avg Clustering,H-GSM_1,Volume Centrality,P Value,K-Shell Value,Node H-Index,LGC Scores,DIL Centrality,H Values,HCC Value,DNC Scores,Clustered Local Degree,Density Centrality,Subgraph centrality,Average Spreading Ability
0.3,0.4087971446151235,0.24107142686383942,0.0,0.7681320646133766,0.3709968950712351,0.045044231239017324,0.766667945926794,0.2587637848647292,0.003569290190972838,0.2115393815144032,0.016528045163558512,0.024332448433932754,0.054394954670871104,0.2264808362369338,0.30000000000000004,0.14285714285714285,8.11221350786274e-05,0.001596017128946477,1.1674733794511177e-05,0.12768964524676488,0.030897224911930407,0.03608488010001911,0.0020642022689584616,2.2493741225535456e-07,0.010819165378670788
0.318181818,0.7294885659690128,0.24107142686383942,0.0101010101010101,0.8104928900879492,0.363630736318753,0.12342719531804269,0.7950282887474956,0.26755629691376664,0.016202877361366528,0.21827801904442246,0.11024320617065177,0.027963665608383908,0.05084745762711864,0.23693379790940766,0.4,0.19047619047619047,0.00026689381767756496,0.0027565177588935053,3.1295093056334764e-05,0.14425863840096953,0.09886133433708671,0.06180703427432901,0.007977862824970297,4.227880684698738e-07,0.03438948995363215
0.8,0.3304133072248607,0.24107142686383942,0.0,0.6819754788098707,0.36574773320391996,0.04176623982322432,0.7688120602041615,0.258728066762947,5.9158463821710035e-05,0.2122301714389781,0.028042179397682044,0.024505086306491546,0.054394954670871104,0.24041811846689895,0.4,0.19047619047619047,0.00010555856932526797,0.00047552871894861583,1.5756417849632797e-05,0.13756173868959692,0.03264645578652005,0.06117701526890658,0.002119991520505819,3.202891043557414e-07,0.01661514683153014
0.164835165,0.49302418670360515,0.7875000033468751,0.0,0.9324799727452308,0.7362642804439008,0.08067153456064186,0.9365816495283872,0.593066455169589,0.008705199388229464,0.5133186315279916,0.029908341399802685,0.06438966734033681,0.7430035474970437,0.8571428571428572,0.8,0.42857142857142855,0.016671410722599086,0.04083349171491134,0.028036757801321432,0.5247948957452131,0.09073498045883077,0.2221921042983323,0.02587505439958273,0.03387389507551805,0.24188562596599686
0.298701299,0.5844894034463061,0.7875000033468751,0.0,0.9384665272029574,0.8129069957461981,0.14127893266478966,0.9601870363456477,0.6703308561323036,0.2612634271350888,0.5995926227178392,0.005717091378623157,0.09266733137453236,0.8612534489554592,0.9651567944250872,1.0,0.6190476190476191,0.04988677369658544,0.049136542863284234,0.07605995000540651,0.6596390806267028,0.15864314288571668,0.457353432159094,0.0637671133525634,0.10507627602267117,0.5486862442040186
0.184939092,0.7528053466047402,0.613636369721591,0.0,0.9738172278808002,0.7958942640526501,0.2488857213576175,0.9795022049671033,0.7569592802589195,0.0339081024878146,0.6879398103506393,0.01194396021001389,0.14728785679746093,0.8671659440283799,0.975609756097561,1.0,0.9047619047619047,0.1264967779280803,0.20147193873278546,0.28504845899243336,0.7666935053433226,0.3178048444443661,0.6500917964997416,0.14723898992761672,0.3348116752917942,0.6008500772797527
0.250196078,0.7773281402577666,0.7875000033468751,0.0,0.9667330712094107,0.8666217681752231,0.2941587087822808,0.983677161207449,0.8156963941786521,0.07280383219726315,0.7701263310225306,0.19601207427524248,0.18796762450359067,0.9302325581395349,1.0,1.0,0.9999999999999998,0.21560837306987043,0.113378646197248,0.41916201136870984,0.8638354272826839,0.37788302808273055,0.898081020474387,0.21504524512040304,0.5073978672351491,0.6808346213292117
0.053319454,1.0,0.7875000033468751,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0
0.411255411,0.5389355279126383,0.613636369721591,0.037037037037037035,0.938114209021243,0.7974194922178699,0.13548930322762068,0.9549581352040455,0.6794347973148455,0.026556863146862293,0.6197123457335758,0.07963512912477286,0.09314467590131949,0.886480094599921,0.9721254355400697,1.0,0.7619047619047619,0.059715559097639224,0.024033721635406433,0.0965528941736272,0.688723972292076,0.15367633342411455,0.5712896229107386,0.06352164065024367,0.14141511016178565,0.49806800618238023
0.233766234,0.5565287603371077,0.613636369721591,0.0,0.9524461902767323,0.8092548666168162,0.13275713940188122,0.9609695694305602,0.6701901570993295,0.15310800592748375,0.5960891095262275,0.02519000258854255,0.08983554929153316,0.8498226251478124,0.9337979094076655,1.0,0.6666666666666665,0.041153229617191506,0.0772750070107419,0.08110206780239902,0.632335247119806,0.15310779908527428,0.4049423706213261,0.055666514176012434,0.1037070030443292,0.46754250386398766
0.0,0.27484248505646497,0.4687499988046875,0.0,0.5095736199908887,0.5363306377731669,0.024161575294977474,0.6336782093971018,0.3774621897298357,0.03675636246277611,0.3173091021774363,0.02498152524051969,0.033504898358665686,0.19038234134804888,0.10801393728222997,0.0,0.047619047619047616,0.00018312864714668657,0.00017696202326441992,0.0001524305160506404,0.058906250569218145,0.007669419308475432,0.009558908635766653,0.0004797875544702516,0.00010691674193212094,0.04559505409582689
0.315217391,0.585201890462034,0.613636369721591,0.0202020202020202,0.9446886493920279,0.7878249156915276,0.14605626554921755,0.9595367104899799,0.6757782268286407,0.029254146149515915,0.6167815498534583,0.04490027141443495,0.09673744554414473,0.8703192747339377,0.9581881533101045,1.0,0.6666666666666665,0.06142435007684947,0.039373549496319764,0.09572651829226245,0.6829251786607999,0.16858783076360837,0.5339027114986037,0.07037256061626031,0.13135473757817065,0.3504636785162288
0.153561517,0.7817819559581599,0.7875000033468751,0.0,0.9729713672651796,0.8858678696821287,0.29055121970014375,0.983313758198548,0.7940785410955903,0.0984138055437745,0.7444610458398544,0.07932587125780055,0.17386744933420464,0.9653133622388648,0.9895470383275261,1.0,0.9047619047619047,0.1734085847921551,0.2738297255526405,0.29016591992240803,0.8100248420103079,0.34533212019339893,0.716235605162566,0.197125737851063,0.35218870741010827,0.7206336939721794
0.272727273,0.5790293408776076,0.613636369721591,0.01936026936026936,0.9469211576657787,0.7547948122434225,0.13445296105113266,0.9589414595546165,0.6769711505473237,0.0158081732339068,0.6071963469870538,0.002236545096404885,0.0939524750781867,0.9101300748916042,0.9372822299651569,1.0,0.6666666666666665,0.05704107005786756,0.05523186224832887,0.09370673640896178,0.6588066407176624,0.1613953889606056,0.48163864649937754,0.06974772100397963,0.12242836600122253,0.30602782071097373
0.333333333,0.14476504936568574,0.613636369721591,0.0,0.6621074978999784,0.6955461356759782,0.013472690364381975,0.812112482619473,0.5381785155390163,0.0002300606926399835,0.46289202326896944,0.005117041391592574,0.048503948759012,0.7319668900275916,0.6411149825783973,0.20000000000000004,0.09523809523809523,0.00620460503150767,0.0005213109780784884,0.002048668095032119,0.3659584530932807,0.014573630515071379,0.12386752438522848,0.004931769746312121,0.003306769434497027,0.12094281298299844
0.340229885,0.6229816766337735,0.7875000033468751,0.0,0.9481299478241763,0.8240069922797704,0.1713199050359242,0.969739310937479,0.7231410716429882,0.02094551423746172,0.6639906805035802,0.04257964908858854,0.11481486528765232,0.9160425699645249,0.9860627177700348,1.0,0.857142857142857,0.09071182885452057,0.07142157583781931,0.16387678672292916,0.7419476070691066,0.21559415409808533,0.663382765936899,0.10069959719520087,0.2145401533725891,0.5131375579598145
0.305418719,0.6244044595130241,0.613636369721591,0.0,0.9529124552347601,0.8160564928665872,0.16467774527090964,0.9685137273475926,0.7209983347962309,0.02422240729072795,0.6579704602580216,0.010389953448025605,0.1118375948292137,0.9243200630666141,0.9965156794425087,1.0,0.7619047619047619,0.08550986803423324,0.06566444828957359,0.15467198343697866,0.7364044041825186,0.20935660540492074,0.6180446579557858,0.09539961839639105,0.20511108086724894,0.5452086553323029
0.250693802,0.7574785717207901,0.7875000033468751,0.0,0.9658279696030245,0.8535632400204023,0.27385629471865713,0.9820818778135074,0.8003574694485154,0.06066153177678594,0.7535825878686757,0.06809198110319872,0.17248680582156872,0.9530942057548285,1.0,1.0,0.9999999999999998,0.18788126686138146,0.12576371767524816,0.3533364374431911,0.8417232317431981,0.34960795157646074,0.8446403322648921,0.1950280619547289,0.4391904556098732,0.7109737248840804
0.181818182,0.8233327402293888,0.613636369721591,0.0,0.9719787321214988,0.8380509762945869,0.34287179385799726,0.9861223328786826,0.8150546671307575,0.12393379229365041,0.7749865078152507,0.15084258749202406,0.20996068089481904,0.992905005912495,1.0,1.0,0.9523809523809523,0.23254705672207146,0.19128602155313998,0.37964883617188777,0.8577254785679636,0.4288901075481944,0.830538811585374,0.2630016847843304,0.44551094868223345,0.7666151468315302
0.644444444,0.23398438485962098,0.613636369721591,0.0,0.8868316748463239,0.7385471706522331,0.05051198821603056,0.9211718418986165,0.6203526395107402,0.0003108077089114132,0.5597445265741321,0.015284244256995823,0.06448767405628276,0.8967284193929838,0.8989547038327527,0.8,0.38095238095238093,0.02992037226289618,0.0047120801071741355,0.031061934681054455,0.5890342179549469,0.06379585189145456,0.464483302146209,0.024268323978023153,0.05583972576298929,0.38562596599690885
0.2,0.47482699792487104,0.613636369721591,0.0,0.8940362437641172,0.721007046752205,0.06529181643909729,0.9117517787532982,0.5569491967752919,0.0426231101778719,0.4783398539056573,0.025737072037789435,0.053166939451956455,0.6645644461962947,0.7770034843205575,0.5000000000000001,0.23809523809523808,0.00816067436898115,0.011492303161692466,0.011808326877437955,0.4481002890259497,0.06462553460832599,0.14147184780934646,0.013445209377019488,0.014436091818943987,0.1267387944358578
0.202150538,0.6919212351618707,0.613636369721591,0.0,0.9589330726506887,0.7454503137117023,0.19809603846331517,0.9690921682925252,0.6814959622223494,0.025388583512771623,0.624906577418652,0.08014883205085405,0.11201622654199549,0.872684272763106,0.9721254355400697,1.0,0.6666666666666665,0.0787421596584337,0.10821920386009493,0.12336590087653322,0.7058900187765395,0.22873070115636646,0.5223750849302311,0.10129096325206449,0.16006703418418777,0.6240340030911902
0.247311828,0.6914485570958689,0.613636369721591,0.0,0.9541467791081082,0.8440974165209942,0.1856722375723764,0.9700190972151884,0.7170699856225689,0.16355544208054018,0.6502784128489147,0.11390907751951262,0.11701753750291426,0.8797792668506109,0.9825783972125436,1.0,0.7142857142857142,0.07951979735985609,0.07914110462435109,0.13526062562104188,0.7105300644162278,0.23161668603481014,0.5405537137387334,0.09886970978428428,0.17393750866181945,0.44899536321483774
0.333333333,0.38876520134535886,0.613636369721591,0.0,0.9161691194087523,0.7783937564686016,0.07241908455970385,0.934795014941093,0.6310412393309899,0.012949699135771434,0.5614807871087371,0.013726632468495039,0.07093200430883859,0.8443042964130862,0.9094076655052266,0.9,0.4761904761904761,0.028774396711361692,0.01904312495832076,0.03557372215579585,0.5884371646246882,0.08725590963537248,0.3580607859615115,0.031130401800521148,0.0545344721537388,0.3809891808346213
0.352380952,0.5214401689583849,0.613636369721591,0.0,0.9372907176683929,0.7339937703343122,0.12030110285091936,0.9565437539419168,0.6528865389426772,0.00629612098867248,0.5908325487599719,0.004675292124310874,0.08756197555711723,0.85297595585337,0.9686411149825784,1.0,0.6190476190476191,0.0515478747407297,0.03824335251977596,0.08293329447476568,0.671562976974416,0.14669218710978732,0.505393155131144,0.0589915535138101,0.11508331959860602,0.32380216383307575
0.0,0.30974913205847293,0.613636369721591,0.002525252525252525,0.6794314936609007,0.6859540351693845,0.024373426922989255,0.7637493857968258,0.5289574687042659,0.009288544709963572,0.45692206433234556,0.022904015221116233,0.04770307287048062,0.69925108395743,0.6445993031358885,0.1,0.047619047619047616,0.006173039404036837,0.0006570828163980532,0.0016526656607109003,0.36857195116079755,0.013158946458139049,0.09439422277819569,0.0048648226452969135,0.0034211545988585045,0.06723338485316846
0.338709677,0.6153402391998235,0.613636369721591,0.0,0.9554998305774725,0.8245393365257481,0.18056480184651022,0.9720237646192531,0.7402645720478964,0.02318025807414005,0.6943550228416386,0.00613910646373643,0.12208009117904527,0.9491525423728813,0.9930313588850175,1.0,0.9047619047619047,0.11138256454944784,0.06498272134297056,0.19876994046315366,0.7800519465984449,0.22786000849609622,0.7562041061449867,0.11420059582278583,0.27066653666534873,0.6367851622874806
0.333333333,0.2019292006426634,0.613636369721591,0.0,0.8537061517161346,0.6951252123186935,0.03434130624623405,0.8962253893697928,0.5665717656894061,0.00024006333145041754,0.4949464450837909,0.005523875309503209,0.054442861106701906,0.7500985415845486,0.818815331010453,0.6000000000000001,0.2857142857142857,0.01439316497157333,0.005844329849994036,0.013120933977571456,0.49691926474207376,0.04293455221377914,0.23618470085548665,0.013300157325521221,0.01974962369395954,0.24034003091190106
0.199326599,0.8080284257546733,0.613636369721591,0.0,0.9720245213878439,0.8315266642566741,0.3239896853956927,0.9857482382261684,0.8181770154186324,0.12606562040855657,0.7773624942359427,0.09410822906450617,0.20418946856186862,0.96491919590067,1.0,1.0,0.9999999999999998,0.2349479373638965,0.21408642085106602,0.42035492542643427,0.8676177766780087,0.410083965813475,0.8679388463634319,0.24725795833655892,0.5018733594859897,0.7870942812982998
0.464285714,0.30034892340806846,0.613636369721591,0.0,0.8600015719938519,0.6543327869583088,0.040916977440888014,0.9033506310511281,0.5402571048482613,0.002290358508464344,0.46697821387737265,0.0031706475216437447,0.05057316200331877,0.69925108395743,0.8118466898954704,0.6000000000000001,0.2857142857142857,0.008828661763014603,0.0047284325721987305,0.012611137398069688,0.4716167219707186,0.05060710732914944,0.1930131418008756,0.011012798054160626,0.017321214953994007,0.17233384853168468
0.391666667,0.4447641266428929,0.613636369721591,0.013468013468013467,0.923551727234487,0.7431401872861338,0.09169019957262535,0.9426729621670917,0.6453410368887418,0.010857038496550116,0.5749565904416434,0.0030887733639598583,0.07814599115634953,0.8912100906582577,0.9198606271777003,1.0,0.5714285714285714,0.03830341922575385,0.018951785329389667,0.05484645898311012,0.6169351052934092,0.1087179257085611,0.43779801551811265,0.04261182955519553,0.07785960848794304,0.28979907264296756
0.2,0.3941927269169609,0.4687499988046875,0.0,0.8343613989609544,0.6173930483269534,0.033504550815846634,0.8723096395905949,0.5014110790278558,0.0034509418264645855,0.4295317117261634,0.01434002105362187,0.04433665545450348,0.6314544737879385,0.5644599303135889,0.30000000000000004,0.14285714285714285,0.0038131653839715432,0.0033731329011726973,0.003606596315163996,0.3168990396315715,0.0343296867030521,0.08268455969938154,0.006571973712067148,0.004256249805446093,0.06877897990726431
0.315789474,0.5035015405145207,0.613636369721591,0.016835016835016835,0.9419920928054963,0.7468418368104903,0.11581235779646065,0.9532868023881857,0.6610834809870595,0.01287660556713839,0.5953572800579312,0.004561026135814674,0.08668553133499286,0.8955459203783996,0.9407665505226481,1.0,0.6666666666666665,0.04946303469669787,0.03705513314656321,0.07720752905583958,0.6524006904199076,0.13332301449680795,0.47832275710091876,0.05729556029650772,0.10387348574309471,0.4370170015455951
0.333333333,0.39885142491809056,0.613636369721591,0.0,0.9095733666308848,0.7285811911635807,0.06910724368363624,0.934713682398226,0.6201482386749902,0.0032849123116953944,0.5399852566321817,0.0015709904424471735,0.06864840801030572,0.8608592826172644,0.867595818815331,0.9,0.5238095238095237,0.02407113613157169,0.017838504601860997,0.03145246084330398,0.5500923868484582,0.08625701501906814,0.3102662427826782,0.03084029768630301,0.038786278192193394,0.32612055641421944
0.242647059,0.5375940615516516,0.613636369721591,0.0,0.9302855286017462,0.7566840153117063,0.09455574398914879,0.9463639028044885,0.6402098774509937,0.005863612602302917,0.5557699650165657,0.019714715025257814,0.0766175129203842,0.8517934568387859,0.8780487804878049,0.9,0.5238095238095237,0.030452105723932473,0.03461992101747941,0.04378337417434182,0.5684070794922096,0.11985797553766439,0.3195205783620537,0.04433013847143362,0.05426132655701578,0.2921174652241113
0.304761905,0.4544651547353354,0.613636369721591,0.0,0.9289433290121933,0.7501027548195724,0.08826434370879135,0.9408497949962766,0.6316926652825474,0.0249362670436606,0.5645909838321179,0.021216168511863878,0.07344514177670619,0.8742609381158849,0.9128919860627178,0.9,0.4761904761904761,0.03330291991515618,0.025916421778394674,0.04292730026334608,0.6003610609724013,0.10087943330164019,0.3760861565488837,0.03760195485657684,0.06229697793329136,0.3643740340030912
0.351778656,0.5623166880670656,0.613636369721591,0.0,0.9429773768401353,0.7999697925590654,0.1372377751100763,0.9583764236106983,0.6767014461057659,0.0321428453642396,0.6115447727140748,0.008695096964998945,0.09422681495362902,0.8490342924714229,0.9790940766550523,1.0,0.7142857142857142,0.05811971546190949,0.05340107040284971,0.10137694595786448,0.6875500702987717,0.1618819321403349,0.5334333851555028,0.06435847940942702,0.14069958780800843,0.5351622874806801
0.0,0.4019002986506005,0.24107142686383942,0.0,0.6794314936609007,0.35924818136349457,0.030326534325632214,0.7163176186577458,0.2323199072612337,0.01708945124969054,0.18829739951892221,0.04234084946201054,0.02135097436006687,0.034686637761135196,0.10801393728222997,0.1,0.09523809523809523,1.3393659507445216e-05,0.000671548191076468,1.2052240492861928e-06,0.058906250569218145,0.015515616012612147,0.008961476846031236,0.0006806288563937133,1.3336157732824113e-08,0.010432766615146832
0.428571429,0.5726354340651574,0.24107142686383942,0.0,0.7602638789894164,0.3291917776336185,0.07348120719520912,0.7828178409928792,0.23497848375038244,0.0010634605530477287,0.1905117594040603,0.00516888701362234,0.023414495249199804,0.04493496255419787,0.22996515679442509,0.4,0.19047619047619047,0.00012542416444228554,0.0022902024238704763,8.71545454219535e-06,0.13408549321091323,0.06094617041327758,0.05086704952433703,0.003782511185196547,1.2301042530962047e-07,0.021638330757341583
0.6,0.39360739180203874,0.24107142686383942,0.0,0.6892878398737952,0.3651683445827164,0.04188925174739265,0.7628046354008521,0.25744954802158315,0.002540464489280438,0.2102757852737765,0.009078097652076941,0.024002890214007585,0.05281828931809223,0.2264808362369338,0.30000000000000004,0.14285714285714285,8.372348124709675e-05,0.0007875193069566042,1.2721096933397802e-05,0.1279805956629961,0.03502203080878987,0.04564378873578577,0.0019526237686691506,2.3082884841925604e-07,0.010046367851622877
0.436363636,0.6619474743817806,0.24107142686383942,0.0,0.7709551575020771,0.36709963998672857,0.10296049638881935,0.7968367337238045,0.2698027356975356,0.010124590982810877,0.21958370547278933,0.09132673747891176,0.027604752647099214,0.052424122979897514,0.23693379790940766,0.4,0.19047619047619047,0.00026119541370066003,0.002139862439428801,3.281699048606955e-05,0.14513148814574292,0.08746187075678469,0.07088799747830732,0.006940182765546738,4.3581014267877744e-07,0.036707882534775894
0.071428571,0.45178191742844087,0.4687499988046875,0.0,0.8882605488320482,0.6665024240233339,0.05593847225161243,0.8956668541383589,0.5180835166810213,0.08275638922412176,0.44520149016134186,0.03643739156464118,0.04842557523155745,0.5991328340559716,0.5853658536585367,0.4,0.19047619047619047,0.005033352746100318,0.011496073453304051,0.00481386090544072,0.33810807792415776,0.04662647416016583,0.09610117077447253,0.010209432846186238,0.005265698599114501,0.08462132921174653
0.0,0.26807058288877844,0.24107142686383942,0.0,0.5095736199908887,0.3601964969272595,0.019099124251121032,0.6562252288456737,0.24671155082834967,0.003068009375936336,0.20193531947529403,0.023140812055187292,0.022150302728002755,0.04769412692156089,0.11846689895470383,0.1,0.047619047619047616,1.9865920814547113e-05,0.0001774958453383661,2.8191607540326618e-06,0.0647100958686043,0.006761135448002101,0.010753772215237484,0.0004797875544702516,1.1163014768225104e-07,0.007727975270479137
0.833333333,0.3270365174757993,0.24107142686383942,0.0,0.5956741863280544,0.3619099025933832,0.03569818949767037,0.7448752880862959,0.25393481157831416,2.3663385528684017e-05,0.20817013713874238,0.040131876142451256,0.02329213291801403,0.05360662199448167,0.20209059233449478,0.20000000000000004,0.14285714285714285,6.58759080231349e-05,0.00028075705614066625,8.562825395029123e-06,0.1137594069967069,0.025141039750915126,0.04590267584267967,0.0015063097647065027,1.795432989808316e-07,0.010046367851622877
0.0,0.26807058288877844,0.24107142686383942,0.0,0.5095736199908887,0.3601964969272595,0.019099124251121032,0.6562252288456737,0.24671155082834967,0.003068009375936336,0.20193531947529403,0.023140812055187292,0.022150302728002755,0.04769412692156089,0.11846689895470383,0.1,0.047619047619047616,1.9865920814547113e-05,0.0001774958453383661,2.8191607540326618e-06,0.0647100958686043,0.006761135448002101,0.010753772215237484,0.0004797875544702516,1.1163014768225104e-07,0.01893353941267388
0.071428571,0.45178191742844087,0.4687499988046875,0.0,0.8882605488320482,0.6665024240233339,0.05593847225161243,0.8956668541383589,0.5180835166810213,0.08275638922412176,0.44520149016134186,0.03643739156464118,0.04842557523155745,0.5991328340559716,0.5853658536585367,0.4,0.19047619047619047,0.005033352746100318,0.011496073453304051,0.00481386090544072,0.33810807792415776,0.04662647416016583,0.09610117077447253,0.010209432846186238,0.005265698599114501,0.15340030911901084
0.5,0.46765022802818457,0.24107142686383942,0.003367003367003367,0.6500045231283231,0.36133794203142566,0.043473398419242304,0.722327767609702,0.251554974840056,0.009233916012574585,0.20611819169712625,0.002103172467392435,0.02318788068505179,0.0520299566417028,0.18815331010452963,0.20000000000000004,0.09523809523809523,4.9023666449460066e-05,0.000362060819708878,6.288891027151168e-06,0.10417826346879928,0.024760288435865148,0.029274157697035376,0.0014616783640296976,1.519839421006272e-07,0.01816074188562597
0.0,0.26807058288877844,0.24107142686383942,0.0,0.5095736199908887,0.3601964969272595,0.019099124251121032,0.6562252288456737,0.24671155082834967,0.003068009375936336,0.20193531947529403,0.023140812055187292,0.022150302728002755,0.04769412692156089,0.11846689895470383,0.1,0.047619047619047616,1.9865920814547113e-05,0.0001774958453383661,2.8191607540326618e-06,0.0647100958686043,0.006761135448002101,0.010753772215237484,0.0004797875544702516,1.1163014768225104e-07,0.006955177743431219
1.0,0.02225827093216748,0.613636369721591,0.0,0.4947412588426604,0.6708924070378386,0.0066853289217413785,0.7645358888197347,0.5194718659338129,0.0,0.453066310726104,0.04316199438985774,0.04664061539351745,0.676783602680331,0.6794425087108015,0.1,0.047619047619047616,0.006874554753156627,6.80623166401615e-05,0.00182645368653426,0.391215534360793,0.006892822717791492,0.21268571714580803,0.0030237773778989652,0.004566969256312383,0.1588098918083462
1.0,0.11016344060762845,0.613636369721591,0.0,0.6172150678771069,0.6806107845516176,0.015040537653691777,0.8117002440974951,0.5369271556282945,0.0,0.4660484704677435,0.042942474979146585,0.048357662918453906,0.7564052029956642,0.6585365853658537,0.20000000000000004,0.09523809523809523,0.007100755595795413,0.00013612463328032304,0.002132722614436789,0.37960784426332744,0.014023851357677006,0.20671139924845386,0.0051660845991639975,0.004134283783156891,0.0911901081916538
0.166666667,0.4164518262982402,0.613636369721591,0.0,0.7556775390778786,0.673304050273105,0.0352690396657981,0.7919007229464232,0.5231933138941725,0.01821805184456862,0.4528363127430501,0.014335254407455342,0.047466884993731265,0.6957035869136775,0.6271777003484321,0.1,0.047619047619047616,0.0060251652345806005,0.0009895234289588758,0.001670707537963744,0.35812300955622656,0.020167981834721894,0.10544671088830088,0.0065496580117287454,0.0029592171679065156,0.028979907264296757
