Starting Node,Average Spreading Ability,Rank
877,7.13,319.0
386,7.11,320.0
1194,7.11,320.0
226,7.1,321.0
391,7.09,322.0
1475,7.06,323.0
358,7.06,323.0
696,7.06,323.0
1168,7.06,323.0
835,7.06,323.0
495,7.05,324.0
493,7.04,325.0
1342,7.03,326.0
572,7.02,327.0
1141,7.01,328.0
799,7.01,328.0
153,6.98,329.0
858,6.98,329.0
668,6.98,329.0
849,6.98,329.0
918,6.96,330.0
114,6.95,331.0
526,6.95,331.0
81,6.93,332.0
531,6.92,333.0
253,6.91,334.0
770,6.88,335.0
1247,6.85,336.0
408,6.85,336.0
703,6.84,337.0
697,6.84,337.0
1479,6.83,338.0
1388,6.83,338.0
657,6.8,339.0
61,6.8,339.0
683,6.79,340.0
275,6.78,341.0
1461,6.78,341.0
834,6.77,342.0
1324,6.77,342.0
1376,6.76,343.0
132,6.75,344.0
584,6.75,344.0
50,6.75,344.0
1378,6.73,345.0
601,6.7,346.0
1453,6.69,347.0
589,6.69,347.0
758,6.68,348.0
1296,6.67,349.0
154,6.67,349.0
1190,6.66,350.0
1297,6.66,350.0
426,6.64,351.0
1407,6.64,351.0
1177,6.63,352.0
579,6.62,353.0
1379,6.61,354.0
1478,6.6,355.0
695,6.6,355.0
960,6.6,355.0
913,6.6,355.0
614,6.58,356.0
1215,6.56,357.0
273,6.56,357.0
707,6.56,357.0
1154,6.53,358.0
1270,6.52,359.0
843,6.5,360.0
1338,6.48,361.0
214,6.47,362.0
753,6.46,363.0
398,6.46,363.0
817,6.44,364.0
1204,6.44,364.0
269,6.43,365.0
278,6.42,366.0
1099,6.42,366.0
1464,6.4,367.0
1480,6.39,368.0
303,6.39,368.0
771,6.39,368.0
1370,6.39,368.0
1406,6.39,368.0
743,6.38,369.0
184,6.37,370.0
796,6.37,370.0
844,6.37,370.0
931,6.36,371.0
308,6.35,372.0
955,6.34,373.0
295,6.33,374.0
452,6.33,374.0
1123,6.32,375.0
399,6.31,376.0
468,6.31,376.0
850,6.31,376.0
763,6.31,376.0
356,6.29,377.0
95,6.29,377.0
699,6.28,378.0
1320,6.28,378.0
919,6.27,379.0
1459,6.26,380.0
528,6.26,380.0
1056,6.26,380.0
814,6.26,380.0
903,6.26,380.0
1323,6.25,381.0
1138,6.25,381.0
1415,6.25,381.0
56,6.25,381.0
1188,6.24,382.0
961,6.23,383.0
494,6.23,383.0
568,6.23,383.0
1401,6.19,384.0
326,6.19,384.0
1363,6.19,384.0
1157,6.17,385.0
1477,6.16,386.0
798,6.14,387.0
784,6.13,388.0
962,6.12,389.0
156,6.1,390.0
680,6.09,391.0
79,6.09,391.0
1301,6.07,392.0
549,6.07,392.0
185,6.07,392.0
1391,6.05,393.0
878,6.05,393.0
775,6.05,393.0
172,6.04,394.0
669,6.03,395.0
1522,6.02,396.0
1492,6.01,397.0
1262,6.0,398.0
621,5.99,399.0
630,5.99,399.0
1542,5.98,400.0
789,5.96,401.0
963,5.96,401.0
647,5.95,402.0
651,5.94,403.0
1201,5.93,404.0
551,5.93,404.0
631,5.93,404.0
937,5.9,405.0
945,5.88,406.0
1434,5.88,406.0
892,5.87,407.0
660,5.87,407.0
1392,5.86,408.0
639,5.86,408.0
842,5.85,409.0
410,5.81,410.0
276,5.78,411.0
413,5.78,411.0
917,5.77,412.0
53,5.76,413.0
706,5.75,414.0
607,5.75,414.0
820,5.75,414.0
938,5.74,415.0
60,5.74,415.0
1362,5.74,415.0
1483,5.73,416.0
325,5.71,417.0
231,5.7,418.0
486,5.7,418.0
451,5.7,418.0
1425,5.68,419.0
1264,5.67,420.0
1387,5.65,421.0
1219,5.61,422.0
904,5.6,423.0
1246,5.6,423.0
915,5.56,424.0
1309,5.54,425.0
759,5.54,425.0
1444,5.54,425.0
808,5.53,426.0
742,5.52,427.0
1418,5.52,427.0
322,5.51,428.0
1001,5.51,428.0
166,5.5,429.0
1104,5.5,429.0
1257,5.49,430.0
129,5.49,430.0
324,5.47,431.0
600,5.47,431.0
645,5.46,432.0
147,5.45,433.0
1422,5.44,434.0
409,5.44,434.0
912,5.44,434.0
890,5.41,435.0
944,5.41,435.0
795,5.39,436.0
968,5.39,436.0
967,5.39,436.0
766,5.37,437.0
331,5.36,438.0
1408,5.34,439.0
1295,5.34,439.0
400,5.33,440.0
807,5.33,440.0
242,5.33,440.0
573,5.32,441.0
1164,5.31,442.0
437,5.31,442.0
832,5.3,443.0
1504,5.3,443.0
174,5.29,444.0
800,5.29,444.0
690,5.27,445.0
879,5.25,446.0
457,5.23,447.0
964,5.22,448.0
1217,5.22,448.0
471,5.21,449.0
1251,5.2,450.0
1515,5.18,451.0
1452,5.18,451.0
602,5.18,451.0
1252,5.17,452.0
227,5.17,452.0
317,5.16,453.0
935,5.16,453.0
767,5.15,454.0
682,5.15,454.0
1237,5.15,454.0
1235,5.15,454.0
355,5.14,455.0
133,5.14,455.0
819,5.14,455.0
1146,5.11,456.0
1280,5.11,456.0
47,5.1,457.0
1361,5.09,458.0
1227,5.09,458.0
1222,5.09,458.0
939,5.08,459.0
1375,5.06,460.0
464,5.05,461.0
865,5.05,461.0
994,5.05,461.0
1003,5.05,461.0
1243,5.04,462.0
927,5.04,462.0
432,5.04,462.0
1023,5.03,463.0
19,5.03,463.0
1490,5.03,463.0
654,5.03,463.0
735,5.02,464.0
816,5.01,465.0
1476,5.01,465.0
458,5.01,465.0
352,5.0,466.0
1366,4.99,467.0
1318,4.97,468.0
592,4.97,468.0
1489,4.97,468.0
791,4.96,469.0
150,4.96,469.0
513,4.95,470.0
633,4.95,470.0
1098,4.93,471.0
1470,4.93,471.0
934,4.91,472.0
906,4.91,472.0
898,4.91,472.0
167,4.91,472.0
841,4.89,473.0
926,4.88,474.0
1432,4.87,475.0
1427,4.86,476.0
1288,4.86,476.0
1462,4.84,477.0
216,4.82,478.0
1511,4.82,478.0
786,4.81,479.0
922,4.8,480.0
1142,4.79,481.0
1587,4.79,481.0
382,4.78,482.0
277,4.77,483.0
829,4.75,484.0
271,4.75,484.0
665,4.74,485.0
599,4.74,485.0
135,4.73,486.0
911,4.71,487.0
867,4.69,488.0
1209,4.68,489.0
777,4.68,489.0
340,4.67,490.0
463,4.66,491.0
1260,4.66,491.0
510,4.64,492.0
288,4.64,492.0
996,4.64,492.0
1521,4.64,492.0
1536,4.63,493.0
887,4.62,494.0
801,4.61,495.0
1163,4.6,496.0
1365,4.6,496.0
956,4.6,496.0
997,4.59,497.0
1396,4.59,497.0
258,4.59,497.0
881,4.58,498.0
334,4.57,499.0
1371,4.57,499.0
250,4.57,499.0
548,4.57,499.0
1403,4.56,500.0
217,4.56,500.0
194,4.56,500.0
1004,4.55,501.0
921,4.54,502.0
617,4.54,502.0
401,4.54,502.0
910,4.53,503.0
558,4.53,503.0
407,4.53,503.0
312,4.52,504.0
1333,4.51,505.0
698,4.51,505.0
648,4.51,505.0
1530,4.51,505.0
851,4.5,506.0
1367,4.5,506.0
1543,4.5,506.0
565,4.5,506.0
487,4.48,507.0
1242,4.47,508.0
1258,4.47,508.0
662,4.46,509.0
942,4.46,509.0
1519,4.46,509.0
439,4.45,510.0
685,4.45,510.0
1286,4.45,510.0
396,4.45,510.0
797,4.45,510.0
35,4.45,510.0
1510,4.44,511.0
442,4.44,511.0
1232,4.43,512.0
1463,4.43,512.0
542,4.43,512.0
1573,4.42,513.0
1368,4.41,514.0
211,4.39,515.0
1469,4.39,515.0
642,4.39,515.0
628,4.39,515.0
596,4.38,516.0
694,4.37,517.0
1354,4.37,517.0
804,4.37,517.0
1008,4.37,517.0
772,4.36,518.0
1560,4.35,519.0
896,4.32,520.0
31,4.31,521.0
446,4.31,521.0
1529,4.31,521.0
152,4.31,521.0
590,4.3,522.0
1248,4.3,522.0
941,4.3,522.0
924,4.29,523.0
609,4.28,524.0
411,4.27,525.0
1468,4.27,525.0
787,4.26,526.0
760,4.26,526.0
1381,4.26,526.0
466,4.26,526.0
1580,4.25,527.0
1383,4.25,527.0
811,4.25,527.0
1451,4.25,527.0
1269,4.25,527.0
449,4.24,528.0
810,4.23,529.0
122,4.23,529.0
440,4.21,530.0
1393,4.21,530.0
196,4.2,531.0
932,4.2,531.0
774,4.18,532.0
889,4.18,532.0
700,4.18,532.0
1429,4.17,533.0
9,4.17,533.0
1321,4.17,533.0
1210,4.16,534.0
826,4.16,534.0
1101,4.16,534.0
1553,4.16,534.0
65,4.16,534.0
1282,4.14,535.0
450,4.14,535.0
527,4.12,536.0
1125,4.12,536.0
453,4.12,536.0
475,4.11,537.0
21,4.11,537.0
126,4.11,537.0
634,4.11,537.0
998,4.11,537.0
1316,4.1,538.0
443,4.09,539.0
1571,4.09,539.0
282,4.08,540.0
20,4.08,540.0
663,4.08,540.0
176,4.05,541.0
42,4.04,542.0
776,4.04,542.0
1436,4.02,543.0
1546,4.01,544.0
1019,4.0,545.0
693,3.99,546.0
1384,3.99,546.0
831,3.99,546.0
1156,3.98,547.0
644,3.98,547.0
1509,3.98,547.0
1512,3.96,548.0
1537,3.96,548.0
852,3.95,549.0
928,3.95,549.0
649,3.95,549.0
354,3.94,550.0
812,3.94,550.0
745,3.94,550.0
1347,3.93,551.0
995,3.92,552.0
1520,3.91,553.0
1028,3.91,553.0
24,3.9,554.0
381,3.89,555.0
895,3.89,555.0
936,3.89,555.0
970,3.88,556.0
1498,3.88,556.0
1351,3.87,557.0
1015,3.87,557.0
160,3.86,558.0
847,3.85,559.0
646,3.84,560.0
971,3.82,561.0
1353,3.82,561.0
958,3.82,561.0
1377,3.81,562.0
10,3.8,563.0
520,3.79,564.0
206,3.79,564.0
305,3.79,564.0
155,3.78,565.0
80,3.78,565.0
1544,3.78,565.0
1040,3.77,566.0
1433,3.77,566.0
125,3.77,566.0
454,3.76,567.0
1496,3.75,568.0
946,3.75,568.0
1256,3.74,569.0
296,3.74,569.0
517,3.73,570.0
880,3.73,570.0
988,3.73,570.0
1139,3.73,570.0
1441,3.73,570.0
8,3.72,571.0
428,3.72,571.0
1254,3.72,571.0
1332,3.72,571.0
580,3.7,572.0
1060,3.69,573.0
415,3.68,574.0
794,3.68,574.0
58,3.68,574.0
990,3.68,574.0
765,3.67,575.0
1348,3.66,576.0
1051,3.65,577.0
28,3.65,577.0
578,3.65,577.0
173,3.65,577.0
1395,3.64,578.0
321,3.64,578.0
985,3.63,579.0
882,3.63,579.0
491,3.62,580.0
204,3.62,580.0
313,3.62,580.0
148,3.61,581.0
314,3.6,582.0
1554,3.59,583.0
1439,3.58,584.0
1281,3.57,585.0
1094,3.57,585.0
39,3.57,585.0
688,3.56,586.0
1426,3.56,586.0
41,3.56,586.0
1456,3.55,587.0
883,3.55,587.0
869,3.55,587.0
1495,3.54,588.0
26,3.54,588.0
1552,3.54,588.0
423,3.53,589.0
948,3.53,589.0
1326,3.53,589.0
952,3.53,589.0
1307,3.52,590.0
84,3.52,590.0
1025,3.5,591.0
481,3.5,591.0
1528,3.5,591.0
1037,3.5,591.0
1428,3.49,592.0
1502,3.49,592.0
1497,3.49,592.0
209,3.48,593.0
872,3.48,593.0
950,3.47,594.0
1284,3.47,594.0
247,3.47,594.0
1038,3.47,594.0
1505,3.46,595.0
1043,3.45,596.0
1196,3.45,596.0
1195,3.44,597.0
929,3.43,598.0
1533,3.43,598.0
987,3.43,598.0
306,3.42,599.0
297,3.42,599.0
22,3.42,599.0
51,3.42,599.0
1565,3.41,600.0
73,3.41,600.0
455,3.4,601.0
159,3.4,601.0
953,3.39,602.0
888,3.39,602.0
1024,3.39,602.0
330,3.39,602.0
472,3.38,603.0
1070,3.38,603.0
1556,3.37,604.0
653,3.37,604.0
524,3.36,605.0
1369,3.36,605.0
351,3.36,605.0
1442,3.36,605.0
374,3.34,606.0
4,3.33,607.0
181,3.33,607.0
521,3.33,607.0
1310,3.33,607.0
813,3.31,608.0
1276,3.31,608.0
1097,3.3,609.0
914,3.29,610.0
1176,3.28,611.0
1022,3.28,611.0
1435,3.27,612.0
1046,3.27,612.0
1042,3.26,613.0
870,3.26,613.0
113,3.25,614.0
972,3.25,614.0
1045,3.24,615.0
1405,3.24,615.0
606,3.24,615.0
302,3.24,615.0
179,3.23,616.0
1561,3.23,616.0
48,3.23,616.0
365,3.23,616.0
1487,3.23,616.0
192,3.21,617.0
45,3.21,617.0
281,3.21,617.0
709,3.2,618.0
1481,3.2,618.0
280,3.2,618.0
1285,3.2,618.0
1041,3.2,618.0
249,3.2,618.0
1253,3.19,619.0
593,3.19,619.0
1271,3.19,619.0
702,3.18,620.0
168,3.18,620.0
1010,3.18,620.0
1319,3.17,621.0
779,3.16,622.0
891,3.16,622.0
23,3.15,623.0
1524,3.14,624.0
640,3.14,624.0
1581,3.14,624.0
1100,3.14,624.0
1244,3.13,625.0
1005,3.13,625.0
885,3.13,625.0
837,3.13,625.0
183,3.13,625.0
485,3.13,625.0
1111,3.12,626.0
1430,3.11,627.0
556,3.11,627.0
923,3.11,627.0
783,3.11,627.0
1501,3.09,628.0
392,3.09,628.0
128,3.08,629.0
1335,3.07,630.0
978,3.06,631.0
283,3.06,631.0
902,3.06,631.0
414,3.06,631.0
907,3.06,631.0
854,3.05,632.0
366,3.05,632.0
248,3.05,632.0
1208,3.05,632.0
1605,3.05,632.0
909,3.03,633.0
78,3.03,633.0
773,3.02,634.0
34,3.01,635.0
875,3.01,635.0
368,3.01,635.0
259,3.0,636.0
36,3.0,636.0
827,3.0,636.0
1272,2.99,637.0
37,2.99,637.0
809,2.98,638.0
1118,2.98,638.0
1102,2.98,638.0
905,2.97,639.0
1117,2.97,639.0
821,2.97,639.0
1273,2.96,640.0
1216,2.94,641.0
1550,2.94,641.0
370,2.94,641.0
1255,2.93,642.0
1328,2.92,643.0
378,2.92,643.0
1499,2.92,643.0
488,2.92,643.0
806,2.92,643.0
83,2.91,644.0
1103,2.9,645.0
1517,2.9,645.0
586,2.9,645.0
893,2.9,645.0
1357,2.89,646.0
1311,2.88,647.0
1140,2.88,647.0
195,2.88,647.0
1268,2.88,647.0
692,2.87,648.0
1582,2.86,649.0
341,2.86,649.0
1358,2.86,649.0
1532,2.86,649.0
569,2.85,650.0
1417,2.85,650.0
85,2.84,651.0
1165,2.84,651.0
1455,2.84,651.0
1385,2.83,652.0
1555,2.83,652.0
591,2.83,652.0
343,2.83,652.0
1508,2.82,653.0
868,2.81,654.0
118,2.81,654.0
1147,2.81,654.0
562,2.81,654.0
1572,2.81,654.0
550,2.81,654.0
210,2.81,654.0
287,2.81,654.0
1518,2.81,654.0
310,2.8,655.0
1559,2.8,655.0
467,2.79,656.0
1588,2.77,657.0
514,2.77,657.0
200,2.77,657.0
416,2.77,657.0
730,2.76,658.0
643,2.76,658.0
1205,2.75,659.0
989,2.74,660.0
974,2.74,660.0
1197,2.74,660.0
1226,2.73,661.0
1467,2.72,662.0
1449,2.72,662.0
1203,2.72,662.0
1266,2.72,662.0
876,2.71,663.0
1126,2.71,663.0
818,2.71,663.0
920,2.71,663.0
1398,2.69,664.0
1305,2.69,664.0
69,2.68,665.0
1029,2.68,665.0
1075,2.67,666.0
1539,2.66,667.0
229,2.66,667.0
417,2.66,667.0
1026,2.64,668.0
1221,2.63,669.0
3,2.63,669.0
959,2.63,669.0
1074,2.62,670.0
205,2.62,670.0
764,2.62,670.0
1230,2.62,670.0
1589,2.62,670.0
1030,2.61,671.0
1458,2.61,671.0
145,2.61,671.0
1541,2.61,671.0
476,2.61,671.0
376,2.6,672.0
228,2.6,672.0
469,2.59,673.0
1238,2.59,673.0
999,2.59,673.0
1175,2.58,674.0
171,2.58,674.0
1303,2.57,675.0
815,2.57,675.0
757,2.57,675.0
40,2.56,676.0
1012,2.56,676.0
1027,2.55,677.0
1397,2.55,677.0
828,2.54,678.0
169,2.53,679.0
1531,2.53,679.0
516,2.52,680.0
986,2.51,681.0
708,2.51,681.0
823,2.51,681.0
1300,2.5,682.0
1399,2.5,682.0
1283,2.5,682.0
1214,2.5,682.0
980,2.5,682.0
1006,2.49,683.0
1402,2.49,683.0
581,2.49,683.0
1590,2.48,684.0
1447,2.47,685.0
479,2.47,685.0
1036,2.46,686.0
1575,2.46,686.0
977,2.46,686.0
112,2.46,686.0
583,2.45,687.0
220,2.45,687.0
1352,2.45,687.0
1033,2.44,688.0
1127,2.44,688.0
864,2.44,688.0
1473,2.43,689.0
1058,2.42,690.0
221,2.41,691.0
1277,2.41,691.0
332,2.41,691.0
11,2.4,692.0
1346,2.39,693.0
342,2.39,693.0
1586,2.39,693.0
873,2.39,693.0
46,2.39,693.0
1513,2.38,694.0
291,2.38,694.0
582,2.38,694.0
1240,2.38,694.0
1394,2.38,694.0
379,2.37,695.0
1349,2.37,695.0
1494,2.37,695.0
951,2.36,696.0
265,2.36,696.0
1488,2.35,697.0
1109,2.35,697.0
1567,2.34,698.0
131,2.34,698.0
32,2.33,699.0
1359,2.33,699.0
901,2.32,700.0
1207,2.31,701.0
886,2.3,702.0
424,2.3,702.0
328,2.3,702.0
272,2.3,702.0
1236,2.29,703.0
966,2.29,703.0
571,2.29,703.0
7,2.29,703.0
17,2.28,704.0
1143,2.27,705.0
722,2.27,705.0
149,2.26,706.0
1136,2.26,706.0
1566,2.26,706.0
224,2.26,706.0
1593,2.26,706.0
389,2.25,707.0
270,2.25,707.0
93,2.24,708.0
371,2.24,708.0
830,2.24,708.0
427,2.23,709.0
1072,2.23,709.0
71,2.23,709.0
25,2.22,710.0
13,2.22,710.0
704,2.22,710.0
976,2.22,710.0
1211,2.22,710.0
459,2.21,711.0
1239,2.21,711.0
1137,2.21,711.0
1000,2.2,712.0
1059,2.2,712.0
333,2.2,712.0
1011,2.19,713.0
1134,2.18,714.0
1584,2.18,714.0
822,2.18,714.0
780,2.18,714.0
33,2.18,714.0
1336,2.18,714.0
635,2.18,714.0
1570,2.18,714.0
492,2.18,714.0
143,2.17,715.0
394,2.17,715.0
12,2.17,715.0
1034,2.17,715.0
984,2.16,716.0
1039,2.16,716.0
1274,2.15,717.0
993,2.15,717.0
27,2.15,717.0
2,2.15,717.0
285,2.14,718.0
110,2.14,718.0
1500,2.14,718.0
1218,2.14,718.0
304,2.14,718.0
1344,2.14,718.0
1535,2.14,718.0
511,2.14,718.0
337,2.13,719.0
57,2.13,719.0
1212,2.13,719.0
975,2.12,720.0
1128,2.12,720.0
874,2.12,720.0
438,2.12,720.0
1113,2.12,720.0
1516,2.11,721.0
349,2.11,721.0
1129,2.11,721.0
388,2.1,722.0
395,2.1,722.0
1096,2.1,722.0
1241,2.1,722.0
347,2.1,722.0
973,2.1,722.0
1259,2.09,723.0
1223,2.09,723.0
553,2.09,723.0
1047,2.08,724.0
207,2.08,724.0
157,2.07,725.0
1574,2.07,725.0
1594,2.07,725.0
1275,2.07,725.0
1424,2.06,726.0
1382,2.06,726.0
1013,2.05,727.0
1534,2.05,727.0
63,2.04,728.0
52,2.04,728.0
390,2.03,729.0
598,2.03,729.0
897,2.02,730.0
76,2.02,730.0
991,2.01,731.0
1130,2.01,731.0
1261,2.01,731.0
397,2.01,731.0
732,2.0,732.0
1523,2.0,732.0
293,1.99,733.0
16,1.99,733.0
1067,1.98,734.0
1122,1.98,734.0
756,1.97,735.0
294,1.97,735.0
1564,1.97,735.0
372,1.96,736.0
1249,1.96,736.0
1124,1.95,737.0
1601,1.95,737.0
1576,1.95,737.0
1485,1.95,737.0
1446,1.94,738.0
1569,1.94,738.0
595,1.94,738.0
1314,1.93,739.0
1607,1.93,739.0
1404,1.93,739.0
1471,1.92,740.0
72,1.92,740.0
1457,1.92,740.0
89,1.92,740.0
859,1.92,740.0
1,1.91,741.0
1066,1.91,741.0
136,1.9,742.0
530,1.9,742.0
1055,1.9,742.0
1454,1.9,742.0
1231,1.89,743.0
1330,1.89,743.0
