Starting Node,Average Spreading Ability,Rank
752,4.72,395.0
1041,4.72,395.0
363,4.7,396.0
321,4.69,397.0
409,4.68,398.0
440,4.68,398.0
917,4.67,399.0
1002,4.67,399.0
1048,4.66,400.0
677,4.66,400.0
323,4.65,401.0
859,4.65,401.0
448,4.65,401.0
551,4.64,402.0
728,4.64,402.0
1117,4.63,403.0
713,4.6,404.0
514,4.6,404.0
315,4.6,404.0
865,4.59,405.0
156,4.59,405.0
827,4.57,406.0
90,4.57,406.0
525,4.56,407.0
860,4.54,408.0
8,4.53,409.0
453,4.53,409.0
976,4.53,409.0
533,4.52,410.0
826,4.52,410.0
736,4.52,410.0
564,4.52,410.0
636,4.52,410.0
158,4.51,411.0
556,4.51,411.0
1045,4.5,412.0
240,4.5,412.0
655,4.49,413.0
981,4.49,413.0
87,4.49,413.0
426,4.48,414.0
22,4.47,415.0
1067,4.46,416.0
943,4.46,416.0
829,4.46,416.0
56,4.45,417.0
823,4.44,418.0
137,4.44,418.0
594,4.44,418.0
789,4.43,419.0
341,4.43,419.0
182,4.43,419.0
1060,4.42,420.0
932,4.42,420.0
582,4.41,421.0
553,4.4,422.0
102,4.4,422.0
584,4.39,423.0
567,4.39,423.0
506,4.38,424.0
393,4.37,425.0
489,4.37,425.0
106,4.37,425.0
1112,4.36,426.0
119,4.36,426.0
422,4.35,427.0
462,4.34,428.0
64,4.31,429.0
121,4.31,429.0
225,4.3,430.0
853,4.29,431.0
411,4.28,432.0
233,4.28,432.0
155,4.28,432.0
493,4.27,433.0
1018,4.25,434.0
643,4.25,434.0
938,4.25,434.0
367,4.24,435.0
57,4.24,435.0
560,4.23,436.0
404,4.23,436.0
721,4.22,437.0
512,4.22,437.0
112,4.21,438.0
890,4.2,439.0
432,4.2,439.0
995,4.2,439.0
591,4.2,439.0
535,4.19,440.0
573,4.18,441.0
185,4.16,442.0
299,4.16,442.0
937,4.16,442.0
946,4.14,443.0
427,4.14,443.0
352,4.14,443.0
67,4.13,444.0
49,4.12,445.0
386,4.11,446.0
563,4.11,446.0
621,4.11,446.0
590,4.1,447.0
354,4.08,448.0
487,4.07,449.0
513,4.07,449.0
996,4.07,449.0
370,4.07,449.0
902,4.06,450.0
433,4.06,450.0
275,4.06,450.0
761,4.06,450.0
766,4.05,451.0
852,4.03,452.0
1003,4.03,452.0
940,4.03,452.0
518,4.02,453.0
844,4.02,453.0
637,4.02,453.0
457,4.01,454.0
297,4.01,454.0
778,4.0,455.0
857,3.99,456.0
1099,3.99,456.0
1094,3.99,456.0
738,3.98,457.0
300,3.97,458.0
402,3.96,459.0
867,3.96,459.0
820,3.96,459.0
597,3.95,460.0
511,3.95,460.0
668,3.95,460.0
1015,3.94,461.0
1110,3.94,461.0
593,3.94,461.0
395,3.93,462.0
927,3.92,463.0
604,3.92,463.0
335,3.91,464.0
285,3.9,465.0
293,3.9,465.0
737,3.9,465.0
345,3.9,465.0
599,3.87,466.0
50,3.86,467.0
652,3.86,467.0
1052,3.85,468.0
379,3.85,468.0
129,3.82,469.0
339,3.82,469.0
452,3.8,470.0
830,3.79,471.0
978,3.77,472.0
322,3.77,472.0
574,3.77,472.0
661,3.76,473.0
828,3.74,474.0
442,3.74,474.0
236,3.73,475.0
283,3.73,475.0
869,3.73,475.0
866,3.73,475.0
1016,3.73,475.0
715,3.72,476.0
301,3.71,477.0
851,3.7,478.0
876,3.7,478.0
929,3.7,478.0
664,3.7,478.0
353,3.69,479.0
1042,3.69,479.0
523,3.69,479.0
1057,3.69,479.0
951,3.68,480.0
83,3.68,480.0
141,3.68,480.0
396,3.67,481.0
5,3.67,481.0
358,3.67,481.0
517,3.67,481.0
650,3.67,481.0
327,3.66,482.0
921,3.66,482.0
1049,3.66,482.0
528,3.65,483.0
1070,3.65,483.0
635,3.65,483.0
973,3.65,483.0
1092,3.64,484.0
750,3.64,484.0
719,3.64,484.0
423,3.63,485.0
355,3.62,486.0
1007,3.62,486.0
1069,3.62,486.0
356,3.61,487.0
864,3.6,488.0
919,3.6,488.0
1127,3.6,488.0
412,3.59,489.0
724,3.59,489.0
443,3.59,489.0
331,3.59,489.0
387,3.58,490.0
213,3.58,490.0
939,3.57,491.0
35,3.57,491.0
1031,3.56,492.0
924,3.56,492.0
1121,3.55,493.0
279,3.54,494.0
601,3.54,494.0
524,3.53,495.0
748,3.53,495.0
975,3.53,495.0
54,3.52,496.0
1046,3.52,496.0
329,3.5,497.0
1118,3.5,497.0
676,3.5,497.0
916,3.49,498.0
849,3.48,499.0
1,3.48,499.0
2,3.48,499.0
577,3.47,500.0
1012,3.47,500.0
73,3.46,501.0
585,3.46,501.0
1085,3.45,502.0
1071,3.44,503.0
882,3.44,503.0
221,3.44,503.0
948,3.44,503.0
1051,3.43,504.0
1119,3.42,505.0
612,3.41,506.0
572,3.41,506.0
586,3.4,507.0
451,3.4,507.0
414,3.39,508.0
217,3.37,509.0
1050,3.36,510.0
850,3.35,511.0
309,3.35,511.0
608,3.35,511.0
923,3.35,511.0
1104,3.34,512.0
330,3.34,512.0
318,3.33,513.0
439,3.32,514.0
1062,3.32,514.0
1105,3.32,514.0
587,3.31,515.0
313,3.31,515.0
474,3.31,515.0
212,3.3,516.0
410,3.29,517.0
348,3.29,517.0
933,3.29,517.0
935,3.28,518.0
503,3.28,518.0
642,3.27,519.0
915,3.27,519.0
893,3.27,519.0
1089,3.27,519.0
845,3.26,520.0
476,3.26,520.0
477,3.25,521.0
456,3.24,522.0
480,3.24,522.0
369,3.23,523.0
616,3.23,523.0
731,3.23,523.0
739,3.21,524.0
1056,3.21,524.0
991,3.2,525.0
746,3.2,525.0
1083,3.2,525.0
1091,3.19,526.0
80,3.19,526.0
371,3.19,526.0
96,3.18,527.0
75,3.17,528.0
1073,3.17,528.0
1109,3.16,529.0
583,3.16,529.0
651,3.15,530.0
629,3.15,530.0
592,3.13,531.0
314,3.13,531.0
1103,3.13,531.0
114,3.13,531.0
61,3.12,532.0
732,3.12,532.0
714,3.12,532.0
146,3.1,533.0
543,3.1,533.0
509,3.09,534.0
376,3.09,534.0
959,3.09,534.0
392,3.09,534.0
570,3.08,535.0
749,3.08,535.0
521,3.07,536.0
505,3.06,537.0
349,3.06,537.0
34,3.05,538.0
884,3.05,538.0
202,3.04,539.0
980,3.03,540.0
588,3.03,540.0
81,3.03,540.0
118,3.02,541.0
745,3.02,541.0
454,3.02,541.0
85,3.02,541.0
538,3.0,542.0
997,3.0,542.0
544,2.99,543.0
571,2.99,543.0
1017,2.98,544.0
846,2.97,545.0
375,2.96,546.0
231,2.95,547.0
565,2.95,547.0
539,2.95,547.0
831,2.95,547.0
1040,2.94,548.0
193,2.94,548.0
1076,2.94,548.0
641,2.93,549.0
368,2.93,549.0
546,2.92,550.0
541,2.89,551.0
216,2.88,552.0
445,2.88,552.0
548,2.87,553.0
405,2.87,553.0
500,2.87,553.0
1030,2.86,554.0
906,2.85,555.0
969,2.85,555.0
600,2.84,556.0
374,2.83,557.0
974,2.83,557.0
547,2.83,557.0
899,2.83,557.0
276,2.83,557.0
753,2.83,557.0
70,2.81,558.0
338,2.81,558.0
334,2.81,558.0
1087,2.81,558.0
1122,2.79,559.0
388,2.78,560.0
877,2.78,560.0
913,2.78,560.0
1055,2.78,560.0
945,2.78,560.0
1098,2.77,561.0
954,2.76,562.0
516,2.76,562.0
1096,2.76,562.0
59,2.75,563.0
491,2.75,563.0
1066,2.74,564.0
1010,2.73,565.0
537,2.72,566.0
92,2.72,566.0
956,2.72,566.0
988,2.72,566.0
908,2.71,567.0
1074,2.71,567.0
494,2.71,567.0
1004,2.71,567.0
101,2.71,567.0
1006,2.71,567.0
767,2.7,568.0
460,2.7,568.0
417,2.7,568.0
575,2.69,569.0
911,2.68,570.0
385,2.68,570.0
497,2.68,570.0
918,2.67,571.0
360,2.67,571.0
926,2.67,571.0
680,2.66,572.0
949,2.65,573.0
1108,2.65,573.0
955,2.65,573.0
847,2.64,574.0
302,2.63,575.0
832,2.63,575.0
520,2.62,576.0
157,2.61,577.0
910,2.61,577.0
982,2.61,577.0
372,2.61,577.0
568,2.6,578.0
545,2.59,579.0
1102,2.59,579.0
1024,2.58,580.0
1081,2.58,580.0
6,2.57,581.0
1113,2.57,581.0
1101,2.57,581.0
613,2.57,581.0
1137,2.57,581.0
1029,2.56,582.0
964,2.56,582.0
455,2.54,583.0
1013,2.54,583.0
504,2.54,583.0
1134,2.54,583.0
94,2.53,584.0
900,2.53,584.0
1111,2.52,585.0
639,2.51,586.0
1130,2.51,586.0
873,2.51,586.0
611,2.5,587.0
76,2.5,587.0
903,2.5,587.0
1039,2.48,588.0
888,2.48,588.0
58,2.47,589.0
760,2.47,589.0
72,2.46,590.0
316,2.46,590.0
712,2.46,590.0
1082,2.46,590.0
303,2.45,591.0
633,2.44,592.0
958,2.44,592.0
628,2.43,593.0
1080,2.43,593.0
71,2.43,593.0
68,2.42,594.0
1000,2.41,595.0
60,2.41,595.0
407,2.4,596.0
103,2.4,596.0
848,2.4,596.0
983,2.38,597.0
887,2.38,597.0
898,2.38,597.0
963,2.38,597.0
304,2.37,598.0
324,2.36,599.0
842,2.36,599.0
961,2.33,600.0
950,2.33,600.0
617,2.32,601.0
1028,2.32,601.0
953,2.32,601.0
1135,2.32,601.0
878,2.3,602.0
1079,2.3,602.0
947,2.27,603.0
1115,2.27,603.0
638,2.27,603.0
479,2.27,603.0
984,2.27,603.0
1053,2.27,603.0
86,2.26,604.0
1129,2.26,604.0
1116,2.26,604.0
1005,2.25,605.0
1126,2.25,605.0
536,2.25,605.0
403,2.24,606.0
747,2.24,606.0
914,2.24,606.0
889,2.23,607.0
482,2.23,607.0
720,2.21,608.0
1125,2.21,608.0
69,2.21,608.0
347,2.2,609.0
418,2.2,609.0
901,2.19,610.0
510,2.19,610.0
464,2.18,611.0
632,2.18,611.0
897,2.18,611.0
971,2.17,612.0
881,2.17,612.0
1064,2.17,612.0
1033,2.16,613.0
82,2.16,613.0
399,2.16,613.0
361,2.14,614.0
1035,2.13,615.0
88,2.13,615.0
84,2.12,616.0
220,2.12,616.0
960,2.1,617.0
359,2.09,618.0
508,2.08,619.0
1131,2.08,619.0
598,2.07,620.0
1011,2.07,620.0
966,2.07,620.0
1077,2.06,621.0
1068,2.06,621.0
1022,2.05,622.0
892,2.05,622.0
1009,2.04,623.0
1058,2.04,623.0
1059,2.04,623.0
879,2.04,623.0
1032,2.02,624.0
1136,2.02,624.0
885,2.01,625.0
1107,1.99,626.0
378,1.99,626.0
920,1.98,627.0
499,1.98,627.0
872,1.98,627.0
459,1.97,628.0
1008,1.96,629.0
619,1.96,629.0
1093,1.95,630.0
1090,1.95,630.0
1065,1.95,630.0
618,1.94,631.0
377,1.94,631.0
1100,1.93,632.0
1025,1.93,632.0
278,1.93,632.0
1020,1.92,633.0
1075,1.92,633.0
1078,1.91,634.0
602,1.91,634.0
928,1.91,634.0
922,1.9,635.0
1120,1.89,636.0
970,1.87,637.0
1124,1.86,638.0
1037,1.85,639.0
896,1.85,639.0
420,1.85,639.0
1095,1.85,639.0
907,1.85,639.0
894,1.84,640.0
502,1.84,640.0
576,1.84,640.0
1036,1.84,640.0
373,1.84,640.0
875,1.81,641.0
952,1.8,642.0
180,1.79,643.0
1054,1.79,643.0
909,1.79,643.0
1027,1.78,644.0
979,1.78,644.0
1132,1.77,645.0
1106,1.75,646.0
603,1.75,646.0
446,1.75,646.0
634,1.75,646.0
1114,1.73,647.0
1038,1.73,647.0
1021,1.71,648.0
1128,1.7,649.0
1034,1.69,650.0
413,1.69,650.0
962,1.68,651.0
1123,1.68,651.0
895,1.64,652.0
904,1.64,652.0
968,1.63,653.0
630,1.63,653.0
905,1.58,654.0
957,1.56,655.0
967,1.56,655.0
883,1.55,656.0
1023,1.53,657.0
972,1.53,657.0
1026,1.49,658.0
880,1.49,658.0
965,1.48,659.0
1138,1.48,659.0
886,1.47,660.0
1133,1.45,661.0
394,1.41,662.0
481,1.35,663.0
