Node,Spreading Ability,Rank
65,4.26,322
183,5.99,323
138,5.01,324
63,4.25,325
316,4.54,326
280,5.09,327
584,5.47,328
633,5.74,329
73,4.18,330
496,5.55,331
160,5.85,332
170,4.16,333
88,4.16,333
544,4.15,334
70,4.12,335
418,6.67,336
399,5.52,337
410,6.05,338
673,5.68,339
123,4.12,340
172,5.17,341
258,4.11,342
636,4.59,343
266,4.6,344
178,6.67,345
214,4.99,346
192,5.95,347
498,4.66,348
640,4.17,349
426,4.68,350
533,5.2,351
169,4.09,352
563,4.09,352
639,4.3,353
497,4.06,354
659,4.32,355
555,4.51,356
581,5.34,357
51,6.93,358
187,4.08,359
137,5.31,360
588,4.69,361
60,4.03,362
175,7.62,363
276,4.0,364
534,4.0,364
522,3.97,365
277,3.97,365
668,4.58,366
582,3.96,367
87,3.94,368
415,7.21,369
171,5.08,370
519,4.14,371
285,4.74,372
549,5.44,373
400,6.72,374
421,5.54,375
508,5.48,376
662,4.51,377
196,4.42,378
550,4.05,379
61,3.91,380
184,4.16,381
391,7.69,382
15,3.89,383
578,3.89,383
6,3.87,384
188,3.86,385
240,3.86,385
609,3.94,386
570,3.85,387
58,3.84,388
242,3.83,389
251,8.5,390
401,4.47,391
523,3.82,392
553,3.82,392
660,3.81,393
621,5.87,394
105,4.43,395
647,5.09,396
491,3.8,397
646,4.07,398
575,4.04,399
308,4.55,400
526,4.84,401
511,3.82,402
40,3.79,403
113,3.78,404
574,4.05,405
542,3.77,406
577,3.76,407
605,5.4,408
541,3.73,409
18,3.7,410
5,3.62,411
539,3.62,411
332,8.27,412
501,3.61,413
128,5.35,414
405,4.42,415
395,7.49,416
428,4.0,417
658,3.6,418
59,3.53,419
7,3.47,420
654,3.47,420
576,3.83,421
270,4.25,422
294,5.48,423
406,4.91,424
579,5.53,425
638,4.16,426
16,4.07,427
516,3.79,428
407,4.36,429
655,3.46,430
189,3.44,431
220,3.44,431
531,4.06,432
676,3.78,433
37,3.41,434
262,3.4,435
677,3.55,436
300,5.64,437
675,4.36,438
600,4.14,439
529,4.63,440
495,4.6,441
665,4.35,442
540,3.66,443
483,5.39,444
363,3.98,445
487,3.66,446
19,3.47,447
461,6.35,448
404,4.52,449
556,3.85,450
246,5.11,451
91,3.38,452
682,5.09,453
641,5.0,454
408,3.97,455
74,3.37,456
448,5.01,457
679,4.52,458
524,3.91,459
680,4.5,460
681,3.74,461
260,3.55,462
10,3.34,463
43,3.64,464
231,3.3,465
229,3.42,466
629,3.28,467
86,3.27,468
548,3.25,469
456,7.32,470
90,3.23,471
2,3.21,472
233,3.21,472
273,4.2,473
453,8.0,474
591,4.13,475
361,5.97,476
4,3.2,477
530,3.2,477
239,3.2,477
264,3.56,478
38,3.81,479
392,6.36,480
50,4.34,481
71,3.16,482
226,3.15,483
109,3.13,484
44,3.09,485
535,3.08,486
427,3.4,487
33,3.07,488
274,3.26,489
614,5.37,490
78,3.05,491
118,4.08,492
592,2.99,493
543,3.35,494
527,2.96,495
115,2.96,495
449,4.82,496
669,2.95,497
76,2.94,498
222,2.93,499
492,4.01,500
35,3.02,501
589,4.47,502
528,3.12,503
667,3.72,504
131,4.38,505
412,2.9,506
593,2.9,506
69,2.88,507
98,2.88,507
20,2.98,508
344,7.4,509
634,3.23,510
17,2.96,511
56,2.85,512
661,4.16,513
21,2.84,514
247,2.83,515
458,6.79,516
79,2.82,517
238,2.8,518
55,2.8,518
351,5.37,519
110,2.76,520
649,2.75,521
313,5.14,522
312,3.71,523
82,2.73,524
100,2.73,524
32,2.69,525
228,2.69,525
139,2.74,526
479,6.93,527
24,2.66,528
45,2.63,529
94,2.61,530
465,6.89,531
125,3.93,532
1,2.6,533
213,7.61,534
435,5.86,535
436,3.86,536
314,3.7,537
473,7.14,538
560,3.29,539
416,4.67,540
635,3.46,541
287,3.88,542
642,3.78,543
286,3.66,544
431,5.04,545
307,3.32,546
362,4.67,547
317,4.04,548
469,3.61,549
42,3.26,550
561,3.09,551
278,3.85,552
275,3.2,553
103,3.08,554
486,3.58,555
587,3.03,556
429,4.08,557
283,3.76,558
585,3.48,559
494,2.98,560
452,5.0,561
425,4.7,562
517,3.63,563
301,3.95,564
480,3.91,565
433,5.4,566
443,4.14,567
357,5.07,568
309,2.95,569
685,2.82,570
57,2.73,571
545,2.67,572
318,3.71,573
93,2.57,574
564,3.1,575
547,3.07,576
49,2.56,577
250,2.56,577
13,2.76,578
271,4.09,579
9,2.54,580
99,2.49,581
54,2.47,582
84,2.45,583
22,2.45,583
537,3.0,584
85,2.44,585
11,2.41,586
230,2.39,587
116,2.39,587
8,2.35,588
557,2.34,589
477,3.66,590
355,3.57,591
225,2.32,592
447,3.09,593
80,2.31,594
39,2.54,595
95,2.28,596
595,2.26,597
114,2.26,597
594,2.75,598
67,2.25,599
36,2.25,599
34,2.23,600
81,2.23,600
590,2.43,601
518,2.19,602
414,2.19,602
437,4.33,603
402,3.84,604
648,2.16,605
536,2.6,606
227,2.15,607
310,3.02,608
684,2.08,609
489,3.02,610
68,2.07,611
224,2.03,612
106,2.03,612
112,2.01,613
223,1.93,614
104,1.86,615
653,1.83,616
261,1.51,617
683,2.66,618
268,2.36,619
272,3.28,620
248,1.75,621
83,2.26,622
319,3.35,623
232,1.62,624
586,2.92,625
101,1.86,626
102,1.42,627
475,5.73,628
464,2.72,629
337,3.25,630
3,1.86,631
446,1.92,632
358,3.16,633
488,1.88,634
12,1.85,635
670,1.96,636
356,2.7,637
267,2.19,638
281,1.81,639
359,2.78,640
597,2.0,641
596,1.9,642
490,1.29,643
320,1.9,644
