Starting Node,Average Spreading Ability,Rank
565,20.38,261.0
186,20.37,262.0
614,20.29,263.0
163,20.26,264.0
37,20.13,265.0
515,20.05,266.0
838,19.97,267.0
342,19.93,268.0
564,19.84,269.0
545,19.81,270.0
315,19.67,271.0
504,19.66,272.0
316,19.55,273.0
499,19.54,274.0
233,19.53,275.0
49,19.51,276.0
616,19.5,277.0
615,19.47,278.0
523,19.47,278.0
512,19.36,279.0
427,19.33,280.0
551,19.26,281.0
350,19.23,282.0
400,19.19,283.0
425,19.17,284.0
256,19.05,285.0
555,19.04,286.0
127,18.94,287.0
531,18.63,288.0
569,18.62,289.0
170,18.61,290.0
385,18.56,291.0
442,18.53,292.0
282,18.5,293.0
79,18.43,294.0
613,18.39,295.0
819,18.31,296.0
40,18.31,296.0
579,18.25,297.0
113,18.17,298.0
138,18.14,299.0
528,18.05,300.0
437,18.0,301.0
799,17.92,302.0
790,17.92,302.0
98,17.89,303.0
87,17.88,304.0
54,17.87,305.0
147,17.83,306.0
278,17.82,307.0
257,17.76,308.0
637,17.66,309.0
407,17.49,310.0
617,17.49,310.0
273,17.47,311.0
797,17.45,312.0
795,17.42,313.0
32,17.39,314.0
832,17.29,315.0
67,17.28,316.0
96,17.24,317.0
830,17.23,318.0
271,17.18,319.0
403,17.17,320.0
182,17.14,321.0
786,17.14,321.0
281,17.13,322.0
503,17.13,322.0
688,17.11,323.0
635,17.1,324.0
85,17.07,325.0
510,17.02,326.0
381,16.98,327.0
431,16.95,328.0
824,16.88,329.0
139,16.81,330.0
818,16.8,331.0
136,16.78,332.0
618,16.76,333.0
129,16.75,334.0
578,16.69,335.0
440,16.62,336.0
944,16.62,336.0
275,16.52,337.0
567,16.48,338.0
58,16.41,339.0
405,16.32,340.0
75,16.3,341.0
53,16.19,342.0
831,16.12,343.0
949,16.06,344.0
422,16.06,344.0
627,15.9,345.0
798,15.86,346.0
843,15.81,347.0
841,15.73,348.0
408,15.68,349.0
610,15.68,349.0
311,15.66,350.0
120,15.62,351.0
645,15.6,352.0
155,15.32,353.0
785,15.3,354.0
787,15.3,354.0
428,15.26,355.0
280,15.19,356.0
575,15.19,356.0
382,15.17,357.0
430,15.14,358.0
435,15.13,359.0
865,15.13,359.0
793,15.12,360.0
55,15.11,361.0
839,15.05,362.0
44,14.99,363.0
274,14.89,364.0
524,14.84,365.0
840,14.81,366.0
420,14.77,367.0
844,14.74,368.0
417,14.71,369.0
267,14.67,370.0
566,14.63,371.0
568,14.58,372.0
48,14.5,373.0
22,14.46,374.0
424,14.37,375.0
501,14.37,375.0
990,14.32,376.0
312,14.26,377.0
845,14.2,378.0
646,14.19,379.0
538,14.17,380.0
784,14.17,380.0
895,14.14,381.0
532,14.01,382.0
181,13.97,383.0
413,13.96,384.0
42,13.92,385.0
577,13.86,386.0
611,13.8,387.0
137,13.74,388.0
142,13.73,389.0
241,13.73,389.0
272,13.68,390.0
558,13.67,391.0
898,13.66,392.0
647,13.64,393.0
560,13.64,393.0
631,13.61,394.0
779,13.6,395.0
582,13.59,396.0
386,13.54,397.0
126,13.49,398.0
649,13.44,399.0
630,13.42,400.0
191,13.13,401.0
576,13.11,402.0
633,13.06,403.0
820,13.06,403.0
76,13.03,404.0
655,13.01,405.0
180,13.0,406.0
863,12.98,407.0
561,12.85,408.0
562,12.79,409.0
141,12.78,410.0
434,12.77,411.0
133,12.73,412.0
821,12.7,413.0
345,12.69,414.0
174,12.68,415.0
896,12.57,416.0
792,12.54,417.0
88,12.45,418.0
57,12.41,419.0
122,12.38,420.0
620,12.3,421.0
71,12.25,422.0
788,12.23,423.0
533,12.22,424.0
543,12.09,425.0
945,12.06,426.0
429,11.97,427.0
375,11.91,428.0
140,11.85,429.0
276,11.81,430.0
581,11.8,431.0
571,11.76,432.0
242,11.63,433.0
679,11.49,434.0
629,11.46,435.0
279,11.44,436.0
426,11.36,437.0
277,11.35,438.0
548,11.35,438.0
591,11.29,439.0
188,11.27,440.0
559,11.22,441.0
835,11.12,442.0
192,11.1,443.0
522,11.09,444.0
803,11.06,445.0
636,11.06,445.0
121,10.95,446.0
78,10.92,447.0
421,10.9,448.0
189,10.8,449.0
573,10.78,450.0
552,10.77,451.0
662,10.63,452.0
950,10.59,453.0
447,10.58,454.0
632,10.58,454.0
802,10.49,455.0
448,10.45,456.0
639,10.4,457.0
599,10.37,458.0
587,10.29,459.0
651,10.21,460.0
467,10.19,461.0
556,10.19,461.0
74,10.13,462.0
41,10.08,463.0
51,10.05,464.0
187,10.0,465.0
638,9.99,466.0
47,9.87,467.0
800,9.78,468.0
592,9.76,469.0
195,9.7,470.0
227,9.7,470.0
185,9.66,471.0
283,9.57,472.0
183,9.56,473.0
178,9.49,474.0
362,9.48,475.0
46,9.42,476.0
557,9.39,477.0
778,9.24,478.0
690,9.2,479.0
654,9.18,480.0
953,9.16,481.0
52,9.15,482.0
691,9.05,483.0
176,9.02,484.0
530,8.97,485.0
438,8.91,486.0
443,8.91,486.0
287,8.9,487.0
597,8.88,488.0
609,8.76,489.0
585,8.74,490.0
689,8.72,491.0
377,8.71,492.0
583,8.7,493.0
450,8.69,494.0
588,8.68,495.0
469,8.66,496.0
914,8.6,497.0
453,8.55,498.0
595,8.53,499.0
433,8.5,500.0
653,8.47,501.0
199,8.46,502.0
725,8.45,503.0
376,8.4,504.0
451,8.36,505.0
657,8.33,506.0
842,8.31,507.0
594,8.31,507.0
781,8.26,508.0
212,8.25,509.0
869,8.24,510.0
190,8.24,510.0
454,8.15,511.0
449,8.06,512.0
648,8.04,513.0
590,8.03,514.0
714,8.02,515.0
650,7.97,516.0
209,7.95,517.0
726,7.93,518.0
713,7.91,519.0
586,7.89,520.0
363,7.88,521.0
864,7.87,522.0
782,7.86,523.0
640,7.83,524.0
827,7.82,525.0
724,7.82,525.0
791,7.81,526.0
536,7.78,527.0
211,7.78,527.0
534,7.75,528.0
702,7.74,529.0
446,7.72,530.0
201,7.71,531.0
45,7.67,532.0
745,7.67,532.0
991,7.63,533.0
497,7.61,534.0
860,7.61,534.0
681,7.61,534.0
692,7.54,535.0
360,7.54,535.0
833,7.45,536.0
472,7.45,536.0
719,7.43,537.0
490,7.43,537.0
952,7.37,538.0
712,7.34,539.0
596,7.33,540.0
718,7.3,541.0
826,7.24,542.0
659,7.23,543.0
482,7.16,544.0
711,7.08,545.0
746,7.05,546.0
861,6.95,547.0
488,6.94,548.0
708,6.93,549.0
572,6.92,550.0
805,6.88,551.0
789,6.86,552.0
871,6.85,553.0
210,6.84,554.0
175,6.81,555.0
722,6.8,556.0
219,6.79,557.0
716,6.77,558.0
866,6.76,559.0
455,6.75,560.0
806,6.72,561.0
604,6.7,562.0
717,6.69,563.0
749,6.68,564.0
301,6.66,565.0
606,6.66,565.0
285,6.64,566.0
215,6.62,567.0
780,6.6,568.0
214,6.59,569.0
825,6.58,570.0
706,6.57,571.0
284,6.56,572.0
664,6.54,573.0
355,6.52,574.0
892,6.51,575.0
720,6.48,576.0
602,6.47,577.0
203,6.45,578.0
483,6.44,579.0
61,6.41,580.0
943,6.41,580.0
478,6.38,581.0
290,6.35,582.0
951,6.35,582.0
868,6.34,583.0
701,6.28,584.0
897,6.21,585.0
913,6.19,586.0
56,6.19,586.0
50,6.18,587.0
807,6.18,587.0
829,6.14,588.0
213,6.14,588.0
436,6.1,589.0
723,6.09,590.0
217,6.09,590.0
875,6.08,591.0
289,6.08,591.0
452,6.04,592.0
884,6.03,593.0
776,6.03,593.0
204,6.02,594.0
682,6.02,594.0
480,6.01,595.0
804,6.0,596.0
737,5.99,597.0
846,5.98,598.0
202,5.93,599.0
735,5.91,600.0
354,5.91,600.0
593,5.9,601.0
894,5.89,602.0
177,5.87,603.0
870,5.85,604.0
423,5.85,604.0
489,5.8,605.0
486,5.8,605.0
728,5.8,605.0
179,5.78,606.0
456,5.76,607.0
441,5.74,608.0
200,5.74,608.0
373,5.7,609.0
62,5.7,609.0
873,5.65,610.0
747,5.65,610.0
663,5.64,611.0
288,5.62,612.0
876,5.62,612.0
598,5.59,613.0
736,5.58,614.0
772,5.58,614.0
220,5.58,614.0
484,5.57,615.0
487,5.57,615.0
493,5.56,616.0
742,5.55,617.0
494,5.5,618.0
867,5.5,618.0
297,5.47,619.0
286,5.46,620.0
60,5.46,620.0
773,5.43,621.0
292,5.43,621.0
364,5.42,622.0
1013,5.42,622.0
956,5.4,623.0
299,5.39,624.0
751,5.37,625.0
207,5.37,625.0
475,5.37,625.0
198,5.36,626.0
194,5.34,627.0
695,5.34,627.0
744,5.33,628.0
705,5.32,629.0
828,5.32,629.0
216,5.32,629.0
727,5.32,629.0
193,5.27,630.0
225,5.26,631.0
854,5.26,631.0
357,5.24,632.0
955,5.23,633.0
601,5.22,634.0
731,5.22,634.0
372,5.22,634.0
667,5.22,634.0
715,5.22,634.0
774,5.21,635.0
535,5.19,636.0
291,5.19,636.0
740,5.18,637.0
1019,5.14,638.0
496,5.14,638.0
358,5.06,639.0
738,5.06,639.0
660,5.05,640.0
734,5.05,640.0
893,5.04,641.0
852,5.02,642.0
750,5.0,643.0
1028,4.98,644.0
756,4.98,644.0
72,4.97,645.0
703,4.95,646.0
680,4.95,646.0
753,4.95,646.0
739,4.92,647.0
476,4.91,648.0
809,4.91,648.0
899,4.9,649.0
605,4.9,649.0
905,4.87,650.0
356,4.87,650.0
294,4.86,651.0
457,4.86,651.0
858,4.86,651.0
670,4.86,651.0
359,4.85,652.0
374,4.84,653.0
999,4.81,654.0
743,4.8,655.0
700,4.8,655.0
758,4.79,656.0
208,4.78,657.0
458,4.78,657.0
603,4.74,658.0
353,4.71,659.0
205,4.69,660.0
732,4.68,661.0
218,4.67,662.0
206,4.64,663.0
669,4.63,664.0
600,4.62,665.0
466,4.62,665.0
948,4.62,665.0
668,4.6,666.0
849,4.58,667.0
887,4.56,668.0
444,4.55,669.0
901,4.55,669.0
748,4.54,670.0
1031,4.54,670.0
481,4.53,671.0
492,4.53,671.0
775,4.53,671.0
305,4.5,672.0
59,4.47,673.0
766,4.46,674.0
906,4.45,675.0
808,4.42,676.0
755,4.42,676.0
985,4.4,677.0
859,4.39,678.0
366,4.39,678.0
697,4.36,679.0
468,4.36,679.0
961,4.35,680.0
710,4.32,681.0
910,4.31,682.0
957,4.28,683.0
683,4.28,683.0
814,4.27,684.0
811,4.25,685.0
962,4.25,685.0
370,4.25,685.0
993,4.24,686.0
857,4.24,686.0
721,4.24,686.0
1015,4.22,687.0
658,4.19,688.0
656,4.17,689.0
445,4.16,690.0
666,4.16,690.0
760,4.16,690.0
752,4.15,691.0
729,4.14,692.0
862,4.14,692.0
306,4.13,693.0
709,4.13,693.0
872,4.11,694.0
304,4.1,695.0
361,4.1,695.0
883,4.08,696.0
674,4.06,697.0
730,4.05,698.0
63,4.05,698.0
470,4.04,699.0
885,4.04,699.0
848,4.04,699.0
812,4.03,700.0
851,4.02,701.0
770,4.02,701.0
947,4.01,702.0
997,4.0,703.0
902,4.0,703.0
303,3.98,704.0
769,3.96,705.0
733,3.96,705.0
881,3.94,706.0
1025,3.94,706.0
707,3.93,707.0
1027,3.93,707.0
298,3.93,707.0
741,3.91,708.0
965,3.9,709.0
485,3.88,710.0
73,3.86,711.0
886,3.85,712.0
368,3.85,712.0
813,3.83,713.0
903,3.82,714.0
369,3.8,715.0
673,3.8,715.0
994,3.79,716.0
661,3.78,717.0
922,3.76,718.0
699,3.76,718.0
1014,3.76,718.0
300,3.76,718.0
1039,3.75,719.0
471,3.73,720.0
672,3.72,721.0
759,3.72,721.0
964,3.72,721.0
988,3.71,722.0
765,3.69,723.0
771,3.68,724.0
996,3.68,724.0
767,3.66,725.0
882,3.65,726.0
754,3.63,727.0
900,3.6,728.0
757,3.59,729.0
365,3.57,730.0
816,3.57,730.0
474,3.57,730.0
197,3.57,730.0
293,3.56,731.0
460,3.56,731.0
963,3.54,732.0
694,3.53,733.0
307,3.53,733.0
783,3.51,734.0
693,3.51,734.0
684,3.5,735.0
764,3.5,735.0
877,3.5,735.0
1003,3.49,736.0
908,3.48,737.0
704,3.48,737.0
958,3.47,738.0
979,3.46,739.0
995,3.46,739.0
987,3.45,740.0
665,3.44,741.0
671,3.44,741.0
1024,3.44,741.0
810,3.42,742.0
1008,3.4,743.0
959,3.39,744.0
904,3.39,744.0
477,3.39,744.0
686,3.38,745.0
652,3.35,746.0
1001,3.31,747.0
874,3.29,748.0
367,3.27,749.0
888,3.26,750.0
941,3.24,751.0
921,3.24,751.0
685,3.22,752.0
221,3.22,752.0
878,3.2,753.0
907,3.19,754.0
768,3.18,755.0
1005,3.16,756.0
491,3.16,756.0
929,3.15,757.0
224,3.14,758.0
847,3.14,758.0
1007,3.13,759.0
915,3.13,759.0
459,3.11,760.0
937,3.11,760.0
982,3.09,761.0
222,3.09,761.0
696,3.08,762.0
923,3.08,762.0
687,3.08,762.0
974,3.08,762.0
927,3.07,763.0
777,3.02,764.0
916,3.01,765.0
967,3.0,766.0
465,3.0,766.0
473,2.97,767.0
462,2.96,768.0
966,2.96,768.0
644,2.96,768.0
998,2.96,768.0
890,2.96,768.0
940,2.95,769.0
698,2.95,769.0
946,2.95,769.0
978,2.95,769.0
223,2.92,770.0
296,2.92,770.0
495,2.91,771.0
1018,2.91,771.0
1016,2.9,772.0
1026,2.9,772.0
676,2.9,772.0
939,2.88,773.0
675,2.88,773.0
850,2.87,774.0
938,2.87,774.0
984,2.85,775.0
930,2.85,775.0
936,2.84,776.0
977,2.83,777.0
853,2.82,778.0
889,2.81,779.0
917,2.81,779.0
308,2.78,780.0
935,2.78,780.0
973,2.77,781.0
1023,2.76,782.0
763,2.76,782.0
1032,2.75,783.0
1033,2.75,783.0
1037,2.75,783.0
975,2.74,784.0
479,2.72,785.0
986,2.72,785.0
1029,2.72,785.0
934,2.68,786.0
371,2.67,787.0
976,2.67,787.0
1011,2.66,788.0
1012,2.65,789.0
815,2.64,790.0
972,2.63,791.0
983,2.62,792.0
761,2.62,792.0
302,2.61,793.0
918,2.57,794.0
954,2.57,794.0
295,2.56,795.0
196,2.56,795.0
1000,2.53,796.0
226,2.53,796.0
880,2.52,797.0
911,2.51,798.0
1004,2.51,798.0
1006,2.5,799.0
643,2.5,799.0
909,2.49,800.0
933,2.46,801.0
971,2.46,801.0
926,2.45,802.0
981,2.42,803.0
1036,2.42,803.0
1022,2.42,803.0
968,2.41,804.0
932,2.41,804.0
1035,2.4,805.0
641,2.37,806.0
463,2.35,807.0
989,2.32,808.0
309,2.29,809.0
856,2.28,810.0
855,2.27,811.0
920,2.24,812.0
461,2.24,812.0
677,2.24,812.0
928,2.23,813.0
1002,2.2,814.0
912,2.19,815.0
1009,2.17,816.0
960,2.16,817.0
924,2.15,818.0
1038,2.13,819.0
464,2.13,819.0
1021,2.12,820.0
942,2.11,821.0
678,2.1,822.0
1034,2.08,823.0
919,2.06,824.0
980,2.04,825.0
970,2.04,825.0
642,1.99,826.0
879,1.97,827.0
925,1.97,827.0
1010,1.97,827.0
310,1.96,828.0
891,1.96,828.0
1020,1.92,829.0
992,1.91,830.0
1030,1.9,831.0
931,1.88,832.0
969,1.86,833.0
762,1.8,834.0
1017,1.59,835.0
