Isolating Centrality,Constraint Coefficients,Clustering Coefficient,Second order centrality,H-GSM_1,Global Relative Change in Avg Clustering,Volume Centrality,K-Shell Value,Eccentricity Centrality,Clustered Local Degree,Closeness Centrality,Betweenness Centrality,Leverage Centrality,LGC Scores,GSM,Node H-Index,Laplacian Centrality,P Value,HCC Value,GIN Values,Improved Gravity Index Values,Semi local centrality,Gravity Index Centrality,CLC Values,Extended Coreness,Average Spreading Ability
0.0,0.7367669492707523,0.6,0.7171046102574782,0.003543357268375512,0.01952740585595299,0.8127770534550195,0.3333333333333333,0.5333333327111112,0.22831791198291435,0.45722854720311046,0.0008064640442272194,0.25307330395885075,0.006050019318213066,0.40655537164210054,0.13636363636363635,0.013180905499060818,0.6156351791530945,0.37571750418022587,0.2584484539670895,0.14625694338276513,0.13914125988757356,0.10421249359112185,0.07872791111691986,0.12045195397532912,0.08145240431795876
0.0,0.7580110974715584,0.6,0.7245799657133707,0.003577814416856244,0.012956083433522178,0.8119947848761407,0.4444444444444445,0.5333333327111112,0.20164458131316437,0.45559182701018774,0.0007380307605937361,0.21459372301155516,0.00523178002860164,0.40879174023305387,0.18181818181818182,0.011691171708012177,0.5374592833876222,0.3287658616108089,0.2531381927219487,0.17685878815675485,0.12612020505841692,0.13095612192580586,0.07135613214625379,0.10899761583912097,0.036310107948969564
0.0,0.746996146685263,0.7,0.721012916650861,0.003518950055845916,0.01335152239838011,0.8156453715775749,0.3333333333333333,0.5333333327111112,0.21306047691231006,0.45804940992983634,0.00019715442523027873,0.21927907347483916,0.0051596425355455566,0.4092774467852165,0.13636363636363635,0.011626400673618757,0.50814332247557,0.3137803808047139,0.25347170528436824,0.14173843618882606,0.12143705845814423,0.10566792914675091,0.06215438862085644,0.10588784077951696,0.06575073601570165
0.0,0.686365462298355,0.5,0.6258222630795752,0.0033278071255522378,0.010410147249771833,0.7621903520208605,0.2222222222222222,0.5333333327111112,0.13789677064999828,0.4348410179098232,0.018460877621905843,0.3465668722600323,0.003521817472753169,0.38009826773348787,0.0909090909090909,0.008485005505537923,0.4169381107491857,0.25224229705857126,0.23474282431573956,0.0940223207460633,0.09390263075824706,0.06850470535699518,0.05871625524204687,0.07276873639473412,0.038272816486751696
0.0,0.701370355526864,0.7,0.7172889746335611,0.0034579132012454625,0.010898822083044822,0.7822685788787483,0.3333333333333333,0.5333333327111112,0.18964883069945887,0.4419154531412516,8.509210081518922e-05,0.2700486801450889,0.004437835802253259,0.3937410750233601,0.13636363636363635,0.010395751020143791,0.47557003257328995,0.2909798577783062,0.24446686609904028,0.13351679152015494,0.1092936103529242,0.09772918975241056,0.05593369646174211,0.0901316471441899,0.045142296368989185
0.0,0.7572973183036875,0.6,0.723544677279349,0.0036055499619597506,0.018066018809330817,0.8127770534550195,0.4444444444444445,0.5333333327111112,0.23005747702659368,0.45722854720311046,0.0006861893912617108,0.2169004008509191,0.006099914384605665,0.4091520540650957,0.18181818181818182,0.013278062050650949,0.6156351791530945,0.3762331866869932,0.2587819665295091,0.18322886408805994,0.14039903398825218,0.13103881712783025,0.07943999110228232,0.12211050067378461,0.013738959764474964
0.0,0.7680928827889169,0.733333333,0.7509234702064782,0.003739031865260579,0.002016062318762212,0.8469361147327249,0.4444444444444445,0.5333333327111112,0.2844672058807063,0.4756318891154605,0.0005503640000686005,0.2253588527014439,0.0073091889494408535,0.42626696261433816,0.18181818181818182,0.015285964116846944,0.6416938110749186,0.399045987963766,0.27086254040034485,0.19592654877779478,0.1570916035846562,0.14195458379504822,0.0777783656972957,0.141494765211983,0.017664376840039242
0.0,0.6771707148079995,0.666666667,0.682507745753231,0.0034482147344007687,0.01664255126951114,0.8091264667535853,0.3333333333333333,0.5333333327111112,0.1834999514704842,0.4547759695439908,5.916723471916106e-05,0.2292222131026046,0.004407652413654036,0.40285745818249963,0.13636363636363635,0.010104281365373405,0.45602605863192186,0.2803592583988289,0.24696314049734308,0.13660840170548166,0.10867632162933295,0.10236012106577576,0.057507016634982935,0.09106457966207111,0.09421000981354268
0.0,0.8250512667944174,0.523809524,0.7758749071768857,0.0038931253343829366,0.008571678891416044,0.8456323337679269,0.5555555555555556,0.5333333327111112,0.253859144775724,0.4781995877667429,0.0009565272046230676,0.2185901906291669,0.007490321023302788,0.43329410636150334,0.22727272727272724,0.01573936135760088,0.6872964169381108,0.423197107005704,0.27238630768461297,0.23594761249554097,0.158568457190576,0.17473496187751186,0.096840180361057,0.14574479112677516,0.07654563297350343
0.0,0.7572973183036875,0.6,0.7233603870034361,0.003607846213772708,0.015143219094798087,0.814341590612777,0.4444444444444445,0.5333333327111112,0.23005747702659368,0.45804940992983634,0.0006908746835940654,0.2169004008509191,0.006103572433547197,0.40979547151322404,0.18181818181818182,0.013278062050650949,0.6156351791530945,0.3762331866869932,0.259004308091188,0.18348366712531214,0.1401528917205989,0.13145229313795215,0.07930063938537453,0.12195501192080441,0.053974484789008834
0.0,0.7572973183036875,0.6,0.723360519574878,0.003607846213772708,0.015143219094798087,0.814341590612777,0.4444444444444445,0.5333333327111112,0.23005747702659368,0.45804940992983634,0.0006908746835940654,0.2169004008509191,0.006103572433547197,0.40979547151322404,0.18181818181818182,0.013278062050650949,0.6156351791530945,0.3762331866869932,0.259004308091188,0.18348366712531214,0.1401528917205989,0.13145229313795215,0.07930063938537453,0.12195501192080441,0.05691854759568203
0.0,0.7572973183036875,0.6,0.7235855741296792,0.0036082536951220815,0.015143219094798087,0.8161668839634941,0.4444444444444445,0.5333333327111112,0.23005747702659368,0.45804940992983634,0.0006902307433716802,0.2169004008509191,0.006110721412443086,0.41018152259300167,0.18181818181818182,0.013278062050650949,0.6156351791530945,0.3762331866869932,0.25926370672641424,0.1837809373354397,0.14037068252286805,0.13170037874402526,0.07942394012676962,0.12211050067378461,0.07458292443572127
0.0,0.7572973183036875,0.6,0.7238948069574005,0.003605524755657281,0.015143219094798087,0.81251629726206,0.4444444444444445,0.5333333327111112,0.23005747702659368,0.45722854720311046,0.0006045344259192529,0.2169004008509191,0.00610327533312555,0.4091520540650957,0.18181818181818182,0.013278062050650949,0.6188925081433225,0.37786004133145484,0.25874490945596185,0.18318639691518457,0.1406851260480377,0.13103881712783025,0.07960196012643375,0.12231781901109154,0.031403336604514234
0.0,0.405799201577534,0.833333333,0.6114535782249395,0.003315045616457488,0.015332714143657052,0.757496740547588,0.2222222222222222,0.5333333327111112,0.16338623065294172,0.4301861256180246,6.8366380753235565e-06,0.423620898220274,0.0034000021185310275,0.37734376002336567,0.0909090909090909,0.008225921367964247,0.4006514657980456,0.2427328703178597,0.233171376535818,0.09295214798960404,0.09139223736877783,0.06746274581148802,0.04090996982197617,0.06971079091945684,0.02158979391560352
0.0,0.5113149984639584,0.9,0.6661829369184287,0.0034172521639242964,0.013872902806270251,0.7572359843546284,0.3333333333333333,0.5333333327111112,0.17623968348776392,0.4309589378436737,5.1222517689733065e-06,0.41437765748589206,0.003610555182104492,0.3812862976075376,0.13636363636363635,0.00871170412591489,0.42996742671009774,0.2592653981431853,0.23512851435129278,0.12495540946848088,0.09487044669022417,0.09131204207531879,0.03972202817542558,0.07245775888877372,0.04416094210009812
0.0,0.7108750757706177,0.5,0.6806024073287782,0.00346967961964815,0.031226880390230673,0.8198174706649283,0.3333333333333333,0.5333333327111112,0.16833915891438683,0.4638354911011474,0.001464838563025901,0.2421686990299392,0.004538239513951019,0.40599041293829385,0.13636363636363635,0.010298594468553662,0.482084690553746,0.2944054610691282,0.24947375904435182,0.138612852265199,0.11159265645498433,0.10348477581330731,0.06978463492598003,0.09220483051725926,0.060843964671246295
0.0,0.7736427619514373,0.533333333,0.7490276243496827,0.003697471483857679,0.0,0.8458930899608865,0.4444444444444445,0.5333333327111112,0.19765807808806585,0.4781995877667429,0.0012220981877667677,0.27065267459189524,0.005507867519367933,0.42402786940613124,0.18181818181818182,0.01214456894876611,0.5309446254071661,0.3270591988400448,0.2601516974917541,0.18339873277956142,0.1264591339400547,0.1400525941484875,0.07648937132258321,0.10889395667046751,0.10304219823356227
0.0,0.7038696269045475,0.8,0.7206790718047056,0.0035446008028884577,0.0035323045438061065,0.8146023468057366,0.3333333333333333,0.5333333327111112,0.25955760089232266,0.45722854720311046,0.0010213937284533393,0.22275696611096008,0.006137858352741767,0.40860976817824024,0.13636363636363635,0.013310447567847657,0.6286644951140066,0.38291249976780983,0.25915253594557475,0.1469024444104707,0.14142097544505358,0.1052709921770339,0.06549024874941563,0.12304343319166582,0.019627085377821388
0.0,0.6594564563043502,0.5,0.6806382412387255,0.0034781129136315573,0.009488921015422388,0.8378096479791395,0.2222222222222222,0.5333333327111112,0.19443263456957705,0.4663381213655553,0.0003078076077301486,0.22458609106674954,0.005563204136446299,0.41167901896958325,0.0909090909090909,0.011853099293995724,0.5863192182410424,0.35471573030124975,0.25713133104433045,0.10936146358864599,0.13247866552229845,0.08056166581214957,0.08285269274110904,0.10967140043536852,0.05691854759568203
0.0,0.543679847707597,1.0,0.6304150093681675,0.0034326229078669016,0.0225850632218742,0.8372881355932204,0.2222222222222222,0.5333333327111112,0.2529617501017051,0.46466836645314236,0.0,0.1488974305819421,0.005343040000122552,0.40898856939360995,0.0909090909090909,0.011432087570438499,0.5732899022801303,0.3464893702012025,0.25512787677972115,0.1086225347806146,0.12857518422008984,0.07951970626664241,0.04872053751747676,0.1062506478698041,0.04612365063788025
0.0,0.5113149984639584,0.9,0.6661829369184287,0.0034172521639242964,0.013872902806270251,0.7572359843546284,0.3333333333333333,0.5333333327111112,0.17623968348776392,0.4309589378436737,5.1222517689733065e-06,0.41437765748589206,0.003610555182104492,0.3812862976075376,0.13636363636363635,0.00871170412591489,0.42996742671009774,0.2592653981431853,0.23512851435129278,0.12495540946848088,0.09487044669022417,0.09131204207531879,0.03972202817542558,0.07245775888877372,0.015701668302257096
0.0,0.8302172394946326,0.857142857,0.7947875200176634,0.00437316692832195,0.0009467066056434193,0.9069100391134289,0.6666666666666665,0.5333333327111112,0.4562734145817288,0.512925084263561,0.00037493628519879956,0.1950786719371413,0.01335301609778846,0.46157179394462045,0.2727272727272727,0.023058488244057256,0.9381107491856678,0.5861097296061247,0.30658090311399633,0.3281438448079635,0.2425454976584267,0.2276102740518995,0.10611542513312881,0.22172696174976678,0.049067713444553476
0.0,0.5916912752154918,0.8,0.6802617978431469,0.0034174294902682687,0.0037611154596842817,0.7572359843546284,0.3333333333333333,0.5333333327111112,0.16888277299053667,0.4309589378436737,1.3673276150647113e-05,0.38490343982429687,0.0036599849050703275,0.3812862976075376,0.18181818181818182,0.008808860677505019,0.43322475570032576,0.26140793529441425,0.23546202691371232,0.12526117311318352,0.09632281493967582,0.09131204207531879,0.04458640894875199,0.07385715766559553,0.023552502453385665
0.0,0.4069730324741211,1.0,0.5771476157703814,0.003273504628178717,0.0007173960746418332,0.7577574967405476,0.2222222222222222,0.5333333327111112,0.17685577944073366,0.42941531549658696,0.0,0.2910052646749901,0.003312396834772929,0.37619071032508977,0.0909090909090909,0.008031608264783989,0.3941368078175896,0.23896347852216906,0.23210620485775596,0.09282474647097794,0.09053267248644929,0.06701619172055637,0.0342835185443336,0.06903700632320929,0.029440628066732075
0.0,0.7619937253092905,0.7,0.726021094540466,0.003521331396775579,0.008967335637225207,0.8169491525423729,0.3333333333333333,0.5333333327111112,0.2142926688182496,0.45887127370866787,0.00010035432037172193,0.1927522777916178,0.005199850545575193,0.41017624517432427,0.18181818181818182,0.011691171708012177,0.511400651465798,0.3157510234529729,0.25387933177398114,0.14211214731012928,0.12218966099379619,0.10613102227808742,0.06253992234169614,0.10692443246605163,0.027477919528949943
0.0,0.5672408707071417,0.666666667,0.6191045610916384,0.003275900520357688,0.02234486364331108,0.7590612777053455,0.2222222222222222,0.5333333327111112,0.1484670443649913,0.4301861256180246,1.2544290046465241e-05,0.2531098419672248,0.0033503023165347996,0.3774718766734768,0.0909090909090909,0.008096379299177408,0.40716612377850164,0.2458146856048844,0.23251203563499212,0.09310502981195537,0.09179817880495997,0.06751236293270264,0.04856783361329438,0.07105836011195191,0.05986261040235523
0.0,0.7468252662635197,0.6,0.7203176570340712,0.00352599101430197,0.012361797649546561,0.7877444589308996,0.4444444444444445,0.5333333327111112,0.17961009075989265,0.4442989582050736,0.000891855117288516,0.24861288586795488,0.004467692506278679,0.3977249572998316,0.18181818181818182,0.01046052205453721,0.4690553745928339,0.2880699364931802,0.245467403786299,0.1680680833715538,0.10924335093701594,0.1238443345517093,0.06180141944234063,0.09075360215611071,0.0353287536800785
0.0,0.7962815634393965,0.607142857,0.7812342243165155,0.004009452615515876,0.0005777600529704764,0.8041720990873533,0.6666666666666665,0.5333333327111112,0.2415717408974925,0.45969513959171104,0.0028124026491224067,0.32367975189551657,0.006613041792228879,0.4182462155574729,0.2727272727272727,0.014541097221322625,0.6547231270358307,0.399365219466833,0.26235052728603997,0.2578097130917801,0.1469095614028305,0.18917354415096835,0.08253332087585152,0.12941847206385404,0.038272816486751696
0.0,0.7921444690832661,0.75,0.7862949126986308,0.00401022254682641,0.009198042528443506,0.8041720990873533,0.6666666666666665,0.5333333327111112,0.2662802949673751,0.45969513959171104,0.00014990426605525963,0.29353566632593087,0.0067117353331127465,0.41979725051036587,0.3181818181818182,0.014703024807306172,0.6579804560260587,0.40185154462185935,0.2629100750889031,0.25870152372216276,0.1488194192073446,0.19056282354497792,0.07245976701056386,0.1314916554369234,0.06673209028459272
0.0,0.806035583941935,0.678571429,0.7878765997458232,0.004012390002084594,0.0001165768621292979,0.8054758800521512,0.6666666666666665,0.5333333327111112,0.25477379702220443,0.46052000652685976,0.00018251942017606925,0.2979567987629558,0.006702502290075723,0.41992650335947146,0.2727272727272727,0.014670639290109462,0.6677524429967427,0.4065602150544169,0.26298468137465775,0.25882043180621384,0.14873823092010816,0.19067859682781205,0.07779186048930226,0.13133616668394318,0.10794896957801765
0.0,0.7921444690832661,0.75,0.7865935956089058,0.00401022254682641,0.00711033027672644,0.8041720990873533,0.6666666666666665,0.5333333327111112,0.2662802949673751,0.45969513959171104,0.00014990426605525963,0.29353566632593087,0.006712043538831632,0.41979725051036587,0.3181818181818182,0.014703024807306172,0.6612377850162867,0.40347839976739225,0.2629100750889031,0.25870152372216276,0.1491441723562903,0.19056282354497792,0.07261801395416434,0.13169897377423032,0.10991167811579979
0.0,0.7921444690832661,0.75,0.7868030799426085,0.00401022254682641,0.008154179997262877,0.8041720990873533,0.6666666666666665,0.5333333327111112,0.2662802949673751,0.45969513959171104,0.00014990426605525963,0.29353566632593087,0.006711981897687855,0.41979725051036587,0.3181818181818182,0.014703024807306172,0.6644951140065147,0.40510525441185397,0.2629100750889031,0.25870152372216276,0.14917767863356246,0.19056282354497792,0.07263434101945739,0.1316471441899036,0.0578999018645731
0.0,0.8186849539814571,0.714285714,0.7746052407963717,0.003908998998787145,0.002867611459362068,0.8487614080834419,0.5555555555555556,1.0,0.2850608669894762,0.4868616916379116,0.0011944965682345286,0.22434488503574562,0.007483955170185388,0.43347466112662436,0.22727272727272724,0.01570697584040417,0.6742671009771988,0.41651779392488736,0.27301534137613404,0.23640625796259493,0.15954013923146912,0.1742387906653656,0.08051305432772443,0.14310148232611175,0.1000981354268891
0.0,0.8411463481072837,0.5,0.8026266009219235,0.004059196687862279,0.009315490514377725,0.8435462842242503,0.5555555555555556,0.5333333327111112,0.23955260289001012,0.4825111191862649,0.0013655944123232915,0.35643516971699307,0.0074647654413621855,0.4364667169745301,0.2727272727272727,0.01567459032320746,0.6840390879478828,0.4186480528257511,0.27214227683770986,0.2326351730112623,0.16121545309507793,0.1766204124836677,0.10083286311549434,0.1416502539649632,0.11089303238469085
0.0,0.9443454734631226,0.193277311,0.914034051122716,0.010467932041800366,0.007394303826486896,0.9102998696219035,1.0,1.0,0.40016086910420745,0.5493573746007056,0.03943876704163494,0.7276496264004559,0.030151592694488135,0.5356312038614222,0.49999999999999994,0.05032709372368677,0.964169381107492,0.6463954423375159,0.36583275623877876,0.5331159014082114,0.3321644797377232,0.41236789441476607,0.2824296548192542,0.32533430081890746,0.2993130520117762
0.0,0.6528909132603639,0.333333333,0.6347806415833586,0.003289031494519029,0.021128621083909373,0.7700130378096479,0.2222222222222222,0.5333333327111112,0.12346079686210067,0.4340611983194338,0.00024099462822766698,0.15108370488730766,0.0035283819623207566,0.38362147519155243,0.0909090909090909,0.008420234471144504,0.4364820846905538,0.26217531942831135,0.23516838220069103,0.09493961168017123,0.0956565555031483,0.06989398475100475,0.07068490490034146,0.07510106768943714,0.04317958783120705
0.0,0.7436771568437892,1.0,0.6996591714595969,0.0037037667069547736,0.014862870957343413,0.8883963494132985,0.3333333333333333,0.5333333327111112,0.3667582967090624,0.4974738450111067,0.0,0.030832067565276566,0.008781687968551537,0.43675499721067335,0.13636363636363635,0.01664615583910875,0.8045602605863192,0.48915532480617896,0.28072153284946,0.1675245035587491,0.18234889313301736,0.119626879248466,0.06912749858830311,0.16004975640095367,0.12463199214916583
0.0,0.7542167945284497,0.466666667,0.7431842227955067,0.0037261007428991623,0.013200074962765542,0.8430247718383311,0.4444444444444445,0.5333333327111112,0.2023210788422311,0.4713844250307073,0.0015630791705247937,0.3205955773884288,0.006148899311192662,0.4214027258817725,0.18181818181818182,0.012954206878683852,0.5928338762214984,0.362266791641925,0.2623094642741672,0.18611663184358493,0.14044284988930042,0.13872947091609744,0.0908173409876099,0.11801596351197265,0.02551521099116781
0.0,0.5894163193915817,1.0,0.6362445311584991,0.0034349959573299776,0.013816689699564389,0.8383311603650586,0.2222222222222222,0.5333333327111112,0.25441138763810456,0.46550224285724306,0.0,0.11521261039726188,0.005374393266592729,0.41026973589472227,0.0909090909090909,0.01149685860483192,0.5732899022801303,0.3468331582049999,0.2554968138699269,0.10887733781786679,0.12910484114158466,0.08001587747878867,0.048921540728425056,0.1068726028817249,0.0804710500490677
0.0,0.6687941419598131,0.666666667,0.681907573654366,0.003524147773080664,0.01801215005051173,0.8359843546284224,0.3333333333333333,0.5333333327111112,0.21430474911897268,0.46550224285724306,9.324588934539163e-05,0.2330072961129196,0.005511063147329344,0.412102241831502,0.13636363636363635,0.011755942742405595,0.5765472312703583,0.34931948336002616,0.2565397271587199,0.1453056787103569,0.13121573660973176,0.10692489621752146,0.06944458332730913,0.10863480874883384,0.029440628066732075
0.0,0.7501528960178319,0.6,0.7214266479237368,0.0035079286260210917,0.01664964836639242,0.7968709256844849,0.3333333333333333,0.5333333327111112,0.21092226154612087,0.4515265544086836,0.0005222292482093867,0.23532178662414815,0.005452797564305425,0.4025749789833215,0.13636363636363635,0.01220933998315953,0.5700325732899023,0.347784715092232,0.25281579725960324,0.14112690889942076,0.12967573655818365,0.10222780874253676,0.07336907140082807,0.11158909505545767,0.055937193326790965
0.0,0.7507879341849797,0.6,0.7224360071248319,0.003543517147863083,0.018066018809330817,0.8127770534550195,0.3333333333333333,0.5333333327111112,0.22947762201203392,0.45722854720311046,0.0007124822231991018,0.22654650827562944,0.00608566318596015,0.40694057127898653,0.18181818181818182,0.013245676533454239,0.6156351791530945,0.3760612926850945,0.25867079552876854,0.14646078581256688,0.14018253188895505,0.10441096207598036,0.07931741996216445,0.121644034414844,0.07262021589793914
0.0,0.7112114428936678,0.7,0.720825299818844,0.0035551768009735754,0.007954167409523897,0.8263363754889178,0.3333333333333333,0.5333333327111112,0.22784677978358453,0.46885376530733813,0.00013986883401808744,0.2432640981224899,0.005677004793155902,0.41279560041427066,0.13636363636363635,0.012403653086339788,0.5570032573289903,0.34230866052577735,0.2579518906768841,0.14557746861675924,0.1349168915453353,0.10705720854076047,0.06905966719250739,0.11392142635016068,0.07948969578017663
0.0,0.7448531484808414,0.7,0.7247814391400764,0.003617843674929276,0.01463482868011664,0.8279009126466753,0.4444444444444445,0.5333333327111112,0.2296950676424938,0.46885376530733813,0.00013589647550337343,0.2137898804608947,0.005728979787303619,0.41553475710541055,0.18181818181818182,0.012500809637929917,0.5602605863192183,0.34445119717593503,0.25850774502088375,0.1826343236678048,0.13619786229951003,0.1346774060169029,0.06971586670204383,0.1154763138799627,0.05691854759568203
0.0,0.4427391270663199,0.666666667,0.5848380235605375,0.003240455733132862,0.03725204661890782,0.7582790091264667,0.1111111111111111,0.5333333327111112,0.14605098179224524,0.4301861256180246,1.710204876334761e-05,0.3516379403707714,0.0032881971781525505,0.37443767417333906,0.045454545454545456,0.007966837230390569,0.38762214983713356,0.23536598072837708,0.23195862988973298,0.061781243099084414,0.08989863062422196,0.04453963581033028,0.04756177453794491,0.06893334715455583,0.02551521099116781
0.0,0.6418290817236285,0.5,0.6599730455202749,0.0033279563036178856,0.036139788058396606,0.7650586701434159,0.2222222222222222,0.5333333327111112,0.13952761287844767,0.4340611983194338,0.0024512253593895715,0.3468328055089003,0.0035636998199048016,0.3823403088431653,0.0909090909090909,0.008582162057128051,0.4234527687296417,0.25601168885426195,0.2354638413176825,0.09453192682056771,0.09522097389861,0.06939781353885847,0.05954112246252406,0.0744272830931896,0.020608439646712454
0.0,0.8070116877754867,0.714285714,0.7739191048229888,0.003832510450149406,0.004005222284725355,0.8563233376792698,0.4444444444444445,0.5333333327111112,0.30742670326017624,0.47991939528444405,0.0008032338895402546,0.23070280142884037,0.008300625420675348,0.4332158728868257,0.18181818181818182,0.016872854459485716,0.7068403908794788,0.4389745289474977,0.2778205621436922,0.2028062307836043,0.17393108531986898,0.14650281990638903,0.08778050056833504,0.15818389136519126,0.09813542688910694
0.0,0.7464055195604978,0.7,0.7243187381426641,0.0035437464706712485,0.014515330991112014,0.81251629726206,0.3333333333333333,0.5333333327111112,0.24509746646673802,0.45722854720311046,0.00019506371022253452,0.2088619774664579,0.006128346733098732,0.40745417003120843,0.18181818181818182,0.013310447567847657,0.6221498371335505,0.37965878997781516,0.2588560802368013,0.14663065450406837,0.14091322647408291,0.10467558672245836,0.07213139388463817,0.12231781901109154,0.022571148184494585
0.0,0.6483825150674067,1.0,0.6859075319500227,0.0034031835450847206,0.016545830905876392,0.782529335071708,0.3333333333333333,0.5333333327111112,0.22034490553271735,0.4411236209255929,0.0,0.16560602200917096,0.00429748134575175,0.3922002777739806,0.13636363636363635,0.010104281365373405,0.47231270358306193,0.28849353262327987,0.2431546909510151,0.1331430803988517,0.10744818769701048,0.09693531581297653,0.04070290577033163,0.08831761169275423,0.04612365063788025
