Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
12,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
13,0.975460123,3.01E-05,-0.00794429,0,61671.51486,3.94E+131,1984.897474,0.006033634,24144,3891580,0.005990814,7.68E-05,0.995302922,161.3283675,67738.64772,51257.33676,3690104,4105936.5,4084551,76818,0.005988024,4187307,0.5,8094.545455,154.5,315.4874365,1.979610399,12,10371,0.07737827,1547676.671,25831.28102,-0.024493235,98589453352,4.94462689,1868.220946,26227,68442.36761,9.61198E+11,316.2274023,11083511.85,25848,3925172,629465818.5,155,1406.565049,77627.39844,5.23E+67,-166.5916999,152
14,0.987730061,9.03E-05,0.000443526,161,61962.06071,2.51E+132,2020.285935,0.006101783,24374,3925291,0.00614334,2.06E-05,0.98757764,163.9314129,69162.62965,51502.1118,3716324,4184430.25,4171832,77906,0.006060606,4223656,0.5,8273.204545,150.2,316.0375641,1.904804315,11,10461.4,0.078051961,1573218.41,26156.19974,-0.024400963,98864289255,5.006695476,1902.438509,26225,69577.06631,9.80366E+11,320.2152942,11149158.9,26073,3950518,633923940.5,155,1425.93814,80335.46845,5.32E+67,-164.5305284,152
15,0.993865031,9.02E-05,0.003491786,162,62161.65308,6.33E+132,2039.133303,0.006133886,24532,3950090,0.006219602,5.89E-05,0.987807683,163.9861598,70021.63041,51832.08535,3734336,4230184.5,4224150,78556,0.006097561,4250225,0.5,8363.25,146.1,318.2161689,1.994353066,12,10527.2,0.078545308,1582750.631,26318.65757,-0.024403752,1.00125E+11,5.037665926,1926.873496,26224,70220.12479,9.93209E+11,322.2143395,11220042.34,26237,3969062,638073175.5,155,1438.680308,81169.19764,5.39E+67,-163.5120833,152
16,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
17,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
18,0.987730061,6.11E-05,-0.000585414,0,62011.32718,2.51E+132,2021.254925,0.006099906,24413,3932492,0.00614334,2.45E-05,0.991226708,163.3832787,69287.58307,51690.25411,3720770,4190105.5,4179399,78000,0.006060606,4231317,0.5,8273.204545,150.2,317.5781349,1.989918896,12,10480.2,0.078193953,1570331.249,26156.19955,-0.024443369,99658632710,5.006687611,1908.948964,26225,69639.78802,9.83215E+11,320.2159331,11182797.5,26120,3955876,635634063.3,155,1428.659507,79859.09645,5.34E+67,-164.5329372,152
19,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
20,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
21,0.993865031,7.07E-05,0.002855517,0,62190.70766,6.33E+132,2039.728117,0.00613268,24555,3954300,0.006219602,8.66E-05,0.989954758,163.246543,70096.52603,51943.78905,3736958,4233586.5,4228686,78612,0.006097561,4254789,0.5,8363.25,146.1,318.8031532,1.995414235,12,10538.4,0.078628487,1581051.946,26318.65949,-0.024428384,1.00222E+11,5.037746558,1930.722491,26224,70257.71946,9.94887E+11,322.2079138,11238623.89,26265,3972254,639039530.3,155,1440.289813,80890.83804,5.40E+67,-163.5136411,152
22,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
23,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
24,0.981595092,4.90E-05,-0.0041373,0,61835.73643,9.96E+131,2002.936368,0.006066979,24274,3911286,0.006067077,3.22E-05,0.992845912,162.9471419,68496.45456,51453.2886,3704924,4147320,4131040,77398,0.006024096,4208497,0.5,8183.636364,153.1,316.4609705,1.984575153,12,10423.6,0.077771381,1559335.338,25993.73969,-0.024463057,99106714056,4.975632621,1887.822507,26226,69032.07865,9.71871E+11,318.223635,11129831.12,25979,3939954,632367326.5,155,1417.301119,78790.79121,5.28E+67,-165.5587938,152
25,0.993865031,9.26E-05,0.00359354,162,62154.07362,6.33E+132,2039.033147,0.006134072,24526,3949273,0.006219602,5.50E-05,0.987424277,163.4642546,70008.25619,51812.15091,3733652,4229577,4223340,78546,0.006097561,4249410,0.5,8363.25,146.1,317.9332348,1.994163572,12,10525.2,0.078529179,1583053.968,26318.65903,-0.024399427,1.00101E+11,5.037726849,1926.006632,26224,70213.41146,9.92892E+11,322.2094767,11216009.9,26232,3968492,637829314.5,155,1438.351541,81223.17182,5.38E+67,-163.5118648,152
26,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
27,0.993865031,7.07E-05,0.002855517,0,62190.70766,6.33E+132,2039.728117,0.00613268,24555,3954300,0.006219602,8.66E-05,0.989954758,163.246543,70096.52603,51943.78905,3736958,4233586.5,4228686,78612,0.006097561,4254789,0.5,8363.25,146.1,318.8031532,1.995414235,12,10538.4,0.078628487,1581051.946,26318.65949,-0.024428384,1.00222E+11,5.037746558,1930.722491,26224,70257.71946,9.94887E+11,322.2079138,11238623.89,26265,3972254,639039530.3,155,1440.289813,80890.83804,5.40E+67,-163.5136411,152
28,0.963190184,4.28E-05,-0.013862925,157,61263.48743,6.17E+130,1947.437685,0.005970051,23821,3840290,0.005838288,0.00024527,0.993957211,162.7367719,66038.05994,50546.81529,3653282,4014450.75,3979950,75506,0.00591716,4132050,0.5,7917.795455,155.2,311.6455317,1.966686879,12,10234.2,0.076358439,1529309.676,25506.35708,-0.024480543,96673607583,4.882339825,1818.934381,26229,67173.88161,9.35441E+11,312.2569181,10935337.54,25507,3886602,620892195.3,154,1380.801751,76097.55598,5.09E+67,-168.6732269,152
29,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
30,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
31,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
32,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
33,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
34,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
35,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
36,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
37,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
38,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
39,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
40,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
41,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
42,0.993865031,9.40E-05,0.003633346,162,62154.07362,6.33E+132,2038.99354,0.006134118,24526,3949040,0.006219602,5.17E-05,0.987270915,164.3240831,70002.9065,51804.17821,3733652,4229334,4223016,78542,0.006097561,4249084,0.5,8363.25,146.1,318.0912605,1.994087774,12,10524.4,0.078524957,1583175.303,26318.65659,-0.024397174,99494226696,5.037624844,1925.903095,26224,70210.72613,9.92779E+11,322.2176057,11214651.64,26230,3968264,637804192.5,155,1438.279107,81237.53694,5.38E+67,-163.5117811,152
43,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
44,0.987730061,8.49E-05,0.000228265,161,61975.95638,2.50E+132,2020.490232,0.006101375,24385,3926926,0.00614334,1.30E-05,0.988354037,164.9346556,69189.21548,51542.11335,3717578,4185637.75,4173442,77926,0.006060606,4225286,0.5,8273.204545,150.2,316.6041904,1.905183304,11,10465.4,0.078084556,1572604.109,26156.19656,-0.024409456,98903260422,5.006562633,1904.091902,26225,69590.41135,9.80988E+11,320.2258876,11156720.53,26083,3951658,634378270.8,155,1426.581847,80226.37334,5.32E+67,-164.5310135,152
45,0.969325153,2.05E-05,-0.011460146,0,61492.13438,1.56E+131,1966.641527,0.006000859,24002,3869770,0.005914551,0.000134195,0.996694348,160.0105522,66950.97756,51005.55712,3673916,4063088.5,4036110,76212,0.005952381,4163835,0.5,8005.931818,155.3,314.1787438,1.974115061,12,10312.8,0.076943572,1536861.233,25668.82137,-0.024511589,98025041319,4.913580174,1846.799605,26228,67838.93085,9.49778E+11,314.23444,11027642.49,25703,3908794,626059393,155,1395.070131,76606.85707,5.17E+67,-167.6304514,152
46,0.981595092,5.93E-05,-0.003805573,160,61820.57752,9.96E+131,2002.638026,0.006067623,24262,3909180,0.006067077,4.62E-05,0.991745283,163.6181293,68459.46066,51396.98703,3703556,4145640,4128800,77370,0.006024096,4206215,0.5,8183.636364,153.1,316.1246747,1.984044569,12,10418,0.077729278,1560206.073,25993.73958,-0.024450515,99058671797,4.97562797,1885.867736,26226,69013.50916,9.71046E+11,318.2240073,11120827.9,25965,3938358,631880985,155,1416.489907,78932.1237,5.27E+67,-165.5579512,152
47,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
48,0.993865031,9.47E-05,0.003672654,162,62151.54714,6.33E+132,2038.954185,0.006134196,24524,3948675,0.006219602,5.10E-05,0.987117552,163.5885027,69997.55681,51796.20612,3733424,4229091,4222692,78538,0.006097561,4248758,0.5,8363.25,146.1,317.7423886,1.910678643,11,10523.6,0.078517397,1583296.637,26318.65867,-0.024395656,99466790326,5.037712064,1925.560639,26224,70208.04079,9.92644E+11,322.2106567,11212794.4,26228,3968036,637707213.5,155,1438.141671,81262.83866,5.38E+67,-163.5116999,152
49,0.975460123,4.17E-05,-0.007541244,0,61653.82946,3.94E+131,1984.529217,0.006034348,24130,3888872,0.005990814,9.56E-05,0.993869915,162.4294743,67691.37326,51184.63458,3688508,4103790,4081689,76782,0.005988024,4184373,0.5,8094.545455,154.5,315.0452197,1.97892822,12,10363.8,0.077325068,1548810.098,25831.27936,-0.02447623,98527508854,4.944557373,1865.853883,26227,68418.63769,9.60131E+11,316.2329502,11071043.38,25830,3923120,628846116.5,155,1405.556608,77805.78606,5.22E+67,-166.5907367,152
50,1,9.74E-05,0.006821626,163,62343.56005,1.59E+133,2057.757853,0.006166516,24676,3972504,0.006295865,0.000126824,0.986896917,163,70848.18351,52102.39786,3750752,4274349,4274349,79178,0.006134969,4274349,1,8453.772727,138.4,319.6319197,2,12,10587,0.078991622,1593184.579,26481.11794,-0.024393798,1.00703E+11,5.068742531,1949.197253,26223,70848.18351,1.0052E+12,324.2049111,11278808.61,26386,3985896,641594385.5,155,1450.561992,82164.70723,5.45E+67,-162.4992308,152
51,0.975460123,3.88E-05,-0.007615342,0,61658.88243,3.94E+131,1984.584357,0.006034164,24134,3889166,0.005990814,9.34E-05,0.994029138,162.1453981,67696.62598,51192.71005,3688964,4104028.5,4082007,76786,0.005988024,4184699,0.5,8094.545455,154.5,314.8076505,1.895670684,11,10364.6,0.077331135,1548684.158,25831.2797,-0.024477514,97914930000,4.944571611,1866.309613,26227,68421.27435,9.60226E+11,316.2318073,11071026.57,25832,3923348,628938969.5,155,1405.705809,77785.89813,5.22E+67,-166.5909794,152
