Starting Node,Average Spreading Ability,Node,Rank
191,4.18,191,313.0
192,2.65,192,376.0
193,6.2,193,232.0
194,2.44,194,385.0
195,18.93,195,16.0
196,17.86,196,25.0
197,22.96,197,8.0
198,18.09,198,21.0
199,3.02,199,362.0
200,3.65,200,334.0
201,2.38,201,388.0
202,4.5,202,301.0
203,1.85,203,400.0
204,3.78,204,330.0
205,4.38,205,308.0
206,3.46,206,344.0
207,5.14,207,271.0
208,7.08,208,194.0
209,7.67,209,180.0
210,10.73,210,91.0
211,9.93,211,110.0
212,9.27,212,128.0
213,4.53,213,299.0
214,9.59,214,121.0
215,14.9,215,44.0
216,9.9,216,112.0
217,9.01,217,136.0
218,2.26,218,391.0
219,3.72,219,331.0
220,2.35,220,389.0
221,4.41,221,307.0
222,2.43,222,386.0
223,2.58,223,379.0
224,4.1,224,318.0
225,4.93,225,281.0
226,2.98,226,363.0
227,6.04,227,236.0
228,3.17,228,356.0
229,4.09,229,319.0
230,4.88,230,284.0
231,4.07,231,321.0
232,3.72,232,331.0
233,3.57,233,340.0
234,7.47,234,189.0
235,4.33,235,309.0
236,2.13,236,396.0
237,3.21,237,353.0
238,15.72,238,37.0
239,9.81,239,116.0
240,26.98,240,4.0
241,24.69,241,6.0
242,15.19,242,41.0
243,16.69,243,31.0
244,21.93,244,12.0
245,21.54,245,13.0
246,16.27,246,34.0
247,10.23,247,99.0
248,12.0,248,72.0
249,9.42,249,124.0
250,15.96,250,35.0
251,17.09,251,29.0
252,8.0,252,171.0
253,13.17,253,57.0
254,10.42,254,94.0
255,11.71,255,75.0
256,14.22,256,47.0
257,9.13,257,131.0
258,9.42,258,124.0
259,9.68,259,119.0
260,12.35,260,68.0
261,13.75,261,52.0
262,15.31,262,39.0
263,12.34,263,69.0
264,7.75,264,177.0
265,8.55,265,148.0
266,11.37,266,81.0
267,8.37,267,154.0
268,9.85,268,113.0
269,8.48,269,150.0
270,8.65,270,145.0
271,16.5,271,33.0
272,9.94,272,109.0
273,5.46,273,263.0
274,7.55,274,184.0
275,6.36,275,226.0
276,8.27,276,158.0
277,7.54,277,185.0
278,11.17,278,83.0
279,8.71,279,141.0
280,5.43,280,264.0
281,8.27,281,158.0
282,5.11,282,273.0
283,5.64,283,250.0
284,6.6,284,215.0
285,7.51,285,187.0
286,9.35,286,126.0
287,5.46,287,263.0
288,6.4,288,224.0
289,8.21,289,161.0
290,5.62,290,252.0
291,4.82,291,287.0
292,5.51,292,261.0
293,4.11,293,317.0
294,4.77,294,289.0
295,3.39,295,347.0
296,4.05,296,322.0
297,3.03,297,361.0
298,5.13,298,272.0
299,2.66,299,375.0
300,2.52,300,382.0
301,4.76,301,290.0
302,8.69,302,143.0
303,6.78,303,209.0
304,12.06,304,71.0
305,19.57,305,15.0
306,15.39,306,38.0
307,8.13,307,166.0
308,12.46,308,64.0
309,6.43,309,222.0
310,9.22,310,130.0
311,10.38,311,96.0
312,11.54,312,80.0
313,4.84,313,286.0
314,6.66,314,213.0
315,10.03,315,105.0
316,4.55,316,298.0
317,11.07,317,85.0
318,10.29,318,98.0
319,10.06,319,104.0
320,9.08,320,134.0
321,7.87,321,172.0
322,4.95,322,279.0
323,5.19,323,269.0
324,7.04,324,196.0
325,10.42,325,94.0
326,9.55,326,122.0
327,4.74,327,292.0
328,5.7,328,246.0
329,8.38,329,153.0
330,6.44,330,221.0
331,8.29,331,157.0
332,5.54,332,258.0
333,2.48,333,384.0
334,3.71,334,332.0
335,3.22,335,352.0
336,4.09,336,319.0
337,4.44,337,304.0
338,9.5,338,123.0
339,5.53,339,259.0
340,5.04,340,277.0
341,5.59,341,254.0
342,5.76,342,245.0
343,6.99,343,199.0
344,7.62,344,182.0
345,4.87,345,285.0
346,6.38,346,225.0
347,3.84,347,328.0
348,8.69,348,143.0
349,6.85,349,204.0
350,6.18,350,233.0
351,1.93,351,399.0
352,2.44,352,385.0
353,2.29,353,390.0
354,4.05,354,322.0
355,2.19,355,393.0
356,5.49,356,262.0
357,5.05,357,276.0
358,5.66,358,249.0
359,5.67,359,248.0
360,10.73,360,91.0
361,4.46,361,302.0
362,3.72,362,331.0
363,7.41,363,190.0
364,17.3,364,28.0
365,5.83,365,241.0
366,7.76,366,176.0
367,6.01,367,237.0
368,3.34,368,349.0
369,3.1,369,359.0
370,17.7,370,26.0
371,12.85,371,62.0
372,7.8,372,175.0
373,6.56,373,217.0
374,8.68,374,144.0
375,5.8,375,244.0
376,6.96,376,200.0
377,12.42,377,67.0
378,11.59,378,77.0
379,5.03,379,278.0
380,10.11,380,102.0
381,5.19,381,269.0
382,5.51,382,261.0
383,13.53,383,54.0
384,7.68,384,179.0
385,5.29,385,268.0
386,10.19,386,100.0
387,6.84,387,205.0
388,3.22,388,352.0
389,4.45,389,303.0
390,9.26,390,129.0
391,6.43,391,222.0
392,14.73,392,45.0
393,6.54,393,219.0
394,10.95,394,87.0
395,6.16,395,234.0
396,2.9,396,367.0
397,6.51,397,220.0
398,12.45,398,65.0
399,7.55,399,184.0
400,10.03,400,105.0
401,1.58,401,403.0
402,5.42,402,265.0
403,6.62,403,214.0
404,5.05,404,276.0
405,2.13,405,396.0
406,2.71,406,374.0
407,2.29,407,390.0
408,5.8,408,244.0
409,3.45,409,345.0
410,3.63,410,335.0
411,3.02,411,362.0
412,4.27,412,311.0
413,3.49,413,343.0
414,5.15,414,270.0
415,2.39,415,387.0
416,8.79,416,139.0
417,8.78,417,140.0
418,15.24,418,40.0
419,7.52,419,186.0
420,8.6,420,147.0
421,8.24,421,160.0
422,8.16,422,164.0
423,6.1,423,235.0
424,6.86,424,203.0
425,4.51,425,300.0
426,4.43,426,305.0
427,4.75,427,291.0
428,5.58,428,255.0
429,3.94,429,325.0
430,8.47,430,151.0
431,5.52,431,260.0
432,6.01,432,237.0
433,6.31,433,228.0
434,8.05,434,169.0
435,6.71,435,211.0
436,9.08,436,134.0
437,2.07,437,397.0
438,2.74,438,371.0
439,2.5,439,383.0
440,3.81,440,329.0
441,4.41,441,307.0
442,4.66,442,295.0
443,17.99,443,23.0
444,16.53,444,32.0
445,7.36,445,191.0
446,7.63,446,181.0
447,2.14,447,395.0
448,8.97,448,137.0
449,9.95,449,108.0
450,10.88,450,90.0
451,11.3,451,82.0
452,9.93,452,110.0
453,12.34,453,69.0
454,8.19,454,162.0
455,2.23,455,392.0
456,1.79,456,401.0
457,2.35,457,389.0
458,2.56,458,380.0
459,2.29,459,390.0
460,8.14,460,165.0
461,9.93,461,110.0
462,6.1,462,235.0
463,5.64,463,250.0
464,4.62,464,296.0
465,8.7,465,142.0
466,8.26,466,159.0
467,4.94,467,280.0
468,5.04,468,277.0
469,3.9,469,326.0
470,6.41,470,223.0
471,9.09,471,133.0
472,8.06,472,168.0
473,8.63,473,146.0
474,7.83,474,173.0
475,10.09,475,103.0
476,9.1,476,132.0
477,5.62,477,252.0
478,4.72,478,293.0
479,4.31,479,310.0
480,6.69,480,212.0
481,4.0,481,324.0
482,3.51,482,342.0
483,5.06,483,275.0
484,4.92,484,282.0
485,3.27,485,351.0
486,7.33,486,192.0
487,5.98,487,239.0
488,5.81,488,243.0
489,5.94,489,240.0
490,5.82,490,242.0
491,3.89,491,327.0
492,2.43,492,386.0
493,2.93,493,364.0
494,2.05,494,398.0
