Starting Node,Average Spreading Ability,Rank
1163,5.41,167.0
65,5.41,167.0
375,5.38,168.0
77,5.38,168.0
177,5.37,169.0
423,5.36,170.0
225,5.35,171.0
235,5.32,172.0
227,5.29,173.0
354,5.28,174.0
535,5.28,174.0
363,5.27,175.0
208,5.27,175.0
372,5.22,176.0
188,5.19,177.0
173,5.19,177.0
421,5.17,178.0
32,5.15,179.0
234,5.14,180.0
1029,5.12,181.0
285,4.99,182.0
335,4.9,183.0
348,4.89,184.0
8,4.88,185.0
16,4.88,185.0
236,4.88,185.0
281,4.86,186.0
280,4.85,187.0
1157,4.83,188.0
223,4.82,189.0
336,4.8,190.0
278,4.78,191.0
332,4.78,191.0
219,4.76,192.0
380,4.76,192.0
419,4.76,192.0
6,4.76,192.0
191,4.75,193.0
14,4.74,194.0
312,4.72,195.0
811,4.71,196.0
179,4.7,197.0
689,4.69,198.0
328,4.68,199.0
552,4.65,200.0
415,4.65,200.0
210,4.63,201.0
1178,4.63,201.0
424,4.61,202.0
647,4.6,203.0
62,4.59,204.0
416,4.56,205.0
40,4.55,206.0
1153,4.53,207.0
11,4.52,208.0
327,4.51,209.0
209,4.5,210.0
543,4.5,210.0
705,4.49,211.0
761,4.49,211.0
68,4.48,212.0
15,4.47,213.0
5,4.45,214.0
204,4.38,215.0
864,4.31,216.0
80,4.29,217.0
342,4.26,218.0
351,4.26,218.0
33,4.23,219.0
329,4.22,220.0
1062,4.21,221.0
866,4.19,222.0
620,4.14,223.0
297,4.14,223.0
719,4.13,224.0
330,4.11,225.0
539,4.09,226.0
1046,4.02,227.0
202,4.02,227.0
690,4.02,227.0
371,4.01,228.0
315,4.01,228.0
418,4.0,229.0
623,3.99,230.0
211,3.98,231.0
536,3.98,231.0
606,3.97,232.0
242,3.97,232.0
284,3.93,233.0
417,3.92,234.0
766,3.91,235.0
1188,3.88,236.0
661,3.84,237.0
66,3.83,238.0
306,3.82,239.0
300,3.82,239.0
267,3.8,240.0
460,3.79,241.0
9,3.78,242.0
360,3.77,243.0
287,3.76,244.0
555,3.76,244.0
12,3.72,245.0
854,3.69,246.0
420,3.65,247.0
597,3.62,248.0
226,3.6,249.0
533,3.6,249.0
1014,3.59,250.0
269,3.58,251.0
104,3.58,251.0
378,3.54,252.0
1190,3.54,252.0
557,3.53,253.0
71,3.53,253.0
1052,3.52,254.0
379,3.51,255.0
1155,3.5,256.0
709,3.49,257.0
992,3.46,258.0
334,3.46,258.0
283,3.46,258.0
664,3.45,259.0
31,3.43,260.0
193,3.42,261.0
1108,3.39,262.0
159,3.37,263.0
221,3.35,264.0
270,3.34,265.0
377,3.34,265.0
303,3.33,266.0
1180,3.31,267.0
57,3.3,268.0
264,3.29,269.0
74,3.27,270.0
239,3.26,271.0
279,3.26,271.0
825,3.25,272.0
1124,3.25,272.0
787,3.24,273.0
605,3.24,273.0
1173,3.21,274.0
331,3.2,275.0
59,3.19,276.0
294,3.19,276.0
322,3.16,277.0
212,3.15,278.0
693,3.15,278.0
200,3.15,278.0
1036,3.14,279.0
370,3.12,280.0
675,3.1,281.0
713,3.08,282.0
422,3.05,283.0
461,3.05,283.0
168,3.04,284.0
515,3.02,285.0
560,3.01,286.0
640,3.0,287.0
338,3.0,287.0
13,2.99,288.0
92,2.99,288.0
1171,2.99,288.0
216,2.98,289.0
1003,2.98,289.0
273,2.97,290.0
1201,2.96,291.0
991,2.96,291.0
680,2.96,291.0
676,2.95,292.0
479,2.94,293.0
595,2.92,294.0
989,2.92,294.0
553,2.92,294.0
639,2.92,294.0
703,2.92,294.0
243,2.91,295.0
185,2.9,296.0
757,2.89,297.0
1169,2.89,297.0
181,2.88,298.0
532,2.88,298.0
282,2.86,299.0
875,2.86,299.0
373,2.86,299.0
1165,2.86,299.0
1182,2.86,299.0
728,2.85,300.0
410,2.84,301.0
793,2.84,301.0
1061,2.84,301.0
910,2.83,302.0
244,2.81,303.0
1005,2.79,304.0
741,2.76,305.0
102,2.75,306.0
94,2.74,307.0
387,2.73,308.0
846,2.72,309.0
531,2.72,309.0
738,2.71,310.0
870,2.69,311.0
1186,2.69,311.0
1039,2.68,312.0
414,2.68,312.0
54,2.67,313.0
275,2.67,313.0
357,2.67,313.0
1176,2.65,314.0
189,2.64,315.0
1113,2.64,315.0
286,2.64,315.0
343,2.63,316.0
1149,2.63,316.0
251,2.61,317.0
1083,2.6,318.0
692,2.6,318.0
1167,2.6,318.0
790,2.59,319.0
625,2.58,320.0
691,2.56,321.0
1043,2.56,321.0
352,2.56,321.0
516,2.56,321.0
722,2.55,322.0
233,2.54,323.0
468,2.54,323.0
900,2.52,324.0
844,2.52,324.0
383,2.51,325.0
753,2.51,325.0
184,2.5,326.0
75,2.5,326.0
274,2.5,326.0
169,2.5,326.0
446,2.5,326.0
687,2.49,327.0
638,2.48,328.0
596,2.48,328.0
1019,2.48,328.0
887,2.48,328.0
771,2.47,329.0
1135,2.45,330.0
1161,2.45,330.0
411,2.44,331.0
17,2.44,331.0
730,2.43,332.0
1055,2.43,332.0
812,2.42,333.0
301,2.42,333.0
880,2.4,334.0
758,2.39,335.0
291,2.39,335.0
1127,2.39,335.0
920,2.38,336.0
577,2.37,337.0
425,2.33,338.0
798,2.33,338.0
502,2.33,338.0
1133,2.32,339.0
556,2.32,339.0
820,2.3,340.0
979,2.3,340.0
642,2.29,341.0
905,2.29,341.0
873,2.28,342.0
1146,2.28,342.0
788,2.28,342.0
99,2.27,343.0
434,2.26,344.0
324,2.24,345.0
462,2.24,345.0
197,2.24,345.0
563,2.24,345.0
886,2.24,345.0
272,2.24,345.0
745,2.24,345.0
677,2.23,346.0
213,2.23,346.0
314,2.22,347.0
307,2.21,348.0
721,2.21,348.0
72,2.2,349.0
1196,2.2,349.0
546,2.19,350.0
107,2.19,350.0
987,2.18,351.0
1126,2.18,351.0
483,2.17,352.0
869,2.16,353.0
636,2.15,354.0
514,2.15,354.0
1172,2.14,355.0
444,2.13,356.0
654,2.13,356.0
579,2.13,356.0
508,2.13,356.0
653,2.12,357.0
781,2.12,357.0
1254,2.12,357.0
440,2.12,357.0
845,2.11,358.0
1184,2.11,358.0
712,2.11,358.0
180,2.11,358.0
355,2.1,359.0
361,2.1,359.0
641,2.1,359.0
655,2.1,359.0
915,2.1,359.0
708,2.09,360.0
621,2.09,360.0
305,2.08,361.0
1192,2.08,361.0
268,2.08,361.0
833,2.08,361.0
1198,2.08,361.0
190,2.08,361.0
485,2.07,362.0
863,2.07,362.0
540,2.06,363.0
551,2.05,364.0
702,2.05,364.0
918,2.05,364.0
247,2.04,365.0
1099,2.04,365.0
39,2.04,365.0
816,2.04,365.0
822,2.03,366.0
755,2.03,366.0
631,2.03,366.0
384,2.03,366.0
529,2.02,367.0
797,2.01,368.0
590,2.01,368.0
805,2.01,368.0
1073,2.0,369.0
1106,2.0,369.0
1001,2.0,369.0
836,1.99,370.0
857,1.99,370.0
1098,1.99,370.0
477,1.99,370.0
475,1.99,370.0
1065,1.99,370.0
1097,1.98,371.0
729,1.97,372.0
61,1.97,372.0
1089,1.96,373.0
1048,1.96,373.0
828,1.96,373.0
813,1.95,374.0
449,1.95,374.0
779,1.95,374.0
906,1.94,375.0
1026,1.94,375.0
1009,1.93,376.0
754,1.93,376.0
1194,1.93,376.0
1150,1.92,377.0
489,1.92,377.0
628,1.92,377.0
1040,1.92,377.0
917,1.91,378.0
249,1.91,378.0
38,1.91,378.0
720,1.9,379.0
528,1.9,379.0
295,1.9,379.0
499,1.9,379.0
683,1.89,380.0
496,1.88,381.0
574,1.88,381.0
304,1.88,381.0
1017,1.88,381.0
637,1.87,382.0
610,1.87,382.0
1123,1.86,383.0
752,1.86,383.0
503,1.86,383.0
431,1.86,383.0
1102,1.86,383.0
714,1.86,383.0
587,1.85,384.0
545,1.85,384.0
1038,1.85,384.0
911,1.85,384.0
558,1.85,384.0
774,1.84,385.0
339,1.84,385.0
847,1.83,386.0
238,1.83,386.0
78,1.83,386.0
442,1.82,387.0
840,1.82,387.0
1022,1.81,388.0
165,1.81,388.0
381,1.81,388.0
1160,1.8,389.0
298,1.8,389.0
60,1.8,389.0
988,1.79,390.0
1012,1.79,390.0
396,1.79,390.0
1010,1.78,391.0
1059,1.78,391.0
549,1.78,391.0
1205,1.77,392.0
694,1.77,392.0
665,1.77,392.0
817,1.77,392.0
237,1.77,392.0
581,1.77,392.0
178,1.76,393.0
215,1.76,393.0
1070,1.75,394.0
622,1.75,394.0
707,1.75,394.0
63,1.75,394.0
399,1.74,395.0
358,1.74,395.0
445,1.73,396.0
507,1.73,396.0
756,1.73,396.0
902,1.72,397.0
633,1.71,398.0
893,1.71,398.0
613,1.7,399.0
186,1.7,399.0
907,1.7,399.0
1030,1.7,399.0
276,1.69,400.0
942,1.68,401.0
1152,1.68,401.0
598,1.68,401.0
656,1.68,401.0
412,1.68,401.0
890,1.67,402.0
435,1.67,402.0
762,1.67,402.0
450,1.67,402.0
780,1.67,402.0
748,1.66,403.0
1140,1.66,403.0
997,1.65,404.0
1164,1.64,405.0
718,1.64,405.0
1144,1.63,406.0
469,1.63,406.0
340,1.62,407.0
1020,1.62,407.0
108,1.62,407.0
575,1.62,407.0
530,1.62,407.0
265,1.61,408.0
405,1.61,408.0
734,1.61,408.0
491,1.6,409.0
839,1.59,410.0
912,1.59,410.0
849,1.59,410.0
70,1.58,411.0
458,1.58,411.0
802,1.58,411.0
594,1.58,411.0
1072,1.58,411.0
995,1.57,412.0
733,1.57,412.0
313,1.57,412.0
993,1.57,412.0
922,1.57,412.0
984,1.56,413.0
645,1.56,413.0
263,1.55,414.0
490,1.55,414.0
749,1.54,415.0
524,1.54,415.0
162,1.54,415.0
775,1.54,415.0
228,1.54,415.0
170,1.53,416.0
100,1.53,416.0
925,1.52,417.0
201,1.52,417.0
253,1.52,417.0
767,1.52,417.0
323,1.52,417.0
473,1.52,417.0
408,1.52,417.0
909,1.51,418.0
617,1.51,418.0
488,1.5,419.0
1075,1.5,419.0
666,1.5,419.0
2,1.5,419.0
262,1.49,420.0
105,1.49,420.0
698,1.49,420.0
500,1.49,420.0
686,1.49,420.0
706,1.49,420.0
395,1.49,420.0
604,1.48,421.0
592,1.48,421.0
585,1.48,421.0
3,1.48,421.0
566,1.48,421.0
806,1.48,421.0
746,1.48,421.0
588,1.47,422.0
544,1.47,422.0
316,1.47,422.0
525,1.46,423.0
310,1.46,423.0
616,1.46,423.0
567,1.46,423.0
430,1.46,423.0
789,1.45,424.0
584,1.45,424.0
486,1.45,424.0
913,1.45,424.0
763,1.44,425.0
487,1.44,425.0
669,1.44,425.0
341,1.43,426.0
882,1.43,426.0
164,1.43,426.0
289,1.43,426.0
1103,1.43,426.0
1011,1.43,426.0
510,1.43,426.0
443,1.43,426.0
565,1.42,427.0
1006,1.42,427.0
914,1.42,427.0
827,1.42,427.0
95,1.42,427.0
923,1.42,427.0
1216,1.41,428.0
455,1.41,428.0
492,1.41,428.0
437,1.41,428.0
990,1.4,429.0
495,1.4,429.0
1156,1.4,429.0
1033,1.4,429.0
277,1.4,429.0
834,1.39,430.0
1130,1.39,430.0
364,1.39,430.0
471,1.39,430.0
1132,1.39,430.0
1068,1.39,430.0
782,1.38,431.0
821,1.38,431.0
807,1.38,431.0
464,1.38,431.0
582,1.38,431.0
929,1.38,431.0
76,1.38,431.0
290,1.38,431.0
571,1.38,431.0
919,1.37,432.0
69,1.37,432.0
916,1.37,432.0
505,1.37,432.0
648,1.37,432.0
401,1.37,432.0
472,1.37,432.0
404,1.37,432.0
1007,1.36,433.0
1032,1.36,433.0
428,1.36,433.0
293,1.36,433.0
402,1.35,434.0
1168,1.35,434.0
1185,1.35,434.0
883,1.35,434.0
933,1.35,434.0
456,1.34,435.0
564,1.34,435.0
742,1.34,435.0
79,1.34,435.0
624,1.33,436.0
466,1.33,436.0
697,1.33,436.0
968,1.33,436.0
1115,1.33,436.0
337,1.33,436.0
832,1.33,436.0
921,1.33,436.0
824,1.32,437.0
41,1.32,437.0
559,1.32,437.0
1129,1.32,437.0
254,1.32,437.0
367,1.32,437.0
481,1.32,437.0
851,1.31,438.0
867,1.31,438.0
393,1.31,438.0
877,1.31,438.0
835,1.31,438.0
1195,1.31,438.0
1197,1.31,438.0
493,1.31,438.0
1077,1.3,439.0
810,1.3,439.0
1128,1.3,439.0
64,1.3,439.0
519,1.3,439.0
829,1.3,439.0
603,1.3,439.0
429,1.29,440.0
398,1.29,440.0
973,1.29,440.0
1125,1.29,440.0
91,1.29,440.0
1105,1.29,440.0
568,1.29,440.0
898,1.29,440.0
600,1.28,441.0
945,1.28,441.0
390,1.28,441.0
982,1.28,441.0
960,1.28,441.0
1166,1.28,441.0
1078,1.28,441.0
939,1.28,441.0
724,1.28,441.0
593,1.28,441.0
476,1.27,442.0
850,1.27,442.0
868,1.27,442.0
794,1.27,442.0
448,1.27,442.0
670,1.27,442.0
67,1.27,442.0
1042,1.27,442.0
964,1.26,443.0
1025,1.26,443.0
976,1.26,443.0
955,1.26,443.0
346,1.26,443.0
349,1.26,443.0
946,1.26,443.0
977,1.26,443.0
580,1.26,443.0
509,1.26,443.0
572,1.26,443.0
629,1.26,443.0
512,1.25,444.0
841,1.25,444.0
163,1.25,444.0
218,1.25,444.0
1137,1.25,444.0
426,1.25,444.0
715,1.25,444.0
441,1.25,444.0
480,1.25,444.0
891,1.25,444.0
573,1.25,444.0
699,1.25,444.0
861,1.24,445.0
908,1.24,445.0
966,1.24,445.0
356,1.24,445.0
1082,1.24,445.0
823,1.24,445.0
521,1.23,446.0
961,1.23,446.0
569,1.23,446.0
856,1.23,446.0
292,1.23,446.0
838,1.23,446.0
981,1.23,446.0
474,1.23,446.0
413,1.23,446.0
494,1.23,446.0
1047,1.22,447.0
591,1.22,447.0
999,1.22,447.0
678,1.22,447.0
959,1.22,447.0
760,1.22,447.0
962,1.22,447.0
876,1.22,447.0
1074,1.22,447.0
948,1.22,447.0
956,1.21,448.0
570,1.21,448.0
791,1.21,448.0
319,1.21,448.0
980,1.21,448.0
470,1.21,448.0
1080,1.21,448.0
688,1.21,448.0
978,1.21,448.0
359,1.21,448.0
478,1.21,448.0
967,1.21,448.0
940,1.2,449.0
1107,1.2,449.0
660,1.2,449.0
1183,1.2,449.0
229,1.2,449.0
407,1.2,449.0
1255,1.2,449.0
888,1.2,449.0
1051,1.2,449.0
1147,1.2,449.0
389,1.2,449.0
957,1.2,449.0
586,1.2,449.0
1116,1.2,449.0
723,1.2,449.0
506,1.2,449.0
230,1.19,450.0
1096,1.19,450.0
941,1.19,450.0
457,1.19,450.0
943,1.19,450.0
735,1.19,450.0
1119,1.19,450.0
433,1.19,450.0
1054,1.19,450.0
814,1.19,450.0
974,1.19,450.0
947,1.18,451.0
1058,1.18,451.0
764,1.18,451.0
1091,1.18,451.0
739,1.18,451.0
1110,1.18,451.0
589,1.18,451.0
970,1.18,451.0
513,1.18,451.0
392,1.18,451.0
382,1.18,451.0
583,1.18,451.0
1114,1.18,451.0
975,1.17,452.0
1093,1.17,452.0
996,1.17,452.0
1088,1.17,452.0
938,1.17,452.0
1016,1.17,452.0
630,1.17,452.0
482,1.17,452.0
819,1.17,452.0
311,1.17,452.0
250,1.17,452.0
662,1.17,452.0
497,1.17,452.0
652,1.17,452.0
924,1.17,452.0
308,1.17,452.0
198,1.17,452.0
550,1.17,452.0
578,1.17,452.0
1120,1.16,453.0
534,1.16,453.0
750,1.16,453.0
783,1.16,453.0
952,1.16,453.0
949,1.16,453.0
427,1.16,453.0
681,1.16,453.0
439,1.16,453.0
454,1.16,453.0
55,1.16,453.0
904,1.16,453.0
385,1.16,453.0
246,1.15,454.0
252,1.15,454.0
773,1.15,454.0
777,1.15,454.0
855,1.15,454.0
928,1.15,454.0
1013,1.15,454.0
732,1.15,454.0
727,1.15,454.0
368,1.15,454.0
1159,1.15,454.0
969,1.15,454.0
927,1.15,454.0
614,1.15,454.0
576,1.15,454.0
858,1.15,454.0
562,1.15,454.0
899,1.15,454.0
896,1.15,454.0
859,1.14,455.0
452,1.14,455.0
326,1.14,455.0
344,1.14,455.0
736,1.14,455.0
971,1.14,455.0
700,1.14,455.0
400,1.14,455.0
1142,1.14,455.0
674,1.14,455.0
944,1.14,455.0
874,1.14,455.0
465,1.14,455.0
671,1.14,455.0
484,1.14,455.0
501,1.14,455.0
903,1.14,455.0
1086,1.14,455.0
527,1.14,455.0
926,1.14,455.0
885,1.14,455.0
266,1.14,455.0
98,1.14,455.0
804,1.14,455.0
803,1.14,455.0
826,1.14,455.0
526,1.13,456.0
818,1.13,456.0
985,1.13,456.0
1122,1.13,456.0
950,1.13,456.0
643,1.13,456.0
673,1.13,456.0
1177,1.13,456.0
897,1.13,456.0
538,1.13,456.0
881,1.13,456.0
830,1.13,456.0
986,1.13,456.0
963,1.13,456.0
1191,1.13,456.0
685,1.13,456.0
258,1.13,456.0
895,1.13,456.0
432,1.13,456.0
241,1.13,456.0
365,1.12,457.0
931,1.12,457.0
248,1.12,457.0
259,1.12,457.0
386,1.12,457.0
366,1.12,457.0
1094,1.12,457.0
554,1.12,457.0
261,1.12,457.0
769,1.12,457.0
256,1.12,457.0
626,1.12,457.0
467,1.12,457.0
217,1.11,458.0
965,1.11,458.0
1044,1.11,458.0
451,1.11,458.0
837,1.11,458.0
684,1.11,458.0
1076,1.11,458.0
90,1.11,458.0
1256,1.11,458.0
601,1.11,458.0
609,1.11,458.0
1100,1.11,458.0
770,1.11,458.0
1095,1.11,458.0
1035,1.11,458.0
936,1.11,458.0
498,1.11,458.0
954,1.11,458.0
353,1.11,458.0
635,1.1,459.0
871,1.1,459.0
523,1.1,459.0
983,1.1,459.0
901,1.1,459.0
547,1.1,459.0
1253,1.1,459.0
1071,1.1,459.0
93,1.1,459.0
394,1.1,459.0
726,1.1,459.0
744,1.1,459.0
73,1.1,459.0
320,1.1,459.0
1028,1.1,459.0
765,1.1,459.0
1193,1.1,459.0
809,1.1,459.0
362,1.1,459.0
772,1.1,459.0
1037,1.1,459.0
716,1.1,459.0
792,1.1,459.0
1049,1.1,459.0
388,1.1,459.0
796,1.1,459.0
1181,1.09,460.0
1223,1.09,460.0
1002,1.09,460.0
1212,1.09,460.0
627,1.09,460.0
1015,1.09,460.0
795,1.09,460.0
860,1.09,460.0
1204,1.09,460.0
1087,1.09,460.0
436,1.09,460.0
1234,1.09,460.0
103,1.09,460.0
406,1.09,460.0
800,1.09,460.0
892,1.09,460.0
1041,1.09,460.0
843,1.09,460.0
994,1.09,460.0
504,1.08,461.0
350,1.08,461.0
299,1.08,461.0
1236,1.08,461.0
187,1.08,461.0
1208,1.08,461.0
1224,1.08,461.0
1117,1.08,461.0
1227,1.08,461.0
1220,1.08,461.0
511,1.08,461.0
317,1.08,461.0
447,1.08,461.0
1247,1.08,461.0
1258,1.08,461.0
786,1.08,461.0
937,1.08,461.0
879,1.08,461.0
679,1.08,461.0
958,1.08,461.0
672,1.08,461.0
953,1.08,461.0
659,1.08,461.0
842,1.08,461.0
1056,1.08,461.0
651,1.08,461.0
951,1.08,461.0
725,1.08,461.0
808,1.08,461.0
934,1.08,461.0
1031,1.08,461.0
878,1.08,461.0
731,1.08,461.0
704,1.07,462.0
1187,1.07,462.0
409,1.07,462.0
1024,1.07,462.0
696,1.07,462.0
403,1.07,462.0
872,1.07,462.0
1000,1.07,462.0
862,1.07,462.0
972,1.07,462.0
391,1.07,462.0
1045,1.07,462.0
852,1.07,462.0
347,1.07,462.0
711,1.07,462.0
710,1.07,462.0
737,1.07,462.0
785,1.07,462.0
1057,1.07,462.0
1225,1.07,462.0
1112,1.07,462.0
548,1.07,462.0
615,1.07,462.0
618,1.07,462.0
930,1.07,462.0
644,1.07,462.0
1243,1.07,462.0
759,1.07,462.0
1209,1.07,462.0
1210,1.07,462.0
658,1.07,462.0
1064,1.07,462.0
668,1.07,462.0
1221,1.07,462.0
463,1.07,462.0
1230,1.06,463.0
801,1.06,463.0
1211,1.06,463.0
799,1.06,463.0
1250,1.06,463.0
1217,1.06,463.0
815,1.06,463.0
1249,1.06,463.0
240,1.06,463.0
1232,1.06,463.0
894,1.06,463.0
634,1.06,463.0
1067,1.06,463.0
701,1.06,463.0
1079,1.06,463.0
369,1.06,463.0
1085,1.06,463.0
751,1.06,463.0
453,1.06,463.0
667,1.06,463.0
397,1.06,463.0
1060,1.06,463.0
1118,1.06,463.0
1092,1.06,463.0
619,1.06,463.0
438,1.06,463.0
1218,1.05,464.0
58,1.05,464.0
296,1.05,464.0
1066,1.05,464.0
522,1.05,464.0
889,1.05,464.0
695,1.05,464.0
1240,1.05,464.0
1121,1.05,464.0
1244,1.05,464.0
1245,1.05,464.0
935,1.05,464.0
1248,1.05,464.0
1090,1.05,464.0
1257,1.05,464.0
1207,1.05,464.0
1021,1.05,464.0
778,1.05,464.0
1008,1.05,464.0
784,1.05,464.0
768,1.05,464.0
1154,1.05,464.0
717,1.05,464.0
1237,1.04,465.0
1226,1.04,465.0
1084,1.04,465.0
1235,1.04,465.0
1179,1.04,465.0
1239,1.04,465.0
1034,1.04,465.0
1242,1.04,465.0
1004,1.04,465.0
1252,1.04,465.0
1027,1.04,465.0
1228,1.04,465.0
1050,1.04,465.0
1069,1.04,465.0
884,1.04,465.0
1202,1.04,465.0
831,1.04,465.0
1215,1.03,466.0
1203,1.03,466.0
1246,1.03,466.0
1063,1.03,466.0
853,1.03,466.0
1023,1.03,466.0
1213,1.03,466.0
1241,1.03,466.0
1214,1.03,466.0
743,1.03,466.0
1238,1.03,466.0
1222,1.03,466.0
1189,1.03,466.0
1219,1.03,466.0
1233,1.03,466.0
998,1.03,466.0
1229,1.03,466.0
1206,1.03,466.0
932,1.02,467.0
1018,1.02,467.0
302,1.02,467.0
650,1.02,467.0
1170,1.02,467.0
1053,1.02,467.0
1231,1.02,467.0
1081,1.02,467.0
1109,1.02,467.0
1251,1.01,468.0
602,1.01,468.0
42,1.01,468.0
