Subgraph centrality,GGC Values,DIL Centrality,H-GSM_1,Extended Improved Gravity Index Values,Gravity Index Centrality,MCGM Values,Global Relative Change in Avg Degree,Constraint Coefficients,GSM,I-GSM Values,Betweenness Centrality,Local Gravity Model Centrality,Volume Centrality,Second order centrality,Semi local centrality,Eigenvector Centrality,Node H-Index,HVGc Index,Local-Global Centrality,Improved Gravity Index Values,MDD Value,Closeness Centrality,Eccentricity Centrality,Isolating Centrality,Average Spreading Ability
0.6574407982386945,0.7518796992481203,0.6779661016949153,0.6848202222344395,0.3424657534246575,0.19047619047619047,0.2826751056664987,0.6468085002147579,0.8888888893333333,0.5605522544616992,0.6879006724848682,0.27838164204462695,0.7307692307692308,0.6875,0.676619268115583,0.5961538461538463,0.31231316563112593,0.5,0.5694987865294976,0.8171728189655445,0.3058823529411765,0.7777777777777777,0.6969115002304851,0.7894736949473684,0.375,0.6446601941747572
1.3429516454444013e-07,0.0,0.0,0.27171499585669134,0.0136986301369863,0.0,0.013336412691741462,0.0,0.0,0.262057340547891,0.10141162805669951,0.0,0.0,0.0,0.5252250780735734,0.0,0.08664138344646417,0.0,0.0,0.06347093637569007,0.0,0.0,0.5426877803964343,0.7000000068000001,0.0,0.22038834951456304
0.6582066682626062,0.7744360902255638,0.7532956685875707,0.7124270455479094,0.8356164383561644,0.9047619047619047,0.2707272065889332,0.6468085002147579,0.8888888893333333,0.7665310769539615,0.7120602654275401,0.6141304346736177,0.7307692307692308,0.75,0.5658532397658163,0.6153846153846154,0.027121595763473665,0.5,0.7091208015796534,0.800450711860287,0.7647058823529411,0.7777777777777777,0.4869402621686372,0.307692289384615,0.0,0.7184466019417475
0.33887566389159884,0.41353383458646614,0.26365348395480226,0.5735718905248728,0.5707762557077625,0.6825396825396826,0.16666502515841794,0.2936170318337707,0.6666666666666666,0.6516584522612563,0.6180531954997506,0.5416666678365036,0.38461538461538464,0.625,0.48061888784059903,0.5384615384615385,0.014762779491251021,0.5,0.3602145459582513,0.43390920512797543,0.6470588235294118,0.5555555555555556,0.41364601390701394,0.25925925422222207,0.0,0.5902912621359222
0.6574774127953427,0.7067669172932332,0.6779661016949153,0.5920955946907185,0.6255707762557077,0.7777777777777777,0.23943067619548156,0.6468085002147579,0.8888888893333333,0.6056277974746582,0.5998216438085311,0.07216183659771122,0.7307692307692308,0.5625,0.5333282765109246,0.6153846153846154,0.023567294513264052,0.5,0.4996877789638242,0.7165148009755979,0.6941176470588235,0.6111111111111112,0.3913532394512509,0.25925925422222207,0.375,0.5310679611650484
0.6352651230510449,0.6842105263157894,0.6779661016949153,0.6235382185265834,0.8447488584474885,0.873015873015873,0.24237595533123643,0.6468085002147579,0.8888888893333333,0.666741900155144,0.6099412811942275,0.5093599036008356,0.6153846153846154,0.6875,0.3983592553985247,0.5384615384615385,0.011307246986120813,0.5,0.6393097940951709,0.738334030368559,0.6705882352941177,0.6111111111111112,0.345622407043104,0.2142857191428571,0.0,0.6087378640776699
0.33961695152562954,0.39849624060150374,0.26365348395480226,0.4580883789475645,0.5251141552511416,0.6507936507936507,0.1567703390706859,0.2936170318337707,0.6666666666666666,0.5068500227231696,0.5389665387740203,0.1935386471528664,0.38461538461538464,0.5625,0.3204965281848178,0.5192307692307693,0.00658747699131974,0.5,0.30112080385111567,0.38108910464033935,0.6235294117647059,0.5555555555555556,0.2743694123604916,0.17241380013793117,0.0,0.4213592233009708
0.3633384307797103,0.47368421052631576,0.27306967988700565,0.48663724620061855,0.5525114155251141,0.6825396825396826,0.17714931987634644,0.2936170318337707,0.6666666666666666,0.5233926995378468,0.6329078232803513,0.2367149762135581,0.4615384615384616,0.6875,0.3213732829249185,0.6346153846153847,0.007340500721072105,0.5,0.35529006744932334,0.39513477608534137,0.7411764705882353,0.5555555555555556,0.27637430773326055,0.17241380013793117,0.0,0.3757281553398058
0.6344849225431197,0.6165413533834587,0.6026365348022599,0.5917861118286467,0.6027397260273972,0.7142857142857142,0.21442471848772077,0.6468085002147579,0.8888888893333333,0.6049117483481703,0.5215995760055976,0.0920893727787328,0.6153846153846154,0.5,0.5382907237327184,0.46153846153846156,0.024481307687661265,0.5,0.4124240195270303,0.7130480293433947,0.6,0.7777777777777777,0.4512728618453088,0.307692289384615,0.375,0.4815533980582524
0.021607528019484512,0.045112781954887216,0.0,0.24430091820662247,0.1963470319634703,0.1111111111111111,0.021432267072879325,0.0,0.0,0.351441584232822,0.19576429611063012,0.0,0.038461538461538464,0.1875,0.4175848015648651,0.11538461538461539,0.009009272181328354,0.0,0.02090793038791395,0.05807699832217075,0.07058823529411767,0.0,0.35129818273894164,0.25925925422222207,0.0,0.20776699029126205
0.022337593507582243,0.05263157894736842,0.0,0.487782023631264,0.2694063926940639,0.1111111111111111,0.10546229538469015,0.0,0.0,0.588250948710219,0.3452578523776934,0.0,0.038461538461538464,0.25,0.772490105840584,0.19230769230769232,0.31060326041176867,0.0,0.02986847197577499,0.11661823661599302,0.0823529411764706,0.0,0.7905871201054391,0.8888889153333339,0.0,0.4660194174757281
0.7073370170392137,1.0,0.903954802259887,0.9475638625439362,1.0,1.0,0.9999999999999999,0.6468085002147579,0.8888888893333333,0.9795367695398662,1.0,0.6264090179781734,0.9615384615384617,1.0,0.9657172823890036,1.0,0.9999999999999999,1.0,0.9709120798088443,0.9696381436301285,1.0,0.7777777777777777,0.9580737941735975,0.8888889153333339,0.0,0.995145631067961
0.6360057302845741,0.6616541353383458,0.6026365348022599,0.5095001168861963,0.7031963470319633,0.7142857142857142,0.21499296679420912,0.6468085002147579,0.8888888893333333,0.47937224436694126,0.535611819658256,0.16002415393784788,0.6153846153846154,0.625,0.27928055736514157,0.5192307692307693,0.006080286055528709,0.5,0.4996877789638242,0.6600868419553709,0.6470588235294118,0.7777777777777777,0.2146172974166196,0.13333331519999958,0.375,0.3
0.7057125903786856,0.9548872180451129,0.8738229754802259,0.5227260443358315,0.6940639269406392,0.8095238095238095,0.28212698713044987,0.6468085002147579,0.8888888893333333,0.4580404410893264,0.7584531523455842,0.1935386471528664,0.9615384615384617,0.875,0.2689040101041935,0.8653846153846154,0.006792543128001507,0.5,0.8138373127251861,0.6782814631271454,0.9529411764705882,0.7777777777777777,0.159195704537634,0.09677420232258083,0.0,0.624271844660194
0.021632262978871997,0.045112781954887216,0.0,0.17030822408904123,0.2146118721461187,0.1111111111111111,0.01996999769029626,0.0,0.0,0.2459854800704362,0.18858938691703558,0.0,0.038461538461538464,0.1875,0.17958107971547088,0.15384615384615383,0.001862013859103292,0.0,0.02090793038791395,0.04091861707820321,0.07058823529411767,0.0,0.1464144965362315,0.09677420232258083,0.0,0.16407766990291256
0.0222882298349818,0.05263157894736842,0.0,0.31100392173214675,0.2328767123287671,0.1111111111111111,0.03156395136438742,0.0,0.0,0.4208166106220166,0.23118174091760063,0.0,0.038461538461538464,0.25,0.6161225495659475,0.11538461538461539,0.047799725521027236,0.0,0.02986847197577499,0.07393923428800431,0.0823529411764706,0.0,0.5069567532121826,0.4166666780000001,0.0,0.29126213592233013
0.6612650884904394,0.8195488721804511,0.6779661016949153,0.8855418514220383,0.8721461187214612,0.8095238095238095,0.7993946327418183,0.6468085002147579,0.8888888893333333,0.8962277329174795,0.8280343208865337,0.4633655395865146,0.7307692307692308,0.875,0.9096902817239074,0.7500000000000001,0.8806091571377358,0.5,0.7091208015796534,0.9206305467267619,0.8117647058823529,0.7777777777777777,0.9155450809294716,0.7894736949473684,0.375,0.9708737864077668
0.022349901489418178,0.05263157894736842,0.0,0.4490167310679183,0.2785388127853881,0.1111111111111111,0.1161381465823863,0.0,0.0,0.5612834634568311,0.32826474626123797,0.0,0.038461538461538464,0.25,0.7388101083780945,0.21153846153846154,0.3417069809474308,0.0,0.02986847197577499,0.10781693985083962,0.0823529411764706,0.0,0.7374236315355498,0.7000000068000001,0.0,0.7067961165048544
0.7073234885013253,1.0,0.903954802259887,0.8874935550137655,0.9908675799086757,1.0,0.9347387031819617,0.6468085002147579,0.8888888893333333,0.9289731570622175,0.9600644979676363,0.4385064407325656,0.9615384615384617,1.0,0.915241955639422,0.9807692307692308,0.9239726162231746,1.0,0.9709120798088443,0.9291252294600783,1.0,0.7777777777777777,0.8702998902761276,0.7000000068000001,0.0,0.8728155339805823
0.6582584471232449,0.7744360902255638,0.7532956685875707,0.823353039253611,0.8538812785388128,0.9047619047619047,0.552755175897628,0.6468085002147579,0.8888888893333333,0.8799172626058573,0.7642291823812488,0.8265901785283368,0.7307692307692308,0.75,0.8674310934786799,0.653846153846154,0.5283256086697335,0.5,0.7091208015796534,0.877390780296827,0.7647058823529411,0.7777777777777777,0.7433824818371284,0.4782608754782609,0.0,0.7281553398058251
0.33886364064951047,0.41353383458646614,0.26365348395480226,0.6894597587669402,0.5616438356164384,0.6825396825396826,0.28690022737299314,0.2936170318337707,0.6666666666666666,0.7808714438843418,0.6642586660429781,0.7971014492462981,0.38461538461538464,0.625,0.7890013634488942,0.5192307692307693,0.28399263673284764,0.5,0.3602145459582513,0.4882618793326023,0.6470588235294118,0.5555555555555556,0.6728436662056967,0.4166666780000001,0.0,0.6970873786407765
0.6582707487303103,0.7293233082706767,0.6779661016949153,0.7728509901640732,0.6894977168949772,0.7777777777777777,0.5316271284187808,0.6468085002147579,0.8888888893333333,0.7879667346012105,0.7037397284567231,0.2342995162494224,0.7307692307692308,0.625,0.829336655623995,0.6730769230769231,0.5507189146169651,0.5,0.5345932827872565,0.8402058655357174,0.7176470588235294,0.7777777777777777,0.749386779896509,0.5454545330909086,0.375,0.6757281553398058
0.34106425221379544,0.42857142857142855,0.26365348395480226,0.7240331889255542,0.6255707762557077,0.6825396825396826,0.42359233496129783,0.2936170318337707,0.6666666666666666,0.8134324310349919,0.6920140666423755,0.6321457326355229,0.38461538461538464,0.6875,0.8630261954865244,0.576923076923077,0.5244519533082581,0.5,0.3897614170118191,0.5058791111323497,0.6705882352941177,0.5555555555555556,0.7990806567850257,0.5454545330909086,0.0,0.6834951456310678
0.6345106022434908,0.6616541353383458,0.6779661016949153,0.7564225654925758,0.8082191780821917,0.873015873015873,0.3301364755459961,0.6468085002147579,0.8888888893333333,0.8216680534145044,0.6556369215368825,0.7783816440500617,0.6153846153846154,0.625,0.7133598153521641,0.5384615384615385,0.20293705318832747,0.5,0.6044042902717388,0.8292748724123238,0.6470588235294118,0.6111111111111112,0.6048914772469047,0.35999999864,0.0,0.6048543689320387
0.33956721259154077,0.39849624060150374,0.26365348395480226,0.5672872347711935,0.5068493150684932,0.6507936507936507,0.20162637334340888,0.2936170318337707,0.6666666666666666,0.6324364719774633,0.5760151030998013,0.16908212529384584,0.38461538461538464,0.5625,0.6219058021813244,0.48076923076923084,0.11724086821599848,0.5,0.30112080385111567,0.431807425328017,0.6235294117647059,0.5555555555555556,0.501178395434448,0.307692289384615,0.0,0.5815533980582523
0.3402840287566966,0.41353383458646614,0.26365348395480226,0.6345514715408487,0.5707762557077625,0.6825396825396826,0.2105206306772285,0.2936170318337707,0.6666666666666666,0.7185896831496699,0.6405796399661263,0.5464975857593403,0.38461538461538464,0.625,0.6332842257478286,0.5384615384615385,0.12061900342042532,0.5,0.3602145459582513,0.4637677171564975,0.6470588235294118,0.5555555555555556,0.5305727066736787,0.307692289384615,0.0,0.6990291262135921
0.0222882298349818,0.05263157894736842,0.0,0.23640569783681475,0.2328767123287671,0.1111111111111111,0.023051325075763372,0.0,0.0,0.3432497380814399,0.20966819811937493,0.0,0.038461538461538464,0.25,0.4131036607788623,0.11538461538461539,0.008654954680744776,0.0,0.02986847197577499,0.05647947074916154,0.0823529411764706,0.0,0.29995390298851476,0.2142857191428571,0.0,0.1825242718446602
1.0,1.0,0.9999999999999999,0.6155344394914384,0.8721461187214612,0.8412698412698412,0.29928258445248224,1.0,1.0,0.5234860494213978,0.6041057932900105,0.20803140092137615,1.0000000000000002,0.625,0.28098211595150335,0.6923076923076924,0.008011397654987215,0.5,0.7348838904039013,0.9844490074202539,0.7176470588235294,1.0,0.21641702862559486,0.13333331519999958,1.0,0.45631067961165045
0.043944448351305176,0.08270676691729323,0.0,0.19784363056271048,0.2420091324200913,0.12698412698412698,0.03015532142466655,0.0,0.0,0.26233004377619595,0.28140563967323867,0.0,0.07692307692307693,0.3125,0.18116771557475841,0.2692307692307693,0.002615040648037503,0.0,0.03584216636768236,0.047941452184771,0.12941176470588234,0.0,0.14799478000038957,0.09677420232258083,0.0,0.14368932038834942
0.043944448351305176,0.08270676691729323,0.0,0.19784363056271048,0.2420091324200913,0.12698412698412698,0.03015532142466655,0.0,0.0,0.26233004377619595,0.28140563967323867,0.0,0.07692307692307693,0.3125,0.18116771557475841,0.2692307692307693,0.002615040648037503,0.0,0.03584216636768236,0.047941452184771,0.12941176470588234,0.0,0.14799478000038957,0.09677420232258083,0.0,0.24757281553398053
0.3388395537917872,0.41353383458646614,0.26365348395480226,0.2965889449584418,0.4200913242009133,0.20634920634920634,0.09951703940300988,0.2936170318337707,0.6666666666666666,0.29608643265814893,0.4765379987216232,0.14311594221063723,0.38461538461538464,0.625,0.17700642339251016,0.40384615384615385,0.002972438744739985,0.5,0.3602145459582513,0.3188416555937679,0.25882352941176473,0.5555555555555556,0.10191854463294436,0.06249999149999974,0.0,0.3728155339805825
0.5856469840629213,0.3458646616541353,0.3766478342372881,0.23275351202551753,0.2009132420091324,0.14285714285714285,0.08149709744754327,0.6468085002147579,0.8888888893333333,0.1686172173765581,0.19699229180887318,0.097222222946407,0.38461538461538464,0.125,0.08824751550236543,0.21153846153846154,0.0013007794168211286,0.0,0.255349252605754,0.48886576738458715,0.09411764705882353,0.6111111111111112,0.049414697804873176,0.03030301072727215,0.75,0.2145631067961165
0.020198637448315293,0.03007518796992481,0.0,0.009129381063664121,0.0,0.015873015873015872,0.006285894606392138,0.0,0.0,0.0,0.06949298816578292,0.0,0.038461538461538464,0.0625,0.0,0.038461538461538464,0.0,0.0,0.011947388791933813,0.002590669419973657,0.047058823529411764,0.0,0.0,0.0,0.0,0.07087378640776693
0.020198637448315293,0.03007518796992481,0.0,0.009129381063664121,0.0,0.015873015873015872,0.006285894606392138,0.0,0.0,0.0,0.06949298816578292,0.0,0.038461538461538464,0.0625,0.0,0.038461538461538464,0.0,0.0,0.011947388791933813,0.002590669419973657,0.047058823529411764,0.0,0.0,0.0,0.0,0.05922330097087375
0.6352264745176326,0.6390977443609023,0.6026365348022599,0.6380936454181583,0.6666666666666665,0.7142857142857142,0.25179120647187947,0.6468085002147579,0.8888888893333333,0.6325537240562262,0.5758368828480582,0.14915458911282425,0.6153846153846154,0.5625,0.5789477420218654,0.5192307692307693,0.0992290509942211,0.5,0.47059985917862324,0.7475828790100922,0.6235294117647059,0.7777777777777777,0.43936035527161543,0.25925925422222207,0.375,0.5407766990291261
0.6812114567220167,0.8646616541353382,0.8286252353672318,0.6715581219726554,0.7077625570776256,0.8095238095238095,0.31031079189900834,0.6468085002147579,0.8888888893333333,0.652600446023373,0.7627678490748668,0.20712560418686335,0.8461538461538463,0.8125,0.5754223292127802,0.7500000000000001,0.09969016147386608,0.5,0.8138373127251861,0.7790259753904663,0.8588235294117648,0.6111111111111112,0.3804964193659388,0.2142857191428571,0.0,0.6514563106796116
0.02161969703132427,0.045112781954887216,0.0,0.2730982179640349,0.2054794520547945,0.1111111111111111,0.02759468839155456,0.0,0.0,0.36943856780717943,0.2218262913060876,0.0,0.038461538461538464,0.1875,0.4541562417255809,0.1346153846153846,0.038053413835091775,0.0,0.02090793038791395,0.06554281015299329,0.07058823529411767,0.0,0.3411191834985683,0.2142857191428571,0.0,0.3718446601941748
0.6589483511324057,0.7969924812030076,0.7532956685875707,0.7466898543668654,0.8995433789954337,0.9047619047619047,0.31444138574080716,0.6468085002147579,0.8888888893333333,0.7870833332889242,0.7590817892315895,0.5688405798990628,0.7307692307692308,0.8125,0.6009015071363213,0.6730769230769231,0.10792155407294347,0.5,0.790566977221789,0.8273001584084216,0.788235294117647,0.7777777777777777,0.4661303831245984,0.25925925422222207,0.0,0.7194174757281553
0.3388753936013311,0.41353383458646614,0.26365348395480226,0.5782783910619145,0.5707762557077625,0.6825396825396826,0.18365202440687028,0.2936170318337707,0.6666666666666666,0.65472736157692,0.6272012821631805,0.43478260904442345,0.38461538461538464,0.625,0.50387489478361,0.5384615384615385,0.05704258459138745,0.5,0.3602145459582513,0.43782455231760736,0.6470588235294118,0.5555555555555556,0.3877135233049609,0.2142857191428571,0.0,0.5718446601941747
0.63449801972154,0.6616541353383458,0.6779661016949153,0.6011303325638064,0.7990867579908676,0.873015873015873,0.2507942469790242,0.6468085002147579,0.8888888893333333,0.6537533317806565,0.5866747072861693,0.3985507256258664,0.6153846153846154,0.625,0.4115743393725333,0.5192307692307693,0.03933812948803964,0.5,0.6044042902717388,0.7254647359826918,0.6470588235294118,0.6111111111111112,0.31586321523408833,0.17241380013793117,0.0,0.5475728155339805
0.33956640894547707,0.39849624060150374,0.26365348395480226,0.4301109670995855,0.5068493150684932,0.6507936507936507,0.16269805621406586,0.2936170318337707,0.6666666666666666,0.4899222985515699,0.5198067102793096,0.15700483148947178,0.38461538461538464,0.5625,0.32940040929301007,0.48076923076923084,0.021913372321688208,0.5,0.30112080385111567,0.3694946011270894,0.6235294117647059,0.5555555555555556,0.24416353401764668,0.13333331519999958,0.0,0.4679611650485436
0.33956640894547707,0.39849624060150374,0.26365348395480226,0.4301109670995855,0.5068493150684932,0.6507936507936507,0.16269805621406586,0.2936170318337707,0.6666666666666666,0.4899222985515699,0.5198067102793096,0.15700483148947178,0.38461538461538464,0.5625,0.32940040929301007,0.48076923076923084,0.021913372321688208,0.5,0.30112080385111567,0.3694946011270894,0.6235294117647059,0.5555555555555556,0.24416353401764668,0.13333331519999958,0.0,0.5145631067961165
0.022287841398967778,0.05263157894736842,0.0,0.34392127431995156,0.0821917808219178,0.015873015873015872,0.03679494153345234,0.0,0.0,0.30673248061155434,0.25707945436899754,0.0,0.038461538461538464,0.25,0.5408573803892793,0.15384615384615383,0.12086036369052784,0.0,0.02986847197577499,0.08243427426260147,0.0823529411764706,0.0,0.5581296299903262,0.7000000068000001,0.0,0.13009708737864073
0.6552658744494899,0.6842105263157894,0.6779661016949153,0.5665567153408542,0.273972602739726,0.1746031746031746,0.21161511497084726,0.6468085002147579,0.8888888893333333,0.4265926123006156,0.5762039567415833,0.19021739245965266,0.7307692307692308,0.5,0.5535226014214931,0.5384615384615385,0.1915346534100692,0.5,0.464782275221583,0.7318470608785437,0.2705882352941177,0.7777777777777777,0.5707303454678847,0.7000000068000001,0.375,0.44368932038834946
0.02225185836958088,0.05263157894736842,0.0,0.2597207482858397,0.0684931506849315,0.015873015873015872,0.026152542827520907,0.0,0.0,0.21143249108923312,0.20228949477887775,0.0,0.038461538461538464,0.25,0.43131619074524963,0.09615384615384617,0.07392424214543972,0.0,0.02986847197577499,0.06218701244495334,0.0823529411764706,0.0,0.45260902592469954,0.6190476368571431,0.0,0.3019417475728155
0.6092935937627721,0.45864661654135336,0.4519774011299435,0.4258177570580457,0.2146118721461187,0.14285714285714285,0.13288564613269988,0.6468085002147579,0.8888888893333333,0.298603496658681,0.32991781600740483,0.097222222946407,0.5,0.25,0.43706378861187467,0.28846153846153844,0.10627477507097799,0.0,0.32516026009023635,0.624661164344483,0.15294117647058825,0.7777777777777777,0.45798484641904147,0.6190476368571431,0.75,0.32135922330097083
0.6597548012451817,0.7744360902255638,0.6779661016949153,0.8094785104623059,0.7625570776255708,0.7777777777777777,0.6272155157639174,0.6468085002147579,0.8888888893333333,0.8191567661707697,0.7492828327724157,0.2645933975158832,0.7307692307692308,0.75,0.844213985051589,0.6730769230769231,0.6749546388339854,0.5,0.6044042902717388,0.8666380998471297,0.7647058823529411,0.7777777777777777,0.8098219097147827,0.6190476368571431,0.375,0.8388349514563105
