Starting Node,Average Spreading Ability,Node,Rank
239,10.91,239,156.0
240,15.85,240,70.0
241,9.83,241,188.0
242,5.33,242,440.0
243,14.77,243,92.0
244,17.26,244,50.0
245,10.51,245,169.0
246,17.6,246,45.0
247,3.47,247,594.0
248,3.05,248,632.0
249,3.2,249,618.0
250,4.57,250,499.0
251,14.29,251,97.0
252,12.27,252,124.0
253,6.91,253,334.0
254,11.16,254,148.0
255,7.6,255,287.0
256,10.73,256,163.0
257,7.78,257,276.0
258,4.59,258,497.0
259,3.0,259,636.0
260,18.72,260,38.0
261,1.79,261,753.0
262,1.34,262,794.0
263,1.63,263,768.0
264,1.8,264,752.0
265,2.36,265,696.0
266,1.68,266,763.0
267,1.28,267,800.0
268,13.55,268,104.0
269,6.43,269,365.0
270,2.25,270,707.0
271,4.75,271,484.0
272,2.3,272,702.0
273,6.56,273,357.0
274,9.22,274,207.0
275,6.78,275,341.0
276,5.78,276,411.0
277,4.77,277,483.0
278,6.42,278,366.0
279,8.94,279,217.0
280,3.2,280,618.0
281,3.21,281,617.0
282,4.08,282,540.0
283,3.06,283,631.0
284,1.38,284,790.0
285,2.14,285,718.0
286,1.62,286,769.0
287,2.81,287,654.0
288,4.64,288,492.0
289,1.48,289,781.0
290,1.83,290,749.0
291,2.38,291,694.0
292,1.6,292,770.0
293,1.99,293,733.0
294,1.97,294,735.0
295,6.33,295,374.0
296,3.74,296,569.0
297,3.42,297,599.0
298,11.24,298,145.0
299,1.41,299,787.0
300,1.2,300,808.0
301,1.87,301,745.0
302,3.24,302,615.0
303,6.39,303,368.0
304,2.14,304,718.0
305,3.79,305,564.0
306,3.42,306,599.0
307,10.78,307,160.0
308,6.35,308,372.0
309,8.38,309,242.0
310,2.8,310,655.0
311,15.64,311,75.0
312,4.52,312,504.0
313,3.62,313,580.0
314,3.6,314,582.0
315,11.49,315,138.0
316,7.42,316,298.0
317,5.16,317,453.0
318,7.27,318,310.0
319,10.37,319,172.0
320,10.11,320,181.0
321,3.64,321,578.0
322,5.51,322,428.0
323,7.86,323,271.0
324,5.47,324,431.0
325,5.71,325,417.0
326,6.19,326,384.0
327,18.26,327,41.0
328,2.3,328,702.0
329,1.66,329,765.0
330,3.39,330,602.0
331,5.36,331,438.0
332,2.41,332,691.0
333,2.2,333,712.0
334,4.57,334,499.0
335,15.06,335,89.0
336,9.62,336,194.0
337,2.13,337,719.0
338,17.48,338,48.0
339,9.06,339,215.0
340,4.67,340,490.0
341,2.86,341,649.0
342,2.39,342,693.0
343,2.83,343,652.0
344,1.56,344,774.0
345,7.42,345,298.0
346,16.18,346,66.0
347,2.1,347,722.0
348,1.86,348,746.0
349,2.11,349,721.0
350,1.42,350,786.0
351,3.36,351,605.0
352,5.0,352,466.0
353,8.83,353,219.0
354,3.94,354,550.0
355,5.14,355,455.0
356,6.29,356,377.0
357,20.03,357,29.0
358,7.06,358,323.0
359,19.55,359,32.0
360,8.73,360,223.0
361,8.38,361,242.0
362,17.69,362,43.0
363,32.55,363,3.0
364,1.53,364,777.0
365,3.23,365,616.0
366,3.05,366,632.0
367,1.49,367,780.0
368,3.01,368,635.0
369,1.81,369,751.0
370,2.94,370,641.0
371,2.24,371,708.0
372,1.96,372,736.0
373,1.21,373,807.0
374,3.34,374,606.0
375,13.54,375,105.0
376,2.6,376,672.0
377,1.34,377,794.0
378,2.92,378,643.0
379,2.37,379,695.0
380,8.68,380,225.0
381,3.89,381,555.0
382,4.78,382,482.0
383,8.74,383,222.0
384,7.16,384,317.0
385,7.62,385,285.0
386,7.11,386,320.0
387,8.73,387,223.0
388,2.1,388,722.0
389,2.25,389,707.0
390,2.03,390,729.0
391,7.09,391,322.0
392,3.09,392,628.0
393,1.69,393,762.0
394,2.17,394,715.0
395,2.1,395,722.0
396,4.45,396,510.0
397,2.01,397,731.0
398,6.46,398,363.0
399,6.31,399,376.0
400,5.33,400,440.0
401,4.54,401,502.0
402,15.24,402,84.0
403,7.73,403,278.0
404,1.17,404,811.0
405,1.21,405,807.0
406,1.45,406,784.0
407,4.53,407,503.0
408,6.85,408,336.0
409,5.44,409,434.0
410,5.81,410,410.0
411,4.27,411,525.0
412,30.46,412,4.0
413,5.78,413,411.0
414,3.06,414,631.0
415,3.68,415,574.0
416,2.77,416,657.0
417,2.66,417,667.0
418,1.65,418,766.0
419,33.68,419,2.0
420,1.12,420,816.0
421,1.15,421,813.0
422,1.1,422,818.0
423,3.53,423,589.0
424,2.3,424,702.0
425,13.1,425,111.0
426,6.64,426,351.0
427,2.23,427,709.0
428,3.72,428,571.0
429,1.27,429,801.0
430,8.12,430,256.0
431,30.45,431,5.0
432,5.04,432,462.0
433,27.11,433,8.0
434,10.54,434,168.0
435,23.38,435,17.0
436,15.86,436,69.0
437,5.31,437,442.0
438,2.12,438,720.0
439,4.45,439,510.0
440,4.21,440,530.0
441,10.23,441,177.0
442,4.44,442,511.0
443,4.09,443,539.0
444,1.36,444,792.0
445,1.73,445,758.0
446,4.31,446,521.0
447,1.37,447,791.0
448,1.64,448,767.0
449,4.24,449,528.0
450,4.14,450,535.0
451,5.7,451,418.0
452,6.33,452,374.0
453,4.12,453,536.0
454,3.76,454,567.0
455,3.4,455,601.0
456,15.29,456,82.0
457,5.23,457,447.0
458,5.01,458,465.0
459,2.21,459,711.0
460,8.2,460,251.0
461,12.29,461,123.0
462,14.42,462,94.0
463,4.66,463,491.0
464,5.05,464,461.0
465,1.88,465,744.0
466,4.26,466,526.0
467,2.79,467,656.0
468,6.31,468,376.0
469,2.59,469,673.0
470,16.54,470,60.0
471,5.21,471,449.0
472,3.38,472,603.0
473,1.4,473,788.0
474,1.32,474,796.0
475,4.11,475,537.0
476,2.61,476,671.0
477,7.17,477,316.0
478,8.16,478,253.0
479,2.47,479,685.0
480,11.4,480,141.0
481,3.5,481,591.0
482,11.69,482,133.0
483,1.47,483,782.0
484,1.55,484,775.0
485,3.13,485,625.0
486,5.7,486,418.0
487,4.48,487,507.0
488,2.92,488,643.0
489,8.53,489,234.0
490,8.65,490,226.0
491,3.62,491,580.0
492,2.18,492,714.0
493,7.04,493,325.0
494,6.23,494,383.0
495,7.05,495,324.0
496,17.48,496,48.0
497,7.42,497,298.0
498,23.01,498,19.0
499,21.0,499,25.0
500,16.72,500,57.0
501,16.47,501,63.0
502,22.98,502,20.0
503,13.34,503,107.0
504,37.68,504,1.0
505,17.63,505,44.0
506,17.47,506,49.0
507,13.11,507,110.0
508,13.33,508,108.0
509,1.58,509,772.0
510,4.64,510,492.0
511,2.14,511,718.0
512,16.39,512,65.0
513,4.95,513,470.0
514,2.77,514,657.0
515,1.38,515,790.0
516,2.52,516,680.0
517,3.73,517,570.0
518,9.21,518,208.0
519,1.67,519,764.0
520,3.79,520,564.0
521,3.33,521,607.0
522,1.84,522,748.0
523,1.42,523,786.0
524,3.36,524,605.0
525,1.27,525,801.0
526,6.95,526,331.0
527,4.12,527,536.0
528,6.26,528,380.0
529,7.3,529,307.0
530,1.9,530,742.0
531,6.92,531,333.0
532,15.84,532,71.0
533,10.07,533,183.0
534,24.64,534,15.0
535,12.32,535,122.0
536,11.12,536,151.0
537,21.58,537,24.0
538,9.13,538,212.0
539,8.28,539,248.0
540,19.3,540,34.0
541,27.09,541,9.0
542,4.43,542,512.0
543,13.78,543,102.0
544,19.32,544,33.0
545,25.49,545,13.0
546,14.35,546,95.0
547,7.83,547,273.0
548,4.57,548,499.0
549,6.07,549,392.0
550,2.81,550,654.0
551,5.93,551,404.0
552,15.2,552,86.0
553,2.09,553,723.0
554,1.83,554,749.0
555,7.32,555,306.0
556,3.11,556,627.0
557,1.43,557,785.0
558,4.53,558,503.0
559,9.64,559,193.0
560,11.48,560,139.0
561,23.13,561,18.0
562,2.81,562,654.0
563,9.36,563,202.0
564,1.24,564,804.0
565,4.5,565,506.0
566,1.21,566,807.0
567,1.15,567,813.0
568,6.23,568,383.0
569,2.85,569,650.0
570,7.23,570,312.0
571,2.29,571,703.0
572,7.02,572,327.0
573,5.32,573,441.0
574,15.07,574,88.0
575,10.27,575,175.0
576,7.27,576,310.0
577,8.39,577,241.0
578,3.65,578,577.0
579,6.62,579,353.0
580,3.7,580,572.0
581,2.49,581,683.0
582,2.38,582,694.0
583,2.45,583,687.0
584,6.75,584,344.0
585,1.78,585,754.0
586,2.9,586,645.0
587,1.14,587,814.0
588,1.25,588,803.0
589,6.69,589,347.0
590,4.3,590,522.0
591,2.83,591,652.0
592,4.97,592,468.0
593,3.19,593,619.0
594,1.25,594,803.0
595,1.94,595,738.0
596,4.38,596,516.0
597,17.76,597,42.0
598,2.03,598,729.0
599,4.74,599,485.0
600,5.47,600,431.0
601,6.7,601,346.0
602,5.18,602,451.0
603,10.65,603,165.0
604,1.88,604,744.0
605,9.52,605,197.0
606,3.24,606,615.0
607,5.75,607,414.0
608,16.5,608,61.0
609,4.28,609,524.0
610,22.66,610,21.0
611,7.88,611,270.0
612,7.14,612,318.0
613,8.74,613,222.0
614,6.58,614,356.0
615,20.25,615,27.0
616,14.06,616,100.0
617,4.54,617,502.0
618,1.7,618,761.0
619,16.03,619,67.0
620,10.87,620,157.0
621,5.99,621,399.0
622,9.06,622,215.0
623,8.61,623,229.0
624,13.01,624,112.0
625,9.78,625,190.0
626,11.15,626,149.0
627,8.59,627,231.0
628,4.39,628,515.0
629,10.55,629,167.0
630,5.99,630,399.0
631,5.93,631,404.0
632,8.79,632,221.0
633,4.95,633,470.0
634,4.11,634,537.0
635,2.18,635,714.0
636,7.98,636,267.0
637,7.72,637,279.0
638,8.05,638,262.0
639,5.86,639,408.0
640,3.14,640,624.0
641,11.52,641,136.0
642,4.39,642,515.0
643,2.76,643,658.0
644,3.98,644,547.0
645,5.46,645,432.0
646,3.84,646,560.0
647,5.95,647,402.0
648,4.51,648,505.0
649,3.95,649,549.0
650,1.65,650,766.0
651,5.94,651,403.0
652,1.72,652,759.0
653,3.37,653,604.0
654,5.03,654,463.0
655,8.31,655,245.0
656,7.42,656,298.0
657,6.8,657,339.0
658,24.9,658,14.0
659,15.71,659,74.0
660,5.87,660,407.0
661,11.06,661,152.0
662,4.46,662,509.0
663,4.08,663,540.0
664,1.31,664,797.0
665,4.74,665,485.0
666,14.33,666,96.0
667,7.5,667,293.0
668,6.98,668,329.0
669,6.03,669,395.0
670,7.61,670,286.0
671,11.5,671,137.0
672,7.48,672,295.0
673,7.2,673,313.0
674,22.63,674,22.0
675,26.13,675,11.0
676,16.89,676,54.0
677,14.63,677,93.0
678,16.95,678,53.0
679,10.32,679,174.0
680,6.09,680,391.0
681,19.74,681,31.0
682,5.15,682,454.0
683,6.79,683,340.0
684,15.21,684,85.0
685,4.45,685,510.0
686,10.19,686,180.0
687,7.57,687,289.0
688,3.56,688,586.0
689,12.55,689,118.0
690,5.27,690,445.0
691,10.2,691,179.0
692,2.87,692,648.0
693,3.99,693,546.0
694,4.37,694,517.0
695,6.6,695,355.0
696,7.06,696,323.0
697,6.84,697,337.0
698,4.51,698,505.0
699,6.28,699,378.0
700,4.18,700,532.0
701,10.51,701,169.0
702,3.18,702,620.0
703,6.84,703,337.0
704,2.22,704,710.0
705,8.64,705,227.0
706,5.75,706,414.0
707,6.56,707,357.0
708,2.51,708,681.0
709,3.2,709,618.0
710,1.7,710,761.0
711,1.84,711,748.0
712,8.44,712,238.0
713,9.59,713,195.0
714,12.19,714,125.0
715,8.64,715,227.0
716,15.82,716,72.0
717,8.14,717,254.0
718,18.92,718,36.0
719,15.36,719,80.0
720,8.6,720,230.0
721,11.13,721,150.0
722,2.27,722,705.0
723,7.4,723,300.0
724,12.32,724,122.0
725,12.89,725,115.0
726,1.69,726,762.0
727,15.37,727,79.0
728,7.68,728,281.0
729,28.46,729,6.0
730,2.76,730,658.0
731,8.05,731,262.0
732,2.0,732,732.0
733,11.25,733,144.0
734,8.57,734,232.0
735,5.02,735,464.0
736,16.62,736,58.0
737,10.98,737,154.0
738,8.29,738,247.0
739,7.81,739,274.0
740,14.28,740,98.0
741,7.65,741,282.0
742,5.52,742,427.0
743,6.38,743,369.0
744,11.5,744,137.0
745,3.94,745,550.0
746,18.86,746,37.0
747,8.61,747,229.0
748,21.64,748,23.0
749,12.8,749,116.0
750,10.77,750,161.0
751,11.72,751,132.0
752,16.4,752,64.0
753,6.46,753,363.0
754,25.51,754,12.0
755,8.03,755,263.0
756,1.97,756,735.0
757,2.57,757,675.0
758,6.68,758,348.0
759,5.54,759,425.0
760,4.26,760,526.0
761,11.96,761,129.0
762,13.0,762,113.0
763,6.31,763,376.0
764,2.62,764,670.0
765,3.67,765,575.0
766,5.37,766,437.0
767,5.15,767,454.0
768,10.58,768,166.0
769,8.37,769,243.0
770,6.88,770,335.0
771,6.39,771,368.0
772,4.36,772,518.0
773,3.02,773,634.0
774,4.18,774,532.0
775,6.05,775,393.0
776,4.04,776,542.0
777,4.68,777,489.0
778,1.46,778,783.0
779,3.16,779,622.0
780,2.18,780,714.0
781,1.89,781,743.0
782,1.71,782,760.0
783,3.11,783,627.0
784,6.13,784,388.0
785,7.98,785,267.0
786,4.81,786,479.0
787,4.26,787,526.0
788,9.47,788,200.0
789,5.96,789,401.0
790,8.44,790,238.0
791,4.96,791,469.0
792,7.95,792,268.0
793,9.62,793,194.0
794,3.68,794,574.0
795,5.39,795,436.0
796,6.37,796,370.0
797,4.45,797,510.0
798,6.14,798,387.0
799,7.01,799,328.0
800,5.29,800,444.0
801,4.61,801,495.0
802,8.3,802,246.0
803,9.06,803,215.0
804,4.37,804,517.0
805,8.07,805,260.0
806,2.92,806,643.0
807,5.33,807,440.0
808,5.53,808,426.0
809,2.98,809,638.0
810,4.23,810,529.0
811,4.25,811,527.0
812,3.94,812,550.0
813,3.31,813,608.0
814,6.26,814,380.0
815,2.57,815,675.0
816,5.01,816,465.0
817,6.44,817,364.0
818,2.71,818,663.0
819,5.14,819,455.0
820,5.75,820,414.0
821,2.97,821,639.0
822,2.18,822,714.0
823,2.51,823,681.0
824,8.4,824,240.0
825,1.24,825,804.0
826,4.16,826,534.0
827,3.0,827,636.0
828,2.54,828,678.0
829,4.75,829,484.0
830,2.24,830,708.0
831,3.99,831,546.0
832,5.3,832,443.0
833,8.11,833,257.0
834,6.77,834,342.0
835,7.06,835,323.0
836,9.97,836,184.0
837,3.13,837,625.0
838,8.49,838,236.0
839,15.39,839,78.0
840,14.14,840,99.0
841,4.89,841,473.0
842,5.85,842,409.0
843,6.5,843,360.0
844,6.37,844,370.0
845,9.91,845,186.0
846,8.38,846,242.0
847,3.85,847,559.0
848,7.64,848,283.0
849,6.98,849,329.0
850,6.31,850,376.0
851,4.5,851,506.0
852,3.95,852,549.0
853,1.75,853,756.0
854,3.05,854,632.0
855,1.35,855,793.0
856,1.81,856,751.0
857,7.24,857,311.0
858,6.98,858,329.0
859,1.92,859,740.0
860,1.42,860,786.0
861,1.3,861,798.0
862,1.1,862,818.0
863,1.67,863,764.0
864,2.44,864,688.0
865,5.05,865,461.0
866,7.56,866,290.0
867,4.69,867,488.0
868,2.81,868,654.0
869,3.55,869,587.0
870,3.26,870,613.0
871,13.99,871,101.0
872,3.48,872,593.0
873,2.39,873,693.0
874,2.12,874,720.0
875,3.01,875,635.0
876,2.71,876,663.0
877,7.13,877,319.0
878,6.05,878,393.0
879,5.25,879,446.0
880,3.73,880,570.0
881,4.58,881,498.0
882,3.63,882,579.0
883,3.55,883,587.0
884,7.64,884,283.0
885,3.13,885,625.0
886,2.3,886,702.0
887,4.62,887,494.0
888,3.39,888,602.0
889,4.18,889,532.0
890,5.41,890,435.0
891,3.16,891,622.0
892,5.87,892,407.0
893,2.9,893,645.0
894,8.92,894,218.0
895,3.89,895,555.0
896,4.32,896,520.0
897,2.02,897,730.0
898,4.91,898,472.0
899,1.67,899,764.0
900,1.42,900,786.0
901,2.32,901,700.0
902,3.06,902,631.0
903,6.26,903,380.0
904,5.6,904,423.0
905,2.97,905,639.0
906,4.91,906,472.0
907,3.06,907,631.0
908,1.53,908,777.0
909,3.03,909,633.0
910,4.53,910,503.0
911,4.71,911,487.0
912,5.44,912,434.0
913,6.6,913,355.0
914,3.29,914,610.0
915,5.56,915,424.0
916,8.21,916,250.0
917,5.77,917,412.0
918,6.96,918,330.0
919,6.27,919,379.0
920,2.71,920,663.0
921,4.54,921,502.0
922,4.8,922,480.0
923,3.11,923,627.0
924,4.29,924,523.0
925,7.29,925,308.0
926,4.88,926,474.0
927,5.04,927,462.0
928,3.95,928,549.0
929,3.43,929,598.0
930,11.87,930,130.0
931,6.36,931,371.0
932,4.2,932,531.0
933,8.65,933,226.0
934,4.91,934,472.0
935,5.16,935,453.0
936,3.89,936,555.0
937,5.9,937,405.0
938,5.74,938,415.0
939,5.08,939,459.0
940,7.48,940,295.0
941,4.3,941,522.0
942,4.46,942,509.0
943,7.63,943,284.0
944,5.41,944,435.0
945,5.88,945,406.0
946,3.75,946,568.0
947,1.28,947,800.0
948,3.53,948,589.0
949,1.32,949,796.0
950,3.47,950,594.0
951,2.36,951,696.0
952,3.53,952,589.0
953,3.39,953,602.0
954,1.65,954,766.0
955,6.34,955,373.0
956,4.6,956,496.0
957,7.27,957,310.0
958,3.82,958,561.0
959,2.63,959,669.0
960,6.6,960,355.0
961,6.23,961,383.0
962,6.12,962,389.0
963,5.96,963,401.0
964,5.22,964,448.0
965,10.68,965,164.0
966,2.29,966,703.0
967,5.39,967,436.0
968,5.39,968,436.0
969,1.72,969,759.0
970,3.88,970,556.0
971,3.82,971,561.0
972,3.25,972,614.0
973,2.1,973,722.0
974,2.74,974,660.0
975,2.12,975,720.0
976,2.22,976,710.0
977,2.46,977,686.0
978,3.06,978,631.0
979,8.0,979,266.0
980,2.5,980,682.0
981,1.69,981,762.0
982,1.42,982,786.0
983,1.39,983,789.0
984,2.16,984,716.0
985,3.63,985,579.0
986,2.51,986,681.0
987,3.43,987,598.0
988,3.73,988,570.0
989,2.74,989,660.0
990,3.68,990,574.0
991,2.01,991,731.0
992,1.36,992,792.0
993,2.15,993,717.0
994,5.05,994,461.0
995,3.92,995,552.0
996,4.64,996,492.0
997,4.59,997,497.0
998,4.11,998,537.0
999,2.59,999,673.0
1000,2.2,1000,712.0
1001,5.51,1001,428.0
1002,1.25,1002,803.0
1003,5.05,1003,461.0
1004,4.55,1004,501.0
1005,3.13,1005,625.0
1006,2.49,1006,683.0
1007,1.79,1007,753.0
1008,4.37,1008,517.0
1009,1.86,1009,746.0
1010,3.18,1010,620.0
1011,2.19,1011,713.0
1012,2.56,1012,676.0
1013,2.05,1013,727.0
1014,1.37,1014,791.0
1015,3.87,1015,557.0
1016,1.39,1016,789.0
1017,1.58,1017,772.0
1018,1.73,1018,758.0
1019,4.0,1019,545.0
1020,1.35,1020,793.0
1021,1.15,1021,813.0
1022,3.28,1022,611.0
1023,5.03,1023,463.0
1024,3.39,1024,602.0
1025,3.5,1025,591.0
1026,2.64,1026,668.0
1027,2.55,1027,677.0
1028,3.91,1028,553.0
1029,2.68,1029,665.0
1030,2.61,1030,671.0
1031,1.85,1031,747.0
1032,1.29,1032,799.0
1033,2.44,1033,688.0
1034,2.17,1034,715.0
1035,1.21,1035,807.0
1036,2.46,1036,686.0
1037,3.5,1037,591.0
1038,3.47,1038,594.0
1039,2.16,1039,716.0
1040,3.77,1040,566.0
1041,3.2,1041,618.0
1042,3.26,1042,613.0
1043,3.45,1043,596.0
1044,1.46,1044,783.0
1045,3.24,1045,615.0
1046,3.27,1046,612.0
1047,2.08,1047,724.0
1048,1.71,1048,760.0
1049,1.88,1049,744.0
1050,1.85,1050,747.0
1051,3.65,1051,577.0
1052,1.38,1052,790.0
1053,1.24,1053,804.0
1054,1.3,1054,798.0
1055,1.9,1055,742.0
1056,6.26,1056,380.0
1057,1.35,1057,793.0
1058,2.42,1058,690.0
1059,2.2,1059,712.0
1060,3.69,1060,573.0
1061,1.82,1061,750.0
1062,1.09,1062,819.0
1063,1.11,1063,817.0
1064,1.19,1064,809.0
1065,1.28,1065,800.0
1066,1.91,1066,741.0
1067,1.98,1067,734.0
1068,1.57,1068,773.0
1069,1.79,1069,753.0
1070,3.38,1070,603.0
1071,1.59,1071,771.0
1072,2.23,1072,709.0
1073,1.65,1073,766.0
1074,2.62,1074,670.0
1075,2.67,1075,666.0
1076,1.86,1076,746.0
1077,1.21,1077,807.0
1078,1.64,1078,767.0
1079,1.47,1079,782.0
1080,1.23,1080,805.0
1081,1.18,1081,810.0
1082,1.4,1082,788.0
1083,1.39,1083,789.0
1084,1.07,1084,821.0
1085,1.19,1085,809.0
1086,1.39,1086,789.0
1087,1.17,1087,811.0
1088,1.18,1088,810.0
1089,1.21,1089,807.0
1090,1.14,1090,814.0
1091,1.23,1091,805.0
1092,1.08,1092,820.0
1093,1.48,1093,781.0
1094,3.57,1094,585.0
1095,10.09,1095,182.0
1096,2.1,1096,722.0
1097,3.3,1097,609.0
1098,4.93,1098,471.0
1099,6.42,1099,366.0
1100,3.14,1100,624.0
1101,4.16,1101,534.0
1102,2.98,1102,638.0
1103,2.9,1103,645.0
1104,5.5,1104,429.0
1105,13.75,1105,103.0
1106,1.35,1106,793.0
1107,1.41,1107,787.0
1108,1.18,1108,810.0
1109,2.35,1109,697.0
1110,1.47,1110,782.0
1111,3.12,1111,626.0
1112,1.26,1112,802.0
1113,2.12,1113,720.0
1114,1.14,1114,814.0
1115,8.6,1115,230.0
1116,1.2,1116,808.0
1117,2.97,1117,639.0
1118,2.98,1118,638.0
1119,1.09,1119,819.0
1120,9.18,1120,210.0
1121,11.46,1121,140.0
1122,1.98,1122,734.0
1123,6.32,1123,375.0
1124,1.95,1124,737.0
1125,4.12,1125,536.0
1126,2.71,1126,663.0
1127,2.44,1127,688.0
1128,2.12,1128,720.0
1129,2.11,1129,721.0
1130,2.01,1130,731.0
1131,13.25,1131,109.0
1132,1.7,1132,761.0
1133,7.34,1133,304.0
1134,2.18,1134,714.0
1135,15.15,1135,87.0
1136,2.26,1136,706.0
1137,2.21,1137,711.0
1138,6.25,1138,381.0
1139,3.73,1139,570.0
