Starting Node,Average Spreading Ability,Node,Rank
288,9.78,288,91.0
289,9.68,289,96.0
290,9.57,290,101.0
291,9.24,291,106.0
292,8.5,292,122.0
293,5.25,293,272.0
294,5.48,294,257.0
295,7.57,295,156.0
296,8.47,296,123.0
297,5.93,297,230.0
298,8.12,298,140.0
299,6.47,299,204.0
300,5.64,300,246.0
301,3.95,301,356.0
302,8.31,302,129.0
303,7.01,303,180.0
304,7.05,304,177.0
305,6.76,305,193.0
306,7.26,306,168.0
307,3.32,307,401.0
308,4.55,308,313.0
309,2.95,309,426.0
310,3.02,310,421.0
311,5.98,311,226.0
312,3.71,312,377.0
313,5.14,313,277.0
314,3.7,314,378.0
315,5.54,315,252.0
316,4.54,316,314.0
317,4.04,317,349.0
318,3.71,318,377.0
319,3.35,319,399.0
320,1.9,320,480.0
321,16.03,321,20.0
322,10.33,322,83.0
323,10.65,323,79.0
324,11.31,324,69.0
325,11.3,325,70.0
326,16.01,326,21.0
327,11.83,327,62.0
328,16.65,328,14.0
329,17.25,329,9.0
330,8.43,330,125.0
331,8.18,331,135.0
332,8.27,332,130.0
333,13.66,333,45.0
334,16.38,334,17.0
335,15.4,335,28.0
336,15.73,336,25.0
337,3.25,337,407.0
338,12.38,338,59.0
339,12.86,339,53.0
340,12.77,340,55.0
341,13.02,341,51.0
342,15.42,342,27.0
343,14.19,343,39.0
344,7.4,344,162.0
345,8.91,345,115.0
346,8.97,346,114.0
347,8.97,347,114.0
348,6.22,348,217.0
349,13.6,349,48.0
350,13.02,350,51.0
351,5.37,351,263.0
352,5.29,352,269.0
353,6.56,353,201.0
354,7.69,354,150.0
355,3.57,355,386.0
356,2.7,356,443.0
357,5.07,357,281.0
358,3.16,358,411.0
359,2.78,359,437.0
360,4.48,360,319.0
361,5.97,361,227.0
362,4.67,362,305.0
363,3.98,363,353.0
364,20.43,364,1.0
365,11.24,365,72.0
366,11.81,366,63.0
367,10.82,367,76.0
368,17.1,368,11.0
369,13.91,369,42.0
370,18.58,370,3.0
371,14.17,371,40.0
372,17.09,372,12.0
373,16.6,373,16.0
374,9.77,374,92.0
375,15.57,375,26.0
376,15.17,376,31.0
377,9.86,377,89.0
378,9.41,378,104.0
379,7.29,379,167.0
380,7.61,380,155.0
381,7.13,381,173.0
382,10.69,382,78.0
383,14.82,383,34.0
384,13.89,384,43.0
385,11.48,385,68.0
386,11.07,386,74.0
387,14.17,387,40.0
388,18.43,388,4.0
389,8.22,389,133.0
390,14.21,390,38.0
391,7.69,391,150.0
392,6.36,392,209.0
393,17.17,393,10.0
394,17.64,394,8.0
395,7.49,395,159.0
396,17.86,396,6.0
397,7.09,397,175.0
398,10.57,398,80.0
399,5.52,399,254.0
400,6.72,400,194.0
401,4.47,401,320.0
402,3.84,402,365.0
403,7.34,403,165.0
404,4.52,404,315.0
405,4.42,405,324.0
406,4.91,406,289.0
407,4.36,407,326.0
408,3.97,408,354.0
409,5.36,409,264.0
410,6.05,410,223.0
411,7.9,411,145.0
412,2.9,412,430.0
413,5.63,413,247.0
414,2.19,414,469.0
415,7.21,415,170.0
416,4.67,416,305.0
417,7.77,417,147.0
418,6.67,418,196.0
419,7.36,419,163.0
420,6.84,420,188.0
421,5.54,421,252.0
422,6.08,422,221.0
423,9.03,423,112.0
424,8.67,424,118.0
425,4.7,425,302.0
426,4.68,426,304.0
427,3.4,427,396.0
428,4.0,428,352.0
429,4.08,429,345.0
430,7.56,430,157.0
431,5.04,431,284.0
432,5.5,432,255.0
433,5.4,433,261.0
434,6.25,434,215.0
435,5.86,435,234.0
436,3.86,436,363.0
437,4.33,437,329.0
438,9.87,438,88.0
439,8.26,439,131.0
440,18.89,440,2.0
441,17.78,441,7.0
442,8.0,442,142.0
443,4.14,443,340.0
444,5.99,444,225.0
445,5.93,445,230.0
446,1.92,446,479.0
447,3.09,447,416.0
448,5.01,448,285.0
449,4.82,449,294.0
450,10.06,450,84.0
451,9.09,451,110.0
452,5.0,452,286.0
453,8.0,453,142.0
454,14.34,454,35.0
455,12.76,455,56.0
456,7.32,456,166.0
457,12.43,457,58.0
458,6.79,458,191.0
459,16.26,459,18.0
460,10.44,460,82.0
461,6.35,461,210.0
462,14.24,462,37.0
463,13.64,463,47.0
464,2.72,464,442.0
465,6.89,465,186.0
466,9.76,466,93.0
467,9.6,467,100.0
468,9.86,468,89.0
469,3.61,469,383.0
470,7.35,470,164.0
471,7.9,471,145.0
472,8.46,472,124.0
473,7.14,473,172.0
474,9.57,474,101.0
475,5.73,475,240.0
476,9.76,476,93.0
477,3.66,477,379.0
478,9.57,478,101.0
479,6.93,479,184.0
480,3.91,480,359.0
481,6.76,481,193.0
482,7.65,482,152.0
483,5.39,483,262.0
484,8.14,484,138.0
485,4.91,485,289.0
486,3.58,486,385.0
487,3.66,487,379.0
488,1.88,488,481.0
489,3.02,489,421.0
490,1.29,490,490.0
491,3.8,491,369.0
492,4.01,492,351.0
493,5.79,493,238.0
494,2.98,494,424.0
495,4.6,495,309.0
496,5.55,496,251.0
497,4.06,497,347.0
498,4.66,498,306.0
499,6.69,499,195.0
500,6.61,500,198.0
501,3.61,501,383.0
502,5.84,502,236.0
503,7.0,503,181.0
504,5.94,504,229.0
505,6.5,505,202.0
506,5.27,506,270.0
507,4.46,507,321.0
508,5.48,508,257.0
509,7.72,509,149.0
510,8.58,510,120.0
511,3.82,511,367.0
512,9.11,512,109.0
513,10.05,513,85.0
514,6.24,514,216.0
515,9.63,515,99.0
516,3.79,516,370.0
517,3.63,517,381.0
518,2.19,518,469.0
519,4.14,519,340.0
520,5.47,520,258.0
521,4.88,521,291.0
522,3.97,522,354.0
523,3.82,523,367.0
524,3.91,524,359.0
525,7.91,525,144.0
526,4.84,526,293.0
527,2.96,527,425.0
528,3.12,528,414.0
529,4.63,529,308.0
530,3.2,530,410.0
531,4.06,531,347.0
532,6.31,532,212.0
533,5.2,533,273.0
534,4.0,534,352.0
535,3.08,535,417.0
536,2.6,536,449.0
537,3.0,537,422.0
538,5.87,538,233.0
539,3.62,539,382.0
540,3.66,540,379.0
541,3.73,541,375.0
542,3.77,542,372.0
543,3.35,543,399.0
544,4.15,544,339.0
545,2.67,545,445.0
546,5.91,546,231.0
547,3.07,547,418.0
548,3.25,548,407.0
549,5.44,549,260.0
550,4.05,550,348.0
551,6.97,551,182.0
552,5.44,552,260.0
553,3.82,553,367.0
554,4.77,554,297.0
555,4.51,555,316.0
556,3.85,556,364.0
557,2.34,557,462.0
558,6.35,558,210.0
559,4.59,559,310.0
560,3.29,560,403.0
561,3.09,561,416.0
562,5.26,562,271.0
563,4.09,563,344.0
564,3.1,564,415.0
565,8.66,565,119.0
566,6.93,566,184.0
567,6.77,567,192.0
568,7.99,568,143.0
569,6.41,569,206.0
570,3.85,570,364.0
571,5.79,571,238.0
572,5.16,572,276.0
573,7.46,573,161.0
574,4.05,574,348.0
575,4.04,575,349.0
576,3.83,576,366.0
577,3.76,577,373.0
578,3.89,578,360.0
579,5.53,579,253.0
580,7.18,580,171.0
581,5.34,581,266.0
582,3.96,582,355.0
583,4.68,583,304.0
584,5.47,584,258.0
585,3.48,585,390.0
586,2.92,586,429.0
587,3.03,587,420.0
588,4.69,588,303.0
589,4.47,589,320.0
590,2.43,590,457.0
591,4.13,591,341.0
592,2.99,592,423.0
593,2.9,593,430.0
594,2.75,594,439.0
595,2.26,595,466.0
596,1.9,596,480.0
597,2.0,597,476.0
598,6.4,598,207.0
599,8.74,599,116.0
600,4.14,600,340.0
601,4.77,601,297.0
602,6.5,602,202.0
603,9.41,603,104.0
604,5.4,604,261.0
605,5.4,605,261.0
606,7.04,606,178.0
607,5.53,607,253.0
608,7.91,608,144.0
609,3.94,609,357.0
610,11.5,610,67.0
611,8.69,611,117.0
612,6.29,612,213.0
613,7.69,613,150.0
614,5.37,614,263.0
615,10.8,615,77.0
616,7.48,616,160.0
617,5.68,617,244.0
618,5.18,618,274.0
619,5.59,619,249.0
620,5.64,620,246.0
621,5.87,621,233.0
622,6.91,622,185.0
623,5.7,623,242.0
624,4.73,624,300.0
625,6.65,625,197.0
626,6.22,626,217.0
627,6.59,627,199.0
628,7.49,628,159.0
629,3.28,629,404.0
630,5.05,630,283.0
631,7.13,631,173.0
632,5.04,632,284.0
633,5.74,633,239.0
634,3.23,634,408.0
635,3.46,635,392.0
636,4.59,636,310.0
637,6.22,637,217.0
638,4.16,638,338.0
639,4.3,639,332.0
640,4.17,640,337.0
641,5.0,641,286.0
642,3.78,642,371.0
643,4.69,643,303.0
644,5.06,644,282.0
645,6.02,645,224.0
646,4.07,646,346.0
647,5.09,647,279.0
648,2.16,648,470.0
649,2.75,649,439.0
650,6.42,650,205.0
651,7.67,651,151.0
652,6.49,652,203.0
653,1.83,653,484.0
654,3.47,654,391.0
655,3.46,655,392.0
656,6.37,656,208.0
657,8.12,657,140.0
658,3.6,658,384.0
659,4.32,659,330.0
660,3.81,660,368.0
661,4.16,661,338.0
662,4.51,662,316.0
663,9.18,663,108.0
664,5.46,664,259.0
665,4.35,665,327.0
666,6.84,666,188.0
667,3.72,667,376.0
668,4.58,668,311.0
669,2.95,669,426.0
670,1.96,670,477.0
671,6.58,671,200.0
672,5.53,672,253.0
673,5.68,673,244.0
674,5.66,674,245.0
675,4.36,675,326.0
676,3.78,676,371.0
677,3.55,677,388.0
678,4.9,678,290.0
679,4.52,679,315.0
680,4.5,680,317.0
681,3.74,681,374.0
682,5.09,682,279.0
683,2.66,683,446.0
684,2.08,684,472.0
685,2.82,685,435.0
