Node,Spreading Ability,Rank
698,1.93,351
61,1.58,352
607,1.58,352
634,1.58,352
272,1.57,353
305,1.57,353
325,1.57,353
632,1.57,353
495,1.57,353
543,2.85,354
218,1.95,355
594,1.86,356
413,2.17,357
64,2.05,358
293,2.26,359
323,2.21,360
605,2.04,361
636,1.92,362
319,1.84,363
232,1.8,364
127,1.74,365
748,1.73,366
630,1.7,367
496,1.7,367
145,1.74,368
263,1.86,369
465,1.99,370
602,1.69,371
198,1.69,371
638,2.64,372
55,2.26,373
499,1.67,374
133,1.64,375
625,2.53,376
166,2.44,377
191,1.61,378
498,1.61,378
222,2.4,379
679,2.39,380
585,2.07,381
314,2.15,382
371,2.12,383
13,2.04,384
439,1.91,385
506,1.72,386
411,1.59,387
372,1.58,388
247,1.58,388
695,1.56,389
163,1.55,390
183,1.54,391
718,1.54,391
479,1.64,392
338,1.53,393
683,1.53,393
546,2.03,394
640,2.05,395
398,2.06,396
150,1.89,397
752,1.91,398
608,1.8,399
719,1.95,400
467,1.95,400
175,1.93,401
365,1.75,402
244,1.75,402
116,1.64,403
553,1.72,404
622,1.63,405
344,1.61,406
34,1.57,407
234,1.77,408
527,1.52,409
60,1.52,409
655,1.52,409
691,1.52,409
242,1.52,409
89,1.51,410
143,1.51,410
667,1.51,410
197,1.51,410
712,1.51,410
457,1.51,410
354,1.54,411
524,1.5,412
97,1.5,412
212,1.5,412
729,1.5,412
753,1.5,412
355,1.49,413
713,1.49,413
460,1.49,413
374,1.71,414
47,1.48,415
152,1.48,415
688,1.48,415
466,1.48,415
733,1.48,415
760,1.48,415
650,1.47,416
723,1.47,416
486,1.47,416
267,1.58,417
162,1.46,418
437,1.46,418
246,1.95,419
468,1.84,420
287,1.54,421
258,1.57,422
109,2.11,423
709,1.53,424
19,1.45,425
406,1.45,425
414,1.45,425
216,1.45,425
483,1.45,425
68,1.44,426
401,1.44,426
664,1.44,426
436,1.44,426
749,1.51,427
262,1.43,428
8,1.43,428
356,1.43,428
739,1.43,428
488,1.43,428
504,1.43,428
550,1.42,429
556,1.42,429
119,1.42,429
628,1.54,430
187,1.48,431
746,1.84,432
130,2.38,433
339,1.53,434
301,1.57,435
266,1.41,436
73,1.41,436
619,1.41,436
368,1.41,436
534,1.4,437
28,1.4,437
29,1.4,437
350,1.4,437
366,1.4,437
643,1.4,437
392,1.4,437
140,1.4,437
173,1.4,437
736,1.4,437
256,1.39,438
274,1.39,438
283,1.39,438
299,1.39,438
147,1.39,438
569,1.38,439
320,1.38,439
321,1.38,439
346,1.38,439
363,1.38,439
265,1.37,440
75,1.37,440
395,1.37,440
758,1.37,440
331,1.4,441
523,1.36,442
281,1.36,442
573,1.36,442
423,1.36,442
188,1.36,442
240,1.36,442
48,1.35,443
471,1.35,443
743,1.35,443
492,1.35,443
27,1.34,444
559,1.34,444
95,1.34,444
364,1.34,444
412,1.34,444
717,1.34,444
511,1.34,444
641,1.58,445
153,1.33,446
469,1.33,446
311,1.32,447
215,1.32,447
481,1.32,447
257,1.31,448
269,1.31,448
646,1.31,448
400,1.31,448
660,1.31,448
453,1.31,448
231,1.31,448
500,1.31,448
306,1.3,449
575,1.3,449
463,1.3,449
345,1.3,449
207,1.72,450
694,1.29,451
730,1.29,451
360,1.29,451
510,1.29,451
452,1.74,452
604,1.46,453
327,1.41,454
597,1.34,455
529,1.28,456
621,1.28,456
117,1.28,456
206,1.28,456
647,1.27,457
170,1.27,457
716,1.27,457
100,1.27,457
487,1.27,457
254,1.27,457
125,1.27,457
476,1.27,458
428,1.26,459
199,1.26,459
722,1.26,459
614,1.26,459
517,1.25,460
715,1.25,460
601,1.25,460
261,1.24,461
389,1.24,461
649,1.24,461
699,1.24,461
710,1.24,461
225,1.24,461
747,1.24,461
380,1.24,461
385,1.23,462
574,1.23,462
593,1.23,462
92,1.23,462
662,1.22,463
282,1.22,463
416,1.22,463
675,1.22,463
738,1.22,463
113,1.22,463
627,1.22,463
545,1.21,464
576,1.21,464
448,1.21,464
82,1.21,464
118,1.21,464
424,1.57,465
260,1.28,466
633,1.22,467
309,1.31,468
391,1.21,469
386,1.2,470
405,1.2,470
725,1.2,470
519,1.19,471
308,1.19,471
59,1.19,471
447,1.19,471
726,1.19,471
352,1.19,471
721,1.18,472
616,1.18,472
382,1.18,472
583,1.17,473
332,1.17,473
404,1.17,473
167,1.17,473
484,1.17,473
53,1.17,473
387,1.29,474
451,1.18,475
522,1.16,476
668,1.16,476
541,1.15,477
343,1.15,478
531,1.14,479
102,1.14,479
107,1.14,479
501,1.14,479
11,1.13,480
17,1.13,480
418,1.13,480
548,1.13,480
554,1.13,480
563,1.13,480
316,1.22,481
434,1.27,482
23,1.17,483
648,1.18,484
36,1.16,485
427,1.15,486
617,1.15,487
396,1.21,488
237,1.12,489
217,1.12,489
690,1.3,490
38,1.25,491
670,1.2,492
195,1.19,493
415,1.18,494
235,1.19,495
444,1.24,496
446,1.17,497
85,1.23,498
251,1.2,499
631,1.18,500
456,1.17,501
104,1.17,501
114,1.17,501
318,1.17,501
224,1.21,502
6,1.21,502
757,1.15,503
44,1.12,504
164,1.11,505
422,1.11,505
745,1.11,505
106,1.11,505
79,1.18,506
227,1.1,507
407,1.1,507
727,1.27,508
592,1.15,509
146,1.21,510
32,1.08,511
96,1.07,512
685,1.06,513
742,1.04,514
