Starting Node,Average Spreading Ability,Node,Rank
150,5.18,150,358.0
151,5.92,151,306.0
152,5.05,152,368.0
153,4.74,153,393.0
154,7.26,154,225.0
155,4.28,155,432.0
156,4.59,156,405.0
157,2.61,157,577.0
158,4.51,158,411.0
159,12.21,159,64.0
160,11.35,160,78.0
161,11.09,161,84.0
162,9.08,162,149.0
163,5.53,163,333.0
164,6.68,164,258.0
165,10.9,165,87.0
166,9.04,166,153.0
167,11.14,167,82.0
168,10.69,168,94.0
169,6.59,169,262.0
170,11.05,170,85.0
171,6.16,171,289.0
172,8.68,172,166.0
173,7.3,173,224.0
174,5.57,174,329.0
175,17.46,175,20.0
176,13.71,176,44.0
177,5.16,177,360.0
178,4.88,178,383.0
179,5.1,179,363.0
180,1.79,180,643.0
181,6.66,181,259.0
182,4.43,182,419.0
183,6.9,183,241.0
184,10.31,184,108.0
185,4.16,185,442.0
186,7.58,186,211.0
187,19.6,187,10.0
188,11.61,188,74.0
189,6.81,189,246.0
190,7.81,190,200.0
191,7.74,191,205.0
192,7.07,192,234.0
193,2.94,193,548.0
194,5.01,194,371.0
195,25.07,195,1.0
196,9.42,196,140.0
197,18.09,197,19.0
198,18.77,198,15.0
199,8.68,199,166.0
200,6.21,200,286.0
201,12.98,201,52.0
202,3.04,202,539.0
203,6.68,203,258.0
204,16.36,204,27.0
205,8.42,205,177.0
206,7.15,206,229.0
207,6.06,207,294.0
208,7.61,208,209.0
209,10.09,209,115.0
210,7.03,210,235.0
211,7.76,211,204.0
212,3.3,212,516.0
213,3.58,213,490.0
214,6.87,214,243.0
215,6.35,215,274.0
216,2.88,216,552.0
217,3.37,217,509.0
218,5.01,218,371.0
219,6.78,219,249.0
220,2.12,220,616.0
221,3.44,221,503.0
222,6.46,222,268.0
223,5.92,223,306.0
224,14.25,224,39.0
225,4.3,225,430.0
226,20.66,226,7.0
227,9.36,227,142.0
228,9.72,228,127.0
229,11.24,229,81.0
230,10.45,230,101.0
231,2.95,231,547.0
232,5.01,232,371.0
233,4.28,233,432.0
234,6.74,234,253.0
235,8.91,235,158.0
236,3.73,236,475.0
237,6.1,237,291.0
238,7.73,238,206.0
239,22.01,239,3.0
240,4.5,240,412.0
241,6.64,241,260.0
242,21.89,242,4.0
243,10.43,243,102.0
244,12.26,244,62.0
245,10.52,245,97.0
246,10.0,246,120.0
247,10.33,247,107.0
248,13.3,248,47.0
249,15.72,249,30.0
250,14.24,250,40.0
251,9.25,251,144.0
252,11.52,252,76.0
253,9.14,253,148.0
254,13.65,254,45.0
255,12.84,255,53.0
256,10.01,256,119.0
257,10.99,257,86.0
258,11.97,258,67.0
259,10.02,259,118.0
260,13.14,260,51.0
261,11.8,261,69.0
262,10.7,262,93.0
263,9.21,263,145.0
264,9.15,264,147.0
265,6.97,265,238.0
266,8.68,266,166.0
267,9.49,267,136.0
268,9.43,268,139.0
269,5.61,269,327.0
270,4.82,270,387.0
271,6.77,271,250.0
272,9.05,272,152.0
273,7.86,273,198.0
274,10.17,274,113.0
275,4.06,275,450.0
276,2.83,276,557.0
277,6.1,277,291.0
278,1.93,278,632.0
279,3.54,279,494.0
280,6.81,280,246.0
281,10.63,281,95.0
282,4.75,282,392.0
283,3.73,283,475.0
284,5.83,284,313.0
285,3.9,285,465.0
286,10.48,286,99.0
287,8.19,287,184.0
288,8.78,288,163.0
289,9.43,289,139.0
290,8.3,290,181.0
291,4.77,291,391.0
292,7.46,292,217.0
293,3.9,293,465.0
294,5.61,294,327.0
295,6.81,295,246.0
296,6.24,296,284.0
297,4.01,297,454.0
298,14.45,298,36.0
299,4.16,299,442.0
300,3.97,300,458.0
301,3.71,301,477.0
302,2.63,302,575.0
303,2.45,303,591.0
304,2.37,304,598.0
305,9.72,305,127.0
306,7.86,306,198.0
307,4.96,307,376.0
308,5.07,308,366.0
309,3.35,309,511.0
310,5.42,310,340.0
311,5.34,311,346.0
312,6.76,312,251.0
313,3.31,313,515.0
314,3.13,314,531.0
315,4.6,315,404.0
316,2.46,316,590.0
317,6.05,317,295.0
318,3.33,318,513.0
319,5.99,319,300.0
320,7.37,320,222.0
321,4.69,321,397.0
322,3.77,322,472.0
323,4.65,323,401.0
324,2.36,324,599.0
325,6.01,325,299.0
326,5.74,326,320.0
327,3.66,327,482.0
328,4.73,328,394.0
329,3.5,329,497.0
330,3.34,330,512.0
331,3.59,331,489.0
332,4.95,332,377.0
333,5.02,333,370.0
334,2.81,334,558.0
335,3.91,335,464.0
336,19.78,336,9.0
337,16.74,337,25.0
338,2.81,338,558.0
339,3.82,339,469.0
340,5.16,340,360.0
341,4.43,341,419.0
342,4.83,342,386.0
343,6.24,343,284.0
344,4.96,344,376.0
345,3.9,345,465.0
346,6.02,346,298.0
347,2.2,347,609.0
348,3.29,348,517.0
349,3.06,349,537.0
350,5.45,350,338.0
351,7.47,351,216.0
352,4.14,352,443.0
353,3.69,353,479.0
354,4.08,354,448.0
355,3.62,355,486.0
356,3.61,356,487.0
357,5.37,357,344.0
358,3.67,358,481.0
359,2.09,359,618.0
360,2.67,360,571.0
361,2.14,361,614.0
362,6.52,362,265.0
363,4.7,363,396.0
364,4.98,364,374.0
365,5.93,365,305.0
366,5.57,366,329.0
367,4.24,367,435.0
368,2.93,368,549.0
369,3.23,369,523.0
370,4.07,370,449.0
371,3.19,371,526.0
372,2.61,372,577.0
373,1.84,373,640.0
374,2.83,374,557.0
375,2.96,375,546.0
376,3.09,376,534.0
377,1.94,377,631.0
378,1.99,378,626.0
379,3.85,379,468.0
380,6.32,380,277.0
381,4.82,381,387.0
382,6.62,382,261.0
383,5.32,383,348.0
384,5.86,384,311.0
385,2.68,385,570.0
386,4.11,386,446.0
387,3.58,387,490.0
388,2.78,388,560.0
389,5.01,389,371.0
390,8.97,390,155.0
391,5.22,391,354.0
392,3.09,392,534.0
393,4.37,393,425.0
394,1.41,394,662.0
395,3.93,395,462.0
396,3.67,396,481.0
397,6.74,397,253.0
398,8.83,398,161.0
399,2.16,399,613.0
400,4.92,400,380.0
401,4.81,401,388.0
402,3.96,402,459.0
403,2.24,403,606.0
404,4.23,404,436.0
405,2.87,405,553.0
406,5.8,406,316.0
407,2.4,407,596.0
408,5.96,408,302.0
409,4.68,409,398.0
410,3.29,410,517.0
411,4.28,411,432.0
412,3.59,412,489.0
413,1.69,413,650.0
414,3.39,414,508.0
415,5.2,415,356.0
416,6.28,416,281.0
417,2.7,417,568.0
418,2.2,418,609.0
419,4.99,419,373.0
420,1.85,420,639.0
421,5.29,421,350.0
422,4.35,422,427.0
423,3.63,423,485.0
424,5.09,424,364.0
425,6.55,425,264.0
426,4.48,426,414.0
427,4.14,427,443.0
428,4.82,428,387.0
429,8.57,429,173.0
430,5.27,430,351.0
431,7.77,431,203.0
432,4.2,432,439.0
433,4.06,433,450.0
434,6.26,434,283.0
435,4.77,435,391.0
436,7.57,436,212.0
437,6.33,437,276.0
438,5.01,438,371.0
439,3.32,439,514.0
440,4.68,440,398.0
441,5.25,441,352.0
442,3.74,442,474.0
443,3.59,443,489.0
444,4.89,444,382.0
445,2.88,445,552.0
446,1.75,446,646.0
447,4.98,447,374.0
448,4.65,448,401.0
449,4.86,449,384.0
450,6.05,450,295.0
451,3.4,451,507.0
452,3.8,452,470.0
453,4.53,453,409.0
454,3.02,454,541.0
455,2.54,455,583.0
456,3.24,456,522.0
457,4.01,457,454.0
458,5.77,458,319.0
459,1.97,459,628.0
460,2.7,460,568.0
461,6.23,461,285.0
462,4.34,462,428.0
463,9.58,463,133.0
464,2.18,464,611.0
465,4.94,465,378.0
466,5.0,466,372.0
467,6.31,467,278.0
468,5.06,468,367.0
469,7.02,469,236.0
470,5.71,470,322.0
471,5.96,471,302.0
472,6.76,472,251.0
473,8.58,473,172.0
474,3.31,474,515.0
475,5.11,475,362.0
476,3.26,476,520.0
477,3.25,477,521.0
478,4.74,478,393.0
479,2.27,479,603.0
480,3.24,480,522.0
481,1.35,481,663.0
482,2.23,482,607.0
483,8.6,483,171.0
484,5.39,484,343.0
485,6.83,485,245.0
486,5.72,486,321.0
487,4.07,487,449.0
488,4.79,488,389.0
489,4.37,489,425.0
490,7.11,490,231.0
491,2.75,491,563.0
492,4.99,492,373.0
493,4.27,493,433.0
494,2.71,494,567.0
495,5.72,495,321.0
496,5.98,496,301.0
497,2.68,497,570.0
498,5.32,498,348.0
499,1.98,499,627.0
500,2.87,500,553.0
501,5.02,501,370.0
502,1.84,502,640.0
503,3.28,503,518.0
504,2.54,504,583.0
505,3.06,505,537.0
506,4.38,506,424.0
507,5.54,507,332.0
508,2.08,508,619.0
509,3.09,509,534.0
510,2.19,510,610.0
511,3.95,511,460.0
512,4.22,512,437.0
513,4.07,513,449.0
514,4.6,514,404.0
515,5.79,515,317.0
516,2.76,516,562.0
517,3.67,517,481.0
518,4.02,518,453.0
519,5.42,519,340.0
520,2.62,520,576.0
521,3.07,521,536.0
522,9.64,522,131.0
523,3.69,523,479.0
524,3.53,524,495.0
525,4.56,525,407.0
526,4.86,526,384.0
527,4.73,527,394.0
528,3.65,528,483.0
529,10.27,529,111.0
530,11.34,530,79.0
531,7.93,531,193.0
532,9.25,532,144.0
533,4.52,533,410.0
534,5.48,534,336.0
535,4.19,535,440.0
536,2.25,536,605.0
537,2.72,537,566.0
538,3.0,538,542.0
539,2.95,539,547.0
540,5.77,540,319.0
541,2.89,541,551.0
542,5.07,542,366.0
543,3.1,543,533.0
544,2.99,544,543.0
545,2.59,545,579.0
546,2.92,546,550.0
547,2.83,547,557.0
548,2.87,548,553.0
549,6.19,549,287.0
550,5.49,550,335.0
551,4.64,551,402.0
552,7.0,552,237.0
553,4.4,553,422.0
554,6.8,554,247.0
555,10.53,555,96.0
556,4.51,556,411.0
557,8.62,557,169.0
558,4.72,558,395.0
559,6.18,559,288.0
560,4.23,560,436.0
561,9.2,561,146.0
562,6.19,562,287.0
563,4.11,563,446.0
564,4.52,564,410.0
565,2.95,565,547.0
566,5.61,566,327.0
567,4.39,567,423.0
568,2.6,568,578.0
569,7.21,569,227.0
570,3.08,570,535.0
571,2.99,571,543.0
572,3.41,572,506.0
573,4.18,573,441.0
574,3.77,574,472.0
575,2.69,575,569.0
576,1.84,576,640.0
577,3.47,577,500.0
578,7.03,578,235.0
579,5.16,579,360.0
580,7.08,580,233.0
581,6.72,581,255.0
582,4.41,582,421.0
583,3.16,583,529.0
584,4.39,584,423.0
585,3.46,585,501.0
586,3.4,586,507.0
587,3.31,587,515.0
588,3.03,588,540.0
589,9.29,589,143.0
590,4.1,590,447.0
591,4.2,591,439.0
592,3.13,592,531.0
593,3.94,593,461.0
594,4.44,594,418.0
595,7.31,595,223.0
596,6.55,596,264.0
597,3.95,597,460.0
598,2.07,598,620.0
599,3.87,599,466.0
600,2.84,600,556.0
601,3.54,601,494.0
602,1.91,602,634.0
603,1.75,603,646.0
604,3.92,604,463.0
605,9.88,605,125.0
606,6.39,606,271.0
607,19.24,607,14.0
608,3.35,608,511.0
609,6.09,609,292.0
610,5.8,610,316.0
611,2.5,611,587.0
612,3.41,612,506.0
613,2.57,613,581.0
614,6.09,614,292.0
615,8.38,615,179.0
616,3.23,616,523.0
617,2.32,617,601.0
618,1.94,618,631.0
619,1.96,619,629.0
620,7.48,620,215.0
621,4.11,621,446.0
622,7.25,622,226.0
623,19.33,623,13.0
624,18.1,624,18.0
625,18.28,625,17.0
626,8.61,626,170.0
627,19.59,627,11.0
628,2.43,628,593.0
629,3.15,629,530.0
630,1.63,630,653.0
631,5.02,631,370.0
632,2.18,632,611.0
633,2.44,633,592.0
634,1.75,634,646.0
635,3.65,635,483.0
636,4.52,636,410.0
637,4.02,637,453.0
638,2.27,638,603.0
639,2.51,639,586.0
640,6.04,640,296.0
641,2.93,641,549.0
642,3.27,642,519.0
643,4.25,643,434.0
644,11.65,644,73.0
645,9.95,645,121.0
646,7.86,646,198.0
647,7.03,647,235.0
648,9.89,648,124.0
649,5.66,649,323.0
650,3.67,650,481.0
651,3.15,651,530.0
652,3.86,652,467.0
653,5.54,653,332.0
654,4.78,654,390.0
655,4.49,655,413.0
656,7.78,656,202.0
657,24.94,657,2.0
658,21.06,658,6.0
659,15.76,659,29.0
660,10.85,660,90.0
661,3.76,661,473.0
662,5.81,662,315.0
663,6.23,663,285.0
664,3.7,664,478.0
665,6.11,665,290.0
666,21.57,666,5.0
667,14.94,667,34.0
668,3.95,668,460.0
669,12.39,669,59.0
670,4.9,670,381.0
671,5.94,671,304.0
672,5.61,672,327.0
673,11.75,673,70.0
674,10.86,674,89.0
675,7.82,675,199.0
676,3.5,676,497.0
677,4.66,677,400.0
678,13.65,678,45.0
679,5.57,679,329.0
680,2.66,680,572.0
681,8.9,681,159.0
682,16.99,682,23.0
683,6.27,683,282.0
684,8.29,684,182.0
685,6.03,685,297.0
686,6.69,686,257.0
687,18.65,687,16.0
688,8.73,688,165.0
689,7.92,689,194.0
690,8.32,690,180.0
691,19.55,691,12.0
692,10.17,692,113.0
693,10.86,693,89.0
694,8.09,694,188.0
695,7.57,695,212.0
696,5.59,696,328.0
697,6.18,697,288.0
698,12.31,698,61.0
699,6.29,699,280.0
700,14.64,700,35.0
701,17.28,701,21.0
702,16.65,702,26.0
703,13.81,703,43.0
704,8.77,704,164.0
705,14.44,705,37.0
706,12.32,706,60.0
707,4.98,707,374.0
708,5.41,708,341.0
709,8.9,709,159.0
710,7.39,710,221.0
711,7.46,711,217.0
712,2.46,712,590.0
713,4.6,713,404.0
714,3.12,714,532.0
715,3.72,715,476.0
716,7.09,716,232.0
717,13.25,717,48.0
718,6.18,718,288.0
719,3.64,719,484.0
720,2.21,720,608.0
721,4.22,721,437.0
722,5.9,722,307.0
723,5.44,723,339.0
724,3.59,724,489.0
725,5.88,725,309.0
726,6.73,726,254.0
727,5.2,727,356.0
728,4.64,728,402.0
729,5.08,729,365.0
730,6.97,730,238.0
731,3.23,731,523.0
732,3.12,732,532.0
733,5.34,733,346.0
734,6.45,734,269.0
735,9.62,735,132.0
736,4.52,736,410.0
737,3.9,737,465.0
738,3.98,738,457.0
739,3.21,739,524.0
740,4.97,740,375.0
741,6.79,741,248.0
742,6.52,742,265.0
743,4.83,743,386.0
744,12.4,744,58.0
745,3.02,745,541.0
746,3.2,746,525.0
747,2.24,747,606.0
748,3.53,748,495.0
749,3.08,749,535.0
750,3.64,750,484.0
751,6.09,751,292.0
752,4.72,752,395.0
753,2.83,753,557.0
754,14.0,754,42.0
755,6.92,755,240.0
756,9.46,756,137.0
757,9.94,757,122.0
758,8.09,758,188.0
759,10.63,759,95.0
760,2.47,760,589.0
761,4.06,761,450.0
762,6.05,762,295.0
763,4.9,763,381.0
764,5.88,764,309.0
765,6.66,765,259.0
766,4.05,766,451.0
767,2.7,767,568.0
768,6.44,768,270.0
769,5.55,769,331.0
770,10.73,770,92.0
771,16.65,771,26.0
772,9.9,772,123.0
773,9.56,773,134.0
774,10.77,774,91.0
775,6.75,775,252.0
776,6.07,776,293.0
777,6.38,777,272.0
778,4.0,778,455.0
779,14.4,779,38.0
780,10.51,780,98.0
781,17.1,781,22.0
782,14.18,782,41.0
783,12.03,783,66.0
784,12.49,784,57.0
785,16.3,785,28.0
786,19.87,786,8.0
787,15.59,787,31.0
788,10.43,788,102.0
789,4.43,789,419.0
790,5.95,790,303.0
791,7.48,791,215.0
792,7.51,792,214.0
793,8.18,793,185.0
794,7.41,794,219.0
795,10.41,795,103.0
796,9.67,796,130.0
797,11.39,797,77.0
798,8.38,798,179.0
799,10.07,799,116.0
800,8.15,800,186.0
801,6.85,801,244.0
802,10.38,802,105.0
803,7.95,803,192.0
804,6.88,804,242.0
805,9.68,805,129.0
806,6.1,806,291.0
807,5.96,807,302.0
808,6.21,808,286.0
809,7.98,809,190.0
810,10.88,810,88.0
811,6.8,811,247.0
812,5.24,812,353.0
813,5.53,813,333.0
814,5.77,814,319.0
815,6.51,815,266.0
816,7.87,816,197.0
817,7.79,817,201.0
818,6.21,818,286.0
819,6.37,819,273.0
820,3.96,820,459.0
821,5.65,821,324.0
822,8.32,822,180.0
823,4.44,823,418.0
824,10.16,824,114.0
825,8.04,825,189.0
826,4.52,826,410.0
827,4.57,827,406.0
828,3.74,828,474.0
829,4.46,829,416.0
830,3.79,830,471.0
831,2.95,831,547.0
832,2.63,832,575.0
833,7.89,833,196.0
834,13.47,834,46.0
835,5.03,835,369.0
836,4.86,836,384.0
837,5.45,837,338.0
838,4.93,838,379.0
839,7.67,839,207.0
840,8.62,840,169.0
841,7.97,841,191.0
842,2.36,842,599.0
843,6.78,843,249.0
844,4.02,844,453.0
845,3.26,845,520.0
846,2.97,846,545.0
847,2.64,847,574.0
848,2.4,848,596.0
849,3.48,849,499.0
850,3.35,850,511.0
851,3.7,851,478.0
852,4.03,852,452.0
853,4.29,853,431.0
854,7.47,854,216.0
855,8.54,855,176.0
856,11.12,856,83.0
857,3.99,857,456.0
858,5.41,858,341.0
859,4.65,859,401.0
860,4.54,860,408.0
861,6.64,861,260.0
862,7.59,862,210.0
863,6.23,863,285.0
864,3.6,864,488.0
865,4.59,865,405.0
866,3.73,866,475.0
867,3.96,867,459.0
868,5.92,868,306.0
869,3.73,869,475.0
870,6.87,870,243.0
871,9.5,871,135.0
872,1.98,872,627.0
873,2.51,873,586.0
874,4.74,874,393.0
875,1.81,875,641.0
876,3.7,876,478.0
877,2.78,877,560.0
878,2.3,878,602.0
879,2.04,879,623.0
880,1.49,880,658.0
881,2.17,881,612.0
882,3.44,882,503.0
883,1.55,883,656.0
884,3.05,884,538.0
885,2.01,885,625.0
886,1.47,886,660.0
887,2.38,887,597.0
888,2.48,888,588.0
889,2.23,889,607.0
890,4.2,890,439.0
891,5.33,891,347.0
892,2.05,892,622.0
893,3.27,893,519.0
894,1.84,894,640.0
895,1.64,895,652.0
896,1.85,896,639.0
897,2.18,897,611.0
898,2.38,898,597.0
899,2.83,899,557.0
900,2.53,900,584.0
901,2.19,901,610.0
902,4.06,902,450.0
903,2.5,903,587.0
904,1.64,904,652.0
905,1.58,905,654.0
906,2.85,906,555.0
907,1.85,907,639.0
908,2.71,908,567.0
909,1.79,909,643.0
910,2.61,910,577.0
911,2.68,911,570.0
912,5.19,912,357.0
913,2.78,913,560.0
914,2.24,914,606.0
915,3.27,915,519.0
916,3.49,916,498.0
917,4.67,917,399.0
918,2.67,918,571.0
919,3.6,919,488.0
920,1.98,920,627.0
921,3.66,921,482.0
922,1.9,922,635.0
923,3.35,923,511.0
924,3.56,924,492.0
925,8.63,925,168.0
926,2.67,926,571.0
927,3.92,927,463.0
928,1.91,928,634.0
929,3.7,929,478.0
930,8.55,930,175.0
931,5.1,931,363.0
932,4.42,932,420.0
933,3.29,933,517.0
934,5.71,934,322.0
935,3.28,935,518.0
936,6.32,936,277.0
937,4.16,937,442.0
938,4.25,938,434.0
939,3.57,939,491.0
940,4.03,940,452.0
941,7.56,941,213.0
942,6.92,942,240.0
943,4.46,943,416.0
944,5.01,944,371.0
945,2.78,945,560.0
946,4.14,946,443.0
947,2.27,947,603.0
948,3.44,948,503.0
949,2.65,949,573.0
950,2.33,950,600.0
951,3.68,951,480.0
952,1.8,952,642.0
953,2.32,953,601.0
954,2.76,954,562.0
955,2.65,955,573.0
956,2.72,956,566.0
957,1.56,957,655.0
958,2.44,958,592.0
959,3.09,959,534.0
960,2.1,960,617.0
961,2.33,961,600.0
962,1.68,962,651.0
963,2.38,963,597.0
964,2.56,964,582.0
965,1.48,965,659.0
966,2.07,966,620.0
967,1.56,967,655.0
968,1.63,968,653.0
969,2.85,969,555.0
970,1.87,970,637.0
971,2.17,971,612.0
972,1.53,972,657.0
973,3.65,973,483.0
974,2.83,974,557.0
975,3.53,975,495.0
976,4.53,976,409.0
977,5.21,977,355.0
978,3.77,978,472.0
979,1.78,979,644.0
980,3.03,980,540.0
981,4.49,981,413.0
982,2.61,982,577.0
983,2.38,983,597.0
984,2.27,984,603.0
985,5.66,985,323.0
986,5.82,986,314.0
987,11.7,987,72.0
988,2.72,988,566.0
989,5.62,989,326.0
990,7.09,990,232.0
991,3.2,991,525.0
992,5.52,992,334.0
993,5.85,993,312.0
994,7.67,994,207.0
995,4.2,995,439.0
996,4.07,996,449.0
997,3.0,997,542.0
998,6.38,998,272.0
999,5.14,999,361.0
1000,2.41,1000,595.0
1001,5.66,1001,323.0
1002,4.67,1002,399.0
1003,4.03,1003,452.0
1004,2.71,1004,567.0
1005,2.25,1005,605.0
1006,2.71,1006,567.0
1007,3.62,1007,486.0
1008,1.96,1008,629.0
1009,2.04,1009,623.0
1010,2.73,1010,565.0
1011,2.07,1011,620.0
1012,3.47,1012,500.0
1013,2.54,1013,583.0
1014,7.15,1014,229.0
1015,3.94,1015,461.0
1016,3.73,1016,475.0
1017,2.98,1017,544.0
1018,4.25,1018,434.0
1019,5.09,1019,364.0
1020,1.92,1020,633.0
1021,1.71,1021,648.0
1022,2.05,1022,622.0
1023,1.53,1023,657.0
1024,2.58,1024,580.0
1025,1.93,1025,632.0
1026,1.49,1026,658.0
1027,1.78,1027,644.0
1028,2.32,1028,601.0
1029,2.56,1029,582.0
1030,2.86,1030,554.0
1031,3.56,1031,492.0
1032,2.02,1032,624.0
1033,2.16,1033,613.0
1034,1.69,1034,650.0
1035,2.13,1035,615.0
1036,1.84,1036,640.0
1037,1.85,1037,639.0
1038,1.73,1038,647.0
1039,2.48,1039,588.0
1040,2.94,1040,548.0
1041,4.72,1041,395.0
1042,3.69,1042,479.0
1043,5.56,1043,330.0
1044,7.02,1044,236.0
1045,4.5,1045,412.0
1046,3.52,1046,496.0
1047,8.14,1047,187.0
1048,4.66,1048,400.0
1049,3.66,1049,482.0
1050,3.36,1050,510.0
1051,3.43,1051,504.0
1052,3.85,1052,468.0
1053,2.27,1053,603.0
1054,1.79,1054,643.0
1055,2.78,1055,560.0
1056,3.21,1056,524.0
1057,3.69,1057,479.0
1058,2.04,1058,623.0
1059,2.04,1059,623.0
1060,4.42,1060,420.0
1061,5.74,1061,320.0
1062,3.32,1062,514.0
1063,5.87,1063,310.0
1064,2.17,1064,612.0
1065,1.95,1065,630.0
1066,2.74,1066,564.0
1067,4.46,1067,416.0
1068,2.06,1068,621.0
1069,3.62,1069,486.0
1070,3.65,1070,483.0
1071,3.44,1071,503.0
1072,5.36,1072,345.0
1073,3.17,1073,528.0
1074,2.71,1074,567.0
1075,1.92,1075,633.0
1076,2.94,1076,548.0
1077,2.06,1077,621.0
1078,1.91,1078,634.0
1079,2.3,1079,602.0
1080,2.43,1080,593.0
1081,2.58,1081,580.0
1082,2.46,1082,590.0
1083,3.2,1083,525.0
1084,5.59,1084,328.0
1085,3.45,1085,502.0
1086,4.78,1086,390.0
1087,2.81,1087,558.0
1088,7.08,1088,233.0
1089,3.27,1089,519.0
1090,1.95,1090,630.0
1091,3.19,1091,526.0
1092,3.64,1092,484.0
1093,1.95,1093,630.0
1094,3.99,1094,456.0
1095,1.85,1095,639.0
1096,2.76,1096,562.0
1097,5.1,1097,363.0
1098,2.77,1098,561.0
1099,3.99,1099,456.0
1100,1.93,1100,632.0
1101,2.57,1101,581.0
1102,2.59,1102,579.0
1103,3.13,1103,531.0
1104,3.34,1104,512.0
1105,3.32,1105,514.0
1106,1.75,1106,646.0
1107,1.99,1107,626.0
1108,2.65,1108,573.0
1109,3.16,1109,529.0
1110,3.94,1110,461.0
1111,2.52,1111,585.0
1112,4.36,1112,426.0
1113,2.57,1113,581.0
1114,1.73,1114,647.0
1115,2.27,1115,603.0
1116,2.26,1116,604.0
1117,4.63,1117,403.0
1118,3.5,1118,497.0
1119,3.42,1119,505.0
1120,1.89,1120,636.0
1121,3.55,1121,493.0
1122,2.79,1122,559.0
1123,1.68,1123,651.0
1124,1.86,1124,638.0
1125,2.21,1125,608.0
1126,2.25,1126,605.0
1127,3.6,1127,488.0
1128,1.7,1128,649.0
1129,2.26,1129,604.0
1130,2.51,1130,586.0
1131,2.08,1131,619.0
1132,1.77,1132,645.0
1133,1.45,1133,661.0
1134,2.54,1134,583.0
1135,2.32,1135,601.0
1136,2.02,1136,624.0
1137,2.57,1137,581.0
1138,1.48,1138,659.0
