Node,Spreading Ability,Rank
320,7.37,205
855,8.54,206
191,7.74,207
173,7.3,208
154,7.26,209
1014,7.15,210
757,9.94,211
839,7.67,212
149,7.12,213
1088,7.08,214
580,7.08,214
53,7.42,215
192,7.07,216
578,7.03,217
647,7.03,217
210,7.03,217
63,7.4,218
716,7.09,219
552,7.0,220
704,8.77,221
246,10.0,222
36,7.3,223
675,7.82,224
759,10.63,225
1044,7.02,226
990,7.09,227
730,6.97,228
135,6.96,229
595,7.31,230
684,8.29,231
930,8.55,232
183,6.9,233
214,6.87,234
801,6.85,235
825,8.04,236
287,8.19,237
280,6.81,238
554,6.8,239
219,6.78,240
862,7.59,241
312,6.76,242
189,6.81,243
397,6.74,244
840,8.62,245
726,6.73,246
581,6.72,247
95,6.72,247
686,6.69,248
181,6.66,249
796,9.67,250
690,8.32,251
792,7.51,252
227,9.36,253
241,6.64,254
19,6.62,255
382,6.62,255
139,6.56,256
596,6.55,257
425,6.55,257
483,8.6,258
589,9.29,259
870,6.87,260
203,6.68,261
362,6.52,262
795,10.41,263
234,6.74,264
815,6.51,265
755,6.92,266
222,6.46,267
47,6.45,268
734,6.45,268
768,6.44,269
380,6.32,270
805,9.68,271
793,8.18,272
98,6.3,273
694,8.09,274
416,6.28,275
343,6.24,276
663,6.23,277
758,8.09,278
206,7.15,279
200,6.21,280
40,6.18,281
469,7.02,282
816,7.87,283
171,6.16,284
93,6.11,285
683,6.27,286
808,6.21,287
277,6.1,288
609,6.09,289
614,6.09,289
751,6.09,289
317,6.05,290
450,6.05,290
569,7.21,291
640,6.04,292
346,6.02,293
325,6.01,294
408,5.96,295
994,7.67,296
790,5.95,297
794,7.41,298
151,5.92,299
319,5.99,300
807,5.96,301
100,5.9,302
722,5.9,302
148,5.89,303
777,6.38,304
384,5.86,305
131,5.85,306
284,5.83,307
662,5.81,308
89,5.8,309
406,5.8,309
111,5.78,310
814,5.77,311
458,5.77,311
326,5.74,312
791,7.48,313
110,6.71,314
205,8.42,315
207,6.06,316
3,5.71,317
804,6.88,318
764,5.88,319
9,6.66,320
169,6.59,321
762,6.05,322
437,6.33,323
993,5.85,324
649,5.66,325
819,6.37,326
821,5.65,327
711,7.46,328
775,6.75,329
718,6.18,330
622,7.25,331
989,5.62,332
1084,5.59,333
696,5.59,333
215,6.35,334
699,6.29,335
656,7.78,336
365,5.93,337
540,5.77,338
861,6.64,339
66,5.63,340
366,5.57,341
174,5.57,341
269,5.61,342
4,5.56,343
42,5.55,344
507,5.54,345
685,6.03,346
765,6.66,347
43,5.49,348
534,5.48,349
665,6.11,350
237,6.1,351
350,5.45,352
519,5.42,353
310,5.42,353
708,5.41,354
46,5.39,355
357,5.37,356
776,6.07,357
311,5.34,358
891,5.33,359
773,9.56,360
434,6.26,361
725,5.88,362
164,6.68,363
163,5.53,364
116,5.32,365
143,5.31,366
812,5.24,367
813,5.53,368
415,5.2,369
727,5.2,369
44,5.19,370
912,5.19,370
268,9.43,371
271,6.77,372
150,5.18,373
697,6.18,374
550,5.49,375
925,8.63,376
138,6.49,377
742,6.52,378
610,5.8,379
606,6.39,380
340,5.16,381
177,5.16,381
854,7.47,382
122,5.33,383
147,5.11,384
1097,5.1,385
179,5.1,385
424,5.09,386
1019,5.09,386
41,5.08,387
729,5.08,387
542,5.07,388
308,5.07,388
468,5.06,389
152,5.05,390
835,5.03,391
333,5.02,392
501,5.02,392
55,6.34,393
733,5.34,394
679,5.57,395
389,5.01,396
438,5.01,396
218,5.01,396
232,5.01,396
806,6.1,397
1043,5.56,398
992,5.52,399
91,5.0,400
74,4.99,401
707,4.98,402
65,5.4,403
559,6.18,404
307,4.96,405
344,4.96,405
332,4.95,406
295,6.81,407
843,6.78,408
467,6.31,409
1072,5.36,410
461,6.23,411
562,6.19,412
723,5.44,413
986,5.82,414
837,5.45,415
838,4.93,416
45,4.92,417
108,4.92,417
400,4.92,417
444,4.89,418
178,4.88,419
113,4.84,420
342,4.83,421
999,5.14,422
270,4.82,423
381,4.82,423
428,4.82,423
818,6.21,424
272,9.05,425
133,5.86,426
401,4.81,427
671,5.94,428
488,4.79,429
1086,4.78,430
282,4.75,431
430,5.27,432
328,4.73,433
558,4.72,434
752,4.72,434
811,6.8,435
363,4.7,436
321,4.69,437
409,4.68,438
194,5.01,439
677,4.66,440
323,4.65,441
448,4.65,441
551,4.64,442
728,4.64,442
549,6.19,443
942,6.92,444
315,4.6,445
941,7.56,446
486,5.72,447
827,4.57,448
90,4.57,448
836,4.86,449
8,4.53,450
826,4.52,451
636,4.52,451
736,4.52,451
87,4.49,452
426,4.48,453
22,4.47,454
829,4.46,455
341,4.43,456
182,4.43,456
582,4.41,457
102,4.4,458
506,4.38,459
106,4.37,460
1112,4.36,461
119,4.36,461
411,4.28,462
155,4.28,462
233,4.28,462
1018,4.25,463
57,4.24,464
868,5.92,465
560,4.23,466
404,4.23,466
512,4.22,467
721,4.22,467
672,5.61,468
594,4.44,469
1061,5.74,470
153,4.74,471
789,4.43,472
156,4.59,473
121,4.31,474
441,5.25,475
890,4.2,476
432,4.2,476
7,5.17,477
367,4.24,478
185,4.16,479
1045,4.5,480
352,4.14,481
427,4.14,481
946,4.14,481
67,4.13,482
386,4.11,483
934,5.71,484
938,4.25,485
631,5.02,486
590,4.1,487
763,4.9,488
998,6.38,489
936,6.32,490
364,4.98,491
995,4.2,492
354,4.08,493
370,4.07,494
996,4.07,494
487,4.07,494
433,4.06,495
38,7.17,496
766,4.05,497
743,4.83,498
621,4.11,499
1001,5.66,500
518,4.02,501
844,4.02,501
637,4.02,501
137,4.44,502
668,3.95,503
511,3.95,503
447,4.98,504
449,4.86,505
593,3.94,506
1110,3.94,506
345,3.9,507
599,3.87,508
129,3.82,509
484,5.39,510
830,3.79,511
574,3.77,512
978,3.77,512
828,3.74,513
442,3.74,513
944,5.01,514
866,3.73,515
236,3.73,515
335,3.91,516
867,3.96,517
761,4.06,518
876,3.7,519
664,3.7,519
943,4.46,520
515,5.79,521
579,5.16,522
514,4.6,523
453,4.53,524
553,4.4,525
513,4.07,526
1094,3.99,527
273,7.86,528
353,3.69,529
670,4.9,530
322,3.77,531
83,3.68,532
141,3.68,532
951,3.68,532
358,3.67,533
741,6.79,534
478,4.74,535
327,3.66,536
1070,3.65,537
635,3.65,537
973,3.65,537
591,4.2,538
985,5.66,539
275,4.06,540
597,3.95,541
1092,3.64,542
719,3.64,542
750,3.64,542
1069,3.62,543
355,3.62,543
1007,3.62,543
490,7.11,544
356,3.61,545
1127,3.6,546
443,3.59,547
939,3.57,548
213,3.58,549
1063,5.87,550
422,4.35,551
1031,3.56,552
421,5.29,553
601,3.54,554
902,4.06,555
737,3.9,556
524,3.53,557
748,3.53,557
1117,4.63,558
849,3.48,559
393,4.37,560
383,5.32,561
395,3.93,562
466,5.0,563
927,3.92,564
396,3.67,565
73,3.46,566
585,3.46,566
296,6.24,567
921,3.66,568
713,4.6,569
221,3.44,570
882,3.44,570
535,4.19,571
1051,3.43,572
112,4.21,573
5,3.67,574
1015,3.94,575
1002,4.67,576
738,3.98,577
158,4.51,578
473,8.58,579
440,4.68,580
485,6.83,581
266,8.68,582
1067,4.46,583
379,3.85,584
931,5.1,585
489,4.37,586
50,3.86,587
1047,8.14,588
533,4.52,589
604,3.92,590
339,3.82,591
1016,3.73,592
301,3.71,593
64,4.31,594
472,6.76,595
412,3.59,596
1012,3.47,597
858,5.41,598
857,3.99,599
279,3.54,600
292,7.46,601
49,4.12,602
419,4.99,603
919,3.6,604
285,3.9,605
940,4.03,606
937,4.16,607
423,3.63,608
1,3.48,609
1071,3.44,610
948,3.44,610
492,4.99,611
1119,3.42,612
612,3.41,613
769,5.55,614
924,3.56,615
586,3.4,616
414,3.39,617
823,4.44,618
1003,4.03,619
661,3.76,620
874,4.74,621
1057,3.69,622
402,3.96,623
299,4.16,624
1046,3.52,625
676,3.5,626
1085,3.45,627
451,3.4,628
471,5.96,629
470,5.71,630
462,4.34,631
452,3.8,632
523,3.69,633
1049,3.66,634
2,3.48,635
217,3.37,636
1048,4.66,637
1050,3.36,638
916,3.49,639
917,4.67,640
387,3.58,641
435,4.77,642
1042,3.69,643
923,3.35,644
1104,3.34,645
977,5.21,646
1062,3.32,647
1105,3.32,647
1041,4.72,648
929,3.7,649
587,3.31,650
212,3.3,651
56,4.45,652
300,3.97,653
410,3.29,654
933,3.29,654
935,3.28,655
496,5.98,656
495,5.72,657
932,4.42,658
498,5.32,659
1089,3.27,660
642,3.27,660
915,3.27,660
456,3.24,661
616,3.23,662
731,3.23,662
715,3.72,663
1056,3.21,664
991,3.2,665
746,3.2,665
1091,3.19,666
80,3.19,666
96,3.18,667
1118,3.5,668
1109,3.16,669
820,3.96,670
584,4.39,671
869,3.73,672
629,3.15,673
592,3.13,674
114,3.13,674
714,3.12,675
740,4.97,676
493,4.27,677
517,3.67,678
566,5.61,679
567,4.39,680
146,3.1,681
376,3.09,682
959,3.09,682
509,3.09,682
749,3.08,683
521,3.07,684
505,3.06,685
860,4.54,686
853,4.29,687
864,3.6,688
318,3.33,689
371,3.19,690
202,3.04,691
608,3.35,692
477,3.25,693
588,3.03,694
81,3.03,694
85,3.02,695
745,3.02,695
997,3.0,696
859,4.65,697
1017,2.98,698
375,2.96,699
475,5.11,700
831,2.95,701
283,3.73,702
16,5.46,703
265,6.97,704
981,4.49,705
454,3.02,706
1076,2.94,707
193,2.94,707
778,4.0,708
641,2.93,709
445,2.88,710
216,2.88,710
526,4.86,711
527,4.73,712
525,4.56,713
528,3.65,714
732,3.12,715
405,2.87,716
1030,2.86,717
1121,3.55,718
906,2.85,719
969,2.85,719
118,3.02,720
564,4.52,721
329,3.5,722
1052,3.85,723
240,4.5,724
600,2.84,725
391,5.22,726
223,5.92,727
225,4.3,728
863,6.23,729
503,3.28,730
392,3.09,731
884,3.05,732
500,2.87,733
276,2.83,734
374,2.83,734
899,2.83,734
338,2.81,735
1055,2.78,736
877,2.78,736
913,2.78,736
516,2.76,737
954,2.76,737
1066,2.74,738
92,2.72,739
956,2.72,739
988,2.72,739
101,2.71,740
908,2.71,740
1004,2.71,740
1006,2.71,740
460,2.7,741
911,2.68,742
360,2.67,743
918,2.67,743
926,2.67,743
1108,2.65,744
575,2.69,745
955,2.65,746
739,3.21,747
974,2.83,748
1010,2.73,749
457,4.01,750
302,2.63,751
832,2.63,751
910,2.61,752
157,2.61,752
1024,2.58,753
1113,2.57,754
613,2.57,754
767,2.7,755
1029,2.56,756
964,2.56,756
455,2.54,757
975,3.53,758
900,2.53,759
94,2.53,759
680,2.66,760
1060,4.42,761
1111,2.52,762
1130,2.51,763
639,2.51,763
903,2.5,764
1039,2.48,765
888,2.48,765
543,3.1,766
544,2.99,767
546,2.92,768
541,2.89,769
548,2.87,770
547,2.83,771
850,3.35,772
545,2.59,773
760,2.47,774
852,4.03,775
851,3.7,776
573,4.18,777
572,3.41,778
1082,2.46,779
72,2.46,779
712,2.46,779
958,2.44,780
1000,2.41,781
103,2.4,782
556,4.51,783
309,3.35,784
898,2.38,785
963,2.38,785
887,2.38,785
643,4.25,786
842,2.36,787
961,2.33,788
1028,2.32,789
878,2.3,790
1053,2.27,791
1115,2.27,791
479,2.27,791
638,2.27,791
348,3.29,792
570,3.08,793
1099,3.99,794
349,3.06,795
650,3.67,796
651,3.15,797
465,4.94,798
439,3.32,799
654,4.78,800
294,5.61,801
655,4.49,802
980,3.03,803
571,2.99,804
724,3.59,805
331,3.59,806
563,4.11,807
330,3.34,808
291,4.77,809
334,2.81,810
1098,2.77,811
1096,2.76,812
982,2.61,813
6,2.57,814
611,2.5,815
407,2.4,816
1073,3.17,817
86,2.26,818
1126,2.25,819
976,4.53,820
78,4.95,821
293,3.9,822
845,3.26,823
538,3.0,824
846,2.97,825
539,2.95,826
368,2.93,827
537,2.72,828
536,2.25,829
914,2.24,830
482,2.23,831
893,3.27,832
1103,3.13,833
720,2.21,834
1125,2.21,834
653,5.54,835
652,3.86,836
1122,2.79,837
504,2.54,838
418,2.2,839
347,2.2,839
901,2.19,840
897,2.18,841
632,2.18,841
1064,2.17,842
971,2.17,842
881,2.17,842
399,2.16,843
82,2.16,843
1035,2.13,844
88,2.13,844
753,2.83,845
865,4.59,846
873,2.51,847
220,2.12,848
960,2.1,849
966,2.07,850
598,2.07,850
1068,2.06,851
1077,2.06,851
1022,2.05,852
1058,2.04,853
1059,2.04,853
879,2.04,853
1009,2.04,853
1074,2.71,854
920,1.98,855
872,1.98,855
1081,2.58,856
1080,2.43,857
619,1.96,858
1083,3.2,859
231,2.95,860
459,1.97,861
847,2.64,862
848,2.4,863
1065,1.95,864
1116,2.26,865
33,4.73,866
35,3.57,867
34,3.05,868
1075,1.92,869
388,2.78,870
316,2.46,871
75,3.17,872
76,2.5,873
889,2.23,874
297,4.01,875
476,3.26,876
892,2.05,877
928,1.91,878
922,1.9,879
617,2.32,880
577,3.47,881
618,1.94,882
628,2.43,883
84,2.12,884
1124,1.86,885
907,1.85,886
875,1.81,887
1087,2.81,888
909,1.79,889
180,1.79,889
1054,1.79,889
278,1.93,890
313,3.31,891
314,3.13,892
54,3.52,893
369,3.23,894
372,2.61,895
983,2.38,896
984,2.27,897
1134,2.54,898
1135,2.32,899
1136,2.02,900
1137,2.57,901
373,1.84,902
894,1.84,902
602,1.91,903
1132,1.77,904
634,1.75,905
603,1.75,905
446,1.75,905
633,2.44,906
1101,2.57,907
1100,1.93,908
324,2.36,909
1114,1.73,910
480,3.24,911
403,2.24,912
413,1.69,913
1102,2.59,914
904,1.64,915
630,1.63,916
949,2.65,917
950,2.33,918
385,2.68,919
885,2.01,920
905,1.58,921
945,2.78,922
417,2.7,923
1079,2.3,924
947,2.27,925
420,1.85,926
1120,1.89,927
1078,1.91,928
491,2.75,929
1138,1.48,930
1033,2.16,931
464,2.18,932
952,1.8,933
747,2.24,934
883,1.55,935
474,3.31,936
497,2.68,937
304,2.37,938
565,2.95,939
61,3.12,940
59,2.75,941
568,2.6,942
494,2.71,943
58,2.47,944
60,2.41,945
953,2.32,946
1011,2.07,947
378,1.99,948
377,1.94,949
520,2.62,950
1129,2.26,951
361,2.14,952
359,2.09,953
1131,2.08,954
896,1.85,955
1036,1.84,956
1128,1.7,957
1123,1.68,958
962,1.68,959
895,1.64,960
1032,2.02,961
967,1.56,962
972,1.53,963
1026,1.49,964
880,1.49,964
965,1.48,965
1107,1.99,966
1106,1.75,967
1040,2.94,968
303,2.45,969
979,1.78,970
1038,1.73,971
1090,1.95,972
886,1.47,973
957,1.56,974
1133,1.45,975
394,1.41,976
576,1.84,977
1023,1.53,978
481,1.35,979
583,3.16,980
1093,1.95,981
499,1.98,982
1095,1.85,983
510,2.19,984
70,2.81,985
71,2.43,986
68,2.42,987
69,2.21,988
508,2.08,989
1008,1.96,990
970,1.87,991
502,1.84,992
1027,1.78,993
1021,1.71,994
1013,2.54,995
1025,1.93,996
1020,1.92,997
1037,1.85,998
1034,1.69,999
1005,2.25,1000
968,1.63,1001
