Starting Node,Average Spreading Ability,Node,Rank
114,1.29,114,316.0
115,1.22,115,323.0
116,1.57,116,292.0
117,1.77,117,275.0
118,2.98,118,196.0
119,1.28,119,317.0
120,3.97,120,158.0
121,2.4,121,227.0
122,1.7,122,281.0
123,11.43,123,39.0
124,2.28,124,238.0
125,2.65,125,210.0
126,1.55,126,294.0
127,2.62,127,213.0
128,5.82,128,118.0
129,5.81,129,119.0
130,7.05,130,95.0
131,6.27,131,111.0
132,5.9,132,115.0
133,6.21,133,112.0
134,6.31,134,110.0
135,5.51,135,128.0
136,1.4,136,306.0
137,1.59,137,290.0
138,2.25,138,241.0
139,1.74,139,278.0
140,2.14,140,250.0
141,1.43,141,303.0
142,1.76,142,276.0
143,1.3,143,315.0
144,2.69,144,208.0
145,1.45,145,302.0
146,2.02,146,258.0
147,2.16,147,249.0
148,21.98,148,2.0
149,15.74,149,15.0
150,19.53,150,4.0
151,22.38,151,1.0
152,12.99,152,24.0
153,19.24,153,5.0
154,17.87,154,8.0
155,18.32,155,6.0
156,16.93,156,11.0
157,17.75,157,9.0
158,2.75,158,205.0
159,1.78,159,274.0
160,1.57,160,292.0
161,2.0,161,259.0
162,8.79,162,63.0
163,9.11,163,57.0
164,8.29,164,72.0
165,8.52,165,68.0
166,9.69,166,52.0
167,9.07,167,59.0
168,7.74,168,83.0
169,8.53,169,67.0
170,7.74,170,83.0
171,2.52,171,217.0
172,2.11,172,252.0
173,5.22,173,132.0
174,5.76,174,120.0
175,7.71,175,85.0
176,7.77,176,82.0
177,1.32,177,314.0
178,1.5,178,298.0
179,2.17,179,248.0
180,1.9,180,265.0
181,1.26,181,319.0
182,1.45,182,302.0
183,2.32,183,235.0
184,1.32,184,314.0
185,1.53,185,295.0
186,1.95,186,262.0
187,1.55,187,294.0
188,1.43,188,303.0
189,1.63,189,286.0
190,12.68,190,28.0
191,12.51,191,32.0
192,14.65,192,17.0
193,17.9,193,7.0
194,7.86,194,79.0
195,7.02,195,97.0
196,1.99,196,260.0
197,13.08,197,23.0
198,12.73,198,27.0
199,8.09,199,75.0
200,9.07,200,59.0
201,9.27,201,55.0
202,8.1,202,74.0
203,8.95,203,60.0
204,6.82,204,101.0
205,8.77,205,64.0
206,5.66,206,123.0
207,9.71,207,51.0
208,9.08,208,58.0
209,12.19,209,34.0
210,16.84,210,12.0
211,7.71,211,85.0
212,2.36,212,231.0
213,4.57,213,144.0
214,14.44,214,19.0
215,7.04,215,96.0
216,13.25,216,22.0
217,10.05,217,48.0
218,10.22,218,47.0
219,14.69,219,16.0
220,11.76,220,37.0
221,10.88,221,43.0
222,4.08,222,154.0
223,12.02,223,35.0
224,12.88,224,25.0
225,16.18,225,13.0
226,9.77,226,50.0
227,17.24,227,10.0
228,8.83,228,62.0
229,8.46,229,69.0
230,7.68,230,86.0
231,15.95,231,14.0
232,13.36,232,21.0
233,7.99,233,78.0
234,7.46,234,88.0
235,3.8,235,164.0
236,1.25,236,320.0
237,1.24,237,321.0
238,2.96,238,197.0
239,2.63,239,212.0
240,3.03,240,194.0
241,3.49,241,172.0
242,2.8,242,204.0
243,2.43,243,224.0
244,1.39,244,307.0
245,13.25,245,22.0
246,12.57,246,30.0
247,12.85,247,26.0
248,3.26,248,180.0
249,2.48,249,220.0
250,2.35,250,232.0
251,2.42,251,225.0
252,2.74,252,206.0
253,2.51,253,218.0
254,1.35,254,311.0
255,1.24,255,321.0
256,1.79,256,273.0
257,5.25,257,131.0
258,4.48,258,146.0
259,6.5,259,104.0
260,7.8,260,80.0
261,8.85,261,61.0
262,6.62,262,103.0
263,5.58,263,125.0
264,5.22,264,132.0
265,7.54,265,87.0
266,3.37,266,176.0
267,5.53,267,127.0
268,5.44,268,129.0
269,2.42,269,225.0
270,2.81,270,203.0
271,3.83,271,163.0
272,2.66,272,209.0
273,4.34,273,149.0
274,4.75,274,140.0
275,3.77,275,166.0
276,4.5,276,145.0
277,3.9,277,161.0
278,4.76,278,139.0
279,4.84,279,137.0
280,5.16,280,133.0
281,9.97,281,49.0
282,8.73,282,65.0
283,4.01,283,157.0
284,3.9,284,161.0
285,9.6,285,53.0
286,7.21,286,90.0
287,2.48,287,220.0
288,13.63,288,20.0
289,11.9,289,36.0
290,11.47,290,38.0
291,12.56,291,31.0
292,3.07,292,192.0
293,7.35,293,89.0
294,8.69,294,66.0
295,1.83,295,270.0
296,3.95,296,159.0
297,2.18,297,247.0
298,1.84,298,269.0
299,1.92,299,264.0
300,2.23,300,243.0
301,2.48,301,220.0
302,3.28,302,179.0
303,1.21,303,324.0
304,1.38,304,308.0
305,1.49,305,299.0
306,1.28,306,317.0
307,4.62,307,141.0
308,9.71,308,51.0
309,8.34,309,70.0
310,4.31,310,150.0
311,10.58,311,46.0
312,12.33,312,33.0
313,8.23,313,73.0
314,5.36,314,130.0
315,9.24,315,56.0
316,5.13,316,135.0
317,5.61,317,124.0
318,6.93,318,99.0
319,3.62,319,169.0
320,7.11,320,94.0
321,5.15,321,134.0
322,2.09,322,254.0
323,5.05,323,136.0
324,4.83,324,138.0
325,2.64,325,211.0
326,3.26,326,180.0
327,1.62,327,287.0
328,1.82,328,271.0
329,1.75,329,277.0
330,3.34,330,177.0
331,2.11,331,252.0
332,1.79,332,273.0
333,3.46,333,173.0
334,2.51,334,218.0
335,1.56,335,293.0
336,2.37,336,230.0
337,2.83,337,202.0
338,1.82,338,271.0
339,1.72,339,279.0
340,3.05,340,193.0
341,3.83,341,163.0
342,6.36,342,109.0
343,2.88,343,200.0
344,4.18,344,152.0
345,3.84,345,162.0
346,2.19,346,246.0
347,1.61,347,288.0
348,3.19,348,184.0
349,2.44,349,223.0
350,1.49,350,299.0
351,1.57,351,292.0
352,1.75,352,277.0
353,2.65,353,210.0
354,6.48,354,105.0
355,2.9,355,199.0
356,2.47,356,221.0
357,11.33,357,41.0
358,11.39,358,40.0
359,1.77,359,275.0
360,10.72,360,45.0
361,2.33,361,234.0
362,1.47,362,300.0
363,11.27,363,42.0
364,3.59,364,170.0
365,3.55,365,171.0
366,3.69,366,168.0
367,5.55,367,126.0
368,4.58,368,143.0
369,3.13,369,188.0
370,6.48,370,105.0
371,3.11,371,189.0
372,5.68,372,122.0
373,1.51,373,297.0
374,1.25,374,320.0
375,1.26,375,319.0
376,1.84,376,269.0
377,1.4,377,306.0
378,1.39,378,307.0
379,1.68,379,282.0
380,2.0,380,259.0
381,1.94,381,263.0
382,8.05,382,76.0
383,9.54,383,54.0
384,6.87,384,100.0
385,3.69,385,168.0
386,4.38,386,148.0
387,5.84,387,117.0
388,3.24,388,181.0
389,6.38,389,107.0
390,1.37,390,309.0
391,1.77,391,275.0
392,1.21,392,324.0
393,1.72,393,279.0
394,2.3,394,236.0
395,1.28,395,317.0
396,1.66,396,284.0
397,1.46,397,301.0
398,1.61,398,288.0
399,1.38,399,308.0
400,1.62,400,287.0
401,2.59,401,214.0
402,2.53,402,216.0
403,3.23,403,182.0
404,1.94,404,263.0
405,1.84,405,269.0
406,2.09,406,254.0
407,1.77,407,275.0
408,1.88,408,266.0
409,3.07,409,192.0
410,3.01,410,195.0
411,1.45,411,302.0
412,2.17,412,248.0
413,3.17,413,185.0
414,1.47,414,300.0
415,1.59,415,290.0
416,1.39,416,307.0
417,1.94,417,263.0
418,4.59,418,142.0
419,2.94,419,198.0
420,6.44,420,106.0
421,7.13,421,92.0
422,1.52,422,296.0
423,1.28,423,317.0
424,2.81,424,203.0
425,3.42,425,175.0
426,2.26,426,240.0
427,1.49,427,299.0
428,2.21,428,245.0
429,1.27,429,318.0
430,1.79,430,273.0
431,1.38,431,308.0
432,1.55,432,294.0
433,3.26,433,180.0
434,1.58,434,291.0
435,2.12,435,251.0
436,2.38,436,229.0
437,2.27,437,239.0
438,2.39,438,228.0
439,2.12,439,251.0
440,2.19,440,246.0
441,2.81,441,203.0
442,1.5,442,298.0
443,1.45,443,302.0
444,2.24,444,242.0
445,1.86,445,267.0
446,4.02,446,156.0
447,1.26,447,319.0
448,1.55,448,294.0
449,2.52,449,217.0
450,1.64,450,285.0
451,1.63,451,286.0
452,1.46,452,301.0
453,4.62,453,141.0
454,4.06,454,155.0
455,2.66,455,209.0
456,4.1,456,153.0
457,4.5,457,145.0
458,2.66,458,209.0
459,3.01,459,195.0
460,1.57,460,292.0
461,2.19,461,246.0
462,2.54,462,215.0
463,1.35,463,311.0
464,1.98,464,261.0
465,2.4,465,227.0
466,2.04,466,256.0
467,2.81,467,203.0
468,1.36,468,310.0
469,1.22,469,323.0
470,1.42,470,304.0
471,2.08,471,255.0
472,1.29,472,316.0
473,1.86,473,267.0
474,1.75,474,277.0
475,1.57,475,292.0
476,1.27,476,318.0
477,1.35,477,311.0
478,1.26,478,319.0
479,2.11,479,252.0
480,1.94,480,263.0
481,1.21,481,324.0
482,1.29,482,316.0
483,1.51,483,297.0
484,2.34,484,233.0
485,1.46,485,301.0
486,1.37,486,309.0
487,1.26,487,319.0
488,1.6,488,289.0
489,3.31,489,178.0
490,1.53,490,295.0
491,1.67,491,283.0
492,1.23,492,322.0
493,1.64,493,285.0
494,1.35,494,311.0
495,1.33,495,313.0
496,2.21,496,245.0
