Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.008077544,0.001248922,-0.237387612,0,510.4421458,141.1879288,2.495181349,0.001491664,22,207,0.000779555,0.001239905,0.3,62.4,24.44935065,102.8063867,154,1267.230458,240,126,0.000281294,1298,0.071428571,15.11363636,4.7,1.564396321,0.259926968,66,22.2,0.000135142,961.5820504,95.36741041,-0.246299225,10060.32828,0.023060297,0.002973123,142,931.8005938,249165,6.409869705,668.8296559,53,286,2216.5,4,0.077569669,109.1962844,384.4257993,-7230.250026,4
12,0.019386107,0.005669511,0.349066639,12,520.713414,153.4503684,6.079235447,0.003434481,48,354,0.004132643,0.008258742,0.318181818,105.4545455,41.49991089,130.9743924,288.75,3284.985828,960,316,0.000278319,2096,0.071428571,57.27272727,8.7,3.253722109,0.292978574,69,39.2,0.000166035,1524.778187,214.7560589,-0.204734254,31673.75724,0.045945334,0.007969703,133,949.7592789,819546,18.30986971,1317.325397,92,466.25,4122.75,5,0.191112894,280.5400565,721.1603035,-6544.319062,5
13,0.008077544,2.07E-05,-0.380729565,0,510.4004205,141.7709183,2.491453083,0.001410415,25,249,0.000779555,0.002102261,0.8,104.4,7.986666667,111.3170291,203.75,1299.237823,290,146,0.000279174,1569,0.071428571,15.51136364,5,1.776363094,0.279619688,70,26.2,0.000160503,704.9971447,110.1947669,-0.330837143,14081.9873,0.025482266,0.004012577,142,933.6415711,324193,6.716146762,788.5852742,63,395,2742.5,5,0.094802018,43.10011457,546.710855,-7178.391895,5
14,0.022617124,0.003046016,-0.083360084,0,900.9690359,276.4591626,11.81938952,0.00237473,124,2817,0.005090669,0.002242028,0.164835165,373.9120879,600.942725,578.0886506,2805.75,12287.7307,4494,852,0.000428816,53383,0.1,184.8636364,12.5,18.08728518,1.052067212,247,136.8,0.057580044,45270.57117,1967.943723,-0.085039005,1861138.24,0.366701493,7.139925494,1889,1736.051972,51186882,16.88700679,11735.84505,335,6417,128552.25,10,6.930884359,4485.738225,57652119.01,-3120.670983,9
15,0.035541195,0.091418076,0.083904026,0,991.2280404,371.9514261,20.44385532,0.003876958,191,4969,0.00892277,0.000430214,0.298701299,767.5324675,722.9346224,859.5878163,4620,24813.28552,13002,1688,0.00045977,102480,0.1,455,19,28.55244406,1.321052589,278,249.6,0.101411816,76017.71148,3079.994028,-0.079164923,5481563.367,0.542639846,19.36965679,2189,1965.974925,153169120,28.7772109,19669.5569,613,10895.5,209114,14,15.02112975,7602.920953,178835939.7,-2549.744678,11
16,0.069466882,0.011864705,0.391706461,0,1092.425943,556.4022209,42.63805904,0.006544123,401,8324,0.018982036,0.000896578,0.184939092,1090.143965,2961.109921,1199.346698,6322.25,59121.86736,39560,3732,0.000452899,158865,0.090909091,1050.079545,31.6,55.6250665,1.534603324,281,393.8,0.181025691,132041.4242,6349.063008,-0.044478374,14475213.05,1.10261154,72.59130224,2204,2201.423013,388387374,56.64521749,37041.7485,963,13651,417565.5,20,33.25475451,21625.93811,569837098.1,-2082.582757,11
17,0.082390953,0.025474619,0.436551741,0,1161.041675,693.775771,53.99646775,0.007666269,479,10518,0.022814138,0.014682438,0.250196078,1505.236078,1666.806452,1501.011421,7328.75,82266.40233,61404,5060,0.000481464,210249,0.1,1533.477273,36.6,65.52118801,1.728380731,288,512.2,0.222849822,163709.9827,6944.628091,-0.051429437,22629944.99,1.224639246,106.7450649,2364,2420.452726,661989680,67.16445171,43728.369,1255,16434,493846.5,22,46.67093195,28501.889,863572417.9,-1981.60613,11
18,0.213247173,0.349907666,0.843755832,1188,1376.342121,3435.968672,166.104983,0.025161403,814,13756,0.061614165,0.074897457,0.053319454,1675.831251,14693.41791,2152.598511,10543.5,255207.0116,210012,20738,0.000535332,272112,0.1,7129.5,92.4,133.4156067,2,288,715.6,0.312853837,257983.155,17440.92781,-0.018787511,34660127.98,3.099259223,254.6630229,2541,3033.073425,3070333483,176.0924143,83549.13007,1723,20113.5,736991.25,22,103.8835435,126497.1337,1701963041,-1586.817512,11
19,0.035541195,0.00929245,0.000598823,44,1001.863115,373.5633948,20.60871842,0.003733455,209,5846,0.00892277,0.005966337,0.411255411,958.2424242,354.1134822,945.9677269,4845.5,26469.62759,14938,1864,0.000453515,117512,0.090909091,453.25,19.3,29.5973653,1.379070742,280,284.8,0.117648095,77889.02403,3044.589297,-0.079510622,7318493.028,0.544750159,24.5884519,2253,2019.594632,183346768,27.90756024,21289.07637,701,11797.5,241005.5,17,17.64193523,6554.065847,240683292.3,-2676.212303,11
20,0.035541195,0.053573665,0.032771888,0,991.0636781,362.388639,20.38103383,0.003665735,205,4867,0.00892277,0.001888646,0.233766234,679.8051948,1136.356697,825.7149697,4518.25,24292.30168,12122,1608,0.000458295,91307,0.090909091,397.25,18.7,29.08153777,1.266587267,269,233.6,0.100749745,72273.76652,3277.954354,-0.065447903,5330438.517,0.580529789,20.65369775,2160,1956.63795,126354228,27.80801419,20045.15727,573,10485.75,224014.5,15,14.36730885,8010.156646,176505487.7,-2530.81812,11
21,0.003231018,0.012861333,-0.482352941,0,649.1036733,172.1628355,1.251315544,0.000974062,12,142,0.000657484,0.001873032,0,18,3.6,156.4847883,47,806.5230289,36,42,0.000348068,2593,0.083333333,3.818181818,2,1.355603518,0.122718772,32,8.4,0.003234868,2593,140.1414271,-0.5,5032.991414,0.025033008,0.038818416,487,1213.680291,562359,2.342857143,791.5199117,20,135.25,9672.5,2,0.113012122,183.7019196,181969.9337,-10446.77596,1
22,0.038772213,0.01023625,0.085206964,24,997.5915694,385.695999,22.41480174,0.00399537,215,5743,0.009880795,0.003364855,0.315217391,895.6630435,579.4926438,945.8264781,4862,28692.81808,16344,1962,0.00044964,117659,0.090909091,502.0909091,20.7,30.38487457,1.367503386,276,286.8,0.113386068,85847.56461,3151.938372,-0.073059699,6890251.078,0.571662234,24.37800452,2212,2011.783967,188593326,30.51845031,21377.4527,705,11701.25,235741.75,15,17.40264113,8698.802941,223560910,-2565.473636,11
23,0.075928918,0.034435745,0.444696515,0,1135.788054,646.1601815,49.50565788,0.007576853,398,8786,0.020898087,0.005943175,0.153561517,1200.857539,4024.220764,1350.652351,6773.25,71119.44296,48927,4338,0.000489237,175373,0.1,1405.727273,34.7,58.53112103,1.621040095,285,444.6,0.185664649,150408.3032,6873.522402,-0.045308343,17020026.2,1.21006787,73.89453031,2453,2352.053918,532422261,61.46503466,39447.65929,1088,15334,414467,20,37.37621086,30036.96171,599412164.5,-1990.395494,11
24,0.037156704,0.005531401,0.07391911,23,998.9851233,376.2912924,21.34086609,0.003707768,218,5417,0.009401783,0.000169537,0.272727273,808.1818182,812.4896021,909.4356815,5021.5,26873.66664,14605,1822,0.0004363,107568,0.090909091,497.6363636,18.8,30.65372493,1.319392049,270,267.8,0.109466242,81891.56,3367.903871,-0.070869134,6522310.679,0.59680557,23.86364076,2313,1986.239094,175135195,29.25910831,21284.21221,658,11599.5,237833.25,15,16.91520211,8864.99141,208368555.5,-2579.870537,11
25,0.004846527,8.05E-05,-0.72022792,0,836.8498461,222.8138819,2.399437594,0.000709125,29,1041,0.000178471,0.000385273,0.333333333,209.3333333,8.659318751,418.1173542,728.25,2227.381257,471,326,0.000412371,26209,0.090909091,35.55681818,3,4.840557893,0.7352224,185,64.6,0.017990345,18779.56912,437.9038373,-0.350331854,160258.4164,0.083051511,0.52172001,1861,1601.663444,19050299,3.551732152,3332.478105,160,1749,33824.75,3,1.596445135,587.9697748,5628000.948,-6131.116103,3
26,0.048465267,0.007328996,0.154295548,0,1052.920067,446.7425454,29.35014481,0.00462156,288,7025,0.012754871,0.003191051,0.340229885,1112.390805,1050.35564,1103.872692,5643,39805.73679,24900,2590,0.000464253,142710,0.1,718.2954545,23.7,40.7357262,1.485240537,284,350,0.144907493,101553.3945,4444.780717,-0.069683054,10796888.8,0.785960936,41.73335789,2328,2137.597814,278515650,38.74890095,27924.33201,860,13249.5,311559.5,19,24.30706978,11553.18426,365139413.1,-2318.710767,11
27,0.046849758,0.008475606,0.156897417,0,1050.416957,436.6884513,28.23976813,0.004456926,278,6793,0.012275859,0.00078019,0.305418719,1036.502463,965.7695161,1071.846071,5579.75,37828.0721,23026,2458,0.000461042,136740,0.090909091,680.5113636,23.6,39.18916054,1.47418303,287,335,0.141687895,100752.0546,4207.359644,-0.064990398,9932182.109,0.73745832,39.38923486,2349,2121.553734,262543896,37.65675349,27129.98485,823,13010.25,304363.25,17,23.515945,11572.06668,349091480.2,-2348.353065,11
28,0.075928918,0.021225935,0.400252473,0,1143.122995,641.4978171,49.32073605,0.007163049,434,9762,0.020898087,0.005101808,0.250693802,1415.785384,1848.773098,1429.287134,7042.75,73675.02513,53204,4520,0.00047619,196559,0.1,1390.772727,34.7,60.6043299,1.684271619,288,481,0.207331164,152974.1325,6679.793945,-0.052317534,20179849.65,1.162958507,89.98172526,2422,2376.36312,576858220,62.2137003,41140.51035,1179,15999.5,456405.25,22,41.99436998,25484.85821,747485924.3,-2020.190088,11
29,0.090468498,0.043365384,0.520681192,0,1160.29202,768.0452274,60.0381303,0.008873682,463,9950,0.025209201,0.01129945,0.181818182,1392.181818,2811.454169,1501.059861,7485.5,90053.09894,65968,5548,0.000469925,201379,0.090909091,1875.363636,39.5,66.48400118,1.716192687,288,504.8,0.208817538,167900.3289,7271.832187,-0.046282329,19282025.08,1.268226949,96.68252026,2523,2433.405253,713997086,76.0954044,43923.41532,1234,16656.75,458960.75,21,45.89232651,35995.69166,758243169.9,-1922.466543,11
30,0.016155089,0.000108754,-0.557070894,0,932.8443084,276.7901264,8.831884365,0.001627189,107,3836,0.003174618,0.00114675,0.644444444,779.4666667,70.23185016,744.2932049,3285,10431.70011,4740,1058,0.000429738,79622,0.090909091,173.4090909,9.7,16.73996622,1.180210953,259,195.6,0.073928282,41797.89553,1765.019311,-0.129829685,2915265.762,0.315158001,7.910326183,2279,1859.778471,91865611,12.17016973,12819.38507,484,8327.25,142513.75,9,9.141171405,1649.524626,95037150.97,-3493.376781,9
31,0.016155089,0.014914153,-0.116637615,0,858.7774477,238.5605693,8.074827651,0.001993525,80,1838,0.003174618,0.001929619,0.2,238.8,169.8497208,450.6809671,1468.5,7649.980763,1990,508,0.000422654,34175,0.090909091,96.25,8.8,11.70523393,0.899077836,224,85.6,0.037589303,27980.12349,1183.992202,-0.122760472,726344.5429,0.216584755,3.007144218,1690,1642.832408,25056084,12.31544088,7480.164217,209,3430.5,80109.5,6,3.767842503,2350.044704,24569696.3,-3721.21299,6
32,0.050080775,0.00888366,0.280366576,0,1004.270934,437.2916817,29.05956242,0.005285239,251,6113,0.013233884,0.006004811,0.202150538,876.3677419,1591.001769,996.6257522,5194.75,37830.65632,22599,2450,0.000432526,126014,0.090909091,722.5113636,23.8,37.76870526,1.413313342,280,310.2,0.125166268,102949.9012,4102.031753,-0.059082893,7933639.505,0.727057996,31.41673324,2218,2033.437426,241764775,41.04901069,25356.33815,760,12113.75,261706.25,15,20.7043114,14350.69464,272428177.6,-2334.362735,11
33,0.050080775,0.057229303,0.279502181,0,1045.827924,454.1808598,30.21021898,0.0049773,264,6285,0.013233884,0.008533299,0.247311828,906.7956989,1163.774183,1009.644918,5236,38840.76927,22537,2446,0.000472367,127674,0.090909091,705.25,23.8,37.92037668,1.422569243,283,309.4,0.130476817,99700.26273,3968.796491,-0.063779264,8258812.561,0.703663716,34.4458798,2236,2101.054181,244152382,41.55432475,25629.69129,758,12146.75,273768.5,16,21.39217053,12961.5204,296035212.5,-2311.94378,11
34,0.021001616,0.004531199,-0.274020392,0,945.3305552,298.5523088,11.61186106,0.002170183,124,3724,0.004611656,0.001030092,0.333333333,601.3333333,280.7895502,721.520646,3582.5,13292.69949,5863,1084,0.000445831,78288,0.090909091,222.3295455,12.1,18.36862586,1.179019959,262,188.2,0.073058965,56095.80324,1845.115601,-0.101043418,2925976.498,0.334142836,9.05931162,2146,1864.405661,88347084,16.27784788,13185.9115,464,8747.5,144328.25,11,9.404436175,3738.56844,92815657.57,-3163.883013,10
35,0.033925687,0.002203061,-0.031395259,0,970.8498755,354.7108937,19.03577516,0.003356997,199,5264,0.008443757,0.000352188,0.352380952,847.9428571,562.8873175,884.1001825,4658.5,23894.13547,13167,1716,0.000427899,108815,0.090909091,420.9545455,18.9,28.79741609,1.344838218,279,263.4,0.106130872,76498.27872,2956.04832,-0.080318642,5982253.372,0.532532139,21.12004347,2168,1942.629047,158269254,26.6846892,19804.42811,648,11134.75,218261.5,14,15.49761546,6644.602869,195867558,-2637.862097,11
36,0.004846527,0.003250133,-0.418518519,3,826.0779706,220.1093639,2.376828493,0.000979313,23,1072,0.000178471,0.001717436,0,160,10.65413534,412.692735,463,2194.134828,480,332,0.000408497,26841,0.090909091,35.07954545,2.7,4.084673454,0.740435771,186,65.8,0.018298819,26841,347.8313656,-0.333333333,147879.1649,0.066572912,0.420872833,1778,1585.753312,18953382,3.304031705,3130.076547,163,1129,30983,2,1.415845998,1104.716411,5822680.27,-7300.839115,2
37,0.051696284,0.00811095,0.140321512,0,1072.923459,471.2768515,32.01291396,0.004850706,311,8037,0.013712897,0.000461821,0.338709677,1267.758065,955.7532989,1223.461279,5984,45645.59327,30304,2950,0.000464468,161196,0.090909091,814.5454545,25.1,43.78678782,1.561250564,286,398,0.162763196,114882.6691,4748.43308,-0.062451633,13485994.41,0.844883327,50.6193539,2412,2218.51976,341981700,40.89655901,30783.75375,979,14445.75,346026.5,20,28.50517749,13567.55744,460664443,-2263.458349,11
38,0.011308562,8.40E-05,-0.615690794,0,870.0183747,242.8692932,5.760212613,0.001226379,76,2293,0.00173758,0.000415743,0.333333333,397.3333333,86.86733656,549.0248676,2017.75,5969.916544,2086,652,0.000412201,51785,0.090909091,95.21590909,7,11.12448209,0.996461276,236,123.4,0.043966009,37105.57392,1113.181323,-0.162332862,1076471.978,0.203728671,3.34141671,1907,1687.089506,44191908,8.517514404,7850.243305,305,4901.75,89414.5,7,4.606156901,1632.345491,33613131.16,-4096.738466,7
39,0.088852989,0.044111327,0.492693913,0,1163.939496,748.5561307,58.67025938,0.008405666,483,10504,0.024730188,0.007050306,0.199326599,1454.783165,3146.447164,1526.101219,7515.75,89449.99539,66715,5506,0.00046729,211385,0.090909091,1763.125,39.1,67.62962896,1.735925711,288,518.2,0.221633242,173183.9832,7121.841954,-0.0462374,21256250.13,1.258303597,107.048856,2452,2439.737333,721368590,72.80259164,44777.14493,1268,16750.25,486213,22,48.11613587,34479.93309,854169909.9,-1931.514498,11
40,0.012924071,0.000801414,-0.435708852,0,839.27802,229.801512,6.283508545,0.001389365,78,2035,0.002216593,0.000239497,0.464285714,325.0714286,70.47210741,468.1066898,1802.5,6160.156345,1776,516,0.000395726,38376,0.090909091,78.90909091,7.7,11.06693953,0.945988102,234,93.6,0.041174236,24122.53703,1040.234728,-0.156155717,799323.7183,0.188437135,3.211590372,1778,1612.553273,27107028,9.860920603,7400.453994,230,4277,84695.75,7,4.130971344,1188.347137,29480069.24,-3924.405433,7
41,0.025848142,0.003798961,-0.171614136,16,962.0353439,322.9135832,14.3799932,0.002647841,160,4403,0.006048694,0.000233365,0.391666667,734.8,279.4475502,798.3126316,4457.75,17289.52462,8448,1328,0.000431593,91731,0.090909091,304.1818182,14.8,22.50015517,1.23586727,265,220.8,0.087296031,62003.67853,2318.942779,-0.093799511,4198647.068,0.414874305,13.96736504,2265,1900.319109,117604360,20.03568409,16001.65035,544,10584.75,182813,13,12.32511319,4497.751469,132514177.5,-2973.344839,11
42,0.009693053,0.001207511,-0.264094977,0,793.8987305,208.7411399,4.486976358,0.001205639,45,1025,0.001258567,0.001076032,0.2,140.4,50.55947825,356.5665327,830,3971.43615,702,276,0.000380807,19529,0.083333333,47.25,5.4,6.399599778,0.637359338,163,50.4,0.020410372,15988.99288,649.9711729,-0.181314175,203056.9528,0.121140712,0.91846672,1606,1512.757144,11707782,7.010867727,4125.974578,123,1957,43269.75,4,1.892110585,1218.762341,7243981.446,-4675.171294,4
43,0.032310178,0.004505623,-0.064199956,20,980.4254086,351.7511852,18.30374036,0.003245738,195,5065,0.007964745,0.00034363,0.315789474,802.6315789,545.4295019,878.2355845,4760.25,22854.89466,12200,1640,0.000433088,104816,0.090909091,408.8636364,17.9,27.05801614,1.306613545,271,256,0.10083027,76433.18483,2840.483919,-0.075705594,5586787.291,0.518659431,19.66190274,2276,1954.687601,151868100,24.34384849,18948.24399,630,11291.5,215531.75,15,14.97355656,7038.491304,176788835.1,-2716.635613,11
44,0.021001616,0.001149416,-0.255575531,0,932.6055307,290.8407178,11.32983462,0.002088095,130,3204,0.004611656,0.00011969,0.333333333,521.3333333,263.0907645,664.7878898,3652.5,12563.46736,5083,964,0.000425713,67359,0.090909091,220.2613636,12.4,17.83321645,1.102530309,250,164.2,0.061613683,48264.83255,1814.506082,-0.107515253,2228842.85,0.332664239,8.009778756,2188,1807.119383,73906506,16.10294901,11842.35223,404,8402.5,134761.5,12,8.316613084,3614.00707,66012813.51,-3165.850144,10
45,0.027463651,0.002051723,-0.001854341,0,956.0412077,317.7519883,15.15106989,0.002718867,153,3582,0.006527707,0.001478572,0.242647059,536.8235294,509.6503476,706.2675505,3887.5,17004.37732,7344,1170,0.000437063,74208,0.090909091,316.4318182,14.3,22.05203698,1.139064213,253,183,0.072875859,58219.76502,2306.010986,-0.087192221,2984971.971,0.412158262,11.15000642,2165,1849.186137,93498210,21.98622231,14532.90202,449,8652.5,157296.75,12,10.25806254,5699.27712,92350773.86,-2884.074745,10
46,0.024232633,0.008725391,-0.153873689,0,946.0915403,307.0390489,13.35073686,0.002562927,140,4024,0.005569681,0.001591024,0.304761905,631.5047619,381.7748995,754.5213625,3790,15657.81162,7260,1208,0.000434405,84329,0.090909091,268.4659091,13.8,19.70903261,1.202805588,263,202.6,0.078085686,62175.67901,1997.802534,-0.088509204,3306766.573,0.363189622,10.93199605,2222,1872.694435,102251160,18.66322353,14284.69295,499,9185,157567,11,10.55455849,4789.476724,106027155.5,-3017.440456,10
47,0.037156704,0.011247028,0.043356377,0,998.670059,377.2177245,21.39165772,0.003776793,220,5740,0.009401783,0.000653253,0.351778656,894.8774704,785.5908432,922.9717312,4796,27064.22666,15226,1876,0.000454545,117476,0.090909091,459.2159091,19.7,30.70880489,1.376729058,282,278.6,0.117349816,82636.82474,3055.81917,-0.074738821,6985326.995,0.548257629,25.81695951,2158,1997.827788,178446996,29.34429833,21409.94046,685,11396,242429.25,16,17.43808894,7404.318034,239465499.7,-2593.53665,11
48,0.004846527,0.00597973,-0.25,0,479.5508422,131.1196393,1.413192078,0.001126868,11,69,0.000178471,0.003173166,0,17,10.86666667,63.84246304,43.5,615.6803067,51,46,0.000276549,390,0.071428571,5.25,2.7,0.731760253,0.122718772,32,8.6,2.79E-05,390,45.09061602,-0.333333333,1376.456648,0.011148633,0.000306926,92,869.8599665,41216,3.716666667,297.0989936,20,71.5,817.5,3,0.021614094,57.96185911,24.28828501,-8448.036734,2
49,0.012924071,0.000372113,0.062226456,0,482.6565476,138.0880466,3.765768128,0.002196509,36,269,0.002216593,0.000389156,0.428571429,87.14285714,34.64861111,103.3706114,226.25,1863.605584,488,194,0.00026441,1436,0.071428571,27.36363636,6.8,2.454188028,0.27268532,67,29.2,6.17E-05,935.4664866,147.5540308,-0.254019587,19807.67787,0.032224194,0.002219504,118,875.7613066,385187,11.67121212,933.9413031,69,376.25,3044.5,5,0.115918398,114.9586615,210.9498348,-6839.644272,5
50,0.008077544,0.000888928,-0.26516539,0,508.9068759,140.0750271,2.479660794,0.001413464,24,216,0.000779555,0.000681938,0.6,78.4,12.57056277,103.0235634,157,1262.710045,245,128,0.00027894,1333,0.071428571,14.31818182,4.7,1.677288886,0.260507352,66,22.6,0.000134983,731.5659109,98.52619829,-0.323662163,10599.91974,0.022103817,0.003239593,138,928.4330693,257152,7.132091928,679.8451452,54,285,2387.5,4,0.078014232,56.17164692,394.4528059,-7323.689105,4
51,0.017770598,0.003542672,0.225553013,0,523.3376669,152.2383372,5.59334631,0.002927189,50,369,0.003653631,0.006841985,0.436363636,120.6545455,32.43975323,134.9264539,298.75,3058.920433,924,300,0.00027972,2153,0.071428571,49.875,8.3,3.288484636,0.294719723,69,40.2,0.000167145,1391.661813,205.0364313,-0.243529171,35267.2766,0.044617813,0.008357274,137,953.2389751,802050,16.31391011,1299.256269,95,486.25,4347,5,0.18771273,220.6197137,743.3233925,-6500.57952,5
52,0.012924071,0.028957095,-0.158780574,0,813.3751984,222.5492184,6.196023187,0.001761691,54,1223,0.002216593,0.002731024,0.071428571,162.8571429,169.9051155,387.0698967,1030,5535.49693,1216,376,0.000400641,21789,0.083333333,73.18181818,6.8,7.522725624,0.679666844,169,65.6,0.022702081,20286.92691,799.0296416,-0.128427656,327123.2978,0.154474714,1.22591237,1524,1554.517606,15454164,9.163941931,4993.270775,160,2475,48487.75,5,2.2008058,2147.744577,8962025.983,-4110.247351,5
