Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
28,0.015486726,0.00036733,-0.56190391,0,1031.927298,479.3360467,8.935833838,0.001673046,60,3143,0.001252049,0.000554329,0.523809524,40.155,705.2941977,786.2857143,2157.5,8958.555278,3612,1088,0.00092081,138239,0.2,169.8295455,6.4,9.552658662,0.887209017,218,210.6,0.03761643,81873.43239,1997.882535,-0.190794592,2179605.333,0.178995124,2.256985797,3218,2169.449148,190695392,8.403420218,11737.599,523,5957.5,108982.5,6,3.687961312,1921.869589,377043919.3,-3842.605576,5
29,0.011061947,0.000385736,-0.491735537,0,1004.934532,456.6989347,6.219327374,0.001391783,37,2328,0.000262209,0.001536811,0.6,11.79948718,582.6980985,632,1577,5880.356944,1975,820,0.000904977,108084,0.2,112.1590909,4.7,6.497745651,0.754104386,190,161,0.027463019,59317.75688,1347.51115,-0.275078817,1034905.327,0.118812232,1.0161317,3123,2083.385653,134563230,6.467865961,8763.794602,400,4308,71935,4,2.525088897,1055.207819,200971481.5,-4687.034488,4
31,0.011061947,0.000353004,-0.564265181,0,1007.86315,459.5227575,6.204270271,0.001296531,40,2107,0.000262209,0.001023853,0.6,14.62476565,538.9058714,558.4,1981.25,5704.688889,1745,728,0.000903342,97980,0.2,112.5568182,5,6.704337172,0.660401862,166,142.6,0.026848037,53772.5641,1364.437172,-0.254176233,1070494.843,0.116976771,1.073921489,3120,2059.237246,116364248,6.49898969,8830.340512,354,5208.75,75547.5,5,2.689812578,988.3608892,192068234.5,-4577.981307,5
32,0.011061947,9.43E-05,-0.555433827,0,1008.499203,454.6987215,6.217800981,0.00134655,40,2047,0.000262209,0.001054721,0.7,10.00066365,537.7370812,589.9,1599,5707.397222,1735,724,0.000905797,94346,0.2,113.3522727,4.7,6.807167361,0.630494977,157,141.8,0.025305928,46850.83707,1555.215851,-0.265014085,1024254.618,0.132143161,1.012237115,3134,2060.753894,114759792,6.334598697,8699.285429,352,4175,76549.25,4,2.388745349,817.6512323,170637589.2,-4630.018705,4
34,0.008849558,0.008829935,-0.315510769,0,970.2878503,439.0342284,4.806746815,0.001663437,21,1408,0.000232711,0.000825117,0.5,9.156119247,439.1674871,382.5,1037.25,4176.278889,1020,530,0.000882613,72980,0.2,80.81818182,3.7,4.176366087,0.507681941,129,104.4,0.017167451,44264.60755,901.6827382,-0.324669947,399548.5842,0.074902696,0.360516474,2929,1975.584329,78331880,4.964442537,6002.731244,259,2770.5,41741,3,1.532492828,869.2371523,78531998.88,-6018.694285,3
40,0.011061947,4.07E-05,-0.459738879,0,988.1536758,449.6966459,6.103772199,0.001369361,33,1743,0.000262209,0.000863263,0.7,10.54949495,495.2086212,525.3,1479,5475.522222,1545,648,0.00088968,84923,0.2,105.7954545,4.7,5.809237932,0.584991424,147,126.6,0.020500825,42171.51375,1428.741325,-0.309906303,677022.5039,0.117842507,0.676527224,3006,2019.804398,98705628,7.011895515,7444.764449,314,3933,57836.5,4,2.026942338,777.3412523,111989206,-4684.344914,4
41,0.011061947,0.000328208,-0.559917355,0,1008.334996,461.7957333,6.223072854,0.001317104,40,2360,0.000262209,0.001422735,0.6,13.79948718,585.5418135,636.8,1982.5,5891.606944,1990,826,0.000904977,109060,0.2,112.1590909,5,6.614935065,0.755133546,190,162.2,0.02776105,59853.39703,1350.797461,-0.254878536,1102723.872,0.119224497,1.110441986,3123,2084.902301,135672978,6.467865961,8859.115591,403,5396.25,74800,5,2.758390802,1056.227702,205357026.7,-4593.084468,5
42,0.013274336,0.000263242,-0.543974133,0,1030.747683,472.7348057,7.633486605,0.001507403,49,2734,0.000757129,0.000169874,0.733333333,12.2955125,646.698229,786.9333333,2147.5,7431.011667,2724,950,0.000923361,122013,0.2,145.5681818,5.7,8.125532958,0.800661603,198,185.2,0.032884087,58603.4907,1740.455013,-0.244256543,1640437.256,0.151171036,1.611320285,3254,2139.838697,162569225,7.861099043,10584.21323,460,5770,93885.25,5,3.285320014,1033.74711,288141777.1,-4193.672764,5
43,0.008849558,2.83E-05,-0.536692137,0,1000.09196,448.9018398,4.931903996,0.001148929,29,1761,0.000232711,0.001311619,0.666666667,7.64966707,495.5745877,508.3333333,1549,4426.473333,1220,630,0.000902527,84444,0.2,88.77272727,4,5.394327371,0.563795638,141,124.4,0.021426315,43354.9952,1211.027337,-0.333716861,674162.1557,0.099186682,0.621363125,3109,2031.156203,98034300,5.491008953,7454.140976,309,4024,58536,4,2.067371802,671.5471105,122328166.5,-5191.746023,4
45,0.015486726,0.000457512,-0.556732293,0,1039.950021,485.3630315,8.949311443,0.001649851,61,2816,0.001252049,0.000681606,0.523809524,37.85844181,654.5077342,702.4761905,2643,8699.944167,3227,978,0.000925926,123159,0.2,173.1704545,6.7,9.993126685,0.848860573,212,188.6,0.034953389,72942.15135,2093.641976,-0.188213938,2083699.139,0.182966532,2.13215672,3249,2146.768027,166597899,8.574182258,11510.1494,468,6948,110402.5,6,3.75446553,1825.777568,325542948.6,-3829.672204,6
46,0.011061947,0.000330449,-0.559917355,0,1009.177578,461.9839151,6.227762902,0.001320491,40,2357,0.000262209,0.001194581,0.6,13.79948718,585.8460793,636.8,1988.75,5895.773611,1990,826,0.000905797,108869,0.2,112.5568182,5,6.609629993,0.755133546,190,162.2,0.027700982,59748.57401,1350.568364,-0.254878536,1100873.147,0.11981684,1.108039286,3129,2085.913399,135754339,6.334532627,8855.601991,403,5403.75,74831.25,5,2.760058185,1057.788638,204469316.1,-4595.772961,5
47,0.011061947,0.000330449,-0.559917355,0,1009.177578,461.9839151,6.227762902,0.001320488,40,2357,0.000262209,0.001194581,0.6,13.79948718,585.8460793,636.8,1988.75,5895.773611,1990,826,0.000905797,108869,0.2,112.5568182,5,6.609629993,0.755133546,190,162.2,0.027700982,59748.57401,1350.568364,-0.254878536,1100873.147,0.11981684,1.108039289,3129,2085.913399,135754339,6.334532627,8855.601991,403,5403.75,74831.25,5,2.760058196,1057.788638,204469317.3,-4595.771027,5
48,0.011061947,0.000330141,-0.559917355,0,1009.683128,462.0173089,6.229831932,0.001316153,40,2360,0.000262209,0.001194581,0.6,13.79948718,586.2010561,636.8,1992.5,5900.634722,1990,826,0.000905797,109038,0.2,112.5568182,5,6.621771625,0.755133546,190,162.2,0.027741217,59841.32318,1351.565507,-0.254878536,1103032.327,0.11986977,1.109648677,3136,2087.093014,135913344,6.334532627,8862.44017,403,5412.5,74862.5,5,2.767568458,1059.100445,205063693.3,-4592.48785,5
50,0.011061947,0.000289152,-0.559917355,0,1008.334996,461.7936676,6.222697023,0.001314866,40,2364,0.000262209,0.001194581,0.6,13.79948718,585.4911025,636.8,1982.5,5890.9125,1990,826,0.000904977,109282,0.2,112.1590909,5,6.838691497,0.758380299,191,162.2,0.028107205,59975.23322,1389.159643,-0.254878536,1119997.309,0.122045793,1.124288209,3122,2084.733784,135747731,6.301199294,8926.861924,403,5395,75358.75,5,2.777788433,1057.008881,210509654.7,-4587.97665,5
51,0.008849558,3.27E-06,-0.170272673,0,966.6807075,437.9884007,4.784784147,0.001517845,19,1349,0.000232711,0.001209373,0.833333333,4,430.6816698,452.8333333,1021.5,4142.084444,988,514,0.000877963,71032,0.2,79.22727273,3.4,3.939769664,0.488703749,124,101.2,0.016253261,30870.37995,1016.409838,-0.600725253,271864.6015,0.074541915,0.308811962,2911,1968.438172,75622507,6.864442537,5918.856671,251,2739,37647,3,1.476810548,441.4923667,70390975.66,-6228.309841,3
52,0.011061947,2.45E-06,-0.187695133,0,971.843625,446.3644037,5.999050716,0.00162231,26,1402,0.000262209,0.00109542,0.9,5.2,441.0493084,488.3,1382,5213.855556,1285,544,0.000878735,73731,0.2,100.2272727,4.7,4.613452585,0.521698113,133,105.8,0.017099738,29976.78758,1227.133831,-0.496905943,359474.9116,0.089599905,0.444593176,2910,1977.338254,80305552,8.464442537,6401.319674,262,3681,44176.5,4,1.775447196,484.3232301,77913752.47,-5429.898221,4
57,0.008849558,0.00070064,-0.51228948,0,1004.194695,450.6609242,4.960138726,0.001174713,29,1783,0.000232711,0.002450073,0.5,11.91748288,503.4672501,466.5,1566,4470.632222,1244,642,0.000911577,86707,0.2,90.36363636,4,4.984795393,0.591827983,149,126.8,0.021594654,52590.45391,1063.026779,-0.3005544,679286.9752,0.091926732,0.626244971,3150,2042.573238,100938771,5.176545712,7348.496003,315,4083,57774.25,4,2.104791843,952.2857411,124258109.4,-5219.541787,4
61,0.013274336,0.000584536,-0.458600418,0,1027.815497,469.3288607,7.589039352,0.001543689,45,2105,0.000757129,1.25E-05,0.533333333,23.25079835,554.4522521,547.4,2118.75,6994.948333,2142,756,0.000925926,98243,0.2,145.5681818,5.7,7.148211223,0.656995834,164,146.4,0.026150037,57633.88454,1601.406888,-0.238795895,1133741.875,0.1397807,1.176751653,3250,2091.131151,122504886,7.532803946,9080.795282,363,5401.25,79048.75,5,2.832489305,1403.540971,182211085.1,-4221.330047,5
64,0.011061947,0.000488538,-0.548878394,0,1007.62485,456.8008445,6.225463728,0.001332967,41,2378,0.000262209,0.000288232,0.8,7.22,586.8446953,718.2,1593,5900.218056,1995,828,0.000904977,109853,0.2,112.1590909,4.7,7.088115658,0.768463612,194,162.6,0.028625092,49360.1347,1415.909933,-0.307447215,1118159.561,0.121446844,1.173628775,3130,2086.587465,136516914,6.812310405,9120.174083,404,4327,79236,4,2.600497586,708.9922344,218338373.7,-4634.888954,4
66,0.008849558,0.000147226,-0.545430701,0,1011.644162,451.3520472,4.999611001,0.001176785,29,2120,0.000232711,0.000753206,0.5,13.65105168,552.2655787,538.5,1219.5,4650.751111,1436,738,0.000914077,102914,0.2,92.27272727,3.7,6.052205342,0.71219064,181,146,0.026470981,62420.49631,1165.258197,-0.351146309,848543.7439,0.098135034,0.767658449,3219,2077.396038,123735663,5.403246479,8441.878145,363,3222,62896.75,3,2.250251555,1004.433723,186713445.1,-5219.019029,3
67,0.006637168,0,-0.688095238,0,1008.120906,447.6240627,3.738572501,0.000955239,23,2054,0.00072763,0.001775492,1,3,542.4656837,700,1203.75,3467.313333,1050,712,0.000912409,99885,0.2,68.25,3,5.131119824,0.695773095,177,141.8,0.025066164,36745.63798,1010.683381,-0.465061457,652026.9802,0.087676371,0.576521768,3217,2068.285332,118838852,3.61435759,7875.373017,353,3200.25,57254.5,3,2.084325775,275.8155734,167421810,-5951.693646,3
69,0.011061947,2.45E-06,-0.187695133,0,971.843625,446.3644037,5.999050716,0.00162231,26,1402,0.000262209,0.00109542,0.9,5.2,441.0493084,488.3,1382,5213.855556,1285,544,0.000878735,73731,0.2,100.2272727,4.7,4.613452585,0.521698113,133,105.8,0.017099738,29976.78758,1227.133831,-0.496905943,359474.9116,0.089599905,0.444593176,2910,1977.338254,80305552,8.464442537,6401.319674,262,3681,44176.5,4,1.775447196,484.3232301,77913752.47,-5429.898221,4
70,0.017699115,0.000179334,-0.601048838,0,1076.980833,524.7032688,10.64879452,0.001792063,73,4282,0.001746968,8.64E-05,0.857142857,14.31523277,875.9861959,1261,3442.25,11512.39111,5432,1430,0.000960615,188323,0.2,223.3636364,7.7,13.35321,1.173989218,289,276.4,0.057357873,79919.16742,2679.853984,-0.183131024,4578300.848,0.221996378,4.187124717,3484,2302.267911,296993840,10.50448997,17148.69885,687,9661.75,155449.25,7,6.168612435,1289.75653,876654125.8,-3553.768188,7
71,0.011061947,6.54E-06,-0.243250689,0,971.843625,446.3789359,6.002457408,0.001571978,26,1429,0.000262209,0.000306093,0.8,7,443.8930234,468,1382,5225.105556,1300,550,0.000878735,74858,0.2,100.2272727,4.4,5.049179123,0.525974026,134,107,0.017866495,33635.8676,1288.894417,-0.417821959,434346.2175,0.095910805,0.464528876,2910,1978.854902,81404950,8.088252061,6656.623736,265,3690,45333.5,5,1.812687967,592.8181651,85057453.25,-5224.510721,4
72,0.006637168,0,-0.420238095,0,965.1707408,434.584045,3.584052198,0.00117452,16,1336,0.00072763,6.85E-05,1,3,427.9074431,490,1014.75,3102.813333,735,502,0.000877193,70365,0.2,58.70454545,3,3.458588581,0.481181083,122,99.8,0.015679083,25885.83688,805.855845,-0.599570295,237287.3546,0.062821929,0.250865326,2912,1963.594305,73674022,4.697775871,5493.723455,248,2735.25,34915.5,3,1.38232372,237.2755952,65505623.63,-6728.777592,3
75,0.011061947,4.80E-05,-0.605433827,0,1009.676217,454.8938765,6.224733184,0.001290534,41,2067,0.000262209,0.000712491,0.7,11.66733032,539.886446,593.3,1606,5718.369444,1745,728,0.000906618,94930,0.2,113.75,5,7.071036511,0.634427836,158,142.6,0.025738028,47140.84289,1580.307847,-0.250257638,1095349.499,0.134192005,1.05525916,3139,2062.607575,115654084,6.26793203,8853.831998,354,4186,78119.75,5,2.41800083,818.7767964,176514452.7,-4556.9576,4
76,0.006637168,6.00E-06,-0.491666667,0,966.8484816,434.7803925,3.588123427,0.000993941,18,1375,0.00072763,0.001756742,0.666666667,4.333333333,430.0473394,411.6666667,1022.25,3109.396667,741,506,0.000877963,71347,0.2,58.94318182,3,3.879453565,0.494854202,126,100.6,0.016449292,36630.77119,860.2839899,-0.441879249,318509.3328,0.06860422,0.296087264,2917,1965.43982,74517102,4.331109204,5752.795295,250,2743.5,37920.5,3,1.422202763,463.0996997,72099171.9,-6116.694544,3
79,0.011061947,0.000426579,-0.500142919,0,993.3707359,455.2757402,6.121185361,0.001344062,35,1755,0.000262209,0.000977463,0.6,13.43616162,498.1693615,497.6,1873.75,5497.605556,1555,652,0.000892061,84884,0.2,106.9886364,5,5.480936045,0.579184024,145,127.4,0.020155068,46585.32692,1272.039816,-0.265182218,672970.9247,0.112054918,0.705427384,3027,2024.354342,99369690,6.311895515,7214.882948,316,4950,57476.75,5,2.221154375,955.3093638,108243777,-4640.161403,5
80,0.017699115,0.001345187,-0.358650394,0,1020.24418,494.896253,10.02679305,0.001948542,61,2501,0.001746968,5.76E-05,0.607142857,31.05716417,604.8686451,668.5714286,2861.25,9494.46,3328,904,0.000907441,114112,0.2,185.8181818,7.7,9.047169811,0.801298701,202,171.2,0.030437449,62180.2587,2069.848134,-0.216521081,1564528.41,0.175305202,1.856684403,3090,2101.130327,147085772,11.00882315,10372.32477,424,7591.5,97206,7,3.58657728,1652.140575,246859520,-3751.488553,7
81,0.017699115,7.17E-05,-0.415468575,0,1022.275325,494.9593502,10.03601731,0.001889581,65,2541,0.001746968,0.0007305,0.75,22.27103444,609.6396618,736.75,2882.25,9524.46,3368,914,0.000907441,115594,0.2,185.8181818,7.7,9.780421465,0.80626072,203,173.2,0.031445782,54602.7393,2293.888518,-0.220591659,1717679.345,0.19086526,2.043975846,3090,2103.67487,149280878,10.61596601,10863.74806,429,7617.75,104153.25,8,3.655509586,1244.446126,263485930.4,-3677.661406,7
82,0.017699115,8.73E-05,-0.407135242,0,1022.444587,495.1369769,10.04135835,0.001890532,64,2538,0.001746968,2.16E-05,0.678571429,27.49101307,608.940698,705,2884,9524.015556,3360,912,0.000908265,115531,0.2,186.4545455,7.7,9.827297231,0.815657927,206,172.8,0.031573372,58613.64174,2317.449407,-0.206923886,1751523.979,0.191310292,2.020695831,3095,2104.014142,149075520,10.72310887,10913.17329,428,7621.25,103523.25,7,3.665682022,1435.487234,265628367.2,-3654.587185,7
83,0.017699115,7.17E-05,-0.415468575,0,1022.275325,494.9593502,10.03601731,0.001883336,65,2545,0.001746968,0.000567533,0.75,22.27103444,609.6396618,736.75,2882.25,9524.46,3368,914,0.000907441,115846,0.2,185.8181818,7.4,9.791876991,0.809507474,204,173.2,0.031484285,54721.77567,2293.845661,-0.220591659,1720380.63,0.189714592,2.046478536,3090,2103.67487,149287733,10.75882315,10868.51908,429,7617.75,104179.5,8,3.65776268,1243.655797,264131600.6,-3673.304112,7
84,0.017699115,7.17E-05,-0.415468575,0,1022.275325,494.9593502,10.03601731,0.001883427,65,2544,0.001746968,0.000649016,0.75,22.27103444,609.6396618,736.75,2882.25,9524.46,3368,914,0.000907441,115872,0.2,185.8181818,7.7,9.801274198,0.812754227,205,173.2,0.031488957,54734.0572,2294.687089,-0.220591659,1720042.969,0.190318298,2.046782225,3090,2103.67487,149286362,10.68739458,10867.82011,429,7617.75,104183,8,3.658036107,1244.022783,264209995.6,-3670.248079,7
85,0.015486726,0.000571334,-0.545885347,0,1040.186465,486.6639057,8.980112056,0.001712749,58,2765,0.001252049,0.000236346,0.714285714,20.98257721,654.2938776,788.5714286,2635.5,8711.597222,3220,976,0.000934579,123913,0.25,175.9545455,6.7,9.121734869,0.835530507,208,188.2,0.033789442,60660.57566,2010.368712,-0.194477893,1927990.497,0.176883795,1.959787622,3261,2149.628557,166456312,8.595962403,11203.97529,467,6961.5,104405,6,3.692882246,1247.741527,304224377.6,-3848.194555,6
88,0.019911504,0.000653171,-0.296910148,0,1044.104687,498.9728656,11.52955534,0.002081677,72,2737,0.002241888,0.000739668,0.5,52.76477869,638.9073896,663,2671.5,11051.0475,3978,974,0.000930233,125213,0.2,226.9431818,8.1,11.5099853,0.839781916,211,182.2,0.038862238,75945.52349,2597.146931,-0.172377634,2583725.044,0.211218734,2.79808116,3241,2145.658297,166029501,12.16980107,13302.33833,451,6850.5,127593,7,4.155906543,2367.532449,402422129.1,-3439.408849,6
89,0.077433628,0.01886377,0.402786983,0,1173.964721,1024.179791,49.98325814,0.007484178,239,6281,0.0151098,0.0005897,0.193277311,1054.421155,1181.442268,1106.168067,6235,56861.875,32445,3114,0.000997009,257865,0.25,1216.647727,26.9,31.08923058,1.294302867,297,391.8,0.09181284,212546.0947,7462.435665,-0.070837748,13715104.63,0.598128079,21.94326873,3497,2571.715646,670621698,52.67310427,32055.23602,962,15695,336991.75,12,13.7364729,23065.63878,2246116321,-1814.156792,10
91,0.006637168,0.000115269,-0.683974359,0,974.9016375,435.8564985,3.610391661,0.000923008,23,1453,0.00072763,0.001661802,0.333333333,8.558950853,441.6051095,342.6666667,1058.25,3149.396667,771,526,0.000881834,74341,0.2,60.13636364,3,4.618745406,0.527505513,135,104.6,0.018079871,53267.65416,868.9161864,-0.357606291,434772.9867,0.073629245,0.415837038,2959,1977.519553,78477885,3.831109204,6176.976043,260,2797.5,45391.25,3,1.529647814,915.3479352,87101165.71,-5888.006229,3
92,0.008849558,0,-0.910635051,0,1044.482202,469.8447651,5.17955545,0.001058741,40,3092,0.000232711,0.001172697,1,4,702.0624036,1014,1810,5202.528889,2028,1034,0.00094518,141612,0.2,103.7272727,4,7.803320265,0.980494977,248,205.2,0.038575817,52096.14342,1478.780559,-0.268279712,1817924.294,0.131011827,1.543032666,3413,2184.672454,195320015,4.422774764,11401.60015,511,4934,95805,4,3.454002304,429.5304739,396526602,-4941.53484,4
94,0.013274336,0.000747629,-0.364463713,0,1024.377762,471.6750779,7.562138443,0.001591865,41,2281,0.000757129,0.001042899,0.466666667,24.96585925,577.5506636,560.2666667,2098.75,7094.96,2292,806,0.000919118,109094,0.2,143.1818182,5.7,7.083337417,0.727260475,183,156.4,0.029260687,68411.65667,1527.703239,-0.257909531,1237249.357,0.127779841,1.199688151,3239,2100.943593,136762483,8.312352578,9700.563784,388,5481.25,76817.25,5,3.047208771,1634.102191,228140674.1,-4306.575696,5
95,0.006637168,0,-0.751587302,0,1009.798647,447.8185382,3.742459282,0.000930691,25,2066,0.00072763,0.001091032,1,3,544.5550924,704,1211.25,3473.48,1056,716,0.000913242,100296,0.2,68.48863636,3,5.146875766,0.696459201,177,142.6,0.025172198,36896.83643,1014.272428,-0.420060338,690561.8465,0.088243033,0.629304961,3221,2069.963073,119536200,3.581024257,7900.658102,355,3207.75,59513.75,3,2.094688005,276.0646416,168841271.7,-5866.65048,3
97,0.008849558,4.46E-05,-0.529557685,0,1012.19839,455.1246834,4.993983276,0.001164107,28,2100,0.000232711,0.00141853,0.666666667,7.575289575,549.0739403,593.3333333,1618,4637.862222,1424,732,0.000913242,101934,0.2,91.95454545,4,5.855819652,0.70142122,178,144.8,0.026144354,52334.66061,1243.163413,-0.341958755,845425.9499,0.101695804,0.732041905,3212,2074.70572,122575962,5.51435759,8439.157095,360,4280,62522.5,4,2.442627457,716.1732905,182133845.6,-5200.50155,4
98,0.011061947,0.000249785,-0.525195133,0,999.7220417,453.7954963,6.174370196,0.001346193,39,2157,0.000262209,0.001312173,0.6,13.01109063,551.1505134,584,1547,5725.009722,1825,760,0.000899281,100739,0.2,109.7727273,4.7,6.952915952,0.698358246,176,149,0.026179688,55286.73541,1410.225278,-0.26190809,987635.0467,0.122937767,1.021007846,3062,2057.771153,121280040,6.299996794,8525.113457,370,4157,72223.75,4,2.40703881,1012.497837,182626258.1,-4623.983044,4
100,0.011061947,0.000340784,-0.541735537,0,1005.438967,456.7120371,6.22194536,0.001327607,38,2351,0.000262209,0.001422735,0.6,13.46615385,584.5939085,635.2,1580,5887.856944,1985,824,0.000904977,108892,0.2,112.1590909,5,6.638005391,0.754790493,190,161.8,0.027816598,59761.19668,1375.877299,-0.261283262,1093847.968,0.120232794,1.057030717,3123,2084.396751,135356008,6.501199294,8873.735131,402,4314,73379.5,5,2.546514385,1055.707267,206179654.7,-4609.258148,4
