Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
19,0.007444169,0.016912828,0.292248097,0,1013.923602,311.098545,5.281769885,0.001344753,45,310,0.00201171,0.001291804,0.121212121,224.3263557,185.9452972,94.18181818,318,5462.530048,1008,324,9.88E-05,3532,0.090909091,84.95454545,8.7,5.189527426,0.415570922,125,40.8,0.000637706,3128.808188,384.7328989,-0.117865307,38076.86722,0.062289131,0.028696773,366,1781.032705,1359504,15.71277056,1815.20383,96,618,5758.75,6,3.339647465,869.8576443,89.60023204,-6457.656788,4
20,0.003722084,0.003649438,-0.105555556,0,986.3935116,296.6260985,2.561915895,0.000687549,24,217,0.000695681,0.000694817,0.133333333,54.11111111,149.6916243,61.2,235,2485.01982,324,150,9.78E-05,2438,0.090909091,28.63636364,5.4,3.426613163,0.346236251,127,25.2,0.000550713,2133.672552,194.7235545,-0.189740016,14882.51745,0.034288994,0.013217102,310,1729.273774,514350,7.042590743,1027.326894,60,472,3541,5,1.651955783,335.7360271,39.75227682,-7538.419917,4
21,0.006823821,0.002375121,0.227397218,0,919.0682119,283.3670175,4.409207383,0.00125706,37,278,0.001792372,0.0006264,0.145454545,179.5538138,160.4750891,93.92727273,270,4263.187941,902,296,8.97E-05,2762,0.083333333,71.75,8.3,3.595363835,0.397108667,118,39.4,0.000159355,2388.105824,294.2062623,-0.140866915,29810.52024,0.048684744,0.00589615,302,1614.421045,981832,14.97640693,1385.03095,93,548,3674.75,7,2.719050145,669.3248996,71.57330619,-6977.599012,4
22,0.004962779,0.003216211,0.130263158,0,864.417016,265.0336403,3.016018928,0.001000362,25,197,0.001134357,0.002735041,0.285714286,42.14213172,123.5394762,74.57142857,182,2650.296376,464,188,8.61E-05,1963,0.083333333,36.90909091,6.5,2.400075239,0.338912973,116,28,9.60E-05,1475.149926,213.7796799,-0.222707868,14486.31007,0.03580537,0.002400783,213,1513.499068,443586,11.28506494,924.0027049,66,387,2643.5,5,1.538197433,276.831599,46.44747351,-7853.008648,4
23,0.004962779,0.001770943,0.254040404,8,822.8437049,252.3907368,2.87280991,0.001061197,23,143,0.001134357,0.000276981,0.178571429,56.23034188,104.4107827,53.03571429,116.25,2381.07545,360,162,8.12E-05,1497,0.076923077,33.72727273,6.5,2.071717244,0.243570635,77,22.8,6.56E-05,1252.187068,181.1493213,-0.187380975,9991.819113,0.03195455,0.001508468,179,1434.585609,303021,10.36363636,840.081848,53,235.5,2005.25,4,1.143978625,280.2974768,31.59686349,-7944.596366,3
24,0.006823821,0.003544368,0.287333538,11,958.1147773,294.8110079,4.581712925,0.001343189,38,273,0.001792372,0.000346619,0.181818182,117.2231543,160.658906,89.81818182,266,4444.890206,836,284,9.48E-05,2780,0.090909091,69.125,8.6,3.755121637,0.393812475,123,37,0.000249899,2317.833112,302.0644482,-0.148717872,28849.16413,0.053104072,0.009496153,288,1677.654847,925414,13.62121212,1453.692477,87,516,4009.75,6,2.61253578,634.2656739,69.84826022,-6900.580446,4
25,0.00248139,0.001338848,-0.16547619,4,840.4392679,254.7046835,1.466679568,0.000600282,11,97,0.000257005,0.000503338,0.166666667,16.00714286,92.6053953,36.16666667,81.75,1186.475459,124,82,8.52E-05,966,0.083333333,11.77272727,3.7,1.154899502,0.198283831,72,14.8,4.57E-05,817.7013462,100.6070338,-0.277452257,3841.598518,0.017933684,0.000503012,166,1470.381131,127387,4.553318903,458.5790916,35,194.25,1145.75,3,0.592357849,122.3250171,12.73758096,-10064.82357,3
26,0.004962779,0.002259084,0.131453634,8,894.7632264,273.5653436,3.12855046,0.00104171,22,178,0.001134357,0.000696511,0.142857143,86.99575163,129.735298,66.28571429,133.5,2816.54536,464,188,8.91E-05,1817,0.083333333,39.45454545,6.5,2.127953137,0.268116513,76,28,0.000110885,1575.117144,192.9367167,-0.172087189,14817.54146,0.034046782,0.002439468,224,1571.867567,445748,10.14877345,945.7823746,66,298.5,2077,6,1.398063115,381.9285968,36.39044598,-7970.557285,3
27,0.00248139,0.001272759,-0.126515152,4,765.0369762,232.6239798,1.335983117,0.000606737,11,88,0.000257005,0.000562648,0.166666667,15.69365079,76.57933973,32.66666667,72.75,996.150695,112,76,7.75E-05,831,0.076923077,10.5,3.7,1.093429114,0.183361399,67,13.6,2.24E-05,703.4263134,87.5591342,-0.285734216,3408.633067,0.015411621,0.000246048,143,1333.585077,101080,4.732683983,403.0996129,32,170.25,1017.5,3,0.521275733,104.3869124,12.24902669,-10431.29679,3
28,0.004342432,0.004771752,0.064859117,0,938.134293,284.7373755,2.858687005,0.000856656,23,175,0.000915019,0.001210028,0.238095238,43.81344897,136.3671073,63.14285714,143.25,2668.338509,357,158,9.19E-05,1960,0.083333333,31.73863636,6.1,2.569911504,0.322718641,116,24.6,0.00023075,1544.73015,202.7832109,-0.231911239,12402.7782,0.033867751,0.005307242,251,1644.386621,420359,9.572510823,978.5648285,58,303,2763,4,1.333415665,282.5482638,29.88106304,-7473.012764,3
29,0.001861042,0.000274431,-0.380952381,0,802.7153726,242.5158621,1.049848157,0.000428767,9,74,3.77E-05,0.000466861,0.333333333,7.258974359,77.64000309,30.66666667,43,802.5473373,69,58,8.07E-05,744,0.076923077,6.443181818,3,0.957590197,0.137587331,48,11,3.24E-05,533.0992951,82.37359019,-0.386637062,2218.716626,0.014435453,0.000292046,128,1398.518921,68788,3.601731602,360.8566645,26,98.5,944.5,3,0.323344079,50.00682617,8.99357606,-10287.98576,2
30,0.001861042,0.000851711,-0.247619048,0,790.4861657,237.8276136,1.028332886,0.00043247,10,70,3.77E-05,0.001070006,0.333333333,6.558974359,66.54501892,25.33333333,65.25,741.8925377,57,50,8.17E-05,555,0.083333333,5.727272727,3,0.838432876,0.140109634,54,9.4,1.92E-05,397.6748774,61.28379327,-0.415123457,1367.395897,0.01099591,0.000192362,103,1370.712154,47300,3.803030303,287.8797251,22,120,774.25,3,0.353402007,38.34563328,7.492167732,-11387.56071,3
31,0.003722084,0.001499597,-0.231090315,0,942.7240243,284.0104995,2.452115538,0.000654422,26,247,0.000695681,0.000265739,0.333333333,37.1517094,150.060098,81.33333333,225,2376.452258,366,164,9.14E-05,2685,0.083333333,26.72727273,5.7,3.726874709,0.383415141,140,28,0.000540334,1923.886569,236.1417505,-0.235879528,20188.43623,0.038945646,0.014048694,302,1654.940606,577690,7.526973027,1115.754855,67,485,4113.5,5,1.649020474,239.0320312,53.26309163,-7408.951673,4
32,0.004962779,0.004615366,0.245414673,0,899.2793725,275.4822693,3.128417951,0.001188562,23,154,0.001134357,0.001833544,0.25,43.32565359,111.4339313,57.5,154,2661.513607,368,164,9.19E-05,1379,0.090909091,33.72727273,6.5,1.970767798,0.314621475,116,23.2,9.28E-05,1073.96628,151.1158679,-0.224170639,8072.504568,0.02722559,0.002133545,160,1568.960798,285606,10.66341991,793.8778351,54,298,1857.5,4,1.230051774,241.8149099,30.89126939,-8744.100411,4
33,0.00248139,1.59E-05,-0.408333333,0,894.8350315,270.1061933,1.554939118,0.000544171,16,131,0.000257005,0.000645444,0.833333333,5.714285714,104.9983773,71.5,129,1310.215692,156,98,9.18E-05,1211,0.090909091,12.09090909,4,1.717319336,0.292354269,116,18,8.63E-05,526.2984305,119.8319297,-0.401417406,5456.039791,0.021741498,0.001380015,159,1562.384833,164542,4.746753247,575.4481023,43,276,1694,4,0.766791739,35.65152551,20.43180312,-9340.297736,4
34,0.00248139,0.013151038,-0.521428571,0,1050.569489,314.6816771,1.822755921,0.000485129,17,194,0.000257005,0.000212666,0.333333333,18.21631001,158.9692724,69.33333333,202,1817.178025,208,124,0.000106417,2137,0.1,16.86363636,4,2.369614131,0.33282935,124,23.2,0.000503635,1531.227411,175.5118519,-0.296329775,10632.65326,0.030916212,0.008561792,296,1847.21403,398412,4.527629234,802.3514169,56,452,2875,4,1.254408356,158.9851521,23.64244146,-8497.992643,4
35,0.003101737,0.0003739,-0.254585327,0,918.5121087,275.6665765,1.988845789,0.000549954,22,189,0.000476343,4.24E-05,0.5,20.44154277,128.6063355,69,179,1832.034766,230,122,8.99E-05,2128,0.083333333,17.5,4.7,3.062720791,0.349256566,139,21.4,0.000467991,1290.697244,187.9562816,-0.318548753,11406.91604,0.030285472,0.01029581,251,1609.473045,348920,6.520912421,907.0107806,51,389,3437.5,5,1.202166269,109.5927387,40.66397894,-7976.571943,4
36,0.006823821,0.004662509,0.390494593,0,960.7260918,293.2177604,4.594612306,0.00135155,32,178,0.001792372,0.000673583,0.145454545,113.1758922,137.9014002,66.43636364,146.25,4248.208811,638,248,9.67E-05,1807,0.090909091,56.875,8,2.623338469,0.272419476,75,29.8,0.000176948,1562.384947,235.1189635,-0.174443406,12349.40827,0.037658578,0.005662327,201,1685.411496,562092,16.83275613,1216.307329,69,281.25,2498.75,5,1.749647441,437.9357722,45.66213309,-7745.98379,3
37,0.00248139,4.80E-05,-0.311111111,0,878.8503244,265.0458998,1.530736087,0.000513483,13,103,0.000257005,0.000213976,0.5,9.969093407,100.3702319,49.5,87.75,1283.239346,132,86,8.87E-05,1025,0.083333333,11.77272727,4,1.294489628,0.204102325,73,15.6,7.43E-05,621.6939262,109.3354041,-0.362446051,3927.369202,0.01942354,0.000965342,163,1538.401153,135063,4.690909091,541.8310302,37,196.5,1295.75,4,0.613300099,62.38636092,14.10405568,-9439.175348,3
38,0.001240695,0,-0.623931624,0,767.994173,231.1512452,0.668916726,0.000300109,7,58,0.000181671,0.00061702,1,2,65.63313642,36,36,481.9620797,36,42,7.85E-05,544,0.076923077,3.340909091,2,0.749428541,0.125441582,48,8.4,1.79E-05,200.126416,59.64714462,-0.624051273,993.3166275,0.010354898,0.000124994,113,1337.379854,41958,2.431168831,260.0574185,20,83.5,752.75,2,0.22452218,7.253477025,6.427584516,-12044.1395,2
39,0.004342432,0.000632396,0.132798574,0,838.9984955,255.4826437,2.55832042,0.000904834,21,131,0.000915019,0.001282982,0.285714286,38.36752137,99.58232938,55.28571429,101.25,2085.708363,301,142,8.49E-05,1251,0.083333333,25.05681818,5.8,1.789960947,0.226878292,71,21.4,5.72E-05,940.0980936,145.4182961,-0.262686325,7130.011026,0.025017794,0.001200476,144,1465.961237,222869,9.93989899,716.9852732,50,204.75,1599.75,4,0.912333855,168.3393824,29.00030405,-8635.195741,3
40,0.004962779,0.002953279,0.189859117,0,841.1691957,257.1497928,2.935306515,0.00108016,23,145,0.001134357,0.000201185,0.25,55.41295249,105.7646446,61.25,109.5,2430.333368,392,170,8.50E-05,1392,0.083333333,32.45454545,6.5,1.974626491,0.242818244,72,24.4,6.33E-05,1084.09069,170.6562181,-0.22112158,10087.57618,0.030470005,0.001455036,153,1471.392734,290870,10.25180375,812.7308747,57,225,1819.75,4,1.08671228,234.9334467,35.87585854,-8513.198932,3
41,0.003722084,0.007522222,-0.024344283,0,1039.729241,312.6394585,2.711542661,0.000731775,20,167,0.000695681,0.001136922,0.2,43.66224747,160.6007074,57.6,144.75,2737.883003,288,138,0.000102543,2052,0.090909091,26.25,5.1,2.418960267,0.250904661,80,22.8,0.000507627,1680.035505,216.6488542,-0.254323439,11485.8314,0.035174001,0.010152539,309,1833.729461,463887,8.079814956,971.951374,54,339.75,3106.5,4,1.322521816,308.7094869,24.6434036,-8118.950921,3
42,0.003101737,0.011670285,-0.183278867,0,1125.400698,335.2800904,2.439625035,0.00060757,18,201,0.000476343,0.000262212,0.3,32.45904762,186.9249369,66.3,168,2620.543163,255,132,0.000112435,2521,0.1,22.27272727,4.4,2.478947368,0.336369173,126,23.4,0.001050962,1867.602734,201.0160895,-0.35338843,11246.70177,0.031463944,0.018917307,390,1991.630395,588588,7.418181818,986.7289469,56,407.25,3452.25,3,1.436676961,238.6460068,31.52389589,-8782.111641,3
43,0.004962779,0.005174591,-0.105226353,0,1146.056586,344.825302,3.95884145,0.000782863,39,401,0.001134357,0.000268498,0.535714286,46.03205038,227.4933519,138.2142857,416.25,4502.504617,720,252,0.00011274,5142,0.1,48.36363636,7.1,7.394267493,0.842628354,364,40.8,0.002080236,3009.361178,379.0926665,-0.265016094,42471.83785,0.057570006,0.081129201,454,2026.29119,1512378,11.56769897,1991.736892,98,905,8094.25,6,3.252726424,301.7788284,178.0377056,-6564.070416,5
44,0.006823821,0.009891776,0.08136413,0,1190.512033,362.0801902,5.671287348,0.001095301,48,506,0.001792372,0.001290015,0.236363636,163.4876196,277.3672985,145.8909091,528.75,6951.240979,1298,368,0.000114943,6980,0.1,91,8.9,8.705058937,0.907151302,365,53.8,0.003149048,5510.664862,569.072413,-0.13747985,86571.25135,0.088568652,0.151154287,617,2120.397557,2985952,13.92203058,2746.781972,129,1213.75,10969.5,7,5.187799381,1069.421597,254.3885849,-5725.687899,5
45,0.00248139,7.75E-05,-0.186111111,0,841.6244428,254.1221627,1.465425405,0.000541344,12,97,0.000257005,0.001444901,0.5,8.208791209,90.00584176,45,82.5,1174.970558,120,80,8.55E-05,944,0.083333333,10.81818182,3.7,1.193561678,0.199799362,74,14.4,7.52E-05,572.5649428,97.47506778,-0.431182995,2674.329844,0.016576003,0.000901809,149,1470.140853,117120,5.666666667,478.1827026,34,179.25,1144.25,3,0.565969197,54.84699745,13.0311065,-10034.13198,3
46,0.003101737,0.001119649,0.000583567,0,842.6263044,255.0999005,1.833987358,0.00068116,14,102,0.000476343,0.002320343,0.4,13.19047619,91.69170435,44.8,87,1474.963198,160,94,8.55E-05,978,0.083333333,14.71590909,4.1,1.244910609,0.205872237,74,15.8,7.58E-05,655.573005,102.5950678,-0.390282369,3167.731577,0.017306307,0.001061436,148,1471.554121,138697,7.433333333,520.3595678,37,183,1175,3,0.658037471,83.32887784,15.26524979,-9961.37748,3
47,0.005583127,0.00510106,0.133166644,0,1065.770269,322.19606,4.147945323,0.001009163,36,303,0.001353695,0.000135284,0.166666667,102.9506716,194.0479078,87.5,306,4441.16226,675,240,0.000103189,3787,0.090909091,56.55681818,7.2,5.359532084,0.614288273,251,35.4,0.001168162,3205.626292,338.0703174,-0.157548301,32469.49335,0.055757805,0.042053835,395,1875.798728,1152840,11.1763018,1664.247673,84,620,6026.75,5,2.760304013,629.4016978,89.9088818,-6602.272913,4
48,0.001240695,0.001265887,-0.318181818,0,868.1700633,259.0283407,0.751542026,0.000360073,6,40,0.000181671,0.000682879,0,3.388888889,72.93192524,11,30,582.9128239,22,28,8.86E-05,438,0.083333333,2.704545455,2,0.688402422,0.049324639,13,5.6,9.70E-05,438,46.40280645,-0.5,500.3877943,0.008269489,0.000582237,87,1511.323958,23016,2.166666667,234.1405487,13,60,637,2,0.172597666,42.31587563,3.8261039,-13220.75444,2
49,0.008684864,0.004284172,0.324251184,0,1076.244123,330.8040557,6.499264867,0.001404107,60,479,0.002450386,0.000715754,0.208791209,178.4205543,233.2147141,136.5934066,507.5,7371.095954,1582,436,0.000102208,6180,0.090909091,112.4772727,10.4,8.95403246,0.803987675,309,53.6,0.002028851,5015.469633,550.2503476,-0.138597283,73013.68219,0.083748819,0.12173105,467,1896.321628,2808494,19.70827096,2710.524618,127,1007.5,10127.5,6,5.228159322,1125.319635,272.019268,-5730.324067,5
50,0.008684864,0.011829304,0.335454192,14,1159.282042,355.5021616,6.996930996,0.001469271,58,490,0.002450386,0.000460684,0.230769231,152.009056,247.1994432,136.6153846,483.75,8122.238417,1554,432,0.000113135,6152,0.1,105.7954545,10.4,9.431865573,0.897284225,364,52.8,0.002444234,4884.212191,525.450884,-0.14986149,65194.74811,0.080202189,0.141765596,449,2048.55664,2758752,20.08476523,2783.600097,125,977.5,10159.25,7,5.079568527,1031.625994,283.8734522,-5899.640533,5
51,0.003101737,0.000130081,-0.168546366,0,922.9011178,276.8500399,1.996192637,0.000565448,21,174,0.000476343,0.000473555,0.5,12.42835596,121.089249,61.5,157,1805.899755,205,112,9.09E-05,2004,0.083333333,15.11363636,4.7,3.056827057,0.34090502,140,19.4,0.000514667,1215.487442,180.3754627,-0.32751736,8626.908036,0.028954919,0.010808007,204,1616.257897,281960,6.542124542,889.2547893,46,327,3245.5,4,1.031243078,94.00277002,40.98235032,-8124.708563,4
52,0.001861042,0.000460632,-0.401515152,0,883.6171183,264.9076744,1.15026858,0.000397221,11,80,3.77E-05,0.000495284,0.333333333,7.711111111,91.21420153,29.33333333,76.5,948.4684535,66,56,8.90E-05,871,0.083333333,6.681818182,3,1.359105729,0.160341801,62,10.6,0.000144189,624.0987715,84.19756223,-0.408285322,2149.928184,0.014388668,0.001586076,146,1542.999282,78680,3.845238095,419.5479396,25,159,1182.5,3,0.449252764,52.39931092,8.679083957,-9853.781008,3
53,0.004962779,0.0048073,0.16917331,8,1082.190701,326.1408354,3.746434797,0.001027974,26,261,0.001134357,0.002260406,0.178571429,60.35833333,194.2802903,77.78571429,278,4058.191499,528,204,0.000104537,3491,0.090909091,48.36363636,6.5,4.212478951,0.586965712,247,31.2,0.001740689,2920.096897,302.5078372,-0.19632842,23559.35214,0.04830129,0.045257902,423,1912.888509,1045092,11.10838638,1455.169381,74,621,4991.75,5,2.52401472,563.9692528,66.06619956,-7624.614437,4
54,0.003101737,0.000134014,-0.284554151,0,1062.271126,317.0191622,2.297113243,0.000542621,22,254,0.000476343,0.001004518,0.3,26.56825397,183.8039232,79.3,266,2441.969254,305,152,0.000103284,3611,0.090909091,25.45454545,4.7,4.527247322,0.584930672,255,27.4,0.001377663,2675.094595,284.3787548,-0.258287037,20696.52032,0.044012029,0.030308586,413,1874.603947,781432,6.663449438,1312.933282,66,596,5294,4,1.861417299,263.7395427,67.25520289,-7577.044251,4
