Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.011137629,0.000856893,-0.499014852,0,3461.916044,715.7496682,15.47354068,0.000824058,152,12139,0.001069374,0.000293021,0.10989011,1123.619354,1390.80446,1159.835165,8001,41300.40056,14630,2300,0.000242483,252633,0.166666667,268.3863636,13.4,19.82401924,1.281305965,460,426.4,0.001388498,226342.1365,3880.025211,-0.080069336,12907857.82,0.188928389,0.211051695,4743,6106.733711,622194850,14.57266836,26889.97444,1059,23634,418088.25,12,2.655826977,20887.51777,9.14041E+14,-6972.760061,12
12,0.011137629,0.001103195,-0.499014852,0,3470.598471,719.1589996,15.50592553,0.00083299,152,12131,0.001069374,0.000787269,0.10989011,1123.619354,1391.538467,1159.835165,7995,41403.11,14630,2300,0.000243309,252521,0.166666667,269.5,13.4,19.75651602,1.281305965,460,426.4,0.001385293,226241.792,3865.453397,-0.080069336,12878241.68,0.18880144,0.210564518,4723,6121.109475,620753900,14.47743027,26857.75435,1059,23574,417460.75,12,2.649100634,20840.78342,9.09827E+14,-6971.043726,12
13,0.011137629,0.001492322,-0.499014852,0,3474.619983,720.2533854,15.51697934,0.000841029,152,12129,0.001069374,0.000787269,0.10989011,1123.619354,1391.851263,1159.835165,7989,41445.06333,14630,2300,0.000243546,252372,0.166666667,269.5,13.4,19.7329831,1.281305965,460,426.4,0.001381801,226108.2981,3858.354597,-0.080069336,12870598.81,0.188407102,0.210033709,4715,6126.90697,620185800,14.47743027,26801.79379,1059,23550,417024.5,12,2.644149707,20816.8773,9.05247E+14,-6975.803809,12
14,0.011137629,0.003163114,-0.28119569,0,3731.771841,761.4686456,15.79357652,0.000879866,170,8901,0.001069374,0.001771767,0,1532.634659,923.651221,491,10334.5,38279.25889,6874,1192,0.00025208,138899,0.2,281.75,13.1,17.89006631,1.015770256,410,204.8,0.007227526,138899,3578.749058,-0.071428571,6815804.112,0.17518244,1.228679393,5628,6111.368336,292335020,14.28587417,24424.18917,505,19527.75,537534.25,11,5.072426928,23047.99347,2.48E+16,-7027.07309,11
15,0.011137629,0.002075637,-0.291607499,0,3728.426046,757.1852205,15.71884327,0.000838296,176,8970,0.001069374,0.00094528,0,1545.35569,930.5305308,496,10444.5,38347.85889,6944,1202,0.000248139,141484,0.166666667,282.8636364,13.4,18.20692086,1.015085549,409,206.8,0.007207756,141484,3488.465149,-0.071428571,7010095.5,0.172378042,1.268565057,5697,6110.020082,298112828,14.17122143,24392.13768,510,19758.75,536967.5,12,5.098118001,23353.87961,2.46E+16,-7021.104022,11
16,0.011137629,0.002891718,-0.283484249,0,3739.421774,760.377646,15.80647707,0.000860821,175,8883,0.001069374,0.00096272,0,1534.243413,932.2224951,494,10414.25,38552.605,6916,1198,0.000250188,140429,0.166666667,282.8636364,13.1,18.09673063,1.012387032,408,206,0.00708768,140429,3503.758127,-0.071428571,6919427.675,0.172716377,1.240344046,5726,6134.912232,297395114,14.18290974,24168.05051,508,19822,532816.5,12,5.060030618,23436.32902,2.38E+16,-7049.247658,11
17,0.012728719,0.003325792,-0.188751148,0,3779.497703,791.0682949,18.28792556,0.000985593,193,9432,0.001335791,0.000970644,0,2151.565808,978.6967925,528,11889,45090.20889,8448,1328,0.000252717,150947,0.166666667,348.7272727,15.1,19.74742242,1.029113191,411,220.8,0.007568622,150947,3892.030065,-0.0625,7499331.662,0.192579638,1.460744026,5948,6213.037415,342116040,16.19757533,26474.70278,544,22596,575504.5,13,5.803158469,27972.07029,2.71E+16,-6595.642389,12
18,0.050914877,0.006086988,0.220773202,0,5311.359275,6363.986693,86.01845555,0.002421956,2262,94462,0.0077298,0.001712696,0.023809524,55514.47417,3218.916416,2721.285714,123070,299797.3511,170112,9476,0.000274048,797317,0.2,2774.545455,44.8,109.9078498,1.776714578,468,1101.6,0.112913916,778557.4758,14775.90286,-0.016732163,353872587.6,0.736177809,255.4112789,7838,7911.825468,5703571234,68.21149437,188034.4613,2722,158120,8637262.5,43,129.2167466,214621.7051,6.04E+18,-3162.8656,40
19,0.014319809,0.003676492,-0.103139775,0,3798.158192,811.3223724,20.75926856,0.001089936,205,9850,0.001602208,0.001204615,0,2876.11689,1009.563495,550,12147,51463.445,9900,1442,0.000254582,156646,0.166666667,419.5227273,16.2,22.00986687,1.038140821,412,230.8,0.008105663,156646,4468.031991,-0.055555556,8346317.693,0.220282083,1.661660864,6102,6265.122423,379876875,18.31034136,28813.3629,568,23256,604732.75,14,6.286347359,32331.86293,3.11E+16,-6188.607658,12
20,0.054097056,0.007168805,0.272117712,0,5356.694775,7282.604077,92.50893195,0.002640379,2301,95815,0.008262634,0.001924353,0.021071115,63605.99553,3304.39778,2776.292362,125460,324417.63,184892,10130,0.000276625,817914,0.2,3115.636364,47.6,114.4079444,1.795414233,468,1128.4,0.114441191,800859.945,15683.7487,-0.015686622,362115342.7,0.781427598,263.3291802,8106,8022.16937,6233029520,72.31343818,193330.4693,2787,162630,8730190,43,134.2830208,236029.5081,6.21E+18,-3059.179695,40
21,0.058074781,0.011069766,0.324173721,0,5464.828977,8689.839685,102.1256605,0.002913505,2357,97354,0.008928676,0.0024415,0.01826484,75261.6141,3446.283595,2861.324201,130900,361073.2286,205130,11022,0.000284091,850034,0.2,3722.170455,51.1,120.0183203,1.823032184,468,1167.8,0.115890377,834649.1931,16764.98747,-0.014549623,371888779,0.833907882,273.1536197,8779,8245.22484,7081789308,77.61213192,199830.0028,2883,172090,8854403,43,141.4777471,268692.1676,6.36E+18,-2931.86058,40
22,0.058074781,0.014064131,0.333472497,0,5430.676807,8662.004864,101.592397,0.00301239,2331,96569,0.008928676,0.001789365,0.018645358,72934.75496,3409.428876,2828.778158,129080,358429.5133,202721,10956,0.000282646,835639,0.2,3658.295455,51.1,118.1005225,1.813538513,468,1154.6,0.115032341,820202.568,16432.75005,-0.014627468,367000816,0.818651457,268.1403862,8708,8212.284423,6979629360,77.69072539,197436.8644,2850,170390,8784596.75,43,139.5921099,265838.9925,6.27E+18,-2942.382645,40
23,0.063643596,0.013946783,0.387240213,0,5553.951517,11016.57589,114.5663082,0.003278017,2426,99734,0.009861136,0.000870732,0.015506329,92611.26591,3621.08897,2985.588608,135580,409054.4667,235200,12360,0.000290276,893023,0.2,4473.636364,56,128.3282594,1.862445303,468,1224,0.118249588,879282.3007,18492.19137,-0.013307461,386291815.6,0.917954375,286.8734995,9240,8451.258751,8221970880,85.00669728,209497.5011,3020,180600,9019381,43,150.5744517,310673.7279,6.63E+18,-2783.338363,40
24,0.07398568,0.021921328,0.488888854,0,5711.722499,17091.27179,138.5514253,0.00404061,2538,103372,0.011592847,0.00350584,0.01145395,126332.9143,3881.822051,3157.759233,143870,498051.8383,290346,14986,0.000303122,955903,0.2,6088.329545,65.1,143.0718069,1.918544267,468,1304.6,0.122357612,945016.5996,21549.78708,-0.011325984,418370702.8,1.067095522,310.5436205,9937,8776.553976,10491833474,98.50875421,225999.3187,3215,193030,9273523.5,43,167.0763635,387813.1798,7.10E+18,-2549.918292,40
25,0.058074781,0.010241921,0.321083738,0,5467.409745,8695.684259,102.3269516,0.002895175,2357,97446,0.008928676,0.001447941,0.018645358,75498.08335,3468.355234,2877.673135,130950,363315.4439,206225,11052,0.000284333,853778,0.2,3716.363636,51.1,119.964419,1.827347489,468,1173.8,0.115773251,838006.4934,16766.01238,-0.014629092,371631028.4,0.834745854,272.8775517,8909,8278.695129,7142200272,77.60624564,199951.22,2898,173840,8858825.75,43,141.6769985,271560.1531,6.35E+18,-2932.718804,40
26,0.0708035,0.021154677,0.462214419,0,5667.247255,14936.83131,131.0550804,0.003837255,2501,101749,0.011060013,0.00317301,0.012512768,114994.4502,3795.154095,3097.276558,141590,469784.6706,272251,14128,0.000298954,934690,0.2,5585.761364,62.3,138.2025915,1.899269238,468,1277,0.120306342,923067.3084,20549.70772,-0.011861963,401169842.7,1.018229783,300.8861621,9744,8675.706851,9722409248,94.37837805,220017.301,3148,189210,9178440.5,43,160.9077678,363029.6302,6.86E+18,-2615.115728,40
27,0.052505967,0.017798718,0.560409554,0,4448.684023,1477.859733,89.51106679,0.003700943,816,30360,0.007996217,0.007271841,0.000932401,57394.06008,1922.330526,1331.240093,22494,246752.715,87780,7082,0.000298775,420333,0.2,3570,46.2,79.97826894,1.35702506,450,571.6,0.032954699,419941.2638,15668.11417,-0.015253215,49237798.22,0.764739054,26.89103444,7879,7312.188662,2719888133,69.13403805,99964.88773,1396,35607,2381894.5,21,31.91958788,175808.021,5.15E+17,-3088.868145,12
28,0.089896579,0.035509193,0.600702501,0,5849.793616,32993.9933,174.9690073,0.005212229,2697,107779,0.014257017,0.009455051,0.007901391,183800.5003,4202.405863,3389.572377,150870,629448.4828,380019,19608,0.000318269,1030403,0.2,8629.090909,79.1,165.0063224,1.993630573,468,1413,0.127276976,1022293.464,26195.44157,-0.009265903,443198673.4,1.289214169,343.2660043,10097,9097.525749,14033425992,120.1643109,248873.5646,3476,201860,9599557,43,187.882546,494999.9946,7.68E+18,-2266.11151,40
29,0.042163882,0.011182069,0.510355924,0,4170.711732,1240.042668,68.24811999,0.003050767,529,19303,0.006264506,0.005788317,0,34011.71777,1504.173181,981,17967,175759.8367,51993,4824,0.000284333,316988,0.2,2449.443182,37.4,62.60349097,1.212542664,431,424.2,0.019777492,316988,12893.52429,-0.018867925,24602514.71,0.625805304,10.46229303,6850,6846.138933,1510773084,55.25350216,73910.25811,1034,29379,1338837,17,18.63200318,117019.6238,1.85E+17,-3498.445067,12
30,0.009546539,0.001108142,-0.429965894,0,3445.68158,679.6763141,13.03103202,0.000716727,134,7269,0.000802957,0.000357736,0.03030303,931.8155819,844.0840323,473.9393939,6605,30400.79,5520,1076,0.000240906,130629,0.166666667,218.5909091,11.7,16.16108395,0.995660874,405,191.2,0.004856978,126729.9208,3281.267193,-0.08532521,5584561.483,0.159343398,0.650835081,4946,5825.824712,226198334,12.17785762,21663.57818,472,15815,388329,11,2.61248084,16585.41929,1.12E+16,-7482.016464,10
31,0.009546539,0.001416598,-0.429965894,0,3426.966736,676.1768304,12.99915394,0.000722536,133,7261,0.000802957,0.000357736,0.03030303,931.8155819,840.9117022,473.9393939,6575,30207.33667,5520,1076,0.000240442,130688,0.166666667,218.5909091,11.7,16.13823574,0.995660874,405,191.2,0.00485009,126787.1597,3272.43483,-0.08532521,5576623.526,0.158850728,0.64506198,4932,5798.767845,225856704,12.17785762,21596.52934,472,15780,386704.5,11,2.600999306,16555.982,1.11E+16,-7483.659685,10
32,0.011933174,0.00229004,-0.251248599,0,3614.531581,750.9729979,16.96394864,0.000915827,157,7806,0.001202583,0.000803,0.028571429,1615.345439,932.658568,517.3714286,9024,41082.3625,7545,1246,0.000250313,142844,0.166666667,315,14.1,18.20300929,1.011017618,406,210.2,0.005238565,138820.4952,3773.426785,-0.071014939,6093301.669,0.184149773,0.822454638,5533,6120.225651,287851543,15.44468771,24260.8927,518,21126,433143,12,3.576850893,23133.05785,1.30E+16,-6737.683308,12
33,0.013524264,0.001225354,-0.158775732,0,3587.340103,758.2847494,19.03271378,0.000971924,189,8031,0.001469,0.001799058,0,2544.323825,861.0994125,467,9744,43780.11417,7939,1240,0.000249128,144440,0.166666667,382.6931818,15.5,21.42871593,0.907818001,362,197,0.006610912,144440,4377.741788,-0.058823529,6688672.31,0.214299822,1.249462462,4969,5914.53858,256942880,17.51230125,26976.44416,484,19110,508036.25,14,4.107862122,24744.00332,2.07E+16,-6285.064517,12
34,0.015115354,0.001618519,-0.101615693,0,3678.152237,794.5224278,21.80960411,0.00108705,206,8620,0.001735417,0.0020463,0,3412.159461,939.7051088,506,10815,51808.21833,9614,1392,0.000254972,155381,0.166666667,473.0568182,17.2,23.61709716,1.004538858,402,213.8,0.007157067,155381,4836.936534,-0.052631579,8066727.995,0.23569719,1.47435574,5674,6105.554715,323047704,19.67791184,29632.5872,525,21576,551482,15,5.019876986,31314.7229,2.43E+16,-5931.847428,12
35,0.017501989,0.001375695,0.007705089,0,3675.207615,814.9552369,25.3029756,0.001237261,236,9522,0.002135042,0.002521357,0,4816.305158,962.1306311,544,11019,59521.29333,11968,1594,0.000254842,168529,0.166666667,582.75,18.7,27.39872013,1.020580309,404,230.8,0.008267259,168529,5655.678482,-0.045454545,9224317.547,0.275859936,1.951073045,5396,6071.997775,359899696,22.794217,33490.26044,566,21084,614738.75,16,5.517696947,35255.91973,3.24E+16,-5501.533425,12
36,0.016706444,0.002962362,-0.020621696,0,3696.560329,812.4934124,24.30999399,0.001231538,218,9037,0.002001834,0.001743073,0.004761905,4122.343051,968.0457311,541.5666667,11196,57490.7725,11319,1540,0.000257069,163429,0.166666667,557.9318182,18.6,25.02174755,1.012484761,401,228.2,0.007371451,162652.6167,5051.971974,-0.048005548,8444341.059,0.249450918,1.60697627,5590,6113.421952,350939050,21.64729636,30928.25582,560,21621,564332.5,16,5.299388544,34203.49364,2.58E+16,-5671.884659,12
37,0.163882259,0.194017565,0.893099613,0,4776.159612,6115.908947,323.4280257,0.014023838,1497,31347,0.026645408,0.019523503,0.007246034,256388.5402,3477.387315,2483.868719,29016,976023.4794,507996,47574,0.000325945,744526,0.166666667,20892.61364,144.2,193.9781303,1.700759103,439,1110,0.021314664,739150.6381,45825.02251,-0.007047927,93766694.88,2.026124016,31.90805189,9279,8997.617156,23092633683,251.4140907,205266.7545,2672,50031,2948119,22,61.35953885,716037.443,2.15E+17,-1544.285736,12
38,0.00636436,0.001045822,-0.107796594,0,3257.103202,622.1604669,8.304416015,0.00066945,51,1504,0.000270123,0.000115588,0.107142857,160.9139881,488.5654789,163.8571429,1868.75,17188.28,1184,368,0.000237982,34930,0.166666667,96.72727273,6.8,6.35889472,0.463138195,197,64,0.000686588,31381.01843,1536.531629,-0.148516017,533795.2985,0.070654503,0.035016011,3722,5478.696799,46211232,8.93258993,7722.276106,156,5207.5,109424,6,0.768866715,6266.463213,2.2341E+14,-9861.610329,5
39,0.00477327,0.000758105,-0.159178833,0,3146.539004,589.0241118,5.954714728,0.000541276,41,1160,3.71E-06,0.001092881,0.2,55.27290765,402.9072961,108,1193,11968.205,540,222,0.000227998,26235,0.166666667,45.34090909,5.4,5.243625076,0.382182708,167,39.6,0.000642052,21479.40131,1126.435148,-0.208472919,256381.8277,0.050643746,0.026324112,3300,5280.944029,25748781,6.925531107,6097.230725,96,3570,91622.5,4,0.525428409,3388.667947,1.95365E+14,-11487.12659,4
40,0.042163882,0.00490666,0.824789179,0,3164.335222,734.3609503,55.41722385,0.004321791,250,1901,0.006264506,0.201460495,0,10500.03314,525.0521323,270,2556.25,100757.2842,14310,3402,0.000235571,80318,0.166666667,1597.829545,37.1,39.1224722,0.740481286,305,139.8,0.000897478,80318,8970.15941,-0.018867925,788448.3853,0.339416196,0.22436949,2249,5235.369633,290081736,77.13333333,31393.18107,323,3823.75,268223.75,6,2.65109108,28054.208,3.81759E+14,-3803.365794,5
41,0.009546539,0.002299789,0.038116475,0,3123.713,606.8134393,11.99692568,0.000947441,77,1150,0.000802957,0.003121979,0,702.3779451,408.4378593,166,1677,22371.00333,1992,488,0.000231,35118,0.166666667,166.0909091,9.9,7.209489884,0.467344166,196,73.6,0.00022066,35118,1158.307754,-0.083333333,324209.851,0.064541887,0.016990829,1946,5116.288661,30622732,12.51256171,6278.423787,178,3666,78129,8,0.54251951,6834.402502,2.30774E+13,-7772.586556,6
42,0.00159109,0.00013726,-0.475,0,2499.926049,461.0430199,1.598135759,0.000300602,14,160,0.000529128,0.001056926,0,3.595238095,161.6674396,17,106,2525.096122,34,40,0.000186846,5600,0.142857143,3.659090909,2,1.367520443,0.045805756,19,8,2.95E-05,5600,149.1938853,-0.5,10805.95023,0.007944743,0.000412551,1070,4191.329616,1487820,2.120879121,1503.982345,19,560.5,23600,2,0.040269939,539.0478024,4.1196E+11,-20607.56319,2
43,0.011137629,0.000835878,-0.521514584,0,3551.651287,736.4530258,15.7221333,0.000822918,151,12224,0.001069374,0.002024468,0.10989011,1153.74493,1410.603051,1166.494505,8109,42452.42167,14714,2312,0.000247036,252911,0.166666667,273.9545455,13.4,19.48843633,1.283032087,460,428.8,0.001469708,226591.2058,3758.524425,-0.080069336,12799837.62,0.185725715,0.22192585,4766,6244.120852,627699908,14.23740192,26833.46898,1065,23757,416727.5,12,2.714176638,21042.8891,1.02405E+15,-6934.987756,12
44,0.076372315,0.012314506,0.713084165,0,4094.303005,1773.474011,127.1980365,0.00510439,1097,17260,0.011992472,0.002935416,0.010964912,74807.31619,2156.300722,1656.971491,18933,345194.1867,157344,12590,0.000285225,585034,0.2,5368.363636,67.8,124.1405049,1.480028659,462,713.2,0.003185511,578654.1944,16191.8915,-0.011670096,162564108.2,0.827452888,3.494506006,5914,7108.19019,4614940040,103.4150934,141128.429,1735,32493,2318864.25,14,14.26827729,221980.5335,4.81318E+15,-2612.078809,12
45,0.07716786,0.013900959,0.716394175,0,4104.146455,1793.921818,128.781289,0.005161631,1106,17401,0.012125681,0.004471643,0.010738832,76376.50706,2170.910901,1667.719072,19065,350086.4992,160050,12806,0.000285551,589266,0.2,5478.295455,68.5,125.1658494,1.483480903,462,718.2,0.003291976,582971.8282,16323.38713,-0.011508191,163352149.6,0.834855395,3.640925005,5942,7126.93073,4714298392,104.3969116,141890.7993,1747,32676,2332821,14,14.54175081,225807.6338,5.14009E+15,-2596.520773,12
46,0.07716786,0.014328396,0.716338585,0,4105.99736,1796.109903,128.9718907,0.005171464,1105,17359,0.012125681,0.004006659,0.010738832,76435.11814,2172.817688,1667.719072,19080,350607.2006,160050,12806,0.000286123,588666,0.2,5501.443182,68.5,125.0846466,1.483480903,462,718.2,0.003280136,582378.237,16343.16292,-0.011509385,163077030,0.836466184,3.624550285,5974,7134.401817,4713203479,104.3111973,141828.0242,1747,32772,2331019,14,14.55019407,226702.3237,5.1032E+15,-2593.834992,12
47,0.079554495,0.016464704,0.71797794,0,4301.099582,1910.559605,136.9056778,0.005331759,1137,18264,0.012525306,0.003030581,0.011111111,81908.27838,2320.354618,1772.477778,20019,383451.4167,175300,13606,0.000292912,613570,0.2,5989.772727,70.6,128.6485222,1.513975724,462,761.2,0.003489464,606790.2904,17220.19755,-0.011218604,62303704.02,0.878330196,3.967520078,6362,7441.699297,5237935835,107.4974574,146639.1574,1853,34863,2415417.25,15,16.0779838,249641.1626,5.77499E+15,-2543.789292,12
48,0.07875895,0.021603129,0.704630071,0,4701.971971,2012.4876,141.8781184,0.005265713,1154,20374,0.012392098,0.004161449,0.011131725,84924.32375,2541.086429,1852.393321,27087,421774.5125,181368,13564,0.000302115,630376,0.2,6575.625,69.9,128.679094,1.542784737,465,792.2,0.0056323,623397.7396,17430.04599,-0.011287227,72141221.89,0.885539862,6.499674046,8975,7956.745385,6705180286,106.4679031,148719.2055,1931,43413,2548731.25,15,27.04779917,306761.2502,1.50E+16,-2550.439528,12
49,0.073190135,0.010356301,0.720308955,0,3976.703227,1629.545753,115.5483532,0.004912768,1047,15049,0.011459638,0.004606462,0.007405638,77488.07697,1841.435499,1409.360487,16500,297867.02,128708,11354,0.000266312,508633,0.166666667,4427.5,64.4,118.3640737,1.407709889,461,614.8,0.002903756,504880.1614,14929.93957,-0.011976537,132349629.7,0.769369261,3.040232286,4739,6716.994747,3538354883,99.05778308,132236.4028,1491,26808,2172717.25,14,11.71224916,178180.4974,3.99958E+15,-2687.375312,12
50,0.081145585,0.019320783,0.724100482,0,4322.990742,1954.957668,140.3286042,0.005458428,1152,18468,0.012791723,0.004268776,0.01125995,84898.96592,2351.677232,1794.98641,20397,394180.0767,181050,14056,0.000294118,619647,0.2,6223.159091,71.4,130.4019824,1.520880212,462,771.2,0.003518243,612708.9405,17834.24474,-0.011029283,62824016.91,0.905277988,4.053015715,6458,7482.83817,5474207592,109.8420814,148951.5366,1877,35349,2449071.5,15,16.71560825,257875.272,5.87061E+15,-2506.89087,12
51,0.077963405,0.015900949,0.71267633,0,4641.043541,1955.017445,137.3589831,0.005199556,1147,19655,0.012258889,0.003939078,0.011150852,80186.01352,2390.096815,1737.157164,26025,400688.4622,168364,13138,0.00029577,608981,0.2,6002.5,69.2,127.0149225,1.509700732,465,746,0.005500703,602228.0634,16984.02706,-0.011433149,176314917.6,0.863574888,6.309306298,8362,7776.541542,6255842632,105.5350458,146126.019,1816,40548,2515169.75,14,25.56407225,282281.8323,1.43E+16,-2571.532456,12
52,0.08035004,0.017951505,0.720431721,0,4294.655067,1926.562354,138.2670819,0.005415523,1144,18412,0.012658515,0.004503728,0.011485149,83062.87179,2333.00603,1789.317228,19908,387072.6806,178669,13840,0.000292997,618204,0.2,6073.772727,71,129.7122599,1.518866403,462,768.2,0.00332404,611144.4528,17809.0813,-0.011106235,65127346.78,0.901103234,3.802701936,6263,7437.629996,5305238760,108.7906328,148799.6458,1870,34710,2447135.25,15,15.88129124,250018.0682,5.24079E+15,-2524.514779,12
