Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,DIL Centrality,I-GSM Values,Clustered Local Degree,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
10,0.131578947,0.000318277,-0.510767114,0,131.2988021,520.4408303,8.491352556,0.015776389,30,529,0.003869969,0.010202766,0.7,13.46111111,127.0069081,164.9,361.25,780.4166667,485,224,0.013888889,3554,0.333333333,20.68181818,5,8.852261856,0.746754134,10,41.8,0.110959263,1764.86417,157.2207765,-0.300853171,39129.95646,0.520618194,3.328777889,332,244.9774187,1451184,6.726979486,1623.976264,102,778.75,6243,5,11.25783295,107.7601441,1215.95497,-138.6370226,5
20,0.105263158,0.000703367,-0.676783736,0,124.6509367,417.3056165,6.646534695,0.013173238,24,510,0.002167183,0.010796954,0.333333333,19.8718894,119.4836509,124,269,611.1111111,372,206,0.013513514,3404,0.333333333,15.27272727,4,7.3133798,0.691266913,9,39.6,0.100568298,2439.072581,120.5880725,-0.281163468,29416.3801,0.433183057,2.413639144,329,236.3751095,1298933,4.800555583,1468.319441,97,608,5127,4,9.053700505,185.1347311,996.4140083,-153.6202914,4
21,0.131578947,0.000987862,-0.523810592,0,130.7304091,530.8033723,8.469368705,0.015676399,30,551,0.003869969,0.002023225,0.5,20.92047619,129.9760602,150,357.5,788.8888889,500,230,0.01369863,3658,0.333333333,20.28409091,5,8.652316523,0.794861282,11,43,0.112917715,2218.689153,150.6844179,-0.268644145,40590.44864,0.522100336,3.38753146,328,245.9247405,1498910,6.371984155,1624.056102,105,785,6142.5,5,11.34163303,168.9967,1256.613516,-137.999929,5
24,0.105263158,0.000703367,-0.676783736,0,124.6509367,417.3056165,6.646534695,0.013173238,24,510,0.002167183,0.010796954,0.333333333,19.8718894,119.4836509,124,269,611.1111111,372,206,0.013513514,3404,0.333333333,15.27272727,4,7.3133798,0.691266913,9,39.6,0.100568298,2439.072581,120.5880725,-0.281163468,29416.3801,0.433183057,2.413639144,329,236.3751095,1298933,4.800555583,1468.319441,97,608,5127,4,9.053700505,185.1347311,996.4140083,-153.6202914,4
38,0.473684211,0.054257265,0.43174761,0,172.2253227,1252.01421,35.63367403,0.049446744,102,787,0.082352941,0.082459099,0.130718954,511.7240845,227.3597847,150.3856209,726,3169.5,2394,608,0.015384615,4822,0.333333333,121.7045455,12.6,21.57769578,1.372010387,22,64,0.225000083,4231.133083,550.3188526,-0.095802954,170830.344,1.709596849,22.95000847,292,352.9991197,4366656,26.33693529,2928.874141,151,1036.5,17646.5,7,31.09779465,1045.472339,4989.483972,-67.18766423,6
19,0.236842105,0.009042345,-0.099484823,0,146.9552415,1151.291658,16.38938766,0.025872119,53,710,0.028018576,0.020082257,0.388888889,65.73015873,174.4016478,175,531,1586.5,1134,342,0.014492754,4605,0.333333333,45.10227273,7.5,13.06423398,1.238895722,20,55.8,0.156669045,3121.313107,272.7566497,-0.188095178,96643.73511,0.894538634,8.303459367,324,286.3419139,2482920,12.36819905,2189.74758,135,1053,9886.25,7,18.47503343,408.0243767,2421.129774,-101.1553977,6
36,0.763157895,0.204904905,0.606746271,0,209.3529036,9247.711897,69.75373114,0.078529774,159,1232,0.14876161,0.009293247,0.137931034,642.6221991,456.6629941,240.1034483,1012.5,6831.916667,6119,1292,0.020833333,7674,0.333333333,286.0454545,20.3,32.13024464,1.774497745,24,101.8,0.345721957,6685.272398,885.7135268,-0.080201562,273106.151,2.722954074,54.96979122,308,547.954692,12252036,43.11424686,4495.633264,240,1411.5,26855.25,9,61.05060968,2160.567032,11760.44455,-45.20273782,6
26,0.184210526,0.003127219,-0.306111111,0,140.5405286,834.5959066,12.33776891,0.020676424,42,645,0.015944272,0.010387746,0.428571429,44.15646878,153.4930294,164.2857143,481.5,1179.694444,805,286,0.014084507,4197,0.333333333,31.73863636,6.7,10.53792538,1.079814131,17,50.2,0.134711649,2734.089724,211.0153873,-0.20703084,70120.78222,0.720686815,5.657889238,326,266.6431606,1971398,9.053913336,1904.202341,122,1006.5,8055,7,15.2689408,288.2652573,1793.915299,-116.0533831,6
27,0.236842105,0.00704166,-0.118706451,0,146.9552415,1164.265055,16.45628625,0.02586208,53,733,0.028018576,0.009630385,0.416666667,63.53162393,179.1250298,184.1666667,531,1613.5,1170,350,0.014492754,4741,0.333333333,45.10227273,7.5,12.41588083,1.179581796,18,57.4,0.159309462,3125.459828,271.185038,-0.192412806,93458.77623,0.895966615,8.443401485,324,288.861051,2568650,12.27357146,2222.754132,139,1071,9901.25,7,18.75241499,394.0642074,2509.573761,-101.9055871,6
28,0.157894737,0.00200862,-0.426788124,0,137.0415943,714.241673,10.39822462,0.018131598,36,615,0.009907121,0.00652131,0.466666667,30.56659338,144.2131497,161.3333333,454.5,990.1666667,660,262,0.013888889,4015,0.333333333,25.77272727,6,9.439251059,0.983599836,15,47.6,0.126304068,2517.762677,180.8783825,-0.225849532,57220.95153,0.625779652,4.546946433,327,257.5604431,1774133,7.618015901,1801.182013,116,985.5,7176,6,13.91809226,225.8441749,1575.29565,-125.4988124,6
30,0.157894737,0.001043181,-0.444645267,0,137.0415943,717.1525094,10.4232165,0.017948561,36,628,0.009907121,0.011784292,0.666666667,17.72231266,146.3999837,186.6666667,454.5,999.1666667,672,266,0.013888889,4088,0.333333333,25.77272727,6,10.39756731,1.139128058,19,48.4,0.132373569,2098.849183,182.4652873,-0.255060505,60749.77766,0.627409461,4.765448477,327,258.7267545,1834469,7.661666694,1887.226349,118,994.5,7476,6,14.32744986,152.2798653,1727.437064,-125.2501233,6
31,0.131578947,0.000545314,-0.523810592,0,130.7304091,530.8033723,8.469368705,0.015631855,30,556,0.003869969,0.015488905,0.7,14.44047619,129.9760602,170,357.5,788.8888889,500,230,0.01369863,3653,0.333333333,20.28409091,5,8.629766298,0.831898319,12,43,0.114604957,1814.026115,150.6844179,-0.299708155,40682.79167,0.522100336,3.43814871,328,245.9247405,1507190,6.371984155,1655.457381,105,785,6250.5,5,11.43579381,113.4688,1295.730701,-138.4936333,5
32,0.184210526,0.002610537,-0.305130719,0,139.9573729,841.571138,12.35391584,0.020635234,41,658,0.015944272,0.014468929,0.571428571,26.95414145,155.7366611,183.8571429,477,1190.194444,819,290,0.014084507,4270,0.333333333,31.73863636,6.7,11.11480115,1.161268279,19,51,0.141180207,2411.346381,212.5313947,-0.242654806,68713.35158,0.712715829,5.788388469,326,267.8397642,2040875,9.333888916,1997.128036,124,1015.5,8184.5,6,15.67914357,217.0126854,1965.41788,-116.2977557,6
33,0.184210526,0.002323408,-0.305130719,0,139.9573729,841.571138,12.35391584,0.020614444,41,658,0.015944272,0.014152276,0.571428571,24.80319597,155.7366611,183.8571429,477,1190.194444,819,290,0.014084507,4270,0.333333333,31.73863636,6.7,11.34795681,1.235342353,21,51,0.141966429,2411.346381,212.5913947,-0.238028493,70797.50128,0.720786937,5.820623574,326,267.8397642,2046530,9.133888916,2012.479028,124,1015.5,8243,6,15.72931525,218.0279771,1986.370743,-116.0500481,6
5,0.105263158,0.014187409,-0.304968502,4,118.7954899,251.6659172,6.360348077,0.015268419,18,290,0.002167183,0.048628648,0.333333333,14.45168067,79.39956885,73.33333333,189,491,220,130,0.01369863,1999,0.333333333,15.59090909,3.7,4.351373514,0.328823288,3,24.4,0.059373489,1432.34609,106.0768538,-0.333021407,11826.45503,0.356572366,1.068722806,318,213.2916027,645775,5.47732684,911.111595,59,362.25,3195.75,3,5.616283429,131.2105312,352.2640114,-165.696052,3
4,0.105263158,0.013390458,-0.385339885,0,118.7954899,349.4406937,6.449828998,0.014794592,18,374,0.002167183,0.02714757,0.333333333,15.77672811,94.98093593,93.33333333,189,536,280,160,0.01369863,2542,0.333333333,15.59090909,3.7,4.912669127,0.458247916,5,30.4,0.074014729,1821.422591,108.8730875,-0.328673049,15772.53451,0.378667398,1.33226512,318,221.6016652,892240,5.272400731,1169.276771,74,396,3567,4,6.410584958,154.2620457,541.9233208,-161.0544604,3
3,0.184210526,0.003430874,-0.162626263,0,134.1407676,657.2168209,11.94733383,0.021677053,38,538,0.015944272,0.009543617,0.476190476,28.01214121,132.2200772,143.1904762,380,1067.694444,679,250,0.013888889,3539,0.333333333,31.18181818,6.4,8.384447178,0.680060134,8,43,0.11596654,2198.232713,213.5115778,-0.247527741,49591.09755,0.693963192,4.40672851,308,252.2839178,1572375,9.745416604,1695.9763,104,748.75,7015.25,5,12.35899619,222.5223436,1337.568664,-119.0549339,5
14,0.210526316,0.004141736,-0.084280304,0,143.4563072,927.0182184,14.05598313,0.02378863,47,577,0.021981424,0.01103389,0.428571429,41.16089744,143.5914824,147.1428571,504,1274.222222,824,278,0.014285714,3743,0.333333333,38.18181818,6.8,10.30408637,0.85403854,12,46,0.131021951,2438.336392,242.9448281,-0.218726654,70846.63227,0.800523968,6.158031699,325,265.5886367,1867604,10.86049597,1910.142626,111,951,8689.75,6,15.48414434,298.8123135,1704.945038,-110.6158381,6
15,0.236842105,0.00585134,-0.027527151,0,146.9552415,1095.999551,16.14938209,0.026231973,53,630,0.028018576,0.015400212,0.388888889,59.47781848,157.8698108,155.5555556,531,1492,1008,314,0.014492754,4069,0.333333333,45.10227273,7.5,11.65395654,0.965012983,14,50.2,0.144650325,2758.007173,273.0959355,-0.197530858,89810.27473,0.897804909,7.666467199,324,277.5249342,2187167,12.24938486,2084.544274,121,990,9742.75,6,17.33493432,375.9886545,2077.180424,-103.3560012,6
16,0.131578947,0.00086214,-0.436163939,0,130.162016,502.6274507,8.353280035,0.015976665,29,480,0.003869969,2.40E-05,0.6,13.13888889,116.1214788,139.2,353.75,740.1388889,435,204,0.01369863,3173,0.333333333,20.28409091,5,7.434741014,0.598742654,7,37.8,0.101106023,1741.379321,152.5334106,-0.285127587,35325.12235,0.515535594,2.932074656,328,238.5356304,1265004,6.554146763,1507.159131,92,736.25,5815.75,5,10.44710509,125.820466,1012.58111,-139.7320472,5
17,0.105263158,0.000809456,-0.453521704,0,119.3354694,350.7486535,6.449505043,0.014234748,20,392,0.002167183,0.028233705,0.666666667,7.460445469,97.93049513,121.6666667,191.25,543.3333333,292,166,0.013513514,2653,0.333333333,15.27272727,3.7,5.382123821,0.506355064,6,31.6,0.080058022,1362.095617,123.2680875,-0.384227475,18393.17539,0.424542657,1.601160444,315,222.7096735,943046,5.081924541,1248.613389,77,400.5,4087.75,4,6.719997548,80.36010437,635.1102985,-159.4251039,3
18,0.236842105,0.006230667,-0.035860485,0,146.9552415,1097.566704,16.17120168,0.026169135,53,635,0.028018576,0.019018467,0.388888889,60.7964998,159.0506563,156.9444444,531,1498.75,1017,316,0.014492754,4107,0.333333333,45.10227273,7.5,11.90938909,1.042777094,16,50.6,0.145944347,2783.763937,273.0645069,-0.195183966,81346.10189,0.893211676,7.735050406,324,278.1547184,2207576,12.35414676,2096.067785,122,994.5,9772.75,7,17.44423825,375.5945064,2112.649336,-102.9182511,6
25,0.157894737,0.001941824,-0.398717949,0,137.0415943,706.2286518,10.35268404,0.018271121,36,591,0.009907121,0.011600249,0.4,41.53169691,139.8394818,148.4,454.5,972.1666667,636,254,0.013888889,3868,0.333333333,25.77272727,6,8.866065327,0.894765614,13,46,0.119779479,2592.797938,179.2809466,-0.223092271,52069.87008,0.62235628,4.312061234,327,255.2278202,1681226,7.609468892,1709.28411,112,967.5,6915,6,13.44828453,254.3185733,1421.545143,-126.4215886,6
29,0.157894737,0.001941824,-0.398717949,0,137.0415943,706.2286518,10.35268404,0.018271121,36,591,0.009907121,0.011600249,0.4,41.53169691,139.8394818,148.4,454.5,972.1666667,636,254,0.013888889,3868,0.333333333,25.77272727,6,8.866065327,0.894765614,13,46,0.119779479,2592.797938,179.2809466,-0.223092271,52069.87008,0.62235628,4.312061234,327,255.2278202,1681226,7.609468892,1709.28411,112,967.5,6915,6,13.44828453,254.3185733,1421.545143,-126.4215886,6
