Node,Degree Centrality,Betweenness Centrality,Leverage Centrality,Isolating Centrality,GSM,H-GSM_1,Local-Global Centrality,PageRank Centrality,Coreness Centrality,Extended Coreness,Global Relative Change in Avg Degree,Global Relative Change in Avg Clustering,Clustering Coefficient,Clustered Local Degree,DIL Centrality,I-GSM Values,Gravity Index Centrality,Gravity Model Centrality,Local Gravity Model Centrality,Laplacian Centrality,Closeness Centrality,Semi local centrality,Eccentricity Centrality,Density Centrality,MDD Value,EHCC Value,HCC Value,P Value,Extended Degree,Eigenvector Centrality,CLC Values,Centrality Values,Constraint Coefficients,HVGc Index,PE Values,H Values,Volume Centrality,GIN Values,LGC Scores,DNC Scores,EIGSM Values,Societal Capital Scores,Improved Gravity Index Values,Extended Improved Gravity Index Values,Node H-Index,MCGM Values,GGC Values,Subgraph centrality,Second order centrality,K-Shell Value
11,0.157127992,0.00975243,0.413597083,0,12877.08322,1889574.325,515.2802881,0.003344021,4630,319205,0.006994561,0.001142991,0.164679912,12174.39912,44704.43574,12704.25239,285132.5,2574196.618,1578403,43858,0.000523286,7501102,0.25,15362.53409,108.4,161.8794425,1.539835315,797,4271.8,0.090202059,6362173.291,85886.98091,-0.012816501,4533407771,1.413611371,417.6355337,36321,27810.30032,1.71225E+11,191.4872307,944317.4624,10604,575280,59534459.75,66,209.3884581,1139937.267,6.56E+29,-1753.839457,34
12,0.113423517,0.003385356,0.241601454,0,12214.31819,3280654.977,353.501662,0.002393519,3452,251491,0.004759621,0.000773388,0.22358138,10088.42847,21569.85951,9722.873587,252518,1673959.931,898705,28480,0.000504796,5915761,0.25,9788.943182,82.6,124.0049478,1.428189382,812,3363.4,0.070464669,4730537.184,62604.283,-0.017262373,3107902359,1.022697847,243.2440365,36042,25349.1218,1.00924E+11,139.053547,733492.9971,8354,516604.5,45130131.75,59,147.1835688,654267.0384,4.01E+29,-2140.948442,34
13,0.120707596,0.005356456,0.251863205,0,12343.64241,4224612.066,382.8269449,0.002582161,3596,273856,0.005132111,0.00074579,0.167016492,10616.34903,38240.00576,10746.25657,258893,1861713.806,1055252,31766,0.000514403,6472074,0.25,10869.72727,87.8,129.9241529,1.471662228,807,3708.4,0.075307725,5476576.184,67132.60269,-0.013735185,3605713164,1.119813454,270.80658,36429,26084.69243,1.17558E+11,143.5757217,789804.0683,9213,541620,47612426.25,64,160.9852831,831951.2836,4.57E+29,-2058.258193,34
14,0.087408949,0.005947346,0.188448683,0,11642.37365,1327737.752,259.3196713,0.002053044,2483,175983,0.003429299,0.001327775,0.19707401,6952.605852,15315.29578,6846.589111,224442.5,1129835,487872,18756,0.000487805,4143276,0.25,6788.727273,66.9,87.23075921,1.17937283,720,2373.6,0.048680589,3402167.638,46114.92379,-0.019941166,1620741916,0.755082769,120.8739035,35459,23270.22703,57386851668,107.8323071,514021.4865,5892,449505.5,31704654.25,48,98.92993397,462094.6152,1.91E+29,-2507.624976,34
15,0.16024974,0.010058041,0.43684953,0,12823.21251,2074446.984,523.3126523,0.003441824,4596,314696,0.0071542,0.002085405,0.160258043,11990.10661,43906.4828,12600.49005,282497.5,2603899.375,1591436,44538,0.000518135,7397357,0.25,15545.25,110.2,159.9932202,1.526166574,791,4226,0.088273645,6301985.432,85838.68972,-0.013208206,4409270207,1.406803622,405.7056731,35965,27756.13358,1.71961E+11,197.6390387,930627.5978,10488,569219.5,58476752.75,65,206.4902291,1156415.114,6.28E+29,-1735.781359,34
16,0.04578564,0.001263686,-0.175274444,0,10878.37937,17395.13363,127.6712584,0.001099678,1353,102705,0.001300784,0.000937629,0.235729387,4197.772727,6370.583334,4069.77563,171802,506884.5833,149468,8774,0.000466418,2418064,0.25,2950.5,40.4,49.29971931,0.889131698,592,1385.2,0.028276465,1910257.086,25024.08831,-0.029989645,615314439,0.418493116,38.25805744,34545,20915.85232,22360508291,54.45886829,294831.6814,3441,346704,17812113,36,52.58212156,191004.9306,6.45E+28,-3545.214966,31
17,0.131113424,0.004766888,0.297136553,0,12550.40576,6052397.349,421.9715744,0.002763222,3945,292303,0.005664239,0.001850956,0.219428571,11733.34171,25899.69939,11451.63776,269050.5,2076003.125,1212372,35246,0.000521648,6896050,0.25,12257.79545,93,143.692627,1.517562732,820,3924.4,0.081995555,5537373.066,73462.08077,-0.015877486,4125750708,1.203272282,323.4724643,36674,26699.80977,1.34318E+11,159.4990576,855715.8525,9748,557090,52125497,66,178.9791486,826649.2014,5.42E+29,-1960.341536,34
18,0.082206035,0.005115137,0.173022405,0,11598.79951,55990.23717,244.1095781,0.001903522,2289,156922,0.003163234,0.001057439,0.165206102,6111.506005,19886.74374,6220.625167,216224.25,1037257.931,414355,16810,0.000496032,3700360,0.25,6478.897727,62.8,77.37754201,1.1198956,697,2145.4,0.042138721,3136865.366,42752.25274,-0.019310999,1281657624,0.717688425,96.4555325,36178,22978.25191,48740275610,98.73935616,447095.3135,5324,428282.25,28427020.25,47,87.972223,458946.163,1.43E+29,-2581.866827,33
19,0.055150884,0.000560708,-0.082157038,0,11081.78137,404320.1704,155.5971877,0.001237694,1694,122523,0.0017797,0.000162774,0.301886792,5230.981132,6369.088646,4752.507246,191647.5,634450.8542,212954,10898,0.000469043,2886212,0.25,3684.704545,46.1,60.13784946,0.981373868,640,1639,0.033637863,2134127.981,30579.05911,-0.029948039,845212070.9,0.500443298,56.98254024,34452,21418.87442,29356879828,67.49321419,351674.134,4071,383674.5,21985464,41,63.57121477,208711.3868,9.13E+28,-3212.737931,33
20,0.028095734,0.000638216,-0.422919232,0,10357.36154,131218.0309,75.22861968,0.000732814,850,72432,0.000396165,0.000339315,0.361823362,3296.974359,1489.037492,2988.591212,121931.25,285736.6875,65367,5598,0.000451467,1720580,0.25,1587.170455,26.4,32.9033697,0.728153019,503,984.6,0.019815483,1198221.149,15637.86391,-0.047256669,302230013.1,0.260930564,16.84316096,33057,19797.50547,13169289402,33.3282401,207173.3318,2448,252000,11729169.25,26,33.43000098,82456.6897,3.17E+28,-4589.934677,25
21,0.064516129,0.000925501,-0.041863984,0,11311.37963,594504.7794,186.4702721,0.001421607,1977,151059,0.002258615,4.75E-05,0.285563194,6362.252247,7747.824376,5785.649022,208063,791749.0417,306838,13804,0.00047824,3556586,0.25,4561.931818,53.9,72.29220416,1.121786528,714,2016.8,0.041670826,2673097.472,36136.63989,-0.025846857,1267768588,0.597308668,82.38322375,35174,22245.20993,39958459506,77.91109654,434129.1271,5011,425178.5,26293887.75,46,78.58008959,273356.7175,1.40E+29,-2948.100988,34
22,0.046826223,0.00068079,-0.190372033,0,10787.86173,11284.16959,128.9393546,0.001083028,1430,106667,0.001353997,0.000553359,0.281818182,4455.6,4853.906708,4139.712609,172664,514444.0625,156420,9022,0.000453515,2492664,0.25,2809.943182,41.7,51.62929967,0.910079524,606,1417.4,0.02907556,1880492.736,25949.31676,-0.0312987,663404676.8,0.429956261,41.57805112,33489,20793.34631,22628583432,56.35400019,301255.5862,3521,351336,18815426.5,40,53.13028584,174536.817,6.82E+28,-3505.243163,32
23,0.16024974,0.012369119,0.395991564,0,12941.22734,1958429.996,532.3773309,0.00344652,4686,345801,0.0071542,0.000335927,0.155759273,13109.77744,53036.00154,13777.96064,288277.5,2735570.444,1746822,46556,0.000529381,8134575,0.25,15998.5,110.2,170.2207733,1.651848838,849,4629.6,0.097021712,6961285.966,87894.62908,-0.011610623,5376007632,1.453319853,454.643744,36670,28486.80265,1.90117E+11,193.4435341,1006087.761,11497,600941.5,61619061.75,71,226.0696503,1239817.07,7.59E+29,-1729.947921,34
24,0.039542144,0.000605567,-0.26291897,0,10771.23162,9599.931676,109.196104,0.000960611,1190,91086,0.000981506,0.000339008,0.277382646,3861.527738,4309.685094,3659.926614,166950.5,426583.7778,114874,7528,0.000463607,2146306,0.25,2463.522727,36.5,43.92577299,0.849793074,577,1232,0.024951083,1626394.463,21988.94559,-0.036446535,492789560.6,0.367175768,29.69178856,34439,20575.5804,18569298780,47.34046572,260456.6078,3061,337187,15810543.25,34,46.58669816,148154.7478,5.02E+28,-3833.670685,31
25,0.026014568,0.000134053,-0.495057579,0,10373.77008,122539.4089,69.66925405,0.000663864,815,74202,0.000289739,0.000556987,0.496666667,3680.303333,973.9750291,3024.673681,118020,266205.2083,61475,5568,0.00045045,1757951,0.25,1455.681818,24.7,31.85305953,0.744238419,515,998.6,0.020066299,1069811.281,15074.38399,-0.056135786,302039827.5,0.250796362,16.35403379,33324,19821.47548,13346042208,31.08033116,211711.1169,2484,244206,11629469.5,24,32.88666397,59045.47551,3.25E+28,-4770.647915,24
26,0.10301769,0.00957756,0.288503153,0,11876.24501,175725.893,312.8776901,0.002433475,2796,189658,0.004227492,0.000476191,0.142651,7213.555762,33112.76564,7515.709348,235892,1378175.563,624987,22526,0.00050025,4484848,0.25,8607.375,75.6,96.62640557,1.239599122,746,2584.6,0.052523286,3888617.144,53876.24329,-0.015944582,1870033172,0.895310137,146.855109,36126,24035.02558,69907988073,124.5871187,556720.4879,6412,468052.5,35071707.25,52,112.5897128,634862.0259,2.23E+29,-2269.75761,34
27,0.097814776,0.00488164,0.213426329,0,11840.15855,135970.4071,295.7483502,0.00222078,2848,199201,0.003961427,0.000492089,0.219400595,7952.930679,20919.80267,7697.172596,234090,1318036.667,613068,21974,0.00049505,4673919,0.25,7910.954545,73,104.0602378,1.376310471,853,2665.2,0.056291971,3753156.845,52815.66876,-0.018687908,2046351504,0.868642101,160.3195325,35716,23952.78749,68855078533,119.0813628,581005.4142,6616,469897,36636768,54,114.6785472,514607.3784,2.56E+29,-2335.661173,34
28,0.005202914,1.89E-05,-0.643362057,0,7868.289382,622.8902637,10.80881686,0.000289793,128,6993,0.000774518,0.001434349,0,224,71.74658117,467.925645,7663.75,31044.15972,1120,478,0.000357782,162529,0.2,79.14772727,5,4.36762501,0.093754041,69,92.6,0.00206089,162529,2509.038325,-0.2,2931763.479,0.041875153,0.263793892,13618,14946.56666,422030263,6.184272627,21370.09861,229,17862.5,1516504.75,5,1.853300066,11392.70367,3.43E+26,-11041.09325,5
29,0.127991675,0.005935601,0.275175135,0,12484.62134,5426297.783,409.8435241,0.002708369,3868,289299,0.005504601,0.00079022,0.182327069,11339.69892,33663.18208,11375.9607,265820.5,2018106.271,1179693,34434,0.000517866,6830975,0.25,11789.82955,91.2,138.1698338,1.485237009,794,3910.2,0.078755425,5692447.788,71092.30269,-0.014146411,3900893628,1.185670607,304.6259822,36344,26537.50735,1.29614E+11,152.3281042,825024.3082,9714,553494.5,50805837.5,67,171.6870653,875211.4872,5.00E+29,-1986.411946,34
30,0.088449532,0.00284537,0.153238299,0,11714.54658,91899.85886,263.6238296,0.001933083,2666,183796,0.003482512,0.000677458,0.197759104,7153.017367,19743.71732,7031.268415,227919,1154714.965,507620,19254,0.000486381,4309496,0.25,6801.931818,67.9,95.39508207,1.258938703,780,2439.8,0.052142738,3536232.364,48795.50959,-0.018498441,1770406267,0.802153198,139.0125387,35535,23399.38842,58448241441,107.2492794,537897.66,6057,454333.5,34370734,52,103.8409922,471779.8643,2.19E+29,-2470.50263,34
31,0.087408949,0.002570827,0.12109217,0,11793.02168,1337440.313,263.7882127,0.001899237,2635,195361,0.003429299,0.000110402,0.226620769,7937.462995,16954.47056,7569.440037,231795,1179657.5,543564,20082,0.000498753,4621870,0.25,7062.681818,67.5,94.49645931,1.27000481,765,2638.8,0.053932616,3684661.33,48462.95215,-0.019827475,1970077139,0.797188419,142.1124442,36143,23758.01298,64434030813,106.1940927,565505.8512,6555,472226,34533194.75,52,107.8120584,461354.5476,2.35E+29,-2487.16166,34
32,0.086368366,0.002385836,0.196859449,0,11614.22966,43148.428,253.8976654,0.001903811,2535,159639,0.003376086,0.000854651,0.165442257,6059.134293,22053.25888,6180.918382,222980.5,1074798.701,431517,17370,0.00048216,3740047,0.25,6496.636364,65,86.4199587,1.118652664,698,2129.4,0.044386366,3169760.146,46629.19953,-0.018832802,1335412348,0.765691574,112.5194378,35132,22856.97176,49344748110,105.6229717,463885.0738,5282,431196.5,31416698.25,49,91.69834691,464925.4656,1.59E+29,-2510.988602,34
33,0.030176899,0.000126723,-0.413353924,0,10347.72017,3561.773111,80.02281445,0.00073419,957,70537,0.000502591,0.000309847,0.332512315,3052.785714,2066.405798,2853.18152,130497.75,301395.1875,66439,5452,0.000440529,1655674,0.25,1596.318182,28.7,35.18201738,0.706786029,491,933.8,0.019846862,1187316.669,17449.53054,-0.043995292,310607113.5,0.287235964,18.99344655,32394,19656.97741,12265424372,36.1100667,203231.76,2320,265052.25,12784822.5,28,34.43705456,90701.34414,3.18E+28,-4409.265177,27
34,0.063475546,0.001195728,-0.076590722,0,11348.32941,572313.2803,184.272162,0.001409106,1967,153418,0.002205403,0.000207569,0.272677596,6407.931694,8550.634483,5873.399109,209907.5,784893.3542,307135,13852,0.000482859,3618421,0.25,4575.693182,54.4,73.42997743,1.187413921,766,2050.6,0.042706955,2754842.156,35766.22784,-0.024703452,1303061763,0.596573794,84.00458089,35409,22309.466,40416679926,75.16235501,439805.373,5096,429369,26508345.25,47,79.92859301,278496.8181,1.47E+29,-2972.199047,34
35,0.030176899,0.00020208,-0.37267005,0,10428.02608,7847.202825,80.74855206,0.000753957,921,67676,0.000502591,0.000703918,0.243842365,2797.401478,3009.054471,2819.22805,133650,302858.2778,65221,5368,0.000449236,1599504,0.25,1695.511364,28.7,32.58653002,0.68568328,475,917,0.018312948,1253389.168,17156.38868,-0.041418959,277554994.9,0.289116659,16.86622543,32983,19736.76338,12194630536,35.24055475,194076.5629,2278,268177.5,12070470,28,33.72245546,110586.2503,2.70E+28,-4411.137704,27
36,0.095733611,0.004448975,0.249585508,0,11794.40298,153159.6035,288.4631668,0.002164102,2664,183029,0.003855002,7.52E-05,0.175585284,7079.374582,23943.74105,7144.488252,231829,1259496.611,554024,20600,0.0004995,4319050,0.25,7837.772727,70.7,94.15715229,1.22365959,747,2464,0.051428837,3623535.426,51043.08995,-0.018343209,1761274785,0.840482168,137.0064227,36027,23685.90433,63283756200,117.1332951,540043.0592,6114,459790.5,33860853.75,51,107.0529937,541093.5651,2.13E+29,-2371.507817,34
37,0.325702393,0.090982696,0.719933833,1252,14902.67338,570782969.7,1237.539726,0.008243374,8331,516175,0.015615047,0.018042385,0.086876382,18592.1074,147602.7665,24115.55471,384829,6923320.903,5354178,132494,0.000598444,12174066,0.25,45811.81818,219.1,284.4511596,1.970794393,831,7030.2,0.145969444,11161067.08,169411.5208,-0.007518967,9206671591,2.761438754,1216.071439,37038,37607.87397,6.61449E+11,405.9551693,1565381.909,17419,751026,101975708,75,470.8298258,3545683.788,1.72E+30,-1025.993093,34
38,0.015608741,0.001203125,-0.211254454,0,8213.158742,815.3898687,34.15981847,0.000705878,246,11488,0.00024239,3.16E-05,0.342857143,684.8571429,407.2916517,794.110157,24739,101685.9375,7650,1260,0.000378931,292868,0.25,385.3977273,14.4,7.034800328,0.197195578,143,213,0.002759193,207860.0159,5370.190382,-0.099222352,11215008.11,0.092764921,0.678761579,16023,15691.52267,1257406920,19.34313152,35469.8469,525,57047.25,2244080.75,13,5.174800924,21145.55566,6.14E+26,-6471.817208,13
39,0.065556712,0.003574037,0.084262331,0,11206.57291,50505.59092,187.6736616,0.001570412,1791,127118,0.002311828,0.000496184,0.200716846,5052.616487,11632.62815,5011.16732,197488.5,768510.75,265104,12448,0.000476417,2992644,0.25,4615.465909,52.8,63.25776116,1.041921004,682,1721,0.035233856,2448413.911,33315.56978,-0.02562037,893809535.3,0.547920482,63.10383684,35062,21852.21738,33784407264,81.67183853,368179.0239,4271,393409.5,22610289.75,41,70.05258681,310244.5404,1.00E+29,-2943.098385,33
40,0.027055151,0.00026215,-0.293973136,0,9979.827572,5107.398732,69.90780581,0.000737155,737,48094,0.000342952,8.23E-05,0.32,2185.92,1854.0479,2175.672475,92132.25,251305.1667,43056,4014,0.000434028,1156822,0.25,1356.727273,24.8,24.99574452,0.50777618,352,678,0.013004473,840025.1814,14302.15977,-0.05470985,142578454.3,0.239566006,9.584296475,30591,18960.07154,8149377339,32.46174779,139790.1324,1682,186684.75,9052343.25,23,23.58919233,76390.39231,1.36E+28,-4698.90612,21
41,0.095733611,0.00287305,0.186123938,0,11915.18041,1745480.596,291.4383739,0.002076771,2850,207674,0.003855002,0.000407464,0.201863354,8171.468944,21264.6233,7988.520178,237779,1315072.917,625508,22154,0.000502513,4900904,0.25,7918.272727,72.5,102.9273552,1.305649232,779,2774.8,0.058094379,4005051.037,53276.7954,-0.018070509,2230662860,0.875643862,165.5689787,36181,24141.54356,72544048390,116.2189491,606723.2535,6891,480913,37380814.25,55,117.9296167,539877.6418,2.72E+29,-2362.712569,34
42,0.166493236,0.018379268,0.471436775,0,12925.68771,2311815.963,549.328166,0.003731824,4669,308664,0.007473477,0.003182787,0.153537736,11741.86061,50526.41644,12511.32659,287504,2702802.222,1628640,46118,0.000532481,7263076,0.25,16889.09091,112.9,163.1879166,1.593547276,856,4167.6,0.08675993,6229310.763,87411.21766,-0.012732844,4182059463,1.439791906,405.0821112,36689,27979.29128,1.75191E+11,203.9927714,906080.1094,10339,571421,58275925.25,66,208.5018833,1216196.529,6.07E+29,-1690.7653,34
43,0.021852237,2.44E-05,-0.576691707,0,10047.99961,101922.421,56.69579997,0.000569322,710,58743,7.69E-05,0.000607723,0.561904762,3020.72381,485.6263788,2454.201649,94332,209356.9858,40614,4330,0.000433463,1393409,0.2,1084.125,21,27.19105621,0.623916011,438,786.2,0.016243027,794413.2403,12989.84529,-0.062523747,200739845.9,0.212863666,11.53254926,31288,19120.6553,9481481105,26.17332337,169525.2669,1955,194722.5,9914850,21,25.32774282,39349.21884,2.13E+28,-5208.276176,21
44,0.119667014,0.008945916,0.28825188,115,12254.46223,551436.8356,376.1313473,0.002743758,3445,257116,0.005078898,0.000146588,0.184134249,10024.88055,31962.30536,10034.50867,254481.5,1790712.118,973590,30272,0.000510725,6046398,0.25,10629.65909,87.4,123.876687,1.428370661,801,3455.4,0.071379364,5029539.726,64548.30911,-0.014957628,3210442198,1.071955987,245.9019079,36393,25696.20612,1.08317E+11,143.6528671,748619.463,8581,525223.5,45123219.5,59,152.4878737,767766.7728,4.11E+29,-2081.618138,34
45,0.087408949,0.007698495,0.173726693,0,11628.30166,1296722.935,261.3705764,0.002087584,2419,180710,0.003429299,8.14E-05,0.226047045,7373.446931,14222.67211,7073.672863,223660.5,1147239.333,505176,19168,0.000496278,4276962,0.25,6969.136364,68.1,89.86696877,1.338395259,846,2456,0.051279325,3411649.502,45458.38384,-0.020651952,1787825463,0.744821007,124.0446866,35830,23452.28286,59422937232,108.6844112,531795.2034,6098,457912,31533945.25,51,102.2776476,443141.3119,2.12E+29,-2500.208845,34
46,0.046826223,0.001701226,-0.107762333,0,10814.52104,13448.15222,129.9177042,0.001181921,1297,99073,0.001353997,0.000556795,0.242424242,4055.272727,5656.675676,3934.663836,168880.25,513030.9375,146880,8598,0.000462749,2332543,0.25,2945.965909,40.5,47.66304183,0.878049093,589,1332.6,0.02740407,1830400.593,24703.23128,-0.031172482,558850010.5,0.412893899,35.54307881,34400,20843.29568,21623467017,55.90198554,286243.298,3309,342488,16970897,34,51.56715769,190201.2103,6.06E+28,-3520.653238,31
47,0.033298647,0.00042346,-0.206514475,0,10186.64896,3226.34499,87.09067827,0.00087123,935,59992,0.000662229,0.000647323,0.268145161,2522.340726,2658.622935,2537.272851,115712.5,320039.5556,63648,5034,0.0004363,1410795,0.25,1710.545455,29.3,31.63140059,0.604340491,418,814.8,0.016241134,1078971.437,17691.9241,-0.042832751,217747826.8,0.293411521,15.18546009,31208,19356.62138,10647702855,40.43773948,171263.8216,2021,232343.75,11488007,26,30.31753278,108124.9083,2.13E+28,-4221.34994,25
48,0.075962539,0.0015029,0.070967275,0,11433.22756,65283.9008,220.8388835,0.00166156,2272,163356,0.002843957,0.000141753,0.230974125,6615.254947,13410.02068,6295.627469,214191.5,950110.5936,392302,16150,0.000473261,3832768,0.2,5423.568182,60.7,80.23272304,1.131629752,701,2193.4,0.045051225,3042297.945,41347.59804,-0.022204086,1458868456,0.681507592,102.3563824,34664,22631.60809,47141963050,92.3361535,472345.024,5447,431681,29431695.25,48,87.55322946,362232.9377,1.64E+29,-2696.009076,34
49,0.113423517,0.004997794,0.261324411,0,12191.26775,3208574.652,353.6384344,0.002471788,3369,238361,0.004759621,0.001253445,0.21848454,9600.439687,21351.84754,9323.543154,251353.5,1648027.771,858811,27748,0.000510204,5633507,0.25,9919,81.7,120.1953303,1.432878777,834,3217,0.066575132,4527851.849,62677.33314,-0.01724512,2773755941,1.035031465,224.2916209,36303,25193.53873,95532715138,136.8688016,696502.9841,7988,509490,43605016.5,59,140.8643015,656084.0066,3.58E+29,-2138.798521,34
50,0.044745057,0.000308061,-0.24707938,0,10752.85608,10808.27399,123.0024841,0.001024233,1392,110277,0.001247571,0.000411792,0.414174972,5041.533776,2773.21556,4220.413342,175799.25,493559.6736,153295,9022,0.000453104,2583962,0.25,2654.272727,41.2,53.20305159,0.968812388,652,1451.8,0.031311282,1707702.513,25707.78232,-0.036251115,729919506.5,0.418558529,43.5853052,33332,20771.59891,22950195177,54.45846795,321432.4379,3608,363222.75,19100804.75,38,54.79460047,127572.477,7.91E+28,-3590.376076,33
51,0.036420395,0.000327431,-0.251940686,0,10437.87656,5372.480507,97.09925286,0.000880142,1090,75400,0.000821868,0.000567663,0.287394958,3179.865546,3155.423517,3051.970335,143115,367827.8819,86450,6200,0.000441696,1768960,0.25,1982.272727,32.9,38.29637406,0.722079513,495,1009,0.02088266,1327100.975,19957.49879,-0.038465027,343081643,0.329952864,22.76209895,32274,19849.09806,14096316900,43.91747802,216754.5297,2505,287709,13913245.75,31,38.37687798,121096.314,3.52E+28,-4005.329979,29
