Starting Node,Average Spreading Ability,Node,Rank
217,7.71,217,242.0
218,8.0,218,232.0
219,4.04,219,394.0
220,7.05,220,275.0
221,8.62,221,211.0
222,12.25,222,96.0
223,9.17,223,192.0
224,10.44,224,150.0
225,6.74,225,286.0
226,3.8,226,406.0
227,4.44,227,379.0
228,6.17,228,314.0
229,11.3,229,128.0
230,9.58,230,179.0
231,6.74,231,286.0
232,3.45,232,421.0
233,7.23,233,265.0
234,9.3,234,190.0
235,11.32,235,127.0
236,13.3,236,72.0
237,4.45,237,378.0
238,15.36,238,45.0
239,6.59,239,294.0
240,7.54,240,251.0
241,11.44,241,122.0
242,12.35,242,92.0
243,2.15,243,488.0
244,4.36,244,383.0
245,10.81,245,142.0
246,6.91,246,280.0
247,2.23,247,483.0
248,2.29,248,480.0
249,11.37,249,125.0
250,3.68,250,411.0
251,7.88,251,237.0
252,11.72,252,110.0
253,8.17,253,227.0
254,9.37,254,188.0
255,10.04,255,165.0
256,5.78,256,325.0
257,14.22,257,59.0
258,12.11,258,99.0
259,16.18,259,35.0
260,2.91,260,445.0
261,3.94,261,398.0
262,9.79,262,171.0
263,11.62,263,116.0
264,12.89,264,79.0
265,2.83,265,452.0
266,13.32,266,71.0
267,6.99,267,276.0
268,10.05,268,164.0
269,1.72,269,509.0
270,5.44,270,336.0
271,1.11,271,544.0
272,8.85,272,206.0
273,7.53,273,252.0
274,2.62,274,460.0
275,4.66,275,367.0
276,1.14,276,541.0
277,7.32,277,260.0
278,6.77,278,284.0
279,3.89,279,401.0
280,5.24,280,347.0
281,4.61,281,371.0
282,4.71,282,364.0
283,9.02,283,197.0
284,6.76,284,285.0
285,7.13,285,272.0
286,2.53,286,465.0
287,2.13,287,489.0
288,9.6,288,178.0
289,3.51,289,417.0
290,4.5,290,377.0
291,7.39,291,256.0
292,5.41,292,337.0
293,9.42,293,186.0
294,7.21,294,266.0
295,7.83,295,239.0
296,8.25,296,225.0
297,8.48,297,218.0
298,10.59,298,146.0
299,8.13,299,228.0
300,11.91,300,103.0
301,6.32,301,307.0
302,8.35,302,220.0
303,11.85,303,105.0
304,4.24,304,387.0
305,8.65,305,210.0
306,12.62,306,86.0
307,7.64,307,248.0
308,5.45,308,335.0
309,12.22,309,97.0
310,8.99,310,198.0
311,12.33,311,93.0
312,9.51,312,182.0
313,10.82,313,141.0
314,10.18,314,160.0
315,11.79,315,107.0
316,6.64,316,290.0
317,20.87,317,5.0
318,4.41,318,381.0
319,5.63,319,331.0
320,10.29,320,156.0
321,9.63,321,177.0
322,12.78,322,81.0
323,20.2,323,8.0
324,4.44,324,379.0
325,8.49,325,217.0
326,3.29,326,429.0
327,6.94,327,279.0
328,8.62,328,211.0
329,4.65,329,368.0
330,11.74,330,109.0
331,8.85,331,206.0
332,5.92,332,320.0
333,12.43,333,90.0
334,4.43,334,380.0
335,4.05,335,393.0
336,5.39,336,339.0
337,6.66,337,288.0
338,10.48,338,148.0
339,5.9,339,321.0
340,10.31,340,155.0
341,4.36,341,383.0
342,6.51,342,298.0
343,1.75,343,506.0
344,5.82,344,323.0
345,4.65,345,368.0
346,1.61,346,515.0
347,6.59,347,294.0
348,7.99,348,233.0
349,2.0,349,496.0
350,7.25,350,264.0
351,8.55,351,215.0
352,5.32,352,343.0
353,4.17,353,389.0
354,7.28,354,262.0
355,5.37,355,340.0
356,2.21,356,485.0
357,3.08,357,439.0
358,7.64,358,248.0
359,1.61,359,515.0
360,8.96,360,201.0
361,13.07,361,76.0
362,4.63,362,370.0
363,5.89,363,322.0
364,10.87,364,139.0
365,20.42,365,7.0
366,1.8,366,505.0
367,6.2,367,313.0
368,7.89,368,236.0
369,3.06,369,440.0
370,13.01,370,78.0
371,6.55,371,296.0
372,7.09,372,273.0
373,5.28,373,345.0
374,12.38,374,91.0
375,3.4,375,425.0
376,7.26,376,263.0
377,2.82,377,453.0
378,3.54,378,416.0
379,11.04,379,135.0
380,9.46,380,184.0
381,16.63,381,32.0
382,8.93,382,202.0
383,2.48,383,468.0
384,5.13,384,352.0
385,5.56,385,333.0
386,9.55,386,181.0
387,6.33,387,306.0
388,7.38,388,257.0
389,10.79,389,143.0
390,1.59,390,516.0
391,3.83,391,405.0
392,3.02,392,441.0
393,1.16,393,539.0
394,2.13,394,489.0
395,1.23,395,533.0
396,9.74,396,173.0
397,12.31,397,94.0
398,10.87,398,139.0
399,8.96,399,201.0
400,12.44,400,89.0
401,7.45,401,254.0
402,5.81,402,324.0
403,7.96,403,234.0
404,4.89,404,360.0
405,5.36,405,341.0
406,8.86,406,205.0
407,15.78,407,41.0
408,8.33,408,221.0
409,5.25,409,346.0
410,7.08,410,274.0
411,6.48,411,300.0
412,2.39,412,473.0
413,4.67,413,366.0
414,11.57,414,117.0
415,6.72,415,287.0
416,6.25,416,311.0
417,23.09,417,4.0
418,3.9,418,400.0
419,7.18,419,268.0
420,2.92,420,444.0
421,6.51,421,298.0
422,7.75,422,241.0
423,10.97,423,137.0
424,13.83,424,61.0
425,5.72,425,328.0
426,6.6,426,293.0
427,11.1,427,134.0
428,9.66,428,175.0
429,15.41,429,44.0
430,3.55,430,415.0
431,2.75,431,456.0
432,4.57,432,374.0
433,10.35,433,154.0
434,4.58,434,373.0
435,7.25,435,264.0
436,2.24,436,482.0
437,3.27,437,431.0
438,1.37,438,526.0
439,3.77,439,407.0
440,6.77,440,284.0
441,7.34,441,259.0
442,2.88,442,448.0
443,4.77,443,361.0
444,2.79,444,455.0
445,5.64,445,330.0
446,3.34,446,427.0
447,6.08,447,315.0
448,8.27,448,223.0
449,7.93,449,235.0
450,11.35,450,126.0
451,18.62,451,18.0
452,10.5,452,147.0
453,2.34,453,475.0
454,4.2,454,388.0
455,2.5,455,467.0
456,4.08,456,392.0
457,1.14,457,541.0
458,2.52,458,466.0
459,3.95,459,397.0
460,10.35,460,154.0
461,7.96,461,234.0
462,7.65,462,247.0
463,4.01,463,395.0
464,3.36,464,426.0
465,3.83,465,405.0
466,3.4,466,425.0
467,3.85,467,403.0
468,5.56,468,333.0
469,4.36,469,383.0
470,9.58,470,179.0
471,9.16,471,193.0
472,4.98,472,358.0
473,3.09,473,438.0
474,1.7,474,511.0
475,1.43,475,523.0
476,5.19,476,350.0
477,6.54,477,297.0
478,2.32,478,477.0
479,2.22,479,484.0
480,6.17,480,314.0
481,1.28,481,530.0
482,1.85,482,502.0
483,9.93,483,167.0
484,1.3,484,529.0
485,3.66,485,412.0
486,3.84,486,404.0
487,1.92,487,499.0
488,4.25,488,386.0
489,7.43,489,255.0
490,5.0,490,356.0
491,11.02,491,136.0
492,3.19,492,435.0
493,6.95,493,278.0
494,5.14,494,351.0
495,6.4,495,304.0
496,2.68,496,459.0
497,3.32,497,428.0
498,6.79,498,283.0
499,2.22,499,484.0
500,1.25,500,532.0
501,1.04,501,551.0
502,2.31,502,478.0
503,2.24,503,482.0
504,11.12,504,133.0
505,2.81,505,454.0
506,7.09,506,273.0
507,5.93,507,319.0
508,9.74,508,173.0
509,3.46,509,420.0
510,6.58,510,295.0
511,7.7,511,243.0
512,6.36,512,305.0
513,5.4,513,338.0
514,8.27,514,223.0
515,5.58,515,332.0
516,3.99,516,396.0
517,2.35,517,474.0
518,2.26,518,481.0
519,11.28,519,130.0
520,2.39,520,473.0
521,3.43,521,423.0
522,3.02,522,441.0
523,3.41,523,424.0
524,3.09,524,438.0
525,2.11,525,490.0
526,7.2,526,267.0
527,5.68,527,329.0
528,3.45,528,421.0
529,6.24,529,312.0
530,5.94,530,318.0
531,3.12,531,437.0
532,7.16,532,270.0
533,6.84,533,281.0
534,6.61,534,292.0
535,2.85,535,451.0
536,2.3,536,479.0
537,4.43,537,380.0
538,3.46,538,420.0
539,12.8,539,80.0
540,4.97,540,359.0
541,4.11,541,391.0
542,6.42,542,303.0
543,5.36,543,341.0
544,5.63,544,331.0
545,4.64,545,369.0
546,5.22,546,348.0
547,1.23,547,533.0
548,3.27,548,431.0
549,10.81,549,142.0
550,5.19,550,350.0
551,6.32,551,307.0
552,5.31,552,344.0
553,3.2,553,434.0
554,3.0,554,442.0
555,4.6,555,372.0
556,3.7,556,410.0
557,1.03,557,552.0
558,2.29,558,480.0
559,1.21,559,535.0
560,1.57,560,517.0
561,3.08,561,439.0
562,2.96,562,443.0
563,1.87,563,501.0
564,1.23,564,533.0
565,4.2,565,388.0
566,5.58,566,332.0
567,3.44,567,422.0
568,7.69,568,244.0
569,1.31,569,528.0
570,1.15,570,540.0
571,1.14,571,541.0
572,9.58,572,179.0
573,1.02,573,553.0
574,3.5,574,418.0
575,5.77,575,326.0
576,1.7,576,511.0
577,3.74,577,409.0
578,2.58,578,462.0
579,1.0,579,555.0
580,6.49,580,299.0
581,1.32,581,527.0
582,7.79,582,240.0
583,2.16,583,487.0
584,7.15,584,271.0
585,6.96,585,277.0
586,1.18,586,537.0
587,1.82,587,504.0
588,1.14,588,541.0
589,1.55,589,519.0
590,5.04,590,355.0
591,4.51,591,376.0
592,1.05,592,550.0
593,1.31,593,528.0
594,6.27,594,309.0
595,1.32,595,527.0
596,1.22,596,534.0
597,2.2,597,486.0
598,1.54,598,520.0
599,1.93,599,498.0
600,5.73,600,327.0
601,1.85,601,502.0
602,2.42,602,472.0
603,4.75,603,362.0
604,9.15,604,194.0
605,5.09,605,353.0
606,5.31,606,344.0
607,7.63,607,249.0
608,5.73,608,327.0
609,6.46,609,301.0
610,6.65,610,289.0
611,5.47,611,334.0
612,1.23,612,533.0
613,3.25,613,432.0
614,8.0,614,232.0
615,6.49,615,299.0
616,2.55,616,464.0
617,1.73,617,508.0
618,3.16,618,436.0
619,3.75,619,408.0
620,1.04,620,551.0
621,4.38,621,382.0
622,5.21,622,349.0
623,2.21,623,485.0
624,2.05,624,493.0
625,1.82,625,504.0
626,1.19,626,536.0
627,2.86,627,450.0
628,2.56,628,463.0
629,2.74,629,457.0
630,1.04,630,551.0
631,4.73,631,363.0
632,2.34,632,475.0
633,2.01,633,495.0
634,1.39,634,525.0
635,1.13,635,542.0
636,3.91,636,399.0
637,2.33,637,476.0
638,1.63,638,514.0
639,2.87,639,449.0
640,4.04,640,394.0
641,2.69,641,458.0
642,5.33,642,342.0
643,1.46,643,522.0
644,1.54,644,520.0
645,5.73,645,327.0
646,1.0,646,555.0
647,1.27,647,531.0
648,1.8,648,505.0
649,7.66,649,246.0
650,2.44,650,471.0
651,3.06,651,440.0
652,1.14,652,541.0
653,1.25,653,532.0
654,1.71,654,510.0
655,1.56,655,518.0
656,5.13,656,352.0
657,1.52,657,521.0
658,2.91,658,445.0
659,1.12,659,543.0
660,1.15,660,540.0
661,3.62,661,413.0
662,1.22,662,534.0
663,1.94,663,497.0
664,1.0,664,555.0
665,1.12,665,543.0
666,2.23,666,483.0
667,1.52,667,521.0
668,1.0,668,555.0
669,2.33,669,476.0
670,1.17,670,538.0
671,3.49,671,419.0
672,2.02,672,494.0
673,2.9,673,446.0
674,4.7,674,365.0
675,1.73,675,508.0
676,1.12,676,543.0
677,1.0,677,555.0
678,1.65,678,513.0
679,1.02,679,553.0
680,1.4,680,524.0
681,1.07,681,548.0
682,1.15,682,540.0
683,1.83,683,503.0
684,1.0,684,555.0
685,2.33,685,476.0
686,1.01,686,554.0
687,1.06,687,549.0
688,1.04,688,551.0
689,2.91,689,445.0
690,1.14,690,541.0
691,1.25,691,532.0
692,1.09,692,546.0
693,1.06,693,549.0
694,2.1,694,491.0
695,1.02,695,553.0
696,3.06,696,440.0
697,1.23,697,533.0
698,2.08,698,492.0
699,1.14,699,541.0
700,1.3,700,529.0
701,2.88,701,448.0
702,1.08,702,547.0
703,1.01,703,554.0
704,1.04,704,551.0
705,1.14,705,541.0
706,2.13,706,489.0
707,1.02,707,553.0
708,1.07,708,548.0
709,1.03,709,552.0
710,1.52,710,521.0
711,1.0,711,555.0
712,3.22,712,433.0
713,1.23,713,533.0
714,2.59,714,461.0
715,1.03,715,552.0
716,1.13,716,542.0
717,2.47,717,469.0
718,1.05,718,550.0
719,1.61,719,515.0
720,1.25,720,532.0
721,1.01,721,554.0
722,1.74,722,507.0
723,1.03,723,552.0
724,1.27,724,531.0
725,2.46,725,470.0
726,1.08,726,547.0
727,1.01,727,554.0
728,1.69,728,512.0
729,1.25,729,532.0
730,1.02,730,553.0
731,1.07,731,548.0
732,1.0,732,555.0
733,1.13,733,542.0
734,1.09,734,546.0
735,1.09,735,546.0
736,1.01,736,554.0
737,1.01,737,554.0
738,1.0,738,555.0
739,1.43,739,523.0
740,1.01,740,554.0
741,1.1,741,545.0
742,1.01,742,554.0
743,1.0,743,555.0
744,1.03,744,552.0
745,1.08,745,547.0
746,1.01,746,554.0
747,1.08,747,547.0
748,1.01,748,554.0
749,1.06,749,549.0
750,1.87,750,501.0
751,1.03,751,552.0
752,1.0,752,555.0
753,1.01,753,554.0
754,1.03,754,552.0
755,1.01,755,554.0
756,1.02,756,553.0
757,1.27,757,531.0
758,1.02,758,553.0
759,1.03,759,552.0
760,1.06,760,549.0
761,1.01,761,554.0
762,1.01,762,554.0
